,Concept_ID,sv,ru
864,umkommen::V,omkomma,погибнуть
865,sich bewegen::V,röra sig,двигаться
866,sich rühren::V,röra på sig,шевельнуться
867,sich erheben::V,resa sig,встать
868,sich setzen::V,sätta sig,сесть
869,hinfallen::V,falla omkull,упасть
870,laufen::V,löpa,ходить
871,schreiten::V,skrida,шагать
872,spazierengehen::V,promenera,гулять
873,eilen::V,ila,спешить
874,sich beeilen::V,skynda sig,торопиться
875,sausen::V,susa,мчаться
876,rennen::V,löpa,бегать
877,rennen::V,springa,бегать
878,springen::V,hoppa,прыгать
879,klettern::V,klättra,лазать
880,schaukeln::V,gunga,раскачиваться
881,kriechen::V,kräla,ползать
882,schwimmen::V,simma,плавать
883,tauchen::V,dyka,нырять
884,rudern::V,ro,грести
885,fahren::V,köra,ехать
886,fliegen::V,flyga,летать
887,gehen::V,gå,идти
888,weggehen::V,gå bort,уйти
889,abfahren::V,resa,отправиться
890,abfahren::V,avresa,отправиться
891,anhalten::V,stanna,остановиться
892,hineingehen::V,gå in,входить
893,eintreten::V,träda in,войти
894,kommen::V,komma,прийти
895,ankommen::V,ankomma,прибыть
896,zurückkommen::V,återkomma,возвратиться
897,bleiben::V,bli,остаться
898,bleiben::V,förbli,остаться
899,warten::V,vänta,ждать
900,erwarten::V,vänta,ожидать
901,suchen::V,leta,искать
902,finden::V,finna,найти
903,versuchen::V,försöka,пытаться
904,vorbereiten::V,förbereda,подготовить
905,lieben::V,älska,любить
906,mögen::V,tycka om,любить
907,lachen::V,skratta,смеяться
908,rühren::V,röra,растрогать
909,weinen::V,gråta,плакать
910,schimpfen::V,skälla,ругаться
911,sich ärgern::V,förargas,сердиться
912,sich fürchten::V,vara rädd,бояться
913,fürchten::V,frukta,бояться
914,fliehen::V,fly,убегать
915,fliehen::V,rymma,убегать
916,flüchten::V,fly,убежать
917,sehen::V,se,видеть
918,anschauen::V,se på,посмотреть
919,anschauen::V,betrakta,посмотреть
920,ansehen::V,åse,смотреть
921,hören::V,höra,слышать
922,zuhören::V,höra på,слушать
923,zuhören::V,lyssna till,слушать
924,probieren::V,smaka,пробовать
925,probieren::V,smaka på,пробовать
926,riechen::V,lukta,нюхать
927,fühlen::V,känna,чувствовать
928,scheinen::V,verka,казаться
929,scheinen::V,tyckas,казаться
930,zu sehen sein::V,synas,виднеться
931,zu sehen sein::V,kunna ses,виднеться
932,vernehmen::V,få veta,услышать
933,vernehmen::V,förnimma,услышать
934,frieren::V,frysa,мерзнуть
935,tun::V,göra,делать
936,können::V,kunna,мочь
937,können::V,kunna,уметь
938,wollen::V,vilja,хотеть
939,anfangen::V,börja,начать
940,beenden::V,avsluta,закончить
941,aufhören::V,sluta,перестать
942,aufhören::V,upphöra,перестать
943,gelingen::V,lyckas,удаться
944,geraten::V,bli,оказаться
945,öffnen::V,öppna,открыть
946,schließen::V,låsa,закрыть
947,schließen::V,stänga,закрыть
948,stellen::V,ställa,поставить
949,setzen::V,sätta,посадить
950,legen::V,lägga,класть
951,berühren::V,beröra,трогать
952,verbinden::V,förbinda,связать
953,bedecken::V,täcka,покрыть
954,bedecken::V,betäcka,покрыть
955,aufhängen::V,hänga,повесить
956,aufhängen::V,hänga upp,повесить
957,anzünden::V,tända,зажечь
958,anzünden::V,antända,зажечь
959,anzünden::V,tända på,зажечь
960,aufheben::V,lyfta,поднять
961,zurücklassen::V,lämna,оставить
962,zurücklassen::V,efterlämna,оставить
963,verlieren::V,mista,потерять
964,verlieren::V,förlora,потерять
965,fallen lassen::V,tappa,уронить
966,fallen lassen::V,släppa,уронить
967,machen::V,göra,сделать
968,herstellen::V,tillverka,изготовить
969,herstellen::V,framställa,изготовить
970,bauen::V,bygga,строить
971,reparieren::V,reparera,чинить
972,verbessern::V,rätta,улучшить
973,verbessern::V,förbättra,улучшить
974,ändern::V,ändra,изменить
975,ändern::V,förändra,изменить
976,graben::V,gräva,копать
977,beugen::V,böja,согнуть
978,biegen::V,böja,погнуть
979,biegen::V,kröka,погнуть
980,drehen::V,vrida,вертеть
981,wenden::V,vända,повернуть
982,umdrehen::V,vrida om,перевернуть
983,heben::V,häva,поднимать
984,hochheben::V,lyfta,поднять
985,ergreifen::V,gripa,схватить
986,halten::V,hålla,держать
987,drücken::V,trycka,нажимать
988,schieben::V,skjuta,толкать
989,kratzen::V,riva,скрести
990,kratzen::V,skrapa,скрести
991,lecken::V,slicka,лизать
992,beißen::V,bita,кусать
993,abreißen::V,slita_av,оторвать
994,abreißen::V,riva_av,оторвать
995,abschneiden::V,skära av,отрезать
996,binden::V,binda,вязать
997,stecken::V,sticka,воткнуть
998,brechen::V,bryta,сломать
999,brechen::V,brista,сломать
1000,klopfen::V,banka,стучать
1001,klopfen::V,klappa,стучать
1002,hauen::V,hugga,бить
1003,kleben::V,klistra,клеить
1004,reiben::V,gnida,тереть
1005,streichen::V,smörja,намазать
1006,schleifen::V,slipa,точить
1007,schneiden::V,skära,резать
1008,schneiden::V,klippa,резать
1009,rütteln::V,skaka,шатать
1010,schütteln::V,rista,трясти
1011,schwenken::V,svänga,махать
1012,schütten::V,hälla,налить
1013,füllen::V,fylla,наполнить
1014,einwickeln::V,slå in,завернуть
1015,einwickeln::V,veckla in,завернуть
1016,tragen::V,bära,нести
1017,schleppen::V,släpa,тащить
1018,ziehen::V,dra,тянуть
1019,aufbewahren::V,förvara,хранить
1020,aufbewahren::V,ta vara på,хранить
1021,werfen::V,kasta,бросать
1022,fangen::V,fånga,ловить
1023,packen::V,gripa,схватить
1024,packen::V,gripa tag,схватить
1025,verstecken::V,gömma,спрятать
1026,teilen::V,dela,разделить
1027,schicken::V,skicka,посылать
1028,bringen::V,bringa,принести
1029,hinzufügen::V,tillägga,добавить
1030,bekommen::V,få,достать
1031,bekommen::V,erhålla,достать
1032,erhalten::V,få,получить
1033,erhalten::V,erhålla,получить
1034,nehmen::V,ta,взять
1035,nehmen::V,taga,взять
1036,wählen::V,välja,выбрать
1037,auswählen::V,utvälja,отобрать
1038,bewahren::V,bevara,сохранить
1039,behindern::V,hindra,препятствовать
1040,behindern::V,förhindra,препятствовать
1041,verderben::V,förstöra,испортить
1042,beschädigen::V,skada,повредить
1043,zerbrechen::V,bryta isär,разбить
1044,zerbrechen::V,bryta sönder,разбить
1045,zerreißen::V,riva sönder,разорвать
1046,zerreißen::V,slita sönder,разорвать
1047,zerstören::V,förstöra,разрушить
1048,verbrennen::V,bränna,сжечь
1049,verbrennen::V,bränna upp,сжечь
1050,geben::V,ge,дать
1051,reichen::V,räcka,передать
1052,schenken::V,skänka,дарить
1053,versprechen::V,lova,обещать
1054,wünschen::V,önska,желать
1055,loben::V,lova,хвалить
1056,loben::V,beröma,хвалить
1057,küssen::V,pussa,целовать
1058,wiegen::V,vagga,качать
1059,zudecken::V,täcka,накрыть
1060,wecken::V,väcka,разбудить
1061,zeigen::V,visa,показать
1062,führen::V,föra,вести
1063,lehren::V,lära,учить
1064,unterrichten::V,undervisa,преподавать
1065,aufziehen::V,uppfostra,воспитать
1066,leiten::V,leda,руководить
1067,antreiben::V,driva på,подгонять
1068,lassen::V,få att,заставить
1069,einladen::V,bjuda,пригласить
1070,einladen::V,inbjuda,пригласить
1071,vereinigen::V,förena,объединить
1072,besuchen::V,besöka,посетить
1073,treffen::V,möta,встретить
1074,treffen::V,träffa,встретить
1075,sich versammeln::V,församla sig,собраться
1076,spielen::V,leka,играть
1077,spielen::V,spela,играть
1078,singen::V,sjunga,петь
1079,tanzen::V,dansa,плясать
1080,tanzen::V,dansa,танцевать
1081,sich trennen::V,skiljas,расстаться
1082,verlassen::V,lämna,покинуть
1083,verlassen::V,överge,покинуть
1084,retten::V,rädda,спасти
1085,bewachen::V,bevaka,охранять
1086,schützen::V,skydda,уберегать
1087,schützen::V,beskydda,уберегать
1088,verteidigen::V,försvara,защитить
1089,sich schlagen::V,slåss,драться
1090,schießen::V,skjuta,стрелять
1091,siegen::V,segra,победить
1092,ärgern::V,förarga,сердить
1093,schlagen::V,slå,ударить
1094,treten::V,sparka,пинать
1095,stechen::V,sticka,уколоть
1096,stoßen::V,stöta,толкнуть
1097,stehlen::V,stjäla,украсть
1098,stören::V,störa,помешать
1099,belästigen::V,genera,надоедать
1100,belästigen::V,besvära,надоедать
1101,verbergen::V,dölja,скрыть
1102,täuschen::V,vilseleda,обмануть
1103,betrügen::V,bedra,смошенничать
1104,töten::V,döda,убить
1105,wohnen::V,bo,проживать
1106,arbeiten::V,arbeta,работать
1107,sammeln::V,samla,собрать
1108,pflücken::V,plocka,рвать
1109,pflücken::V,plocka,срывать
1110,jagen::V,jaga,охотиться
1111,fischen::V,fiska,рыбачить
1112,fassen::V,fånga,поймать
1113,hüten::V,vakta,пасти
1114,treiben::V,driva,гнать
1115,anbinden::V,binda fast,привязать
1116,füttern::V,fodra,кормить
1117,melken::V,mjölka,доить
1118,hacken::V,hacka,рубить
1119,gießen::V,hälla,полить
1120,gießen::V,vattna,полить
1121,reifen::V,mogna,созреть
1122,zubereiten::V,tillaga,приготовить
1123,zubereiten::V,tillreda,приготовить
1124,kochen::V,koka,варить
1125,backen::V,baka,печь
1126,braten::V,steka,жарить
1127,umrühren::V,röra om,перемешать
1128,stricken::V,sticka,вязать
1129,nähen::V,sy,шить
1130,färben::V,färga,покрасить
1131,reinigen::V,rensa,очистить
1132,reinigen::V,rengöra,очистить
1133,waschen::V,tvätta,стирать
1134,abwischen::V,torka av,вытереть
1135,spülen::V,spola,полоскать
1136,spülen::V,skölja,полоскать
1137,fegen::V,feja,подметать
1138,kehren::V,sopa,мести
1139,baden::V,bada,купаться
1140,sich waschen::V,tvätta sig,мыться
1141,ausziehen::V,ta av,снять
1142,anziehen::V,ta på,надеть
1143,sich anziehen::V,klä på sig,одеться
1144,kämmen::V,kamma,причесать
1145,schmücken::V,pynta,украсить
1146,schmücken::V,smycka,украсить
1147,sagen::V,säga,сказать
1148,sprechen::V,tala,говорить
1149,reden::V,tala,разговаривать
1150,reden::V,prata,разговаривать
1151,sich unterhalten::V,prata,беседовать
1152,fragen::V,fråga,спросить
1153,fragen::V,spörja,спросить
1154,bitten::V,be,просить
1155,erzählen::V,berätta,рассказать
1156,mitteilen::V,meddela,сообщить
1157,nennen::V,kalla,назвать
1158,rufen::V,ropa,звать
1159,prahlen::V,pråla,хвастаться
1160,prahlen::V,skryta,хвастаться
1161,übersetzen::V,tolka,перевести
1162,übersetzen::V,översätta,перевести
1163,denken::V,tänka,думать
1164,glauben::V,tro,верить
1165,bemerken::V,uppmärksamma,заметить
1166,bemerken::V,lägga märke till,заметить
1167,erkennen::V,känna igen,узнать
1168,begreifen::V,begripa,понять
1169,begreifen::V,begripa,постичь
1170,verstehen::V,förstå,услышать
1171,lernen::V,lära sig,учиться
1172,wissen::V,veta,знать
1173,sich erinnern an::V,minnas,вспомнить
1174,sich erinnern an::V,komma ihåg,вспомнить
1175,vergessen::V,glömma,забыть
1176,messen::V,mäta,мерить
1177,zählen::V,räkna,считать
1178,rechnen::V,räkna,считать
1179,lesen::V,läsa,читать
1180,malen::V,måla,рисовать
1181,zeichnen::V,teckna,рисовать
1182,schreiben::V,skriva,писать
1183,besitzen::V,äga,иметь
1184,besitzen::V,besitta,иметь
1185,kaufen::V,köpa,купить
1186,verkaufen::V,sälja,продать
1187,bezahlen::V,betala,заплатить
1188,zahlen::V,betala,платить
1189,beherrschen::V,behärska,владеть
1190,ertragen::V,tåla,вытерпеть
1191,ertragen::V,uthärda,вытерпеть
