,Concept_ID,ar,sl
795,neben::PRP,جنب,póleg
796,neben::PRP,بجانب,kràj
797,neben::PRP,بجانب,póleg
798,zwischen::PRP,بين,med
799,zwischen::PRP,بين,izmed
800,wegen::PRP,بسبب,zarádi
801,dies::PRN,هذا,tó
802,das::PRN,ذلك,tó
803,alles::PRN,الكل,vsè
804,ich::PRN,أنا,jàz
805,du::PRN,أنت,tí
806,er::PRN,هو,òn
807,wir::PRN,نحن,mí
808,ihr::PRN,أنتم,ví
809,ihr::PRN,أنتن,ví
810,sie::PRN,هم,ôni
811,sie::PRN,هن,ôni
812,was::FPRN,ما,káj
813,wer::FPRN,من,kdó
814,wo::FADV,أين,kjé
815,wohin::FADV,إلى أين,kám
816,wie::FADV,كيف,kakó
817,warum::FADV,لماذا,zakáj
818,wieviel::FNUM,كم,kóliko
819,eins::NUM,واحد,êden
820,zwei::NUM,اثنين,dvá
821,drei::NUM,ثلاثة,trí
822,vier::NUM,أربعة,štíri
823,fünf::NUM,خمسة,pét
824,sechs::NUM,ستة,šést
825,sieben::NUM,سبعة,sédem
826,acht::NUM,ثمانية,ósem
827,neun::NUM,تسعة,devét
828,zehn::NUM,عشرة,desét
829,elf::NUM,أحد عشر,enájst
830,zwölf::NUM,اثنا عشر,dvánajst
831,zwanzig::NUM,عشرون,dvájset
832,dreißig::NUM,ثلاثون,trídeset
833,vierzig::NUM,أربعون,štírideset
834,fünfzig::NUM,خمسون,pétdeset
835,sechzig::NUM,ستون,šéstdeset
836,siebzig::NUM,سبعون,sédemdeset
837,achtzig::NUM,ثمانون,ósemdeset
838,neunzig::NUM,تسعون,devétdeset
839,hundert::NUM,مئة,stó
840,tausend::NUM,ألف,tísoč
841,und::CNJ,و,in
842,oder::CNJ,أو,áli
843,stehen::V,وقف,státi
844,sitzen::V,جلس,sedéti
845,liegen::V,رقد,ležáti
846,hängen::V,تعلق,viséti
847,werden::V,صار,postáti
848,werden::V,أصبح,postáti
849,passieren::V,حدث,zgodíti se
850,beginnen::V,ابتدأ,začéti se
851,enden::V,انتهى,končáti se
852,wechseln::V,تغير,ménjati se
853,aufgehen[Sonne]::V,شرق,vzíti
854,untergehen[Sonne]::V,غرب,zaíti
855,scheinen[Sonne]::V,أضاء,sijáti
856,donnern::V,رعد,grméti
857,wehen::V,هب,píhati
858,strömen::V,جرى,líti
859,fließen::V,سال,têči
860,sich drehen::V,دار,vrtéti se
861,schwanken::V,ترنح,kolébati
862,schwingen::V,ترجح,níhati
863,fallen::V,سقط,pádati
864,brennen::V,احترق,goréti
865,rauchen::V,دخن,kadíti se
866,regnen::V,أمطر,deževáti
867,gefrieren::V,تجمد,zmŕzniti
868,tauen::V,ذاب,tájati
869,schmelzen::V,ذاب,kopnéti
870,trocknen::V,نشف,sušíti se
871,sieden::V,غلى,kipéti
872,faulen::V,فسد,gníti
873,verfaulen::V,تعفن,zgníti
874,reißen::V,انقطع,tŕgati se
875,versinken::V,غرق,pogrézniti se
876,vergehen::V,مضى,miníti
877,erscheinen::V,لاح,pojáviti se
878,erscheinen::V,ظهر,pojáviti se
879,verschwinden::V,غاب,izgíniti
880,sinken::V,هبط,péšati
881,abnehmen::V,نقص,pojémati
882,zunehmen::V,ازداد,véčati se
883,zunehmen::V,ازداد,množíti se
884,steigen::V,صعد,dvígati se
885,steigen::V,ارتفع,dvígati se
886,wachsen::V,نما,rásti
887,wachsen::V,نبت,rásti
888,glänzen::V,لمع,sijáti
889,funkeln::V,تلألأ,ískriti se
890,lärmen::V,ضج,ropotáti
891,lärmen::V,ضج,razgrájati
892,lärmen::V,صخب,ropotáti
893,lärmen::V,صخب,razgrájati
894,läuten::V,قرع,zvoníti
895,klingeln::V,دق,zvončkljáti
896,klirren::V,قعقع,žvenketáti
897,brausen::V,عج,šuméti
898,rauschen::V,حف,šuštéti
899,rauschen::V,حف,šelestéti
900,klingen::V,رن,zvenéti
901,bellen::V,نبح,lájati
902,heulen::V,عوى,zavíjati
903,blasen::V,نفخ,píhniti
904,pfeifen::V,صفر,pískati
905,pfeifen::V,صفر,žvížgati
906,schreien::V,صرخ,kričáti
907,stöhnen::V,أن,stókati
908,zittern::V,ارتعش,drgetáti
909,leben::V,عاش,živéti
910,geboren werden::V,ولد,rodíti se
911,atmen::V,تنفس,díhati
912,trinken::V,شرب,píti
913,essen::V,أكل,jésti
914,schlucken::V,جرع,požírati
915,müde werden::V,تعب,péšati
916,müde werden::V,تعب,utrúditi se
917,einschlafen::V,نام,zaspáti
918,schlafen::V,نام,spáti
919,aufwachen::V,استيقظ,zbudíti se
920,aufstehen::V,قام,vstáti
921,sich erholen::V,استجم,oddahníti se
922,krank werden::V,مرض,oboléti
923,krank sein::V,مرض,bíti bolán
924,schmerzen::V,آلم,boléti
925,husten::V,كح,kášljati
926,husten::V,سعل,kášljati
927,genesen::V,نقه,okrévati
928,sterben::V,مات,umréti
929,umkommen::V,هلك,pogíniti
930,sich bewegen::V,تحرك,zganíti se
931,sich rühren::V,تحرك,premakníti se
932,sich erheben::V,قام,vstájati
933,sich erheben::V,قام,vzdígniti se
934,sich setzen::V,جلس,sésti
935,hinfallen::V,وقع,pásti dôl
936,laufen::V,مشى,hodíti
937,schreiten::V,خطا,stópati
938,spazierengehen::V,تنزه,na sprehòd íti
939,eilen::V,عجل,drvéti
940,sich beeilen::V,استعجل,hitéti
941,sausen::V,أسرع,dírkati
942,rennen::V,عدا,dírjati
943,rennen::V,ركض,dírjati
944,springen::V,قفز,skákati
945,klettern::V,تسلق,plézati
946,schaukeln::V,تأرجح,kolébati
947,kriechen::V,دب,pláziti se
948,kriechen::V,زحف,pláziti se
949,schwimmen::V,سبح,plávati
950,tauchen::V,غطس,potápljati se
951,rudern::V,جذف,vesláti
952,fahren::V,ركب,vozíti se
953,fahren::V,ركب,peljáti se
954,fahren::V,سافر,vozíti se
955,fahren::V,سافر,peljáti se
956,fliegen::V,طار,létati
957,gehen::V,سار,íti
958,gehen::V,ذهب,íti
959,weggehen::V,ذهب,odíti
960,weggehen::V,انصرف,odíti
961,abfahren::V,رحل,odpeljáti se
962,anhalten::V,توقف,ustáviti se
963,hineingehen::V,دخل,íti nóter
964,eintreten::V,دخل,vstopíti
965,kommen::V,أتى,príti
966,kommen::V,جاء,príti
967,ankommen::V,وصل,prispéti
968,ankommen::V,وصل,prihájati
969,zurückkommen::V,عاد,vrníti se
970,zurückkommen::V,رجع,vrníti se
971,bleiben::V,مكث,ostáti
972,warten::V,انتظر,čákati
973,erwarten::V,ترقب,pričakováti
974,erwarten::V,انتظر,pričakováti
975,suchen::V,بحث,iskáti
976,finden::V,وجد,nájti
977,versuchen::V,حاول,poskúšati
978,vorbereiten::V,أعد,pripráviti
979,vorbereiten::V,حضر,pripráviti
980,lieben::V,أحب,ljubíti
981,mögen::V,أحب,márati
982,lachen::V,ضحك,smejáti se
983,rühren::V,أثر,ganíti
984,weinen::V,بكى,jókati
985,weinen::V,بكى,plákati
986,schimpfen::V,سب,psováti
987,schimpfen::V,سب,zmérjati
988,schimpfen::V,شتم,psováti
989,schimpfen::V,شتم,zmérjati
990,sich ärgern::V,زعل,jezíti se
991,sich fürchten::V,هاب,báti se
992,fürchten::V,خاف,báti se
993,fürchten::V,خشي,báti se
994,fliehen::V,هرب,bežáti
995,flüchten::V,فر,pobégniti
996,sehen::V,رأى,vídeti
997,anschauen::V,نظر,oglédati
998,ansehen::V,نظر,glédati
999,hören::V,سمع,slíšati
1000,zuhören::V,أصغى,poslúšati
1001,probieren::V,ذاق,poskúšati
1002,riechen::V,شم,dúhati
1003,riechen::V,استنشق,dúhati
1004,fühlen::V,شعر,čutíti
1005,scheinen::V,ظهر,zdéti se
1006,zu sehen sein::V,ظهر,vídeti se
1007,vernehmen::V,سمع,čúti
1008,frieren::V,بردان,zébsti
1009,tun::V,فعل,délati
1010,können::V,قدر,môči
1011,können::V,استطاع,môči
1012,wollen::V,شاء,hotéti
1013,wollen::V,أراد,hotéti
1014,anfangen::V,بدأ,začéti
1015,beenden::V,أنهى,dokončáti
1016,aufhören::V,توقف,prenéhati
1017,aufhören::V,انقطع,prenéhati
1018,gelingen::V,نجح,uspéti
1019,gelingen::V,نجح,posréčiti se
1020,geraten::V,طلع,obnêsti se
1021,öffnen::V,فتح,odpréti
1022,schließen::V,أغلق,zapréti
1023,stellen::V,وضع,postáviti
1024,stellen::V,أقام,postáviti
1025,setzen::V,أجلس,posadíti
1026,legen::V,وضع,položíti
1027,berühren::V,مس,dotíkati se
1028,berühren::V,لمس,dotíkati se
1029,verbinden::V,ربط,obvézati
1030,verbinden::V,وصل,obvézati
1031,bedecken::V,غطى,pokríti
1032,aufhängen::V,علق,obésiti
1033,anzünden::V,أوقد,zažgáti
1034,aufheben::V,لقط,vzdígniti
1035,zurücklassen::V,ترك,zapustíti
1036,verlieren::V,فقد,izgubíti
1037,fallen lassen::V,أسقط,navréči
1038,machen::V,فعل,naredíti
1039,machen::V,فعل,napráviti
1040,herstellen::V,صنع,izdélati
1041,herstellen::V,أنتج,izdélati
1042,bauen::V,بنى,gradíti
1043,bauen::V,شيد,gradíti
1044,reparieren::V,صلح,popráviti
1045,verbessern::V,صحح,izbóljšati
1046,ändern::V,غير,spremeníti
1047,graben::V,حفر,kopáti
1048,graben::V,حفر,grêbsti
1049,beugen::V,ثنى,upogníti
1050,beugen::V,أحنى,upogníti
1051,biegen::V,لوى,zavíjati
1052,drehen::V,أدار,vrtéti
1053,drehen::V,دور,vrtéti
1054,wenden::V,قلب,obrníti
1055,umdrehen::V,قلب,zasúkati
1056,heben::V,رفع,dvígati
1057,hochheben::V,رفع,privzdígniti
1058,ergreifen::V,مسك,zgrábiti
1059,halten::V,مسك,držáti
1060,drücken::V,ضغط,tiščáti
1061,schieben::V,حرك,ríniti
1062,kratzen::V,خدش,práskati
1063,lecken::V,لعق,lízati
1064,beißen::V,عض,grísti
1065,abreißen::V,قلع,odtŕgati
1066,abschneiden::V,قطع,odrézati
1067,binden::V,ربط,vézati
1068,stecken::V,دس,vtakníti
1069,brechen::V,كسر,lomíti
1070,klopfen::V,طرق,tólči
1071,hauen::V,ضرب,séči
1072,kleben::V,ألصق,lépiti
1073,reiben::V,حك,tréti
1074,reiben::V,حك,dŕgniti
1075,streichen::V,نشر,namázati
1076,schleifen::V,سن,brúsiti
1077,schneiden::V,قطع,rézati
1078,rütteln::V,رج,strésti
1079,schütteln::V,هز,majáti
1080,schwenken::V,لوح,obrníti
1081,schütten::V,صب,sípati
1082,füllen::V,ملأ,napolníti
1083,einwickeln::V,لف,zavíti
1084,tragen::V,حمل,nêsti
1085,schleppen::V,سحب,vláčiti
1086,ziehen::V,سحب,vléči
1087,aufbewahren::V,حفظ,shranjeváti
1088,werfen::V,رمى,lúčati
1089,werfen::V,ألقى,lúčati
1090,fangen::V,التقط,ujéti
1091,packen::V,مسك,prijéti
1092,verstecken::V,خبأ,skríti
1093,teilen::V,قسم,razdelíti
1094,schicken::V,بعث,pošíljati
1095,schicken::V,أرسل,pošíljati
1096,bringen::V,جلب,prinêsti
1097,hinzufügen::V,أضاف,pristáviti
1098,bekommen::V,حصل,dobíti
1099,erhalten::V,استلم,prejéti
1100,nehmen::V,أخذ,vzéti
1101,wählen::V,اختار,izbírati
1102,auswählen::V,انتقى,izbráti
1103,bewahren::V,حافظ,ohraníti
1104,behindern::V,عاق,ovírati
1105,verderben::V,أفسد,pokváriti
1106,beschädigen::V,أضر,poškodováti
1107,zerbrechen::V,كسر,razlomíti
1108,zerreißen::V,مزق,raztŕgati
1109,zerstören::V,دمر,razrúšiti
1110,verbrennen::V,حرق,sežgáti
1111,geben::V,أعطى,dáti
1112,reichen::V,ناول,séči
1113,reichen::V,ناول,molíti
1114,schenken::V,وهب,podáriti
1115,versprechen::V,وعد,obljubíti
1116,wünschen::V,تمنى,vóščiti
1117,loben::V,مدح,hváliti
1118,küssen::V,قبل,poljubováti
1119,wiegen::V,هدهد,zíbati
1120,zudecken::V,غطى,pokríti
1121,wecken::V,أيقظ,zbudíti
1122,zeigen::V,أرى,pokázati
1123,führen::V,دل,vêsti
1124,lehren::V,علم,učíti
1125,unterrichten::V,علم,poučeváti
1126,aufziehen::V,ربى,vzgojíti
1127,leiten::V,دل,uprávljati
1128,leiten::V,أدار,uprávljati
1129,antreiben::V,حث,goníti
1130,lassen::V,حدا,povzročíti
1131,einladen::V,دعا,povábiti
1132,vereinigen::V,وحد,zdrúžiti
1133,besuchen::V,زار,obiskáti
1134,treffen::V,قابل,pogodíti
1135,sich versammeln::V,اجتمع,zbráti se
1136,spielen::V,لعب,igráti se
1137,singen::V,غنى,péti
1138,tanzen::V,رقص,plésati
1139,sich trennen::V,افترق,ločíti se
1140,verlassen::V,ترك,zapustíti
1141,retten::V,نجى,réšiti
1142,retten::V,أنقذ,réšiti
1143,bewachen::V,حرس,strážiti
1144,schützen::V,حمى,sčítiti
1145,verteidigen::V,دافع,braníti
1146,sich schlagen::V,تضارب,têpsti se
1147,schießen::V,أطلق,stréljati
1148,siegen::V,انتصر,zmágati
1149,ärgern::V,أزعل,jezíti
1150,ärgern::V,أزعل,razbúriti
1151,schlagen::V,ضرب,têpsti
1152,schlagen::V,ضرب,udáriti
1153,treten::V,رفس,teptáti
1154,stechen::V,شك,ubôsti
1155,stoßen::V,دفع,peháti
1156,stoßen::V,دفع,drégniti
1157,stehlen::V,سرق,ukrásti
1158,stehlen::V,سرق,pokrásti
1159,stören::V,ضايق,motíti
1160,belästigen::V,أزعج,nadlegováti
1161,verbergen::V,كتم,skríti
1162,täuschen::V,خدع,slepíti
1163,betrügen::V,غش,várati
1164,betrügen::V,غش,ogoljufáti
1165,töten::V,قتل,ubíti
1166,wohnen::V,سكن,prebívati
1167,arbeiten::V,عمل,délati
1168,arbeiten::V,اشتغل,délati
1169,sammeln::V,جمع,zbráti
1170,pflücken::V,جنى,obráti
1171,pflücken::V,قطف,obráti
1172,jagen::V,صاد,lovíti
1173,fischen::V,اصطاد,ribáriti
1174,fassen::V,قبض,zajéti
1175,hüten::V,رعى,pásti
1176,treiben::V,ساق,pogánjati
1177,anbinden::V,ربط,privézati
1178,füttern::V,علف,kŕmiti
1179,melken::V,حلب,mólsti
1180,hacken::V,فرم,sékati
1181,gießen::V,سقى,ulíti
1182,reifen::V,نضج,zoréti
1183,zubereiten::V,حضر,pripráviti
1184,kochen::V,طبخ,kúhati
1185,backen::V,خبز,cvréti
1186,braten::V,قلى,pêči
1187,braten::V,حمر,pêči
1188,umrühren::V,قلب,preméšati
1189,stricken::V,حاك,plêsti
1190,nähen::V,خاط,šívati
1191,färben::V,صبغ,bárvati
1192,färben::V,لون,bárvati
1193,reinigen::V,نظف,očístiti
1194,waschen::V,غسل,opráti
1195,abwischen::V,مسح,obrísati
1196,spülen::V,شطف,splakováti
1197,fegen::V,كنس,pométati
1198,kehren::V,كنس,mésti
1199,baden::V,استحم,kópati se
1200,sich waschen::V,اغتسل,umíti se
1201,ausziehen::V,خلع,izvléči
1202,anziehen::V,لبس,obléči
1203,sich anziehen::V,اكتسى,obléči se
1204,kämmen::V,مشط,česáti
1205,schmücken::V,زين,okrasíti
1206,sagen::V,قال,dejáti
1207,sprechen::V,تكلم,govoríti
1208,reden::V,تكلم,rêči
1209,sich unterhalten::V,تحادث,razgovárjati se
1210,fragen::V,سأل,vprášati
1211,bitten::V,رجا,prosíti
1212,erzählen::V,حكي,práviti
1213,mitteilen::V,بلغ,naznániti
1214,nennen::V,سمى,imenováti
1215,rufen::V,نادى,klícati
1216,prahlen::V,فشر,baháti se
1217,prahlen::V,تفاخر,baháti se
1218,übersetzen::V,ترجم,prevêsti
1219,denken::V,فكر,mísliti
1220,glauben::V,اعتقد,verjéti
1221,bemerken::V,لاحظ,opáziti
1222,erkennen::V,عرف,spoznáti
1223,begreifen::V,فهم,pôjmiti
1224,begreifen::V,أدرك,pôjmiti
1225,verstehen::V,فهم,razuméti
1226,lernen::V,درس,učíti se
1227,wissen::V,علم,znáti
1228,wissen::V,علم,védeti
1229,sich erinnern an::V,تذكر,spómniti se
1230,vergessen::V,نسي,pozábiti
1231,messen::V,قاس,mériti
1232,zählen::V,عد,štéti
1233,zählen::V,أحصى,štéti
1234,rechnen::V,حسب,račúnati
1235,lesen::V,قرأ,bráti
1236,lesen::V,قرأ,čítati
1237,malen::V,صور,slíkati
1238,zeichnen::V,رسم,rísati
1239,schreiben::V,كتب,písati
1240,besitzen::V,حاز,iméti
1241,besitzen::V,ملك,iméti
1242,kaufen::V,اشترى,kupíti
1243,verkaufen::V,باع,prodáti
1244,bezahlen::V,دفع,pláčati
1245,zahlen::V,سدد,plačeváti
1246,beherrschen::V,حكم,obvládati
1247,ertragen::V,أطاق,prenêsti
1248,ertragen::V,تحمل,prenêsti
