,Concept_ID,kk,hy
738,wertvoll::A,құнды,թանկարժեք
739,wertvoll::A,қымбат,թանկարժեք
740,blind::A,көзсіз,կույր
741,blind::A,көр,կույր
742,blind::A,көр_соқыр,կույր
743,taub::A,керең,խուլ
744,taub::A,саңырау,խուլ
745,kräftig::A,қуатты,հզոր
746,kräftig::A,қарымды,հզոր
747,stark::A,білекті,ուժեղ
748,schwach::A,әлсіз,տկար
749,schwach::A,әлсіз,թույլ
750,schwach::A,күшсіз,տկար
751,schwach::A,күшсіз,թույլ
752,schwach::A,қайратсыз,տկար
753,schwach::A,қайратсыз,թույլ
754,fett::A,семіз,գեր
755,schlank::A,ашаң,նիհար
756,hübsch::A,ажарлы,գրավիչ
757,hübsch::A,ажарлы,սիրունիկ
758,hübsch::A,шырайлы,գրավիչ
759,hübsch::A,шырайлы,սիրունիկ
760,böse::A,өш,չար
761,böse::A,сұм,չար
762,böse::A,жауыз,չար
763,dumm::A,көкми,հիմար
764,dumm::A,ақымақ,հիմար
765,dumm::A,миы жоқ,հիմար
766,faul::A,жалқау,ծույլ
767,faul::A,еріншек,ծույլ
768,fleißig::A,ұқыпты,ջանասեր
769,fleißig::A,ұқыпты,փութաջան
770,geizig::A,сараң,ագահ
771,geizig::A,сараң,կծծի
772,klug::A,жетік,խելոք
773,klug::A,жетік,ընդունակ
774,klug::A,ақылды,խելոք
775,klug::A,ақылды,ընդունակ
776,geschickt::A,шебер,ճարտար
777,lieb::A,абзал,սիրելի
778,lieb::A,айналайын,սիրելի
779,lustig::A,көңілді,զվարթ
780,sanft::A,жуас,հեզ
781,hungrig::A,аш,քաղցած
782,krank::A,кеселді,հիվանդ
783,nackt::A,жалаңаш,մերկ
784,traurig::A,қапа,տխուր
785,lebendig::A,тірі,կենդանի
786,lebendig::A,жанды,կենդանի
787,gut::A,жақсы,լավ
788,schlecht::A,жаман,վատ
789,richtig::A,дұрыс,ձիշտ
790,schlimm::A,жаман,լղրճուկ
791,wahr::A,нағыз,ճիշտ
792,wahr::A,нағыз,իրական
793,alt::A,ескі,հին
794,neu::A,жаңа,նոր
795,ehemalig::A,өткен,նախկին
796,ehemalig::A,бұрынғы,նախկին
797,alt[Lebewesen]::A,кексе,ծեր
798,alt[Lebewesen]::A,кексе,պառավ
799,jung::A,науша,մատաղ
800,arm::A,кедей,աղքատ
801,arm::A,дәулетсіз,աղքատ
802,reich::A,малды,հարուստ
803,bekannt::A,таныс,ծանոթ
804,bekannt::A,көзтаныс,ծանոթ
805,berühmt::A,атақты,հայտնի
806,berühmt::A,атақты,հռչակավոր
807,fremd::A,бөтен,օտար
808,verschieden::A,түрлі,տարբեր
809,nah::A,жуық,մոտ
810,nah::A,жуық,մերձ
811,nah::A,етене,մոտ
812,nah::A,етене,մերձ
813,fern::A,алыс,հեռավոր
814,fern::A,алыстағы,հեռավոր
815,linker::A,сол,ձախ
816,linker::A,солшыл,ձախ
817,rechter::A,оң,աջ
818,anderer::A,өзге,այլ
819,anderer::A,өзге,ուրիշ
820,anderer::A,былайғы,այլ
821,anderer::A,былайғы,ուրիշ
822,erster::A,алғашқы,առաջին
823,zweiter::A,екінші,երկրորդ
824,dritter::A,үшінші,երրորդ
825,letzter::A,артқы,վերջին
826,letzter::A,кейінгі,վերջին
827,allein::ADV,серіксіз,միայնակ
828,auf einmal::ADV,бірден,միասնաբար
829,zusammen::ADV,бірлесіп,միասին
830,zusammen::ADV,бірлесіп,իրար հետ
831,lange::ADV,ұзақ,երկար ժամանակ
832,plötzlich::ADV,кенет,հանկարծ
833,sofort::ADV,әне-міне дегенше,իսկույն
834,später::ADV,артынан,ավելի ուշ
835,später::ADV,артынан,հետո
836,jetzt::ADV,енді,այժմ
837,jetzt::ADV,қазір,այժմ
838,heute::ADV,бүгін,այսօր
839,morgen::ADV,ертең,վաղը
840,bald::ADV,тез,շուտով
841,dann::ADV,онан соң,ապա
842,dann::ADV,онан соң,հետո
843,dann::ADV,сонан соң,ապա
844,dann::ADV,сонан соң,հետո
845,gestern::ADV,кеше,երեկ
846,einst::ADV,бірде,հին ատեն
847,einst::ADV,бір кезде,հին ատեն
848,damals::ADV,анада,ատէնին
849,danach::ADV,онан соң,ապա
850,danach::ADV,онан соң,այն ժամանակ
851,danach::ADV,сонан соң,ապա
852,danach::ADV,сонан соң,այն ժամանակ
853,vorher::ADV,бұрын,առաջ
854,zuerst::ADV,әуелі,նախ
855,zuerst::ADV,алдымен,նախ
856,einmal::ADV,бір жолы,մի անգամ
857,manchmal::ADV,кейде,երբեմն
858,oft::ADV,ылғи,հաճախ
859,immer::ADV,өнебойы,միշտ
860,niemals::ADV,ешуақытта,երբեք
861,hier::ADV,бұнда,այստեղ
862,hier::ADV,осында,այստեղ
863,hierhin::ADV,бермен,այստեղ
864,von hier::ADV,бер жақтан,այդտեղից
865,dort::ADV,анда,այնտեղ
866,dorthin::ADV,әрі,այնտեղ
867,geradeaus::ADV,тура,ուղիղ
868,vorwärts::ADV,ілгері,առաջ
869,rückwärts::ADV,артқа,դեպի ետ
870,zurück::ADV,кейін қарай,ետ
871,unten::ADV,төменде,ներքեւում
872,hinab::ADV,астына,ներքեւ
873,hinab::ADV,төмен,ներքեւ
874,oben::ADV,жоғарыда,վերեւում
875,hinauf::ADV,өрге,վերեւ
876,überall::ADV,әрқайда,ամենուր
877,nicht::ADV,емес,չէ
878,ein wenig::ADV,азырақ,մի քիչ
879,ein wenig::ADV,аздаған,մի քիչ
880,ein wenig::ADV,азғантай,մի քիչ
881,kaum::ADV,зорға,հազիվ
882,sehr::ADV,орасан,շատ
883,so::ADV,бұлай,այդպես
884,so::ADV,былайша,այդպես
885,noch::ADV,әлі,դեռ
886,nur::ADV,ғана,միայն
887,schon::ADV,түге,արդեն
888,wieder::ADV,жаңа,նորից
889,wieder::ADV,жаңа,դարձյալ
890,wieder::ADV,қайта,նորից
891,wieder::ADV,қайта,դարձյալ
892,wieder::ADV,жаңадан,նորից
893,wieder::ADV,жаңадан,դարձյալ
894,vergebens::ADV,бекер,իզուր
895,vor::PRP,алды,դիմացը
896,hinter::PRP,артынан,ետեւը
897,unter::PRP,түп,տակ
898,unter::PRP,маңында,տակ
899,durch::PRP,арқылы,միջով
900,neben::PRP,іргеде,քովը
901,neben::PRP,жанында,քովը
902,zwischen::PRP,арада,միջեւ
903,wegen::PRP,үшін,պատճառով
904,wegen::PRP,үшін,շնորհից
905,dies::PRN,бұ,սա
906,dies::PRN,бұ,այս
907,dies::PRN,осы,սա
908,dies::PRN,осы,այս
909,das::PRN,сол,դա
910,das::PRN,сол,այդ
911,alles::PRN,дүйім,ամեն ինչ
912,alles::PRN,күллі,ամեն ինչ
913,ich::PRN,мен,ես
914,du::PRN,сен,դու
915,er::PRN,ол,նա
916,wir::PRN,біз,մենք
917,ihr::PRN,сіз,դուք
918,sie::PRN,олар,նրանք
919,was::FPRN,не,ինչ
920,wer::FPRN,кім,ով
921,wo::FADV,кәні,ուր
922,wo::FADV,кәні,որտեղ
923,wo::FADV,қайда,ուր
924,wo::FADV,қайда,որտեղ
925,wohin::FADV,қайда,դեպի ուր
926,wie::FADV,калай,ինչպես
927,warum::FADV,неғып,ինչու
928,wieviel::FNUM,неше,որչափ
929,wieviel::FNUM,қанша,որչափ
930,eins::NUM,бір,մեկ
931,zwei::NUM,екі,երկու
932,drei::NUM,үш,երեք
933,vier::NUM,төрт,չորս
934,fünf::NUM,бес,հինգ
935,sechs::NUM,алты,վեց
936,sieben::NUM,жеті,յոթ
937,acht::NUM,сегіз,ութ
938,neun::NUM,тоғыз,ինը
939,zehn::NUM,он,տասը
940,elf::NUM,он бір,տասնմեկ
941,zwölf::NUM,он екі,տասներկու
942,zwanzig::NUM,жиырма,քսան
943,dreißig::NUM,отыз,երեսուն
944,vierzig::NUM,қырық,քառասուն
945,fünfzig::NUM,елу,հիսուն
946,sechzig::NUM,алпыс,վաթսուն
947,siebzig::NUM,жетпіс,յոթանասուն
948,achtzig::NUM,сексен,ութսուն
949,neunzig::NUM,тоқсан,իննսուն
950,hundert::NUM,жүз,հարյուր
951,tausend::NUM,мың,հազար
952,und::CNJ,та,ու
953,oder::CNJ,әлде,կամ
954,oder::CNJ,немесе,կամ
955,stehen::V,тұру,կանգնել
956,sitzen::V,отыру,նստել
957,liegen::V,жату,ստել
958,hängen::V,ілу,կախվել
959,werden::V,болу,դառնալ
960,werden::V,түрегелу,դառնալ
961,passieren::V,болу,պատահել
962,beginnen::V,басталу,սկսվել
963,enden::V,ада болу,վերջանալ
964,wechseln::V,құбылу,փոխվել
965,wechseln::V,өзгеру,փոխվել
966,aufgehen[Sonne]::V,шығу,բարձրանալ
967,aufgehen[Sonne]::V,шығу,ելնել 
968,untergehen[Sonne]::V,батыру,մտնել
969,scheinen[Sonne]::V,жылтырау,շողալ
970,scheinen[Sonne]::V,жылтырау,փայլել
971,donnern::V,күркіреу,որոտալ
972,wehen::V,огып тур,փչել
973,strömen::V,сорғалау,հոսել
974,fließen::V,ағу,հոսել
975,sich drehen::V,айналу,պտտվել
976,schwanken::V,толықсу,տատանվել
977,schwingen::V,тербелу,ճոճվել
978,fallen::V,құлау,ընկնել
979,fallen::V,жығылу,ընկնել
980,fallen::V,төмендеу,ընկնել
981,brennen::V,жану,այրվել
982,rauchen::V,түтету,ծխել
983,regnen::V,жауу,անձրեւ գալ
984,gefrieren::V,мұздай қату,սառչել
985,gefrieren::V,мұз боп қату,սառչել
986,tauen::V,жібу,լկիլ
987,schmelzen::V,еру,հալիլ
988,trocknen::V,курау,չորանալ
989,sieden::V,қайнау,եռալ
990,faulen::V,иістену,փտել
991,verfaulen::V,шіру,նեխել
992,reißen::V,жыртылу,պատռվել
993,reißen::V,жыртылу,ճղվել
994,versinken::V,малтығу,սուզվել
995,vergehen::V,өту,անցնել 
996,erscheinen::V,көріну,հայտնվել
997,erscheinen::V,көріну,երեւալ
998,erscheinen::V,көрініп қалу,հայտնվել
999,erscheinen::V,көрініп қалу,երեւալ
1000,verschwinden::V,ғайып_болу,անհետանալ
1001,sinken::V,ылдилау,ընկնել
1002,sinken::V,төмендеу,ընկնել
1003,abnehmen::V,кемітілу,փոքրանալ
1004,zunehmen::V,көбею,մեծանալ
1005,steigen::V,қобу,բարձրանալ
1006,steigen::V,көтерілу,բարձրանալ
1007,steigen::V,жоғарылау,բարձրանալ
1008,wachsen::V,өсу,աճել
1009,glänzen::V,жалтырау,նշուլել
1010,glänzen::V,жалтырау,փայլիլ
1011,funkeln::V,жарқырау,փայլատակել
1012,funkeln::V,нұрлану,փայլատակել
1013,funkeln::V,жылтылдау,փայլատակել
1014,lärmen::V,шулау,աղմուկ հանել
1015,lärmen::V,шуылдау,աղմուկ հանել
1016,läuten::V,қоңыраулату,զնգալ
1017,klingeln::V,дыңғырлау,զնգալ
1018,klirren::V,дыңылдату,զնգզնգալ
1019,brausen::V,тасу,մոլեգնել
1020,rauschen::V,сусылдау,սոսափել
1021,rauschen::V,сыбдырлау,սոսափել
1022,klingen::V,дыбыс шығару,հնչել
1023,bellen::V,үру,հաչել
1024,heulen::V,ұлу,ոռնալ 
1025,blasen::V,үру,փչել 
1026,pfeifen::V,ысқыру,սուլել
1027,schreien::V,шыңғыру,գոռալ 
1028,schreien::V,айғайлау,գոռալ 
1029,schreien::V,байбайлау,գոռալ 
1030,schreien::V,бажалақтау,գոռալ 
1031,stöhnen::V,ыңырсу,տնքալ
1032,stöhnen::V,ыңкылдау,տնքալ
1033,zittern::V,қалш,դողալ
1034,zittern::V,қалшылдату,դողալ
1035,leben::V,жасау,ապրել
1036,leben::V,күнелту,ապրել
1037,leben::V,күн көру,ապրել
1038,leben::V,тіршілік ету,ապրել
1039,geboren werden::V,туу,ծնվել
1040,atmen::V,дем алу,շնչել
1041,atmen::V,ауа жұту,շնչել
1042,trinken::V,ішу,խմել
1043,trinken::V,ұрттау,խմել
1044,essen::V,жеу,ուտել
1045,essen::V,тамақтану,ուտել
1046,schlucken::V,жұту,կլանել
1047,schlucken::V,жұту,կուլ տալ
1048,müde werden::V,болдыру,հոգնել
1049,einschlafen::V,үйыктап калу,քուն մտնել
1050,schlafen::V,ұйықтау,քնել
1051,aufwachen::V,ояну,արթննալ
1052,aufstehen::V,ояну,ելլել
1053,sich erholen::V,тынығу,հանգստանալ
1054,krank werden::V,кеселдену,հիւանդանալ
1055,krank werden::V,сырқаттану,հիւանդանալ
1056,krank werden::V,ауырып қалу,հիւանդանալ
1057,krank werden::V,ауыра бастау,հիւանդանալ
1058,krank werden::V,кеселге ұшырау,հիւանդանալ
1059,krank werden::V,сырқаттанып қалу,հիւանդանալ
1060,krank sein::V,ауыру,հիվանդ լինել
1061,krank sein::V,сырқаттану,հիվանդ լինել
1062,schmerzen::V,ауырады,ցավել
1063,husten::V,жөтелу,հազալ
1064,genesen::V,айығу,ապաքինվել
1065,sterben::V,өлу,մեռնել
1066,sterben::V,өлу,վախճանվել
1067,sterben::V,қайтыс,մեռնել
1068,sterben::V,қайтыс,վախճանվել
1069,sterben::V,жантапсыру,մեռնել
1070,sterben::V,жантапсыру,վախճանվել
1071,umkommen::V,өлу,կործանվել
1072,umkommen::V,қаза табу,կործանվել
1073,sich bewegen::V,жылжу,ընթանալ
1074,sich rühren::V,қыбырлау,շարժվել
1075,sich erheben::V,тұру,կանգնել
1076,sich erheben::V,тұру,վեր կենալ
1077,sich setzen::V,отыру,նստել
1078,hinfallen::V,жығылу,ընկնել
1079,laufen::V,жояу жүру,քայլել
1080,schreiten::V,кадамдау,ճեմել
1081,spazierengehen::V,қыдыру,շրջագայել
1082,eilen::V,асығу,շտապել
1083,eilen::V,жеделдену,շտապել
1084,eilen::V,жедепдеу,շտապել
1085,sich beeilen::V,асығу,շտապել 
1086,sich beeilen::V,жеделдену,շտապել 
1087,sausen::V,заулау,սլանալ
1088,rennen::V,жүгіру,վազել
1089,springen::V,секіру,ցատկել
1090,klettern::V,өрмелеп шығу,մագլցել
1091,schaukeln::V,тербелу,ճոճվել
1092,schaukeln::V,тербелу,օրորվել
1093,kriechen::V,еңбектеу,սողալ
1094,schwimmen::V,жүзу,լողալ
1095,schwimmen::V,малту,լողալ
1096,schwimmen::V,қалықтау,լողալ
1097,tauchen::V,сүңгу,սուզվել
1098,rudern::V,есу,թիավարել
1099,fahren::V,бару,ընթանալ
1100,fliegen::V,ұшу,թռչել
1101,gehen::V,бару,գնալ
1102,weggehen::V,кету,հեռանալ
1103,abfahren::V,жөнелу,ճանապարհվել
1104,anhalten::V,тоқтау,կանգնել
1105,hineingehen::V,кіру,մտնել
1106,eintreten::V,ену,մտնել
1107,kommen::V,жету,գալ
1108,ankommen::V,келу,ժամանել
1109,zurückkommen::V,қайту,վերադառնալ
1110,bleiben::V,қалу,մնալ
1111,warten::V,тосу,սպասել
1112,erwarten::V,күту,սպասել
1113,suchen::V,іздеу,որոնել
1114,finden::V,табу,գտնել
1115,versuchen::V,талпыну,փորձել
1116,vorbereiten::V,әзірлеу,պատրաստել
1117,lieben::V,сүю,սիրել
1118,mögen::V,жарату,հավանել
1119,mögen::V,жарату,սիրել
1120,mögen::V,жақсы_көру,հավանել
1121,mögen::V,жақсы_көру,սիրել
1122,lachen::V,күлу,ծիծաղել
1123,lachen::V,күлісу,ծիծաղել
1124,rühren::V,көңілін бұзу,հուզել
1125,weinen::V,жылау,լալ
1126,schimpfen::V,ақырып-бақыру,տրտնջալ
1127,schimpfen::V,ақырып-бақыру,քրթմնջել
1128,sich ärgern::V,ашулану,զայրանալ
1129,sich fürchten::V,сескену,վախնալ
1130,fürchten::V,қауіптену,վախենալ
1131,fürchten::V,сақсыну,վախենալ
1132,fliehen::V,қашу,փախչել
1133,fliehen::V,қашып кету,փախչել
1134,flüchten::V,қашу,փախչել
1135,flüchten::V,қашып кету,փախչել
1136,sehen::V,көру,տեսնել
1137,anschauen::V,назар салу,դիտել
1138,ansehen::V,тамашалау,նայել
1139,hören::V,есту,լսել
1140,zuhören::V,тыңдау,ունկնդրել
1141,zuhören::V,құлақ қою,ունկնդրել
1142,probieren::V,тату,համը տեսել
1143,probieren::V,дәм тату,համը տեսել
1144,riechen::V,иіскеу,հոտ առնել
1145,fühlen::V,сезу,զգալ
1146,fühlen::V,сезіну,զգալ
1147,scheinen::V,болып көріну,երեւալ
1148,zu sehen sein::V,көріну,երեւալ
1149,vernehmen::V,есту,իմանալ 
1150,vernehmen::V,есітіп қалу,իմանալ 
1151,frieren::V,тоңу,մրսել
1152,frieren::V,жаурау,մրսել
1153,tun::V,ету,անել
1154,tun::V,істеу,անել
1155,können::V,білу,կարողանալ
1156,wollen::V,қалау,ուզել
1157,wollen::V,қалау,ցանկանալ
1158,anfangen::V,бастау,սկսել
1159,beenden::V,бітіру,վերջացնել
1160,beenden::V,адақтау,վերջացնել
1161,beenden::V,тамамдау,վերջացնել
1162,beenden::V,аяқтап шығу,վերջացնել
1163,aufhören::V,доғару,դադարել
1164,gelingen::V,жолы түсу,հաջողվել
1165,gelingen::V,жолы түсу,գլուխ գալ
1166,geraten::V,калу,ստացվել
1167,öffnen::V,ашу,բաց անել
1168,öffnen::V,ашып қою,բաց անել
1169,schließen::V,жабу,փակել 
1170,stellen::V,қою,դնել
1171,stellen::V,қойдыру,դնել
1172,setzen::V,отырғызу,նստեցնել
1173,legen::V,салу,դնել
1174,legen::V,калау,դնել
1175,berühren::V,тию,դիպչել
1176,berühren::V,тию,շոշափել
1177,verbinden::V,байлап алу,շաղկապել
1178,verbinden::V,сабақтастыру,շաղկապել
1179,bedecken::V,бүркеу,ծածկել
1180,aufhängen::V,ілу,կախել
1181,aufhängen::V,асып қою,կախել
1182,anzünden::V,тұтату,վառել
1183,aufheben::V,көтеру,վերցնել
1184,zurücklassen::V,қалдыру,թողնել
1185,verlieren::V,жоғалту,կորցնել
1186,fallen lassen::V,құлатып алу,գցել
1187,fallen lassen::V,қолдан түсіріп алу,գցել
1188,machen::V,ету,անել
1189,machen::V,жасау,անել
1190,machen::V,жасап шығару,անել
1191,herstellen::V,жасап шығару,արտադրել
1192,bauen::V,тұрғызу,կառուցել
1193,reparieren::V,оңдау,նորոգել
1194,verbessern::V,дұрыстау,բարելավել
1195,ändern::V,өзгерту,փոխել
1196,graben::V,үңгу,փորել
1197,beugen::V,буғу,ծռել
1198,biegen::V,ию,թեքել
1199,biegen::V,майыстыру,թեքել
1200,drehen::V,айналдыру,ոլորել
1201,wenden::V,екінші жағын айналдыру,պտտել
1202,umdrehen::V,бұру,շրջել
1203,heben::V,көтеру,բարձրացնել
1204,hochheben::V,жоғарылату,բարձրացնել
1205,hochheben::V,көтеру,բարձրացնել
1206,ergreifen::V,бас_салу,վարակվել
1207,ergreifen::V,шап_беріп_ұстап_алу,վարակվել
1208,ergreifen::V,шап_беру,վարակվել
1209,ergreifen::V,шап_ете_түсу,վարակվել
1210,halten::V,тұту,բռնել
1211,halten::V,ұстау,բռնել
1212,drücken::V,басу,ճնշել
1213,schieben::V,итеру,հրել
1214,kratzen::V,қыру,քերել
1215,lecken::V,жалау,լիզել
1216,beißen::V,қабу,կծել
1217,beißen::V,тістеу,կծել
1218,beißen::V,қауып алу,կծել
1219,abreißen::V,үзу,պոկել
1220,abschneiden::V,қырқу,կտրել 
1221,binden::V,байланыстыру,կապել
1222,binden::V,байлап_алу,կապել
1223,binden::V,байластыру,կապել
1224,binden::V,байлау,կապել
1225,binden::V,буу,կապել
1226,binden::V,матау,կապել
1227,binden::V,сабақтастыру,կապել
1228,binden::V,ұштастыру,կապել
1229,stecken::V,сұғу,խրել
1230,brechen::V,сындыру,կոտրել 
1231,klopfen::V,қағу,թակել
1232,hauen::V,соғу,ծեծել
1233,kleben::V,желімдеу,կպցնել
1234,reiben::V,үйкеу,շփել
1235,streichen::V,сүйкеу,վրան քսել
1236,schleifen::V,егеу,սրել 
1237,schleifen::V,қайрау,սրել 
1238,schleifen::V,егеулеу,սրել 
1239,schneiden::V,кесу,կտրել
1240,rütteln::V,қозғау,ցնցել
1241,rütteln::V,жұлмалау,ցնցել
1242,schütteln::V,дірілдету,թափահարել
1243,schütteln::V,селкілдету,թափահարել
1244,schwenken::V,бұлғау,ճոճել
1245,schwenken::V,сермеу,ճոճել
1246,schütten::V,құю,լցնել
1247,füllen::V,толтыру,լիքը լցնել
1248,einwickeln::V,орау,փաթաթել
1249,tragen::V,алып жүру,կրել
1250,tragen::V,алып жүру,տանել
1251,schleppen::V,тарту,քաշել
1252,ziehen::V,тарту,ձգել
1253,ziehen::V,тарту,քաշել
1254,aufbewahren::V,сақтау,պահել 
1255,werfen::V,лақтыру,նետել
1256,fangen::V,қармау,
1257,fangen::V,қағып алу,
1258,packen::V,шап беру,հափշտակել
1259,packen::V,шап ете түсу,հափշտակել
1260,packen::V,шап беріп ұстап алу,հափշտակել
1261,verstecken::V,тығу,ծածկել
1262,verstecken::V,жасыру,ծածկել
1263,teilen::V,бөлу,բաժանել
1264,schicken::V,жіберу,ուղարկել
1265,bringen::V,әкелу,բերել
1266,bringen::V,алып келу,բերել
1267,hinzufügen::V,қосу,ավելացնել
1268,hinzufügen::V,үстеу,ավելացնել
1269,bekommen::V,алу,հայթայթել
1270,erhalten::V,алмақ,ստանալ
1271,nehmen::V,алу,վերցնել
1272,nehmen::V,алмақ,վերցնել
1273,wählen::V,таңдау,ընտրել
1274,auswählen::V,екшеу,գերադասել
1275,auswählen::V,саралау,գերադասել
1276,auswählen::V,сұрыптау,գերադասել
1277,auswählen::V,сайлап алу,գերադասել
1278,bewahren::V,сақтау,պահպանել
1279,behindern::V,оралғы болу,խոչընդոտել
1280,verderben::V,бүлдіру,փչացնել
1281,beschädigen::V,бұзу,վնասել
1282,zerbrechen::V,уату,ջարդել
1283,zerbrechen::V,уату,կոտրել
1284,zerreißen::V,жырту,պատռել
1285,zerstören::V,қирату,քանդել
1286,zerstören::V,талқандау,քանդել
1287,verbrennen::V,өртеу,այրել
1288,verbrennen::V,жандыру,այրել
1289,verbrennen::V,өртеп жіберу,այրել
1290,verbrennen::V,жандырып жіберу,այրել
1291,geben::V,беру,տալ
1292,reichen::V,беру,հանձնել
1293,schenken::V,тарту,նվիրել
1294,versprechen::V,уәде беру,խոստանալ
1295,wünschen::V,тілеу,մաղթել
1296,loben::V,мақтау,գովել
1297,loben::V,дәріптеу,գովել
1298,küssen::V,сүю,համբուրել
1299,wiegen::V,тербеу,օրորել
1300,zudecken::V,бүркеу,վրան գցել
1301,wecken::V,ояту,զարթնեցնել
1302,zeigen::V,көрсету,ցույց տալ
1303,führen::V,ерту,ուղեկցել
1304,führen::V,жетектеу,ուղեկցել
1305,lehren::V,оқыту,սովորեցնել
1306,unterrichten::V,оқыту,ավանդել
1307,aufziehen::V,бағу,դաստիարակել
1308,leiten::V,басқару,ղեկավարել
1309,leiten::V,басқару,կառավարել
1310,leiten::V,жетекшілік ету,ղեկավարել
1311,leiten::V,жетекшілік ету,կառավարել
1312,antreiben::V,асықтыру,շտապեցնել
1313,lassen::V,-ткізу,ստիպել
1314,lassen::V,мәжбүр ету,ստիպել
1315,einladen::V,шақыру,հրավիրել
1316,vereinigen::V,біріктіру,միացնել
1317,vereinigen::V,біріктіріп қою,միացնել
1318,besuchen::V,кіріп шығу,այցելել
1319,besuchen::V,барып шығу,այցելել
1320,treffen::V,кездесу,հանդիպել
1321,sich versammeln::V,топталу,հավաքվել
1322,spielen::V,ойнау,խաղալ
1323,singen::V,сайрау,երգել
1324,tanzen::V,билеу,պարել
1325,sich trennen::V,айрылысу,ցրվել
1326,verlassen::V,тастау,լքել
1327,retten::V,құтқару,փրկել
1328,bewachen::V,күзету,պահել
1329,schützen::V,жақтау,պաշտպանել
1330,schützen::V,жақтасу,պաշտպանել
1331,verteidigen::V,қорғау,պաշտպանել
1332,sich schlagen::V,алысу,կռվել
1333,schießen::V,ату,կրակել
1334,siegen::V,жеңу,հաղթել
1335,ärgern::V,ашуландыру,ձանձրացնել
1336,schlagen::V,ұру,խփել
1337,treten::V,тебу,քացի տալ
1338,stechen::V,шаншу,խայթել
1339,stoßen::V,түрту,մղել
1340,stehlen::V,ұрлау,գողանալ
1341,stören::V,кесірлен,խանգարել
1342,belästigen::V,мазасын алу,անհանգստացնել
1343,verbergen::V,сездірмеу,թաքցնել
1344,täuschen::V,жалған айту,խաբել
1345,betrügen::V,алдау,խաբել
1346,betrügen::V,алдап кету,խաբել
1347,betrügen::V,ақымақ қылу,խաբել
1348,töten::V,құрту,սպանել 
1349,töten::V,өлтіру,սպանել 
1350,wohnen::V,мекендеу,բնակվել
1351,wohnen::V,өмір сүру,բնակվել
1352,arbeiten::V,істеу,աշխատել
1353,arbeiten::V,еңбектену,աշխատել
1354,sammeln::V,жыю,հավաքել
1355,pflücken::V,жұлу,քաղել
1356,jagen::V,аулау,որս անել
1357,fischen::V,балык_аулау,ձուկ բռնել
1358,fassen::V,ұстау,բռնել
1359,hüten::V,жаю,արածեցնել
1360,hüten::V,бағу,արածեցնել
1361,treiben::V,айдау,հովուել
1362,anbinden::V,байлау,չուանել
1363,füttern::V,ас ішкізу,կերակրել
1364,füttern::V,азықтандыру,կերակրել
1365,füttern::V,қоректендіру,կերակրել
1366,melken::V,сауу,կթել
1367,hacken::V,турау,կոտորել
1368,gießen::V,суару,ջրել
1369,reifen::V,жетілу,հասունանալ 
1370,zubereiten::V,даяр ету,պատրաստել
1371,kochen::V,асу,եփել
1372,backen::V,пісіру,թխել
1373,braten::V,қуыру,տապակել
1374,umrühren::V,былғалау,խառնել
1375,umrühren::V,сапырылыстыру,խառնել
1376,stricken::V,торлау,գործել
1377,stricken::V,тоқу,գործել
1378,nähen::V,тігу,կարել
1379,färben::V,бояу,ներկել
1380,färben::V,сырлау,ներկել
1381,reinigen::V,аршу,մաքրել
1382,reinigen::V,тазалау,մաքրել
1383,waschen::V,жуу,լվանալ
1384,abwischen::V,сүрту,սրբել
1385,spülen::V,шаю,ողողել
1386,spülen::V,шаю,պարզաջրել
1387,fegen::V,сыпыру,ավլել
1388,kehren::V,сыпыру,ավլել
1389,baden::V,шомылу,լողանալ
1390,sich waschen::V,жуыну,լվացվել
1391,ausziehen::V,шешу,հանել
1392,anziehen::V,кигізу,հագնել
1393,sich anziehen::V,киіну,հագնվել
1394,kämmen::V,тарау,սանրել
1395,schmücken::V,әсемдеу,զարդարել
1396,schmücken::V,мәнерлеу,զարդարել
1397,schmücken::V,көріктендіру,զարդարել
1398,sagen::V,деу,ասել
1399,sagen::V,айту,ասել
1400,sprechen::V,деу,խոսել
1401,sprechen::V,айту,խոսել
1402,reden::V,сөйлеу,զրուցել
1403,reden::V,сөйлесу,զրուցել
1404,reden::V,тіл қатысу,զրուցել
1405,sich unterhalten::V,сұхбаттасу,խոսակցել
1406,fragen::V,сұрау,հարցնել
1407,bitten::V,өтіну,խնդրել
1408,bitten::V,жалыну,խնդրել
1409,erzählen::V,айту,պատմել
1410,mitteilen::V,білдіру,հաղորդել
1411,nennen::V,атау,անվանել
1412,rufen::V,шақыру,կանչել
1413,prahlen::V,бөсу,պարծենալ
1414,übersetzen::V,аудару,թարգմանել
1415,denken::V,ойлау,մտածել
1416,glauben::V,нану,հավատալ
1417,glauben::V,илану,հավատալ
1418,bemerken::V,аңғару,նկատել
1419,erkennen::V,тану,ճանաչել
1420,begreifen::V,ұғу,հասկանալ
1421,begreifen::V,аңғарып алу,հասկանալ
1422,verstehen::V,пайым,ըմբռնել
1423,verstehen::V,түсіну,ըմբռնել
1424,lernen::V,оқу,սովորել
1425,wissen::V,хабардар болу,իմանալ
1426,sich erinnern an::V,еске түсіру,հիշել
1427,sich erinnern an::V,еске түсіру,մտաբերել
1428,vergessen::V,ұмыту,մոռանալ
1429,messen::V,өлшеу,չափել
1430,zählen::V,санау,թվել
