,Concept_ID,kn,ro
577,Morgen::N,ಮುಂಜಾನೆ,dimineață
578,Mittag::N,ನಡುಹಗಲು,prânz
579,Mittag::N,ನಡುಹಗಲು,amiază
580,Abend::N,ಸಂಜೆ,seară
581,Nacht::N,ರಾತ್ರಿ,noapte
582,Woche::N,ವಾರ,săptămână
583,Monat::N,ತಿಂಗಳು,lună
584,Jahr::N,ಸಂವತ್ಸರ,an
585,Frühling::N,ವಸಂತ,primăvară
586,Sommer::N,ಬಿಸಿಲುಕಾಲ,vară
587,Herbst::N,ಶರತ್ಕಾಲ,toamnă
588,Winter::N,ಚಳಿಗಾಲ,iarnă
589,Januar::N,ನಾಲ್ಚಳಿ,ianuarie
590,Februar::N,ಅಯ್ಚಳಿ,februarie
591,März::N,ಮೊಬ್ಬೇಸಿಗೆ,martie
592,April::N,ಇಬ್ಬೇಸಿಗೆ,aprilie
593,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,mai
594,Juni::N,ಮೊಮ್ಮಳೆ,iunie
595,Juli::N,ಇಮ್ಮಳೆ,iulie
596,August::N,ಮುಮ್ಮಳೆ,august
597,September::N,ನಾಲ್ಮಳೆ,septembrie
598,Oktober::N,ಮೊಚ್ಚಳಿ,octombrie
599,November::N,ಇಚ್ಚಳಿ,noiembrie
600,Dezember::N,ಮುಚ್ಚಳಿ,decembrie
601,Montag::N,ಸೋಮುವಾರ,luni
602,Dienstag::N,ಮಂಗಳವಾರ,marți
603,Mittwoch::N,ಬುಧವಾರ,miercuri
604,Donnerstag::N,ಗುರುವಾರ,joi
605,Freitag::N,ಶುಕ್ರವಾರ,vineri
606,Samstag::N,ಶನಿವಾರ,sâmbătă
607,Sonntag::N,ಭಾನುವಾರ,duminică
608,groß::A,ದೊಡ್ಡ,mare
609,klein::A,ಪುಟ್ಟ,mic
610,lang::A,ದೀರ್ಘ,lung
611,kurz::A,ಚಕ್ಕ,scurt
612,breit::A,ಅಗಲವಾದ,lat
613,breit::A,ಅಗಲವಾದ,larg
614,schmal::A,ಇಕ್ಕಟ್ಟಾದ,strâmt
615,dicht::A,ದಟ್ಟ,des
616,dick[Gegenstand]::A,ದಟ್ಟ,gros
617,dünn::A,ತೆಳು,subțire
618,fein::A,ಕೋಮಲ,fin
619,fein::A,ಕೋಮಲ,subțire
620,fest::A,ಘನ,tare
621,fest::A,ಘನ,solid
622,flach::A,ಚಪ್ಪಟೆ,șes
623,flach::A,ಚಪ್ಪಟೆ,plan
624,glatt::A,ನಯ,lins
625,hart::A,ಗಟ್ಟಿ,dur
626,weich::A,ಮೃದುವಾದ,moale
627,rund::A,ವರ್ತುಳ,rotund
628,rund::A,ವರ್ತುಳ,circular
629,spitz::A,ಮೊನಚಾದ,ascuțit
630,scharf::A,ತೀಕ್ಷ್ಣ,tăios
631,scharf::A,ತೀಕ್ಷ್ಣ,ascuțit
632,stumpf::A,ಮೊಂಡು,tocit
633,schwer::A,ಭಾರಿ,greu
634,schön::A,ಸುಂದರ,frumos
635,heiß::A,ಬಿಸಿ,cald
636,heiß::A,ಬಿಸಿ,fierbinte
637,warm::A,ಬಿಸಿ,cald
638,warm::A,ಬಿಸಿ,fierbinte
639,kalt::A,ತಣ್ಣನೆಯ,rece
640,kühl::A,ತಂಪಾದ,rece
641,kühl::A,ತಂಪಾದ,răcoros
642,frisch::A,ನಿರ್ಮಲ,răcoros
643,frisch::A,ನಿರ್ಮಲ,proaspăt
644,feucht::A,ಒದ್ದೆಯಾದ,umed
645,feucht::A,ಒದ್ದೆಯಾದ,jilav
646,nass::A,ಒದ್ದೆಯಾದ,ud
647,trocken::A,ಶುಷ್ಕ,sec
648,trocken::A,ಶುಷ್ಕ,uscat
649,voll::A,ತುಂಬಿದ,plin
650,leer::A,ಖಾಲಿ,gol
651,offen::A,ಮುಚ್ಚಲ್ಲದ,deschis
652,geschlossen::A,ಮುಚ್ಚಿದ,închis
653,sauber::A,ಶುದ್ಧ,curat
654,schmutzig::A,ಅಶುದ್ಧ,murdar
655,roh::A,ಹಸಿ,crud
656,reif::A,ಹಣ್ಣಾದ,copt
657,lecker::A,ಗುಚಿಕರ,gustos
658,süß::A,ಸಿಹಿ,dulce
659,bitter::A,ಕಹಿ,amar
660,sauer::A,ಹುಳಿಯಾದ,acru
661,hell::A,ಹೊಳೆಯುವ,clar
662,hell::A,ಹೊಳೆಯುವ,luminos
663,dunkel::A,ಮಬ್ಬಾದ,obscur
664,dunkel::A,ಮಬ್ಬಾದ,întunecos
665,schwarz::A,ಕಪ್ಪು,negru
666,weiß::A,ಬಿಳಿಯ,alb
667,rot::A,ಕೆಂಪು,roșu
668,gelb::A,ಹಳದಯ,galben
669,blau::A,ನೀಲ,albastru
670,grün::A,ಕಾಯಾದ,verde
671,grau::A,ಬೂದುಬಣ್ಣದ,gri
672,grau::A,ಬೂದುಬಣ್ಣದ,cenușiu
673,bunt::A,ವರ್ಣರಂಜಿತ,colorat
674,billig::A,ಅಗ್ಗ,ieftin
675,teuer::A,ದುಬಾರಿಯಾದ,scump
676,wertvoll::A,ಅಮೂಲ್ಯ,prețios
677,blind::A,ಅಂಧ,orb
678,taub::A,ಕಿವುಡಾದ,surd
679,kräftig::A,ಪ್ರಬಲ,tare
680,kräftig::A,ಪ್ರಬಲ,forte
681,kräftig::A,ಪ್ರಬಲ,robust
682,stark::A,ಶಕ್ತಿವಂತ,viguros
683,stark::A,ಶಕ್ತಿವಂತ,puternic
684,schwach::A,ದುರ್ಬಲ,slab
685,schwach::A,ದುರ್ಬಲ,debil
686,fett::A,ಕೊಬ್ಬಿದ,gras
687,schlank::A,ತೆಳ್ಳಗಿನ,zvelt
688,hübsch::A,ಅಂದವಾದ,drăguț
689,böse::A,ಕೆಟ್ಟ,rău
690,böse::A,ಕೆಟ್ಟ,răutăcios
691,dumm::A,ಮಂದ,nerod
692,dumm::A,ಮಂದ,tâmpit
693,faul::A,ಆಲಸ,leneș
694,fleißig::A,ಕಡಗುವ,harnic
695,fleißig::A,ಕಡಗುವ,sârguincios
696,geizig::A,ಜುಗ್ಗ,calic
697,geizig::A,ಜುಗ್ಗ,zgârcit
698,klug::A,ಚತುರ,isteț
699,klug::A,ಚತುರ,deștept
700,geschickt::A,ದಕ್ಷ,dibaci
701,lieb::A,ಪ್ರಿಯ,drag
702,lieb::A,ಪ್ರಿಯ,iubit
703,lustig::A,ಖುಷಿಯಾದ,vesel
704,sanft::A,ಸೌಮ್ಯ,blând
705,sanft::A,ಸೌಮ್ಯ,blajin
706,hungrig::A,ಹಸಿದ,flămând
707,krank::A,ಅಸ್ವಸ್ಥ,bolnav
708,nackt::A,ನಗ್ನ,gol
709,traurig::A,ದುಃಖಿತ,trist
710,traurig::A,ದುಃಖಿತ,mâhnit
711,lebendig::A,ಜೀವಂತ,viu
712,gut::A,ಒಳ್ಳೆಯ,bun
713,schlecht::A,ದುಷ್ಟ,rău
714,schlecht::A,ದುಷ್ಟ,prost
715,richtig::A,ಸರಿ,drept
716,richtig::A,ಸರಿ,corect
717,schlimm::A,ಅಸಹ್ಯ,rău
718,wahr::A,ನಿಜ,adevărat
719,alt::A,ಮುದಿ,uzat
720,alt::A,ಮುದಿ,vechi
721,neu::A,ಹೊಸ,nou
722,ehemalig::A,ಮಾಜೀ,fost
723,ehemalig::A,ಮಾಜೀ,anterior
724,alt[Lebewesen]::A,ವೃದ್ಧ,bătrîn
725,jung::A,ಎಳ,tânăr
726,arm::A,ಬಡ,sărac
727,arm::A,ಬಡ,sărman
728,reich::A,ಶ್ರೀಮಂತ,avut
729,reich::A,ಶ್ರೀಮಂತ,bogat
730,bekannt::A,ಅಪ್ತ,cunoscut
731,berühmt::A,ಪ್ರಸಿದ್ಧ,renumit
732,fremd::A,ಪರಕೀಯ,străin
733,verschieden::A,ಬೇರೆ,diferit
734,verschieden::A,ಬೇರೆ,deosebit
735,nah::A,ಹತ್ತಿರವಾದ,apropiat
736,fern::A,ದೂರದ,departe
737,linker::A,ಎಡ,stâng
738,rechter::A,ಬಲ,drept
739,anderer::A,ಇತರ,alt
740,erster::A,ಪ್ರಥಮ,prim
741,zweiter::A,ದ್ವಿತೀಯ,al doilea
742,dritter::A,ಮೂರನೆಯಜಗತ್ತು,treilea
743,letzter::A,ಅಂತ್ಯ,final
744,allein::ADV,ಒಬ್ಬನೇ,singur
745,auf einmal::ADV,ಒಡನೆ,dintrodată
746,zusammen::ADV,ಒಟ್ಟಿಗೆ,împreună
747,lange::ADV,ದೀರ್ಘ,îndelung
748,lange::ADV,ದೀರ್ಘ,mult timp
749,plötzlich::ADV,ಅನಾಮತ್ತು,deodată
750,plötzlich::ADV,ಅನಾಮತ್ತು,pe neașteptate
751,sofort::ADV,ಜಾಗ್ರತೆ,imediat
752,sofort::ADV,ಜಾಗ್ರತೆ,numaidecît
753,später::ADV,ತರುವಾಯ,mai apoi
754,später::ADV,ತರುವಾಯ,mai târziu
755,jetzt::ADV,ಈಗ,acum
756,heute::ADV,ಇಂದು,azi
757,heute::ADV,ಇಂದು,astăzi
758,morgen::ADV,ನಾಳೆ,mâine
759,bald::ADV,ಬೇಗ,curând
760,dann::ADV,ಆಗ,apoi
761,gestern::ADV,ನಿನ್ನೆ,ieri
762,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,odată
763,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,odinioară
764,damals::ADV,ಆಗ,atunci
765,damals::ADV,ಆಗ,pe atunci
766,danach::ADV,ಆಮೇಲೆ,după aceasta
767,vorher::ADV,ಮುಂಚೆ,mai întâi
768,vorher::ADV,ಮುಂಚೆ,în prealabil
769,zuerst::ADV,ಮೊದಲಿಗೆ,întâi
770,zuerst::ADV,ಮೊದಲಿಗೆ,în primul rând
771,einmal::ADV,ಒಮ್ಮೆ,odată
772,manchmal::ADV,ಆಗಾಗ,uneori
773,manchmal::ADV,ಆಗಾಗ,câteodată
774,oft::ADV,ಅನೇಕಸಲ,des
775,oft::ADV,ಅನೇಕಸಲ,deseori
776,immer::ADV,ಯಾವಾಗಲೂ,mereu
777,immer::ADV,ಯಾವಾಗಲೂ,întotdeauna
778,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,niciodată
779,hier::ADV,ಇಲ್ಲಿ,aci
780,hier::ADV,ಇಲ್ಲಿ,aici
781,hierhin::ADV,ಇತ್ತ,încoace
782,von hier::ADV,ಇಲ್ಲಿಂದ,de aici
783,dort::ADV,ಅಲ್ಲಿ,acolo
784,dorthin::ADV,ಅಲ್ಲಿಗೆ,dincolo
785,geradeaus::ADV,ಸೀದಾ,drept înainte
786,vorwärts::ADV,ಮುನ್ನೆಡೆವ,înainte
787,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,îndărăt
788,zurück::ADV,ಹಿಂದಕ್ಕೆ,înapoi
789,unten::ADV,ಕೆಳಗೆ,jos
790,unten::ADV,ಕೆಳಗೆ,dedesubt
791,hinab::ADV,ಕೆಳಕ್ಕೆ,în jos
792,hinab::ADV,ಕೆಳಕ್ಕೆ,de vale
793,oben::ADV,ಮೇಲೆ,sus
794,oben::ADV,ಮೇಲೆ,deasupra
795,hinauf::ADV,ಮೇಲಕ್ಕೆ,în sus
796,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,peste tot
797,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,pretutindeni
798,nicht::ADV,ಇಲ್ಲ,nu
799,nicht::ADV,ಅಲ್ಲ,nu
800,ein wenig::ADV,ತುಸು,puțin
801,kaum::ADV,ಕಠಿನವಾಗಿ,cu greu
802,kaum::ADV,ಕಠಿನವಾಗಿ,cu anevoie
803,sehr::ADV,ಬಹು,mult
804,sehr::ADV,ಬಹು,foarte
805,so::ADV,ಅಷ್ಟು,așa
806,so::ADV,ಅಷ್ಟು,atât
807,noch::ADV,ಇನ್ನು,încă
808,nur::ADV,ಕೇವಲ,doar
809,schon::ADV,ಆಗಲೇ,și
810,schon::ADV,ಆಗಲೇ,deja
811,wieder::ADV,ಪುನಃ,iar
812,wieder::ADV,ಪುನಃ,iarăși
813,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,în zadar
814,vor::PRP,ಮುಂದೆ,înainte de
815,hinter::PRP,ಹಿಂದ,după
816,hinter::PRP,ಹಿಂದ,în spatele
817,unter::PRP,ಕೆಳ,sub
818,durch::PRP,ನೇರವಾಗಿ,prin
819,neben::PRP,ಅಧರ ಬಲಿಕ,lângă
820,neben::PRP,ಅಧರ ಬಲಿಕ,alături de
821,zwischen::PRP,ನಡುವೆ,între
822,zwischen::PRP,ನಡುವೆ,dintre
823,wegen::PRP,ಅಧಕ್ಕಗಿ,pentru
824,dies::PRN,ಈ,acesta
825,das::PRN,ಅದು,asta
826,alles::PRN,ಎಲ್ಲ,tot
827,ich::PRN,ನಾನು,eu
828,du::PRN,ನೀನು,tu
829,er::PRN,ಅವನು,el
830,er::PRN,ಅವನು,dânsul
831,er::PRN,ಇವನು,el
832,er::PRN,ಇವನು,dânsul
833,wir::PRN,ನಾವು,noi
834,ihr::PRN,ನೀವು,voi
835,sie::PRN,ಅವರು,ei
836,sie::PRN,ಅವರು,dânșii
837,was::FPRN,ಏನು,ce
838,wer::FPRN,ಯಾರಿಗೆ,cine
839,wo::FADV,ಎಲ್ಲಿ,unde
840,wohin::FADV,ಎಲ್ಲಿಗೆ,încotro
841,wie::FADV,ಹೇಗೆ,cum
842,warum::FADV,ಏಕೆ,de ce
843,warum::FADV,ಏಕೆ,pentru ce
844,wieviel::FNUM,ಎಷ್ಟು,cât
845,eins::NUM,ಒಂದು,unu
846,zwei::NUM,ಎರಡು,doi
847,drei::NUM,ಮೂರು,trei
848,vier::NUM,ನಾಲ್ಕು,patru
849,fünf::NUM,ಅಯ್ದು,cinci
850,sechs::NUM,ಆರು,șase
851,sieben::NUM,ಏಳು,șapte
852,acht::NUM,ಎಂಟು,opt
853,neun::NUM,ಒಂಭಬತ್ತು,nouă
854,zehn::NUM,ಹತ್ತು,zece
855,elf::NUM,ಹನ್ನೊಂದು,unsprezece
856,zwölf::NUM,ಹನ್ನೆರಡು,douăsprezece
857,zwanzig::NUM,ಇಪ್ಪತ್ತು,douăzeci
858,dreißig::NUM,ಮೂವತ್ತು,treizeci
859,vierzig::NUM,ನಲವತ್ತು,patruzeci
860,fünfzig::NUM,ಐವತ್ತು,cincizeci
861,sechzig::NUM,ಅರುವತ್ತು,șaizeci
862,siebzig::NUM,ಎಪ್ಪತ್ತು,șaptezeci
863,achtzig::NUM,ಎಂಬತ್ತು,optzeci
864,neunzig::NUM,ತೊಂಬತ್ತು,nouăzeci
865,hundert::NUM,ನೂರು,sută
866,tausend::NUM,ಸಾವಿರ,mie
867,und::CNJ,ಮತ್ತು,și
868,oder::CNJ,ಅಥವಾ,ori
869,stehen::V,ನಿಲ್ಲು,sta
870,sitzen::V,ಕುಳ್ಳಿರು,ședea
871,liegen::V,ಮಲಗಿಕೊ,zăcea
872,liegen::V,ಮಲಗಿಕೊ,fi culcat
873,hängen::V,ಇಳಿಯಬಿಡು,atârna
874,werden::V,ಆಗು,deveni
875,werden::V,ಆಗು,se face
876,passieren::V,ಆಗು,se întâmpla
877,beginnen::V,ಆರಂಭಿಸು,începe
878,enden::V,ಕೊನೆಗಾಣು,se sfârși
879,enden::V,ಕೊನೆಗಾಣು,se termina
880,wechseln::V,ಮಾರ್ಪಡಿಸು,se schimba
881,aufgehen[Sonne]::V,ಮೂಡು,răsări
882,untergehen[Sonne]::V,ಮುಳುಗು,apune
883,scheinen[Sonne]::V,ಹೊಳೆ,străluci
884,donnern::V,ಗುಡುಗಾಗು,tuna
885,wehen::V,ತೀಡು,bate
886,strömen::V,ಹರಿ,curge în șiroaie
887,fließen::V,ಹರಿ,curge
888,sich drehen::V,ಸುತ್ತು,se învârti
889,schwanken::V,ಓಲಾಡು,se clătina
890,schwingen::V,ತೂಗು,vibra
891,schwingen::V,ತೂಗು,flutura
892,fallen::V,ಉದುರು,cădea
893,brennen::V,ಉರಿ,arde
894,rauchen::V,ಹೊಗೆಬಿಡು,fuma
895,regnen::V,ಸುರಿ,ploua
896,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,îngheța
897,tauen::V,ಬೆಚ್ಚಗಾಗು,se dezgheța
898,schmelzen::V,ಕರಗು,se topi
899,trocknen::V,ಒಣಗು,se usca
900,sieden::V,ಕುದಿ,fierbe
901,sieden::V,ಕುದಿ,clocoti
902,faulen::V,ಕೊಳೆ,se împuți
903,verfaulen::V,ನಶಿಸು,putrezi
904,reißen::V,ಒಡೆ,se rupe
905,reißen::V,ಒಡೆ,se sfâșia
906,versinken::V,ಮುಳುಗು,se scufunda
907,vergehen::V,ಸಾಗು,trece
908,vergehen::V,ಸಾಗು,se scurge
909,erscheinen::V,ತೋರು,apărea
910,verschwinden::V,ಮಾಯವಾಗು,dispărea
911,sinken::V,ಕುಸಿ,cădea
912,sinken::V,ಕುಸಿ,coborî
913,abnehmen::V,ತಗ್ಗು,scădea
914,abnehmen::V,ತಗ್ಗು,descrește
915,zunehmen::V,ಬೆಳೆ,spori
916,zunehmen::V,ಬೆಳೆ,crește
917,zunehmen::V,ಬೆಳೆ,augmenta
918,steigen::V,ಉಬ್ಬು,urca
919,wachsen::V,ಬೆಳೆ,crește
920,glänzen::V,ಮಿರುಗು,luci
921,glänzen::V,ಮಿರುಗು,străluci
922,funkeln::V,ಮಿನುಗು,scânteia
923,lärmen::V,ಶಬ್ದ ಮಾಡಲು,face larmă
924,läuten::V,ಬಾರಿಸು,suna
925,klingeln::V,ಅನುರಣಿಸು,suna
926,klirren::V,ಕಿಣಿಕಿಣಿಸು,zăngăni
927,brausen::V,ಅಬ್ಬರಿಸು,vui
928,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,vâjâi
929,klingen::V,ಉಸಿರು,suna
930,bellen::V,ಬಗುಳು,lătra
931,heulen::V,ಅರಚು,urla
932,blasen::V,ಗಾಳಿ ಊದು,sufla
933,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fluiera
934,schreien::V,ಕರೆ,țipa
935,stöhnen::V,ನರಳು,geme
936,zittern::V,ನಡುಗು,tremura
937,leben::V,ಇರು,trăi
938,geboren werden::V,ಉಂಟಾಗು,se naște
939,atmen::V,ಉಸಿರು,respira
940,trinken::V,ಕುಡಿ,bea
941,essen::V,ತಿನ್ನು,mânca
942,schlucken::V,ನುಂಗು,înghiți
943,müde werden::V,ಬಳಲು,se obosi
944,einschlafen::V,ನಿದ್ಧೆಹೋಗು,adormi
945,schlafen::V,ನಿದ್ರಿಸು,dormi
946,aufwachen::V,ಏಳು,se deștepta
947,aufstehen::V,ಏಳು,fi se scula
948,sich erholen::V,ಸುಧಾರಿಸು,se relaxa
949,sich erholen::V,ಸುಧಾರಿಸು,se destinde
950,krank werden::V,ಬೇನೆಬೀಳು,se îmbolnăvi
951,krank sein::V,ಕೆಟ್ಟ ಎಂದು,zăcea
952,krank sein::V,ಕೆಟ್ಟ ಎಂದು,fi bolnav
953,schmerzen::V,ಕಚ್ಚು,durea
954,husten::V,ಕೆಮ್ಮು,tuși
955,genesen::V,ಮತ್ತೆಹೊದಿಸು,se însănătoși
956,sterben::V,ಮೃತಪಡು,muri
957,umkommen::V,ಹಾಳಾಗು,pieri
958,sich bewegen::V,ಚಲಿಸು,se mișca
959,sich rühren::V,ಕದಲು,se mișca
960,sich erheben::V,ಏಳು,se ridica
961,sich setzen::V,ಕೂರು,lua loc
962,sich setzen::V,ಕೂರು,se așeza
963,hinfallen::V,ಬೀಳು,cădea jos
964,laufen::V,ನಡೆ,merge
965,laufen::V,ನಡೆ,merge pe jos
966,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,păși
967,spazierengehen::V,ವಿಹರಿಸು,se plimba
968,eilen::V,ಮುನ್ನುಗ್ಗು,fi se grăbi
969,sich beeilen::V,ಆತುರಪಡು,se grăbi
970,sausen::V,ಒಗೆ,țâșni
971,rennen::V,ಓಡು,fugi
972,rennen::V,ಓಡು,alerga
973,springen::V,ಜಿಗಿ,sări
974,klettern::V,ಏರು,urca
975,klettern::V,ಏರು,se cățăra
976,schaukeln::V,ತೂಗು,legăna
977,kriechen::V,ತೆವಳು,se târî
978,schwimmen::V,ಈಜು,înota
979,tauchen::V,ಕೆಳಗಿಳಿ,se scufunda
980,rudern::V,ಸಾಗಿಸು,vâsli
981,rudern::V,ಸಾಗಿಸು,lopăta
982,fahren::V,ನಡೆಸು,merge
983,fliegen::V,ಹಾರು,zbura
984,gehen::V,ಹೋಗು,merge
985,weggehen::V,ಹೊರಡು,se duce
986,abfahren::V,ತೆರಳು,pleca
987,anhalten::V,ನಿಲ್ಲು,se opri
988,hineingehen::V,ಒಳಹೊಗು,intra
989,eintreten::V,ಒಳಹೊಗು,intra
990,kommen::V,ಬರು,veni
991,ankommen::V,ಬರು,sosi
992,ankommen::V,ಬರು,ajunge
993,zurückkommen::V,ಹಿಂದಿರುಗು,se întoarce
994,bleiben::V,ಇರು,rămâne
995,warten::V,ಇರು,aștepta
996,erwarten::V,ನಿರೀಕ್ಷಿಸು,aștepta
997,suchen::V,ಹುಡುಕು,căuta
998,finden::V,ಕಂಡುಕೊ,găsi
999,versuchen::V,ಪ್ರಯತ್ನಿಸು,încerca
1000,vorbereiten::V,ಸಿದ್ಧವಾಗು,pregăti
1001,lieben::V,ಪ್ರೀತಿಸು,iubi
1002,mögen::V,ಇಷ್ಟಪಡು,plăcea a
1003,lachen::V,ನಗು,râde
1004,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,mișca
1005,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,înduioșa
1006,weinen::V,ಅಳು,plânge
1007,schimpfen::V,ಗೊಣಗು,înjura
1008,sich ärgern::V,ಗಣಗಾಡು,se supăra
1009,sich fürchten::V,ನಡುಗು,se teme
1010,sich fürchten::V,ನಡುಗು,fi teamă a
1011,fürchten::V,ಹೆದರು,se teme de
1012,fliehen::V,ಓಡಿಹೋಗು,fugi
1013,flüchten::V,ಪಾರಾಗು,evada
1014,sehen::V,ಕಾಣು,vedea
1015,anschauen::V,ನೋಡು,privi
1016,ansehen::V,ನಿರೀಕ್ಷಿಸು,privi
1017,hören::V,ಕೇಳು,auzi
1018,zuhören::V,ಆಲಿಸು,asculta
1019,probieren::V,ರುಚಿ ನೋಡು,gusta
1020,riechen::V,ಮೂಸು,mirosi
1021,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,simți
1022,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,resimți
1023,scheinen::V,ತೋರು,părea
1024,zu sehen sein::V,ಕಾಣಿಸು,se vedea
1025,vernehmen::V,ಕೇಳು,auzi
1026,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,fi frig
1027,tun::V,ಮಾಡು,face
1028,können::V,ಮಾಡಬಲ್ಲ,ști
1029,können::V,ಮಾಡಬಲ್ಲ,putea
1030,wollen::V,ಬಯಸು,dori
1031,anfangen::V,ಪ್ರಾರಂಭಿಸು,începe
1032,beenden::V,ನಿಲ್ಲಿಸು,sfârși
1033,beenden::V,ನಿಲ್ಲಿಸು,termina
1034,aufhören::V,ಮುಗಿಸು,înceta
1035,gelingen::V,ಯಶಸ್ವಿಯಾಗು,reuși
1036,gelingen::V,ಯಶಸ್ವಿಯಾಗು,izbuti
1037,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,reuși
1038,öffnen::V,ತೆರೆ,deschide
1039,schließen::V,ಮುಚ್ಚು,închide
1040,stellen::V,ಇಕ್ಕು,pune
1041,stellen::V,ಇಕ್ಕು,așeza
1042,setzen::V,ಇಡು,pune
1043,setzen::V,ಇಡು,așeza
1044,legen::V,ಇಡು,pune
1045,berühren::V,ತಾಕು,atinge
1046,verbinden::V,ಕೂಡಿಸು,lega
1047,bedecken::V,ಮುಚ್ಚು,acoperi
1048,aufhängen::V,ತೂಗುಹಾಕು,atârna
1049,aufhängen::V,ತೂಗುಹಾಕು,spânzura
1050,anzünden::V,ಹತ್ತಿಸು,aprinde
1051,aufheben::V,ಆಯಿ,ridica
1052,aufheben::V,ಆಯಿ,lua de jos
1053,zurücklassen::V,ಬಿಡು,lăsa
1054,zurücklassen::V,ಬಿಡು,lăsa în urmă
1055,verlieren::V,ಕಳೆ,pierde
1056,fallen lassen::V,ಬೀಳಿಸು,scăpa
1057,fallen lassen::V,ಬೀಳಿಸು,arunca
1058,machen::V,ಮಾಡು,face
1059,herstellen::V,ತಯಾರಿಸು,fabrica
1060,herstellen::V,ತಯಾರಿಸು,confecționa
1061,bauen::V,ಕಟ್ಟು,clădi
1062,bauen::V,ಕಟ್ಟು,construi
1063,reparieren::V,ಸರಿಪಡಿಸು,repara
1064,verbessern::V,ತಿದ್ದು,ameliora
1065,verbessern::V,ತಿದ್ದು,îmbunătăți
1066,ändern::V,ಬದಲಾಯಿಸು,schimba
1067,ändern::V,ಬದಲಾಯಿಸು,modifica
1068,graben::V,ಅಗೆ,săpa
1069,beugen::V,ಬಗ್ಗಿಸು,curba
1070,biegen::V,ಬಗ್ಗಿಸು,îndoi
1071,biegen::V,ಬಗ್ಗಿಸು,încovoia
1072,drehen::V,ತಿರುಗು,învârti
1073,wenden::V,ತಿರುಗು,întoarce
1074,umdrehen::V,ತಿರುಗಿಸು,învârti
1075,umdrehen::V,ತಿರುಗಿಸು,întoarce
1076,heben::V,ಎತ್ತು,ridica
1077,hochheben::V,ಎತ್ತು,ridica
1078,ergreifen::V,ಆಕ್ರಮಿಸು,lua
1079,ergreifen::V,ಆಕ್ರಮಿಸು,apuca
1080,halten::V,ಹಿಡಿ,ține
1081,drücken::V,ಒತ್ತು,apăsa
1082,drücken::V,ಒತ್ತು,strânge
1083,schieben::V,ನೂಕು,împinge
1084,kratzen::V,ತರಚಿಕೊಳ್ಳು,zgâria
1085,lecken::V,ನೆಕ್ಕು,linge
1086,beißen::V,ಕಚ್ಚು,mușca
1087,abreißen::V,ಹರಿ,rupe
1088,abreißen::V,ಹರಿ,smulge
1089,abschneiden::V,ಕತ್ತರಿಸು,scurta
1090,binden::V,ಕಟ್ಟು,lega
1091,stecken::V,ಸಿಕ್ಕಿಸು,pune
1092,brechen::V,ಮುರಿ,rupe
1093,brechen::V,ಮುರಿ,frânge
1094,klopfen::V,ತಟ್ಟು,ciocăni
1095,hauen::V,ಹೊಡೆ,lovi
1096,kleben::V,ಅಂಟಿಸು,lipi
1097,reiben::V,ಉಜ್ಜು,freca
1098,reiben::V,ಉಜ್ಜು,fricționa
1099,streichen::V,ಹರಡು,unge
1100,schleifen::V,ಮಸೆ,ascuți
1101,schneiden::V,ಕತ್ತರಿಸು,tăia
1102,rütteln::V,ಕುಲುಕಿಸು,zgâlțâi
1103,schütteln::V,ಅಲುಗಿಸು,scutura
1104,schwenken::V,ತೂಗಾಡು,agita
1105,schütten::V,ಎರೆ,vărsa
1106,füllen::V,ತುಂಬಿಸು,umple
1107,einwickeln::V,ಹೊದಿಸು,înveli
1108,einwickeln::V,ಹೊದಿಸು,înfășura
1109,tragen::V,ಹೊರು,căra
1110,schleppen::V,ಜಗ್ಗು,târî
1111,ziehen::V,ಎಳೆ,trage
1112,aufbewahren::V,ಇಟ್ಟುಕೊ,păstra
1113,aufbewahren::V,ಇಟ್ಟುಕೊ,conserva
1114,werfen::V,ಎಸೆ,arunca
1115,fangen::V,ಹಿಡಿ,prinde
1116,packen::V,ಸೆಳೆ,apuca
1117,verstecken::V,ಮುಚ್ಚಿಡು,ascunde
1118,teilen::V,ವಿಭಜಿಸು,împărți
1119,schicken::V,ಕಳುಹಿಸು,trimite
1120,bringen::V,ತರು,aduce
