,Concept_ID,ps,tt
788,plötzlich::ADV,یوناڅاپه,искәрмәстән
789,sofort::ADV,فوراً,хәзер
790,sofort::ADV,سمدلاسه,хәзер
791,später::ADV,وروسته,соңрак
792,jetzt::ADV,اوس,хәзер
793,heute::ADV,نن,бүген
794,morgen::ADV,سبا,иртәгә
795,bald::ADV,ژر,тиздән
796,dann::ADV,پس,аннары
797,dann::ADV,وروسته,аннары
798,gestern::ADV,پرون,кичә
799,einst::ADV,پخوا,берчак
800,damals::ADV,هغه وخت,ул вакытта
801,damals::ADV,هغه وخت,ул чакта
802,danach::ADV,بیا,да
803,vorher::ADV,دمخه,элек
804,zuerst::ADV,لومړی,башта
805,einmal::ADV,یو ځل,бер
806,einmal::ADV,یو ځل,бер мәртәбә
807,manchmal::ADV,ګاهی ګاهی,кайчакта
808,oft::ADV,ډېر ځله,еш
809,immer::ADV,تل,һәркайчан
810,immer::ADV,همېشه,һәркайчан
811,niemals::ADV,هیڅکله نه,hичбер вакыт
812,hier::ADV,دلته,монда
813,hier::ADV,دلته,биредә
814,hierhin::ADV,دلته,монда
815,hierhin::ADV,دې ځای ته,монда
816,von hier::ADV,د دې ځای نه,моннан
817,dort::ADV,هلته,анда
818,dorthin::ADV,هلته,тегеләй
819,dorthin::ADV,هغه ځای ته,тегеләй
820,geradeaus::ADV,مخامخ,турыдан-туры
821,vorwärts::ADV,مخ پهٔ وړاندې,алга
822,rückwärts::ADV,بېرته,кире
823,zurück::ADV,بېرته,кире
824,unten::ADV,لاندي,түбәндә
825,hinab::ADV,ښکته,аска
826,oben::ADV,پورته,өстә
827,oben::ADV,پورته,югарыда
828,hinauf::ADV,پاس,өскә
829,überall::ADV,هره خوا,hәркайда
830,nicht::ADV,نه,түгел
831,ein wenig::ADV,یو څه,бераз
832,kaum::ADV,ایله,көчкә
833,sehr::ADV,ډېر,бик
834,sehr::ADV,زيات,бик
835,so::ADV,داسې,алай
836,so::ADV,دومره,алай
837,noch::ADV,نور,янә
838,noch::ADV,نور,тагын
839,nur::ADV,تش,фәкать
840,nur::ADV,صرف,фәкать
841,schon::ADV,دمخه,инде
842,wieder::ADV,بیا,янә
843,wieder::ADV,بیا,тагын
844,vergebens::ADV,عبث,юкка
845,vor::PRP,دمخه,алдыннан
846,hinter::PRP,شاته,арттан
847,unter::PRP,لاندي,астында
848,durch::PRP,د مینځ نه,аша
849,neben::PRP,نژدې,тирәсендә
850,zwischen::PRP,ترمینځ,арасында
851,wegen::PRP,د ... له لاسه,сәбәпле
852,dies::PRN,دا,бу
853,das::PRN,دا,ул
854,alles::PRN,هرڅهٔ,һәммә
855,ich::PRN,زه,мин
856,du::PRN,ته,син
857,er::PRN,دی,ул
858,wir::PRN,مونږ,без
859,ihr::PRN,تاسې,сез
860,sie::PRN,هغوی,ул
861,was::FPRN,څهٔ,ни
862,was::FPRN,څهٔ,нәрсә
863,wer::FPRN,چا,кем
864,wer::FPRN,څوک,кем
865,wo::FADV,چيری,кайда
866,wo::FADV,چېرته,кайда
867,wohin::FADV,چېرته,кая
868,wie::FADV,څنګه,ничек
869,warum::FADV,ولې,нигә
870,wieviel::FNUM,څو,ничә
871,wieviel::FNUM,څومره,ничә
872,eins::NUM,یو,бер
873,zwei::NUM,دوه,ике
874,drei::NUM,درې,өч
875,vier::NUM,څلور,дүрт
876,fünf::NUM,پنځه,биш
877,sechs::NUM,شپږ,алты
878,sieben::NUM,اوه,җиде
879,acht::NUM,اته,сигез
880,neun::NUM,نهه,тугыз
881,zehn::NUM,لس,ун
882,elf::NUM,یوولس,унбер
883,zwölf::NUM,دولس,унике
884,zwanzig::NUM,شل,егерме
885,dreißig::NUM,دېرش,утыз
886,vierzig::NUM,څلوېښت,кырык
887,fünfzig::NUM,پنځوس,илле
888,sechzig::NUM,شپېته,алтмыш
889,siebzig::NUM,اویا,җитмеш
890,achtzig::NUM,اتیا,сиксән
891,neunzig::NUM,نوي,туксан
892,hundert::NUM,سل,йөз
893,tausend::NUM,زر,мең
894,und::CNJ,او,вә
895,oder::CNJ,ېا,яки
896,oder::CNJ,ېا,яисә
897,stehen::V,درېدل,тору
898,sitzen::V,کښېنستل,утыру
899,liegen::V,ملاستل,яту
900,hängen::V,ځړېدل,эленү
901,werden::V,کېدل,булу
902,passieren::V,پېښېدل,булу
903,beginnen::V,شروع کېدل,башлану
904,enden::V,خلاصدل,бетү
905,enden::V,تمامېدل,бетү
906,wechseln::V,تغییر موندل,үзгәртү
907,aufgehen[Sonne]::V,ختل,чыгу
908,untergehen[Sonne]::V,لوېدل,бату
909,untergehen[Sonne]::V,پرېوتل,бату
910,scheinen[Sonne]::V,رڼا کول,яктырту
911,donnern::V,تنېدل,күкрәү
912,donnern::V,غړمبېدل,күкрәү
913,wehen::V,چلېدل,исү
914,strömen::V,بهېدل,агу
915,fließen::V,بهېدل,агу
916,fließen::V,تویېدل,агу
917,sich drehen::V,ګرځېدل,бөтерелү
918,sich drehen::V,چورلېدل,бөтерелү
919,schwanken::V,زنګېدل,икеләнү
920,schwingen::V,زنګېدل,тирбәлү
921,fallen::V,ولېدل,егылу
922,brennen::V,سوځېدل,яну
923,rauchen::V,لوګی کول,төтәү
924,rauchen::V,لوګی کول,төтенләү
925,regnen::V,باران اورېدل,яву
926,gefrieren::V,کنګل نيول,кату
927,tauen::V,وېلې کېدل,эрү
928,tauen::V,وېلې کېدل,эретү
929,schmelzen::V,وېلې کېدل,эрү
930,schmelzen::V,وېلې کېدل,эретү
931,trocknen::V,وچېدل,кибү
932,sieden::V,اېشېدل,ургылу
933,faulen::V,خرابېدل,черү
934,verfaulen::V,ورستېدل,черү
935,reißen::V,شلېدل,өзелү
936,versinken::V,ډوېېدل,бату
937,vergehen::V,تېرېدل,авышу
938,erscheinen::V,ښکارېدل,пәйда булу
939,verschwinden::V,ورکېدل,югалу
940,verschwinden::V,ورکېدل,юк булу
941,sinken::V,ښکته کېدل,кимү
942,sinken::V,ښکته کېدل,кайту
943,abnehmen::V,کمېدل,азаю
944,zunehmen::V,زیاتېدل,арту
945,zunehmen::V,زیاتېدل,күбәю
946,zunehmen::V,زیاتېدل,ишәю
947,steigen::V,جګېدل,үсү
948,steigen::V,پورته کېدل,үсү
949,wachsen::V,وده کول,үсү
950,glänzen::V,ځلېدل,ялкылдау
951,funkeln::V,پړکېدل,ялтырау
952,lärmen::V,غال و غول کول,шаулау
953,läuten::V,زنګ وهل,шалтырату
954,klingeln::V,زنګ وهل,шалтырату
955,klirren::V,کړنګېدل,чылтырау
956,brausen::V,تلاطم کول,давыллау
957,brausen::V,تلاطم کول,дулау
958,rauschen::V,شڼهار کول,кыштырдау
959,klingen::V,آواز کول,ишетелү
960,bellen::V,غپېدل,өрү
961,heulen::V,انګلل,улау
962,blasen::V,پو کول,өрү
963,pfeifen::V,شپېلک وهل,сызгырту
964,schreien::V,ناره کول,кычкыру
965,stöhnen::V,زګېروی کول,ыңгырашу
966,zittern::V,لړزېدل,калтырау
967,zittern::V,لړزېدل,калтырану
968,leben::V,ژوند کول,яшәү
969,leben::V,ژوند کول,гомер итү
970,geboren werden::V,زېږېدل,туу
971,atmen::V,ساه کښل,сулау
972,atmen::V,تنفس کول,сулау
973,trinken::V,څښل,эчү
974,essen::V,خوړل,ашау
975,schlucken::V,غړپول,йоту
976,müde werden::V,ستړی کېدل,ялыгу
977,müde werden::V,ستړی کېدل,йөгенү
978,einschlafen::V,ویده کېدل,йокыга китү
979,schlafen::V,خوب کول,йоклау
980,aufwachen::V,ویښېدل,уяну
981,aufstehen::V,پاڅېدل,тору
982,sich erholen::V,استراحت کول,ял алу
983,sich erholen::V,استراحت کول,истирахәт итү
984,krank werden::V,رنځورېدل,чирләү
985,krank sein::V,ناجوړېدل,чирләү
986,schmerzen::V,خوږېدل,авырту
987,schmerzen::V,درد کول,авырту
988,husten::V,ټوخېدل,ютәлләү
989,genesen::V,رغېدل,савыгу
990,genesen::V,رغېدل,сәламәтләнү
991,sterben::V,مړل,үлү
992,sterben::V,مړل,дөнья кую
993,sterben::V,مړل,вафат булу
994,umkommen::V,تلفېدل,үлү
995,sich bewegen::V,چلېدل,йөрү
996,sich bewegen::V,حرکت کول,йөрү
997,sich rühren::V,ښورېدل,кыймылдау
998,sich erheben::V,درېدل,басу
999,sich setzen::V,کښېنستل,утыру
1000,hinfallen::V,لوېدل,егылу
1001,laufen::V,منډې وهل,җәяүләү
1002,schreiten::V,قدم ایښودل,атлау
1003,spazierengehen::V,چکر وهل,йөрү
1004,spazierengehen::V,چکر وهل,йөргенү
1005,eilen::V,بېړه کول,ашыгу
1006,sich beeilen::V,عجله کول,ашыгу
1007,sich beeilen::V,عجله کول,кызулау
1008,sausen::V,ځغستل,җилдерү
1009,rennen::V,زغلېدل,йөгерү
1010,springen::V,ټوپ وهل,сикерү
1011,klettern::V,ختل,үрмәләү
1012,schaukeln::V,زنګېدل,атыну
1013,kriechen::V,خاپوړی وهل,шуышу
1014,kriechen::V,خاپوړی وهل,үрмәләү
1015,schwimmen::V,لامبو وهل,йөзү
1016,tauchen::V,غوټه وهل,чуму
1017,rudern::V,پارو وهل,ишү
1018,fahren::V,تلل,бару
1019,fliegen::V,الوتل,очу
1020,gehen::V,تلل,йөрү
1021,weggehen::V,بهر وتل,китү
1022,abfahren::V,تلل,кузгалу
1023,anhalten::V,ودرېدل,тукталу
1024,hineingehen::V,داخلېدل,инү
1025,eintreten::V,ننوتل,инү
1026,kommen::V,راتلل,килү
1027,ankommen::V,رسېدل,бару
1028,zurückkommen::V,بېرته راتلل,кире кайту
1029,bleiben::V,پاتې کېدل,калу
1030,warten::V,انتظار وېستل,көтү
1031,erwarten::V,انتظار کول,көтү
1032,suchen::V,لټول,эзләү
1033,finden::V,میندل,табу
1034,finden::V,پیدا کول,табу
1035,versuchen::V,هڅه کول,маташу
1036,vorbereiten::V,چمتوکول,хәзерләү
1037,lieben::V,مینه لرل,сөю
1038,lieben::V,مینه لرل,ярату
1039,mögen::V,خوښول,өнәү
1040,mögen::V,علاقه لرل,өнәү
1041,lachen::V,خندېدل,көлү
1042,rühren::V,اغېزه کول,дулкынландыру
1043,weinen::V,ژړل,елау
1044,schimpfen::V,ښکنځا کول,сүгү
1045,schimpfen::V,ښکنځا کول,сүгенү
1046,sich ärgern::V,قهر راتلل,ачулану
1047,sich fürchten::V,ډارېدل,курку
1048,fürchten::V,ډارېدل,калтырау
1049,fürchten::V,ډارېدل,калтырану
1050,fliehen::V,تښتېدل,арка бирү
1051,flüchten::V,تښتېدل,качу
1052,sehen::V,لیدل,күрү
1053,anschauen::V,کتل,карау
1054,ansehen::V,ننداره کول,карау
1055,ansehen::V,ننداره کول,күзәтү
1056,hören::V,اورېدل,ишетү
1057,zuhören::V,غوږ نیول,тыңлау
1058,probieren::V,څکه کول,тату
1059,probieren::V,چاشنی کول,тату
1060,riechen::V,بويول,иснәү
1061,fühlen::V,حسول,тою
1062,fühlen::V,حسول,сизү
1063,scheinen::V,ښکارېدل,күренү
1064,zu sehen sein::V,ښکارېدل,күренү
1065,vernehmen::V,خبرېدل,ишетү
1066,frieren::V,ساړه کېتل,өшү
1067,frieren::V,ساړه کېتل,күшегү
1068,tun::V,کول,итү
1069,können::V,کولای شول,алу
1070,können::V,د لاسه کېدل,алу
1071,wollen::V,غوښتل,теләү
1072,anfangen::V,شروع کول,керешү
1073,beenden::V,ختمول,бетерү
1074,beenden::V,ختمول,тәмамлау
1075,beenden::V,پای ته رسول,бетерү
1076,beenden::V,پای ته رسول,тәмамлау
1077,aufhören::V,بس کول,бетү
1078,gelingen::V,موفق کېدل,уңу
1079,gelingen::V,بریالی کېدل,уңу
1080,geraten::V,کېدل,сабышу
1081,öffnen::V,خلاصول,ачу
1082,öffnen::V,پرانیستل,ачу
1083,schließen::V,تړل,ябу
1084,stellen::V,ایښودل,кую
1085,setzen::V,کښېنول,утырту
1086,legen::V,ایښودل,яткыру
1087,berühren::V,لاس وهل,тию
1088,verbinden::V,تړل,ялгау
1089,bedecken::V,پوښول,өрту
1090,bedecken::V,پوښول,каплау
1091,bedecken::V,پوښول,томалау
1092,aufhängen::V,ځوړندول,асу
1093,anzünden::V,بلول,кабызу
1094,aufheben::V,پورته کول,күтәрү
1095,zurücklassen::V,پرېښودل,калдыру
1096,verlieren::V,ورکول,югалту
1097,fallen lassen::V,له لاسه لوېدل,төшерү
1098,machen::V,کول,ясау
1099,machen::V,کول,эшләү
1100,herstellen::V,جوړول,ясау
1101,herstellen::V,توليدول,ясау
1102,bauen::V,جوړول,кору
1103,reparieren::V,ترمیمول,төзәтү
1104,verbessern::V,اصلاح کول,яхшырту
1105,ändern::V,تغیر ورکول,үзгәртү
1106,graben::V,کيندل,казу
1107,beugen::V,ټیټول,ию
1108,biegen::V,کږول,бөгү
1109,drehen::V,ګرځول,бору
1110,drehen::V,ګرځول,бөтерү
1111,wenden::V,اړول,бору
1112,umdrehen::V,اړول,түнтәрү
1113,heben::V,جګول,күтәрү
1114,heben::V,پورته کول,күтәрү
1115,hochheben::V,جګول,күтәрү
1116,ergreifen::V,نیول,эләктерү
1117,halten::V,نیول,тоту
1118,drücken::V,کښېکښل,кысу
1119,schieben::V,پوری وهل,кузгату
1120,kratzen::V,ګرول,тырнау
1121,lecken::V,څټل,ялау
1122,beißen::V,چیچل,тешләү
1123,abreißen::V,شکول,өзү
1124,abschneiden::V,پرېکول,кыю
1125,abschneiden::V,پرېکول,кисү
1126,binden::V,تړل,бәйләү
1127,stecken::V,ټومبل,төртү
1128,stecken::V,ټومبل,тыгу
1129,brechen::V,ماتول,сындыру
1130,klopfen::V,ټکول,шаку
1131,klopfen::V,ټکول,шакылдау
1132,hauen::V,ټکول,кыйнау
1133,kleben::V,نښلول,ябыштыру
1134,kleben::V,سرېښول,ябыштыру
1135,reiben::V,مږل,ышку
1136,streichen::V,مښل,ягу
1137,schleifen::V,تېره کول,кайрау
1138,schneiden::V,غوڅول,кисү
1139,schneiden::V,پرېکول,кисү
1140,rütteln::V,خوڅول,селкетү
1141,schütteln::V,ښورول,селкетү
1142,schwenken::V,خوڅول,болгау
1143,schütten::V,اچول,кою
1144,schütten::V,تویول,кою
1145,füllen::V,ډکول,тутыру
1146,einwickeln::V,پېچل,төрү
1147,einwickeln::V,نغښتل,төрү
1148,tragen::V,وړل,ташу
1149,schleppen::V,وړل,сөйрәү
1150,schleppen::V,وړل,өстерәү
1151,ziehen::V,کښل,тарту
1152,aufbewahren::V,ساتل,саклау
1153,werfen::V,اچول,ыргыту
1154,werfen::V,غورځول,ыргыту
1155,fangen::V,نیول,тоту
1156,fangen::V,ګیرول,тоту
1157,packen::V,نیول,эләктерү
1158,verstecken::V,پټول,яшерү
1159,teilen::V,وېشل,бүлү
1160,teilen::V,تقسیمول,бүлү
1161,schicken::V,لېږل,җибәрү
1162,schicken::V,استول,җибәрү
1163,bringen::V,راوړل,китерү
1164,hinzufügen::V,زیاتول,өстәү
1165,bekommen::V,حاصلول,алу
1166,erhalten::V,اخیستل,алу
1167,nehmen::V,نیول,алу
1168,nehmen::V,اخيستل,алу
1169,wählen::V,خوښول,сайлау
1170,auswählen::V,چنده کول,сайлау
1171,bewahren::V,ساتل,саклау
1172,behindern::V,مانع کېدل,комачаулау
1173,behindern::V,ممانعت کول,комачаулау
1174,verderben::V,خرابېدل,бозу
1175,beschädigen::V,ورانول,бозу
1176,zerbrechen::V,ماتول,вату
1177,zerreißen::V,څیرې کول,өзү
1178,zerreißen::V,څیرې کول,ерту
1179,zerstören::V,ړنګول,җимерү
1180,zerstören::V,ورانول,җимерү
1181,verbrennen::V,سوځول,яндыру
1182,verbrennen::V,سوځول,көйдерү
1183,geben::V,ورکول,бирү
1184,reichen::V,ورکول,тапшыру
1185,schenken::V,بښل,бүләкләү
1186,versprechen::V,لوز کول,вәгъдә бирү
1187,wünschen::V,غوښتل,котлау
1188,loben::V,ستایل,мактау
1189,loben::V,تمجید کول,мактау
1190,küssen::V,ښکلول,үбү
1191,wiegen::V,زنګول,тирбәтү
1192,zudecken::V,پوښول,ябу
1193,zudecken::V,پوښول,бөркәү
1194,wecken::V,ويښول,уяту
1195,zeigen::V,ښودل,күрсәтү
1196,führen::V,بیول,йөртү
1197,lehren::V,درس ورکول,өйрәтү
1198,lehren::V,تعلیم ورکول,өйрәтү
1199,unterrichten::V,درس ورکول,укыту
1200,aufziehen::V,روزل,асрау
1201,leiten::V,رهبری کول,җитәкләү
1202,leiten::V,لارښوونه کول,җитәкләү
1203,antreiben::V,چټک کول,куалау
1204,antreiben::V,چټک کول,әйдәләү
1205,antreiben::V,چټک کول,ашыктыру
1206,lassen::V,اړکول,мәҗбүр итү
1207,einladen::V,بلل,чакыру
1208,vereinigen::V,متحد کول,берләштерү
1209,vereinigen::V,یوځای کول,берләштерү
1210,besuchen::V,کتنه کول,керешү
1211,treffen::V,ليدل,очрату
1212,treffen::V,تلقی کول,очрату
1213,sich versammeln::V,راغونډېدل,җыелышу
1214,spielen::V,لوبه کول,уйнау
1215,singen::V,سندرې وېل,җырлау
1216,tanzen::V,ګډېدل,бию
1217,sich trennen::V,بېلېدل,аерылу
1218,sich trennen::V,بېلېدل,ташлашу
1219,verlassen::V,ترک کول,ташлау
1220,verlassen::V,ترک کول,калдыру
1221,retten::V,نجات ورکول,коткару
1222,bewachen::V,ساتل,каравыллау
1223,bewachen::V,حفاظت کول,каравыллау
1224,schützen::V,ژغورل,ышыклау
1225,verteidigen::V,دفاع کول,яклау
1226,verteidigen::V,دفاع کول,саклау
1227,sich schlagen::V,جنګېدل,сугышу
1228,schießen::V,ویشتل,ату
1229,siegen::V,غالبېدل,җиңү
1230,ärgern::V,خپه کول,ачуландыру
1231,schlagen::V,وهل,ору
1232,schlagen::V,وهل,бәрү
1233,schlagen::V,وهل,тукмау
1234,treten::V,په لغته وهل,тибү
1235,stechen::V,ټومبل,кадау
1236,stoßen::V,ټېل وهل,этү
1237,stoßen::V,پوری وهل,этү
1238,stehlen::V,تښتول,урлау
1239,stehlen::V,غلا کول,урлау
1240,stören::V,ماتول,комачаулау
1241,belästigen::V,ځورول,борчу
1242,belästigen::V,ځورول,билмазалау
1243,belästigen::V,تکلیف ورکول,борчу
1244,belästigen::V,تکلیف ورکول,билмазалау
1245,verbergen::V,پټول,яшерү
1246,täuschen::V,تېرایستل,алдату
1247,täuschen::V,خطا ایستل,алдату
1248,betrügen::V,غولول,хәрәмләшү
1249,töten::V,وژل,үтерү
1250,töten::V,مړ کول,үтерү
1251,wohnen::V,اوسېدل,яшәү
1252,arbeiten::V,کار کول,эшләү
1253,sammeln::V,راټولول,туплау
1254,sammeln::V,راغونډول,туплау
1255,pflücken::V,شکول,өзү
1256,jagen::V,ښکار کول,аулау
1257,fischen::V,کب نيول,балык тоту
1258,fassen::V,نیول,тоту
1259,fassen::V,ګیرول,тоту
1260,hüten::V,پوول,көтү
1261,treiben::V,بیول,куалау
1262,anbinden::V,تړل,бәйләү
1263,füttern::V,خوراک ورکول,туйдыру
1264,melken::V,لوشل,саву
1265,hacken::V,پی کول,чабу
1266,gießen::V,اوبه کول,сугару
1267,reifen::V,رسېدل,җитешү
1268,zubereiten::V,تیارول,пешеренү
1269,kochen::V,پخول,пешерү
1270,kochen::V,پخول,кайнату
1271,backen::V,پخول,пешерү
1272,braten::V,وريتول,куыру
1273,braten::V,وريتول,кыздыру
1274,umrühren::V,لړل,бутау
1275,umrühren::V,لړل,болгату
1276,stricken::V,اوبدل,бәйләү
1277,nähen::V,ګنډل,тегү
1278,färben::V,رنګول,ману
1279,reinigen::V,صافول,чистарту
1280,waschen::V,مینځل,юу
1281,abwischen::V,وچول,сөртү
1282,spülen::V,کنګالول,чайкау
1283,fegen::V,جارو کول,себерү
1284,kehren::V,جارو کول,себерү
1285,baden::V,لمبېدل,коену
1286,sich waschen::V,ځان مينځل,юыну
1287,ausziehen::V,کښل,чишенү
1288,ausziehen::V,ایستل,чишенү
1289,anziehen::V,اغوستل,кию
1290,sich anziehen::V,کالی اغوستل,киенү
1291,kämmen::V,ګمنځول,тарау
1292,schmücken::V,ښکلی کول,бизәү
1293,schmücken::V,ښکلی کول,бизәкләү
1294,sagen::V,وېل,дию
1295,sagen::V,وېل,әйтү
1296,sprechen::V,وېل,сөйләү
1297,sprechen::V,وېل,сөйләшү
1298,sprechen::V,غږېدل,сөйләү
1299,sprechen::V,غږېدل,сөйләшү
1300,reden::V,ګړېدل,сөйләү
1301,reden::V,خبرې کول,сөйләү
1302,sich unterhalten::V,خبری کول,сөйләшү
1303,fragen::V,پوښتنه کول,сорау
1304,fragen::V,پوښتنه کول,сорашу
1305,bitten::V,غوښتل,үтенү
1306,erzählen::V,کيسه کول,сөйләү
1307,erzählen::V,حکايت کول,сөйләү
1308,mitteilen::V,خبرول,белдерү
1309,mitteilen::V,خبر ورکول,белдерү
1310,nennen::V,نوم ايښودل,дию
1311,rufen::V,بلل,дәшү
1312,prahlen::V,لاپې وهل,мактану
1313,prahlen::V,لاپې وهل,шапырыну
1314,übersetzen::V,ژباړل,күчерү
1315,übersetzen::V,ترجمه کول,күчерү
1316,denken::V,فکر کول,уйлау
1317,glauben::V,باور کول,инану
1318,bemerken::V,لیدل,искәрү
1319,erkennen::V,پېژندل,тану
1320,begreifen::V,رسېدل,аңлау
1321,begreifen::V,رسېدل,төшенү
1322,begreifen::V,پوهېدل,аңлау
1323,begreifen::V,پوهېدل,төшенү
1324,verstehen::V,پوهېدل,аңлау
1325,verstehen::V,پوهېدل,төшенү
1326,lernen::V,زده کول,уку
1327,lernen::V,زده کول,өйрәнү
1328,lernen::V,درس لوستل,уку
1329,lernen::V,درس لوستل,өйрәнү
1330,wissen::V,پوهېدل,белү
1331,sich erinnern an::V,یادول,хәтерләү
1332,sich erinnern an::V,په یاد راوړل,хәтерләү
1333,vergessen::V,هېرول,оныту
1334,messen::V,اندازه کول,үлчәү
1335,zählen::V,شمارل,санау
1336,rechnen::V,حسابول,исәпләү
1337,lesen::V,لوستل,уку
1338,malen::V,رسمول,рәсем ясау
1339,malen::V,رسمول,сурәт ясау
1340,malen::V,رسمول,сурәтләү
1341,zeichnen::V,رسمول,язу-сызу
1342,zeichnen::V,رسمول,сурәт ясау
1343,schreiben::V,لیکل,язу
1344,besitzen::V,لرل,биләү
1345,kaufen::V,رانیول,алу
1346,verkaufen::V,خرڅول,сату
1347,bezahlen::V,تأدیه کول,түләү
1348,zahlen::V,کسات اخيستل,түләү
1349,beherrschen::V,تسلط لرل,ия булу
1350,ertragen::V,زغمل,чыдау
1351,Barsch::N,,алабуга
1352,Hecht::N,,чуртан
