,Concept_ID,mrj,tr
758,fleißig::A,пӓшам яратышы,çalışkan
759,geizig::A,шык,cimri
760,klug::A,ышан,zekî
761,klug::A,ышан,akıllı
762,geschickt::A,мастар,becerikli
763,lieb::A,тыри,sevimli
764,lustig::A,мындыр,neşeli
765,lustig::A,сусу,neşeli
766,sanft::A,йӹвӹжӓ,nazik
767,hungrig::A,шужышы,aç
768,krank::A,церлӹ,hasta
769,krank::A,церлӹ,rahatsız
770,krank::A,хворой,hasta
771,krank::A,хворой,rahatsız
772,nackt::A,цӓрӓ,çıplak
773,traurig::A,сы́лыкан,kederli
774,traurig::A,сы́лыкан,üzüntülü
775,traurig::A,кымы́лдымы,kederli
776,traurig::A,кымы́лдымы,üzüntülü
777,lebendig::A,живой,canlı
778,gut::A,яжо,iyi
779,schlecht::A,уда,kötü
780,schlecht::A,худа,kötü
781,richtig::A,вургамла,doğru
782,schlimm::A,йӹрнык,kötü
783,wahr::A,настоящий,doğru
784,wahr::A,настоящий,gerçek
785,wahr::A,настояшый,doğru
786,wahr::A,настояшый,gerçek
787,alt::A,шонгы,eski
788,neu::A,у,yeni
789,ehemalig::A,тошты,önceki
790,alt[Lebewesen]::A,ӹлалшӹ,yaşlı
791,jung::A,нöргӹ,genç
792,jung::A,молода,genç
793,arm::A,укеӓн,fakir
794,reich::A,паян,zengin
795,reich::A,пурлыкан,zengin
796,bekannt::A,палӹмӹ,bilinen
797,berühmt::A,лӹмлы,ünlü
798,berühmt::A,лӹмлы,meşhur
799,fremd::A,эдемӹн,yabancı
800,verschieden::A,тӹрлӹ,ayrı
801,verschieden::A,тӹрлӹ,farklı
802,nah::A,лишӹл,yakın
803,nah::A,лишӹл,bitişik
804,fern::A,мӹндӹр,uzak
805,linker::A,шалахай,sol
806,rechter::A,вургамла,sağ
807,anderer::A,вес,diğer
808,anderer::A,весӹ,diğer
809,erster::A,икшӹ,ilk
810,erster::A,икшӹ,birinci
811,erster::A,икӹмшӹ,ilk
812,erster::A,икӹмшӹ,birinci
813,zweiter::A,кокшы,ikinci
814,dritter::A,кымшы,üçüncü
815,letzter::A,остатка,son
816,letzter::A,остатка,sonuncu
817,allein::ADV,иктӹ,yalnız
818,allein::ADV,иктӹ,tek başına
819,allein::ADV,иктӹт,yalnız
820,allein::ADV,иктӹт,tek başına
821,auf einmal::ADV,тöрöк,birden
822,zusammen::ADV,икараш,beraber
823,zusammen::ADV,икараш,birlikte
824,zusammen::ADV,цымырын,beraber
825,zusammen::ADV,цымырын,birlikte
826,lange::ADV,кужын,çok
827,lange::ADV,кужын,uzun
828,plötzlich::ADV,трӱк,ansızın
829,plötzlich::ADV,трӱк,birdenbire
830,sofort::ADV,полт,hemen
831,sofort::ADV,полт,derhal
832,sofort::ADV,тöрöк,hemen
833,sofort::ADV,тöрöк,derhal
834,sofort::ADV,тӹшӓкок,hemen
835,sofort::ADV,тӹшӓкок,derhal
836,später::ADV,вара,daha sonra
837,heute::ADV,тагачы,bugün
838,morgen::ADV,иргод,yarın
839,morgen::ADV,иргодым,yarın
840,bald::ADV,чӹнь,yakında
841,bald::ADV,вӓшке,yakında
842,bald::ADV,выртышты,yakında
843,dann::ADV,пакыла,sonra
844,gestern::ADV,тенгечӹ,dün
845,einst::ADV,икӓнӓ,eskiden
846,damals::ADV,тӹнӓм,o zamanlar
847,danach::ADV,пакыла,sonradan
848,danach::ADV,пакыла,ondan sonra
849,vorher::ADV,перви,önce
850,vorher::ADV,перви,önceden
851,zuerst::ADV,андак,ilk önce
852,einmal::ADV,гӓнӓк,bir defa
853,einmal::ADV,гӓнӓ,bir defa
854,manchmal::ADV,кынамжы,bazan
855,oft::ADV,чӹчкӹдӹн,sık sık
856,oft::ADV,чӹчкӹдӹн,çok defa
857,immer::ADV,со,daima
858,immer::ADV,со,her zaman
859,immer::ADV,соок,daima
860,immer::ADV,соок,her zaman
861,niemals::ADV,нинам,asla değil
862,niemals::ADV,нинам,hiçbir zaman
863,niemals::ADV,нигынам,asla değil
864,niemals::ADV,нигынам,hiçbir zaman
865,niemals::ADV,нигынамат,asla değil
866,niemals::ADV,нигынамат,hiçbir zaman
867,hier::ADV,тиштӹ,burada
868,hierhin::ADV,тишкӹ,buraya
869,von hier::ADV,тишец,buradan
870,von hier::ADV,тишецӹн,buradan
871,dort::ADV,тӹштӹ,orada
872,dort::ADV,тӹштӹ,şurada
873,dorthin::ADV,тӹшкӹ,oraya
874,dorthin::ADV,тӹшкӹ,şuraya
875,dorthin::ADV,тӹшкӹлӓ,oraya
876,dorthin::ADV,тӹшкӹлӓ,şuraya
877,geradeaus::ADV,вик,doğru
878,geradeaus::ADV,тура,doğru
879,vorwärts::ADV,анзыкы,ileri
880,rückwärts::ADV,мӹнгеш,geri
881,zurück::ADV,мӹнгеш,geriye
882,unten::ADV,ӱлнӹ,aşağıda
883,unten::ADV,лӹвӓлнӹ,aşağıda
884,hinab::ADV,ӱлӹкӹ,aşağıya
885,hinab::ADV,лӹвӓкӹ,aşağıya
886,oben::ADV,вӹлнӹ,yukarıda
887,hinauf::ADV,кӱшкӹлӓ,yukarı
888,hinauf::ADV,кӱшкӹлӓ,yukarıya
889,hinauf::ADV,кӱш,yukarı
890,hinauf::ADV,кӱш,yukarıya
891,überall::ADV,йӹлт,her yerde
892,überall::ADV,цилӓ вӓре,her yerde
893,nicht::ADV,уке,-mi-
894,nicht::ADV,уке,değil
895,ein wenig::ADV,изиш,biraz
896,ein wenig::ADV,иклаштык,biraz
897,kaum::ADV,цылик,dar
898,kaum::ADV,цылик,hemen hemen değil
899,kaum::ADV,чучок-чучок,dar
900,kaum::ADV,чучок-чучок,hemen hemen değil
901,sehr::ADV,чоте,pek
902,sehr::ADV,чоте,gayet
903,so::ADV,тенге,öyle
904,so::ADV,тенге,böyle
905,so::ADV,тенгелӓ,öyle
906,so::ADV,тенгелӓ,böyle
907,noch::ADV,мол,hâlâ
908,noch::ADV,мол,henüz
909,noch::ADV,моло,hâlâ
910,noch::ADV,моло,henüz
911,nur::ADV,веле,ancak
912,nur::ADV,веле,yalnız
913,schon::ADV,уже,çoktan
914,schon::ADV,ӹнде,çoktan
915,wieder::ADV,уэш,tekrar
916,wieder::ADV,уэш,yeniden
917,vergebens::ADV,зря,boşuna
918,vergebens::ADV,ӹзрӓ,boşuna
919,vergebens::ADV,ӹзӹрӓ,boşuna
920,vor::PRP,анзыц,önünde
921,vor::PRP,анзыцын,önünde
922,hinter::PRP,шайылан,arkasında
923,hinter::PRP,шайылный,arkasında
924,unter::PRP,лӹвӓкӹ,altında
925,durch::PRP,вашт,sayesinde
926,durch::PRP,вашт,ortasından
927,neben::PRP,сага,yanında
928,zwischen::PRP,лош,arasında
929,zwischen::PRP,лошкы,arasında
930,wegen::PRP,мычыц,dolayı
931,dies::PRN,тидӹ,bu
932,dies::PRN,ти,bu
933,das::PRN,тидӹ,o
934,das::PRN,тидӹ,şu
935,das::PRN,ти,o
936,das::PRN,ти,şu
937,alles::PRN,цилӓ,hepsi
938,alles::PRN,цилӓ,her şey
939,ich::PRN,мый,ben
940,du::PRN,тӹнь,sen
941,er::PRN,тӹдӹ,o
942,wir::PRN,мӓ,biz
943,ihr::PRN,вӓ,siz
944,sie::PRN,нӹнӹ,onlar
945,was::FPRN,ма,ne
946,wer::FPRN,кӱ,kim
947,wo::FADV,кышан,nerede
948,wo::FADV,кыштакен,nerede
949,wohin::FADV,кышкы,nereye
950,wie::FADV,кыце,nasıl
951,warum::FADV,малын,neden
952,wieviel::FNUM,кынар,kaç
953,wieviel::FNUM,кынар,ne kadar
954,wieviel::FNUM,кынары,kaç
955,wieviel::FNUM,кынары,ne kadar
956,wieviel::FNUM,кынаркы,kaç
957,wieviel::FNUM,кынаркы,ne kadar
958,eins::NUM,иктӹ,bir
959,eins::NUM,иктӹт,bir
960,zwei::NUM,кок,iki
961,zwei::NUM,кокты,iki
962,drei::NUM,кым,üç
963,drei::NUM,кымыт,üç
964,vier::NUM,нӹл,dört
965,fünf::NUM,вӹц,beş
966,sechs::NUM,куд,altı
967,sechs::NUM,кудытмозн,altı
968,sieben::NUM,шӹм,yedi
969,sieben::NUM,шӹмӹт,yedi
970,acht::NUM,кӓндӓкш,sekiz
971,acht::NUM,кӓндӓкшӹ,sekiz
972,neun::NUM,ӹндекшшӱдӹ,dokuz
973,zehn::NUM,лу,on
974,elf::NUM,луатик,on bir
975,elf::NUM,луатиктӹ,on bir
976,zwölf::NUM,луаткок,on iki
977,zwölf::NUM,луаткокты,on iki
978,zwanzig::NUM,коклы,yirmi
979,dreißig::NUM,кымлы,otuz
980,vierzig::NUM,нӹллӹ,kırk
981,fünfzig::NUM,вӹцлӹ,elli
982,sechzig::NUM,кудлу,altmış
983,siebzig::NUM,шӹмлу,yetmiş
984,achtzig::NUM,кӓндӓкшлу,seksen
985,neunzig::NUM,ӹндекшлу,doksan
986,hundert::NUM,шӱдӹ,yüz
987,tausend::NUM,тӹжем,bin
988,und::CNJ,дöн,ve
989,und::CNJ,дöн,ile
990,oder::CNJ,льывы,ya
991,oder::CNJ,льывы,yahut
992,stehen::V,шалшаг,durmak
993,sitzen::V,шӹнзӓш,oturmak
994,liegen::V,киӓш,yatmak
995,hängen::V,кечӓш,asılı olmak
996,werden::V,шагалаш,olmak
997,werden::V,шагалаш,olunmak
998,passieren::V,ӹштӓ́лтӓш,olmak
999,beginnen::V,тӹнгӓлӓлтӓш,başlamak
1000,enden::V,пӹтӓш,bitmek
1001,enden::V,пӹтӓш,sona ermek
1002,wechseln::V,весемӓш,değişmek
1003,wechseln::V,весемӓлтӓш,değişmek
1004,aufgehen[Sonne]::V,авараш,doğmak
1005,untergehen[Sonne]::V,шӹ́нзӓш,batmak
1006,scheinen[Sonne]::V,сотемдӓрӓш,parlamak
1007,donnern::V,хӹдӹртӓш,gök gürlemek
1008,wehen::V,ӹфӹлӓш,esmek
1009,strömen::V,йогащ,akmak
1010,fließen::V,йогащ,akmak
1011,sich drehen::V,пöрдӓш,dönmek
1012,schwanken::V,лыпшалташ,sallanmak
1013,schwingen::V,кӓчӓйӓш,titremek
1014,fallen::V,кенвазаш,düşmek
1015,fallen::V,шынгалташ,düşmek
1016,brennen::V,йылаш,yanmak
1017,rauchen::V,шыпшаш,tütmek
1018,regnen::V,юраш,yağmak
1019,gefrieren::V,гӓш,donmak
1020,gefrieren::V,кӹлмаш,donmak
1021,tauen::V,шылаш,erimek
1022,schmelzen::V,шӹрӓнӓш,erimek
1023,trocknen::V,кошкаш,kurumak
1024,sieden::V,шолаш,kaynamak
1025,faulen::V,шӱӓш,çürümek
1026,verfaulen::V,йӓнгӓрӓлтӓш,çürümek
1027,reißen::V,кышкедӓлтӓш,yırtılmak
1028,versinken::V,ва́лаш,batmak
1029,vergehen::V,эртӓш,geçmek
1030,erscheinen::V,каяш,görünmek
1031,verschwinden::V,ямаш,kaybolmak
1032,sinken::V,пычаш,inmek
1033,abnehmen::V,чӹдемӓш,azalmak
1034,abnehmen::V,кöтӹргӓш,azalmak
1035,zunehmen::V,когоэмӓш,artmak
1036,zunehmen::V,когоэмӓш,çoğalmak
1037,steigen::V,лӱлта́лташ,artmak
1038,steigen::V,лӱлта́лташ,yükselmek
1039,wachsen::V,кушкаш,büyümek
1040,wachsen::V,кушкаш,gelişmek
1041,glänzen::V,йӹлгӹжӓш,parlamak
1042,funkeln::V,валгалташ,parıldamak
1043,lärmen::V,юкланаш,gürültü yapmak
1044,läuten::V,цоргаш,çalmak
1045,klingeln::V,цоргаш,zil çalmak
1046,klirren::V,цонгырталгаш,şakırdamak
1047,klirren::V,цонгырталгаш,zangırdamak
1048,brausen::V,ышдымыла́наш,köpürmek
1049,brausen::V,ышдымыла́наш,kükremek
1050,rauschen::V,шу́жгаш,fışırdamak
1051,klingen::V,йо́нгаш,tınlamak
1052,bellen::V,опташ,havlamak
1053,heulen::V,урмыжаш,ulumak
1054,blasen::V,ӹфӹлӓш,üflemek
1055,pfeifen::V,ши́шкаш,düdük çalmak
1056,schreien::V,уташ,bağırmak
1057,schreien::V,уташ,haykırmak
1058,schreien::V,саслаш,bağırmak
1059,schreien::V,саслаш,haykırmak
1060,schreien::V,варгынзаш,bağırmak
1061,schreien::V,варгынзаш,haykırmak
1062,stöhnen::V,ӹнгӹрӓш,inlemek
1063,zittern::V,цӹтӹрӓш,titremek
1064,leben::V,ӹлӓш,yaşamak
1065,leben::V,ӹлӓш,hayatta olmak
1066,geboren werden::V,шачаш,doğmak
1067,atmen::V,шӱлӓш,solunmak
1068,atmen::V,шӱлӓш,nefes almak
1069,trinken::V,йӱӓш,içmek
1070,essen::V,качкаш,yemek
1071,schlucken::V,нелӓш,yutmak
1072,müde werden::V,янгылаш,yorulmak
1073,einschlafen::V,амален кеӓш,uykuya dalmak
1074,schlafen::V,амалаш,uyumak
1075,aufwachen::V,понгыжалташ,uyanmak
1076,aufstehen::V,кӹньӹл шагалаш,kalkmak
1077,aufstehen::V,кӹньӹл шагалаш,yataktan kalkmak
1078,sich erholen::V,кӓнаш,dinlenmek
1079,krank werden::V,церлӓнен вазаш,hastalanmak
1080,krank sein::V,церлӓнӓш,hasta olmak
1081,krank sein::V,ясланаш,hasta olmak
1082,krank sein::V,ясыланаш,hasta olmak
1083,schmerzen::V,каршташ,ağrımak
1084,husten::V,кахыраш,öksürmek
1085,genesen::V,паремӓш,şifa bulmak
1086,genesen::V,тöрлӓнӓш,şifa bulmak
1087,sterben::V,вазын колаш,ölmek
1088,sterben::V,вазын колаш,vefat etmek
1089,umkommen::V,пӹтӓш,ölmek
1090,sich bewegen::V,кашташ,hareket etmek
1091,sich rühren::V,тӓрвӓнӓш,kımıldanmak
1092,sich erheben::V,кӹньӹлӓш,kalkmak
1093,sich erheben::V,кӹньӹлӓш,ayağa kalkmak
1094,sich setzen::V,шӹнзӓш,oturmak
1095,hinfallen::V,кенвазаш,yere düşmek
1096,hinfallen::V,шынгалташ,yere düşmek
1097,laufen::V,кашташ,yürümek
1098,schreiten::V,ашкедӓш,yürümek
1099,schreiten::V,ашкедӓш,adım atmak
1100,spazierengehen::V,мадын кашташ,gezmek
1101,spazierengehen::V,мадын кашташ,dolaşmak
1102,eilen::V,вӓшкӓш,seğirtmek
1103,sich beeilen::V,вӓшкӓш,acele etmek
1104,sich beeilen::V,талашаш,acele etmek
1105,sausen::V,хойхаланаш,hızla gitmek
1106,sausen::V,хояш,hızla gitmek
1107,rennen::V,кыргыжаш,koşmak
1108,springen::V,тӹршештӓш,atlamak
1109,springen::V,тӹршештӓш,sıçramak
1110,klettern::V,ку́заш,tırmanmak
1111,schaukeln::V,лыпшалташ,sallanmak
1112,kriechen::V,авалянаш,sürünmek
1113,kriechen::V,ньыжиклӓш,sürünmek
1114,schwimmen::V,илӓш,yüzmek
1115,tauchen::V,цымаш,dalmak
1116,rudern::V,шуалташ,kürek çekmek
1117,fahren::V,кеӓш,gitmek
1118,fliegen::V,чонгештӓш,uçmak
1119,gehen::V,кеӓш,gitmek
1120,weggehen::V,кеӓш,gitmek
1121,abfahren::V,кеӓш,kalkmak
1122,anhalten::V,цӓрнӓш,durmak
1123,hineingehen::V,пыраш,içeri girmek
1124,eintreten::V,пыраш,girmek
1125,kommen::V,толаш,gelmek
1126,ankommen::V,шоаш,varmak
1127,zurückkommen::V,пöртӹлӓш,dönmek
1128,bleiben::V,кодаш,kalmak
1129,warten::V,вычаш,beklemek
1130,erwarten::V,вычаш,beklemek
1131,suchen::V,кӹчӓлӓш,aramak
1132,finden::V,моаш,bulmak
1133,versuchen::V,путаяш,denemek
1134,versuchen::V,цацаш,denemek
1135,vorbereiten::V,поспейӹктӓш,hazırlamak
1136,lieben::V,яраташ,sevmek
1137,mögen::V,яраташ,beğenmek
1138,lachen::V,ваштылаш,gülmek
1139,rühren::V,тӓрвӓтӓш,dokunmak
1140,rühren::V,тӓрвӓтӓш,duygulandırmak
1141,weinen::V,мӓгӹрӓш,ağlamak
1142,schimpfen::V,свырседӓлӓш,küfretmek
1143,sich ärgern::V,шӹдешкӓш,kızmak
1144,sich fürchten::V,лӱдӓш,korkmak
1145,fürchten::V,лӱдӓш,korkmak
1146,fliehen::V,кыргыжаш,kaçmak
1147,flüchten::V,кыргыж шӹлӓш,kaçmak
1148,sehen::V,ужаш,görmek
1149,anschauen::V,анжалаш,seyretmek
1150,ansehen::V,анжаш,bakmak
1151,hören::V,колаш,duymak
1152,hören::V,колаш,işitmek
1153,zuhören::V,колышташ,dinlemek
1154,probieren::V,тотештӓш,denemek
1155,probieren::V,тотештӓш,tadına bakmak
1156,probieren::V,подыл анжаш,denemek
1157,probieren::V,подыл анжаш,tadına bakmak
1158,riechen::V,ӱпшӹнзӓш,kokusunu almak
1159,fühlen::V,шижӓш,duymak
1160,fühlen::V,шижӓш,hissetmek
1161,scheinen::V,каяш,görünmek
1162,zu sehen sein::V,каяш,görünmek
1163,vernehmen::V,колын колташ,haber almak
1164,frieren::V,кӹлмаш,üşümek
1165,frieren::V,тӹнгӹргӓш,üşümek
1166,tun::V,ӹштӓш,etmek
1167,tun::V,ӹштӓш,yapmak
1168,können::V,кердӓш,bilmek
1169,wollen::V,жалаяш,istemek
1170,anfangen::V,тӹнгӓлӓш,başlamak
1171,beenden::V,пӹтӓрӓш,bitirmek
1172,aufhören::V,цӓрнӓш,bitmek
1173,gelingen::V,цӓш лиӓш,başarmak
1174,geraten::V,лиӓш,düşmek
1175,öffnen::V,пачаш,açmak
1176,schließen::V,чӱчӓш,kapamak
1177,stellen::V,шӹндӓш,koymak
1178,setzen::V,шӹндӓш,koymak
1179,setzen::V,шӹндӓш,oturtmak
1180,legen::V,опташ,koymak
1181,legen::V,опташ,yatırmak
1182,legen::V,пиштӓш,koymak
1183,legen::V,пиштӓш,yatırmak
1184,berühren::V,тӹкӓлӓш,dokunmak
1185,verbinden::V,пидӓш,bağlamak
1186,verbinden::V,пидӓш,birleştirmek
1187,bedecken::V,леведӓш,örtmek
1188,bedecken::V,леведӓш,kaplamak
1189,aufhängen::V,сӓкӓш,asmak
1190,anzünden::V,чӱктӓш,yakmak
1191,anzünden::V,чӱктӓш,ateşlemek
1192,aufheben::V,кузыкташ,kaldırmak
1193,zurücklassen::V,кодаш,geride bırakmak
1194,verlieren::V,ямдаш,yitirmek
1195,verlieren::V,ямдаш,kaybetmek
1196,fallen lassen::V,кенвацтараш,düşürmek
1197,machen::V,ӹштӓш,yapmak
1198,herstellen::V,йӓмдӹлӓш,yapmak
1199,herstellen::V,йӓмдӹлӓш,imal etmek
1200,bauen::V,ӹштӓш,kurmak
1201,bauen::V,ӹштӓш,inşa etmek
1202,reparieren::V,чиняш,onarmak
1203,reparieren::V,чиняш,tamir etmek
1204,reparieren::V,алалаш,onarmak
1205,reparieren::V,алалаш,tamir etmek
1206,verbessern::V,яжоэмден шӹндӓш,düzeltmek
1207,ändern::V,вашталташ,değiştirmek
1208,graben::V,капаяш,kazmak
1209,beugen::V,лывырташ,eğmek
1210,beugen::V,каклярташ,eğmek
1211,biegen::V,лывырташ,bükmek
1212,drehen::V,сӓрӓш,çevirmek
1213,drehen::V,сӓрӓш,döndürmek
1214,drehen::V,сӓрӹкӓлӓш,çevirmek
1215,drehen::V,сӓрӹкӓлӓш,döndürmek
1216,wenden::V,сӓрӓлӓш,çevirmek
1217,umdrehen::V,сӓрӓлӓш,çevirmek
1218,heben::V,лӱктӓш,kaldırmak
1219,hochheben::V,кузыкташ,yukarı kaldırmak
1220,ergreifen::V,хватяш,tutmak
1221,ergreifen::V,хватяш,yakalamak
1222,halten::V,кычаш,tutmak
1223,drücken::V,темдӓш,sıkmak
1224,schieben::V,шӹкӓш,itmek
1225,schieben::V,шӹкӓш,sürmek
1226,kratzen::V,нӹжӓш,kaşımak
1227,lecken::V,нылаш,yalamak
1228,beißen::V,пыралаш,ısırmak
1229,abreißen::V,кӹрӓш,koparmak
1230,abreißen::V,кышкед нӓлӓш,koparmak
1231,abschneiden::V,шулаш,keserek ayırmak
1232,abschneiden::V,лаштыклаш,keserek ayırmak
1233,binden::V,пидӓш,bağlamak
1234,stecken::V,шыралаш,sokmak
1235,brechen::V,тодылаш,kırmak
1236,brechen::V,пыдырташ,kırmak
1237,klopfen::V,рушткаш,çalmak
1238,hauen::V,шелӹштӓш,vurmak
1239,kleben::V,клейӓш,yapıştırmak
1240,reiben::V,нӹжӓш,ovmak
1241,reiben::V,нӹжӓш,sürtmek
1242,streichen::V,шӹрӓш,sürmek
1243,schleifen::V,шымаш,bilemek
1244,schneiden::V,пӹчкӓш,kesmek
1245,rütteln::V,мыльгыкташ,sallamak
1246,schütteln::V,цӹтӹртӓш,sarsmak
1247,schütteln::V,цӹтӹртӓш,çalkamak
1248,schütteln::V,мыльгыкташ,sarsmak
1249,schütteln::V,мыльгыкташ,çalkamak
1250,schwenken::V,машыяш,sallamak
1251,schütten::V,опталаш,dökmek
1252,schütten::V,опталаш,akıtmak
1253,füllen::V,темӓш,doldurmak
1254,einwickeln::V,пӹтӹрӓ́лӓш,sarmak
1255,tragen::V,намалаш,taşımak
1256,schleppen::V,шӹдӹрӓш,sürüklemek
1257,ziehen::V,шыпшаш,çekmek
1258,aufbewahren::V,перегӓш,saklamak
1259,werfen::V,кӹшкӓш,atmak
1260,fangen::V,кычаш,tutmak
1261,fangen::V,кычаш,yakalamak
1262,packen::V,хватяш,tutmak
1263,packen::V,хватяш,yakalamak
1264,verstecken::V,шӹлтӓш,saklamak
1265,teilen::V,пайылаш,bölmek
1266,teilen::V,пайылаш,ayırmak
1267,schicken::V,колташ,yollamak
1268,schicken::V,колташ,göndermek
1269,bringen::V,кандаш,getirmek
1270,bekommen::V,лыкташ,almak
1271,bekommen::V,лыкташ,eline geçmek
1272,erhalten::V,получаяш,almak
1273,nehmen::V,налаш,almak
1274,wählen::V,айыраш,seçmek
1275,auswählen::V,айыраш,seçmek
1276,auswählen::V,айыраш,ayırmak
1277,bewahren::V,перегӓш,korumak
1278,behindern::V,мешӓйӓш,engellemek
1279,verderben::V,портяш,bozmak
1280,beschädigen::V,шушырташ,zedelemek
1281,beschädigen::V,шушырташ,ziyan vermek
1282,zerbrechen::V,пыдырташ,kırmak
1283,zerreißen::V,кӹрӓш,yırtmak
1284,zerstören::V,шӓлӓтӓш,yıkmak
1285,zerstören::V,шӓлӓтӓш,tahrip etmek
1286,verbrennen::V,йылаташ,yakmak
1287,verbrennen::V,йылалташ,yakmak
1288,geben::V,пуаш,vermek
1289,reichen::V,пуаш,uzatmak
1290,schenken::V,подараш,hediye etmek
1291,versprechen::V,сöрӓш,vaat etmek
1292,wünschen::V,жалаяш,kutlamak
1293,loben::V,хваляш,övmek
1294,küssen::V,шышшалаш,öpmek
1295,wiegen::V,лӱнгӓлтӓш,sallamak
1296,zudecken::V,пиштӓш,örtmek
1297,wecken::V,понгыжалтараш,uyandırmak
1298,zeigen::V,анжыкташ,göstermek
1299,führen::V,видӓш,gezdirmek
1300,führen::V,видӓш,yol göstermek
1301,lehren::V,тымдаш,okutmak
1302,lehren::V,тымдаш,öğretmek
1303,unterrichten::V,тымдаш,öğretmek
1304,aufziehen::V,кушташ,yetiştirmek
1305,leiten::V,видӓш,yönetmek
1306,leiten::V,видӓш,idare etmek
1307,leiten::V,вуйлаташ,yönetmek
1308,leiten::V,вуйлаташ,idare etmek
1309,leiten::V,вуйлалташ,yönetmek
1310,leiten::V,вуйлалташ,idare etmek
1311,antreiben::V,талаштараш,teşvik etmek
1312,lassen::V,-ыкт,-tırmak
1313,einladen::V,ӱжӓш,davet etmek
1314,vereinigen::V,иктештӓш,birleştirmek
1315,besuchen::V,толаш,uğramak
1316,besuchen::V,толаш,ziyaret etmek
1317,besuchen::V,толаш,görmeye gitmek
1318,treffen::V,вӓшлиӓш,rastlamak
1319,treffen::V,вӓшлиӓш,isabet etmek
1320,treffen::V,вӓшлиӓлтӓш,rastlamak
1321,treffen::V,вӓшлиӓлтӓш,isabet etmek
1322,sich versammeln::V,цымыргаш,toplanmak
1323,spielen::V,мадаш,oynamak
1324,singen::V,мыраш,söylemek
1325,singen::V,мыраш,şarkı söylemek
1326,tanzen::V,кушташ,oynamak
1327,tanzen::V,кушташ,dans etmek
1328,sich trennen::V,айырлаш,ayrılmak
1329,verlassen::V,шуаш,bırakmak
1330,verlassen::V,шуаш,terk etmek
1331,retten::V,ытараш,kurtarmak
1332,bewachen::V,оролаш,gözetmek
1333,schützen::V,перегӓш,korumak
1334,verteidigen::V,перегӓш,savunmak
1335,sich schlagen::V,шидӓлӓш,dövüşmek
1336,sich schlagen::V,шиэдӓлӓш,dövüşmek
1337,schießen::V,лӱӓш,ateş etmek
1338,siegen::V,сӹнгӓш,yenmek
1339,ärgern::V,шӹдештӓрӓш,kızdırmak
1340,schlagen::V,пӓрен колташ,dövmek
1341,schlagen::V,хӹрӹктен колташ,dövmek
1342,treten::V,чымаш,tepmek
1343,stechen::V,пышкылаш,sokmak
1344,stechen::V,пышкылаш,batırmak
1345,stoßen::V,шыркедӓш,itmek
1346,stehlen::V,шолышт толаш,çalmak
1347,stören::V,ӓрештӹлӓш,bozmak
1348,stören::V,ӓрештӹлӓш,etkilemek
1349,belästigen::V,кӓньӹсӹрлӓндӓрӓш,rahatsız etmek
1350,belästigen::V,шытырланыкташ,rahatsız etmek
1351,verbergen::V,шӹлтӓш,saklamak
1352,täuschen::V,алталаш,aldatmak
1353,täuschen::V,аталаш,aldatmak
1354,betrügen::V,мошеньӹчӓйӓш,aldatmak
1355,betrügen::V,мошеньӹчӓйӓш,dolandırmak
1356,töten::V,пуштын шуаш,öldürmek
1357,wohnen::V,ӹлӓш,oturmak
1358,arbeiten::V,пӓшӓлӓш,çalışmak
1359,arbeiten::V,ровотаяш,çalışmak
1360,sammeln::V,погаш,toplamak
1361,pflücken::V,кӹрӓш,koparmak
1362,jagen::V,охотничӓйӓш,avlanmak
1363,fischen::V,кол кычаш,balık tutmak
1364,fassen::V,кычаш,tutmak
1365,fassen::V,кычаш,yakalamak
1366,hüten::V,кӹтӓш,otlatmak
1367,treiben::V,шуруяш,gütmek
1368,anbinden::V,ялшташ,bağlamak
1369,anbinden::V,ялышташ,bağlamak
1370,füttern::V,пукшаш,beslemek
1371,melken::V,шыпшылаш,sağmak
1372,hacken::V,роаш,yarmak
1373,gießen::V,шӓвӓш,sulamak
1374,reifen::V,кӱӓш,olgunlaşmak
1375,reifen::V,поспейӓш,olgunlaşmak
1376,zubereiten::V,йӓмдӹлӓш,hazırlamak
1377,kochen::V,шолташ,pişirmek
1378,kochen::V,шолташ,kaynatmak
1379,backen::V,кӱктӓш,pişirmek
1380,backen::V,кӱктӓш,fırında pişirmek
1381,braten::V,жӓрӓш,kızartmak
1382,umrühren::V,намалаш,karıştırmak
1383,stricken::V,пидӓш,örmek
1384,nähen::V,ыргаш,dikmek
1385,färben::V,пидӓш,boyamak
1386,reinigen::V,чиӓлтӓш,temizlemek
1387,waschen::V,мышкаш,yıkamak
1388,abwischen::V,ӹштӓш,silmek
1389,spülen::V,шӱӓлтӓш,çalkamak
1390,fegen::V,ӹштӓш,süpürmek
1391,kehren::V,ӹштӓш,süpürmek
1392,baden::V,нӱштӹлӓш,yıkanmak
1393,baden::V,нӱштӹлӓш,banyo yapmak
1394,sich waschen::V,мышкылташ,yıkanmak
1395,ausziehen::V,кыдашаш,çıkarmak
1396,anziehen::V,чиӓш,giymek
1397,sich anziehen::V,чиӓш,giyinmek
1398,kämmen::V,шерӓш,taramak
1399,schmücken::V,цеверемдӓш,süslemek
1400,sagen::V,манаш,demek
1401,sagen::V,манаш,söylemek
1402,sagen::V,келесӓш,demek
1403,sagen::V,келесӓш,söylemek
1404,sprechen::V,манаш,konuşmak
1405,reden::V,шайышташ,konuşmak
