,Concept_ID,bn,hr
727,alt[Lebewesen]::A,বৃদ্ধ,star
728,jung::A,তরুণ,mlad
729,arm::A,ক্ষুদ্র,ubog
730,arm::A,ক্ষুদ্র,siromašan
731,reich::A,ধনবান্,bogat
732,bekannt::A,সুপরিচিত,poznat
733,berühmt::A,বিখ্যাত,čuven
734,berühmt::A,বিখ্যাত,slavan
735,fremd::A,বিদেশি,tuđ
736,fremd::A,বিদেশি,stran
737,verschieden::A,বিসদৃশ,razan
738,verschieden::A,বিসদৃশ,različan
739,nah::A,নিকটবতী,blizak
740,fern::A,দুরবতী,dalek
741,fern::A,দুরবতী,daljnji
742,linker::A,বাম,lijevi
743,rechter::A,ডান,desni
744,rechter::A,ডাইন,desni
745,anderer::A,অন্যতর,drugi
746,anderer::A,অন্যতর,drugačiji
747,erster::A,প্রথম,prvi
748,zweiter::A,দ্বিতীয়,drugi
749,dritter::A,তৃতীয়,treći
750,letzter::A,সর্বশেষ,zadnji
751,allein::ADV,একক,sam
752,auf einmal::ADV,জলদি,istodobno
753,zusammen::ADV,একসঙ্গে,skupa
754,zusammen::ADV,একসঙ্গে,zajedno
755,lange::ADV,লম্বা,dugo
756,plötzlich::ADV,হঠাৎ,naglo
757,plötzlich::ADV,হঠাৎ,iznenada
758,sofort::ADV,মুহ্ণর্তমধ্যে,odmah
759,später::ADV,পশ্চাতে,kasnije
760,jetzt::ADV,এখন,sad
761,jetzt::ADV,এখন,sada
762,heute::ADV,আজ,danas
763,morgen::ADV,আগামিকাল,sutra
764,bald::ADV,অস্পকালমধ্যে,skoro
765,bald::ADV,অস্পকালমধ্যে,doskora
766,dann::ADV,তখন,zatim
767,gestern::ADV,গতকাল,juče
768,gestern::ADV,গতকাল,jučer
769,einst::ADV,একবার মাত্র,negda
770,einst::ADV,একবার মাত্র,nekada
771,damals::ADV,তখন,tada
772,damals::ADV,তখন,onda
773,danach::ADV,পরে,poslije
774,danach::ADV,পরে,nakon toga
775,vorher::ADV,আগে,prije
776,vorher::ADV,আগে,prije toga
777,zuerst::ADV,আগে,prvo
778,zuerst::ADV,আগে,najprije
779,einmal::ADV,একবার,jednom
780,einmal::ADV,একবার,jedanput
781,manchmal::ADV,কখনও কখনও,katkad
782,manchmal::ADV,কখনও কখনও,katkada
783,oft::ADV,ঘনঘন,često
784,immer::ADV,সর্বদা,vazda
785,immer::ADV,সর্বদা,uvijek
786,niemals::ADV,কখলও নহে,nikad
787,niemals::ADV,কখলও নহে,nikada
788,hier::ADV,এখানে,tu
789,hier::ADV,এখানে,ovdje
790,hierhin::ADV,এখানে,amo
791,hierhin::ADV,এখানে,ovamo
792,von hier::ADV,ত্রই স্তান হইতে,odavde
793,dort::ADV,ওখানে,ondje
794,dorthin::ADV,ওখানে,onamo
795,geradeaus::ADV,অগ্রগামী,ravno
796,vorwärts::ADV,সন্মুখিকে,naprijed
797,rückwärts::ADV,খিরিয়া,natrag
798,zurück::ADV,পিঠ,nazad
799,zurück::ADV,পিঠ,natrag
800,unten::ADV,নীচে,dolje
801,hinab::ADV,নিম্নগামী,nizbrdo
802,oben::ADV,উপরে,gore
803,hinauf::ADV,উচ্চতর অংশে,uzbrdo
804,überall::ADV,সর্বত্র,svuda
805,überall::ADV,সর্বত্র,svagdje
806,nicht::ADV,না,ne
807,ein wenig::ADV,অল্প,malo
808,kaum::ADV,কষ্টসহকাবে,tek
809,kaum::ADV,কষ্টসহকাবে,jedva
810,sehr::ADV,খুব,jako
811,sehr::ADV,খুব,veoma
812,so::ADV,তত,tako
813,so::ADV,তত,ovako
814,noch::ADV,এখন পর্যস্ত,još
815,nur::ADV,শুধু,samo
816,schon::ADV,ইতঃপুর্বে,već
817,wieder::ADV,আবার,opet
818,wieder::ADV,আবার,ponovo
819,vergebens::ADV,বিফলে,uzalud
820,vergebens::ADV,বিফলে,zabadava
821,vor::PRP,সম্মুখে,pred
822,vor::PRP,সম্মুখে,ispred
823,hinter::PRP,পশ্চাতে,za
824,hinter::PRP,পশ্চাতে,iza
825,unter::PRP,নীচে,pod
826,unter::PRP,নীচে,ispod
827,durch::PRP,দ্বারা,po
828,durch::PRP,দ্বারা,kroz
829,neben::PRP,কাছে,kraj
830,neben::PRP,কাছে,pored
831,neben::PRP,কাছে,pokraj
832,zwischen::PRP,মধ্যে,među
833,zwischen::PRP,মধ্যে,između
834,wegen::PRP,জন্য,radi
835,wegen::PRP,জন্য,zbog
836,dies::PRN,এটা,ovo
837,das::PRN,ওটা,to
838,das::PRN,ওটা,ono
839,alles::PRN,সব,sve
840,ich::PRN,আমি,ja
841,du::PRN,তুমি,ti
842,er::PRN,উনি,on
843,wir::PRN,আমরা,mi
844,ihr::PRN,তোমরা,vi
845,sie::PRN,তারা,oni
846,was::FPRN,কি,što
847,wer::FPRN,কে,tko
848,wo::FADV,কোথায়,gdje
849,wohin::FADV,কোথায়,kuda
850,wohin::FADV,কোথায়,kamo
851,wie::FADV,কেমন,kako
852,warum::FADV,কেন,zašto
853,wieviel::FNUM,কত,koliko
854,eins::NUM,অক,jedan
855,zwei::NUM,দুই,dva
856,drei::NUM,তিন,tri
857,vier::NUM,চার,četiri
858,fünf::NUM,পাঁচ,pet
859,sechs::NUM,ছয়,šest
860,sieben::NUM,সাত,sedam
861,acht::NUM,আট,osam
862,neun::NUM,নয়,devet
863,zehn::NUM,দশ,deset
864,elf::NUM,এগারো,jedanaest
865,zwölf::NUM,দ্বাদশ,dvanaest
866,zwanzig::NUM,বিশ,dvadeset
867,dreißig::NUM,ত্রিশ,trideset
868,vierzig::NUM,চল্লিশ,četrdeset
869,fünfzig::NUM,পঞ্চাশ,pedeset
870,sechzig::NUM,ষাট,šezdeset
871,siebzig::NUM,সত্তর,sedamdeset
872,achtzig::NUM,আশি,osamdeset
873,neunzig::NUM,নব্বুই,devetdeset
874,hundert::NUM,শত,sto
875,tausend::NUM,হাজার,tisuća
876,und::CNJ,আর,i
877,und::CNJ,আর,te
878,und::CNJ,এবং,i
879,und::CNJ,এবং,te
880,oder::CNJ,বা,ili
881,stehen::V,দাঁড়ানো,stajati
882,sitzen::V,বসা,sjediti
883,liegen::V,শোয়া,ležati
884,hängen::V,ঝোলা,visiti
885,werden::V,হইয়া উঠা,postati
886,werden::V,হইয়া উঠা,činiti se
887,passieren::V,ঘটা,desiti se
888,passieren::V,ঘটা,dogoditi se
889,beginnen::V,আরম্ভ হওয়া,početi
890,enden::V,শেষ হওয়া,prestati
891,enden::V,শেষ হওয়া,svršiti se
892,wechseln::V,রূপাস্তর করা,mijenjati se
893,aufgehen[Sonne]::V,উদিত হওয়া,izići
894,untergehen[Sonne]::V,অস্ত যাওয়া,zaći
895,scheinen[Sonne]::V,আলো দেওয়া,sijati
896,donnern::V,বজ্রধ্বনি করা,grmjeti
897,wehen::V,প্রবাহিত হওয়া,duhati
898,strömen::V,প্রবাহিত হওয়া,strujati
899,fließen::V,ছুটা,teći
900,sich drehen::V,পাক খাওয়া,obrtati se
901,sich drehen::V,পাক খাওয়া,vrtjeti se
902,schwanken::V,দোলা,teturati
903,schwanken::V,দোলা,kolebati se
904,schwingen::V,দোলা,njihati
905,schwingen::V,দোলা,titrati
906,fallen::V,পড়া,padati
907,brennen::V,সেঁকা,gorjeti
908,rauchen::V,ধোঁয়া ছড়ান,dimiti se
909,regnen::V,বর্ষণ_করা,kišiti
910,regnen::V,বর্ষণ_করা,daždjeti
911,gefrieren::V,হিমায়িত হওয়া,smrznuti se
912,tauen::V,গলা,kopnjeti
913,tauen::V,গলা,kraviti se
914,schmelzen::V,গলা,topiti se
915,trocknen::V,শুষ্ক করা,sušiti se
916,sieden::V,ফোঁড়া,kipjeti
917,sieden::V,ফোঁড়া,ključati
918,faulen::V,ক্ষয় হওয়া,gnjiti
919,verfaulen::V,ক্ষয় হওয়া ,sagnjiti
920,reißen::V,ছিঁড়া,otrgnuti se
921,versinken::V,ডুবা,tonuti
922,versinken::V,ডুবা,propasti
923,vergehen::V,যাওয়া,prolaziti
924,erscheinen::V,আসা,pojaviti se
925,verschwinden::V,অদৃশ্য হওয়া,nestati
926,verschwinden::V,অদৃশ্য হওয়া,izgubiti se
927,sinken::V,হ্রাস হওয়া,trgnuti
928,sinken::V,হ্রাস হওয়া,spustiti se
929,abnehmen::V,হ্রাস হওয়া,opasti
930,zunehmen::V,বৃদ্ধি পাওয়া,povećati se
931,steigen::V,ওঠা,uzići
932,steigen::V,ওঠা,nadoći
933,wachsen::V,বড় হওয়া,rasti
934,glänzen::V,জ্বলা,blistati
935,glänzen::V,জ্বলা,sjati se
936,funkeln::V,জ্বল্জ্বল করা,svjetlucati
937,läuten::V,রুসুঝুসু করা,zvoniti
938,klingeln::V,বাজা,zvoniti
939,klirren::V,টুংটাং-শব্দ করা,zvečati
940,brausen::V,গর্জন করা,hujati
941,rauschen::V,মর্মরধ্বনি করা,šumiti
942,rauschen::V,মর্মরধ্বনি করা,šuškati
943,klingen::V,শব্দ করা,zvučati
944,bellen::V,ঘেউ ঘেউ করা,lajati
945,heulen::V,গর্জন করা,zavijati
946,blasen::V,ফুঁ দেওয়া,puhati
947,pfeifen::V,শিস্ দেওয়া,fućkati
948,schreien::V,চিৎকার করা,vikati
949,schreien::V,চিৎকার করা,kričati
950,stöhnen::V,গোঁ-গো করা,stenjati
951,zittern::V,কাঁপা,drhtati
952,zittern::V,কাঁপা,trepetati
953,leben::V,বাঁচা,živjeti
954,geboren werden::V,জন্মানো,roditi se
955,atmen::V,শ্বাস ফেলা,disati
956,trinken::V,পান করা,piti
957,essen::V,ভক্ষণ করা,jesti
958,schlucken::V,গেলা,gutati
959,müde werden::V,পরিশ্রান্ত হওয়া,umoriti se
960,einschlafen::V,নিদ্রামগ্ন হওয়া,usnuti
961,einschlafen::V,নিদ্রামগ্ন হওয়া,zaspati
962,schlafen::V,নিদ্রা যাওয়া,spati
963,aufwachen::V,জাগা,probuditi se
964,aufstehen::V,জাগা,ustati
965,sich erholen::V,আরাম করা,odmoriti se
966,krank werden::V,অসুস্থ হত্তয়া,oboljeti se
967,krank werden::V,অসুস্থ হত্তয়া,razboljeti se
968,krank sein::V,রূগ্ণ হত্তয়া,bolovati
969,schmerzen::V,কন্কন করা,boljeti
970,husten::V,কাশা,kašljati
971,genesen::V,আরোগ্য হওয়া,ozdraviti
972,genesen::V,আরোগ্য হওয়া,oporaviti se
973,sterben::V,মারা যাওয়া,umrijeti
974,umkommen::V,মারা যাওয়া,skapati
975,sich bewegen::V,চলা,gibati se
976,sich bewegen::V,চলা,kretati se
977,sich rühren::V,নড়া,maknuti se
978,sich erheben::V,উদিত হওয়া,dići se
979,sich setzen::V,বসা,sjesti
980,hinfallen::V,পড়া,pasti
981,laufen::V,হাঁটা,hodati
982,schreiten::V,হাঁটা,stupati
983,spazierengehen::V,পায়চারি করা,šetati se
984,eilen::V,ত্বরাম্বিত করা,hitati
985,sich beeilen::V,ত্বরাম্বিত করা,požuriti se
986,sausen::V,ধেয়ে যাওয়া,juriti
987,rennen::V,চলা,trčati
988,springen::V,লাফানো,skakati
989,klettern::V,আরোহণ করা,popeti se
990,klettern::V,আরোহণ করা,penjati se
991,schaukeln::V,দোলা,ljuljati se
992,kriechen::V,হামাগুড়ি দেওয়া,puzati
993,kriechen::V,হামাগুড়ি দেওয়া,gmizati
994,schwimmen::V,সাঁতার কাটা,plivati
995,tauchen::V,ডোবা,roniti
996,tauchen::V,ডোবা,gnjuriti
997,rudern::V,দাঁড় টানা,veslati
998,fahren::V,চালান,voziti se
999,fliegen::V,ওড়া,letjeti
1000,fliegen::V,ওড়া,lijetati
1001,gehen::V,যাওয়া,ići
1002,weggehen::V,প্রস্থান করা,otići
1003,abfahren::V,প্রস্থান করা,krenuti
1004,abfahren::V,প্রস্থান করা,otputovati
1005,anhalten::V,থামা,stati
1006,anhalten::V,থামা,zaustaviti
1007,hineingehen::V,ঢোকা,ulaziti
1008,eintreten::V,ঢোকা,ući
1009,kommen::V,আসা,doći
1010,ankommen::V,আসা,stići
1011,zurückkommen::V,ফিরা,vratiti se
1012,zurückkommen::V,ফিরা,povratiti se
1013,bleiben::V,থাকা,ostati
1014,warten::V,অপেক্ষা করা,čekati
1015,erwarten::V,অপেক্ষা করা,očekivati
1016,suchen::V,খোঁজ করা,tražiti
1017,finden::V,পাওয়া,naći
1018,versuchen::V,পরখ করা,pokušati
1019,vorbereiten::V,প্রস্তুত করা,spremiti
1020,vorbereiten::V,প্রস্তুত করা,pripremiti
1021,lieben::V,ভালবাসা,voljeti
1022,mögen::V,পছন্দ করা,voljeti
1023,lachen::V,হাসা,smijati se
1024,rühren::V,হৃদয়ম্পর্শ করা,taknuti
1025,weinen::V,কাঁদা,plakati
1026,schimpfen::V,নালিশ করা,psovati
1027,sich ärgern::V,রাগ হত্তয়া,ljutiti se
1028,sich fürchten::V,ভয় করা,bojati se
1029,fürchten::V,ডরা,bojati se
1030,fliehen::V,পালানো,pobjeći
1031,flüchten::V,পালানো,utjeći
1032,sehen::V,দেখা,vidjeti
1033,anschauen::V,দেখা,ogledati
1034,ansehen::V,দেখা,gledati
1035,hören::V,শোনা,čuti
1036,zuhören::V,শোনা,slušati
1037,probieren::V,পরখ করা,probati
1038,riechen::V,শুঁকা,osjećati miris
1039,fühlen::V,অনুভব করা,osjećati
1040,scheinen::V,মনে হত্তয়া,činiti se
1041,zu sehen sein::V,দেখা দেত্তয়া,biti vidljiv
1042,vernehmen::V,শোনা,saznati
1043,frieren::V,শীত লাগা,zima je
1044,tun::V,করা,raditi
1045,können::V,পারা,moći
1046,wollen::V,ইচ্ছা করা,htjeti
1047,anfangen::V,আরম্ভ করা,početi
1048,beenden::V,শেষ করা,svršiti
1049,beenden::V,শেষ করা,dovršiti
1050,aufhören::V,থামা,prestati
1051,gelingen::V,সিদ্ধিলাভ করা,uspjeti
1052,geraten::V,পরিণত হত্তয়া,desiti se
1053,öffnen::V,খোলা,otvoriti
1054,schließen::V,বন্ধ করা,zatvoriti
1055,stellen::V,স্থাপন করা,metnuti
1056,stellen::V,স্থাপন করা,postaviti
1057,setzen::V,স্থাপন করা,posaditi
1058,legen::V,স্থাপন করা,polagati
1059,berühren::V,স্পর্শ করা,doticati
1060,berühren::V,স্পর্শ করা,dodirivati
1061,verbinden::V,সংযুক্ত করা,spojiti
1062,verbinden::V,সংযুক্ত করা,zavezati
1063,bedecken::V,ঢাকা,pokriti
1064,aufhängen::V,ঝুলানো,objesiti
1065,anzünden::V,জ্বালান,upaliti
1066,anzünden::V,জ্বালান,zapaliti
1067,aufheben::V,কুড়াইয়া তোলা,podići
1068,aufheben::V,কুড়াইয়া তোলা,podignuti
1069,zurücklassen::V,পরিত্যাগ করা,ostaviti
1070,zurücklassen::V,পরিত্যাগ করা,pustiti natrag
1071,verlieren::V,হারান,izgubiti
1072,fallen lassen::V,ফেলা,ispustiti
1073,machen::V,গঠন করা,uraditi
1074,machen::V,গঠন করা,načiniti
1075,machen::V,গঠন করা,napraviti
1076,herstellen::V,সৃষ্টি করা,proizvesti
1077,bauen::V,নির্মাণ করা,graditi
1078,reparieren::V,মেরামত করা,popraviti
1079,verbessern::V,উন্নতিলাভ করা,poboljšati
1080,ändern::V,পরিবর্তিত করা,promijeniti
1081,graben::V,খনন করা,kopati
1082,graben::V,খনন করা,kopkati
1083,beugen::V,নোয়া,saviti
1084,biegen::V,নোয়া,saviti
1085,biegen::V,নোয়া,sagnuti
1086,drehen::V,ঘোরান,vrtjeti
1087,wenden::V,উলটাইয়া দেত্তয়া,obrnuti
1088,umdrehen::V,উলটানো,okrenuti
1089,umdrehen::V,উলটানো,prevŕnuti
1090,heben::V,উত্তোলন করা,dizati
1091,hochheben::V,উঁচু করা,dignuti
1092,ergreifen::V,দখল করা,uhvatiti
1093,ergreifen::V,দখল করা,prihvatiti
1094,halten::V,ধরা,držati
1095,drücken::V,টেপা,pritiskivati
1096,schieben::V,ঠেলা,gurati
1097,kratzen::V,চাঁচা,česati
1098,kratzen::V,চাঁচা,grepsti
1099,lecken::V,চাটা,lizati
1100,beißen::V,দংশন করা,ujesti
1101,beißen::V,দংশন করা,gristi
1102,abreißen::V,বিচ্ছিন্ন করা,otkinuti
1103,abschneiden::V,বিচ্ছিন্ন করা,odrezati
1104,binden::V,বন্ধন করা,vezati
1105,stecken::V,বিদ্ধ করা,turiti
1106,brechen::V,ভাঙা,slomiti
1107,klopfen::V,আঘাত করা,lupati
1108,klopfen::V,আঘাত করা,kucati
1109,hauen::V,আঘাত করা,tući
1110,hauen::V,আঘাত করা,udarati
1111,kleben::V,সাঁটা,lijepiti
1112,reiben::V,ঘষা,trti
1113,streichen::V,ছড়াইয়া,namazati
1114,schleifen::V,ধার দেওয়া,brusiti
1115,schneiden::V,কাটা,rezati
1116,rütteln::V,নাড়ান,drmati
1117,schütteln::V,নড়া,tresti
1118,schwenken::V,দোলা,mahati
1119,schütten::V,বর্ষণ করা,sipati
1120,schütten::V,বর্ষণ করা,lijevati
1121,füllen::V,পরিপূর্ণ করা,napuniti
1122,einwickeln::V,মুড়া,umotati
1123,einwickeln::V,মুড়া,zamotati
1124,tragen::V,বহন করা,nositi
1125,schleppen::V,টানা,tegliti
1126,ziehen::V,টানা,vući
1127,aufbewahren::V,রাখা,čuvati
1128,werfen::V,ছুড়া,bacati
1129,fangen::V,লোফা,loviti
1130,fangen::V,লোফা,hvatati
1131,packen::V,ধরা,ščepati
1132,packen::V,ধরা,zgrabiti
1133,verstecken::V,গোপন করা,sakriti
1134,teilen::V,বিভক্ত করা,podijeliti
1135,schicken::V,প্রেরণ করা,slati
1136,bringen::V,আনা,donijeti
1137,hinzufügen::V,একত্র করা,dodati
1138,hinzufügen::V,একত্র করা,pridati
1139,bekommen::V,পাওয়া,dobiti
1140,erhalten::V,পাওয়া,primiti
1141,nehmen::V,নেওয়া,uzeti
1142,wählen::V,বাছা,izabrati
1143,auswählen::V,বাছা,odabrati
1144,bewahren::V,বাঁচাইয়া রাখা,sačuvati
1145,behindern::V,বাধা দেওয়া,smetati
1146,verderben::V,নষ্ট করা,pokvariti
1147,beschädigen::V,ক্ষতি করা,oštetiti
1148,zerbrechen::V,ভাঙ্গিয়া যাওয়া,razbiti
1149,zerbrechen::V,ভাঙ্গিয়া যাওয়া,prelomiti
1150,zerreißen::V,ছিঁড়া,poderati
1151,zerreißen::V,ছিঁড়া,rastrgnuti
1152,zerstören::V,বিনাশ করা,razoriti
1153,zerstören::V,বিনাশ করা,razrušiti
1154,verbrennen::V,দহন করা,spaliti
1155,verbrennen::V,দহন করা,sagorjeti
1156,geben::V,দেওয়া,dati
1157,reichen::V,দেওয়া,pružiti
1158,schenken::V,উপহার দেত্তয়া,darivati
1159,versprechen::V,প্রতিশ্রুতি দেওয়া,obećati
1160,wünschen::V,আকাঙ্ক্ষা করা,željeti
1161,loben::V,প্রশংসা করা,hvaliti
1162,küssen::V,চুম্বন করা,ljubiti
1163,wiegen::V,দুলানো,njihati
1164,wiegen::V,দুলানো,ljuljati
1165,zudecken::V,ঢাকা,pokriti
1166,wecken::V,জাগানো,probuditi
1167,zeigen::V,দেখানো,pokazati
1168,führen::V,পথ দেখানো,voditi
1169,lehren::V,শেখানো,učiti
1170,unterrichten::V,শিক্ষা দেওয়া,poučiti
1171,aufziehen::V,পালন করা,uzgajati
1172,leiten::V,পরিচালনা করা,upravljati
1173,antreiben::V,চালনা করা,natjeravati
1174,lassen::V,অনুমতি দেওয়া,dati
1175,einladen::V,নিমন্ত্রণ করা,pozvati
1176,vereinigen::V,এক করা,ujediniti
1177,besuchen::V,দেখিতে যাওয়া,posjetiti
1178,treffen::V,সন্মুখীন হওয়া,sresti
1179,sich versammeln::V,জড়ো হওয়া,okupiti se
1180,spielen::V,খেলা,igrati se
1181,singen::V,গাওয়া,pjevati
1182,tanzen::V,নাচা,plesati
1183,sich trennen::V,পৃথক করা,razići se
1184,verlassen::V,পরিত্যাগ করা,ostaviti
1185,verlassen::V,পরিত্যাগ করা,napustiti
1186,retten::V,উদ্ধার করা,spasiti
1187,bewachen::V,পাহারা দেওয়া,čuvati
1188,bewachen::V,পাহারা দেওয়া,stražariti
1189,schützen::V,রক্ষা করা,čuvati
1190,verteidigen::V,রক্ষা করা,obraniti
1191,sich schlagen::V,লড়াই করা,biti se
1192,sich schlagen::V,লড়াই করা,udariti se
1193,schießen::V,তীরবেগে ছোটা,pucati
1194,schießen::V,তীরবেগে ছোটা,strijeljati
1195,siegen::V,জেতা,pobijediti
1196,ärgern::V,বিরক্ত করা,ljutiti
1197,schlagen::V,আঘাত করা,biti
1198,schlagen::V,আঘাত করা,udariti
1199,treten::V,লাথি মারা,šutnuti
1200,stechen::V,দংশন করা,ubosti
1201,stoßen::V,ঠেলা,gurnuti
1202,stehlen::V,অপহরণ করা,ukrasti
1203,stören::V,ঘাঁটান,smetati
1204,belästigen::V,বিরক্ত করা,smetati
1205,belästigen::V,বিরক্ত করা,dosaditi
1206,verbergen::V,গোপন করা,skriti
1207,täuschen::V,প্রবঞ্চনা করা,obmanuti
1208,betrügen::V,প্রতারণা করা,prevarati
1209,töten::V,হত্যা করা,ubiti
1210,wohnen::V,বাস করা,stanovati
1211,arbeiten::V,কাজ করা,raditi
1212,sammeln::V,সংগ্রহ করা,sabrati
1213,pflücken::V,চয়ন করা,ubrati
1214,jagen::V,শিকার করা,loviti
1215,fischen::V,মাছ ধরা,ribati
1216,fischen::V,মাছ ধরা,loviti ribu
1217,fassen::V,ধরা,uloviti
1218,hüten::V,যুথভুক্ত করা,pasti
1219,treiben::V,চালনা করা,goniti
1220,anbinden::V,বন্ধন করা,privezati
1221,füttern::V,ভোজন করানো,hraniti
1222,melken::V,দুগ্ধ দোহন করা,musti
1223,hacken::V,কাটা,sjeckati
1224,gießen::V,বর্ষণ করা,politi
1225,reifen::V,পাকা,sazreti
1226,zubereiten::V,রন্ধন করা,prigotoviti
1227,kochen::V,রন্ধন করা,kuhati
1228,backen::V,সেকা,peći
1229,braten::V,ভাজা,peći
1230,braten::V,ভাজা,pržiti
1231,umrühren::V,নড়ানো,promiješati
1232,stricken::V,বোনা,plesti
1233,nähen::V,সেলাই করা,šiti
1234,färben::V,রঞ্জিত করা,obojiti
1235,reinigen::V,পরিষ্কার করা,očistiti
1236,reinigen::V,পরিষ্কার করা,počistiti
1237,waschen::V,পরিষ্কার করা,prati
1238,abwischen::V,মুছা,otrti
1239,spülen::V,পরিষ্কার করা,isprati
1240,spülen::V,পরিষ্কার করা,oplakati
1241,fegen::V,ঝাঁট দেওয়া,mesti
1242,fegen::V,ঝাঁট দেওয়া,pomesti
1243,kehren::V,ঝাঁট দেওয়া,mesti
1244,baden::V,অবগাহন করা,kupati se
1245,sich waschen::V,ধোয়া,umiti se
1246,sich waschen::V,ধোয়া,prati se
1247,ausziehen::V,খুলা,svući
1248,anziehen::V,গায়ে দেত্তয়া,obući
1249,sich anziehen::V,পোশাক পরা,obući se
1250,kämmen::V,আঁচড়ানো,češljati
1251,schmücken::V,সাজান করা,uresiti
1252,schmücken::V,সাজান করা,nakititi
1253,sagen::V,উচ্চারণ করা,reći
1254,sagen::V,উচ্চারণ করা,kazati
1255,sprechen::V,বলা,govoriti
1256,reden::V,আলাপ করা,govoriti
1257,reden::V,আলাপ করা,besjediti
1258,sich unterhalten::V,আড্ডা দেওয়া,razgovarati se
1259,fragen::V,জিজ্ঞাসা করা,pitati
1260,bitten::V,প্রার্থনা করা,moliti
1261,erzählen::V,বর্ণনা করা,ispričati
1262,erzählen::V,বর্ণনা করা,pripovjediti
1263,mitteilen::V,বলা,saopćiti
1264,nennen::V,নাম দেওয়া,nazvati
1265,rufen::V,আমন্ত্রণ করা,zvati
1266,rufen::V,আমন্ত্রণ করা,dozvati
1267,prahlen::V,বড়াই করা,hvalisati se
1268,übersetzen::V,ভাষাস্তরিত করা,prevesti
1269,denken::V,ভাবা,misliti
1270,glauben::V,বিশ্বাস করা,vjerovati
1271,bemerken::V,লক্ষ্য করা,zapaziti
1272,bemerken::V,লক্ষ্য করা,primijetiti
1273,erkennen::V,চিনিতে পারা,prepoznati
1274,begreifen::V,উপলব্ধি করা,pojmiti
1275,begreifen::V,উপলব্ধি করা,shvatiti
1276,verstehen::V,উপলব্ধি করা,razabrati
1277,lernen::V,শেখা,učiti se
1278,wissen::V,জানা,znati
1279,sich erinnern an::V,মনে করা,sjetiti se
1280,vergessen::V,বিস্মৃত হওয়া,zaboraviti
1281,messen::V,মাপা,mjeriti
1282,zählen::V,গণনা করা,brojiti
1283,rechnen::V,হিসাব করা,računati
1284,lesen::V,পাঠ করা,čitati
1285,malen::V,আঁকা,slikati
1286,zeichnen::V,ছকা,crtati
1287,schreiben::V,লেখা,pisati
1288,besitzen::V,অধিকার করা,imati
1289,besitzen::V,অধিকার করা,posjedovati
1290,kaufen::V,ক্রয় করা,kupiti
1291,verkaufen::V,বেচা,prodati
1292,verkaufen::V,বেচা,raspačati
1293,bezahlen::V,প্রদান করা,platiti
1294,zahlen::V,প্রদান করা,plaćati
1295,beherrschen::V,শাসন করা,vladati
1296,beherrschen::V,শাসন করা,gospodariti
1297,ertragen::V,বহন করা,trpjeti
1298,ertragen::V,বহন করা,podnijeti
1299,lärmen::V,,bučati
1300,lärmen::V,,galamiti
