,Concept_ID,br,it
815,alles::PRN,pep tra,tutto
816,ich::PRN,me,ìo
817,du::PRN,te,tu
818,er::PRN,eñ,lui
819,er::PRN,eñ,egli
820,wir::PRN,ni,noi
821,ihr::PRN,c'hwi,voi
822,sie::PRN,int,loro
823,was::FPRN,petra,che
824,was::FPRN,petra,che cosa
825,wer::FPRN,piv,chi
826,wo::FADV,pelec'h,dove
827,wohin::FADV,da belec'h,dove
828,wie::FADV,penaos,come
829,warum::FADV,perak,perche
830,wieviel::FNUM,pet,quanto
831,eins::NUM,unan,uno
832,zwei::NUM,daou,due
833,drei::NUM,tri,tre
834,vier::NUM,pevar,quattro
835,fünf::NUM,pemp,cinque
836,sechs::NUM,c'hwec'h,sei
837,sieben::NUM,seizh,sette
838,acht::NUM,eizh,otto
839,neun::NUM,nav,nove
840,zehn::NUM,dek,dieci
841,elf::NUM,unnek,ùndici
842,zwölf::NUM,daouzek,dodici
843,zwanzig::NUM,ugent,venti
844,dreißig::NUM,tregont,trenta
845,vierzig::NUM,daou-ugent,quaranta
846,fünfzig::NUM,hanter-kant,cinquanta
847,sechzig::NUM,tri-ugent,sessanta
848,siebzig::NUM,dek ha tri-ugent,settanta
849,achtzig::NUM,pevar-ugent,ottanta
850,neunzig::NUM,dek ha pevar-ugent,novanta
851,hundert::NUM,kant,cento
852,tausend::NUM,mil,mille
853,und::CNJ,ha,e
854,oder::CNJ,pe,o
855,stehen::V,bezañ a-sav,stare in piedi
856,sitzen::V,azezañ,sedere
857,sitzen::V,azezañ,stare seduto
858,sitzen::V,bezañ en e goazez,sedere
859,sitzen::V,bezañ en e goazez,stare seduto
860,liegen::V,bezañ en e c'hourvez,giacere
861,hängen::V,krougañ,pèndere
862,hängen::V,krougañ,èssere appeso
863,werden::V,dazonet,farsi
864,werden::V,dazonet,diventare
865,passieren::V,c'hoarvezout,succèdere
866,beginnen::V,stagañ,cominciare
867,enden::V,achuiñ,finire
868,enden::V,achuiñ,terminare
869,wechseln::V,cheñch,variare
870,wechseln::V,cheñch,cambiare
871,aufgehen[Sonne]::V,dirouzañ,sòrgere
872,aufgehen[Sonne]::V,dirouzañ,spuntare
873,scheinen[Sonne]::V,lugernañ,splèndere
874,donnern::V,taranal,tonare
875,wehen::V,c'hwezhañ,soffiare
876,strömen::V,deredek,fluire
877,fließen::V,redek,fluire
878,fließen::V,redek,scorrere
879,sich drehen::V,troiñ,girarsi
880,schwanken::V,trantellat,oscillare
881,schwanken::V,trantellat,barcollare
882,schwingen::V,froumal,vibrare
883,schwingen::V,froumal,oscillare
884,fallen::V,kouezhañ,cadere
885,brennen::V,deviñ,àrdere
886,brennen::V,deviñ,bruciare
887,rauchen::V,divogedañ,fumare
888,regnen::V,glavañ,piòvere
889,gefrieren::V,reviñ,gelarsi
890,gefrieren::V,reviñ,congelarsi
891,tauen::V,diskornañ,sciògliersi
892,schmelzen::V,teuziñ,fòndere
893,schmelzen::V,teuziñ,sciògliersi
894,trocknen::V,sec'hañ,asciugarsi
895,sieden::V,berviñ,bollire
896,faulen::V,breinañ,marcire
897,verfaulen::V,breinañ,imputridire
898,reißen::V,darnaouiñ,strapparsi
899,versinken::V,sodellañ,affondare
900,vergehen::V,tremen,passare
901,erscheinen::V,donet war-wel,apparire
902,erscheinen::V,donet war-wel,comparire
903,verschwinden::V,monet diwar wel,sparire
904,verschwinden::V,monet diwar wel,scomparire
905,sinken::V,en em izelat,calare
906,sinken::V,en em izelat,scendere
907,abnehmen::V,nebeutaat,diminuire
908,zunehmen::V,kreskiñ,aumentare
909,steigen::V,sevel,salire
910,steigen::V,sevel,montare
911,wachsen::V,kreskiñ,crescere
912,glänzen::V,lugernañ,splèndere
913,funkeln::V,elieniñ,brillare
914,funkeln::V,elieniñ,scintillare
915,lärmen::V,rabotat,strepitare
916,lärmen::V,rabotat,fare chiasso
917,klirren::V,diridignat,tintinnare
918,klirren::V,sterlinkañ,tintinnare
919,brausen::V,gwegal,rombare
920,brausen::V,gwegal,rumoreggiare
921,rauschen::V,trouzal,frusciare
922,klingen::V,seniñ,suonare
923,bellen::V,harzhal,latrare
924,bellen::V,harzhal,abbaiare
925,heulen::V,yudal,urlare
926,heulen::V,yudal,ululare
927,blasen::V,c'hwezhañ,soffiare
928,pfeifen::V,c'hwitellat,fischiare
929,schreien::V,huchal,gridare
930,stöhnen::V,hirvoudiñ,gèmere
931,zittern::V,krenañ,tremare
932,leben::V,bevañ,vìvere
933,geboren werden::V,genel,nàscere
934,atmen::V,tennañ e anal,respirare
935,trinken::V,evañ,bere
936,essen::V,debriñ,mangiare
937,schlucken::V,lonkañ,inghiottire
938,müde werden::V,skuizhañ,stancarsi
939,einschlafen::V,menel kousket,addormentarsi
940,schlafen::V,kousket,dormire
941,aufwachen::V,dihuniñ,svegliarsi
942,aufstehen::V,sevel,levarsi
943,sich erholen::V,diskuizhañ,riposarsi
944,krank werden::V,klañviñ,ammalarsi
945,krank sein::V,bezañ klañv,èssere malato
946,schmerzen::V,skourjezañ,dolere
947,husten::V,pasaat,tossire
948,husten::V,peudal,tossire
949,genesen::V,pareañ,guarire
950,sterben::V,mervel,morire
951,umkommen::V,perisañ,perire
952,sich bewegen::V,bouljal,agitarsi
953,sich rühren::V,fiñval,muòversi
954,sich erheben::V,sevel,alzarsi
955,sich setzen::V,azezañ,sedersi
956,sich setzen::V,mont en e goazez,sedersi
957,hinfallen::V,kouezhañ,cadere
958,laufen::V,redek,camminare
959,laufen::V,redek,andare a piedi
960,schreiten::V,kerzhet,andare
961,schreiten::V,kerzhet,procedere
962,spazierengehen::V,pourmen,passeggiare
963,spazierengehen::V,pourmen,andare a passeggio
964,eilen::V,hastañ,andare in fretta
965,sich beeilen::V,hastañ,affrettarsi
966,sausen::V,karzhañ,volare
967,sausen::V,karzhañ,correre
968,rennen::V,redek,correre
969,springen::V,lammat,saltare
970,klettern::V,krimpat,arrampicarsi
971,schaukeln::V,brañsellat,fare l'altalena
972,kriechen::V,skrampañ,strisciare
973,schwimmen::V,neuial,nuotare
974,tauchen::V,splujañ,tuffarsi
975,tauchen::V,splujañ,immèrgersi
976,rudern::V,roeñvat,remare
977,fahren::V,kas,andare
978,fahren::V,kas,viaggiare
979,fahren::V,bleniañ,andare
980,fahren::V,bleniañ,viaggiare
981,fliegen::V,nijal,volare
982,gehen::V,mont,andare
983,weggehen::V,mont kuit,andàrsene
984,weggehen::V,mont kuit,andare via
985,abfahren::V,mont kuit,partire
986,anhalten::V,chom a-sav,fermarsi
987,hineingehen::V,monet e-barzh,entrare
988,eintreten::V,monet e-barzh,entrare
989,kommen::V,dont,venire
990,ankommen::V,erruout,arrivare
991,zurückkommen::V,addonet,ritornare
992,bleiben::V,chom,restare
993,bleiben::V,chom,rimanere
994,warten::V,gortoz,aspettare
995,erwarten::V,gortoz,attèndere
996,suchen::V,klask,cercare
997,finden::V,kavout,trovare
998,versuchen::V,klask,tentare
999,vorbereiten::V,aozañ,preparare
1000,lieben::V,karout,amare
1001,mögen::V,karout,piacere a
1002,mögen::V,karout,volere bene a
1003,lachen::V,c'hoarzin,rìdere
1004,rühren::V,tenerañ,commuòvere
1005,weinen::V,gouelañ,piàngere
1006,schimpfen::V,krozal,imprecare
1007,sich ärgern::V,fachañ,stizzirsi
1008,sich ärgern::V,fachañ,arrabbiarsi
1009,sich ärgern::V,en em fachañ,stizzirsi
1010,sich ärgern::V,en em fachañ,arrabbiarsi
1011,fliehen::V,tec'het,fuggire
1012,flüchten::V,tuzañ,sfuggire
1013,sehen::V,gwelet,vedere
1014,anschauen::V,sellout ouzh,guardare
1015,ansehen::V,sellout ouzh,guardare
1016,hören::V,klevet,udire
1017,hören::V,klevet,sentire
1018,zuhören::V,selaou,ascoltare
1019,probieren::V,blasa,degustare
1020,probieren::V,blasa,assaggiare
1021,riechen::V,klevet,sentire
1022,fühlen::V,santout,sentire
1023,scheinen::V,diskouez bezañ,parere
1024,scheinen::V,diskouez bezañ,sembrare
1025,zu sehen sein::V,bezañ gwelus,vedersi
1026,vernehmen::V,merzhañ,sentire
1027,vernehmen::V,merzhañ,percepire
1028,frieren::V,anoued,aver freddo
1029,tun::V,ober,fare
1030,können::V,gouzout,sapere
1031,wollen::V,fellout da,volere
1032,wollen::V,kaout c'hoant da,volere
1033,anfangen::V,kregiñ,iniziare
1034,anfangen::V,kregiñ,cominciare
1035,beenden::V,achuiñ,finire
1036,beenden::V,achuiñ,terminare
1037,aufhören::V,paouez,finire
1038,aufhören::V,paouez,cessare
1039,öffnen::V,digeriñ,aprire
1040,schließen::V,serriñ,chiùdere
1041,stellen::V,lakaat,porre
1042,stellen::V,lakaat,mettere
1043,setzen::V,lakaat,porre
1044,setzen::V,lakaat,mettere
1045,legen::V,lakaat,posare
1046,legen::V,lakaat,mettere
1047,berühren::V,touch,toccare
1048,verbinden::V,eren,unire
1049,verbinden::V,eren,congiùngere
1050,bedecken::V,goloiñ,coprire
1051,bedecken::V,goloiñ,ricoprire
1052,aufhängen::V,istribilhañ,attaccare
1053,anzünden::V,alumiñ,accèndere
1054,anzünden::V,alumiñ,incendiare
1055,anzünden::V,c'hwezzañ,accèndere
1056,anzünden::V,c'hwezzañ,incendiare
1057,aufheben::V,dastum,raccògliere
1058,zurücklassen::V,lezel,lasciare
1059,zurücklassen::V,lezel,lasciare indietro
1060,verlieren::V,koll,pèrdere
1061,fallen lassen::V,laoskel,lasciare cadere
1062,fallen lassen::V,lezel da gouezhel,lasciare cadere
1063,machen::V,ober,fare
1064,herstellen::V,fardañ,produrre
1065,herstellen::V,fardañ,fabbricare
1066,bauen::V,sevel,costruire
1067,reparieren::V,adaozañ,riparare
1068,verbessern::V,gwellaat,migliorare
1069,ändern::V,cheñch,mutare
1070,ändern::V,cheñch,cambiare
1071,graben::V,kleuzañ,scavare
1072,beugen::V,plegañ,chinare
1073,beugen::V,plegañ,flettere
1074,biegen::V,krommañ,tòrcere
1075,drehen::V,treiñ,girare
1076,wenden::V,treiñ,girare
1077,wenden::V,treiñ,voltare
1078,umdrehen::V,treiñ,rivoltare
1079,heben::V,sevel,levare
1080,hochheben::V,sevel,levare
1081,hochheben::V,sevel,sollevare
1082,ergreifen::V,kemer,afferrare
1083,halten::V,dalc'hen,tenere
1084,drücken::V,bountañ,premere
1085,schieben::V,poulzañ,spìngere
1086,kratzen::V,skrabat,grattare
1087,kratzen::V,skrabat,graffiare
1088,lecken::V,lipat,leccare
1089,beißen::V,kregiñ,mòrdere
1090,abreißen::V,diframmañ,staccarsi
1091,abreißen::V,diframmañ,strapparsi
1092,abschneiden::V,troc'hañ,tagliare
1093,binden::V,stagañ,legare
1094,binden::V,stagañ,bendare
1095,stecken::V,sankañ,ficcare
1096,brechen::V,darnaouiñ,rompere
1097,klopfen::V,skoiñ,bàttere
1098,hauen::V,dornañ,picchiare
1099,kleben::V,pegañ,incollare
1100,reiben::V,taravat,fregare
1101,reiben::V,trekiñ,fregare
1102,streichen::V,toazañ,spalmare
1103,schleifen::V,lemmañ,arrotare
1104,schneiden::V,troc'hañ,tagliare
1105,rütteln::V,tordorosañ,scuòtere
1106,schütteln::V,hejañ,agitare
1107,schütteln::V,hejañ,scuòtere
1108,schütten::V,diskargañ,versare
1109,füllen::V,kargañ,riempire
1110,einwickeln::V,gronnañ,involtare
1111,tragen::V,dougen,portare
1112,schleppen::V,stlejal,trainare
1113,schleppen::V,stlejal,trascinare
1114,ziehen::V,sachañ,tirare
1115,aufbewahren::V,miret,custodire
1116,aufbewahren::V,miret,conservare
1117,werfen::V,teuler,gettare
1118,werfen::V,teuler,lanciare
1119,fangen::V,tapañ,prèndere
1120,fangen::V,tapañ,acchiappare
1121,packen::V,krapat,pigliare
1122,packen::V,krapat,afferrare
1123,verstecken::V,kuzhat,nascondere
1124,teilen::V,rannañ,divìdere
1125,schicken::V,kas,inviare
1126,bringen::V,degas,portare
1127,bringen::V,degas,apportare
1128,hinzufügen::V,lakat ouzhpenn,aggiùngere
1129,bekommen::V,kaout,ricevere
1130,erhalten::V,kaout,ricevere
1131,nehmen::V,kemer,prèndere
1132,wählen::V,choaz,elèggere
1133,wählen::V,choaz,scegliere
1134,auswählen::V,dibab,scegliere
1135,bewahren::V,mirout,conservare
1136,behindern::V,diaezañ,impedire
1137,verderben::V,lovrañ,guastare
1138,beschädigen::V,gwallegañ,danneggiare
1139,zerbrechen::V,torriñ,rompere
1140,zerbrechen::V,torriñ,spezzare
1141,zerreißen::V,diroegiñ,stracciare
1142,zerstören::V,distrujañ,distrùggere
1143,verbrennen::V,deviñ,bruciare
1144,geben::V,reiñ,dare
1145,schenken::V,donezonañ,regalare
1146,versprechen::V,prometiñ,promettere
1147,wünschen::V,hetiñ,augurare
1148,loben::V,feurmiñ,lodare
1149,küssen::V,pokat,baciare
1150,wiegen::V,pouezañ,cullare
1151,wiegen::V,pouezañ,dondolare
1152,zudecken::V,goloiñ,coprire
1153,wecken::V,dihuniñ,svegliare
1154,zeigen::V,diskouez,indicare
1155,führen::V,kas,guidare
1156,führen::V,kas,condurre
1157,lehren::V,deskiñ,insegnare
1158,unterrichten::V,kelenn,istruire
1159,unterrichten::V,kelenn,insegnare
1160,leiten::V,bleinañ,avviare
1161,leiten::V,bleinañ,dirìgere
1162,antreiben::V,poulzañ,incitare
1163,lassen::V,leuskel,fare
1164,einladen::V,pediñ,invitare
1165,vereinigen::V,unisañ,unire
1166,besuchen::V,gweladenniñ,visitare
1167,besuchen::V,gweladenniñ,far vìsita a
1168,treffen::V,kejal,incontrare
1169,treffen::V,ankontrañ,incontrare
1170,sich versammeln::V,bodennañ,rinunirsi
1171,spielen::V,c'hoari,giocare
1172,singen::V,kanañ,cantare
1173,tanzen::V,dañsal,danzare
1174,sich trennen::V,dispartiañ,separarsi
1175,verlassen::V,lezel,lasciare
1176,verlassen::V,lezel,abbandonare
1177,retten::V,saveteiñ,salvare
1178,bewachen::V,mesa,custodire
1179,schützen::V,diwall,protèggere
1180,verteidigen::V,difenn,difèndere
1181,sich schlagen::V,lopañ,bàttersi
1182,siegen::V,trec'hiñ,vìncere
1183,ärgern::V,hegasiñ,stizzire
1184,schlagen::V,skeiñ,bàttere
1185,treten::V,botaouiñ,calciare
1186,stechen::V,pikat,pùngere
1187,stoßen::V,stokañ,urtare
1188,stoßen::V,stokañ,spìngere
1189,stehlen::V,laerezh,rubare
1190,stören::V,direnkañ,disturbare
1191,belästigen::V,dregasiñ,molestare
1192,belästigen::V,dregasiñ,importunare
1193,verbergen::V,skoachañ,celare
1194,verbergen::V,skoachañ,nascondere
1195,täuschen::V,tromplañ,ingannare
1196,betrügen::V,lorbañ,frodare
1197,betrügen::V,lorbañ,truffare
1198,töten::V,lazhañ,uccìdere
1199,wohnen::V,bezañ o chom,abitare
1200,arbeiten::V,labourat,lavorare
1201,sammeln::V,dastum,raccògliere
1202,sammeln::V,dastum,collezionare
1203,pflücken::V,kuntuilhañ,cògliere
1204,jagen::V,chaseal,cacciare
1205,fischen::V,pesketa,pescare
1206,fassen::V,pakañ,catturare
1207,fassen::V,pakañ,acchiappare
1208,hüten::V,geota,pascolare
1209,anbinden::V,stagañ,legare
1210,anbinden::V,stagañ,attaccare
1211,füttern::V,boueta,dar da mangiare a
1212,melken::V,goro,mùngere
1213,hacken::V,difrakal,tritare
1214,hacken::V,difrakal,spaccare
1215,gießen::V,dourañ,annaffiare
1216,reifen::V,azviñ,maturare
1217,zubereiten::V,keginañ,preparare
1218,kochen::V,poazhañ,cuòcere
1219,backen::V,fritañ,cuòcere
1220,backen::V,fritañ,cuòcere al forno
1221,braten::V,rostañ,frìggere
1222,braten::V,rostañ,arrostire
1223,stricken::V,stammañ,llavorare a maglia
1224,nähen::V,gwriat,cucire
1225,färben::V,livañ,tìngere
1226,reinigen::V,naetañ,pulire
1227,reinigen::V,naetañ,nettare
1228,waschen::V,gwalc'hiñ,lavare
1229,abwischen::V,torchañ,asciugare
1230,spülen::V,disgwalc'hiñ,lavare
1231,spülen::V,disgwalc'hiñ,sciacquare
1232,fegen::V,skubañ,spazzare
1233,kehren::V,skubañ,spazzare
1234,baden::V,kouronkañ,bagnarsi
1235,baden::V,kouronkañ,fare il bagno
1236,sich waschen::V,en em walc'hiñ,lavarsi
1237,sich anziehen::V,gwiskañ,vestirsi
1238,kämmen::V,kribat,pettinare
1239,schmücken::V,kinklañ,ornare
1240,schmücken::V,kinklañ,decorare
1241,sagen::V,larêt,dire
1242,sagen::V,lavaret,dire
1243,sprechen::V,komz,parlare
1244,reden::V,kaozeal,parlare
1245,sich unterhalten::V,balbotal,conversare
1246,fragen::V,goulenn,chièdere
1247,fragen::V,goulenn,domandare
1248,bitten::V,goulenn,pregare
1249,erzählen::V,kontañ,narrare
1250,erzählen::V,kontañ,raccontare
1251,mitteilen::V,kemenn,comunicare
1252,nennen::V,anviñ,nominare
1253,rufen::V,gelver,chiamare
1254,prahlen::V,fougeal,vantarsi
1255,übersetzen::V,treiñ,tradurre
1256,denken::V,soñjal,pensare
1257,glauben::V,krediñ,credere
1258,bemerken::V,apresevañ,notare
1259,bemerken::V,apresevañ,osservare
1260,erkennen::V,anavout,riconoscere
1261,begreifen::V,meizañ,capire
1262,begreifen::V,meizañ,comprèndere
1263,verstehen::V,kompren,intèndere
1264,verstehen::V,kompren,comprèndere
1265,lernen::V,deskiñ,imparare
1266,lernen::V,deskiñ,apprèndere
1267,wissen::V,gouzout,sapere
1268,sich erinnern an::V,kaout soñj e,ricordare
1269,sich erinnern an::V,kaout soñj e,ricordarsi di
1270,vergessen::V,ankouaat,dimenticare
1271,messen::V,muzuliañ,misurare
1272,zählen::V,kontañ,contare
1273,rechnen::V,jedañ,contare
1274,rechnen::V,jedañ,calcolare
1275,lesen::V,lenn,lèggere
1276,malen::V,livañ,dipìngere
1277,zeichnen::V,tresañ,disegnare
1278,schreiben::V,skrivañ,scrìvere
1279,besitzen::V,kaout,possedere
1280,kaufen::V,prenañ,comprare
1281,kaufen::V,prenañ,acquistare
1282,verkaufen::V,gwerzhañ,vendere
1283,bezahlen::V,paeañ,pagare
1284,zahlen::V,paeañ,pagare
1285,beherrschen::V,mestroniañ,dominare
1286,ertragen::V,anduriñ,sopportare
1287,Grube::N,,cava
1288,Grube::N,,fossa
1289,Spur::N,,traccia
1290,Lehm::N,,argilla
1291,Laut::N,,suono
1292,Winkel::N,,àngolo
1293,Lagerfeuer::N,,falò
1294,Lagerfeuer::N,,fuoco di bivacco
1295,vergebens::ADV,,invano
1296,untergehen[Sonne]::V,,tramontare
1297,läuten::V,,suonare
1298,klingeln::V,,suonare
1299,sich fürchten::V,,avere paura
1300,fürchten::V,,temere
1301,gelingen::V,,riuscire
1302,geraten::V,,stare
1303,schwenken::V,,agitare
1304,schwenken::V,,sventolare
1305,reichen::V,,pòrgere
1306,aufziehen::V,,allevare
1307,schießen::V,,sparare
1308,treiben::V,,spìngere
1309,umrühren::V,,mescolare
1310,ausziehen::V,,tògliersi
1311,anziehen::V,,mettersi
1312,anziehen::V,,indossare
