,Concept_ID,cy,ga
805,lebendig::A,yn fyw,beo
806,gut::A,da,maith
807,schlecht::A,drwg,dona
808,schlecht::A,drwg,droch-
809,schlecht::A,gwael,dona
810,schlecht::A,gwael,droch-
811,richtig::A,cywir,ceart
812,schlimm::A,enbyd,gránna
813,schlimm::A,enbyd,tubaisteach
814,wahr::A,gwir,fíor
815,alt::A,hen,sean
816,neu::A,newydd,úr
817,neu::A,newydd,nua
818,ehemalig::A,blaenorol,iar-
819,ehemalig::A,blaenorol,sean-
820,alt[Lebewesen]::A,oedrannus,sean
821,alt[Lebewesen]::A,oedrannus,aosta
822,jung::A,ifanc,óg
823,arm::A,tlawd,bocht
824,reich::A,cyfoethog,saibhir
825,reich::A,cyfoethog,rachmasach
826,bekannt::A,cynefin,atá eolas air
827,bekannt::A,cyfarwydd,atá eolas air
828,berühmt::A,enwog,cailiúil
829,berühmt::A,enwog,clúiteach
830,fremd::A,estron,coimhthíoch
831,verschieden::A,gwahanol,éagsúil
832,verschieden::A,gwahanol,difriúil
833,nah::A,agos,gar
834,nah::A,agos,deas
835,fern::A,pell,i bhfad uainn
836,fern::A,pell,i bhfad i gcéin
837,linker::A,aswy,clé
838,linker::A,chwith,clé
839,rechter::A,de,deas
840,rechter::A,deau,deas
841,anderer::A,arall,eile
842,erster::A,cyntaf,céad
843,zweiter::A,ail,dóú
844,zweiter::A,ail,dara
845,dritter::A,trydydd,tríú
846,dritter::A,trydydd,treas
847,letzter::A,olaf,déanach
848,letzter::A,olaf,deireanach
849,allein::ADV,unig,i d'aonar
850,allein::ADV,ar ei ben ei hun,i d'aonar
851,auf einmal::ADV,ar yr un pryd,ag an am céanna
852,zusammen::ADV,ynghyd,le chéile
853,zusammen::ADV,ynghyd,in eineacht
854,zusammen::ADV,gyda'i gilydd,le chéile
855,zusammen::ADV,gyda'i gilydd,in eineacht
856,lange::ADV,amser hir,fada
857,plötzlich::ADV,yn sydyn,go tobann
858,plötzlich::ADV,yn sydyn,i dtobainne
859,sofort::ADV,ar unwaith,ar an toirt
860,sofort::ADV,ar unwaith,ar an bpointe
861,später::ADV,yn ddiweddarach,níos déanaí
862,jetzt::ADV,yn awr,anois
863,heute::ADV,heddiw,inniu
864,morgen::ADV,yfory,amárach
865,bald::ADV,yn fuan,go luath
866,bald::ADV,yn fuan,gan mhoill
867,bald::ADV,gyda hyn,go luath
868,bald::ADV,gyda hyn,gan mhoill
869,dann::ADV,yna,ansin
870,dann::ADV,y pryd hwnnw,ansin
871,gestern::ADV,ddoe,inné
872,einst::ADV,gynt,tráth
873,einst::ADV,gynt,uair amháin
874,damals::ADV,ar y pryd,ag an am
875,damals::ADV,ar y pryd,an t-am sin
876,damals::ADV,bryd hynny,ag an am
877,damals::ADV,bryd hynny,an t-am sin
878,danach::ADV,wedyn,ina dhiaidh sin
879,vorher::ADV,o'r blaen,cheana
880,vorher::ADV,o'r blaen,roimhe sin
881,zuerst::ADV,yn gyntaf,ar dtús
882,einmal::ADV,unwaith,uair amháin
883,manchmal::ADV,weithiau,uaireanta
884,manchmal::ADV,ar brydiau,uaireanta
885,oft::ADV,yn aml,minic
886,oft::ADV,yn fynych,minic
887,immer::ADV,bob amser,i gcónaí
888,niemals::ADV,ni ... byth,riamh
889,niemals::ADV,ni ... erioed,riamh
890,hier::ADV,yma,anseo
891,hierhin::ADV,hyd yma,anseo
892,von hier::ADV,oddi yma,an áit seo
893,dort::ADV,acw,ann
894,dort::ADV,acw,ansin
895,dorthin::ADV,tuag yno,ann
896,dorthin::ADV,tuag yno,ansin
897,geradeaus::ADV,syth ymlaen,ar aghaidh
898,vorwärts::ADV,ymlaen,
899,rückwärts::ADV,yn ôl,siar
900,zurück::ADV,yn ôl,ar ais
901,unten::ADV,isod,thíos
902,unten::ADV,oddi tanodd,thíos
903,hinab::ADV,i lawr,síos
904,hinab::ADV,i waered,síos
905,oben::ADV,fry,thuas
906,hinauf::ADV,i fyny,suas
907,hinauf::ADV,i'r lan,suas
908,überall::ADV,ym mhobman,i ngach áit
909,überall::ADV,ym mhobman,ar fud na háite
910,nicht::ADV,ni,ní
911,nicht::ADV,ni,cha
912,nicht::ADV,nid,ní
913,nicht::ADV,nid,cha
914,ein wenig::ADV,tipyn,beagán
915,ein wenig::ADV,ychydig,beagán
916,kaum::ADV,prin,ar éigean
917,sehr::ADV,iawn,an-
918,so::ADV,fel,chomh
919,so::ADV,fel,mar sin
920,so::ADV,felly,chomh
921,so::ADV,felly,mar sin
922,noch::ADV,eto,fós
923,noch::ADV,eto,go fóill
924,nur::ADV,yn unig,amháin
925,nur::ADV,yn unig,níl ach
926,schon::ADV,eisoes,cheana
927,schon::ADV,eisoes,cheana féin
928,schon::ADV,yn barod,cheana
929,schon::ADV,yn barod,cheana féin
930,wieder::ADV,drachefn,arís
931,wieder::ADV,drachefn,athuair
932,vergebens::ADV,yn ofer,amú
933,vergebens::ADV,yn ofer,in aisce
934,vor::PRP,o flaen,ar thosach
935,hinter::PRP,ar ôl,laistiar de
936,hinter::PRP,ar ôl,taobh thiar de
937,unter::PRP,islaw,faoi
938,durch::PRP,trwy,trí
939,neben::PRP,ar bwys,taobh le
940,neben::PRP,ar bwys,in aice le
941,zwischen::PRP,rhwng,idir
942,zwischen::PRP,cydrhwng,idir
943,wegen::PRP,o achos,de bharr
944,wegen::PRP,o achos,mar gheall ar
945,wegen::PRP,oherwydd,de bharr
946,wegen::PRP,oherwydd,mar gheall ar
947,dies::PRN,hyn,seo
948,das::PRN,hynny,sin
949,alles::PRN,popeth,gach rud
950,ich::PRN,fi,mé
951,ich::PRN,fi,mise
952,du::PRN,ti,tú
953,du::PRN,ti,tusa
954,er::PRN,fe,sé
955,er::PRN,fe,seisean
956,wir::PRN,ni,sinn
957,ihr::PRN,chi,sibh
958,ihr::PRN,chi,sibhse
959,sie::PRN,hwy,siad
960,sie::PRN,hwy,siadsan
961,was::FPRN,pa beth,cad
962,was::FPRN,pa beth,céard
963,wer::FPRN,pwy,cé
964,wo::FADV,ble,cá
965,wo::FADV,ble,cén áit
966,wo::FADV,ym mha le,cá
967,wo::FADV,ym mha le,cén áit
968,wohin::FADV,i ble,cá
969,wohin::FADV,i ble,cén áit
970,wohin::FADV,i ba le,cá
971,wohin::FADV,i ba le,cén áit
972,wie::FADV,sut,conas
973,wie::FADV,sut,cén chaoi
974,warum::FADV,pam,cén fáth
975,warum::FADV,pam,cad chuige
976,wieviel::FNUM,faint,cá mhéad
977,eins::NUM,un,aon
978,zwei::NUM,dau,dhá
979,drei::NUM,tri,trí
980,vier::NUM,pedwar,ceathair
981,fünf::NUM,pump,cúig
982,sechs::NUM,chwech,sé
983,sieben::NUM,saith,seacht
984,acht::NUM,wyth,ocht
985,neun::NUM,naw,naoi
986,zehn::NUM,deg,deich
987,elf::NUM,un ar ddeg,aon déag
988,zwölf::NUM,deuddeg,dó dhéag
989,zwölf::NUM,un deg dau,dó dhéag
990,zwanzig::NUM,ugain,fiche
991,dreißig::NUM,tri deg,tríocha
992,dreißig::NUM,deg ar hugain,tríocha
993,vierzig::NUM,deugain,daichead
994,vierzig::NUM,deugain,ceathracha
995,fünfzig::NUM,hanner cant,caoga
996,sechzig::NUM,chwe deg,seasca
997,siebzig::NUM,saith deg,seachtó
998,siebzig::NUM,deg a thrigain,seachtó
999,achtzig::NUM,wyth deg,ochtó
1000,achtzig::NUM,pedar ugain,ochtó
1001,neunzig::NUM,naw deg,nócha
1002,neunzig::NUM,deg a phedwar ugain,nócha
1003,hundert::NUM,cant,céad
1004,tausend::NUM,mil,míle
1005,und::CNJ,a,agus
1006,oder::CNJ,neu,nó
1007,stehen::V,sefyll,seas
1008,sitzen::V,eistedd,suigh
1009,liegen::V,gorwedd,luigh
1010,hängen::V,hongian,tá crochta
1011,werden::V,dod yn,éirigh
1012,werden::V,mynd yn,éirigh
1013,passieren::V,digwydd,tarlaigh
1014,beginnen::V,cychwyn,tosaigh
1015,enden::V,gorffen,críochnaigh
1016,wechseln::V,newid,athraigh
1017,aufgehen[Sonne]::V,codi,éirigh
1018,untergehen[Sonne]::V,machlud,fuin
1019,untergehen[Sonne]::V,machlud,téigh faoi
1020,scheinen[Sonne]::V,tywynnu,taitin
1021,scheinen[Sonne]::V,tywynnu,soilsigh
1022,donnern::V,taranu,tá toirneach ann
1023,wehen::V,chwythu,séid
1024,strömen::V,ffrydio,sil
1025,fließen::V,llifo,rith
1026,fließen::V,llifo,snigh
1027,sich drehen::V,troi,cas
1028,sich drehen::V,troi,imrothlaigh
1029,sich drehen::V,cylchdroi,cas
1030,sich drehen::V,cylchdroi,imrothlaigh
1031,schwanken::V,siglo,luasc
1032,schwingen::V,siglo,luasc
1033,fallen::V,cwympo,tit
1034,brennen::V,llosgi,dóigh
1035,rauchen::V,mygu,plúch toite
1036,regnen::V,glawio,báistigh
1037,regnen::V,glawio,tá ag cur báistí
1038,gefrieren::V,rhewi,sioc
1039,gefrieren::V,rhewi,reoigh
1040,tauen::V,toddi,leáigh
1041,tauen::V,toddi,coscair
1042,tauen::V,meirioli,leáigh
1043,tauen::V,meirioli,coscair
1044,schmelzen::V,toddi,leáigh
1045,trocknen::V,sychu,triomaigh
1046,sieden::V,berwi,fiuch
1047,sieden::V,berwi,beirigh
1048,faulen::V,pydru,lobh
1049,faulen::V,pydru,dreoigh
1050,faulen::V,braenu,lobh
1051,faulen::V,braenu,dreoigh
1052,verfaulen::V,pydru,lobh
1053,verfaulen::V,pydru,feoigh
1054,verfaulen::V,dadfeilio,lobh
1055,verfaulen::V,dadfeilio,feoigh
1056,reißen::V,clecian,bris
1057,reißen::V,torri'n glats,bris
1058,versinken::V,suddo,téigh síos
1059,vergehen::V,myned heibio,téigh thart
1060,vergehen::V,pasio,téigh thart
1061,erscheinen::V,ymddangos,tar
1062,verschwinden::V,diflannu,imigh
1063,sinken::V,syrthio,tit
1064,sinken::V,syrthio,ísligh
1065,abnehmen::V,lleihau,maolaigh
1066,abnehmen::V,lleihau,laghdaigh
1067,zunehmen::V,cynyddu,méadaigh
1068,steigen::V,codi,éirigh
1069,wachsen::V,tyfu,fás
1070,glänzen::V,disgleirio,lonraigh
1071,funkeln::V,pefrio,drithligh
1072,lärmen::V,cadw sŵn,tóg callán
1073,lärmen::V,gwneud twrw,tóg callán
1074,läuten::V,canu,buail
1075,klingeln::V,canu,buail
1076,klingeln::V,seinio,buail
1077,klirren::V,tincian,cling
1078,brausen::V,rhuo,búir
1079,rauschen::V,siffrwd,tá ag siosarnach
1080,rauschen::V,chwithrwd,tá ag siosarnach
1081,klingen::V,seinio,tá glór ag
1082,bellen::V,cyfarth,amhastraigh
1083,heulen::V,udo,glam
1084,heulen::V,oernadu,glam
1085,blasen::V,chwythu,séid
1086,pfeifen::V,chwibanu,lig fead
1087,schreien::V,gweiddi,béic
1088,schreien::V,gweiddi,glaoigh
1089,schreien::V,bloeddio,béic
1090,schreien::V,bloeddio,glaoigh
1091,stöhnen::V,griddfan,lig cnead
1092,zittern::V,crynu,crith
1093,zittern::V,crynu,creathnaigh
1094,leben::V,byw,mair
1095,geboren werden::V,cael eich geni,rugadh
1096,atmen::V,anadlu,análaigh
1097,trinken::V,yfed,ól
1098,essen::V,bwyta,ith
1099,schlucken::V,llyncu,slog
1100,müde werden::V,blino,tuirsigh
1101,einschlafen::V,mynd i gysgu,tit ina chodladh
1102,einschlafen::V,syrthio i gysgu,tit ina chodladh
1103,schlafen::V,huno,codail
1104,schlafen::V,cysgu,codail
1105,aufwachen::V,dihuno,múscail
1106,aufstehen::V,codi,éirigh
1107,sich erholen::V,ymlacio,lig scíth
1108,sich erholen::V,dadflino,lig scíth
1109,krank werden::V,mynd yn sâl,éirigh tinn
1110,krank werden::V,mynd yn wael,éirigh tinn
1111,krank sein::V,gwaelu,tá tinn
1112,schmerzen::V,brifo,tá pian i
1113,husten::V,pesychu,déan casacht
1114,genesen::V,gwella,téarnaigh
1115,genesen::V,cael yn ôl,téarnaigh
1116,sterben::V,marw,éag
1117,sterben::V,marw,faigh bás
1118,umkommen::V,trengi,caill
1119,sich bewegen::V,symud,bog
1120,sich bewegen::V,symud,gluais
1121,sich rühren::V,syflyd,corraigh
1122,sich erheben::V,codi,seas suas
1123,sich setzen::V,eistedd,suigh
1124,hinfallen::V,cwympo,tit
1125,laufen::V,cerdded,siúil
1126,schreiten::V,camu,siúil
1127,spazierengehen::V,mynd am dro,téigh ag spaisteoireacht
1128,eilen::V,rhuthro,deifrigh
1129,eilen::V,rhuthro,brostaigh
1130,sich beeilen::V,brysio,deifrigh
1131,sich beeilen::V,brysio,déan deifir
1132,sausen::V,rhuthro,luathaigh
1133,rennen::V,rhedeg,rith
1134,springen::V,llamu,léim
1135,springen::V,neidio,léim
1136,klettern::V,dringo,dreap
1137,schaukeln::V,siglo,téigh ar an maide corrach
1138,kriechen::V,cropian,snámh
1139,schwimmen::V,nofio,snámh
1140,tauchen::V,plymio,tum
1141,tauchen::V,ymsuddo,tum
1142,rudern::V,rhwyfo,iomair
1143,rudern::V,rhwyfo,rámhaigh
1144,fahren::V,gyrru,tiomáin
1145,fahren::V,dreifio,tiomáin
1146,fliegen::V,hedfan,eitil
1147,gehen::V,mynd,téigh
1148,weggehen::V,mynd,imigh
1149,weggehen::V,ymadael,imigh
1150,abfahren::V,ymadael,imigh
1151,anhalten::V,stopio,stad
1152,hineingehen::V,mynd i mewn,téigh isteach
1153,eintreten::V,mynd i,téigh isteach
1154,kommen::V,dod,tar
1155,ankommen::V,cyrraedd,tar
1156,zurückkommen::V,dychwelyd,fill
1157,bleiben::V,aros,fan
1158,bleiben::V,sefyll,fan
1159,warten::V,aros,fan
1160,warten::V,disgwyl,fan
1161,erwarten::V,disgwyl,tá ag súil le
1162,erwarten::V,disgwyl,tá ag dréim le
1163,suchen::V,chwilio am,lorg
1164,finden::V,darganfod,faigh
1165,finden::V,darganfod,aimsigh
1166,versuchen::V,profi,triail
1167,versuchen::V,ceisio,triail
1168,vorbereiten::V,paratoi,réitigh
1169,lieben::V,caru,gráigh
1170,mögen::V,hoffi,taitin le
1171,mögen::V,hoffi,is maith le
1172,lachen::V,chwerthin,gáir
1173,rühren::V,cynhyrfu,téigh i bhfeidhm ar
1174,weinen::V,wylo,goil
1175,weinen::V,wylo,caoin
1176,weinen::V,llefain,goil
1177,weinen::V,llefain,caoin
1178,schimpfen::V,grwgnach,tá ag clamhsán
1179,sich ärgern::V,gofidio,tá corraithe
1180,sich fürchten::V,ofni,tá eagla ar
1181,fürchten::V,arswydo,tá eagla ar
1182,fliehen::V,ffoi,teith
1183,flüchten::V,dianc,éalaigh
1184,sehen::V,gweld,feic
1185,anschauen::V,syllu,dearc
1186,anschauen::V,syllu,féach ar
1187,anschauen::V,edrych,dearc
1188,anschauen::V,edrych,féach ar
1189,ansehen::V,gwylio,breathnaigh
1190,hören::V,clywed,cluin
1191,zuhören::V,gwrando,éist
1192,probieren::V,profi,bliais
1193,riechen::V,arogli,bolaigh
1194,fühlen::V,teimlo,braith
1195,fühlen::V,teimlo,mothaigh
1196,fühlen::V,clywed,braith
1197,fühlen::V,clywed,mothaigh
1198,scheinen::V,ymddangos,tá an chuma ar
1199,zu sehen sein::V,dod i'r golwg,tá le feiceáil
1200,vernehmen::V,clywed sôn am,clois
1201,frieren::V,bod yn oer,tá fuar
1202,tun::V,gwneud,déan
1203,können::V,gallu,féad
1204,können::V,gallu,is féidir le
1205,wollen::V,bod mewn angen,tá ag iarraidh
1206,anfangen::V,dechrau,tosaigh
1207,anfangen::V,dechrau,cuir tús le
1208,beenden::V,darfod,críochnaigh
1209,beenden::V,darfod,cuir deireadh le
1210,beenden::V,gorffen,críochnaigh
1211,beenden::V,gorffen,cuir deireadh le
1212,aufhören::V,peidio,stad
1213,gelingen::V,llwyddo,éirigh le
1214,geraten::V,diweddu,tá deireadh ar
1215,öffnen::V,agor,oscail
1216,schließen::V,cau,dún
1217,schließen::V,cau,iaigh
1218,stellen::V,gosod,cuir
1219,setzen::V,gosod,cuir
1220,setzen::V,gosod,socraigh
1221,legen::V,gosod,cuir
1222,berühren::V,cyffwrdd,teagmhaigh le
1223,verbinden::V,cysylltu,ceangail
1224,bedecken::V,gorchuddio,clúdaigh
1225,bedecken::V,gorchuddio,cumhdaigh
1226,aufhängen::V,crogi,croch
1227,aufhängen::V,hongian,croch
1228,anzünden::V,cynnau,las
1229,anzünden::V,cynnau,adhain
1230,aufheben::V,codi,tóg
1231,aufheben::V,codi,ardaigh
1232,zurücklassen::V,gadael,fág
1233,verlieren::V,colli,caill
1234,fallen lassen::V,gollwng,lig uait
1235,fallen lassen::V,gollwng,caith uait
1236,machen::V,gwneud,déan
1237,machen::V,gwneud,réitigh
1238,herstellen::V,cynhyrchu,táirg
1239,bauen::V,adeiladu,tóg
1240,reparieren::V,trwsio,deisigh
1241,reparieren::V,atgyweirio,deisigh
1242,verbessern::V,diwygio,feabhsaigh
1243,ändern::V,altro,athraigh
1244,graben::V,palu,tochail
1245,graben::V,cloddio,tochail
1246,beugen::V,plygu,crom
1247,biegen::V,plygu,lúb
1248,drehen::V,troelli,cas
1249,wenden::V,troi,tiontaigh
1250,umdrehen::V,troi,iompaigh
1251,umdrehen::V,troi,tiontaigh
1252,heben::V,codi,ardaigh
1253,hochheben::V,dyrchafu,tóg
1254,ergreifen::V,gafael,beir ar
1255,halten::V,dal,coimeád
1256,halten::V,dal,coinnigh
1257,drücken::V,pwyso,brúigh
1258,drücken::V,gwasgu,brúigh
1259,schieben::V,gwthio,brúigh
1260,kratzen::V,crafu,scríob
1261,lecken::V,llyfu,ligh
1262,lecken::V,llyfu,leadhb
1263,beißen::V,cnoi,bain greim as
1264,beißen::V,brathu,bain greim as
1265,abreißen::V,tynnu ymaith,stróic
1266,abreißen::V,tynnu ymaith,tarraing
1267,abschneiden::V,torri,scoith
1268,binden::V,clymu,ceangail
1269,stecken::V,plannu,sáigh
1270,brechen::V,torri,bris
1271,klopfen::V,taro,cnag
1272,hauen::V,taro,buail
1273,kleben::V,gludio,gliúáil
1274,reiben::V,rhwbio,cuimil
1275,streichen::V,taenu,leath
1276,schleifen::V,hogi,líomh
1277,schneiden::V,torri,gearr
1278,rütteln::V,ysgytio,croith
1279,schütteln::V,siglo,croith
1280,schütteln::V,ysgwyd,croith
1281,schwenken::V,siglo,luasc
1282,schütten::V,tywallt,doirt
1283,füllen::V,llenwi,líon
1284,einwickeln::V,lapio,cuach
1285,einwickeln::V,lapio,clúdaigh
1286,tragen::V,cludo,iompair
1287,schleppen::V,llusgo,tarraing
1288,ziehen::V,tynnu,tarraing
1289,aufbewahren::V,cadw,coinnigh
1290,werfen::V,taflu,caith
1291,fangen::V,dal,ceap
1292,packen::V,cipio,beir ar
1293,packen::V,crafangu,beir ar
1294,verstecken::V,celu,folaigh
1295,verstecken::V,celu,cuir i bhfolach
1296,verstecken::V,cuddio,folaigh
1297,verstecken::V,cuddio,cuir i bhfolach
1298,teilen::V,rhannu,roinn
1299,schicken::V,anfon,seol
1300,bringen::V,dod â,beir
1301,bringen::V,dod â,tabhair
1302,hinzufügen::V,chwanegu,cuir le
1303,bekommen::V,cael,faigh
1304,erhalten::V,derbyn,faigh
1305,nehmen::V,cymryd,tóg
1306,nehmen::V,cymryd,glac
1307,wählen::V,dewis,pioc
1308,wählen::V,dewis,roghnaigh
1309,auswählen::V,dethol,roghnaigh
1310,bewahren::V,cadw,caomhnaigh
1311,behindern::V,atal,cuir bac ar
1312,behindern::V,rhwystro,cuir bac ar
1313,verderben::V,difetha,mill
1314,beschädigen::V,niweidio,loit
1315,beschädigen::V,niweidio,déan damáiste do
1316,zerbrechen::V,torri,bris
1317,zerreißen::V,rhwygo,stiall
1318,zerstören::V,dinistrio,mill
1319,zerstören::V,dinistrio,scrios
1320,verbrennen::V,llosgi,las
1321,verbrennen::V,llosgi,dóigh
1322,geben::V,rhoi,tabhair
1323,reichen::V,estyn,sín
1324,reichen::V,estyn,cuir
1325,schenken::V,rhoddi,bronn
1326,schenken::V,rhoddi,tabhair
1327,versprechen::V,addo,geall
1328,wünschen::V,dymuno,guigh
1329,loben::V,canmol,mol
1330,küssen::V,cusanu,póg
1331,wiegen::V,siglo,bog
1332,wiegen::V,siglo,luasc
1333,zudecken::V,gorchuddio,clúdaigh
1334,wecken::V,deffro,dúisigh
1335,zeigen::V,dangos,taispeáin
1336,führen::V,arwain,treoraigh
1337,lehren::V,dysgu,múin
1338,lehren::V,dysgu,teagasc
1339,unterrichten::V,hyfforddi,múin
1340,unterrichten::V,hyfforddi,teagasc
1341,aufziehen::V,dod i fyny,tóg
1342,leiten::V,arwain,tá i gceannas ar
1343,antreiben::V,annog,gríosaigh
1344,lassen::V,gadael,cuir ag
1345,einladen::V,gwahodd,cuir cuireadh ar
1346,vereinigen::V,uno,aontaigh
1347,vereinigen::V,cyfuno,aontaigh
1348,besuchen::V,ymweld â,tabhair cuairt ar
1349,treffen::V,cwrdd,cas ar
1350,treffen::V,cwrdd,buail le
1351,treffen::V,cyfarfod,cas ar
1352,treffen::V,cyfarfod,buail le
1353,sich versammeln::V,casglu,bailigh
1354,sich versammeln::V,casglu,cruinnigh
1355,sich versammeln::V,cynnull,bailigh
1356,sich versammeln::V,cynnull,cruinnigh
1357,spielen::V,chwarae,imir
1358,spielen::V,chwarae,tá ag spraoi
1359,singen::V,canu,can
1360,tanzen::V,dawnsio,rinc
1361,tanzen::V,dawnsio,damhsaigh
1362,sich trennen::V,ymwahanu,scar
1363,verlassen::V,gadael,fág
1364,retten::V,achub,tarrtháil
1365,bewachen::V,gwarchod,cosain
1366,bewachen::V,gwarchod,gardáil
1367,schützen::V,noddi,cosain
1368,verteidigen::V,amddiffyn,cosain
1369,sich schlagen::V,ffraeo,tá ag bruíon
1370,sich schlagen::V,terfysgu,tá ag bruíon
1371,schießen::V,saethu,caith
1372,schießen::V,saethu,scaoil
1373,siegen::V,ennill,bain
1374,siegen::V,ennill,buaigh
1375,ärgern::V,cythruddo,cuir isteach ar
1376,schlagen::V,curo,buail
1377,treten::V,cicio,ciceáil
1378,stechen::V,pigo,sáigh
1379,stoßen::V,gwthio,brúigh
1380,stoßen::V,gwthio,soncáil
1381,stehlen::V,dwyn,goid
1382,stehlen::V,lladrata,goid
1383,stören::V,aflonyddu,cuir isteach ar
1384,belästigen::V,trafferthu,cuir as do
1385,verbergen::V,cuddio,ceil
1386,täuschen::V,twyllo,cuir dallamullóg ar
1387,betrügen::V,hocedu,déan calaois ar
1388,töten::V,lladd,maraigh
1389,wohnen::V,byw,cuir faoi
1390,wohnen::V,byw,tá ina chónaí
1391,arbeiten::V,gweithio,oibrigh
1392,sammeln::V,casglu,bailigh
1393,sammeln::V,casglu,cruinnigh
1394,pflücken::V,casglu,pioc
1395,jagen::V,hela,seilg
1396,fischen::V,pysgota,iasc
1397,fassen::V,dal,beir ar
1398,hüten::V,bugeilio,aoirigh
1399,treiben::V,gyrru,seol
1400,treiben::V,gyrru,tiomáin
1401,anbinden::V,clymu,ceangail
1402,füttern::V,porthi,cothaigh
1403,füttern::V,porthi,beathaigh
1404,melken::V,godro,bligh
1405,melken::V,godro,crúigh
1406,hacken::V,torri,gearr
1407,gießen::V,dyfrhau,uiscigh
1408,reifen::V,aeddfedu,aibigh
1409,zubereiten::V,coginio,cócaráil
1410,kochen::V,berwi,bruith
1411,kochen::V,berwi,beirigh
1412,backen::V,pobi,bácáil
1413,backen::V,crasu,bácáil
1414,braten::V,ffrio,róst
1415,braten::V,ffrio,frioch
1416,umrühren::V,cyffroi,measc
1417,stricken::V,gwau,cniotáil
1418,nähen::V,gwnïo,fuaigh
1419,färben::V,lliwio,dathaigh
1420,reinigen::V,glanhau,glan
1421,waschen::V,golchi,nigh
1422,abwischen::V,sychu,glan
1423,spülen::V,streulio,sruthlaigh
1424,fegen::V,ysgubo,scuab
1425,kehren::V,ysgubo,scuab
1426,baden::V,cael bath,folc
1427,sich waschen::V,ymolchi,nigh é féin
1428,ausziehen::V,tynnu,bain de
1429,anziehen::V,gwisgo,cuir ar
1430,sich anziehen::V,ymwisgo,gléas é féin
1431,kämmen::V,cribo,cíor
1432,schmücken::V,harddu,maisigh
1433,schmücken::V,addurno,maisigh
1434,sagen::V,dweud,abair
1435,sprechen::V,llefaru,labhair
1436,reden::V,siarad,caintigh
1437,sich unterhalten::V,sgwrsio,caintigh
1438,sich unterhalten::V,sgwrsio,tá ag comhrá
1439,fragen::V,gofyn,fiafraigh
1440,fragen::V,gofyn,cuir ceist
1441,bitten::V,gofyn am,iarr
1442,erzählen::V,dweud,inis
1443,erzählen::V,dweud,eachtraigh
1444,mitteilen::V,cyfleu,aithris
1445,mitteilen::V,cyfleu,cuir in iúl
1446,nennen::V,enwi,ainmnigh
1447,rufen::V,galw,glaoigh
1448,prahlen::V,brolio,maígh
1449,prahlen::V,ymffrostio,maígh
1450,übersetzen::V,cyfieithu,aistrigh
1451,denken::V,meddwl,síl
1452,denken::V,meddwl,ceap
1453,glauben::V,credu,creid
1454,glauben::V,coelio,creid
1455,bemerken::V,sylwi,tabhair faoi deara
1456,erkennen::V,adnabod,aithin
1457,begreifen::V,amgyffred,tuig
1458,verstehen::V,deall,tuig
1459,lernen::V,dysgu,foghlaim
1460,wissen::V,gwybod,tá a fhios ag
1461,sich erinnern an::V,cofio,cuimhnigh ar
1462,sich erinnern an::V,cofio,is cuimhne ar
1463,vergessen::V,anghofio,dearmad
1464,messen::V,mesur,tomhais
1465,zählen::V,cyfrif,cuntais
1466,rechnen::V,cyfrifo,ríomh
1467,rechnen::V,cyfrifo,áirigh
1468,lesen::V,darllen,léigh
1469,malen::V,peintio,péinteáil
1470,zeichnen::V,tynnu,línigh
1471,zeichnen::V,tynnu,tarraing
1472,schreiben::V,ysgrifennu,scríobh
1473,besitzen::V,meddu,is le
1474,kaufen::V,prynu,ceannaigh
1475,verkaufen::V,gwerthu,díol
1476,bezahlen::V,talu am,íoc as
1477,zahlen::V,talu,íoc
1478,beherrschen::V,rheoli,rialaigh
1479,beherrschen::V,llywodraethu,rialaigh
1480,ertragen::V,dioddef,seas
1481,ertragen::V,dioddef,fulaing
1482,ertragen::V,dioddef,foighnigh
