,Concept_ID,el,ja
756,vor::PRP,μπροστά από,前に
757,hinter::PRP,πίσω από ,後ろに
758,unter::PRP,υπό,下に
759,unter::PRP,κάτω από,下に
760,durch::PRP,διά,通して
761,durch::PRP,διά μέσου,通して
762,neben::PRP,δίπλα σε,横に
763,zwischen::PRP,μεταξύ,間に
764,zwischen::PRP,ανάμεσα σε,間に
765,wegen::PRP,για,為に
766,wegen::PRP,για,せいで
767,wegen::PRP,λόγω,為に
768,wegen::PRP,λόγω,せいで
769,dies::PRN,αυτό,これ
770,das::PRN,το,それ
771,alles::PRN,όλα,全部
772,ich::PRN,εγώ,私
773,du::PRN,σύ,あなた
774,du::PRN,εσύ,あなた
775,er::PRN,αυτός,彼
776,wir::PRN,εμείς,私達
777,ihr::PRN,εσείς,あなた達
778,sie::PRN,αυτοί,彼ら
779,was::FPRN,τι,何
780,wer::FPRN,ποιος,誰
781,wer::FPRN,ποιος,どなた
782,wo::FADV,πού,どこ
783,wo::FADV,πού,どこに
784,wohin::FADV,πού,どこへ
785,wohin::FADV,για πού,どこへ
786,wie::FADV,πώς,どう
787,warum::FADV,γιατί,何故
788,warum::FADV,γιατί,どうして
789,wieviel::FNUM,πόσος,どのくらい
790,eins::NUM,ένα,一
791,zwei::NUM,δύο,二
792,zwei::NUM,δύο,二つ
793,drei::NUM,τρία,三
794,drei::NUM,τρία,三つ
795,drei::NUM,τρεις,三
796,drei::NUM,τρεις,三つ
797,vier::NUM,τέσσερα,四
798,vier::NUM,τέσσερα,四つ
799,vier::NUM,τέσσερις,四
800,vier::NUM,τέσσερις,四つ
801,fünf::NUM,πέντε,五
802,fünf::NUM,πέντε,五つ
803,sechs::NUM,έξι,六
804,sechs::NUM,έξι,六つ
805,sieben::NUM,εφτά,七
806,sieben::NUM,εφτά,七つ
807,acht::NUM,οχτώ,八
808,acht::NUM,οχτώ,八つ
809,neun::NUM,εννιά,九
810,neun::NUM,εννιά,九つ
811,zehn::NUM,δέκα,十
812,elf::NUM,έντεκα,十一
813,zwölf::NUM,δώδεκα,十二
814,zwanzig::NUM,είκοσι,二十
815,dreißig::NUM,τριάντα,三十
816,vierzig::NUM,σαράντα,四十
817,fünfzig::NUM,πενήντα,五十
818,sechzig::NUM,εξήντα,六十
819,siebzig::NUM,εβδομήντα,七十
820,achtzig::NUM,ογδόντα,八十
821,neunzig::NUM,ενενήντα,九十
822,hundert::NUM,εκατό,百
823,tausend::NUM,χίλιοι,千
824,und::CNJ,και,-と
825,und::CNJ,και,そして
826,oder::CNJ,ή,或いは
827,stehen::V,στέκομαι,立っている
828,stehen::V,είμαι όρθιος,立っている
829,sitzen::V,κάθομαι,座っている
830,liegen::V,είμαι ξαπλωμένος,横になっている
831,hängen::V,κρέμομαι,掛かっている
832,werden::V,γίνομαι,なる
833,passieren::V,συμβαίνω,起こる
834,beginnen::V,αρχίζω,始まる
835,enden::V,τελειώνω,終わる
836,wechseln::V,αλλάζω,変わる
837,aufgehen[Sonne]::V,βγαίνω,出る
838,aufgehen[Sonne]::V,ανατέλλω,出る
839,untergehen[Sonne]::V,δύω,沈む
840,untergehen[Sonne]::V,βασιλεύω,沈む
841,scheinen[Sonne]::V,λάμπω,輝く
842,donnern::V,βροντώ,雷が鳴る
843,wehen::V,φυσώ,吹く
844,strömen::V,ρέω,流れる
845,strömen::V,τρέχω,流れる
846,fließen::V,ρέω,流れる
847,sich drehen::V,γυρίζω,回転する
848,sich drehen::V,στρέφομαι,回転する
849,schwanken::V,ταλαντεύομαι,揺れる
850,schwingen::V,αιωρούμαι,振動する
851,schwingen::V,ταλαντεύομαι,振動する
852,fallen::V,πέφτω,落ちる
853,brennen::V,καίω,燃える
854,rauchen::V,καπνίζω,煙を出す
855,regnen::V,βρέχω,雨が降る
856,gefrieren::V,παγώνω,凍る
857,tauen::V,λειώνω,溶ける
858,schmelzen::V,λειώνω,溶ける
859,trocknen::V,στεγνώνω,乾く
860,sieden::V,βράζω,沸く
861,faulen::V,σαπίζω,腐る
862,verfaulen::V,σαπίζω,朽ちる
863,reißen::V,σχίζω,切れる
864,versinken::V,βουλιάζω,沈む
865,versinken::V,βυθίζομαι,沈む
866,vergehen::V,περνώ,経つ
867,erscheinen::V,εμφανίζομαι,現れる
868,verschwinden::V,χάνομαι,消える
869,verschwinden::V,εξαφανίζομαι,消える
870,sinken::V,κατεβαίνω,下がる
871,abnehmen::V,μειώνομαι ,減る
872,zunehmen::V,αυξάνω,増える
873,zunehmen::V,μεγαλώνω,増える
874,steigen::V,ανεβαίνω,上がる
875,wachsen::V,μεγαλώνω,伸びる
876,glänzen::V,γυαλίζω,輝く
877,funkeln::V,αστράφτω,ぴかぴか光る
878,funkeln::V,σπιθοβολώ,ぴかぴか光る
879,lärmen::V,θορυβώ,騒ぐ
880,läuten::V,χτυπώ ,鳴る
881,klingeln::V,κουδουνίζω,鳴る
882,klirren::V,κουδουνίζω,がらんがらんと鳴る
883,brausen::V,βουΐζω,逆巻く
884,rauschen::V,βουΐζω,戦ぐ
885,klingen::V,ηχώ,鳴る
886,bellen::V,γαυγίζω,吠える
887,heulen::V,ουρλιάζω,きゃんきゃん鳴く
888,blasen::V,φυσώ,吹く
889,pfeifen::V,σφυρίζω,口笛を吹く
890,schreien::V,κραυγάζω,叫ぶ
891,stöhnen::V,βογγώ,うめく
892,zittern::V,τρέμω,震える
893,leben::V,ζω,生きている
894,geboren werden::V,γεννιέμαι,生まれる
895,atmen::V,αναπνέω,呼吸する
896,trinken::V,πίνω,飲む
897,essen::V,τρώω,食べる
898,schlucken::V,καταπίνω,飲み込む
899,müde werden::V,κουράζομαι,眠くなる
900,einschlafen::V,αποκοιμιέμαι,寝付く
901,schlafen::V,κοιμάμαι,眠る
902,aufwachen::V,ξυπνώ,目が覚める
903,aufstehen::V,σηκώνομαι,起きる
904,sich erholen::V,ξεκουράζομαι,休養する
905,krank werden::V,αρρωσταίνω,病気になる
906,krank sein::V,ασθενώ,病気である
907,schmerzen::V,πονώ,痛む
908,husten::V,βήχω,咳をする
909,genesen::V,θεραπεύομαι,元気になる
910,sterben::V,πεθαίνω,死ぬ
911,sterben::V,πεθαίνω,亡くなる
912,umkommen::V,πεθαίνω,死亡する
913,sich bewegen::V,κουνιέμαι,移動する
914,sich rühren::V,σαλεύω,動く
915,sich erheben::V,επαναστατώ,立ち上がる
916,sich setzen::V,κάθομαι,座る
917,hinfallen::V,πέφτω κάτω,転ぶ
918,laufen::V,τρέχω,歩く
919,schreiten::V,βαδίζω,跨ぐ
920,spazierengehen::V,κάνω βόλτα,散歩する
921,spazierengehen::V,πηγαίνω περίπατο,散歩する
922,eilen::V,σπεύδω,急ぐ
923,sich beeilen::V,βιάζομαι,焦る
924,sausen::V,τρέχω γρήγορα,疾駆する
925,rennen::V,τρέχω,走る
926,springen::V,πηδώ,跳ぶ
927,klettern::V,σκαρφαλώνω,よじ登る
928,schaukeln::V,κουνιέμαι,ぶらんこに乗る
929,kriechen::V,έρπω,這う
930,kriechen::V,σέρνομαι,這う
931,schwimmen::V,κολυμπώ,泳ぐ
932,tauchen::V,βουτώ,潜る
933,rudern::V,κωπηλατώ,漕ぐ
934,fahren::V,πηγαίνω,行く
935,fahren::V,πηγαίνω,乗車する
936,fliegen::V,πετώ,飛ぶ
937,gehen::V,βαδίζω,行く
938,gehen::V,πηγαίνω,行く
939,weggehen::V,φεύγω,立ち去る
940,abfahren::V,ξεκινώ,出発する
941,abfahren::V,αναχωρώ,出発する
942,anhalten::V,σταματώ,止まる
943,hineingehen::V,μπαίνω,入る
944,eintreten::V,μπαίνω,中に入る
945,eintreten::V,εισέρχομαι,中に入る
946,kommen::V,έρχομαι,来る
947,ankommen::V,φτάνω,着く
948,ankommen::V,φτάνω,到着する
949,zurückkommen::V,επιστρέφω,帰る
950,bleiben::V,μένω,留まる
951,warten::V,περιμένω,待つ
952,erwarten::V,αναμένω,期待する
953,erwarten::V,περιμένω,期待する
954,suchen::V,ψάχνω,探る
955,finden::V,βρίσκω,見つける
956,versuchen::V,προσπαθώ,試す
957,vorbereiten::V,προετοιμάζω,準備する
958,lieben::V,αγαπώ,愛する
959,mögen::V,μου αρέσει,好きである
960,lachen::V,γελώ,笑う
961,rühren::V,συγκινώ,感情を動かす
962,weinen::V,κλαίω,泣く
963,schimpfen::V,βρίζω,叱る
964,sich ärgern::V,θυμώνω,怒る
965,sich ärgern::V,θυμώνω,腹を立てる
966,sich fürchten::V,φοβάμαι,怖がる
967,fürchten::V,φοβάμαι,恐れる
968,fliehen::V,φεύγω,逃げる
969,flüchten::V,δραπετεύω,逃亡する
970,sehen::V,βλέπω,見る
971,anschauen::V,κοιτάζω,眺める
972,ansehen::V,βλέπω,見る
973,hören::V,ακούω,聞く
974,zuhören::V,ακούω,聴く
975,probieren::V,δοκιμάζω,食べてみる
976,riechen::V,μυρίζω,気取る
977,riechen::V,οσφραίνομαι,気取る
978,fühlen::V,αισθάνομαι,感じる
979,scheinen::V,φαίνομαι,ように見える
980,zu sehen sein::V,φαίνομαι,見える
981,vernehmen::V,ακούω,承る
982,vernehmen::V,μαθαίνω,承る
983,frieren::V,κρυώνω,寒気がする
984,tun::V,κάνω,する
985,können::V,ξέρω,出来る
986,können::V,μπορώ,出来る
987,wollen::V,θέλω,-たい
988,anfangen::V,αρχίζω,始める
989,beenden::V,τελειώνω,終える
990,aufhören::V,παύω,止める
991,gelingen::V,πετυχαίνω,成功する
992,geraten::V,γίνομαι,当たる
993,öffnen::V,ανοίγω,開く
994,öffnen::V,ανοίγω,開ける
995,schließen::V,κλείνω,閉める
996,stellen::V,θέτω,置く
997,stellen::V,θέτω,据える
998,setzen::V,θέτω,座らせる
999,legen::V,θέτω,置く
1000,berühren::V,εγγίζω,触る
1001,berühren::V,εγγίζω,触れる
1002,verbinden::V,συνδέω,結びつける
1003,bedecken::V,σκεπάζω,覆う
1004,aufhängen::V,κρεμώ,掛ける
1005,anzünden::V,ανάβω,燃やす
1006,anzünden::V,ανάβω,火をつける
1007,aufheben::V,σηκώνω,拾う
1008,zurücklassen::V,εγκαταλείπω,残す
1009,verlieren::V,χάνω,無くす
1010,fallen lassen::V,αφήνω να πέσει,落とす
1011,machen::V,κάνω,作る
1012,machen::V,φτιάχνω,作る
1013,herstellen::V,κατασκευάζω,製造する
1014,bauen::V,χτίζω,建設する
1015,bauen::V,οικοδομώ,建設する
1016,reparieren::V,επισκευάζω,直す
1017,reparieren::V,επισκευάζω,修理する
1018,reparieren::V,επιδιορθώνω,直す
1019,reparieren::V,επιδιορθώνω,修理する
1020,verbessern::V,βελτιώνω,改良する
1021,verbessern::V,καλυτερεύω,改良する
1022,ändern::V,αλλάζω,変える
1023,graben::V,σκάβω,掘る
1024,beugen::V,λυγίζω,折る
1025,biegen::V,κάμπτω,曲げる
1026,drehen::V,στρέφω,回す
1027,wenden::V,γυρίζω,裏返す
1028,umdrehen::V,γυρίζω,裏返す
1029,heben::V,υψώνω,挙げる
1030,heben::V,σηκώνω,挙げる
1031,hochheben::V,υψώνω,持ち上げる
1032,hochheben::V,σηκώνω,持ち上げる
1033,ergreifen::V,πιάνω,取り上げる
1034,ergreifen::V,αρπάζω,取り上げる
1035,halten::V,βαστώ,持つ
1036,drücken::V,πιέζω,押す
1037,schieben::V,σπρώχνω,ずらす
1038,kratzen::V,γρατσουνίζω,引っ掻く
1039,lecken::V,γλείφω,なめる
1040,beißen::V,δαγκάνω,噛む
1041,abreißen::V,κόβω,剝ぎ取る
1042,abreißen::V,σχίζω,剝ぎ取る
1043,abschneiden::V,αποκόπτω,切り取る
1044,binden::V,δένω,縛る
1045,stecken::V,χώνω,差し込む
1046,brechen::V,σπάζω,破る
1047,klopfen::V,χτυπώ,とんとん叩く
1048,klopfen::V,τινάζω,とんとん叩く
1049,hauen::V,χτυπώ,叩く
1050,kleben::V,κολλώ,貼る
1051,kleben::V,κολλώ,くっ付ける
1052,reiben::V,τρίβω,擦る
1053,streichen::V,αλείφω,塗る
1054,schleifen::V,ακονίζω,研ぐ
1055,schneiden::V,κόβω,切る
1056,rütteln::V,σείω,揺さぶる
1057,rütteln::V,τινάζω,揺さぶる
1058,schütteln::V,σείω,振る
1059,schütteln::V,σείω,揺さぶる
1060,schütteln::V,κουνώ,振る
1061,schütteln::V,κουνώ,揺さぶる
1062,schwenken::V,κουνώ,振る
1063,schütten::V,χύνω,注ぐ
1064,füllen::V,γεμίζω,いっぱいにする
1065,einwickeln::V,τυλίγω,包む
1066,tragen::V,φέρνω,運ぶ
1067,schleppen::V,κουβαλώ,引きずる
1068,ziehen::V,τραβώ,引く
1069,aufbewahren::V,φυλάω,預かる
1070,werfen::V,ρίχνω,投げる
1071,fangen::V,πιάνω,受ける
1072,packen::V,τσακώνω,掴む
1073,verstecken::V,κρύβω,隠す
1074,teilen::V,μερίζω,分ける
1075,schicken::V,στέλνω,送る
1076,bringen::V,φέρνω,持って行く
1077,hinzufügen::V,προσθέτω,加える
1078,bekommen::V,προσκομίζω,得る
1079,erhalten::V,παίρνω,受ける
1080,erhalten::V,λαμβάνω,受ける
1081,nehmen::V,πιάνω,取る
1082,nehmen::V,παίρνω,取る
1083,wählen::V,εκλέγω,選ぶ
1084,auswählen::V,διαλέγω,選ぶ
1085,bewahren::V,διατηρώ,保存する
1086,behindern::V,εμποδίζω,妨害する
1087,verderben::V,χαλώ,台無しにする
1088,beschädigen::V,ζημιώνω,損傷する
1089,zerbrechen::V,σπάζω,割る
1090,zerreißen::V,σχίζω,引き裂く
1091,zerstören::V,καταστρέφω,破壊する
1092,verbrennen::V,καίω,焼く
1093,geben::V,δίνω,上げる
1094,reichen::V,δίνω,渡す
1095,schenken::V,χαρίζω,贈る
1096,versprechen::V,υπόσχομαι,約束する
1097,wünschen::V,εύχομαι,望む
1098,loben::V,επαινώ,褒める
1099,küssen::V,φιλώ,キスする
1100,wiegen::V,κουνώ,揺する
1101,wiegen::V,νανουρίζω,揺する
1102,zudecken::V,σκεπάζω,覆う
1103,wecken::V,ξυπνώ,起こす
1104,zeigen::V,δείχνω,見せる
1105,führen::V,οδηγώ,案内する
1106,lehren::V,διδάσκω,教える
1107,unterrichten::V,διδάσκω,通知する
1108,aufziehen::V,ανατρέφω,育てる
1109,leiten::V,ηγούμαι,導く
1110,leiten::V,διευθύνω,導く
1111,antreiben::V,σπρώχνω,励ます
1112,antreiben::V,παρακινώ,励ます
1113,lassen::V,αφήνω,～させる
1114,einladen::V,προσκαλώ,誘う
1115,einladen::V,προσκαλώ,招待する
1116,vereinigen::V,ενώνω,一つにする
1117,besuchen::V,επισκέπτομαι,訪ねる
1118,treffen::V,συναντώ,出会う
1119,sich versammeln::V,μαζεύομαι,集まる
1120,spielen::V,παίζω,遊ぶ
1121,singen::V,τραγουδώ,歌う
1122,tanzen::V,χορεύω,踊る
1123,sich trennen::V,αποχωρίζομαι,別れる
1124,verlassen::V,εγκαταλείπω,別れる
1125,retten::V,σώζω,救う
1126,retten::V,σώζω,助ける
1127,bewachen::V,φρουρώ,見張る
1128,bewachen::V,φρουρώ,軽微する
1129,schützen::V,προστατεύω,保護する
1130,verteidigen::V,υπερασπίζω,守る
1131,sich schlagen::V,χτυπιέμαι,殴る
1132,schießen::V,πυροβολώ,撃つ
1133,siegen::V,νικώ,勝つ
1134,ärgern::V,τσαντίζω,怒らせる
1135,schlagen::V,χτυπώ,殴る
1136,treten::V,κλοτσώ,蹴る
1137,stechen::V,τρυπώ,突く
1138,stoßen::V,ωθώ,突く
1139,stoßen::V,σπρώχνω,突く
1140,stehlen::V,κλέβω,盗る
1141,stören::V,διαταράσσω,構う
1142,belästigen::V,ενοχλώ,邪魔する
1143,verbergen::V,κρύβω,隠す
1144,täuschen::V,παραπλανώ,だます
1145,betrügen::V,απατώ,だます
1146,töten::V,σκοτώνω,殺す
1147,töten::V,θανατώνω,殺す
1148,wohnen::V,μένω,住む
1149,wohnen::V,κατοικώ,住む
1150,arbeiten::V,δουλεύω,働く
1151,arbeiten::V,εργάζομαι,働く
1152,sammeln::V,μαζεύω,集める
1153,sammeln::V,μαζεύω,収集する
1154,sammeln::V,συλλέγω,集める
1155,sammeln::V,συλλέγω,収集する
1156,pflücken::V,κόβω,摘む
1157,jagen::V,κυνηγώ,狩りをする
1158,fischen::V,ψαρεύω,釣る
1159,fassen::V,πιάνω,捕る
1160,hüten::V,φυλάγω,放牧する
1161,hüten::V,προσέχω,放牧する
1162,treiben::V,οδηγώ,追う
1163,anbinden::V,δένω,繋ぐ
1164,füttern::V,ταΐζω,餌をやる
1165,melken::V,αρμέγω,搾乳する
1166,hacken::V,κόβω,刻む
1167,gießen::V,ποτίζω,水をやる
1168,reifen::V,ωριμάζω,熟す
1169,zubereiten::V,ετοιμάζω,調理する
1170,kochen::V,βράζω,煮る
1171,backen::V,ψήνω,焼く
1172,braten::V,τηγανίζω,焼く
1173,braten::V,τηγανίζω,炒める
1174,umrühren::V,ανακατεύω,混ぜる
1175,stricken::V,πλέκω,編む
1176,nähen::V,ράβω,縫う
1177,färben::V,βάφω,染める
1178,färben::V,χρωματίζω,染める
1179,reinigen::V,καθαρίζω,掃除する
1180,waschen::V,πλένω,洗う
1181,waschen::V,πλένω,洗濯する
1182,abwischen::V,σφουγγίζω,拭く
1183,spülen::V,ξεπλένω,洗う
1184,spülen::V,ξεπλένω,すすぐ
1185,fegen::V,σκουπίζω,掃除する
1186,kehren::V,σκουπίζω,掃く
1187,baden::V,κάνω μπάνιο,入浴する
1188,sich waschen::V,πλένομαι,洗う
1189,ausziehen::V,βγάζω,脱ぐ
1190,anziehen::V,φορώ,着る
1191,sich anziehen::V,ντύνομαι,着る
1192,kämmen::V,χτενίζω,梳く
1193,schmücken::V,στολίζω,飾る
1194,sagen::V,λέω,言う
1195,sprechen::V,μιλώ,話す
1196,reden::V,μιλώ,話す
1197,reden::V,κουβεντιάζω,話す
1198,sich unterhalten::V,συνομιλώ,話をする
1199,sich unterhalten::V,κουβεντιάζω,話をする
1200,fragen::V,ρωτώ,聞く
1201,bitten::V,ζητώ,頼む
1202,bitten::V,ζητώ,お願いする
1203,bitten::V,παρακαλώ,頼む
1204,bitten::V,παρακαλώ,お願いする
1205,erzählen::V,διηγούμαι,物語る
1206,mitteilen::V,πληροφορώ,伝える
1207,nennen::V,ονομάζω,名づける
1208,rufen::V,φωνάζω,呼ぶ
1209,prahlen::V,καυχιέμαι,自慢する
1210,übersetzen::V,μεταφράζω,訳す
1211,denken::V,σκέφτομαι,考える
1212,glauben::V,πιστεύω,信じる
1213,bemerken::V,παρατηρώ,気が付く
1214,erkennen::V,αναγνωρίζω,認識する
1215,begreifen::V,καταλαβαίνω,分かる
1216,verstehen::V,ακούω,聞き取る
1217,lernen::V,μαθαίνω,学ぶ
1218,lernen::V,μαθαίνω,勉強する
1219,wissen::V,ξέρω,知っている
1220,sich erinnern an::V,θυμάμαι,思い出す
1221,vergessen::V,ξεχνώ,忘れる
1222,messen::V,μετρώ,計る
1223,messen::V,μετρώ,測定する
1224,zählen::V,μετρώ,数える
1225,rechnen::V,λογαριάζω,計算する
1226,lesen::V,διαβάζω,読む
1227,malen::V,ζωγραφίζω,描く
1228,zeichnen::V,σχεδιάζω,写生する
1229,schreiben::V,γράφω,書く
1230,besitzen::V,κατέχω,所持する
1231,kaufen::V,αγοράζω,買う
1232,verkaufen::V,πουλώ,売る
1233,bezahlen::V,πληρώνω,払う
1234,zahlen::V,πληρώνω,支払う
1235,beherrschen::V,κυριαρχώ,支配する
1236,ertragen::V,βαστώ,耐える
1237,ertragen::V,αντέχω,耐える
