,Concept_ID,hy,pt
774,reich::A,հարուստ,rico
775,bekannt::A,ծանոթ,conhecido
776,berühmt::A,հայտնի,famoso
777,berühmt::A,հայտնի,célebre
778,berühmt::A,հռչակավոր,famoso
779,berühmt::A,հռչակավոր,célebre
780,fremd::A,օտար,alheio
781,fremd::A,օտար,estranho
782,verschieden::A,տարբեր,diverso
783,verschieden::A,տարբեր,diferente
784,nah::A,մոտ,próximo
785,nah::A,մերձ,próximo
786,fern::A,հեռավոր,remoto
787,fern::A,հեռավոր,distante
788,linker::A,ձախ,esquerdo
789,rechter::A,աջ,direito
790,anderer::A,այլ,outro
791,anderer::A,ուրիշ,outro
792,erster::A,առաջին,primeiro
793,zweiter::A,երկրորդ,segundo
794,dritter::A,երրորդ,terceiro
795,letzter::A,վերջին,final
796,letzter::A,վերջին,último
797,allein::ADV,միայնակ,só
798,auf einmal::ADV,միասնաբար,de vez
799,zusammen::ADV,միասին,juntos
800,zusammen::ADV,իրար հետ,juntos
801,lange::ADV,երկար ժամանակ,muito tempo
802,plötzlich::ADV,հանկարծ,de repente
803,sofort::ADV,իսկույն,imediatamente
804,später::ADV,ավելի ուշ,mais tarde
805,später::ADV,հետո,mais tarde
806,jetzt::ADV,այժմ,agora
807,heute::ADV,այսօր,hoje
808,morgen::ADV,վաղը,amanhã
809,bald::ADV,շուտով,logo
810,bald::ADV,շուտով,breve
811,dann::ADV,ապա,então
812,dann::ADV,ապա,depois
813,dann::ADV,հետո,então
814,dann::ADV,հետո,depois
815,gestern::ADV,երեկ,ontem
816,einst::ADV,հին ատեն,antigamente
817,damals::ADV,ատէնին,então
818,danach::ADV,ապա,logo
819,danach::ADV,ապա,depois
820,danach::ADV,այն ժամանակ,logo
821,danach::ADV,այն ժամանակ,depois
822,vorher::ADV,առաջ,antes
823,zuerst::ADV,նախ,primeiro
824,einmal::ADV,մի անգամ,uma vez
825,manchmal::ADV,երբեմն,às vezes
826,oft::ADV,հաճախ,muitas vezes
827,immer::ADV,միշտ,sempre
828,niemals::ADV,երբեք,nunca
829,hier::ADV,այստեղ,cá
830,hier::ADV,այստեղ,aqui
831,hierhin::ADV,այստեղ,para cá
832,von hier::ADV,այդտեղից,daqui
833,dort::ADV,այնտեղ,lá
834,dort::ADV,այնտեղ,ali
835,dorthin::ADV,այնտեղ,lá
836,dorthin::ADV,այնտեղ,para lá
837,geradeaus::ADV,ուղիղ,em frente
838,vorwärts::ADV,առաջ,avante
839,rückwärts::ADV,դեպի ետ,para trás
840,zurück::ADV,ետ,atrás
841,unten::ADV,ներքեւում,debaixo
842,unten::ADV,ներքեւում,em baixo
843,hinab::ADV,ներքեւ,para baixo
844,oben::ADV,վերեւում,em cima
845,hinauf::ADV,վերեւ,para cima
846,überall::ADV,ամենուր,em toda parte
847,nicht::ADV,չէ,não
848,ein wenig::ADV,մի քիչ,um pouco
849,ein wenig::ADV,մի քիչ,um bocado
850,kaum::ADV,հազիվ,apenas
851,sehr::ADV,շատ,muito
852,so::ADV,այդպես,tão
853,so::ADV,այդպես,assim
854,noch::ADV,դեռ,ainda
855,nur::ADV,միայն,só
856,nur::ADV,միայն,apenas
857,nur::ADV,միայն,somente
858,schon::ADV,արդեն,já
859,wieder::ADV,նորից,outra vez
860,wieder::ADV,դարձյալ,outra vez
861,vergebens::ADV,իզուր,em vão
862,vor::PRP,դիմացը,diante de
863,hinter::PRP,ետեւը,atrás de
864,unter::PRP,տակ,sob
865,unter::PRP,տակ,debaixo de
866,durch::PRP,միջով,por
867,durch::PRP,միջով,através de
868,neben::PRP,քովը,junto de
869,neben::PRP,քովը,ao lado de
870,zwischen::PRP,միջեւ,entre
871,wegen::PRP,պատճառով,por
872,wegen::PRP,պատճառով,por causa de
873,wegen::PRP,շնորհից,por
874,wegen::PRP,շնորհից,por causa de
875,dies::PRN,սա,isto
876,dies::PRN,այս,isto
877,das::PRN,դա,isso
878,das::PRN,դա,aquilo
879,das::PRN,այդ,isso
880,das::PRN,այդ,aquilo
881,alles::PRN,ամեն ինչ,todo
882,ich::PRN,ես,eu
883,du::PRN,դու,tu
884,er::PRN,նա,ele
885,wir::PRN,մենք,nós
886,ihr::PRN,դուք,vós
887,ihr::PRN,դուք,vocês
888,sie::PRN,նրանք,eles
889,was::FPRN,ինչ,quê
890,wer::FPRN,ով,quem
891,wo::FADV,ուր,onde
892,wo::FADV,որտեղ,onde
893,wohin::FADV,դեպի ուր,aonde
894,wohin::FADV,դեպի ուր,para onde
895,wie::FADV,ինչպես,como
896,warum::FADV,ինչու,porquê
897,warum::FADV,ինչու,por que
898,wieviel::FNUM,որչափ,quanto
899,eins::NUM,մեկ,um
900,zwei::NUM,երկու,dois
901,drei::NUM,երեք,três
902,vier::NUM,չորս,quatro
903,fünf::NUM,հինգ,cinco
904,sechs::NUM,վեց,seis
905,sieben::NUM,յոթ,sete
906,acht::NUM,ութ,oito
907,neun::NUM,ինը,nove
908,zehn::NUM,տասը,dez
909,elf::NUM,տասնմեկ,onze
910,zwölf::NUM,տասներկու,doze
911,zwanzig::NUM,քսան,vinte
912,dreißig::NUM,երեսուն,trinta
913,vierzig::NUM,քառասուն,quarenta
914,fünfzig::NUM,հիսուն,cinquenta
915,sechzig::NUM,վաթսուն,sessenta
916,siebzig::NUM,յոթանասուն,setenta
917,achtzig::NUM,ութսուն,oitenta
918,neunzig::NUM,իննսուն,noventa
919,hundert::NUM,հարյուր,cem
920,hundert::NUM,հարյուր,cento
921,tausend::NUM,հազար,mil
922,und::CNJ,ու,e
923,oder::CNJ,կամ,ou
924,stehen::V,կանգնել,estar em pé
925,sitzen::V,նստել,estar sentado
926,liegen::V,ստել,jazer
927,liegen::V,ստել,estar deitado
928,hängen::V,կախվել,pender
929,hängen::V,կախվել,estar pendurado
930,werden::V,դառնալ,tornar-se
931,passieren::V,պատահել,acontecer
932,beginnen::V,սկսվել,começar
933,enden::V,վերջանալ,acabar
934,enden::V,վերջանալ,terminar
935,wechseln::V,փոխվել,variar
936,wechseln::V,փոխվել,alternar
937,aufgehen[Sonne]::V,բարձրանալ,nascer
938,aufgehen[Sonne]::V,ելնել ,nascer
939,untergehen[Sonne]::V,մտնել,pôr-se
940,scheinen[Sonne]::V,շողալ,brilhar
941,scheinen[Sonne]::V,փայլել,brilhar
942,donnern::V,որոտալ,trovejar
943,wehen::V,փչել,soprar
944,strömen::V,հոսել,correr
945,fließen::V,հոսել,fluir
946,sich drehen::V,պտտվել,girar
947,schwanken::V,տատանվել,oscilar
948,schwingen::V,ճոճվել,vibrar
949,fallen::V,ընկնել,cair
950,brennen::V,այրվել,arder
951,rauchen::V,ծխել,fumegar
952,regnen::V,անձրեւ գալ,chover
953,gefrieren::V,սառչել,gelar
954,gefrieren::V,սառչել,congelar
955,tauen::V,լկիլ,derreter
956,tauen::V,լկիլ,descongelar
957,schmelzen::V,հալիլ,fundir-se
958,trocknen::V,չորանալ,secar
959,sieden::V,եռալ,ferver
960,faulen::V,փտել,estragar-se
961,verfaulen::V,նեխել,apodrecer
962,reißen::V,պատռվել,romper-se
963,reißen::V,ճղվել,romper-se
964,versinken::V,սուզվել,afundar-se
965,vergehen::V,անցնել ,passar
966,erscheinen::V,հայտնվել,aparecer
967,erscheinen::V,երեւալ,aparecer
968,verschwinden::V,անհետանալ,desaparecer
969,sinken::V,ընկնել,descer
970,abnehmen::V,փոքրանալ,diminuir
971,abnehmen::V,փոքրանալ,decrescer
972,zunehmen::V,մեծանալ,crescer
973,zunehmen::V,մեծանալ,aumentar
974,steigen::V,բարձրանալ,subir
975,wachsen::V,աճել,crescer
976,glänzen::V,նշուլել,brilhar
977,glänzen::V,փայլիլ,brilhar
978,funkeln::V,փայլատակել,cintilar
979,lärmen::V,աղմուկ հանել,fazer barulho
980,läuten::V,զնգալ,chocalhar
981,klingeln::V,զնգալ,tocar
982,klirren::V,զնգզնգալ,tinir
983,brausen::V,մոլեգնել,bramar
984,rauschen::V,սոսափել,murmurar
985,rauschen::V,սոսափել,rumorejar
986,klingen::V,հնչել,soar
987,bellen::V,հաչել,ladrar
988,heulen::V,ոռնալ ,uivar
989,blasen::V,փչել ,soprar
990,pfeifen::V,սուլել,assobiar
991,schreien::V,գոռալ ,gritar
992,stöhnen::V,տնքալ,gemer
993,zittern::V,դողալ,tremer
994,leben::V,ապրել,viver
995,geboren werden::V,ծնվել,nascer
996,atmen::V,շնչել,respirar
997,trinken::V,խմել,beber
998,essen::V,ուտել,comer
999,schlucken::V,կլանել,engolir
1000,schlucken::V,կուլ տալ,engolir
1001,müde werden::V,հոգնել,cansar-se
1002,einschlafen::V,քուն մտնել,adormecer
1003,schlafen::V,քնել,dormir
1004,aufwachen::V,արթննալ,acordar
1005,aufstehen::V,ելլել,levantar-se
1006,sich erholen::V,հանգստանալ,descansar
1007,krank werden::V,հիւանդանալ,adoecer
1008,krank werden::V,հիւանդանալ,ficar doente
1009,krank sein::V,հիվանդ լինել,estar doente
1010,schmerzen::V,ցավել,doer
1011,husten::V,հազալ,tossir
1012,genesen::V,ապաքինվել,convalescer
1013,sterben::V,մեռնել,morrer
1014,sterben::V,վախճանվել,morrer
1015,umkommen::V,կործանվել,perecer
1016,sich bewegen::V,ընթանալ,mover-se
1017,sich rühren::V,շարժվել,mexer-se
1018,sich erheben::V,կանգնել,levantar-se
1019,sich erheben::V,վեր կենալ,levantar-se
1020,sich setzen::V,նստել,sentar-se
1021,hinfallen::V,ընկնել,cair
1022,laufen::V,քայլել,andar
1023,laufen::V,քայլել,caminhar
1024,schreiten::V,ճեմել,andar
1025,schreiten::V,ճեմել,caminhar
1026,spazierengehen::V,շրջագայել,passear
1027,eilen::V,շտապել,apressar-se
1028,sich beeilen::V,շտապել ,apressar-se
1029,sich beeilen::V,շտապել ,despachar-se
1030,sausen::V,սլանալ,correr
1031,rennen::V,վազել,correr
1032,springen::V,ցատկել,saltar
1033,klettern::V,մագլցել,trepar
1034,schaukeln::V,ճոճվել,baloiçar
1035,schaukeln::V,օրորվել,baloiçar
1036,kriechen::V,սողալ,rastejar
1037,kriechen::V,սողալ,arrastar-se
1038,schwimmen::V,լողալ,nadar
1039,tauchen::V,սուզվել,mergulhar
1040,rudern::V,թիավարել,remar
1041,fahren::V,ընթանալ,ir
1042,fliegen::V,թռչել,voar
1043,gehen::V,գնալ,ir
1044,gehen::V,գնալ,andar
1045,weggehen::V,հեռանալ,partir
1046,weggehen::V,հեռանալ,ir-se embora
1047,abfahren::V,ճանապարհվել,sair
1048,abfahren::V,ճանապարհվել,partir
1049,anhalten::V,կանգնել,parar
1050,hineingehen::V,մտնել,entrar
1051,eintreten::V,մտնել,entrar
1052,kommen::V,գալ,vir
1053,ankommen::V,ժամանել,chegar
1054,zurückkommen::V,վերադառնալ,voltar
1055,zurückkommen::V,վերադառնալ,regressar
1056,bleiben::V,մնալ,ficar
1057,bleiben::V,մնալ,permanecer
1058,warten::V,սպասել,esperar
1059,erwarten::V,սպասել,esperar
1060,erwarten::V,սպասել,aguardar
1061,suchen::V,որոնել,buscar
1062,suchen::V,որոնել,procurar
1063,finden::V,գտնել,achar
1064,finden::V,գտնել,encontrar
1065,versuchen::V,փորձել,tentar
1066,vorbereiten::V,պատրաստել,preparar
1067,lieben::V,սիրել,amar
1068,lieben::V,սիրել,querer
1069,mögen::V,հավանել,gostar de
1070,mögen::V,սիրել,gostar de
1071,lachen::V,ծիծաղել,rir
1072,lachen::V,ծիծաղել,rir-se
1073,rühren::V,հուզել,comover
1074,weinen::V,լալ,chorar
1075,schimpfen::V,տրտնջալ,ralhar
1076,schimpfen::V,քրթմնջել,ralhar
1077,sich ärgern::V,զայրանալ,zangar-se
1078,sich fürchten::V,վախնալ,ter medo de
1079,sich fürchten::V,վախնալ,ter receio de
1080,fürchten::V,վախենալ,temer
1081,fürchten::V,վախենալ,recear
1082,fliehen::V,փախչել,fugir
1083,flüchten::V,փախչել,refugiar-se
1084,sehen::V,տեսնել,ver
1085,anschauen::V,դիտել,olhar
1086,ansehen::V,նայել,mirar
1087,hören::V,լսել,ouvir
1088,zuhören::V,ունկնդրել,escutar
1089,probieren::V,համը տեսել,provar
1090,probieren::V,համը տեսել,saborear
1091,riechen::V,հոտ առնել,cheirar
1092,fühlen::V,զգալ,sentir
1093,scheinen::V,երեւալ,parecer
1094,zu sehen sein::V,երեւալ,estar à vista
1095,vernehmen::V,իմանալ ,ouvir
1096,frieren::V,մրսել,ter frio
1097,tun::V,անել,fazer
1098,können::V,կարողանալ,saber
1099,wollen::V,ուզել,querer
1100,wollen::V,ցանկանալ,querer
1101,anfangen::V,սկսել,iniciar
1102,beenden::V,վերջացնել,acabar
1103,beenden::V,վերջացնել,terminar
1104,aufhören::V,դադարել,cessar
1105,aufhören::V,դադարել,desistir
1106,gelingen::V,հաջողվել,sair bem
1107,gelingen::V,հաջողվել,dar bom resultado
1108,gelingen::V,գլուխ գալ,sair bem
1109,gelingen::V,գլուխ գալ,dar bom resultado
1110,geraten::V,ստացվել,sair
1111,geraten::V,ստացվել,dar resultado
1112,öffnen::V,բաց անել,abrir
1113,schließen::V,փակել ,fechar
1114,stellen::V,դնել,pôr
1115,stellen::V,դնել,colocar
1116,setzen::V,նստեցնել,pôr
1117,setzen::V,նստեցնել,meter
1118,legen::V,դնել,pôr
1119,legen::V,դնել,meter
1120,berühren::V,դիպչել,tocar
1121,berühren::V,շոշափել,tocar
1122,verbinden::V,շաղկապել,unir
1123,verbinden::V,շաղկապել,ligar
1124,bedecken::V,ծածկել,cobrir
1125,aufhängen::V,կախել,pendurar
1126,anzünden::V,վառել,acender
1127,aufheben::V,վերցնել,apanhar
1128,aufheben::V,վերցնել,levantar
1129,zurücklassen::V,թողնել,deixar
1130,verlieren::V,կորցնել,perder
1131,fallen lassen::V,գցել,deixar cair
1132,machen::V,անել,fazer
1133,herstellen::V,արտադրել,produzir
1134,bauen::V,կառուցել,edificar
1135,bauen::V,կառուցել,construir
1136,reparieren::V,նորոգել,reparar
1137,reparieren::V,նորոգել,consertar
1138,verbessern::V,բարելավել,melhorar
1139,ändern::V,փոխել,mudar
1140,ändern::V,փոխել,alterar
1141,graben::V,փորել,cavar
1142,beugen::V,ծռել,curvar
1143,biegen::V,թեքել,vergar
1144,drehen::V,ոլորել,girar
1145,wenden::V,պտտել,virar
1146,wenden::V,պտտել,voltar
1147,umdrehen::V,շրջել,virar
1148,umdrehen::V,շրջել,revolver
1149,heben::V,բարձրացնել,levantar
1150,hochheben::V,բարձրացնել,erguer
1151,hochheben::V,բարձրացնել,levantar
1152,ergreifen::V,վարակվել,apanhar
1153,halten::V,բռնել,segurar
1154,drücken::V,ճնշել,apertar
1155,schieben::V,հրել,empurrar
1156,kratzen::V,քերել,raspar
1157,lecken::V,լիզել,lamber
1158,beißen::V,կծել,morder
1159,abreißen::V,պոկել,arrancar
1160,abschneiden::V,կտրել ,talhar
1161,binden::V,կապել,ligar
1162,stecken::V,խրել,meter
1163,stecken::V,խրել,enfiar
1164,brechen::V,կոտրել ,romper
1165,brechen::V,կոտրել ,quebrar
1166,klopfen::V,թակել,bater
1167,hauen::V,ծեծել,bater
1168,kleben::V,կպցնել,colar
1169,reiben::V,շփել,esfregar
1170,streichen::V,վրան քսել,barrar
1171,schleifen::V,սրել ,afiar
1172,schneiden::V,կտրել,cortar
1173,rütteln::V,ցնցել,sacudir
1174,schütteln::V,թափահարել,abanar
1175,schütteln::V,թափահարել,sacudir
1176,schwenken::V,ճոճել,agitar
1177,schütten::V,լցնել,deitar
1178,füllen::V,լիքը լցնել,encher
1179,einwickeln::V,փաթաթել,envolver
1180,einwickeln::V,փաթաթել,embrulhar
1181,tragen::V,կրել,levar
1182,tragen::V,կրել,trazer
1183,tragen::V,տանել,levar
1184,tragen::V,տանել,trazer
1185,schleppen::V,քաշել,arrastar
1186,ziehen::V,ձգել,puxar
1187,ziehen::V,քաշել,puxar
1188,aufbewahren::V,պահել ,guardar
1189,aufbewahren::V,պահել ,conservar
1190,werfen::V,նետել,lançar
1191,packen::V,հափշտակել,agarrar
1192,verstecken::V,ծածկել,esconder
1193,teilen::V,բաժանել,partir
1194,teilen::V,բաժանել,dividir
1195,schicken::V,ուղարկել,enviar
1196,bringen::V,բերել,trazer
1197,hinzufügen::V,ավելացնել,acrescentar
1198,bekommen::V,հայթայթել,obter
1199,erhalten::V,ստանալ,receber
1200,nehmen::V,վերցնել,tomar
1201,wählen::V,ընտրել,eleger
1202,wählen::V,ընտրել,escolher
1203,auswählen::V,գերադասել,escolher
1204,auswählen::V,գերադասել,seleccionar
1205,bewahren::V,պահպանել,guardar
1206,bewahren::V,պահպանել,conservar
1207,behindern::V,խոչընդոտել,impedir
1208,verderben::V,փչացնել,estragar
1209,verderben::V,փչացնել,corromper
1210,beschädigen::V,վնասել,danificar
1211,zerbrechen::V,ջարդել,romper
1212,zerbrechen::V,ջարդել,quebrar
1213,zerbrechen::V,կոտրել,romper
1214,zerbrechen::V,կոտրել,quebrar
1215,zerreißen::V,պատռել,rasgar
1216,zerstören::V,քանդել,destruir
1217,verbrennen::V,այրել,queimar
1218,geben::V,տալ,dar
1219,reichen::V,հանձնել,passar
1220,schenken::V,նվիրել,oferecer
1221,versprechen::V,խոստանալ,prometer
1222,wünschen::V,մաղթել,desejar
1223,loben::V,գովել,louvar
1224,küssen::V,համբուրել,beijar
1225,wiegen::V,օրորել,embalar
1226,zudecken::V,վրան գցել,tapar
1227,zudecken::V,վրան գցել,cobrir
1228,wecken::V,զարթնեցնել,acordar
1229,wecken::V,զարթնեցնել,despertar
1230,zeigen::V,ցույց տալ,mostrar
1231,führen::V,ուղեկցել,guiar
1232,führen::V,ուղեկցել,conduzir
1233,lehren::V,սովորեցնել,ensinar
1234,unterrichten::V,ավանդել,instruir
1235,aufziehen::V,դաստիարակել,criar
1236,leiten::V,ղեկավարել,dirigir
1237,leiten::V,ղեկավարել,conduzir
1238,leiten::V,կառավարել,dirigir
1239,leiten::V,կառավարել,conduzir
1240,antreiben::V,շտապեցնել,impelir
1241,lassen::V,ստիպել,fazer
1242,einladen::V,հրավիրել,convidar
1243,vereinigen::V,միացնել,unir
1244,vereinigen::V,միացնել,reunir
1245,besuchen::V,այցելել,ir ver
1246,besuchen::V,այցելել,visitar
1247,treffen::V,հանդիպել,encontrar
1248,sich versammeln::V,հավաքվել,reunir-se
1249,spielen::V,խաղալ,jogar
1250,spielen::V,խաղալ,brincar
1251,singen::V,երգել,cantar
1252,tanzen::V,պարել,bailar
1253,sich trennen::V,ցրվել,apartar-se
1254,verlassen::V,լքել,deixar
1255,verlassen::V,լքել,abandonar
1256,retten::V,փրկել,salvar
1257,bewachen::V,պահել,vigiar
1258,bewachen::V,պահել,guardar
1259,schützen::V,պաշտպանել,proteger
1260,verteidigen::V,պաշտպանել,defender
1261,sich schlagen::V,կռվել,brigar
1262,sich schlagen::V,կռվել,bater-se
1263,schießen::V,կրակել,disparar
1264,siegen::V,հաղթել,vencer
1265,ärgern::V,ձանձրացնել,irritar
1266,ärgern::V,ձանձրացնել,aborrecer
1267,schlagen::V,խփել,bater
1268,treten::V,քացի տալ,pisar
1269,stechen::V,խայթել,picar
1270,stoßen::V,մղել,empurrar
1271,stehlen::V,գողանալ,furtar
1272,stören::V,խանգարել,perturbar
1273,belästigen::V,անհանգստացնել,incomodar
1274,belästigen::V,անհանգստացնել,importunar
1275,verbergen::V,թաքցնել,ocultar
1276,verbergen::V,թաքցնել,esconder
1277,täuschen::V,խաբել,iludir
1278,täuschen::V,խաբել,enganar
1279,betrügen::V,խաբել,burlar
1280,betrügen::V,խաբել,enganar
1281,töten::V,սպանել ,matar
1282,wohnen::V,բնակվել,morar
1283,arbeiten::V,աշխատել,trabalhar
1284,sammeln::V,հավաքել,recolher
1285,sammeln::V,հավաքել,coleccionar
1286,pflücken::V,քաղել,colher
1287,jagen::V,որս անել,caçar
1288,fischen::V,ձուկ բռնել,pescar
1289,fassen::V,բռնել,apanhar
1290,hüten::V,արածեցնել,guardar
1291,treiben::V,հովուել,conduzir
1292,anbinden::V,չուանել,atar
1293,füttern::V,կերակրել,dar de comer a
1294,melken::V,կթել,ordenhar
1295,hacken::V,կոտորել,rachar
1296,gießen::V,ջրել,regar
1297,reifen::V,հասունանալ ,amadurecer
1298,zubereiten::V,պատրաստել,preparar
1299,kochen::V,եփել,cozer
1300,backen::V,թխել,cozer
1301,braten::V,տապակել,assar
1302,braten::V,տապակել,fritar
1303,umrühren::V,խառնել,remexer
1304,stricken::V,գործել,tricotar
1305,stricken::V,գործել,fazer malha
1306,nähen::V,կարել,coser
1307,nähen::V,կարել,costurar
1308,färben::V,ներկել,tingir
1309,färben::V,ներկել,colorir
1310,reinigen::V,մաքրել,limpar
1311,reinigen::V,մաքրել,purificar
1312,waschen::V,լվանալ,lavar
1313,abwischen::V,սրբել,limpar
1314,abwischen::V,սրբել,esfregar
1315,spülen::V,ողողել,lavar
1316,spülen::V,ողողել,enxaguar
1317,spülen::V,պարզաջրել,lavar
1318,spülen::V,պարզաջրել,enxaguar
1319,fegen::V,ավլել,varrer
1320,kehren::V,ավլել,varrer
1321,baden::V,լողանալ,banhar
1322,baden::V,լողանալ,tomar banho
1323,sich waschen::V,լվացվել,lavar-se
1324,ausziehen::V,հանել,despir
1325,anziehen::V,հագնել,vestir
1326,sich anziehen::V,հագնվել,vestir-se
1327,kämmen::V,սանրել,pentear
1328,schmücken::V,զարդարել,adornar
1329,sagen::V,ասել,dizer
1330,sprechen::V,խոսել,falar
1331,reden::V,զրուցել,falar
1332,sich unterhalten::V,խոսակցել,conversar
1333,fragen::V,հարցնել,perguntar
1334,bitten::V,խնդրել,pedir
1335,erzählen::V,պատմել,contar
1336,mitteilen::V,հաղորդել,comunicar
1337,mitteilen::V,հաղորդել,participar
1338,nennen::V,անվանել,nomear
1339,nennen::V,անվանել,apelidar
1340,rufen::V,կանչել,chamar
1341,prahlen::V,պարծենալ,gabar-se
1342,prahlen::V,պարծենալ,vangloriar-se
1343,übersetzen::V,թարգմանել,traduzir
1344,denken::V,մտածել,pensar
1345,glauben::V,հավատալ,crer
1346,bemerken::V,նկատել,notar
1347,bemerken::V,նկատել,observar
1348,erkennen::V,ճանաչել,reconhecer
1349,begreifen::V,հասկանալ,apreender
1350,begreifen::V,հասկանալ,compreender
1351,verstehen::V,ըմբռնել,entender
1352,verstehen::V,ըմբռնել,compreender
1353,lernen::V,սովորել,aprender
1354,wissen::V,իմանալ,saber
1355,sich erinnern an::V,հիշել,lembrar-se de
1356,sich erinnern an::V,հիշել,recordar-se de
1357,sich erinnern an::V,մտաբերել,lembrar-se de
1358,sich erinnern an::V,մտաբերել,recordar-se de
1359,vergessen::V,մոռանալ,esquecer
1360,messen::V,չափել,medir
1361,zählen::V,թվել,contar
1362,zählen::V,հաշվել,contar
1363,rechnen::V,հաշվել,calcular
1364,rechnen::V,հաշվարկել,calcular
1365,lesen::V,կարդալ,ler
1366,malen::V,նկարել,pintar
1367,zeichnen::V,գծել,desenhar
1368,schreiben::V,գրել,escrever
1369,besitzen::V,ունենալ,possuir
1370,besitzen::V,տեր լինել,possuir
1371,kaufen::V,գնել,comprar
1372,verkaufen::V,վաճառել,vender
1373,bezahlen::V,վճարել,pagar
1374,zahlen::V,վճարել,pagar
1375,beherrschen::V,ղեկավարել,imperar
1376,ertragen::V,դիմանալ,suportar
1377,Horn::N,,corno
1378,Horn::N,,chifre
1379,fangen::V,,apanhar
