,Concept_ID,hu,fr
859,manchmal::ADV,olykor,parfois
860,manchmal::ADV,olykor,quelquefois
861,oft::ADV,sokszor,souvent
862,immer::ADV,mindig,toujours
863,niemals::ADV,sohasem,ne ... jamais
864,hier::ADV,itt,ici
865,hierhin::ADV,erre,par ici
866,von hier::ADV,innen,d'ici
867,dort::ADV,ott,là
868,dort::ADV,ott,là-bas
869,dorthin::ADV,oda,y
870,dorthin::ADV,oda,par là
871,geradeaus::ADV,egyenesen,tout droit
872,vorwärts::ADV,előre,en avant
873,rückwärts::ADV,hátrafelé,en arrière
874,zurück::ADV,hátra,de retour
875,zurück::ADV,vissza,de retour
876,unten::ADV,alul,en bas
877,unten::ADV,alul,au-dessous
878,hinab::ADV,le,en bas
879,hinab::ADV,le,vers le bas
880,hinab::ADV,lefelé,en bas
881,hinab::ADV,lefelé,vers le bas
882,oben::ADV,fenn,dessus
883,oben::ADV,fenn,en haut
884,oben::ADV,felül,dessus
885,oben::ADV,felül,en haut
886,hinauf::ADV,fel,en haut
887,hinauf::ADV,fel,vers le haut
888,hinauf::ADV,felfelé,en haut
889,hinauf::ADV,felfelé,vers le haut
890,überall::ADV,mindenütt,partout
891,nicht::ADV,nem,ne ... pas
892,ein wenig::ADV,egy kicsit,un peu
893,kaum::ADV,alig,à peine
894,sehr::ADV,nagyon,très
895,so::ADV,úgy,si
896,so::ADV,úgy,ainsi
897,noch::ADV,még,encore
898,nur::ADV,csak,seulement
899,nur::ADV,csak,ne ... que
900,nur::ADV,csupán,seulement
901,nur::ADV,csupán,ne ... que
902,schon::ADV,már,déjà
903,wieder::ADV,ismét,de nouveau
904,wieder::ADV,megint,de nouveau
905,vergebens::ADV,hiába,en vain
906,vor::PRP,előtt,devant
907,hinter::PRP,mögött,derrière
908,unter::PRP,alatt,sous
909,unter::PRP,alatt,au-dessous de
910,durch::PRP,át,par
911,durch::PRP,át,à travers
912,durch::PRP,keresztül,par
913,durch::PRP,keresztül,à travers
914,neben::PRP,mellett,à côté de
915,zwischen::PRP,között,entre
916,wegen::PRP,miatt,à cause de
917,wegen::PRP,végett,à cause de
918,dies::PRN,ez,ceci
919,das::PRN,az,ce
920,das::PRN,az,cela
921,alles::PRN,minden,tout
922,ich::PRN,én,je
923,ich::PRN,én,moi
924,du::PRN,te,tu
925,du::PRN,te,toi
926,er::PRN,ő,il
927,er::PRN,ő,lui
928,wir::PRN,mi,nous
929,ihr::PRN,ti,vous
930,sie::PRN,ők,ils
931,sie::PRN,ők,elles
932,was::FPRN,mi,que
933,was::FPRN,mi,quoi
934,wer::FPRN,ki,qui
935,wo::FADV,hol,où
936,wohin::FADV,hova,où
937,wie::FADV,hogy,comment
938,wie::FADV,hogyan,comment
939,warum::FADV,miért,pourquoi
940,wieviel::FNUM,hány,combien
941,wieviel::FNUM,mennyi,combien
942,eins::NUM,egy,un
943,zwei::NUM,kettő,deux
944,drei::NUM,három,trois
945,vier::NUM,négy,quatre
946,fünf::NUM,öt,cinq
947,sechs::NUM,hat,six
948,sieben::NUM,hét,sept
949,acht::NUM,nyolc,huit
950,neun::NUM,kilenc,neuf
951,zehn::NUM,tíz,dix
952,elf::NUM,tizenegy,onze
953,zwölf::NUM,tizenkettő,douze
954,zwanzig::NUM,húsz,vingt
955,dreißig::NUM,harminc,trente
956,vierzig::NUM,negyven,quarante
957,fünfzig::NUM,ötven,cinquante
958,sechzig::NUM,hatvan,soixante
959,siebzig::NUM,hetven,soixante-dix
960,achtzig::NUM,nyolcvan,quatre-vingt
961,neunzig::NUM,kilencven,quatre-vingt-dix
962,hundert::NUM,száz,cent
963,tausend::NUM,ezer,mille
964,und::CNJ,és,et
965,und::CNJ,meg,et
966,oder::CNJ,vagy,ou
967,stehen::V,áll,être debout
968,sitzen::V,ül,être assis
969,liegen::V,fekszik,être couché
970,hängen::V,függ,pendre
971,werden::V,lesz,devenir
972,passieren::V,történik,se passer
973,beginnen::V,kezdődik,commencer
974,enden::V,végződik,finir
975,enden::V,végződik,se terminer
976,enden::V,befejeződik,finir
977,enden::V,befejeződik,se terminer
978,wechseln::V,változik,changer
979,wechseln::V,változik,alterner
980,aufgehen[Sonne]::V,kel,se lever
981,untergehen[Sonne]::V,lemegy,se coucher
982,scheinen[Sonne]::V,süt,briller
983,donnern::V,dörög,tonner
984,wehen::V,fúj,souffler
985,strömen::V,áramlik,affluer
986,fließen::V,folyik,couler
987,sich drehen::V,forog,tourner
988,schwanken::V,inog,osciller
989,schwanken::V,inog,chanceler
990,schwanken::V,ingadozik,osciller
991,schwanken::V,ingadozik,chanceler
992,schwingen::V,leng,vibrer
993,schwingen::V,leng,osciller
994,fallen::V,esik,tomber
995,brennen::V,ég,brûler
996,brennen::V,ég,flamber
997,rauchen::V,füstöl,fumer
998,regnen::V,esik,pleuvoir
999,gefrieren::V,megfagy,geler
1000,tauen::V,olvad,dégeler
1001,schmelzen::V,olvad,fondre
1002,schmelzen::V,elolvad,fondre
1003,trocknen::V,szárad,sécher
1004,sieden::V,forr,bouillir
1005,faulen::V,rothad,pourrir
1006,faulen::V,rothad,se putréfier
1007,verfaulen::V,elrothad,pourrir
1008,verfaulen::V,megrothad,pourrir
1009,reißen::V,szakad,rompre
1010,reißen::V,szakad,se déchirer
1011,versinken::V,süllyed,s'enfoncer
1012,versinken::V,elsüllyed,s'enfoncer
1013,vergehen::V,múlik,passer
1014,vergehen::V,elmúlik,passer
1015,erscheinen::V,feltűnik,apparaître
1016,erscheinen::V,megjelenik,apparaître
1017,verschwinden::V,letűnik,disparaître
1018,sinken::V,süllyed,descendre
1019,sinken::V,süllyed,s'abaisser
1020,abnehmen::V,apad,diminuer
1021,abnehmen::V,csökken,diminuer
1022,zunehmen::V,növekszik,augmenter
1023,zunehmen::V,gyarapszik,augmenter
1024,steigen::V,emelkedik,monter
1025,wachsen::V,nő,croître
1026,wachsen::V,terem,croître
1027,wachsen::V,növekszik,croître
1028,glänzen::V,ragyog,briller
1029,glänzen::V,fénylik,briller
1030,funkeln::V,csillog,étinceler
1031,funkeln::V,tündöklik,étinceler
1032,lärmen::V,lármázik,faire du bruit
1033,läuten::V,cseng,sonner
1034,klingeln::V,csenget,sonner
1035,klirren::V,csörömpöl,cliqueter
1036,brausen::V,zúg,mugir
1037,brausen::V,morajlik,mugir
1038,rauschen::V,zúg,bruire
1039,klingen::V,hangzik,sonner
1040,bellen::V,ugat,aboyer
1041,heulen::V,bőg,hurler
1042,heulen::V,üvölt,hurler
1043,blasen::V,fúj,souffler
1044,pfeifen::V,fütyül,siffler
1045,schreien::V,kiált,crier
1046,schreien::V,kiabál,crier
1047,stöhnen::V,nyög,gémir
1048,zittern::V,remeg,trembler
1049,zittern::V,reszket,trembler
1050,leben::V,él,vivre
1051,geboren werden::V,születik,naître
1052,atmen::V,lélegzik,respirer
1053,trinken::V,iszik,boire
1054,essen::V,eszik,manger
1055,schlucken::V,nyel,avaler
1056,müde werden::V,elfárad,se lasser
1057,müde werden::V,elfárad,se fatiguer
1058,müde werden::V,kifárad,se lasser
1059,müde werden::V,kifárad,se fatiguer
1060,einschlafen::V,elalszik,s'endormir
1061,schlafen::V,alszik,dormir
1062,aufwachen::V,felébred,se réveiller
1063,aufstehen::V,felkel,se lever
1064,sich erholen::V,pihen,se reposer
1065,sich erholen::V,pihen,se détendre
1066,krank werden::V,megbetegedik,tomber malade
1067,krank werden::V,belebetegszik,tomber malade
1068,krank sein::V,betegeskedik,être malade
1069,schmerzen::V,fáj,faire mal
1070,husten::V,köhög,tousser
1071,genesen::V,meggyógyul,guérir
1072,genesen::V,meggyógyul,se remettre
1073,sterben::V,hal,mourir
1074,umkommen::V,elpusztul,périr
1075,sich bewegen::V,mozog,bouger
1076,sich rühren::V,mozdul,broncher
1077,sich erheben::V,feláll,se lever
1078,sich erheben::V,felemelkedik,se lever
1079,sich setzen::V,ül,s'asseoir
1080,sich setzen::V,leül,s'asseoir
1081,hinfallen::V,bukik,tomber
1082,hinfallen::V,elesik,tomber
1083,laufen::V,jár,marcher
1084,laufen::V,jár,aller à pied
1085,schreiten::V,lép,marcher
1086,spazierengehen::V,sétál,se promener
1087,eilen::V,siet,courir
1088,sich beeilen::V,siet,se hâter
1089,sich beeilen::V,siet,se dépêcher
1090,sausen::V,robog,filer
1091,rennen::V,fut,courir
1092,rennen::V,szalad,courir
1093,springen::V,ugrik,sauter
1094,klettern::V,kúszik,grimper
1095,schaukeln::V,hintázik,se balancer
1096,kriechen::V,kúszik,ramper
1097,schwimmen::V,úszik,nager
1098,tauchen::V,merül,plonger
1099,rudern::V,evez,ramer
1100,fahren::V,jár,aller
1101,fahren::V,jár,rouler
1102,fahren::V,megy,aller
1103,fahren::V,megy,rouler
1104,fahren::V,utazik,aller
1105,fahren::V,utazik,rouler
1106,fliegen::V,száll,voler
1107,gehen::V,megy,aller
1108,weggehen::V,elmegy,s'en aller
1109,abfahren::V,indul,partir
1110,anhalten::V,megáll,s'arrêter
1111,hineingehen::V,bemegy,entrer
1112,eintreten::V,belép,entrer
1113,kommen::V,jön,venir
1114,ankommen::V,érkezik,arriver
1115,ankommen::V,megérkezik,arriver
1116,zurückkommen::V,visszajön,revenir
1117,bleiben::V,marad,rester
1118,bleiben::V,marad,demeurer
1119,bleiben::V,megmarad,rester
1120,bleiben::V,megmarad,demeurer
1121,warten::V,vár,attendre
1122,warten::V,várakozik,attendre
1123,erwarten::V,vár,attendre
1124,erwarten::V,megvár,attendre
1125,suchen::V,kutat,chercher
1126,finden::V,talál,trouver
1127,versuchen::V,megpróbál,essayer
1128,versuchen::V,megkísérel,essayer
1129,vorbereiten::V,előkészít,préparer
1130,lieben::V,szeret,aimer
1131,mögen::V,szeret,aimer
1132,mögen::V,szeret,vouloir
1133,lachen::V,nevet,rire
1134,rühren::V,mozdít,toucher
1135,rühren::V,mozdít,attendrir
1136,weinen::V,sír,pleurer
1137,schimpfen::V,szid,gronder
1138,schimpfen::V,szitkozódik,gronder
1139,sich ärgern::V,mérgelődik,se fâcher
1140,sich ärgern::V,bosszankodik,se fâcher
1141,sich fürchten::V,fél,avoir peur
1142,sich fürchten::V,retteg,avoir peur
1143,fürchten::V,fél,craindre
1144,fürchten::V,fél,avoir peur de
1145,fliehen::V,menekül,fuir
1146,flüchten::V,elmenekül,s'enfuir
1147,sehen::V,néz,voir
1148,anschauen::V,megnéz,regarder
1149,ansehen::V,néz,regarder
1150,ansehen::V,ránéz,regarder
1151,ansehen::V,megnéz,regarder
1152,hören::V,hall,entendre
1153,zuhören::V,hallgat,écouter
1154,zuhören::V,meghallgat,écouter
1155,probieren::V,kóstol,goûter
1156,probieren::V,megkóstol,goûter
1157,riechen::V,szagol,sentir
1158,fühlen::V,érez,sentir
1159,scheinen::V,tűnik,sembler
1160,scheinen::V,tűnik,paraître
1161,scheinen::V,látszik,sembler
1162,scheinen::V,látszik,paraître
1163,zu sehen sein::V,mutatkozik,se voir
1164,zu sehen sein::V,mutatkozik,être visible
1165,vernehmen::V,hall,entendre
1166,vernehmen::V,hall,percevoir
1167,frieren::V,fázik,avoir froid
1168,tun::V,csinál,faire
1169,tun::V,cselekszik,faire
1170,können::V,tud,savoir
1171,können::V,tud,pouvoir
1172,wollen::V,akar,vouloir
1173,anfangen::V,kezd,commencer
1174,beenden::V,befejez,finir
1175,beenden::V,befejez,terminer
1176,aufhören::V,megszűnik,cesser
1177,aufhören::V,megszűnik,arrêter
1178,gelingen::V,sikerül,réussir
1179,geraten::V,kerül,réussir
1180,geraten::V,jut,réussir
1181,öffnen::V,nyit,ouvrir
1182,öffnen::V,kinyit,ouvrir
1183,schließen::V,csuk,fermer
1184,schließen::V,becsuk,fermer
1185,stellen::V,állít,poser
1186,stellen::V,állít,mettre
1187,stellen::V,helyez,poser
1188,stellen::V,helyez,mettre
1189,setzen::V,ültet,placer
1190,setzen::V,helyez,placer
1191,legen::V,tesz,placer
1192,legen::V,fektet,placer
1193,berühren::V,érint,toucher
1194,verbinden::V,beköt,lier
1195,verbinden::V,összeköt,lier
1196,bedecken::V,betakar,couvrir
1197,bedecken::V,beborít,couvrir
1198,aufhängen::V,felakaszt,accrocher
1199,anzünden::V,gyújt,allumer
1200,anzünden::V,meggyújt,allumer
1201,aufheben::V,felemel,ramasser
1202,zurücklassen::V,hátrahagy,laisser
1203,verlieren::V,veszít,perdre
1204,verlieren::V,elveszít,perdre
1205,fallen lassen::V,elejt,lâcher
1206,fallen lassen::V,elejt,laisser tomber
1207,machen::V,tesz,faire
1208,machen::V,csinál,faire
1209,herstellen::V,gyárt,produire
1210,herstellen::V,gyárt,fabriquer
1211,herstellen::V,előállít,produire
1212,herstellen::V,előállít,fabriquer
1213,bauen::V,épít,bâtir
1214,bauen::V,épít,construire
1215,reparieren::V,javít,réparer
1216,reparieren::V,kijavít,réparer
1217,reparieren::V,megjavít,réparer
1218,verbessern::V,megjavít,améliorer
1219,ändern::V,változtat,changer
1220,ändern::V,változtat,modifier
1221,ändern::V,megváltoztat,changer
1222,ändern::V,megváltoztat,modifier
1223,graben::V,ás,creuser
1224,beugen::V,meghajt,plier
1225,beugen::V,meghajt,ployer
1226,biegen::V,hajlít,courber
1227,drehen::V,forgat,tordre
1228,drehen::V,forgat,tourner
1229,wenden::V,fordít,retourner
1230,wenden::V,megfordít,retourner
1231,umdrehen::V,megfordít,tourner
1232,umdrehen::V,megforgat,tourner
1233,heben::V,emel,soulever
1234,hochheben::V,felemel,lever
1235,ergreifen::V,megfog,saisir
1236,ergreifen::V,megfog,prendre
1237,halten::V,tart,tenir
1238,drücken::V,nyom,presser
1239,drücken::V,megnyom,presser
1240,schieben::V,tol,pousser
1241,kratzen::V,vakar,gratter
1242,kratzen::V,vakar,égratigner
1243,lecken::V,nyal,lécher
1244,beißen::V,harap,mordre
1245,abreißen::V,letép,arracher
1246,abschneiden::V,levág,couper
1247,binden::V,köt,lier
1248,binden::V,köt,attacher
1249,binden::V,kötöz,lier
1250,binden::V,kötöz,attacher
1251,stecken::V,dug,enfoncer
1252,brechen::V,tör,rompre
1253,brechen::V,eltör,rompre
1254,klopfen::V,kopogtat,frapper
1255,hauen::V,vág,frapper
1256,hauen::V,levág,frapper
1257,kleben::V,tapaszt,coller
1258,reiben::V,dörzsöl,frotter
1259,reiben::V,súrol,frotter
1260,streichen::V,simít,empâter
1261,schleifen::V,fen,affiler
1262,schleifen::V,fen,aiguiser
1263,schleifen::V,csiszol,affiler
1264,schleifen::V,csiszol,aiguiser
1265,schleifen::V,köszörül,affiler
1266,schleifen::V,köszörül,aiguiser
1267,schneiden::V,vág,couper
1268,schneiden::V,vág,trancher
1269,schneiden::V,szel,couper
1270,schneiden::V,szel,trancher
1271,schneiden::V,metsz,couper
1272,schneiden::V,metsz,trancher
1273,rütteln::V,ráz,cahoter
1274,schütteln::V,ráz,secouer
1275,schütteln::V,megráz,secouer
1276,schwenken::V,lóbál,agiter
1277,schwenken::V,lobogtat,agiter
1278,schütten::V,önt,verser
1279,füllen::V,tölt,remplir
1280,füllen::V,megtölt,remplir
1281,einwickeln::V,becsavar,envelopper
1282,tragen::V,hord,porter
1283,schleppen::V,vonszol,traîner
1284,ziehen::V,húz,tirer
1285,aufbewahren::V,megőriz,garder
1286,aufbewahren::V,megőriz,conserver
1287,werfen::V,dob,jeter
1288,werfen::V,dob,lancer
1289,werfen::V,hajít,jeter
1290,werfen::V,hajít,lancer
1291,fangen::V,fog,attraper
1292,packen::V,megragad,agripper
1293,verstecken::V,eldug,cacher
1294,verstecken::V,elrejt,cacher
1295,teilen::V,oszt,diviser
1296,teilen::V,megoszt,diviser
1297,schicken::V,küld,envoyer
1298,bringen::V,hoz,apporter
1299,bringen::V,visz,apporter
1300,hinzufügen::V,hozzáad,ajouter
1301,bekommen::V,kap,obtenir
1302,bekommen::V,megkap,obtenir
1303,erhalten::V,kap,recevoir
1304,erhalten::V,megkap,recevoir
1305,nehmen::V,vesz,prendre
1306,wählen::V,választ,choisir
1307,auswählen::V,kiválaszt,choisir
1308,auswählen::V,kiválaszt,sélectionner
1309,bewahren::V,megtart,préserver
1310,behindern::V,akadályoz,gêner
1311,behindern::V,gátol,gêner
1312,verderben::V,elront,gâter
1313,verderben::V,elront,corrompre
1314,beschädigen::V,rongál,endommager
1315,zerbrechen::V,eltör,casser
1316,zerbrechen::V,széttör,casser
1317,zerbrechen::V,kettétör,casser
1318,zerreißen::V,eltép,déchirer
1319,zerreißen::V,széttép,déchirer
1320,zerstören::V,elpusztít,détruire
1321,verbrennen::V,éget,brûler
1322,verbrennen::V,eléget,brûler
1323,geben::V,ad,donner
1324,reichen::V,nyújt,tendre
1325,schenken::V,ajándékoz,offrir
1326,versprechen::V,ígér,promettre
1327,wünschen::V,kíván,souhaiter
1328,loben::V,dicsér,louer
1329,küssen::V,csókol,embrasser
1330,wiegen::V,ringat,bercer
1331,zudecken::V,betakar,couvrir
1332,wecken::V,kelt,éveiller
1333,wecken::V,kelt,réveiller
1334,wecken::V,ébreszt,éveiller
1335,wecken::V,ébreszt,réveiller
1336,zeigen::V,mutat,montrer
1337,zeigen::V,mutat,faire voir
1338,führen::V,visz,guider
1339,führen::V,vezet,guider
1340,lehren::V,tanít,apprendre
1341,unterrichten::V,tanít,instruire
1342,aufziehen::V,felnevel,élever
1343,leiten::V,vezet,diriger
1344,leiten::V,vezet,conduire
1345,leiten::V,vezérel,diriger
1346,leiten::V,vezérel,conduire
1347,antreiben::V,hajt,pousser
1348,lassen::V,-tat,faire
1349,lassen::V,-at,faire
1350,einladen::V,meghív,inviter
1351,vereinigen::V,egyesít,unir
1352,vereinigen::V,egyesít,réunir
1353,besuchen::V,látogat,visiter
1354,besuchen::V,látogat,aller voir
1355,treffen::V,talál,rencontrer
1356,sich versammeln::V,gyülekezik,s'assembler
1357,sich versammeln::V,összegyűlik,s'assembler
1358,spielen::V,játszik,jouer
1359,singen::V,énekel,chanter
1360,tanzen::V,táncol,danser
1361,sich trennen::V,elválik,se séparer
1362,verlassen::V,elhagy,quitter
1363,retten::V,ment,sauver
1364,bewachen::V,őriz,garder
1365,schützen::V,óv,protéger
1366,schützen::V,véd,protéger
1367,verteidigen::V,véd,défendre
1368,sich schlagen::V,verekszik,se taper
1369,schießen::V,lő,tirer
1370,siegen::V,győz,vaincre
1371,ärgern::V,bosszant,agacer
1372,schlagen::V,üt,battre
1373,schlagen::V,üt,frapper
1374,schlagen::V,ver,battre
1375,schlagen::V,ver,frapper
1376,treten::V,rúg,botter
1377,treten::V,rúg,donner un coup de pied à
1378,stechen::V,döf,piquer
1379,stechen::V,szúr,piquer
1380,stoßen::V,lök,heurter
1381,stehlen::V,lop,voler
1382,stören::V,zavar,gêner
1383,stören::V,zavar,déranger
1384,belästigen::V,zaklat,molester
1385,belästigen::V,zaklat,importuner
1386,verbergen::V,rejt,cacher
1387,verbergen::V,rejt,dissimuler
1388,verbergen::V,elrejt,cacher
1389,verbergen::V,elrejt,dissimuler
1390,täuschen::V,megtéveszt,abuser
1391,täuschen::V,megtéveszt,tromper
1392,betrügen::V,csal,duper
1393,betrügen::V,csal,frauder
1394,töten::V,öl,tuer
1395,wohnen::V,lakik,habiter
1396,wohnen::V,lakik,demeurer
1397,arbeiten::V,dolgozik,travailler
1398,sammeln::V,szed,collectionner
1399,sammeln::V,gyűjt,collectionner
1400,pflücken::V,szed,cueillir
1401,jagen::V,vadászik,chasser
1402,fischen::V,halászik,pêcher
1403,fassen::V,fog,capturer
1404,hüten::V,őriz,garder
1405,hüten::V,legeltet,garder
1406,treiben::V,hajt,mener
1407,anbinden::V,köt,attacher
1408,füttern::V,etet,faire manger
1409,melken::V,fej,traire
1410,hacken::V,vág,fendre
1411,gießen::V,öntöz,arroser
1412,reifen::V,érik,mûrir
1413,zubereiten::V,elkészít,préparer
1414,kochen::V,főz,cuire
1415,backen::V,süt,cuire
1416,braten::V,süt,rôtir
1417,umrühren::V,megkever,remuer
1418,stricken::V,köt,tricoter
1419,nähen::V,varr,coudre
1420,färben::V,fest,teindre
1421,reinigen::V,tisztít,nettoyer
1422,waschen::V,mos,laver
1423,abwischen::V,letöröl,essuyer
1424,spülen::V,mosogat,rincer
1425,fegen::V,söpör,balayer
1426,kehren::V,söpör,balayer
1427,baden::V,fürdik,se baigner
1428,sich waschen::V,mosdik,se laver
1429,sich waschen::V,mosakszik,se laver
1430,ausziehen::V,levesz,ôter
1431,ausziehen::V,levesz,enlever
1432,anziehen::V,felölt,mettre
1433,anziehen::V,felvesz,mettre
1434,sich anziehen::V,öltözik,s'habiller
1435,sich anziehen::V,felöltözik,s'habiller
1436,kämmen::V,fésül,peigner
1437,schmücken::V,díszít,orner
1438,schmücken::V,díszít,décorer
1439,sagen::V,mond,dire
1440,sprechen::V,beszél,parler
1441,reden::V,beszél,parler
1442,sich unterhalten::V,beszélget,bavarder
1443,sich unterhalten::V,beszélget,s'entretenir
1444,fragen::V,kérdez,demander
1445,bitten::V,kér,prier
1446,erzählen::V,mesél,raconter
1447,erzählen::V,elbeszél,raconter
1448,mitteilen::V,közöl,communiquer
1449,nennen::V,hív,nommer
1450,nennen::V,hív,appeler
1451,nennen::V,nevez,nommer
1452,nennen::V,nevez,appeler
1453,rufen::V,hív,appeler
1454,prahlen::V,dicsekszik,se vanter
1455,übersetzen::V,fordít,traduire
1456,denken::V,gondol,penser
1457,glauben::V,hisz,croire
1458,bemerken::V,észrevesz,remarquer
1459,bemerken::V,észrevesz,apercevoir
1460,erkennen::V,ráismer,reconnaître
1461,erkennen::V,felismer,reconnaître
1462,begreifen::V,felfog,concevoir
1463,verstehen::V,ért,entendre
1464,verstehen::V,ért,comprendre
1465,verstehen::V,megért,entendre
1466,verstehen::V,megért,comprendre
1467,lernen::V,tanul,apprendre
1468,lernen::V,megtanul,apprendre
1469,wissen::V,tud,savoir
1470,sich erinnern an::V,emlékszik,se souvenir de
1471,vergessen::V,felejt,oublier
1472,vergessen::V,elfelejt,oublier
1473,messen::V,mér,mesurer
1474,messen::V,megmér,mesurer
1475,zählen::V,számol,compter
1476,zählen::V,megszámol,compter
1477,rechnen::V,számít,calculer
1478,lesen::V,olvas,lire
1479,malen::V,fest,peindre
1480,zeichnen::V,rajzol,dessiner
1481,schreiben::V,ír,écrire
1482,besitzen::V,birtokol,posséder
1483,kaufen::V,vesz,acheter
1484,kaufen::V,megvesz,acheter
1485,verkaufen::V,elad,vendre
1486,bezahlen::V,fizet,payer
1487,bezahlen::V,kifizet,payer
1488,zahlen::V,fizet,payer
1489,zahlen::V,megfizet,payer
1490,beherrschen::V,ural,dominer
1491,beherrschen::V,ural,maîtriser
1492,ertragen::V,elbír,tolérer
1493,ertragen::V,elbír,supporter
1494,ertragen::V,elvisel,tolérer
1495,ertragen::V,elvisel,supporter
