,Concept_ID,te,lbe
646,jung::A,పసి,чӏавасса
647,jung::A,పసి,жагьилсса
648,arm::A,బీద,мискинсса
649,reich::A,ధనవంతుడైన,авадансса
650,bekannt::A,తెలిసిన,дусъсса
651,berühmt::A,ప్రపిద్దికెక్కివ,машгьурсса
652,fremd::A,అన్యమైన,чил
653,verschieden::A,భేదమైన,личӏи-личӏисса
654,nah::A,దగ్గఱనున్న,гъансса
655,fern::A,దూరమందున్న,архсса
656,linker::A,ఎడమప్రక్కగ,кияхсса
657,linker::A,ఎడమప్రక్కగ,кюччахсса
658,rechter::A,కుడి,урчӏахсса
659,anderer::A,వేఱ్తెన,цамур
660,erster::A,మొదటి,цалчинмур
661,erster::A,మొదటి,цалчиннсса
662,zweiter::A,రెండన,кӏилчиимур
663,dritter::A,మూడో,шамулчинмур
664,letzter::A,కడపటి,махъва-махъмур
665,allein::ADV,ఒంటిగా,ялгъузну
666,auf einmal::ADV,హరాత్తుగ,
667,zusammen::ADV,కలిసి,цачӏу
668,zusammen::ADV,కలిసి,архӏал
669,lange::ADV,బహుకాలము,батӏи къабуклай
670,lange::ADV,బహుకాలము,хъунмасса хӏаллай
671,plötzlich::ADV,హరాత్తుగ,цакуну
672,sofort::ADV,తక్షణము,мугьлат бакъа
673,später::ADV,ఇటీవలి,махъ
674,jetzt::ADV,ఇప్పుడు,утти
675,jetzt::ADV,ఇప్పుడు,цӏана
676,heute::ADV,నేడు,хӏакьину
677,morgen::ADV,ఱేపు,гьуит
678,morgen::ADV,ఱేపు,гьунттий
679,bald::ADV,శీఘ్రముగ,
680,dann::ADV,అప్పుడు,яла
681,gestern::ADV,నిన్నటి దినము,лахьхьу
682,einst::ADV,పూర్వమొకప్పుడు,
683,damals::ADV,అప్పుడు,та чӏумал
684,danach::ADV,అప్పుడు,яла
685,vorher::ADV,ఎదుట,хьхьнчӏ
686,vorher::ADV,ఎదుట,хьхьичӏва
687,zuerst::ADV,మొదటిలో,бакӏрай
688,zuerst::ADV,మొదటిలో,цӏу бутӏуй
689,einmal::ADV,ఒకసారి,цал
690,manchmal::ADV,అప్పటప్పటికి,ваксса-таксса
691,oft::ADV,తఱచుగా,чӏявуну
692,immer::ADV,ఎల్లప్పుడు,мудан
693,immer::ADV,ఎల్లప్పుడు,даиман
694,niemals::ADV,ఎప్పుడునులేదు,тачӏав
695,hier::ADV,ఇక్కడ,шикку
696,hierhin::ADV,ఇక్కడకు,шиккун
697,von hier::ADV,ఇక్కడనుండి,шичча
698,dort::ADV,అక్కడ,гикку
699,dorthin::ADV,అక్కడికి,тиккун
700,geradeaus::ADV,సూటిగా,тӏайланм
701,vorwärts::ADV,ముందుకు,хьхьичӏунмай
702,rückwärts::ADV,వెనుకకు,махъа-хьхьичӏунмай
703,zurück::ADV,వెనుకభాగము,махъунмай
704,unten::ADV,క్రింద,лув
705,hinab::ADV,కిందికి,бакӏ-ялавай
706,hinab::ADV,కిందికి,бакӏъялавай
707,oben::ADV,మీద,ялув
708,hinauf::ADV,పైకి,лавай
709,überall::ADV,అంతటా,гьариий
710,überall::ADV,అంతటా,хьу-хьуний
711,überall::ADV,అంతటా,гьарца кӏанай
712,nicht::ADV,కాదు,къа-
713,ein wenig::ADV,కొంచెము,чанни
714,ein wenig::ADV,కొంచెము,ца чансса
715,kaum::ADV,చాలిచాలక,дахьа
716,sehr::ADV,చాల,оьну
717,sehr::ADV,చాల,гужну
718,sehr::ADV,చాల,хъинну
719,so::ADV,ఆలాగున,укукн
720,noch::ADV,ఇప్పటికిని,гьала
721,noch::ADV,ఇప్పటికిని,уттигу
722,noch::ADV,ఇప్పటికిని,цакьинва
723,noch::ADV,ఇప్పటికిని,ттигу-шилагу
724,nur::ADV,మాత్రము,анжагь
725,schon::ADV,ఇదివఱకే,
726,wieder::ADV,తిరిగి,цӏуницӏа
727,vergebens::ADV,నిష్ఫలముగా,аьдада
728,vergebens::ADV,నిష్ఫలముగా,нахӏакь
729,vor::PRP,ముందు,хьхьичӏ
730,hinter::PRP,వెనుక,махъ
731,unter::PRP,క్రింద,лув
732,durch::PRP,ద్వారా,-х
733,neben::PRP,దగ్గెర,чӏарав
734,zwischen::PRP,మధ్య,дянив
735,wegen::PRP,కారణంగా,цӏаний
736,dies::PRN,ఇది,ва
737,das::PRN,అది,та
738,das::PRN,అది,кӏа
739,das::PRN,అది,га
740,alles::PRN,సకలము,щала
741,ich::PRN,నేను,на
742,du::PRN,నీవు,ина
743,er::PRN,అతడు,му
744,wir::PRN,మనము,жу
745,ihr::PRN,మీరు,зу
746,sie::PRN,వారు,
747,was::FPRN,ఏమి,ци
748,wer::FPRN,ఎవడు,цу
749,wo::FADV,ఎక్కడ,чув
750,wohin::FADV,ఎందుకు,чун
751,wie::FADV,ఎట్టు,цукун
752,warum::FADV,ఏల,цан
753,wieviel::FNUM,ఎంత,циксса
754,eins::NUM,ఒకటి,ца
755,zwei::NUM,రెండు,кӏива
756,drei::NUM,మూడు,шамма
757,vier::NUM,నాలుగు,мукьа
758,vier::NUM,నాలుగు,мукьва
759,fünf::NUM,అయిదు,ххюва
760,sechs::NUM,ఆఱు,ряхва
761,sieben::NUM,ఏరు,арула
762,acht::NUM,ఎనిమదు,мяйва
763,neun::NUM,తొమ్మిది,урчӏва
764,zehn::NUM,పది,ацӏва
765,elf::NUM,పదునొకొండు,ацӏния цава
766,zwölf::NUM,పండ్రండు,ацӏиия кӏива
767,zwanzig::NUM,ఇరుపది,кьува
768,dreißig::NUM,ముప్పది,зувира
769,vierzig::NUM,నలువది,мукьцӏала
770,fünfzig::NUM,ఏబది,ххюцӏала
771,sechzig::NUM,అరుపది,ряхцӏала
772,siebzig::NUM,డెబ్బది,
773,achtzig::NUM,ఎనుబది,мяйцӏала
774,neunzig::NUM,తొంబది,урчӏцӏала
775,hundert::NUM,నూఱు,ттурш
776,hundert::NUM,నూఱు,ттуршва
777,tausend::NUM,వేయి,азарва
778,und::CNJ,మఱియు,-гу
779,oder::CNJ,లేక,я
780,oder::CNJ,లేక,ягу
781,stehen::V,నిలుచు,ацӏан
782,sitzen::V,కూర్చుండు,щяивкӏун икӏан
783,liegen::V,పండుకొనుట,утту нвхьуну икӏан
784,hängen::V,వ్రేలాడదీయు,зурчӏай тӏун
785,werden::V,అగు,хьун
786,passieren::V,సంభవించు,хьун
787,beginnen::V,ఆరంభించు,дайдишин
788,beginnen::V,ఆరంభించు,дайдирхьуну дикӏан
789,enden::V,తీరుట,къуртал дан
790,wechseln::V,మార్చు,даххана хьун
791,wechseln::V,మార్చు,даххана дуллан
792,aufgehen[Sonne]::V,ఉదయించు,буклай бур
793,untergehen[Sonne]::V,అస్తమించు,лаглай бур
794,scheinen[Sonne]::V,ప్రకాశించు,битан
795,scheinen[Sonne]::V,ప్రకాశించు,чани буллан
796,donnern::V,ఉరుముట,тӏий бур
797,wehen::V,దురద్పప్టము,бишлай бур
798,strömen::V,పారుట,экьинан
799,fließen::V,ప్రవహించు,экьинан
800,sich drehen::V,తిరుగు,гьанан
801,schwanken::V,ఆడించుట,хъюлчу тӏун
802,schwanken::V,ఆడించుట,хӏуркку тӏун
803,schwingen::V,ఊగుట,хъюлчай тӏун
804,schwingen::V,ఊగుట,хъюлчу тӏун
805,fallen::V,పడు,багьлан
806,brennen::V,కాలుట,ччучлан
807,rauchen::V,పొగసుట,пуркӏу тӏун
808,regnen::V,కురిపించుట,лачӏун
809,regnen::V,కురిపించుట,лачIлай дур
810,gefrieren::V,గడ్డకట్టు,микӏ лачӏун
811,tauen::V,కరగు,баслан
812,schmelzen::V,కరగు,баслан
813,trocknen::V,యెండుట,кьакьан
814,sieden::V,ఉడుకు,щаран
815,faulen::V,క్రుళ్లు,аьллан
816,verfaulen::V,క్షిణించు,аьллан
817,verfaulen::V,క్షిణించు,аьян
818,reißen::V,చించు,ххя дукан
819,versinken::V,మునుగు,оькьлан
820,versinken::V,మునుగు,оькьан
821,vergehen::V,సంభవించు,лялиян
822,erscheinen::V,కనబడు,буккан
823,erscheinen::V,కనబడు,загьир хьун
824,verschwinden::V,అదృశ్యమగు,бат хьун
825,verschwinden::V,అదృశ్యమగు,акъа хьун
826,sinken::V,ముణుగుట,чахь учин
827,abnehmen::V,తగ్గు,чан хьун
828,abnehmen::V,తగ్గు,ссуссукьу хьун
829,zunehmen::V,పెరుగుట,гьарза хьун
830,steigen::V,లేచు,гьаз хьун
831,wachsen::V,పెరుగు,ххяххан
832,glänzen::V,ప్రకాశించు,цӏай буккан
833,funkeln::V,ప్రకాశించు,цӏай-цӏай тӏун
834,lärmen::V,అరుచుట,чӏу буллан
835,lärmen::V,అరుచుట,аьлагъужа буллан
836,läuten::V,మేళవించుట,занг ришлан
837,läuten::V,మేళవించుట,занг дуллан
838,klingeln::V,వాయించుట,занг ришлан
839,klingeln::V,వాయించుట,занг дуллан
840,klirren::V,ఘంటానాదము,
841,brausen::V,గర్జించు,никъащилан
842,rauschen::V,చటచటమనుట,щурщур тӏун
843,klingen::V,ధ్వనించుట,чӏу буклан
844,bellen::V,అఱచు,хӏап тӏун
845,heulen::V,కూయు,
846,blasen::V,దురద్పప్టము,уф тӏун
847,pfeifen::V,ఈలవేయు,щютӏа тӏун
848,schreien::V,అఱచు,чӏу бан
849,stöhnen::V,మూలుగు,угь-къак тӏун
850,zittern::V,వణకు,зурзу чин
851,zittern::V,వణకు,зурзу тӏун
852,leben::V,జీవించుట,ялапар хъанан
853,geboren werden::V,పుట్టుట,ан
854,atmen::V,ఉపిరి తీయు,ссихӏ ласлан
855,atmen::V,ఉపిరి తీయు,ссихӏ бигьлан
856,trinken::V,త్రాగు,хӏачӏан
857,trinken::V,త్రాగు,хӏачӏлан
858,essen::V,తిను,канан
859,schlucken::V,మ్రింగు,кьюлтӏа тӏун
860,müde werden::V,అలయు,аьхчӏин
861,einschlafen::V,నిద్రించు,шанан икӏан
862,schlafen::V,నిద్రురించు,шанан
863,aufwachen::V,మేలుకొను,чантӏ учин
864,aufstehen::V,లేచు,бизан
865,sich erholen::V,నడ్డి వాల్చు,бигьалаган
866,krank werden::V,జబ్బుపడు,къашай хьун
867,krank sein::V,జబ్బు చేయు,къашай хъанан
868,krank sein::V,జబ్బు చేయు,къашавай икӏан
869,schmerzen::V,నొచ్చుట,цӏун
870,husten::V,దగ్గుట,хъугьу чин
871,husten::V,దగ్గుట,хъугьу тӏун
872,genesen::V,కుదురుట,хъин хьун
873,genesen::V,కుదురుట,сагъ лаган
874,sterben::V,మరణించు,ивчӏан
875,umkommen::V,నశించు,лиллан
876,umkommen::V,నశించు,литӏлан
877,umkommen::V,నశించు,ажал биян
878,umkommen::V,నశించు,личӏи хьун
879,umkommen::V,నశించు,иакьлу хьун
880,umkommen::V,నశించు,ахир жан хъанан
881,umkommen::V,నశించు,рухӏирачӏа икӏан
882,sich bewegen::V,కదలు,сукку хьун
883,sich rühren::V,కదలు,сукку хьун
884,sich erheben::V,లేచు,бизан
885,sich setzen::V,కూర్చుణ్డు,щяикӏан
886,sich setzen::V,కూర్చుణ్డు,щябикӏан
887,hinfallen::V,దొర్లు,багьан
888,laufen::V,నడచు,занан
889,schreiten::V,అడుగుపెట్టుట,ша ласлан
890,spazierengehen::V,పచారు చేయు,сайр буллан
891,eilen::V,తొందరపడు,анавар буккан
892,sich beeilen::V,త్వరపెట్టు,анавар буккан
893,sausen::V,విసరికొట్టు,никъа щилан
894,sausen::V,విసరికొట్టు,никъа щун
895,rennen::V,పరుగెత్తు,лечлан
896,springen::V,దుముకు,тӏанкӏ дан
897,klettern::V,ఎక్కు,лахълан
898,schaukeln::V,ఉయ్యాల ఊగు ,гьайжак бигьлан
899,kriechen::V,ప్రాకు,ххярк тӏун
900,schwimmen::V,ఈదు,гьузун
901,tauchen::V,మునుగు,лултту уккан
902,rudern::V,తెడ్లతోఁగడపు,бяхлан
903,rudern::V,తెడ్లతోఁగడపు,батӏлан
904,rudern::V,తెడ్లతోఁగడపు,ххялаххи дуклан
905,fahren::V,నడపు,гьан
906,fliegen::V,ఎగురు,лехлан
907,gehen::V,పోవు,нан
908,weggehen::V,బయలుదేరు,ялагьан
909,abfahren::V,విడిచిపోవు,гьан
910,anhalten::V,నిలుపు,бацӏан
911,hineingehen::V,ప్రవేశించు,буххан
912,eintreten::V,ప్రవేశించు,буххан
913,kommen::V,వచ్చు,учӏан
914,ankommen::V,వచ్చి చేరు,биян
915,ankommen::V,వచ్చి చేరు,бучӏан
916,zurückkommen::V,తిరిగీవచ్చుట,зана хъун
917,zurückkommen::V,తిరిగీవచ్చుట,зана бикӏан
918,bleiben::V,ఉండు,личӏан
919,warten::V,కనిపెట్టు,ялугьлан
920,erwarten::V,నిరిక్షించు,ялугьлан
921,suchen::V,వెదకు,луглан
922,finden::V,కనుగొను,лякъин
923,versuchen::V,ప్రయత్నించు,ххал буллан
924,vorbereiten::V,తయారుచేయు,хӏадур бан
925,lieben::V,ప్రేమించు,эшкьи хьуиу бикӏан
926,mögen::V,ఇష్టపడు,ххиран бикӏан
927,lachen::V,నవ్వు,хъян
928,rühren::V,గుండె తాకు,
929,weinen::V,వీడ్చు,аьтӏун
930,schimpfen::V,గొణుగు,дяъван
931,schimpfen::V,గొణుగు,ссугайи агьан
932,sich ärgern::V,అలుగు,ссибизлан
933,sich fürchten::V,భయపడు,ингъауслан
934,fürchten::V,భయపడు,хӏучӏ тӏун
935,fliehen::V,పాఱిపోపు,ака бан
936,flüchten::V,తప్పించుకొను,лихъан
937,sehen::V,చూచు,чӏалан
938,anschauen::V,చూచు,урган
939,ansehen::V,కాచియుండు,буруглан
940,hören::V,విను,баллан
941,zuhören::V,విను,вичӏи дихьлан
942,probieren::V,చవిచూచుట,тӏин ххал буллан
943,riechen::V,వాసనచూచు,ссунтӏа тӏун
944,fühlen::V,స్పర్శించుట,дакӏнил буслан
945,scheinen::V,కనబడు,ххан
946,scheinen::V,కనబడు,бизан
947,scheinen::V,కనబడు,ххан бикӏлай бикӏан
948,zu sehen sein::V,చూవు,
949,vernehmen::V,విను,баян
950,frieren::V,చలికి వడకు,лигьулул хъанан
951,tun::V,చేయు,бан
952,können::V,గల,хьун
953,wollen::V,కోరు,
954,anfangen::V,ఆరంభించు,дайдишин
955,beenden::V,ముగించు,къуртал бан
956,aufhören::V,నిలుపు,кьабагьан
957,gelingen::V,గెలుపాందు,бюхъан
958,geraten::V,వెలువడు,
959,öffnen::V,తెఱచు,тӏитӏин
960,schließen::V,మూయు,лакьин
961,stellen::V,ఉంచు,дацӏан дан
962,stellen::V,ఉంచు,бишин
963,setzen::V,ఉంచు,щяитан
964,legen::V,పెట్టు,бишин
965,berühren::V,తాకు,ка щун
966,verbinden::V,చేర్చుట,бахӏин
967,verbinden::V,చేర్చుట,дахӏин
968,bedecken::V,మూయు,ялтту бущин
969,bedecken::V,మూయు,ялтту бакьин
970,aufhängen::V,వ్రేలాడదీయు,лахъан
971,anzünden::V,వెలిగించు,лахъан
972,aufheben::V,సేకరించు,гьаз бан
973,zurücklassen::V,విడుచు,кьаитан
974,zurücklassen::V,విడుచు,битан
975,verlieren::V,పోగొట్టుకొను,дакъа дан
976,fallen lassen::V,జాఱవిడుచు,рутан
977,machen::V,చేయు,дан
978,herstellen::V,ఉత్పత్తిచేయు,яраг ишла бувиу бан
979,bauen::V,నిర్మించు,дан
980,reparieren::V,సరిచేయు,дакьин дан
981,verbessern::V,వృద్ధి చేయు,ххуй дан
982,ändern::V,మార్చు,баххана бан
983,graben::V,త్రవ్వు,дуклан
984,beugen::V,వంచు,лахӏан бан
985,beugen::V,వంచు,кьус бикӏан
986,biegen::V,వంచు,баччин
987,biegen::V,వంచు,лахӏан бан
988,drehen::V,నూలువడుకు,гьанан
989,wenden::V,త్రిప్పు,кӏура баен бан
990,umdrehen::V,త్రిప్పు,кӏура баен бан
991,heben::V,ఎత్తు,гьаз бан
992,hochheben::V,ఎత్తు,гьаз бан
993,ergreifen::V,వశపఱచుకొను,хъап дан
994,ergreifen::V,వశపఱచుకొను,хъап увиу угьан
995,halten::V,ఉంచు,бугьлан
996,drücken::V,అణచు,кьюч бигьлан
997,schieben::V,నొక్కు,щун
998,kratzen::V,గోకు,
999,lecken::V,నాకు,ланцӏа тӏун
1000,beißen::V,కఱచు,хъапа тӏун
1001,beißen::V,కఱచు,кьацӏа тӏун
1002,abreißen::V,తెగతెంచు,буцан
1003,abschneiden::V,తెగకొట్టు,бухъан
1004,abschneiden::V,తెగకొట్టు,кьукьин
1005,binden::V,కట్టు,бахӏин
1006,binden::V,కట్టు,дахӏин
1007,stecken::V,తగులుకొనివుండుట,
1008,brechen::V,పగులగొట్టు,гъагъан
1009,klopfen::V,కొట్టు,кьутӏа тӏун
1010,hauen::V,కొట్టు,рищун
1011,kleben::V,అంటుకొను,лачӏун буллан
1012,reiben::V,రాచు,ссуку буллан
1013,streichen::V,వ్యాపింపజేయు,дугъан
1014,streichen::V,వ్యాపింపజేయు,аьгъу дан
1015,schleifen::V,రాచు,
1016,schneiden::V,కోయు,духълан
1017,schneiden::V,కోయు,кьукьлан
1018,rütteln::V,కుదిలించుట,
1019,schütteln::V,కదల్చు,хъюлчу буллан
1020,schwenken::V,ఊచుట,палцӏ дуллан
1021,schütten::V,పోయు,рутӏин
1022,füllen::V,నింపు,буцӏин бан
1023,einwickeln::V,చుట్టు,кай-кай бан
1024,tragen::V,మోయు,ларсун занан
1025,tragen::V,మోయు,ларсун ачин
1026,schleppen::V,ఈడ్చు,ххилан
1027,ziehen::V,ఈడ్చు,
1028,aufbewahren::V,కాపాడు,ядан
1029,aufbewahren::V,కాపాడు,ядуллан
1030,werfen::V,విసరు,личин
1031,fangen::V,పట్టుకొను,бугьан
1032,fangen::V,పట్టుకొను,бугьлан
1033,packen::V,పట్టుకొను,
1034,verstecken::V,దాచు,ладитан
1035,verstecken::V,దాచు,кьюлтӏ дан
1036,verstecken::V,దాచు,дахьлаган дан
1037,teilen::V,భాగించు,бачӏин
1038,teilen::V,భాగించు,бутӏа бан
1039,schicken::V,పంపు,тӏайла буккан
1040,bringen::V,తెచ్చు,диян дан
1041,hinzufügen::V,చేర్చు,ххи бан
1042,bekommen::V,సంపాదించు,ласун
1043,erhalten::V,పుచ్చుకొను,ласун
1044,nehmen::V,తీసికొను,ласун
1045,wählen::V,ఇష్టపడు,бувчӏин
1046,auswählen::V,ఏరుకొను,бувчӏин
1047,auswählen::V,ఏరుకొను,язи бугьан
1048,bewahren::V,భద్రపఱుచు,ядан
1049,behindern::V,అడ్డగించుట,дайщишруду дуллан
1050,verderben::V,చెఱచు,зия дан
1051,beschädigen::V,చెరుపుట,зарал буллан
1052,zerbrechen::V,పగులగొట్టు,гьагъан
1053,zerbrechen::V,పగులగొట్టు,гьагъан бан
1054,zerreißen::V,చించు,ххяхха дуккан
1055,zerstören::V,వాశనము చేయు,лекьан дан
1056,verbrennen::V,కాల్చు,ччуччин
1057,geben::V,ఇచ్చు,дулун
1058,reichen::V,అందుకొనుట,дулун
1059,schenken::V,అర్పించు,пишкаш дан
1060,schenken::V,అర్పించు,багъишла дан
1061,schenken::V,అర్పించు,ихӏсандалун дуллун
1062,versprechen::V,వాగ్దత్తము చేయు,банна чин
1063,wünschen::V,కోరు,
1064,loben::V,స్తుతించు,цӏа дан
1065,küssen::V,ముద్దుపెట్టుకొను,ппай тӏун
1066,wiegen::V,ఊచుట,гьуркку тӏун
1067,wiegen::V,ఊచుట,гьуркку буллан
1068,wiegen::V,ఊచుట,гьуркку бан
1069,zudecken::V,మూయు,
1070,wecken::V,నిద్రపలేపుట,чантӏ учин ан
1071,zeigen::V,చూవు,ккаккан бан
1072,führen::V,దారిచూపు,буцин
1073,lehren::V,బోధించు,лахьхьин бан
1074,lehren::V,బోధించు,лахьхьин буллан
1075,unterrichten::V,నేర్పు,дарс дишаван
1076,aufziehen::V,పెంచు,хъуна ан
1077,aufziehen::V,పెంచు,тарбия ан
1078,leiten::V,తీసుకపోవుట,каялувшиву дан
1079,antreiben::V,ప్రేరేపించు,
1080,lassen::V,అనుమతించు,
1081,einladen::V,ఆహ్వానించు,хъамалу оьвчин
1082,vereinigen::V,కూడుట,ца бан
1083,besuchen::V,పోయి చూచు,ялун уххан
1084,treffen::V,కలియు,хьуна бакьин
1085,sich versammeln::V,కూర్చు,батӏин
1086,spielen::V,ఆట లాడు,тӏуркӏу тӏун
1087,singen::V,పాడు,балай тӏун
1088,tanzen::V,నృత్యముచేయు,къавтӏун
1089,sich trennen::V,ఎడబాయుట,ппив хьун
1090,verlassen::V,విడుచు,увккун гьан
1091,retten::V,తప్పించుట,ххассал бан
1092,bewachen::V,కాపాడు,къарал бан
1093,schützen::V,రక్షించు,ябан
1094,verteidigen::V,రక్షించు,буруччин
1095,sich schlagen::V,జగడమాడు,биян
1096,schießen::V,కాల్చు,битлан
1097,siegen::V,గెలుచు,ххув хьун
1098,siegen::V,గెలుచు,ххувшаву ласун
1099,ärgern::V,పీడించుట,ссибизан уллан
1100,schlagen::V,కొట్టు,рищун
1101,treten::V,తన్ను,
1102,stechen::V,కుట్టు,кьутӏин
1103,stoßen::V,గెంటు,щун
1104,stehlen::V,దొంగిలించు,дацин
1105,stören::V,కలతపఱచు,кьючин
1106,belästigen::V,పీడించు,бизар уллан
1107,verbergen::V,దాచు,лабитан
1108,verbergen::V,దాచు,кӏучӏ бан
1109,täuschen::V,మోసము చేయు,хъяврин ан
1110,betrügen::V,మోసపుచ్చు,аьикьин ан
1111,töten::V,చంపు,ивчӏан
1112,wohnen::V,నివసించు,оьрму бутлан
1113,arbeiten::V,పనిచేయు,зун
1114,sammeln::V,ప్రోగుచేయు,ттихӏин
1115,sammeln::V,ప్రోగుచేయు,вив дишин
1116,pflücken::V,యేరుట,риттун
1117,jagen::V,వేటాడు,авли занан
1118,fischen::V,వెదకు,чавахъру бугьлан
1119,fassen::V,పట్టుకొమ,бугьан
1120,hüten::V,మందచేరుట,урттуйн бакьлан
1121,treiben::V,నడపు,дачин дуллан
1122,treiben::V,నడపు,лихъан буллан
1123,anbinden::V,కట్టు,бахӏин
1124,füttern::V,భోజనము పెట్టు,канаки буллан
1125,melken::V,పాలు పితుకు,ттизин
1126,hacken::V,నఱకు,мюрш буллан
1127,hacken::V,నఱకు,мюрш бан
1128,gießen::V,నీళ్ళుకట్టుట,щин дишин
1129,reifen::V,పండుట,диян
1130,zubereiten::V,వండు,хӏадур дан
1131,zubereiten::V,వండు,хӏадур бан
1132,kochen::V,వండు,шашан
1133,kochen::V,వండు,шашан дуллан
1134,backen::V,రొట్టెకాల్చు,бишлан
1135,backen::V,రొట్టెకాల్చు,шахьлан
1136,braten::V,వేపు,цӏарайх дуллан
1137,umrühren::V,కదులుట,хӏала бан
1138,stricken::V,అల్లు,щащлан
1139,stricken::V,అల్లు,щащан
1140,nähen::V,కుట్టు,дуруххан
1141,färben::V,రంగు వేయు,ранг щун
1142,reinigen::V,శుభ్రము చేయు,марцӏ бан
1143,waschen::V,కడుగు,шюшин
1144,abwischen::V,తుడుచు,лишин
1145,spülen::V,నీటిలో జడించు,вилаган
1146,fegen::V,ఊడ్చు,башин
1147,kehren::V,ఊడ్చు,бахьлан
1148,baden::V,స్నానము చేయు,щинавун учӏлан
1149,sich waschen::V,కడుగు,диссун
1150,sich waschen::V,కడుగు,лажин диссун
1151,sich waschen::V,కడుగు,лажин дислан
1152,sich waschen::V,కడుగు,биссун
1153,sich waschen::V,కడుగు,чурх бислан
1154,ausziehen::V,విప్పు,ликкан
1155,anziehen::V,ధరించు,лаххан
1156,sich anziehen::V,బట్టలు వేసుకొను,янна лаххан
1157,sich anziehen::V,తొడుగుకొను,янна лаххан
1158,kämmen::V,దువ్వుట,ттарал дуккан
1159,schmücken::V,అలంకరించు,чӏюлу бан
1160,sagen::V,చెప్పు,учин
1161,sprechen::V,చెప్పు,гъалгъа тӏун
1162,reden::V,మాటలాడు,гъалгъа тӏун
1163,sich unterhalten::V,ముచ్చటలాడు,гъалгъа тӏун
1164,fragen::V,ప్రశ్నించు,цӏуххин
1165,bitten::V,కోరు,тавакъю буллан
1166,erzählen::V,చెప్పు,хавар бусан
1167,mitteilen::V,తెలియజేయు,баян бан
1168,mitteilen::V,తెలియజేయు,хавар бан
1169,nennen::V,పేరు వెట్టు,цӏа дизан
1170,rufen::V,పిలుచు,оьвтӏун
1171,prahlen::V,జల్లి,цӏа дуллан
1172,übersetzen::V,తర్జుమాచేయు,таржума бан
1173,denken::V,ఆలోచించు,пикри буллан
1174,glauben::V,నమ్ము,вих хьун
1175,bemerken::V,గుర్తించు,хӏисав хъун
1176,erkennen::V,గుర్తించు,увчӏин
1177,begreifen::V,గ్రహించు,бувчӏин
1178,verstehen::V,గ్రహించు,
1179,lernen::V,నేర్చు కొను,лахьлан
1180,lernen::V,నేర్చు కొను,лахьхьин
1181,wissen::V,తెలిసికొను,кӏулну бикӏан
1182,wissen::V,తెలిసికొను,хавар бикӏан
1183,sich erinnern an::V,జ్ఞాపకముంచుకొను,дакӏнин бутан
1184,vergessen::V,మఱచిపోవు,хъама битан
1185,messen::V,కొలుచుట,дуцин дуллан
1186,messen::V,కొలుచుట,дуцин дан
1187,zählen::V,లెక్కపెట్టు,дуккин
1188,rechnen::V,లెక్కపెట్టు,хӏисав дан
1189,lesen::V,చదువు,ккалан
1190,malen::V,పూనుట,сурат дуллан
1191,zeichnen::V,వ్రాసుట,сурат дуллан
1192,schreiben::V,వ్రాయు,чичин
1193,schreiben::V,వ్రాయు,чичлан
1194,besitzen::V,కలిగియుండు,дуну икӏан
1195,besitzen::V,కలిగియుండు,дуну дикӏан
1196,besitzen::V,కలిగియుండు,заллуну икӏан
1197,kaufen::V,కొను,машан ласун
1198,verkaufen::V,అమ్ము,баххан
1199,bezahlen::V,చెల్లించు,арцу дулун
1200,bezahlen::V,చెల్లించు,багьа булун
1201,zahlen::V,చెల్లించు,арцу дулун
1202,zahlen::V,చెల్లించు,багьа булун
1203,beherrschen::V,ఏలు,дуну икӏан
1204,beherrschen::V,ఏలు,заллуну икӏан
1205,ertragen::V,భరించు,бухӏан
