,Concept_ID,lbe,hy
693,richtig::A,саргъунсса,ձիշտ
694,schlimm::A,оьккисса,լղրճուկ
695,wahr::A,хӏакьсса,ճիշտ
696,wahr::A,хӏакьсса,իրական
697,alt::A,кугьнасса,հին
698,neu::A,цӏусса,նոր
699,ehemalig::A,хъхъичӏвасса,նախկին
700,alt[Lebewesen]::A,агьилсса,ծեր
701,alt[Lebewesen]::A,агьилсса,պառավ
702,jung::A,чӏавасса,մատաղ
703,jung::A,жагьилсса,մատաղ
704,arm::A,мискинсса,աղքատ
705,reich::A,авадансса,հարուստ
706,bekannt::A,дусъсса,ծանոթ
707,berühmt::A,машгьурсса,հայտնի
708,berühmt::A,машгьурсса,հռչակավոր
709,fremd::A,чил,օտար
710,verschieden::A,личӏи-личӏисса,տարբեր
711,nah::A,гъансса,մոտ
712,nah::A,гъансса,մերձ
713,fern::A,архсса,հեռավոր
714,linker::A,кияхсса,ձախ
715,linker::A,кюччахсса,ձախ
716,rechter::A,урчӏахсса,աջ
717,anderer::A,цамур,այլ
718,anderer::A,цамур,ուրիշ
719,erster::A,цалчинмур,առաջին
720,erster::A,цалчиннсса,առաջին
721,zweiter::A,кӏилчиимур,երկրորդ
722,dritter::A,шамулчинмур,երրորդ
723,letzter::A,махъва-махъмур,վերջին
724,allein::ADV,ялгъузну,միայնակ
725,zusammen::ADV,цачӏу,միասին
726,zusammen::ADV,цачӏу,իրար հետ
727,zusammen::ADV,архӏал,միասին
728,zusammen::ADV,архӏал,իրար հետ
729,lange::ADV,батӏи къабуклай,երկար ժամանակ
730,lange::ADV,хъунмасса хӏаллай,երկար ժամանակ
731,plötzlich::ADV,цакуну,հանկարծ
732,sofort::ADV,мугьлат бакъа,իսկույն
733,später::ADV,махъ,ավելի ուշ
734,später::ADV,махъ,հետո
735,jetzt::ADV,утти,այժմ
736,jetzt::ADV,цӏана,այժմ
737,heute::ADV,хӏакьину,այսօր
738,morgen::ADV,гьуит,վաղը
739,morgen::ADV,гьунттий,վաղը
740,dann::ADV,яла,ապա
741,dann::ADV,яла,հետո
742,gestern::ADV,лахьхьу,երեկ
743,damals::ADV,та чӏумал,ատէնին
744,danach::ADV,яла,ապա
745,danach::ADV,яла,այն ժամանակ
746,vorher::ADV,хьхьнчӏ,առաջ
747,vorher::ADV,хьхьичӏва,առաջ
748,zuerst::ADV,бакӏрай,նախ
749,zuerst::ADV,цӏу бутӏуй,նախ
750,einmal::ADV,цал,մի անգամ
751,manchmal::ADV,ваксса-таксса,երբեմն
752,oft::ADV,чӏявуну,հաճախ
753,immer::ADV,мудан,միշտ
754,immer::ADV,даиман,միշտ
755,niemals::ADV,тачӏав,երբեք
756,hier::ADV,шикку,այստեղ
757,hierhin::ADV,шиккун,այստեղ
758,von hier::ADV,шичча,այդտեղից
759,dort::ADV,гикку,այնտեղ
760,dorthin::ADV,тиккун,այնտեղ
761,geradeaus::ADV,тӏайланм,ուղիղ
762,vorwärts::ADV,хьхьичӏунмай,առաջ
763,rückwärts::ADV,махъа-хьхьичӏунмай,դեպի ետ
764,zurück::ADV,махъунмай,ետ
765,unten::ADV,лув,ներքեւում
766,hinab::ADV,бакӏ-ялавай,ներքեւ
767,hinab::ADV,бакӏъялавай,ներքեւ
768,oben::ADV,ялув,վերեւում
769,hinauf::ADV,лавай,վերեւ
770,überall::ADV,гьариий,ամենուր
771,überall::ADV,хьу-хьуний,ամենուր
772,überall::ADV,гьарца кӏанай,ամենուր
773,nicht::ADV,къа-,չէ
774,ein wenig::ADV,чанни,մի քիչ
775,ein wenig::ADV,ца чансса,մի քիչ
776,kaum::ADV,дахьа,հազիվ
777,sehr::ADV,оьну,շատ
778,sehr::ADV,гужну,շատ
779,sehr::ADV,хъинну,շատ
780,so::ADV,укукн,այդպես
781,noch::ADV,гьала,դեռ
782,noch::ADV,уттигу,դեռ
783,noch::ADV,цакьинва,դեռ
784,noch::ADV,ттигу-шилагу,դեռ
785,nur::ADV,анжагь,միայն
786,wieder::ADV,цӏуницӏа,նորից
787,wieder::ADV,цӏуницӏа,դարձյալ
788,vergebens::ADV,аьдада,իզուր
789,vergebens::ADV,нахӏакь,իզուր
790,vor::PRP,хьхьичӏ,դիմացը
791,hinter::PRP,махъ,ետեւը
792,unter::PRP,лув,տակ
793,durch::PRP,-х,միջով
794,neben::PRP,чӏарав,քովը
795,zwischen::PRP,дянив,միջեւ
796,wegen::PRP,цӏаний,պատճառով
797,wegen::PRP,цӏаний,շնորհից
798,dies::PRN,ва,սա
799,dies::PRN,ва,այս
800,das::PRN,та,դա
801,das::PRN,та,այդ
802,das::PRN,кӏа,դա
803,das::PRN,кӏа,այդ
804,das::PRN,га,դա
805,das::PRN,га,այդ
806,alles::PRN,щала,ամեն ինչ
807,ich::PRN,на,ես
808,du::PRN,ина,դու
809,er::PRN,му,նա
810,wir::PRN,жу,մենք
811,ihr::PRN,зу,դուք
812,was::FPRN,ци,ինչ
813,wer::FPRN,цу,ով
814,wo::FADV,чув,ուր
815,wo::FADV,чув,որտեղ
816,wohin::FADV,чун,դեպի ուր
817,wie::FADV,цукун,ինչպես
818,warum::FADV,цан,ինչու
819,wieviel::FNUM,циксса,որչափ
820,eins::NUM,ца,մեկ
821,zwei::NUM,кӏива,երկու
822,drei::NUM,шамма,երեք
823,vier::NUM,мукьа,չորս
824,vier::NUM,мукьва,չորս
825,fünf::NUM,ххюва,հինգ
826,sechs::NUM,ряхва,վեց
827,sieben::NUM,арула,յոթ
828,acht::NUM,мяйва,ութ
829,neun::NUM,урчӏва,ինը
830,zehn::NUM,ацӏва,տասը
831,elf::NUM,ацӏния цава,տասնմեկ
832,zwölf::NUM,ацӏиия кӏива,տասներկու
833,zwanzig::NUM,кьува,քսան
834,dreißig::NUM,зувира,երեսուն
835,vierzig::NUM,мукьцӏала,քառասուն
836,fünfzig::NUM,ххюцӏала,հիսուն
837,sechzig::NUM,ряхцӏала,վաթսուն
838,achtzig::NUM,мяйцӏала,ութսուն
839,neunzig::NUM,урчӏцӏала,իննսուն
840,hundert::NUM,ттурш,հարյուր
841,hundert::NUM,ттуршва,հարյուր
842,tausend::NUM,азарва,հազար
843,und::CNJ,-гу,ու
844,oder::CNJ,я,կամ
845,oder::CNJ,ягу,կամ
846,stehen::V,ацӏан,կանգնել
847,sitzen::V,щяивкӏун икӏан,նստել
848,liegen::V,утту нвхьуну икӏан,ստել
849,hängen::V,зурчӏай тӏун,կախվել
850,werden::V,хьун,դառնալ
851,passieren::V,хьун,պատահել
852,beginnen::V,дайдишин,սկսվել
853,beginnen::V,дайдирхьуну дикӏан,սկսվել
854,enden::V,къуртал дан,վերջանալ
855,wechseln::V,даххана хьун,փոխվել
856,wechseln::V,даххана дуллан,փոխվել
857,aufgehen[Sonne]::V,буклай бур,բարձրանալ
858,aufgehen[Sonne]::V,буклай бур,ելնել 
859,untergehen[Sonne]::V,лаглай бур,մտնել
860,scheinen[Sonne]::V,битан,շողալ
861,scheinen[Sonne]::V,битан,փայլել
862,scheinen[Sonne]::V,чани буллан,շողալ
863,scheinen[Sonne]::V,чани буллан,փայլել
864,donnern::V,тӏий бур,որոտալ
865,wehen::V,бишлай бур,փչել
866,strömen::V,экьинан,հոսել
867,fließen::V,экьинан,հոսել
868,sich drehen::V,гьанан,պտտվել
869,schwanken::V,хъюлчу тӏун,տատանվել
870,schwanken::V,хӏуркку тӏун,տատանվել
871,schwingen::V,хъюлчай тӏун,ճոճվել
872,schwingen::V,хъюлчу тӏун,ճոճվել
873,fallen::V,багьлан,ընկնել
874,brennen::V,ччучлан,այրվել
875,rauchen::V,пуркӏу тӏун,ծխել
876,regnen::V,лачӏун,անձրեւ գալ
877,regnen::V,лачIлай дур,անձրեւ գալ
878,gefrieren::V,микӏ лачӏун,սառչել
879,tauen::V,баслан,լկիլ
880,schmelzen::V,баслан,հալիլ
881,trocknen::V,кьакьан,չորանալ
882,sieden::V,щаран,եռալ
883,faulen::V,аьллан,փտել
884,verfaulen::V,аьллан,նեխել
885,verfaulen::V,аьян,նեխել
886,reißen::V,ххя дукан,պատռվել
887,reißen::V,ххя дукан,ճղվել
888,versinken::V,оькьлан,սուզվել
889,versinken::V,оькьан,սուզվել
890,vergehen::V,лялиян,անցնել 
891,erscheinen::V,буккан,հայտնվել
892,erscheinen::V,буккан,երեւալ
893,erscheinen::V,загьир хьун,հայտնվել
894,erscheinen::V,загьир хьун,երեւալ
895,verschwinden::V,бат хьун,անհետանալ
896,verschwinden::V,акъа хьун,անհետանալ
897,sinken::V,чахь учин,ընկնել
898,abnehmen::V,чан хьун,փոքրանալ
899,abnehmen::V,ссуссукьу хьун,փոքրանալ
900,zunehmen::V,гьарза хьун,մեծանալ
901,steigen::V,гьаз хьун,բարձրանալ
902,wachsen::V,ххяххан,աճել
903,glänzen::V,цӏай буккан,նշուլել
904,glänzen::V,цӏай буккан,փայլիլ
905,funkeln::V,цӏай-цӏай тӏун,փայլատակել
906,lärmen::V,чӏу буллан,աղմուկ հանել
907,lärmen::V,аьлагъужа буллан,աղմուկ հանել
908,läuten::V,занг ришлан,զնգալ
909,läuten::V,занг дуллан,զնգալ
910,klingeln::V,занг ришлан,զնգալ
911,klingeln::V,занг дуллан,զնգալ
912,brausen::V,никъащилан,մոլեգնել
913,rauschen::V,щурщур тӏун,սոսափել
914,klingen::V,чӏу буклан,հնչել
915,bellen::V,хӏап тӏун,հաչել
916,blasen::V,уф тӏун,փչել 
917,pfeifen::V,щютӏа тӏун,սուլել
918,schreien::V,чӏу бан,գոռալ 
919,stöhnen::V,угь-къак тӏун,տնքալ
920,zittern::V,зурзу чин,դողալ
921,zittern::V,зурзу тӏун,դողալ
922,leben::V,ялапар хъанан,ապրել
923,geboren werden::V,ан,ծնվել
924,atmen::V,ссихӏ ласлан,շնչել
925,atmen::V,ссихӏ бигьлан,շնչել
926,trinken::V,хӏачӏан,խմել
927,trinken::V,хӏачӏлан,խմել
928,essen::V,канан,ուտել
929,schlucken::V,кьюлтӏа тӏун,կլանել
930,schlucken::V,кьюлтӏа тӏун,կուլ տալ
931,müde werden::V,аьхчӏин,հոգնել
932,einschlafen::V,шанан икӏан,քուն մտնել
933,schlafen::V,шанан,քնել
934,aufwachen::V,чантӏ учин,արթննալ
935,aufstehen::V,бизан,ելլել
936,sich erholen::V,бигьалаган,հանգստանալ
937,krank werden::V,къашай хьун,հիւանդանալ
938,krank sein::V,къашай хъанан,հիվանդ լինել
939,krank sein::V,къашавай икӏан,հիվանդ լինել
940,schmerzen::V,цӏун,ցավել
941,husten::V,хъугьу чин,հազալ
942,husten::V,хъугьу тӏун,հազալ
943,genesen::V,хъин хьун,ապաքինվել
944,genesen::V,сагъ лаган,ապաքինվել
945,sterben::V,ивчӏан,մեռնել
946,sterben::V,ивчӏан,վախճանվել
947,umkommen::V,лиллан,կործանվել
948,umkommen::V,литӏлан,կործանվել
949,umkommen::V,ажал биян,կործանվել
950,umkommen::V,личӏи хьун,կործանվել
951,umkommen::V,иакьлу хьун,կործանվել
952,umkommen::V,ахир жан хъанан,կործանվել
953,umkommen::V,рухӏирачӏа икӏан,կործանվել
954,sich bewegen::V,сукку хьун,ընթանալ
955,sich rühren::V,сукку хьун,շարժվել
956,sich erheben::V,бизан,կանգնել
957,sich erheben::V,бизан,վեր կենալ
958,sich setzen::V,щяикӏан,նստել
959,sich setzen::V,щябикӏан,նստել
960,hinfallen::V,багьан,ընկնել
961,laufen::V,занан,քայլել
962,schreiten::V,ша ласлан,ճեմել
963,spazierengehen::V,сайр буллан,շրջագայել
964,eilen::V,анавар буккан,շտապել
965,sich beeilen::V,анавар буккан,շտապել 
966,sausen::V,никъа щилан,սլանալ
967,sausen::V,никъа щун,սլանալ
968,rennen::V,лечлан,վազել
969,springen::V,тӏанкӏ дан,ցատկել
970,klettern::V,лахълан,մագլցել
971,schaukeln::V,гьайжак бигьлан,ճոճվել
972,schaukeln::V,гьайжак бигьлан,օրորվել
973,kriechen::V,ххярк тӏун,սողալ
974,schwimmen::V,гьузун,լողալ
975,tauchen::V,лултту уккан,սուզվել
976,rudern::V,бяхлан,թիավարել
977,rudern::V,батӏлан,թիավարել
978,rudern::V,ххялаххи дуклан,թիավարել
979,fahren::V,гьан,ընթանալ
980,fliegen::V,лехлан,թռչել
981,gehen::V,нан,գնալ
982,weggehen::V,ялагьан,հեռանալ
983,abfahren::V,гьан,ճանապարհվել
984,anhalten::V,бацӏан,կանգնել
985,hineingehen::V,буххан,մտնել
986,eintreten::V,буххан,մտնել
987,kommen::V,учӏан,գալ
988,ankommen::V,биян,ժամանել
989,ankommen::V,бучӏан,ժամանել
990,zurückkommen::V,зана хъун,վերադառնալ
991,zurückkommen::V,зана бикӏан,վերադառնալ
992,bleiben::V,личӏан,մնալ
993,warten::V,ялугьлан,սպասել
994,erwarten::V,ялугьлан,սպասել
995,suchen::V,луглан,որոնել
996,finden::V,лякъин,գտնել
997,versuchen::V,ххал буллан,փորձել
998,vorbereiten::V,хӏадур бан,պատրաստել
999,lieben::V,эшкьи хьуиу бикӏан,սիրել
1000,mögen::V,ххиран бикӏан,հավանել
1001,mögen::V,ххиран бикӏан,սիրել
1002,lachen::V,хъян,ծիծաղել
1003,weinen::V,аьтӏун,լալ
1004,schimpfen::V,дяъван,տրտնջալ
1005,schimpfen::V,дяъван,քրթմնջել
1006,schimpfen::V,ссугайи агьан,տրտնջալ
1007,schimpfen::V,ссугайи агьан,քրթմնջել
1008,sich ärgern::V,ссибизлан,զայրանալ
1009,sich fürchten::V,ингъауслан,վախնալ
1010,fürchten::V,хӏучӏ тӏун,վախենալ
1011,fliehen::V,ака бан,փախչել
1012,flüchten::V,лихъан,փախչել
1013,sehen::V,чӏалан,տեսնել
1014,anschauen::V,урган,դիտել
1015,ansehen::V,буруглан,նայել
1016,hören::V,баллан,լսել
1017,zuhören::V,вичӏи дихьлан,ունկնդրել
1018,probieren::V,тӏин ххал буллан,համը տեսել
1019,riechen::V,ссунтӏа тӏун,հոտ առնել
1020,fühlen::V,дакӏнил буслан,զգալ
1021,scheinen::V,ххан,երեւալ
1022,scheinen::V,бизан,երեւալ
1023,scheinen::V,ххан бикӏлай бикӏан,երեւալ
1024,vernehmen::V,баян,իմանալ 
1025,frieren::V,лигьулул хъанан,մրսել
1026,tun::V,бан,անել
1027,können::V,хьун,կարողանալ
1028,anfangen::V,дайдишин,սկսել
1029,beenden::V,къуртал бан,վերջացնել
1030,aufhören::V,кьабагьан,դադարել
1031,gelingen::V,бюхъан,հաջողվել
1032,gelingen::V,бюхъан,գլուխ գալ
1033,öffnen::V,тӏитӏин,բաց անել
1034,schließen::V,лакьин,փակել 
1035,stellen::V,дацӏан дан,դնել
1036,stellen::V,бишин,դնել
1037,setzen::V,щяитан,նստեցնել
1038,legen::V,бишин,դնել
1039,berühren::V,ка щун,դիպչել
1040,berühren::V,ка щун,շոշափել
1041,verbinden::V,бахӏин,շաղկապել
1042,verbinden::V,дахӏин,շաղկապել
1043,bedecken::V,ялтту бущин,ծածկել
1044,bedecken::V,ялтту бакьин,ծածկել
1045,aufhängen::V,лахъан,կախել
1046,anzünden::V,лахъан,վառել
1047,aufheben::V,гьаз бан,վերցնել
1048,zurücklassen::V,кьаитан,թողնել
1049,zurücklassen::V,битан,թողնել
1050,verlieren::V,дакъа дан,կորցնել
1051,fallen lassen::V,рутан,գցել
1052,machen::V,дан,անել
1053,herstellen::V,яраг ишла бувиу бан,արտադրել
1054,bauen::V,дан,կառուցել
1055,reparieren::V,дакьин дан,նորոգել
1056,verbessern::V,ххуй дан,բարելավել
1057,ändern::V,баххана бан,փոխել
1058,graben::V,дуклан,փորել
1059,beugen::V,лахӏан бан,ծռել
1060,beugen::V,кьус бикӏан,ծռել
1061,biegen::V,баччин,թեքել
1062,biegen::V,лахӏан бан,թեքել
1063,drehen::V,гьанан,ոլորել
1064,wenden::V,кӏура баен бан,պտտել
1065,umdrehen::V,кӏура баен бан,շրջել
1066,heben::V,гьаз бан,բարձրացնել
1067,hochheben::V,гьаз бан,բարձրացնել
1068,ergreifen::V,хъап дан,վարակվել
1069,ergreifen::V,хъап увиу угьан,վարակվել
1070,halten::V,бугьлан,բռնել
1071,drücken::V,кьюч бигьлан,ճնշել
1072,schieben::V,щун,հրել
1073,lecken::V,ланцӏа тӏун,լիզել
1074,beißen::V,хъапа тӏун,կծել
1075,beißen::V,кьацӏа тӏун,կծել
1076,abreißen::V,буцан,պոկել
1077,abschneiden::V,бухъан,կտրել 
1078,abschneiden::V,кьукьин,կտրել 
1079,binden::V,бахӏин,կապել
1080,binden::V,дахӏин,կապել
1081,brechen::V,гъагъан,կոտրել 
1082,klopfen::V,кьутӏа тӏун,թակել
1083,hauen::V,рищун,ծեծել
1084,kleben::V,лачӏун буллан,կպցնել
1085,reiben::V,ссуку буллан,շփել
1086,streichen::V,дугъан,վրան քսել
1087,streichen::V,аьгъу дан,վրան քսել
1088,schneiden::V,духълан,կտրել
1089,schneiden::V,кьукьлан,կտրել
1090,schütteln::V,хъюлчу буллан,թափահարել
1091,schwenken::V,палцӏ дуллан,ճոճել
1092,schütten::V,рутӏин,լցնել
1093,füllen::V,буцӏин бан,լիքը լցնել
1094,einwickeln::V,кай-кай бан,փաթաթել
1095,tragen::V,ларсун занан,կրել
1096,tragen::V,ларсун занан,տանել
1097,tragen::V,ларсун ачин,կրել
1098,tragen::V,ларсун ачин,տանել
1099,schleppen::V,ххилан,քաշել
1100,aufbewahren::V,ядан,պահել 
1101,aufbewahren::V,ядуллан,պահել 
1102,werfen::V,личин,նետել
1103,fangen::V,бугьан,
1104,fangen::V,бугьлан,
1105,verstecken::V,ладитан,ծածկել
1106,verstecken::V,кьюлтӏ дан,ծածկել
1107,verstecken::V,дахьлаган дан,ծածկել
1108,teilen::V,бачӏин,բաժանել
1109,teilen::V,бутӏа бан,բաժանել
1110,schicken::V,тӏайла буккан,ուղարկել
1111,bringen::V,диян дан,բերել
1112,hinzufügen::V,ххи бан,ավելացնել
1113,bekommen::V,ласун,հայթայթել
1114,erhalten::V,ласун,ստանալ
1115,nehmen::V,ласун,վերցնել
1116,wählen::V,бувчӏин,ընտրել
1117,auswählen::V,бувчӏин,գերադասել
1118,auswählen::V,язи бугьан,գերադասել
1119,bewahren::V,ядан,պահպանել
1120,behindern::V,дайщишруду дуллан,խոչընդոտել
1121,verderben::V,зия дан,փչացնել
1122,beschädigen::V,зарал буллан,վնասել
1123,zerbrechen::V,гьагъан,ջարդել
1124,zerbrechen::V,гьагъан,կոտրել
1125,zerbrechen::V,гьагъан бан,ջարդել
1126,zerbrechen::V,гьагъан бан,կոտրել
1127,zerreißen::V,ххяхха дуккан,պատռել
1128,zerstören::V,лекьан дан,քանդել
1129,verbrennen::V,ччуччин,այրել
1130,geben::V,дулун,տալ
1131,reichen::V,дулун,հանձնել
1132,schenken::V,пишкаш дан,նվիրել
1133,schenken::V,багъишла дан,նվիրել
1134,schenken::V,ихӏсандалун дуллун,նվիրել
1135,versprechen::V,банна чин,խոստանալ
1136,loben::V,цӏа дан,գովել
1137,küssen::V,ппай тӏун,համբուրել
1138,wiegen::V,гьуркку тӏун,օրորել
1139,wiegen::V,гьуркку буллан,օրորել
1140,wiegen::V,гьуркку бан,օրորել
1141,wecken::V,чантӏ учин ан,զարթնեցնել
1142,zeigen::V,ккаккан бан,ցույց տալ
1143,führen::V,буцин,ուղեկցել
1144,lehren::V,лахьхьин бан,սովորեցնել
1145,lehren::V,лахьхьин буллан,սովորեցնել
1146,unterrichten::V,дарс дишаван,ավանդել
1147,aufziehen::V,хъуна ан,դաստիարակել
1148,aufziehen::V,тарбия ан,դաստիարակել
1149,leiten::V,каялувшиву дан,ղեկավարել
1150,leiten::V,каялувшиву дан,կառավարել
1151,einladen::V,хъамалу оьвчин,հրավիրել
1152,vereinigen::V,ца бан,միացնել
1153,besuchen::V,ялун уххан,այցելել
1154,treffen::V,хьуна бакьин,հանդիպել
1155,sich versammeln::V,батӏин,հավաքվել
1156,spielen::V,тӏуркӏу тӏун,խաղալ
1157,singen::V,балай тӏун,երգել
1158,tanzen::V,къавтӏун,պարել
1159,sich trennen::V,ппив хьун,ցրվել
1160,verlassen::V,увккун гьан,լքել
1161,retten::V,ххассал бан,փրկել
1162,bewachen::V,къарал бан,պահել
1163,schützen::V,ябан,պաշտպանել
1164,verteidigen::V,буруччин,պաշտպանել
1165,sich schlagen::V,биян,կռվել
1166,schießen::V,битлан,կրակել
1167,siegen::V,ххув хьун,հաղթել
1168,siegen::V,ххувшаву ласун,հաղթել
1169,ärgern::V,ссибизан уллан,ձանձրացնել
1170,schlagen::V,рищун,խփել
1171,stechen::V,кьутӏин,խայթել
1172,stoßen::V,щун,մղել
1173,stehlen::V,дацин,գողանալ
1174,stören::V,кьючин,խանգարել
1175,belästigen::V,бизар уллан,անհանգստացնել
1176,verbergen::V,лабитан,թաքցնել
1177,verbergen::V,кӏучӏ бан,թաքցնել
1178,täuschen::V,хъяврин ан,խաբել
1179,betrügen::V,аьикьин ан,խաբել
1180,töten::V,ивчӏан,սպանել 
1181,wohnen::V,оьрму бутлан,բնակվել
1182,arbeiten::V,зун,աշխատել
1183,sammeln::V,ттихӏин,հավաքել
1184,sammeln::V,вив дишин,հավաքել
1185,pflücken::V,риттун,քաղել
1186,jagen::V,авли занан,որս անել
1187,fischen::V,чавахъру бугьлан,ձուկ բռնել
1188,fassen::V,бугьан,բռնել
1189,hüten::V,урттуйн бакьлан,արածեցնել
1190,treiben::V,дачин дуллан,հովուել
1191,treiben::V,лихъан буллан,հովուել
1192,anbinden::V,бахӏин,չուանել
1193,füttern::V,канаки буллан,կերակրել
1194,melken::V,ттизин,կթել
1195,hacken::V,мюрш буллан,կոտորել
1196,hacken::V,мюрш бан,կոտորել
1197,gießen::V,щин дишин,ջրել
1198,reifen::V,диян,հասունանալ 
1199,zubereiten::V,хӏадур дан,պատրաստել
1200,zubereiten::V,хӏадур бан,պատրաստել
1201,kochen::V,шашан,եփել
1202,kochen::V,шашан дуллан,եփել
1203,backen::V,бишлан,թխել
1204,backen::V,шахьлан,թխել
1205,braten::V,цӏарайх дуллан,տապակել
1206,umrühren::V,хӏала бан,խառնել
1207,stricken::V,щащлан,գործել
1208,stricken::V,щащан,գործել
1209,nähen::V,дуруххан,կարել
1210,färben::V,ранг щун,ներկել
1211,reinigen::V,марцӏ бан,մաքրել
1212,waschen::V,шюшин,լվանալ
1213,abwischen::V,лишин,սրբել
1214,spülen::V,вилаган,ողողել
1215,spülen::V,вилаган,պարզաջրել
1216,fegen::V,башин,ավլել
1217,kehren::V,бахьлан,ավլել
1218,baden::V,щинавун учӏлан,լողանալ
1219,sich waschen::V,диссун,լվացվել
1220,sich waschen::V,лажин диссун,լվացվել
1221,sich waschen::V,лажин дислан,լվացվել
1222,sich waschen::V,биссун,լվացվել
1223,sich waschen::V,чурх бислан,լվացվել
1224,ausziehen::V,ликкан,հանել
1225,anziehen::V,лаххан,հագնել
1226,sich anziehen::V,янна лаххан,հագնվել
1227,kämmen::V,ттарал дуккан,սանրել
1228,schmücken::V,чӏюлу бан,զարդարել
1229,sagen::V,учин,ասել
1230,sprechen::V,гъалгъа тӏун,խոսել
1231,reden::V,гъалгъа тӏун,զրուցել
1232,sich unterhalten::V,гъалгъа тӏун,խոսակցել
1233,fragen::V,цӏуххин,հարցնել
1234,bitten::V,тавакъю буллан,խնդրել
1235,erzählen::V,хавар бусан,պատմել
1236,mitteilen::V,баян бан,հաղորդել
1237,mitteilen::V,хавар бан,հաղորդել
1238,nennen::V,цӏа дизан,անվանել
1239,rufen::V,оьвтӏун,կանչել
1240,prahlen::V,цӏа дуллан,պարծենալ
1241,übersetzen::V,таржума бан,թարգմանել
1242,denken::V,пикри буллан,մտածել
1243,glauben::V,вих хьун,հավատալ
1244,bemerken::V,хӏисав хъун,նկատել
1245,erkennen::V,увчӏин,ճանաչել
1246,begreifen::V,бувчӏин,հասկանալ
1247,lernen::V,лахьлан,սովորել
1248,lernen::V,лахьхьин,սովորել
1249,wissen::V,кӏулну бикӏан,իմանալ
1250,wissen::V,хавар бикӏан,իմանալ
1251,sich erinnern an::V,дакӏнин бутан,հիշել
1252,sich erinnern an::V,дакӏнин бутан,մտաբերել
1253,vergessen::V,хъама битан,մոռանալ
1254,messen::V,дуцин дуллан,չափել
1255,messen::V,дуцин дан,չափել
1256,zählen::V,дуккин,թվել
1257,zählen::V,дуккин,հաշվել
1258,rechnen::V,хӏисав дан,հաշվել
1259,rechnen::V,хӏисав дан,հաշվարկել
1260,lesen::V,ккалан,կարդալ
1261,malen::V,сурат дуллан,նկարել
1262,zeichnen::V,сурат дуллан,գծել
1263,schreiben::V,чичин,գրել
1264,schreiben::V,чичлан,գրել
1265,besitzen::V,дуну икӏан,ունենալ
1266,besitzen::V,дуну икӏан,տեր լինել
1267,besitzen::V,дуну дикӏан,ունենալ
1268,besitzen::V,дуну дикӏан,տեր լինել
1269,besitzen::V,заллуну икӏан,ունենալ
1270,besitzen::V,заллуну икӏан,տեր լինել
1271,kaufen::V,машан ласун,գնել
1272,verkaufen::V,баххан,վաճառել
1273,bezahlen::V,арцу дулун,վճարել
1274,bezahlen::V,багьа булун,վճարել
1275,zahlen::V,арцу дулун,վճարել
1276,zahlen::V,багьа булун,վճարել
1277,beherrschen::V,дуну икӏан,ղեկավարել
1278,beherrschen::V,заллуну икӏан,ղեկավարել
1279,ertragen::V,бухӏан,դիմանալ
1280,Leber::N,,լյարդ
1281,Moor::N,,ճահիճ
1282,Anhöhe::N,,բարձունք
1283,Bucht::N,,հաչիւն
1284,Barsch::N,,պերկես
1285,Hecht::N,,գայլաձուկ
1286,Laus::N,,ոջիլ
1287,Ruf::N,,կոչ
1288,Ruf::N,,կանչ
1289,Platz::N,,տարածություն
1290,Kante::N,,եզր
1291,Größe::N,,մեծություն
1292,Menge::N,,քանակ
1293,Figur::N,,քանդակ
1294,Figur::N,,պատկեր
1295,Tasche::N,,պայուսակ
1296,Öl::N,,ձեթ
1297,Schuh::N,,կոշիկ
1298,Leine::N,,փոկ
1299,König::N,,արքա
1300,König::N,,թագավոր
1301,fein::A,,նուրբ
1302,auf einmal::ADV,,միասնաբար
1303,bald::ADV,,շուտով
1304,einst::ADV,,հին ատեն
1305,schon::ADV,,արդեն
1306,sie::PRN,,նրանք
1307,siebzig::NUM,,յոթանասուն
1308,klirren::V,,զնգզնգալ
1309,heulen::V,,ոռնալ 
1310,rühren::V,,հուզել
1311,zu sehen sein::V,,երեւալ
1312,wollen::V,,ուզել
1313,wollen::V,,ցանկանալ
1314,geraten::V,,ստացվել
1315,kratzen::V,,քերել
1316,stecken::V,,խրել
1317,schleifen::V,,սրել 
1318,rütteln::V,,ցնցել
1319,ziehen::V,,ձգել
1320,ziehen::V,,քաշել
1321,packen::V,,հափշտակել
1322,wünschen::V,,մաղթել
1323,zudecken::V,,վրան գցել
1324,antreiben::V,,շտապեցնել
1325,lassen::V,,ստիպել
1326,treten::V,,քացի տալ
1327,verstehen::V,,ըմբռնել
