,Concept_ID,tt,pt
833,rückwärts::ADV,кире,para trás
834,zurück::ADV,кире,atrás
835,unten::ADV,түбәндә,debaixo
836,unten::ADV,түбәндә,em baixo
837,hinab::ADV,аска,para baixo
838,oben::ADV,өстә,em cima
839,oben::ADV,югарыда,em cima
840,hinauf::ADV,өскә,para cima
841,überall::ADV,hәркайда,em toda parte
842,nicht::ADV,түгел,não
843,ein wenig::ADV,бераз,um pouco
844,ein wenig::ADV,бераз,um bocado
845,kaum::ADV,көчкә,apenas
846,sehr::ADV,бик,muito
847,so::ADV,алай,tão
848,so::ADV,алай,assim
849,noch::ADV,янә,ainda
850,noch::ADV,тагын,ainda
851,nur::ADV,фәкать,só
852,nur::ADV,фәкать,apenas
853,nur::ADV,фәкать,somente
854,schon::ADV,инде,já
855,wieder::ADV,янә,outra vez
856,wieder::ADV,тагын,outra vez
857,vergebens::ADV,юкка,em vão
858,vor::PRP,алдыннан,diante de
859,hinter::PRP,арттан,atrás de
860,unter::PRP,астында,sob
861,unter::PRP,астында,debaixo de
862,durch::PRP,аша,por
863,durch::PRP,аша,através de
864,neben::PRP,тирәсендә,junto de
865,neben::PRP,тирәсендә,ao lado de
866,zwischen::PRP,арасында,entre
867,wegen::PRP,сәбәпле,por
868,wegen::PRP,сәбәпле,por causa de
869,dies::PRN,бу,isto
870,das::PRN,ул,isso
871,das::PRN,ул,aquilo
872,alles::PRN,һәммә,todo
873,ich::PRN,мин,eu
874,du::PRN,син,tu
875,er::PRN,ул,ele
876,wir::PRN,без,nós
877,ihr::PRN,сез,vós
878,ihr::PRN,сез,vocês
879,sie::PRN,ул,eles
880,was::FPRN,ни,quê
881,was::FPRN,нәрсә,quê
882,wer::FPRN,кем,quem
883,wo::FADV,кайда,onde
884,wohin::FADV,кая,aonde
885,wohin::FADV,кая,para onde
886,wie::FADV,ничек,como
887,warum::FADV,нигә,porquê
888,warum::FADV,нигә,por que
889,wieviel::FNUM,ничә,quanto
890,eins::NUM,бер,um
891,zwei::NUM,ике,dois
892,drei::NUM,өч,três
893,vier::NUM,дүрт,quatro
894,fünf::NUM,биш,cinco
895,sechs::NUM,алты,seis
896,sieben::NUM,җиде,sete
897,acht::NUM,сигез,oito
898,neun::NUM,тугыз,nove
899,zehn::NUM,ун,dez
900,elf::NUM,унбер,onze
901,zwölf::NUM,унике,doze
902,zwanzig::NUM,егерме,vinte
903,dreißig::NUM,утыз,trinta
904,vierzig::NUM,кырык,quarenta
905,fünfzig::NUM,илле,cinquenta
906,sechzig::NUM,алтмыш,sessenta
907,siebzig::NUM,җитмеш,setenta
908,achtzig::NUM,сиксән,oitenta
909,neunzig::NUM,туксан,noventa
910,hundert::NUM,йөз,cem
911,hundert::NUM,йөз,cento
912,tausend::NUM,мең,mil
913,und::CNJ,вә,e
914,oder::CNJ,яки,ou
915,oder::CNJ,яисә,ou
916,stehen::V,тору,estar em pé
917,sitzen::V,утыру,estar sentado
918,liegen::V,яту,jazer
919,liegen::V,яту,estar deitado
920,hängen::V,эленү,pender
921,hängen::V,эленү,estar pendurado
922,werden::V,булу,tornar-se
923,passieren::V,булу,acontecer
924,beginnen::V,башлану,começar
925,enden::V,бетү,acabar
926,enden::V,бетү,terminar
927,wechseln::V,үзгәртү,variar
928,wechseln::V,үзгәртү,alternar
929,aufgehen[Sonne]::V,чыгу,nascer
930,untergehen[Sonne]::V,бату,pôr-se
931,scheinen[Sonne]::V,яктырту,brilhar
932,donnern::V,күкрәү,trovejar
933,wehen::V,исү,soprar
934,strömen::V,агу,correr
935,fließen::V,агу,fluir
936,sich drehen::V,бөтерелү,girar
937,schwanken::V,икеләнү,oscilar
938,schwingen::V,тирбәлү,vibrar
939,fallen::V,егылу,cair
940,brennen::V,яну,arder
941,rauchen::V,төтәү,fumegar
942,rauchen::V,төтенләү,fumegar
943,regnen::V,яву,chover
944,gefrieren::V,кату,gelar
945,gefrieren::V,кату,congelar
946,tauen::V,эрү,derreter
947,tauen::V,эрү,descongelar
948,tauen::V,эретү,derreter
949,tauen::V,эретү,descongelar
950,schmelzen::V,эрү,fundir-se
951,schmelzen::V,эретү,fundir-se
952,trocknen::V,кибү,secar
953,sieden::V,ургылу,ferver
954,faulen::V,черү,estragar-se
955,verfaulen::V,черү,apodrecer
956,reißen::V,өзелү,romper-se
957,versinken::V,бату,afundar-se
958,vergehen::V,авышу,passar
959,erscheinen::V,пәйда булу,aparecer
960,verschwinden::V,югалу,desaparecer
961,verschwinden::V,юк булу,desaparecer
962,sinken::V,кимү,descer
963,sinken::V,кайту,descer
964,abnehmen::V,азаю,diminuir
965,abnehmen::V,азаю,decrescer
966,zunehmen::V,арту,crescer
967,zunehmen::V,арту,aumentar
968,zunehmen::V,күбәю,crescer
969,zunehmen::V,күбәю,aumentar
970,zunehmen::V,ишәю,crescer
971,zunehmen::V,ишәю,aumentar
972,steigen::V,үсү,subir
973,wachsen::V,үсү,crescer
974,glänzen::V,ялкылдау,brilhar
975,funkeln::V,ялтырау,cintilar
976,lärmen::V,шаулау,fazer barulho
977,läuten::V,шалтырату,chocalhar
978,klingeln::V,шалтырату,tocar
979,klirren::V,чылтырау,tinir
980,brausen::V,давыллау,bramar
981,brausen::V,дулау,bramar
982,rauschen::V,кыштырдау,murmurar
983,rauschen::V,кыштырдау,rumorejar
984,klingen::V,ишетелү,soar
985,bellen::V,өрү,ladrar
986,heulen::V,улау,uivar
987,blasen::V,өрү,soprar
988,pfeifen::V,сызгырту,assobiar
989,schreien::V,кычкыру,gritar
990,stöhnen::V,ыңгырашу,gemer
991,zittern::V,калтырау,tremer
992,zittern::V,калтырану,tremer
993,leben::V,яшәү,viver
994,leben::V,гомер итү,viver
995,geboren werden::V,туу,nascer
996,atmen::V,сулау,respirar
997,trinken::V,эчү,beber
998,essen::V,ашау,comer
999,schlucken::V,йоту,engolir
1000,müde werden::V,ялыгу,cansar-se
1001,müde werden::V,йөгенү,cansar-se
1002,einschlafen::V,йокыга китү,adormecer
1003,schlafen::V,йоклау,dormir
1004,aufwachen::V,уяну,acordar
1005,aufstehen::V,тору,levantar-se
1006,sich erholen::V,ял алу,descansar
1007,sich erholen::V,истирахәт итү,descansar
1008,krank werden::V,чирләү,adoecer
1009,krank werden::V,чирләү,ficar doente
1010,krank sein::V,чирләү,estar doente
1011,schmerzen::V,авырту,doer
1012,husten::V,ютәлләү,tossir
1013,genesen::V,савыгу,convalescer
1014,genesen::V,сәламәтләнү,convalescer
1015,sterben::V,үлү,morrer
1016,sterben::V,дөнья кую,morrer
1017,sterben::V,вафат булу,morrer
1018,umkommen::V,үлү,perecer
1019,sich bewegen::V,йөрү,mover-se
1020,sich rühren::V,кыймылдау,mexer-se
1021,sich erheben::V,басу,levantar-se
1022,sich setzen::V,утыру,sentar-se
1023,hinfallen::V,егылу,cair
1024,laufen::V,җәяүләү,andar
1025,laufen::V,җәяүләү,caminhar
1026,schreiten::V,атлау,andar
1027,schreiten::V,атлау,caminhar
1028,spazierengehen::V,йөрү,passear
1029,spazierengehen::V,йөргенү,passear
1030,eilen::V,ашыгу,apressar-se
1031,sich beeilen::V,ашыгу,apressar-se
1032,sich beeilen::V,ашыгу,despachar-se
1033,sich beeilen::V,кызулау,apressar-se
1034,sich beeilen::V,кызулау,despachar-se
1035,sausen::V,җилдерү,correr
1036,rennen::V,йөгерү,correr
1037,springen::V,сикерү,saltar
1038,klettern::V,үрмәләү,trepar
1039,schaukeln::V,атыну,baloiçar
1040,kriechen::V,шуышу,rastejar
1041,kriechen::V,шуышу,arrastar-se
1042,kriechen::V,үрмәләү,rastejar
1043,kriechen::V,үрмәләү,arrastar-se
1044,schwimmen::V,йөзү,nadar
1045,tauchen::V,чуму,mergulhar
1046,rudern::V,ишү,remar
1047,fahren::V,бару,ir
1048,fliegen::V,очу,voar
1049,gehen::V,йөрү,ir
1050,gehen::V,йөрү,andar
1051,weggehen::V,китү,partir
1052,weggehen::V,китү,ir-se embora
1053,abfahren::V,кузгалу,sair
1054,abfahren::V,кузгалу,partir
1055,anhalten::V,тукталу,parar
1056,hineingehen::V,инү,entrar
1057,eintreten::V,инү,entrar
1058,kommen::V,килү,vir
1059,ankommen::V,бару,chegar
1060,zurückkommen::V,кире кайту,voltar
1061,zurückkommen::V,кире кайту,regressar
1062,bleiben::V,калу,ficar
1063,bleiben::V,калу,permanecer
1064,warten::V,көтү,esperar
1065,erwarten::V,көтү,esperar
1066,erwarten::V,көтү,aguardar
1067,suchen::V,эзләү,buscar
1068,suchen::V,эзләү,procurar
1069,finden::V,табу,achar
1070,finden::V,табу,encontrar
1071,versuchen::V,маташу,tentar
1072,vorbereiten::V,хәзерләү,preparar
1073,lieben::V,сөю,amar
1074,lieben::V,сөю,querer
1075,lieben::V,ярату,amar
1076,lieben::V,ярату,querer
1077,mögen::V,өнәү,gostar de
1078,lachen::V,көлү,rir
1079,lachen::V,көлү,rir-se
1080,rühren::V,дулкынландыру,comover
1081,weinen::V,елау,chorar
1082,schimpfen::V,сүгү,ralhar
1083,schimpfen::V,сүгенү,ralhar
1084,sich ärgern::V,ачулану,zangar-se
1085,sich fürchten::V,курку,ter medo de
1086,sich fürchten::V,курку,ter receio de
1087,fürchten::V,калтырау,temer
1088,fürchten::V,калтырау,recear
1089,fürchten::V,калтырану,temer
1090,fürchten::V,калтырану,recear
1091,fliehen::V,арка бирү,fugir
1092,flüchten::V,качу,refugiar-se
1093,sehen::V,күрү,ver
1094,anschauen::V,карау,olhar
1095,ansehen::V,карау,mirar
1096,ansehen::V,күзәтү,mirar
1097,hören::V,ишетү,ouvir
1098,zuhören::V,тыңлау,escutar
1099,probieren::V,тату,provar
1100,probieren::V,тату,saborear
1101,riechen::V,иснәү,cheirar
1102,fühlen::V,тою,sentir
1103,fühlen::V,сизү,sentir
1104,scheinen::V,күренү,parecer
1105,zu sehen sein::V,күренү,estar à vista
1106,vernehmen::V,ишетү,ouvir
1107,frieren::V,өшү,ter frio
1108,frieren::V,күшегү,ter frio
1109,tun::V,итү,fazer
1110,können::V,алу,saber
1111,wollen::V,теләү,querer
1112,anfangen::V,керешү,iniciar
1113,beenden::V,бетерү,acabar
1114,beenden::V,бетерү,terminar
1115,beenden::V,тәмамлау,acabar
1116,beenden::V,тәмамлау,terminar
1117,aufhören::V,бетү,cessar
1118,aufhören::V,бетү,desistir
1119,gelingen::V,уңу,sair bem
1120,gelingen::V,уңу,dar bom resultado
1121,geraten::V,сабышу,sair
1122,geraten::V,сабышу,dar resultado
1123,öffnen::V,ачу,abrir
1124,schließen::V,ябу,fechar
1125,stellen::V,кую,pôr
1126,stellen::V,кую,colocar
1127,setzen::V,утырту,pôr
1128,setzen::V,утырту,meter
1129,legen::V,яткыру,pôr
1130,legen::V,яткыру,meter
1131,berühren::V,тию,tocar
1132,verbinden::V,ялгау,unir
1133,verbinden::V,ялгау,ligar
1134,bedecken::V,өрту,cobrir
1135,bedecken::V,каплау,cobrir
1136,bedecken::V,томалау,cobrir
1137,aufhängen::V,асу,pendurar
1138,anzünden::V,кабызу,acender
1139,aufheben::V,күтәрү,apanhar
1140,aufheben::V,күтәрү,levantar
1141,zurücklassen::V,калдыру,deixar
1142,verlieren::V,югалту,perder
1143,fallen lassen::V,төшерү,deixar cair
1144,machen::V,ясау,fazer
1145,machen::V,эшләү,fazer
1146,herstellen::V,ясау,produzir
1147,bauen::V,кору,edificar
1148,bauen::V,кору,construir
1149,reparieren::V,төзәтү,reparar
1150,reparieren::V,төзәтү,consertar
1151,verbessern::V,яхшырту,melhorar
1152,ändern::V,үзгәртү,mudar
1153,ändern::V,үзгәртү,alterar
1154,graben::V,казу,cavar
1155,beugen::V,ию,curvar
1156,biegen::V,бөгү,vergar
1157,drehen::V,бору,girar
1158,drehen::V,бөтерү,girar
1159,wenden::V,бору,virar
1160,wenden::V,бору,voltar
1161,umdrehen::V,түнтәрү,virar
1162,umdrehen::V,түнтәрү,revolver
1163,heben::V,күтәрү,levantar
1164,hochheben::V,күтәрү,erguer
1165,hochheben::V,күтәрү,levantar
1166,ergreifen::V,эләктерү,apanhar
1167,halten::V,тоту,segurar
1168,drücken::V,кысу,apertar
1169,schieben::V,кузгату,empurrar
1170,kratzen::V,тырнау,raspar
1171,lecken::V,ялау,lamber
1172,beißen::V,тешләү,morder
1173,abreißen::V,өзү,arrancar
1174,abschneiden::V,кыю,talhar
1175,abschneiden::V,кисү,talhar
1176,binden::V,бәйләү,ligar
1177,stecken::V,төртү,meter
1178,stecken::V,төртү,enfiar
1179,stecken::V,тыгу,meter
1180,stecken::V,тыгу,enfiar
1181,brechen::V,сындыру,romper
1182,brechen::V,сындыру,quebrar
1183,klopfen::V,шаку,bater
1184,klopfen::V,шакылдау,bater
1185,hauen::V,кыйнау,bater
1186,kleben::V,ябыштыру,colar
1187,reiben::V,ышку,esfregar
1188,streichen::V,ягу,barrar
1189,schleifen::V,кайрау,afiar
1190,schneiden::V,кисү,cortar
1191,rütteln::V,селкетү,sacudir
1192,schütteln::V,селкетү,abanar
1193,schütteln::V,селкетү,sacudir
1194,schwenken::V,болгау,agitar
1195,schütten::V,кою,deitar
1196,füllen::V,тутыру,encher
1197,einwickeln::V,төрү,envolver
1198,einwickeln::V,төрү,embrulhar
1199,tragen::V,ташу,levar
1200,tragen::V,ташу,trazer
1201,schleppen::V,сөйрәү,arrastar
1202,schleppen::V,өстерәү,arrastar
1203,ziehen::V,тарту,puxar
1204,aufbewahren::V,саклау,guardar
1205,aufbewahren::V,саклау,conservar
1206,werfen::V,ыргыту,lançar
1207,fangen::V,тоту,apanhar
1208,packen::V,эләктерү,agarrar
1209,verstecken::V,яшерү,esconder
1210,teilen::V,бүлү,partir
1211,teilen::V,бүлү,dividir
1212,schicken::V,җибәрү,enviar
1213,bringen::V,китерү,trazer
1214,hinzufügen::V,өстәү,acrescentar
1215,bekommen::V,алу,obter
1216,erhalten::V,алу,receber
1217,nehmen::V,алу,tomar
1218,wählen::V,сайлау,eleger
1219,wählen::V,сайлау,escolher
1220,auswählen::V,сайлау,escolher
1221,auswählen::V,сайлау,seleccionar
1222,bewahren::V,саклау,guardar
1223,bewahren::V,саклау,conservar
1224,behindern::V,комачаулау,impedir
1225,verderben::V,бозу,estragar
1226,verderben::V,бозу,corromper
1227,beschädigen::V,бозу,danificar
1228,zerbrechen::V,вату,romper
1229,zerbrechen::V,вату,quebrar
1230,zerreißen::V,өзү,rasgar
1231,zerreißen::V,ерту,rasgar
1232,zerstören::V,җимерү,destruir
1233,verbrennen::V,яндыру,queimar
1234,verbrennen::V,көйдерү,queimar
1235,geben::V,бирү,dar
1236,reichen::V,тапшыру,passar
1237,schenken::V,бүләкләү,oferecer
1238,versprechen::V,вәгъдә бирү,prometer
1239,wünschen::V,котлау,desejar
1240,loben::V,мактау,louvar
1241,küssen::V,үбү,beijar
1242,wiegen::V,тирбәтү,embalar
1243,zudecken::V,ябу,tapar
1244,zudecken::V,ябу,cobrir
1245,zudecken::V,бөркәү,tapar
1246,zudecken::V,бөркәү,cobrir
1247,wecken::V,уяту,acordar
1248,wecken::V,уяту,despertar
1249,zeigen::V,күрсәтү,mostrar
1250,führen::V,йөртү,guiar
1251,führen::V,йөртү,conduzir
1252,lehren::V,өйрәтү,ensinar
1253,unterrichten::V,укыту,instruir
1254,aufziehen::V,асрау,criar
1255,leiten::V,җитәкләү,dirigir
1256,leiten::V,җитәкләү,conduzir
1257,antreiben::V,куалау,impelir
1258,antreiben::V,әйдәләү,impelir
1259,antreiben::V,ашыктыру,impelir
1260,lassen::V,мәҗбүр итү,fazer
1261,einladen::V,чакыру,convidar
1262,vereinigen::V,берләштерү,unir
1263,vereinigen::V,берләштерү,reunir
1264,besuchen::V,керешү,ir ver
1265,besuchen::V,керешү,visitar
1266,treffen::V,очрату,encontrar
1267,sich versammeln::V,җыелышу,reunir-se
1268,spielen::V,уйнау,jogar
1269,spielen::V,уйнау,brincar
1270,singen::V,җырлау,cantar
1271,tanzen::V,бию,bailar
1272,sich trennen::V,аерылу,apartar-se
1273,sich trennen::V,ташлашу,apartar-se
1274,verlassen::V,ташлау,deixar
1275,verlassen::V,ташлау,abandonar
1276,verlassen::V,калдыру,deixar
1277,verlassen::V,калдыру,abandonar
1278,retten::V,коткару,salvar
1279,bewachen::V,каравыллау,vigiar
1280,bewachen::V,каравыллау,guardar
1281,schützen::V,ышыклау,proteger
1282,verteidigen::V,яклау,defender
1283,verteidigen::V,саклау,defender
1284,sich schlagen::V,сугышу,brigar
1285,sich schlagen::V,сугышу,bater-se
1286,schießen::V,ату,disparar
1287,siegen::V,җиңү,vencer
1288,ärgern::V,ачуландыру,irritar
1289,ärgern::V,ачуландыру,aborrecer
1290,schlagen::V,ору,bater
1291,schlagen::V,бәрү,bater
1292,schlagen::V,тукмау,bater
1293,treten::V,тибү,pisar
1294,stechen::V,кадау,picar
1295,stoßen::V,этү,empurrar
1296,stehlen::V,урлау,furtar
1297,stören::V,комачаулау,perturbar
1298,belästigen::V,борчу,incomodar
1299,belästigen::V,борчу,importunar
1300,belästigen::V,билмазалау,incomodar
1301,belästigen::V,билмазалау,importunar
1302,verbergen::V,яшерү,ocultar
1303,verbergen::V,яшерү,esconder
1304,täuschen::V,алдату,iludir
1305,täuschen::V,алдату,enganar
1306,betrügen::V,хәрәмләшү,burlar
1307,betrügen::V,хәрәмләшү,enganar
1308,töten::V,үтерү,matar
1309,wohnen::V,яшәү,morar
1310,arbeiten::V,эшләү,trabalhar
1311,sammeln::V,туплау,recolher
1312,sammeln::V,туплау,coleccionar
1313,pflücken::V,өзү,colher
1314,jagen::V,аулау,caçar
1315,fischen::V,балык тоту,pescar
1316,fassen::V,тоту,apanhar
1317,hüten::V,көтү,guardar
1318,treiben::V,куалау,conduzir
1319,anbinden::V,бәйләү,atar
1320,füttern::V,туйдыру,dar de comer a
1321,melken::V,саву,ordenhar
1322,hacken::V,чабу,rachar
1323,gießen::V,сугару,regar
1324,reifen::V,җитешү,amadurecer
1325,zubereiten::V,пешеренү,preparar
1326,kochen::V,пешерү,cozer
1327,kochen::V,кайнату,cozer
1328,backen::V,пешерү,cozer
1329,braten::V,куыру,assar
1330,braten::V,куыру,fritar
1331,braten::V,кыздыру,assar
1332,braten::V,кыздыру,fritar
1333,umrühren::V,бутау,remexer
1334,umrühren::V,болгату,remexer
1335,stricken::V,бәйләү,tricotar
1336,stricken::V,бәйләү,fazer malha
1337,nähen::V,тегү,coser
1338,nähen::V,тегү,costurar
1339,färben::V,ману,tingir
1340,färben::V,ману,colorir
1341,reinigen::V,чистарту,limpar
1342,reinigen::V,чистарту,purificar
1343,waschen::V,юу,lavar
1344,abwischen::V,сөртү,limpar
1345,abwischen::V,сөртү,esfregar
1346,spülen::V,чайкау,lavar
1347,spülen::V,чайкау,enxaguar
1348,fegen::V,себерү,varrer
1349,kehren::V,себерү,varrer
1350,baden::V,коену,banhar
1351,baden::V,коену,tomar banho
1352,sich waschen::V,юыну,lavar-se
1353,ausziehen::V,чишенү,despir
1354,anziehen::V,кию,vestir
1355,sich anziehen::V,киенү,vestir-se
1356,kämmen::V,тарау,pentear
1357,schmücken::V,бизәү,adornar
1358,schmücken::V,бизәкләү,adornar
1359,sagen::V,дию,dizer
1360,sagen::V,әйтү,dizer
1361,sprechen::V,сөйләү,falar
1362,sprechen::V,сөйләшү,falar
1363,reden::V,сөйләү,falar
1364,sich unterhalten::V,сөйләшү,conversar
1365,fragen::V,сорау,perguntar
1366,fragen::V,сорашу,perguntar
1367,bitten::V,үтенү,pedir
1368,erzählen::V,сөйләү,contar
1369,mitteilen::V,белдерү,comunicar
1370,mitteilen::V,белдерү,participar
1371,nennen::V,дию,nomear
1372,nennen::V,дию,apelidar
1373,rufen::V,дәшү,chamar
1374,prahlen::V,мактану,gabar-se
1375,prahlen::V,мактану,vangloriar-se
1376,prahlen::V,шапырыну,gabar-se
1377,prahlen::V,шапырыну,vangloriar-se
1378,übersetzen::V,күчерү,traduzir
1379,denken::V,уйлау,pensar
1380,glauben::V,инану,crer
1381,bemerken::V,искәрү,notar
1382,bemerken::V,искәрү,observar
1383,erkennen::V,тану,reconhecer
1384,begreifen::V,аңлау,apreender
1385,begreifen::V,аңлау,compreender
1386,begreifen::V,төшенү,apreender
1387,begreifen::V,төшенү,compreender
1388,verstehen::V,аңлау,entender
1389,verstehen::V,аңлау,compreender
1390,verstehen::V,төшенү,entender
1391,verstehen::V,төшенү,compreender
1392,lernen::V,уку,aprender
1393,lernen::V,өйрәнү,aprender
1394,wissen::V,белү,saber
1395,sich erinnern an::V,хәтерләү,lembrar-se de
1396,sich erinnern an::V,хәтерләү,recordar-se de
1397,vergessen::V,оныту,esquecer
1398,messen::V,үлчәү,medir
1399,zählen::V,санау,contar
1400,rechnen::V,исәпләү,calcular
1401,lesen::V,уку,ler
1402,malen::V,рәсем ясау,pintar
1403,malen::V,сурәт ясау,pintar
1404,malen::V,сурәтләү,pintar
1405,zeichnen::V,язу-сызу,desenhar
1406,zeichnen::V,сурәт ясау,desenhar
1407,schreiben::V,язу,escrever
1408,besitzen::V,биләү,possuir
1409,kaufen::V,алу,comprar
1410,verkaufen::V,сату,vender
1411,bezahlen::V,түләү,pagar
1412,zahlen::V,түләү,pagar
1413,beherrschen::V,ия булу,imperar
1414,ertragen::V,чыдау,suportar
