,Concept_ID,be,mdf
798,wieviel::FNUM,колькі,мзя́ра
799,eins::NUM,адзін,фкя
800,zwei::NUM,два,кафта
801,drei::NUM,тры,колма
802,vier::NUM,чатыры,ниле
803,fünf::NUM,пяць,вете
804,sechs::NUM,шесць,кота
805,sieben::NUM,сем,сисем
806,acht::NUM,восем,кафкса
807,neun::NUM,дзевяць,ве́йхкса
808,zehn::NUM,дзесяць,кемонь
809,elf::NUM,адзінаццаць,кефкие
810,zwölf::NUM,дванаццаць,кемгафтува
811,zwanzig::NUM,дваццаць,комсь
812,dreißig::NUM,трыццаць,колмогемонь
813,vierzig::NUM,сорак,нильге́монь
814,fünfzig::NUM,пядзесят,ве́дьгемонь
815,sechzig::NUM,шесдзесят,ко́дгемонь
816,siebzig::NUM,семдзесят,сизьге́монь
817,achtzig::NUM,восемдзесят,ка́фксогемонь
818,neunzig::NUM,дзевяноста,ве́йхксогемонь
819,hundert::NUM,сто,сяда
820,tausend::NUM,тысяча,тёжянь
821,und::CNJ,і,и
822,und::CNJ,і,дъ
823,und::CNJ,ды,и
824,und::CNJ,ды,дъ
825,oder::CNJ,або,или
826,oder::CNJ,або,али
827,stehen::V,стаяць,а́щемс стя́да
828,sitzen::V,сядзець,ащемс озада
829,liegen::V,ляжаць,ма́дозь а́щемс
830,hängen::V,вісець,нюрьгомс
831,werden::V,стаць,арамс
832,werden::V,стаць,тиевомс
833,werden::V,зрабіцца,арамс
834,werden::V,зрабіцца,тиевомс
835,passieren::V,трапіцца,лисэмс
836,passieren::V,трапіцца,эвондамс
837,beginnen::V,пачацца,ушедомс
838,enden::V,кончыцца,лоткамс
839,wechseln::V,мяняцца,по́лафнемс
840,aufgehen[Sonne]::V,узысці,стямс
841,aufgehen[Sonne]::V,узысці,лисемс
842,untergehen[Sonne]::V,зайсці,валгомс
843,scheinen[Sonne]::V,свяціць,ва́лдоптомс
844,donnern::V,грымець,торамс
845,wehen::V,дзьмуць,уфа́мс
846,strömen::V,ліцца,шудемс
847,fließen::V,цячы,шудемс
848,sich drehen::V,круціцца,шаромс
849,sich drehen::V,варочацца,шаромс
850,schwanken::V,хістацца,якамс
851,schwingen::V,гайдацца,люксемс
852,schwingen::V,гайдацца,нюрьсемс
853,schwingen::V,калыхацца,люксемс
854,schwingen::V,калыхацца,нюрьсемс
855,fallen::V,падаць,прамс
856,fallen::V,падаць,прашендомс
857,brennen::V,гарэць,паломс
858,rauchen::V,дымець,качадомс
859,regnen::V,дажджыць,пиземс
860,gefrieren::V,замерзнуць,эйндамс
861,gefrieren::V,замерзнуць,кельмомс
862,tauen::V,раставаць,соламс
863,schmelzen::V,плавіцца,соламс
864,trocknen::V,сохнуць,коськомс
865,sieden::V,кіпець,лакамс
866,faulen::V,гнісці,наксадомс
867,verfaulen::V,згнісці,наксадомс
868,reißen::V,ірвацца,сязевомс
869,versinken::V,тануць,ваямс
870,vergehen::V,праходзіць,ётамс
871,erscheinen::V,зʼявіцца,эвондамс
872,verschwinden::V,знікнуць,юма́мс
873,sinken::V,спадаць,валгомс
874,abnehmen::V,паменшыцца,киремс
875,zunehmen::V,павялічвацца,ламокстомс
876,zunehmen::V,павялічвацца,рашнемс
877,steigen::V,паднімацца,кеподемс
878,wachsen::V,расці,касомс
879,glänzen::V,блішчаць,цинзелдомс
880,glänzen::V,блішчаць,цифордомс
881,funkeln::V,бліскаць,ци́фтордомс
882,lärmen::V,шумець,жалнамс
883,läuten::V,званіць,гайфтемс
884,klingeln::V,званіць,гайфтемс
885,klirren::V,бразгаць,ка́нзеркшнемс
886,brausen::V,бушаваць,жоледемс
887,rauschen::V,шастаць,вжнамс
888,rauschen::V,шастаць,гамнамс
889,klingen::V,гучаць,кайгомс
890,bellen::V,брахаць,ува́мс
891,heulen::V,выць,сувомс
892,heulen::V,выць,урнамс
893,blasen::V,дзьмухнуць,уфа́мс
894,pfeifen::V,свістаць,вяшкомс
895,schreien::V,крычаць,пешкодомс
896,stöhnen::V,стагнаць,куфцемс
897,zittern::V,дрыжаць,таромс
898,leben::V,жыць,эрямс
899,geboren werden::V,нарадзіцца,шачемс
900,atmen::V,дыхаць,ажнамс
901,trinken::V,піць,симомс
902,essen::V,есці,ярхцамс
903,schlucken::V,глытаць,нилемс
904,müde werden::V,стаміцца,сиземс
905,einschlafen::V,заснуць,матодовомс
906,schlafen::V,спаць,удомс
907,aufwachen::V,рассыпацца,съргоземс
908,aufstehen::V,устаць,стямс
909,sich erholen::V,адпачываць,ваймосемс
910,krank werden::V,захварэць,сярядькстомс
911,krank sein::V,хварэць,сярядемс
912,schmerzen::V,балець,сярядемс
913,husten::V,кашляць,козомс
914,genesen::V,паправіцца,пъ́чкамс
915,genesen::V,паздаравець,пъ́чкамс
916,sterben::V,памерці,куломс
917,umkommen::V,загінуць,юма́мс
918,sich bewegen::V,рухацца,шаштомс
919,sich rühren::V,варушыцца,сърхка́мс
920,sich erheben::V,устаць,стямс
921,sich setzen::V,сесці,озамс
922,hinfallen::V,упасці,прамс
923,hinfallen::V,упасці,сяворемс
924,laufen::V,хадзіць,якамс
925,schreiten::V,шагаць,молемс
926,schreiten::V,шагаць,аськолямс
927,schreiten::V,крочыць,молемс
928,schreiten::V,крочыць,аськолямс
929,spazierengehen::V,гуляць,якамс
930,eilen::V,спяшацца,эряскодомс
931,sich beeilen::V,спяшацца,эряскодомс
932,sausen::V,імчацца,лиемс
933,rennen::V,бегаць,арнемс
934,springen::V,скакаць,комотнемс
935,klettern::V,лазіць,ку́цемс
936,schaukeln::V,гайдацца,нюрямс
937,kriechen::V,поўзаць,шаштомс комада
938,schwimmen::V,плаваць,уемс
939,tauchen::V,ныраць,юпиемс
940,tauchen::V,ныраць,чёпафнемс
941,rudern::V,веславаць,па́немс ве́неж
942,fahren::V,ехаць,ардомс
943,fliegen::V,лятаць,лиемс
944,gehen::V,ісці,молемс
945,weggehen::V,пайсці,тумс
946,abfahren::V,адʼяжджаць,тумс
947,anhalten::V,спыніцца,лоткамс
948,anhalten::V,затрымацца,лоткамс
949,hineingehen::V,уваходзіць,сува́мс
950,eintreten::V,увайсці,сува́мс
951,kommen::V,прыйсці,самс
952,ankommen::V,прыбыць,самс
953,ankommen::V,прыбыць,пачкодемс
954,zurückkommen::V,вярнуцца,мърдамс
955,bleiben::V,застацца,иля́домс
956,warten::V,чакаць,учемс
957,erwarten::V,чакаць,учемс
958,suchen::V,шукаць,вешемс
959,finden::V,знайсці,мумс
960,versuchen::V,прабаваць,варчсемс
961,vorbereiten::V,падрыхтаваць,анокламс
962,lieben::V,кахаць,кельгомс
963,mögen::V,любіць,кельгомс
964,lachen::V,смяяцца,рахамс
965,lachen::V,смяяцца,рахсемс
966,rühren::V,расчуліць,токамс седи
967,weinen::V,плакаць,авардемс
968,schimpfen::V,лаяцца,сюцемс
969,sich ärgern::V,сердаваць,кяжиямс
970,sich fürchten::V,баяцца,пелемс
971,fürchten::V,баяцца,пелемс
972,fliehen::V,уцякаць,ворьгодемс
973,flüchten::V,уцячы,ша́домс
974,flüchten::V,уцячы,во́рьгодемс
975,sehen::V,бачыць,няемс
976,anschauen::V,паглядзець,ваномс
977,ansehen::V,глядзець,ваномс
978,hören::V,чуць,марямс
979,zuhören::V,слухаць,ку́лхдоньомс
980,probieren::V,каштаваць,варжамс
981,riechen::V,нюхаць,никса́мс
982,fühlen::V,адчуваць,марямс
983,scheinen::V,здавацца,ня́евомс
984,zu sehen sein::V,віднецца,ня́евомс
985,vernehmen::V,пачуць,марямс
986,frieren::V,мёрзнуць,паломс
987,frieren::V,мёрзнуць,кельмомс
988,tun::V,рабіць,тиемс
989,können::V,умець,маштомс
990,wollen::V,хацець,-не-
991,anfangen::V,пачаць,ушедомс
992,beenden::V,закончыць,аде́ламс
993,aufhören::V,перастаць,лоткамс
994,gelingen::V,удацца,удалакшнемс
995,geraten::V,аказацца,лисемс
996,öffnen::V,адчыніць,панжемс
997,schließen::V,зачыніць,сёлгомс
998,stellen::V,паставіць,путомс
999,setzen::V,пасадзіць,озафнемс
1000,setzen::V,пасадзіць,озавтнемс
1001,legen::V,класці,путомс
1002,berühren::V,чапаць,токамс
1003,verbinden::V,звязаць,сотомс
1004,bedecken::V,накрыць,комачамс
1005,bedecken::V,накрыць,вельхтямс
1006,aufhängen::V,павесіць,повфтамс
1007,anzünden::V,запаліць,крьвя́стемс
1008,aufheben::V,падняць,кеподемс
1009,aufheben::V,падняць,касфтомс
1010,zurücklassen::V,пакінуць,ка́домс
1011,verlieren::V,згубіць,юма́фтомс
1012,fallen lassen::V,упусціць,прафтомс
1013,machen::V,зрабіць,тиемс
1014,herstellen::V,вырабіць,анокламс
1015,bauen::V,будаваць,путомс
1016,reparieren::V,правіць,петемс
1017,verbessern::V,палепшыць,цебярьгофтомс
1018,ändern::V,змяніць,полафтомс
1019,graben::V,капаць,шу́вомс
1020,graben::V,капаць,та́ргамс
1021,beugen::V,сагнуць,мяндемс
1022,biegen::V,пагнуць,комафтомс
1023,drehen::V,вярцець,шо́вамс
1024,drehen::V,вярцець,ша́рфнемс
1025,wenden::V,павярнуць,ша́рфтомс
1026,umdrehen::V,перавярнуць,шарфтомс
1027,heben::V,падымаць,ке́подемс
1028,hochheben::V,падняць,ке́подемс
1029,hochheben::V,падняць,ка́сфтомс
1030,ergreifen::V,схапіць,фатямс
1031,ergreifen::V,схваціць,фатямс
1032,halten::V,трымаць,кирдемс
1033,drücken::V,націскаць,люпшта́мс
1034,schieben::V,пхаць,шашфтомс
1035,schieben::V,штурхаць,шашфтомс
1036,kratzen::V,скрэбці,а́нгорямс
1037,kratzen::V,скрэбці,киськоря́мс
1038,lecken::V,лізаць,нолсемс
1039,beißen::V,кусаць,сускомс
1040,abreißen::V,адарваць,сяземс
1041,abschneiden::V,адрэзаць,керомс
1042,binden::V,вязаць,сотомс
1043,stecken::V,уваткнуць,сялгомс
1044,brechen::V,зламаць,си́ннемс
1045,brechen::V,зламаць,ка́лафтомс
1046,klopfen::V,стукаць,чакамс
1047,klopfen::V,стукаць,чакиемс
1048,hauen::V,біць,шавомс
1049,hauen::V,біць,пиксомс
1050,kleben::V,клеіць,пе́тфнемс
1051,reiben::V,церці,шо́вамс
1052,streichen::V,намазаць,вадемс
1053,schleifen::V,тачыць,шо́вамс
1054,schneiden::V,рэзаць,керомс
1055,rütteln::V,хістаць,та́рфтомс
1056,schütteln::V,трэсці,шука́демс
1057,schwenken::V,махаць,яфодемс
1058,schütten::V,наліць,каямс
1059,schütten::V,наліць,нюрьхтя́мс
1060,füllen::V,напоўніць,пяшкодемс
1061,einwickeln::V,загарнуць,тапардамс
1062,tragen::V,несці,кандомс
1063,schleppen::V,цягнуць,ускомс
1064,ziehen::V,цягнуць,ускомс
1065,aufbewahren::V,захоўваць,ванфтомс
1066,werfen::V,кідаць,ёрямс
1067,fangen::V,лавіць,кунда́мс
1068,packen::V,схапіць,фатямс
1069,packen::V,схваціць,фатямс
1070,verstecken::V,схаваць,кяшемс
1071,teilen::V,раздзяліць,явомс
1072,schicken::V,пасылаць,кучемс
1073,bringen::V,прынесці,кандомс
1074,bringen::V,прынесці,пачфтемс
1075,hinzufügen::V,дабавіць,пу́томс та́га
1076,hinzufügen::V,дабавіць,ма́ксомс та́га
1077,bekommen::V,дастаць,сявомс
1078,erhalten::V,атрымаць,сявомс
1079,nehmen::V,ўзяць,сявомс
1080,wählen::V,выбраць,ко́чкамс
1081,auswählen::V,адабраць,кочкамс
1082,bewahren::V,захаваць,ванфтомс
1083,behindern::V,перашкаджаць,шорямс
1084,verderben::V,сапсаваць,коламс
1085,verderben::V,сапсаваць,гастямс
1086,beschädigen::V,пашкодзіць,тиендемс зиян
1087,zerbrechen::V,разбіць,тапамс
1088,zerreißen::V,разадраць,сяземс
1089,zerstören::V,разбурыць,ка́лафтомс
1090,verbrennen::V,спаліць,пълхта́мс
1091,geben::V,даць,ма́ксомс
1092,reichen::V,перадаць,максомс
1093,schenken::V,дарыць,каземс
1094,versprechen::V,абяцаць,ма́ксомс вал
1095,wünschen::V,жадаць,арьсемс
1096,loben::V,хваліць,шна́мс
1097,küssen::V,цалаваць,палсемс
1098,wiegen::V,гушкаць,нюря́фтомс
1099,wiegen::V,калыхаць,нюря́фтомс
1100,zudecken::V,накрыць,вельхтямс
1101,wecken::V,пабудзіць,стя́фтомс
1102,wecken::V,пабудзіць,съ́ргозьфтемс
1103,zeigen::V,паказаць,няфтемс
1104,führen::V,весці,вятемс
1105,lehren::V,вучыць,тонафтомс
1106,unterrichten::V,выкладаць,тонафтомс
1107,aufziehen::V,выхаваць,касфтомс
1108,leiten::V,кіраваць,вятемс
1109,antreiben::V,падганяць,вятемс
1110,lassen::V,прымусіць,кошардомс
1111,einladen::V,запрасіць,тердемс
1112,einladen::V,запрасіць,серьгядемс
1113,vereinigen::V,абʼяднаць,пуроптомс
1114,vereinigen::V,абʼяднаць,кочкамс марса
1115,besuchen::V,наведаць,варжамс
1116,treffen::V,сустрэць,васьфтомс
1117,sich versammeln::V,сабрацца,кочкавомс
1118,spielen::V,гуляць,налхксемс
1119,singen::V,пець,морамс
1120,singen::V,спяваць,морамс
1121,tanzen::V,танцаваць,кштимс
1122,sich trennen::V,расстацца,явомс
1123,verlassen::V,пакінуць,кадондомс
1124,retten::V,выратаваць,идемс
1125,retten::V,выратаваць,араламс
1126,bewachen::V,ахоўваць,ваномс
1127,schützen::V,уберагаць,а́раламс
1128,verteidigen::V,абараніць,а́раламс
1129,sich schlagen::V,біцца,тюремс
1130,sich schlagen::V,драцца,тюремс
1131,schießen::V,страляць,ляцемс
1132,siegen::V,перамагчы,сяськомс
1133,ärgern::V,злаваць,кяжияфтомс
1134,schlagen::V,ударыць,токамс
1135,treten::V,штурхаць,тапамс
1136,stechen::V,укалоць,пупамс
1137,stechen::V,укалоць,сялгомс
1138,stoßen::V,папхнуць,тостядемс
1139,stehlen::V,украсці,саламс
1140,stören::V,перашкодзіць,шорсемс
1141,belästigen::V,дакучаць,токсамс
1142,belästigen::V,дакучаць,аф кадомс ваймама
1143,verbergen::V,скрыць,кяшемс
1144,verbergen::V,схаваць,кяшемс
1145,täuschen::V,падмануць,васькафтомс
1146,täuschen::V,падмануць,кяльготнемс
1147,betrügen::V,змахляваць,васькафнемс
1148,töten::V,забіць,шавомс
1149,töten::V,забіць,аде́ламс
1150,wohnen::V,жыць,эрямс
1151,arbeiten::V,працаваць,покодемс
1152,sammeln::V,сабраць,кочкамс
1153,sammeln::V,сабраць,пу́роптомс
1154,pflücken::V,зрываць,фатнемс
1155,pflücken::V,зрываць,нотфнемс
1156,jagen::V,паляваць,кунда́мс
1157,fischen::V,рыбачыць,калонь кунда́мс
1158,fassen::V,злавіць,кунда́мс
1159,hüten::V,пасвіць,ваномс
1160,treiben::V,гнаць,панемс
1161,anbinden::V,прывязаць,сотомс
1162,füttern::V,карміць,трямс
1163,füttern::V,карміць,а́ндомс
1164,melken::V,даіць,потямс
1165,hacken::V,сячы,лазондомс
1166,gießen::V,паліць,валомс
1167,reifen::V,паспець,кенеремс
1168,zubereiten::V,зварыць,анокламс
1169,zubereiten::V,згатаваць,анокламс
1170,kochen::V,варыць,пидемс
1171,backen::V,пячы,пидемс
1172,braten::V,смажыць,пуштомс
1173,umrühren::V,перамяшаць,шорямс
1174,stricken::V,вязаць,кодамс
1175,nähen::V,шыць,стамс
1176,färben::V,пафарбаваць,а́рхтомс
1177,reinigen::V,ачысціць,ва́ткамс
1178,reinigen::V,ачысціць,а́роптомс
1179,waschen::V,мыць,муськомс
1180,abwischen::V,выцерці,нардамс
1181,spülen::V,паласкаць,оргалдомс
1182,fegen::V,падмятаць,тяемс
1183,kehren::V,месці,тяемс
1184,baden::V,купацца,э́шелямс
1185,sich waschen::V,мыцца,штамс
1186,ausziehen::V,зняць,кайсефтемс
1187,anziehen::V,надзець,ща́фтомс
1188,sich anziehen::V,адзецца,щамс
1189,kämmen::V,прычасаць,се́ендемс
1190,schmücken::V,аздобіць,на́ряжамс
1191,schmücken::V,аздобіць,ма́зоптомс
1192,sagen::V,сказаць,азомс
1193,sagen::V,сказаць,мярьгомс
1194,sprechen::V,гаварыць,корхтамс
1195,reden::V,размаўляць,корхнемс
1196,sich unterhalten::V,гутарыць,корхнемс
1197,fragen::V,спытаць,ки́зефтемс
1198,bitten::V,прасіць,а́намс
1199,bitten::V,прасіць,ве́шемс
1200,erzählen::V,расказаць,а́зондомс
1201,mitteilen::V,паведаміць,азомс
1202,nennen::V,назваць,лемдемс
1203,nennen::V,назваць,путомс лем
1204,rufen::V,зваць,серьгядемс
1205,prahlen::V,хваліцца,шна́фтомс пря́
1206,übersetzen::V,перакласці,ётафтомс
1207,denken::V,думаць,арьсемс
1208,glauben::V,верыць,кемамс
1209,bemerken::V,заўважыць,ня́емс
1210,erkennen::V,пазнаць,содамс
1211,begreifen::V,спасцігнуць,сатомс
1212,verstehen::V,пачуць,шарьхкодемс
1213,lernen::V,вучыцца,тонафнемс
1214,wissen::V,знаць,со́дамс
1215,sich erinnern an::V,памятаць,лятфтамс
1216,vergessen::V,забыць,юкстамс
1217,messen::V,мераць,ункснемс
1218,zählen::V,лічыць,лу́вомс
1219,zählen::V,лічыць,а́рьсемс
1220,rechnen::V,лічыць,лувомс
1221,lesen::V,чытаць,лувомс
1222,lesen::V,чытаць,морафтомс
1223,malen::V,маляваць,рисова́ндамс
1224,zeichnen::V,рысаваць,рисова́ндамс
1225,schreiben::V,пісаць,сёрмадомс
1226,besitzen::V,мець,улемс азоркс
1227,kaufen::V,купіць,рамамс
1228,verkaufen::V,прадаць,мимс
1229,bezahlen::V,заплаціць,пандомс
1230,zahlen::V,плаціць,па́ндомс
1231,beherrschen::V,уладаць,азорондамс
1232,beherrschen::V,валодаць,азорондамс
1233,ertragen::V,выцерпець,кирдемс
