,Concept_ID,bn,hi
675,Tod::N,মৃত্যু,मौत
676,Tod::N,মৃত্যু,मृत्यु
677,Grab::N,কবর,क़ब्र
678,Kirche::N,গির্জা,चर्च
679,Kirche::N,গির্জা,गिरजा
680,Sünde::N,পাপ,पाप
681,Sünde::N,পাপ,गुनाह
682,Gott::N,দেবতা,देव
683,Gott::N,দেবতা,ईश्वर
684,Arbeiter::N,শ্রমিক,मज़दूर
685,Chef::N,নেতা,अध्यक्ष
686,Meister::N,ব্যক্তি,शिल्पज्ञ
687,Arzt::N,চিকিৎসক,वैद्य
688,Arzt::N,চিকিৎসক,डॉक्टर
689,Arzt::N,চিকিৎসক,चिकित्सक
690,Lehrer::N,অধ্যাপক,शिक्षक
691,Lehrer::N,অধ্যাপক,अध्यापक
692,Geld::N,মুদ্রা,धन
693,Geld::N,মুদ্রা,पैसा
694,Geld::N,টাকাপয়সা,धन
695,Geld::N,টাকাপয়সা,पैसा
696,Geschäft::N,ব্যস্ততা,सौदा
697,Geschäft::N,ব্যস্ততা,व्यापार
698,Laden::N,দোকান,दुकान
699,Preis::N,মূল্য,दाम
700,Preis::N,মূল্য,मूल्य
701,Ware::N,পণ্যদ্রব্য,माल
702,Ware::N,পণ্যদ্রব্য,पण्य
703,Nutzen::N,সুবিধা,लाभ
704,Nutzen::N,সুবিধা,फ़ायदा
705,Reichtum::N,ধনদৌলত,धन
706,Reichtum::N,ধনদৌলত,दौलत
707,Welt::N,জগৎ,विश्व
708,Welt::N,জগৎ,दुनिया
709,Land::N,খেত,देश
710,Land::N,খেত,मुल्क
711,Staat::N,রাষ্ট্র,राज्य
712,Staat::N,রাষ্ট্র,राष्ट्र
713,König::N,রাজা,राजा
714,König::N,রাজা,बादशाह
715,Macht::N,প্রভাব,शासन
716,Macht::N,প্রভাব,सत्ता
717,Grenze::N,সীমা,सरहद
718,Krieg::N,যুদ্ধ,जंग
719,Krieg::N,যুদ্ধ,युद्ध
720,Feind::N,শত্রু,शत्रु
721,Feind::N,শত্রু,दुश्मन
722,Gewalt::N,জোর,हिंसा
723,Kampf::N,লড়াই,लड़ाई
724,Kampf::N,লড়াই,संघर्ष
725,Bogen[Waffe]::N,ধনুক,कमान
726,Pfeil::N,বাণ,बान
727,Gewehr::N,বন্দুক,बंदूक़
728,Fehler::N,ভুল,भूल
729,Fehler::N,ভুল,ग़लती
730,Lüge::N,মিথ্যা,झूठ
731,Lüge::N,মিথ্যা,असत्य
732,Schaden::N,ক্ষতি,हानि
733,Schaden::N,ক্ষতি,नुक़सान
734,Unglück::N,দুর্ভাগ্য,मुसीबत
735,Unglück::N,দুর্ভাগ্য,विपात्ति
736,Schuld::N,অপরাধ,दोष
737,Schuld::N,অপরাধ,क़सूर
738,Alter::N,আয়ু,आयु
739,Alter::N,আয়ু,उम्र
740,Schluss::N,শেষ,अंत
741,Schluss::N,শেষ,समाप्ति
742,Zeit::N,সময়,काल
743,Zeit::N,সময়,वक़्त
744,Tag::N,দিন,दिन
745,Tag::N,দিন,रोज़
746,Morgen::N,সকাল,सुबह
747,Mittag::N,মধ্যাহু,दोपहर
748,Mittag::N,মধ্যাহু,मध्याह्न
749,Abend::N,সন্ধ্যা,शाम
750,Abend::N,সন্ধ্যা,संध्या
751,Nacht::N,রাত্রি,रात
752,Nacht::N,রাত্রি,रात्रि
753,Woche::N,সপ্তাহ,हफ़्ता
754,Monat::N,মাস,मास
755,Monat::N,মাস,महीना
756,Jahr::N,সৌরবর্ষ,बरस
757,Jahr::N,সৌরবর্ষ,वर्ष
758,Frühling::N,বসন্তকাল,वसंत
759,Sommer::N,গ্রীষ্মকাল,गरमी
760,Sommer::N,গ্রীষ্মকাল,ग्रीष्म
761,Herbst::N,শরংঋতু,शरत्
762,Herbst::N,শরংঋতু,पतझड़
763,Winter::N,শীতকাল,जाड़ा
764,Winter::N,শীতকাল,सर्दियाँ
765,Januar::N,জানুয়ারী,जनवरी
766,Februar::N,ফেব্রুয়ারী,फ़रवरी
767,März::N,মার্চ,मार्च
768,April::N,এপ্রিল,अप्रैल
769,Mai::N,মে,मई
770,Juni::N,জুন,जून
771,Juli::N,জুলাই,जुलाई
772,August::N,অগাস্ট,अगस्त
773,September::N,সেপ্টেম্বর,सितंबर
774,Oktober::N,অক্টোবর,अक्तूबर
775,November::N,নভেম্বর,नवंबर
776,Dezember::N,ডিসেম্বর,दिसंबर
777,Montag::N,সোমবার,पीर
778,Montag::N,সোমবার,सोमवार
779,Dienstag::N,মঙ্গলবার,मंगलवार
780,Mittwoch::N,বুধবার,बुधवार
781,Donnerstag::N,বৃহম্পতিবার,गुरुवार
782,Donnerstag::N,বৃহম্পতিবার,बृहस्पतिवार
783,Freitag::N,শুক্রবার,शुक्रवार
784,Samstag::N,শনিবার,सनीचर
785,Samstag::N,শনিবার,शनिवार
786,Sonntag::N,রবিবার,इतवार
787,Sonntag::N,রবিবার,रविवार
788,groß::A,বৃহৎ,बड़ा
789,klein::A,ছোট,कम
790,klein::A,ছোট,छोटा
791,lang::A,দীর্ঘ,लंबा
792,lang::A,দীর্ঘ,दीर्घ
793,kurz::A,খর্ব,लधु
794,kurz::A,খর্ব,छोटा
795,kurz::A,হ্রস্ব,लधु
796,kurz::A,হ্রস্ব,छोटा
797,breit::A,চওড়া,चौड़ा
798,schmal::A,সরু,तंग
799,schmal::A,সরু,सँकरा
800,dicht::A,ঘন,सघन
801,dick[Gegenstand]::A,পুরু,मोटा
802,dünn::A,কৃশ,महीन
803,dünn::A,কৃশ,बारीक
804,fein::A,সূক্ষ্ম,कोमल
805,fein::A,সূক্ষ্ম,सूक्ष्म
806,fest::A,দৃঢ়,दृढ़
807,fest::A,দৃঢ়,मज़बूत
808,flach::A,সমতল,चपटा
809,glatt::A,মসৃণ,चौरस
810,glatt::A,মসৃণ,चिकना
811,hart::A,শক্ত,कठोर
812,hart::A,শক্ত,सख़्त
813,weich::A,নরম,नरम
814,weich::A,নরম,मुलायम
815,rund::A,গোলাকার,गोल
816,rund::A,গোলাকার,वर्तुल
817,spitz::A,তীক্ষ্ন,नुकीला
818,scharf::A,শাণিত,पैना
819,stumpf::A,ভোঁতা,भोथरा
820,schwer::A,ভারী,भारी
821,schwer::A,ভারী,वज़नी
822,schön::A,সুন্দর,सुंदर
823,heiß::A,গরম,उष्ण
824,warm::A,ঈষদুষ্ণ,गरम
825,kalt::A,ঠাণ্ডা,सर्द
826,kühl::A,শীতল,ठंडा
827,frisch::A,তাজা,तर
828,frisch::A,তাজা,ताज़ा
829,feucht::A,ভিজা,नम
830,feucht::A,ভিজা,भीगा
831,nass::A,ভিজা,गीला
832,trocken::A,শুষ্ক,सूखा
833,trocken::A,শুষ্ক,ख़ुश्क
834,voll::A,পূর্ণ,भरा
835,voll::A,পূর্ণ,पूरा
836,leer::A,খালি,ख़ाली
837,offen::A,খোলা,खुला
838,geschlossen::A,বন্ধ,बंद
839,sauber::A,নির্মল,साफ़
840,sauber::A,নির্মল,सुथरा
841,schmutzig::A,নোংরা,गंदा
842,roh::A,কাঁচা,कच्चा
843,reif::A,পাকা,पक्व
844,reif::A,পাকা,पक्का
845,lecker::A,সুস্বাদ,मज़ेदार
846,lecker::A,সুস্বাদ,स्वादिष्ट
847,süß::A,মিষ্ট,मीठा
848,bitter::A,তিক্ত,कटु
849,bitter::A,তিক্ত,कड़वा
850,sauer::A,টক,खट्टा
851,hell::A,উজ্জ্বল,रोशन
852,dunkel::A,অন্ধকারময়,अँधेरा
853,schwarz::A,কালো,काला
854,schwarz::A,কালো,स्याह
855,weiß::A,সাদা,सफ़ेद
856,rot::A,লাল,लाल
857,rot::A,লাল,सुर्ख़
858,gelb::A,হলদে,पीला
859,gelb::A,হলদে,ज़र्द
860,blau::A,নীল,नीला
861,blau::A,নীল,आसमानी
862,grün::A,সবুজ,हरा
863,grau::A,ছাই-রঙা,धूसर
864,bunt::A,রঙিন,रंगीन
865,bunt::A,রঙিন,बहुरंगा
866,billig::A,সস্তা,सस्ता
867,teuer::A,আক্রা,महँगा
868,wertvoll::A,মহার্ঘ,क़ीमती
869,wertvoll::A,মহার্ঘ,मूल्यवान्
870,blind::A,কানা,अंधा
871,taub::A,বধির,बहरा
872,kräftig::A,বিশাল,ताक़तवर
873,kräftig::A,বিশাল,शक्तिशाली
874,stark::A,শক্তিশালী,प्रबल
875,stark::A,শক্তিশালী,बलवान्
876,schwach::A,দুর্বল,कमज़ोर
877,fett::A,মোটা,मोटा
878,fett::A,মোটা,मांसल
879,schlank::A,কৃশ,पतला
880,schlank::A,কৃশ,छरहरा
881,hübsch::A,সুন্দর,सुंदर
882,hübsch::A,সুন্দর,ख़ूबसूरत
883,böse::A,খারাপ,पापी
884,böse::A,খারাপ,दुष्ट
885,dumm::A,মূর্খ,मूर्ख
886,dumm::A,মূর্খ,बुद्धू
887,faul::A,শ্রমবিমুখ,आलसी
888,faul::A,শ্রমবিমুখ,सुस्त
889,fleißig::A,পরিশ্রমী,मेहनती
890,fleißig::A,পরিশ্রমী,परिश्रमी
891,geizig::A,ব্যয়কুণ্ঠ,कृपण
892,geizig::A,ব্যয়কুণ্ঠ,कंजूस
893,klug::A,দক্ষ,समझदार
894,klug::A,দক্ষ,होशियार
895,klug::A,দক্ষ,अक़्लमंद
896,geschickt::A,পটু,किशल
897,lieb::A,প্রেয়,प्रिय
898,lieb::A,প্রেয়,प्यारा
899,lustig::A,প্রফুল্ল,हँसमुख
900,lustig::A,প্রফুল্ল,ख़ुशदिल
901,sanft::A,নম্র,नम्र
902,hungrig::A,ক্ষুধার্ত,भूखा
903,krank::A,অসুস্থ,बीमार
904,krank::A,অসুস্থ,अस्वस्थ
905,nackt::A,উলঙ্গ,नग्न
906,traurig::A,দুঃখিত,उदास
907,traurig::A,দুঃখিত,रंजीदा
908,lebendig::A,জীবিত,जीता
909,lebendig::A,জীবিত,ज़िंदा
910,gut::A,ভালো,अच्छा
911,schlecht::A,মন্দ,बुरा
912,schlecht::A,মন্দ,ख़राब
913,richtig::A,ঠিক,ठीक
914,schlimm::A,কদর্য,बुरा
915,schlimm::A,কদর্য,अप्रिय
916,wahr::A,বাস্তব,सच
917,alt::A,পুরাতন,पुराना
918,neu::A,নব,नया
919,neu::A,নূতন,नया
920,ehemalig::A,পূর্বকালীন,भूतपूर्व
921,alt[Lebewesen]::A,বৃদ্ধ,बूढ़ा
922,alt[Lebewesen]::A,বৃদ্ধ,वृद्ध
923,jung::A,তরুণ,जवान
924,arm::A,ক্ষুদ্র,ग़रीब
925,reich::A,ধনবান্,धनी
926,reich::A,ধনবান্,अमीर
927,bekannt::A,সুপরিচিত,मालूम
928,berühmt::A,বিখ্যাত,मशहूर
929,berühmt::A,বিখ্যাত,प्रसिद्ध
930,fremd::A,বিদেশি,विदेशी
931,fremd::A,বিদেশি,अपरिचित
932,verschieden::A,বিসদৃশ,अलग
933,verschieden::A,বিসদৃশ,भिन्न
934,nah::A,নিকটবতী,नज़दीकी
935,fern::A,দুরবতী,दूर
936,fern::A,দুরবতী,दूरस्थ
937,linker::A,বাম,बायाँ
938,rechter::A,ডান,दायाँ
939,rechter::A,ডান,दाहिना
940,rechter::A,ডাইন,दायाँ
941,rechter::A,ডাইন,दाहिना
942,anderer::A,অন্যতর,अन्य
943,anderer::A,অন্যতর,दूसरा
944,erster::A,প্রথম,पहला
945,erster::A,প্রথম,प्रथम
946,zweiter::A,দ্বিতীয়,दूसरा
947,zweiter::A,দ্বিতীয়,द्वितीय
948,dritter::A,তৃতীয়,तीसरा
949,letzter::A,সর্বশেষ,अंतिम
950,letzter::A,সর্বশেষ,आख़िरी
951,allein::ADV,একক,तनहा
952,allein::ADV,একক,अकेले
953,auf einmal::ADV,জলদি,वक़्त में
954,zusammen::ADV,একসঙ্গে,एक साथ
955,zusammen::ADV,একসঙ্গে,साथ साथ
956,lange::ADV,লম্বা,देर तक
957,plötzlich::ADV,হঠাৎ,सहसा
958,plötzlich::ADV,হঠাৎ,अचानक
959,sofort::ADV,মুহ্ণর্তমধ্যে,तुरंत
960,später::ADV,পশ্চাতে,बाद को
961,später::ADV,পশ্চাতে,बाद में
962,jetzt::ADV,এখন,अब
963,jetzt::ADV,এখন,अभी
964,heute::ADV,আজ,आज
965,morgen::ADV,আগামিকাল,कल
966,bald::ADV,অস্পকালমধ্যে,जल्दी
967,dann::ADV,তখন,तब
968,gestern::ADV,গতকাল,कल
969,einst::ADV,একবার মাত্র,एक दिन
970,einst::ADV,একবার মাত্র,पहले कभी
971,damals::ADV,তখন,उस समय
972,damals::ADV,তখন,उन दिनों
973,danach::ADV,পরে,इसके बाद
974,danach::ADV,পরে,इसके पश्चात्
975,vorher::ADV,আগে,पहले
976,vorher::ADV,আগে,पेशतर
977,zuerst::ADV,আগে,पहले
978,einmal::ADV,একবার,एक बार
979,einmal::ADV,একবার,एक दफ़ा
980,manchmal::ADV,কখনও কখনও,कभी कभी
981,oft::ADV,ঘনঘন,अक्सर
982,immer::ADV,সর্বদা,सदा
983,immer::ADV,সর্বদা,हमेशा
984,niemals::ADV,কখলও নহে,कभी नहीं
985,niemals::ADV,কখলও নহে,कदापि नहीं
986,hier::ADV,এখানে,इधर
987,hier::ADV,এখানে,यहाँ
988,hierhin::ADV,এখানে,इधर को
989,hierhin::ADV,এখানে,यहाँ को
990,von hier::ADV,ত্রই স্তান হইতে,यहाँ से
991,dort::ADV,ওখানে,उधर
992,dort::ADV,ওখানে,वहाँ
993,dorthin::ADV,ওখানে,उधर को
994,dorthin::ADV,ওখানে,वहाँ को
995,geradeaus::ADV,অগ্রগামী,सीधे
996,vorwärts::ADV,সন্মুখিকে,आगे
997,vorwärts::ADV,সন্মুখিকে,आगे को
998,rückwärts::ADV,খিরিয়া,पीछे को
999,zurück::ADV,পিঠ,वापस
1000,unten::ADV,নীচে,नीचे
1001,hinab::ADV,নিম্নগামী,नीचे को
1002,oben::ADV,উপরে,ऊपर
1003,hinauf::ADV,উচ্চতর অংশে,ऊपर को
1004,überall::ADV,সর্বত্র,हर जगह
1005,überall::ADV,সর্বত্র,हर स्थान
1006,nicht::ADV,না,न
1007,nicht::ADV,না,नहीं
1008,ein wenig::ADV,অল্প,कुछ
1009,ein wenig::ADV,অল্প,ज़रा
1010,ein wenig::ADV,অল্প,थोड़ा
1011,kaum::ADV,কষ্টসহকাবে,लगभग नहीं
1012,kaum::ADV,কষ্টসহকাবে,बराबर नहीं
1013,sehr::ADV,খুব,बहुत
1014,so::ADV,তত,ऐसा
1015,noch::ADV,এখন পর্যস্ত,अभी तक
1016,nur::ADV,শুধু,केवल
1017,nur::ADV,শুধু,सिर्फ़
1018,schon::ADV,ইতঃপুর্বে,चुकना
1019,wieder::ADV,আবার,फिर
1020,wieder::ADV,আবার,दुबारा
1021,vergebens::ADV,বিফলে,व्यर्थ
1022,vor::PRP,সম্মুখে,के आगे
1023,vor::PRP,সম্মুখে,के सामने
1024,hinter::PRP,পশ্চাতে,के पीछे
1025,unter::PRP,নীচে,के तले
1026,unter::PRP,নীচে,के नीचे
1027,durch::PRP,দ্বারা,के पार
1028,neben::PRP,কাছে,के पास
1029,neben::PRP,কাছে,की बग़ल में
1030,zwischen::PRP,মধ্যে,के बीच
1031,wegen::PRP,জন্য,के कारण
1032,wegen::PRP,জন্য,की वजह से
1033,dies::PRN,এটা,यह
1034,das::PRN,ওটা,वह
1035,alles::PRN,সব,सब
1036,alles::PRN,সব,सब कुछ
1037,ich::PRN,আমি,मैं
1038,du::PRN,তুমি,तू
1039,er::PRN,উনি,यह
1040,wir::PRN,আমরা,हम
1041,ihr::PRN,তোমরা,तुम
1042,sie::PRN,তারা,ये
1043,was::FPRN,কি,क्या
1044,wer::FPRN,কে,कौन
1045,wo::FADV,কোথায়,किधर
1046,wohin::FADV,কোথায়,किधर
1047,wie::FADV,কেমন,कैसे
1048,warum::FADV,কেন,क्यों
1049,wieviel::FNUM,কত,कितना
1050,eins::NUM,অক,एक
1051,zwei::NUM,দুই,दो
1052,drei::NUM,তিন,तीन
1053,vier::NUM,চার,चार
1054,fünf::NUM,পাঁচ,पाँच
1055,sechs::NUM,ছয়,छह
1056,sieben::NUM,সাত,सात
1057,acht::NUM,আট,आठ
1058,neun::NUM,নয়,नौ
1059,zehn::NUM,দশ,दस
1060,elf::NUM,এগারো,ग्यारह
1061,zwölf::NUM,দ্বাদশ,बारह
1062,zwanzig::NUM,বিশ,बीस
1063,dreißig::NUM,ত্রিশ,तीस
1064,vierzig::NUM,চল্লিশ,चालीस
1065,fünfzig::NUM,পঞ্চাশ,पचास
1066,sechzig::NUM,ষাট,साठ
1067,siebzig::NUM,সত্তর,सत्तर
1068,achtzig::NUM,আশি,अस्सी
1069,neunzig::NUM,নব্বুই,नव्वे
1070,hundert::NUM,শত,सौ
1071,tausend::NUM,হাজার,हज़ार
1072,und::CNJ,আর,और
1073,und::CNJ,এবং,और
1074,oder::CNJ,বা,या
1075,stehen::V,দাঁড়ানো,खड़ा होना
1076,sitzen::V,বসা,बैठना
1077,liegen::V,শোয়া,लेटना
1078,hängen::V,ঝোলা,लटकना
1079,werden::V,হইয়া উঠা,बनना
1080,passieren::V,ঘটা,होना
1081,beginnen::V,আরম্ভ হওয়া,आरंभ होना
1082,beginnen::V,আরম্ভ হওয়া,प्रारंभ होना
1083,enden::V,শেষ হওয়া,अंत होना
1084,enden::V,শেষ হওয়া,ख़तम होना
1085,wechseln::V,রূপাস্তর করা,बदलना
1086,aufgehen[Sonne]::V,উদিত হওয়া,चढ़ना
1087,aufgehen[Sonne]::V,উদিত হওয়া,उदित होना
1088,untergehen[Sonne]::V,অস্ত যাওয়া,अस्त हो जाना
1089,scheinen[Sonne]::V,আলো দেওয়া,रोशनी देना
1090,donnern::V,বজ্রধ্বনি করা,गरजना
1091,wehen::V,প্রবাহিত হওয়া,चलना
1092,strömen::V,প্রবাহিত হওয়া,बहना
1093,strömen::V,প্রবাহিত হওয়া,प्रवाहित होना
1094,fließen::V,ছুটা,बहना
1095,fließen::V,ছুটা,प्रवाहित होना
1096,sich drehen::V,পাক খাওয়া,घूमना
1097,schwanken::V,দোলা,हिलना
1098,schwingen::V,দোলা,हिलना
1099,fallen::V,পড়া,गिरना
1100,brennen::V,সেঁকা,जलना
1101,rauchen::V,ধোঁয়া ছড়ান,धुआँ उड़ाना
1102,regnen::V,বর্ষণ_করা,बरसना
1103,gefrieren::V,হিমায়িত হওয়া,जमना
1104,tauen::V,গলা,गलना
1105,tauen::V,গলা,पिघलना
1106,schmelzen::V,গলা,गलना
1107,schmelzen::V,গলা,पिघलना
1108,trocknen::V,শুষ্ক করা,सूखना
1109,sieden::V,ফোঁড়া,उबलना
1110,faulen::V,ক্ষয় হওয়া,गलना
1111,faulen::V,ক্ষয় হওয়া,सड़ना
1112,verfaulen::V,ক্ষয় হওয়া ,गलना
1113,verfaulen::V,ক্ষয় হওয়া ,सड़ना
1114,reißen::V,ছিঁড়া,फटना
1115,versinken::V,ডুবা,डूबना
1116,vergehen::V,যাওয়া,बीतना
1117,vergehen::V,যাওয়া,गुज़रना
1118,erscheinen::V,আসা,दिखाई देना
1119,verschwinden::V,অদৃশ্য হওয়া,ग़ायब होना
1120,sinken::V,হ্রাস হওয়া,घटना
1121,sinken::V,হ্রাস হওয়া,उतरना
1122,abnehmen::V,হ্রাস হওয়া,घटना
1123,zunehmen::V,বৃদ্ধি পাওয়া,बढ़ना
1124,steigen::V,ওঠা,बढ़ना
1125,wachsen::V,বড় হওয়া,उगना
1126,glänzen::V,জ্বলা,चमकना
1127,funkeln::V,জ্বল্জ্বল করা,जगमगाना
1128,funkeln::V,জ্বল্জ্বল করা,टिमटिमाना
1129,läuten::V,রুসুঝুসু করা,बजना
1130,klingeln::V,বাজা,बजना
1131,klirren::V,টুংটাং-শব্দ করা,झनझनाना
1132,brausen::V,গর্জন করা,साँय-साँय करना
1133,rauschen::V,মর্মরধ্বনি করা,सरसराना
1134,klingen::V,শব্দ করা,बजना
1135,bellen::V,ঘেউ ঘেউ করা,भौंकना
1136,heulen::V,গর্জন করা,गुर्राना
1137,blasen::V,ফুঁ দেওয়া,फूँकना
1138,pfeifen::V,শিস্ দেওয়া,सीटी देना
1139,schreien::V,চিৎকার করা,चिल्लाना
1140,stöhnen::V,গোঁ-গো করা,कराहना
1141,stöhnen::V,গোঁ-গো করা,आहें भरना
1142,zittern::V,কাঁপা,काँपना
1143,leben::V,বাঁচা,जीना
1144,geboren werden::V,জন্মানো,पैदा होना
1145,atmen::V,শ্বাস ফেলা,साँस लेना
1146,trinken::V,পান করা,पीना
1147,essen::V,ভক্ষণ করা,खाना
1148,schlucken::V,গেলা,निगलना
1149,müde werden::V,পরিশ্রান্ত হওয়া,थकना
1150,müde werden::V,পরিশ্রান্ত হওয়া,उकताना
1151,einschlafen::V,নিদ্রামগ্ন হওয়া,सो जाना
1152,schlafen::V,নিদ্রা যাওয়া,सोना
1153,aufwachen::V,জাগা,जागना
1154,aufstehen::V,জাগা,उठना
1155,sich erholen::V,আরাম করা,सुस्ताना
1156,sich erholen::V,আরাম করা,आराम करना
1157,krank werden::V,অসুস্থ হত্তয়া,बीमार पड़ना
1158,krank sein::V,রূগ্ণ হত্তয়া,बीमार होना
1159,schmerzen::V,কন্কন করা,दुखना
1160,schmerzen::V,কন্কন করা,दर्द करना
1161,husten::V,কাশা,खाँसना
1162,genesen::V,আরোগ্য হওয়া,ठीक हो जाना
1163,genesen::V,আরোগ্য হওয়া,स्वस्थ हो जाना
1164,sterben::V,মারা যাওয়া,मरना
1165,umkommen::V,মারা যাওয়া,मरना
1166,sich bewegen::V,চলা,चलना
1167,sich bewegen::V,চলা,हिलना
1168,sich rühren::V,নড়া,हिलना
1169,sich erheben::V,উদিত হওয়া,उठना
1170,sich setzen::V,বসা,बैठना
1171,hinfallen::V,পড়া,गिरना
1172,laufen::V,হাঁটা,चलना
1173,schreiten::V,হাঁটা,क़दम जाना
1174,spazierengehen::V,পায়চারি করা,सैर करना
1175,eilen::V,ত্বরাম্বিত করা,तेज़ी से जाना
1176,eilen::V,ত্বরাম্বিত করা,शीघ्रता से चलना
1177,sich beeilen::V,ত্বরাম্বিত করা,जल्दी करना
1178,sich beeilen::V,ত্বরাম্বিত করা,शीघ्रता करना
1179,sausen::V,ধেয়ে যাওয়া,बड़ी तेज़ी से चलना
1180,rennen::V,চলা,भागना
1181,rennen::V,চলা,दौड़ना
1182,springen::V,লাফানো,उछलना
1183,klettern::V,আরোহণ করা,चढ़ना
1184,schaukeln::V,দোলা,झूलना
1185,kriechen::V,হামাগুড়ি দেওয়া,रेंगना
1186,schwimmen::V,সাঁতার কাটা,तैरना
1187,tauchen::V,ডোবা,डूबना
1188,rudern::V,দাঁড় টানা,खेना
1189,rudern::V,দাঁড় টানা,चप्पू चलाना
1190,fahren::V,চালান,चलना
1191,fahren::V,চালান,यात्रा करना
1192,fliegen::V,ওড়া,उड़ना
1193,gehen::V,যাওয়া,जाना
1194,weggehen::V,প্রস্থান করা,चला जाना
1195,weggehen::V,প্রস্থান করা,बाहर जाना
1196,abfahren::V,প্রস্থান করা,छूटना
1197,abfahren::V,প্রস্থান করা,रवाना होना
1198,anhalten::V,থামা,रुकना
1199,anhalten::V,থামা,खड़ा होना
1200,hineingehen::V,ঢোকা,घुसना
1201,hineingehen::V,ঢোকা,अंदर जाना
1202,eintreten::V,ঢোকা,प्रवेश करना
1203,kommen::V,আসা,आना
1204,ankommen::V,আসা,पहुँचना
1205,zurückkommen::V,ফিরা,लौटना
1206,zurückkommen::V,ফিরা,वापस आना
1207,bleiben::V,থাকা,रहना
1208,bleiben::V,থাকা,रुकना
1209,warten::V,অপেক্ষা করা,इंतज़ार करना
1210,erwarten::V,অপেক্ষা করা,प्रतीक्षा करना
1211,suchen::V,খোঁজ করা,ढूँढ़ना
1212,finden::V,পাওয়া,पाना
1213,finden::V,পাওয়া,ढूँढ़ निकालना
1214,versuchen::V,পরখ করা,कोशिश करना
1215,vorbereiten::V,প্রস্তুত করা,तैयार करना
1216,lieben::V,ভালবাসা,प्यार करना
1217,mögen::V,পছন্দ করা,पसंद होना
1218,lachen::V,হাসা,हँसना
1219,rühren::V,হৃদয়ম্পর্শ করা,छूना
1220,weinen::V,কাঁদা,रोना
1221,schimpfen::V,নালিশ করা,गाली देना
1222,sich ärgern::V,রাগ হত্তয়া,चिढ़ना
1223,sich ärgern::V,রাগ হত্তয়া,नाराज़ होना
1224,sich fürchten::V,ভয় করা,डरना
1225,sich fürchten::V,ভয় করা,भय खाना
1226,fürchten::V,ডরা,डरना से
1227,fürchten::V,ডরা,भय खाना से
1228,fliehen::V,পালানো,भागना
1229,flüchten::V,পালানো,निकल भागना
1230,sehen::V,দেখা,देखना
1231,anschauen::V,দেখা,देखना
1232,ansehen::V,দেখা,दृष्टि डालना पर
1233,hören::V,শোনা,सुनना
1234,zuhören::V,শোনা,सुनना
1235,probieren::V,পরখ করা,चखना
1236,riechen::V,শুঁকা,सूँघना
1237,fühlen::V,অনুভব করা,महसूस करना
1238,scheinen::V,মনে হত্তয়া,लगना
1239,zu sehen sein::V,দেখা দেত্তয়া,दिखाई देना
1240,vernehmen::V,শোনা,सुनना
1241,frieren::V,শীত লাগা,ठंड लगना
1242,frieren::V,শীত লাগা,सर्दी लगना
1243,tun::V,করা,करना
1244,können::V,পারা,सकना
1245,können::V,পারা,जानना
1246,wollen::V,ইচ্ছা করা,चाहना
1247,anfangen::V,আরম্ভ করা,शुरू करना
1248,beenden::V,শেষ করা,ख़त्म करना
1249,beenden::V,শেষ করা,समाप्त करना
1250,aufhören::V,থামা,बंद जाना
1251,aufhören::V,থামা,समाप्त जाना
1252,gelingen::V,সিদ্ধিলাভ করা,बनना
1253,gelingen::V,সিদ্ধিলাভ করা,अच्छा होना
1254,geraten::V,পরিণত হত্তয়া,बन पड़ना
1255,öffnen::V,খোলা,खोलना
1256,schließen::V,বন্ধ করা,बंद करना
1257,stellen::V,স্থাপন করা,रखना
1258,setzen::V,স্থাপন করা,रखना
1259,setzen::V,স্থাপন করা,बिठाना
1260,legen::V,স্থাপন করা,रखना
1261,legen::V,স্থাপন করা,लिटाना
1262,berühren::V,স্পর্শ করা,छूना
1263,berühren::V,স্পর্শ করা,स्पर्श करना
1264,verbinden::V,সংযুক্ত করা,बाँधना
1265,bedecken::V,ঢাকা,ढकना
1266,aufhängen::V,ঝুলানো,लटकाना
1267,anzünden::V,জ্বালান,जलाना
1268,aufheben::V,কুড়াইয়া তোলা,उठाना
1269,zurücklassen::V,পরিত্যাগ করা,पीछे छोड़ना
1270,verlieren::V,হারান,खोना
1271,verlieren::V,হারান,गँवाना
1272,fallen lassen::V,ফেলা,गिराना
1273,machen::V,গঠন করা,करना
1274,machen::V,গঠন করা,बनाना
1275,herstellen::V,সৃষ্টি করা,बनाना
1276,herstellen::V,সৃষ্টি করা,तैयार करना
1277,bauen::V,নির্মাণ করা,बनाना
1278,bauen::V,নির্মাণ করা,निर्माण करना
1279,reparieren::V,মেরামত করা,मरम्मत करना
1280,verbessern::V,উন্নতিলাভ করা,सुधारना
1281,ändern::V,পরিবর্তিত করা,बदलना
1282,ändern::V,পরিবর্তিত করা,परीवर्तन करना
1283,graben::V,খনন করা,खोदना
1284,beugen::V,নোয়া,झुकाना
1285,biegen::V,নোয়া,झुकाना
1286,drehen::V,ঘোরান,फेरना
1287,drehen::V,ঘোরান,घुमाना
1288,wenden::V,উলটাইয়া দেত্তয়া,पलटना
1289,wenden::V,উলটাইয়া দেত্তয়া,मोड़ना
1290,umdrehen::V,উলটানো,घुमाना
1291,heben::V,উত্তোলন করা,उठाना
1292,heben::V,উত্তোলন করা,ऊँचा करना
1293,hochheben::V,উঁচু করা,उठाना
