,Concept_ID,ta,hr
699,hungrig::A,பசியுடன்,gladan
700,krank::A,நோயுற்று,bolestan
701,nackt::A,ஆடையற்ற,nag
702,traurig::A,சோகமான,tužan
703,traurig::A,சோகமான,žalostan
704,lebendig::A,பிழைப்பு,živ
705,gut::A,நல்ல,dobar
706,schlecht::A,கெட்ட,loš
707,schlecht::A,கெட்ட,rđav
708,richtig::A,சரியான,tačan
709,richtig::A,சரியான,ispravan
710,schlimm::A,அருவருப்பான,zao
711,schlimm::A,அருவருப்பான,zločest
712,wahr::A,உண்மையான,istinit
713,alt::A,பழைய,star
714,neu::A,புதிய,nov
715,ehemalig::A,முன்நாள்,bivši
716,alt[Lebewesen]::A,வயதான,star
717,jung::A,இளமையான,mlad
718,arm::A,ஏழ்மையான,ubog
719,arm::A,ஏழ்மையான,siromašan
720,reich::A,செல்வம் படைத்த,bogat
721,bekannt::A,பழக்கப்பட்ட,poznat
722,berühmt::A,புகழ்பெற்ற,čuven
723,berühmt::A,புகழ்பெற்ற,slavan
724,fremd::A,அயல் நாட்டு,tuđ
725,fremd::A,அயல் நாட்டு,stran
726,verschieden::A,வித்தியாசமான,razan
727,verschieden::A,வித்தியாசமான,različan
728,nah::A,பக்கத்தில் உள்ள,blizak
729,fern::A,தொலை தூரத்தில்,dalek
730,fern::A,தொலை தூரத்தில்,daljnji
731,linker::A,மீந்திருக்கும்,lijevi
732,rechter::A,வலதுபக்கம்,desni
733,anderer::A,மற்ற,drugi
734,anderer::A,மற்ற,drugačiji
735,erster::A,முதனமையான,prvi
736,zweiter::A,இரண்டாவது,drugi
737,dritter::A,மூன்றாவது,treći
738,letzter::A,கடைசி,zadnji
739,allein::ADV,தனியாக,sam
740,auf einmal::ADV,தடீரென்று,istodobno
741,zusammen::ADV,சேர்ந்து,skupa
742,zusammen::ADV,சேர்ந்து,zajedno
743,lange::ADV,அதிக நோம்,dugo
744,plötzlich::ADV,தடீரென்று,naglo
745,plötzlich::ADV,தடீரென்று,iznenada
746,sofort::ADV,உடனடியாக,odmah
747,später::ADV,பிறகு,kasnije
748,jetzt::ADV,இப்பொழது,sad
749,jetzt::ADV,இப்பொழது,sada
750,heute::ADV,இன்று,danas
751,morgen::ADV,நாளைக்கு,sutra
752,bald::ADV,சீக்கிரம்,skoro
753,bald::ADV,சீக்கிரம்,doskora
754,dann::ADV,அப்பொழுது,zatim
755,gestern::ADV,நேற்று,juče
756,gestern::ADV,நேற்று,jučer
757,einst::ADV,ஒரே முறை,negda
758,einst::ADV,ஒரே முறை,nekada
759,damals::ADV,அப்பொழுது,tada
760,damals::ADV,அப்பொழுது,onda
761,danach::ADV,பிற்பாடு,poslije
762,danach::ADV,பிற்பாடு,nakon toga
763,vorher::ADV,முன்பாக,prije
764,vorher::ADV,முன்பாக,prije toga
765,zuerst::ADV,முதலில்,prvo
766,zuerst::ADV,முதலில்,najprije
767,einmal::ADV,ஒரே முறை,jednom
768,einmal::ADV,ஒரே முறை,jedanput
769,manchmal::ADV,சில நேரங்களில்,katkad
770,manchmal::ADV,சில நேரங்களில்,katkada
771,oft::ADV,அடிக்கடி,često
772,immer::ADV,எப்பொழுதும்,vazda
773,immer::ADV,எப்பொழுதும்,uvijek
774,niemals::ADV,ஒருபோதும் இல்லை,nikad
775,niemals::ADV,ஒருபோதும் இல்லை,nikada
776,hier::ADV,இங்கே,tu
777,hier::ADV,இங்கே,ovdje
778,hierhin::ADV,இவ்விடத்திற்கு,amo
779,hierhin::ADV,இவ்விடத்திற்கு,ovamo
780,von hier::ADV,இனி,odavde
781,dort::ADV,அங்கே,ondje
782,dorthin::ADV,அவ்விடத்திற்கு,onamo
783,geradeaus::ADV,முன்னாலிருக்கும்,ravno
784,vorwärts::ADV,முன்புறமாக,naprijed
785,rückwärts::ADV,பின்னோக்கி,natrag
786,zurück::ADV,பின்பக்கம்,nazad
787,zurück::ADV,பின்பக்கம்,natrag
788,unten::ADV,கீழாக,dolje
789,hinab::ADV,கீழ் நோக்கி,nizbrdo
790,oben::ADV,மேலே,gore
791,hinauf::ADV,மேலே,uzbrdo
792,überall::ADV,எல்லா இடத்திலும்,svuda
793,überall::ADV,எல்லா இடத்திலும்,svagdje
794,nicht::ADV,இல்லை,ne
795,ein wenig::ADV,கொஞ்சம்,malo
796,kaum::ADV,அரிதாக,tek
797,kaum::ADV,அரிதாக,jedva
798,sehr::ADV,மிக்க,jako
799,sehr::ADV,மிக்க,veoma
800,so::ADV,மிகவும்,tako
801,so::ADV,மிகவும்,ovako
802,noch::ADV,இப்பொழுதும்,još
803,nur::ADV,மட்டும்,samo
804,schon::ADV,ஏற்கனவே,već
805,wieder::ADV,மறுபடியும்,opet
806,wieder::ADV,மறுபடியும்,ponovo
807,vergebens::ADV,வீண்,uzalud
808,vergebens::ADV,வீண்,zabadava
809,vor::PRP,முன்,pred
810,vor::PRP,முன்,ispred
811,hinter::PRP,பின்பக்கம்,za
812,hinter::PRP,பின்பக்கம்,iza
813,unter::PRP,கீழே,pod
814,unter::PRP,கீழே,ispod
815,durch::PRP,ஊடே,po
816,durch::PRP,ஊடே,kroz
817,neben::PRP,அடுத்து,kraj
818,neben::PRP,அடுத்து,pored
819,neben::PRP,அடுத்து,pokraj
820,zwischen::PRP,இடையில்,među
821,zwischen::PRP,இடையில்,između
822,wegen::PRP,ஏனெனில்,radi
823,wegen::PRP,ஏனெனில்,zbog
824,dies::PRN,இது,ovo
825,das::PRN,அது,to
826,das::PRN,அது,ono
827,alles::PRN,ஒவ்வொன்றும்,sve
828,ich::PRN,நான்,ja
829,du::PRN,நீ,ti
830,er::PRN,அவன்,on
831,wir::PRN,நாம்,mi
832,wir::PRN,நாங்கள்,mi
833,ihr::PRN,நீங்கள்,vi
834,sie::PRN,அவர்கள்,oni
835,was::FPRN,என்ன,što
836,wer::FPRN,யார்,tko
837,wo::FADV,எங்கே,gdje
838,wohin::FADV,எதற்கு,kuda
839,wohin::FADV,எதற்கு,kamo
840,wie::FADV,எப்படி,kako
841,warum::FADV,ஏன்,zašto
842,wieviel::FNUM,எவ்வளவு,koliko
843,eins::NUM,ஒன்று,jedan
844,zwei::NUM,இரண்டு,dva
845,drei::NUM,மூன்று,tri
846,vier::NUM,நான்கு,četiri
847,fünf::NUM,ஐந்து,pet
848,sechs::NUM,ஆறு,šest
849,sieben::NUM,ஏழு,sedam
850,acht::NUM,எட்டு,osam
851,neun::NUM,ஒன்பது,devet
852,zehn::NUM,பத்து,deset
853,elf::NUM,பதினொன்று,jedanaest
854,zwölf::NUM,பன்னிரண்டு,dvanaest
855,zwanzig::NUM,இருபது,dvadeset
856,dreißig::NUM,முப்பது,trideset
857,vierzig::NUM,நாற்பது,četrdeset
858,fünfzig::NUM,ஐமபது,pedeset
859,sechzig::NUM,அறுபது,šezdeset
860,siebzig::NUM,எழுபது,sedamdeset
861,achtzig::NUM,எண்பது,osamdeset
862,neunzig::NUM,தொன்னூறு,devetdeset
863,hundert::NUM,நூறு,sto
864,tausend::NUM,ஆயிரம்,tisuća
865,und::CNJ,மற்றும்,i
866,und::CNJ,மற்றும்,te
867,oder::CNJ,அல்லது,ili
868,stehen::V,நில்,stajati
869,sitzen::V,உட்கார்,sjediti
870,liegen::V,படு,ležati
871,hängen::V,தொங்கச் செய்,visiti
872,werden::V,ஆகு,postati
873,werden::V,ஆகு,činiti se
874,passieren::V,நிகழ்,desiti se
875,passieren::V,நிகழ்,dogoditi se
876,beginnen::V,ஆரம்பி,početi
877,enden::V,முடி,prestati
878,enden::V,முடி,svršiti se
879,wechseln::V,மாற்று,mijenjati se
880,aufgehen[Sonne]::V,உயர எழு,izići
881,untergehen[Sonne]::V,பொறுத்து,zaći
882,scheinen[Sonne]::V,பிரகாசி,sijati
883,donnern::V,இடி,grmjeti
884,wehen::V,வீசு,duhati
885,strömen::V,பாயதல்,strujati
886,fließen::V,நீரோட்டம் போக்கில் போ,teći
887,sich drehen::V,சுழல்,obrtati se
888,sich drehen::V,சுழல்,vrtjeti se
889,schwanken::V,தள்ளாடு,teturati
890,schwanken::V,தள்ளாடு,kolebati se
891,schwingen::V,ஆடு,njihati
892,schwingen::V,ஆடு,titrati
893,fallen::V,விழு,padati
894,brennen::V,எரி,gorjeti
895,rauchen::V,பகை பிடி,dimiti se
896,regnen::V,மழை பெய்,kišiti
897,regnen::V,மழை பெய்,daždjeti
898,gefrieren::V,உறைந்துவிடு,smrznuti se
899,tauen::V,உருகு,kopnjeti
900,tauen::V,உருகு,kraviti se
901,schmelzen::V,உருகு,topiti se
902,trocknen::V,உலர்த்து,sušiti se
903,sieden::V,கொதிக்க வை,kipjeti
904,sieden::V,கொதிக்க வை,ključati
905,faulen::V,அழுகச் செய்,gnjiti
906,verfaulen::V,அழுகச் செய்,sagnjiti
907,reißen::V,திடீரென அறு,otrgnuti se
908,versinken::V,மூழ்கு,tonuti
909,versinken::V,மூழ்கு,propasti
910,vergehen::V,கடந்துசெல்,prolaziti
911,erscheinen::V,தோன்றச்,pojaviti se
912,verschwinden::V,மறைந்து போ,nestati
913,verschwinden::V,மறைந்து போ,izgubiti se
914,sinken::V,பதைவுறு,trgnuti
915,sinken::V,பதைவுறு,spustiti se
916,abnehmen::V,குறை,opasti
917,zunehmen::V,உயர்த்து,povećati se
918,steigen::V,உயர எழு,uzići
919,steigen::V,உயர எழு,nadoći
920,wachsen::V,வளர்,rasti
921,glänzen::V,மிளிர்,blistati
922,glänzen::V,மிளிர்,sjati se
923,funkeln::V,பிரகாசி,svjetlucati
924,lärmen::V,கொம்பு,bučati
925,lärmen::V,கொம்பு,galamiti
926,läuten::V,மணியொலியிசை,zvoniti
927,klingeln::V,மணி அடி,zvoniti
928,klirren::V,கிலுங்கு,zvečati
929,brausen::V,இரைதல்,hujati
930,rauschen::V,சலசலப்பு,šumiti
931,rauschen::V,சலசலப்பு,šuškati
932,klingen::V,சிலம்புதல்,zvučati
933,bellen::V,குரை,lajati
934,heulen::V,ஊளையிடு,zavijati
935,blasen::V,ஊது,puhati
936,pfeifen::V,சீழ்க்கை எழப்பு,fućkati
937,schreien::V,கூச்சலிடு,vikati
938,schreien::V,கூச்சலிடு,kričati
939,stöhnen::V,வேதனை,stenjati
940,zittern::V,நடுங்கு,drhtati
941,zittern::V,நடுங்கு,trepetati
942,leben::V,உயிருடனிரு,živjeti
943,geboren werden::V,பிற,roditi se
944,atmen::V,சுவாசி,disati
945,trinken::V,குடி,piti
946,essen::V,சாப்பிடு,jesti
947,schlucken::V,முழுங்கு,gutati
948,müde werden::V,கையயர்தல்,umoriti se
949,einschlafen::V,தூங்க,usnuti
950,einschlafen::V,தூங்க,zaspati
951,schlafen::V,தூங்கு,spati
952,aufwachen::V,எழுப்பு,probuditi se
953,aufstehen::V,எழுந்திரு,ustati
954,sich erholen::V,இளைப்பாறு,odmoriti se
955,krank werden::V,விழுதல்,oboljeti se
956,krank werden::V,விழுதல்,razboljeti se
957,krank sein::V,நருக்கலாயிருக்க,bolovati
958,schmerzen::V,நோவுறு,boljeti
959,husten::V,இருமு,kašljati
960,genesen::V,குணம் அடை,ozdraviti
961,genesen::V,குணம் அடை,oporaviti se
962,sterben::V,மரணமடை,umrijeti
963,umkommen::V,நசி,skapati
964,sich bewegen::V,நகர்த்து,gibati se
965,sich bewegen::V,நகர்த்து,kretati se
966,sich rühren::V,அசை,maknuti se
967,sich erheben::V,எழுந்து நில்,dići se
968,sich setzen::V,உட்கார்,sjesti
969,hinfallen::V,விழு,pasti
970,laufen::V,நட,hodati
971,schreiten::V,கவடுவைத்தல்,stupati
972,spazierengehen::V,உலவு,šetati se
973,eilen::V,விரைந்து,hitati
974,sich beeilen::V,அவசரப்படுத்து,požuriti se
975,sausen::V,விரைந்து செல்,juriti
976,rennen::V,ஓடு,trčati
977,springen::V,குதி,skakati
978,klettern::V,ஏறு,popeti se
979,klettern::V,ஏறு,penjati se
980,schaukeln::V,தள்ளாடு,ljuljati se
981,kriechen::V,மெதுவாக நடந்து செல்,puzati
982,kriechen::V,மெதுவாக நடந்து செல்,gmizati
983,schwimmen::V,நீந்து,plivati
984,tauchen::V,மூழ்கி நீச்சலடி,roniti
985,tauchen::V,மூழ்கி நீச்சலடி,gnjuriti
986,rudern::V,துடுப்புப் போடு,veslati
987,fahren::V,ஓட்டு,voziti se
988,fliegen::V,பற,letjeti
989,fliegen::V,பற,lijetati
990,gehen::V,போ,ići
991,weggehen::V,விலகிச் செல்,otići
992,abfahren::V,புறப்பட்டுச் செல்,krenuti
993,abfahren::V,புறப்பட்டுச் செல்,otputovati
994,anhalten::V,நின்றுவிடு,stati
995,anhalten::V,நின்றுவிடு,zaustaviti
996,hineingehen::V,மறையச் செய்,ulaziti
997,eintreten::V,நுழை,ući
998,kommen::V,வா,doći
999,ankommen::V,வநது சேர்,stići
1000,zurückkommen::V,திரும்பி வா,vratiti se
1001,zurückkommen::V,திரும்பி வா,povratiti se
1002,bleiben::V,இரு,ostati
1003,warten::V,தாமதி,čekati
1004,erwarten::V,எதிர்நோக்கு,očekivati
1005,suchen::V,தேடு,tražiti
1006,finden::V,கண்டுபிடி,naći
1007,versuchen::V,முயற்சி செய்,pokušati
1008,vorbereiten::V,ஆயத்தம் செய்,spremiti
1009,vorbereiten::V,ஆயத்தம் செய்,pripremiti
1010,lieben::V,அன்பு செலுத்து,voljeti
1011,mögen::V,விரும்பு,voljeti
1012,lachen::V,சிரி,smijati se
1013,rühren::V,இதயத்தைத் தொடு,taknuti
1014,weinen::V,அழு,plakati
1015,schimpfen::V,சாபமிடு,psovati
1016,sich ärgern::V,கோப்பபடு,ljutiti se
1017,sich fürchten::V,பயப்படு,bojati se
1018,fürchten::V,பயப்படுத்து,bojati se
1019,fliehen::V,ஓடு,pobjeći
1020,flüchten::V,தப்பிவிடு,utjeći
1021,sehen::V,பார்,vidjeti
1022,anschauen::V,கூர்ந்து கவனி,ogledati
1023,ansehen::V,கவனி,gledati
1024,hören::V,கேள்,čuti
1025,zuhören::V,சுவைத்துப் பார்,slušati
1026,probieren::V,ருசி,probati
1027,riechen::V,முகர்ந்து பார்,osjećati miris
1028,fühlen::V,தொட்டுணர்,osjećati
1029,scheinen::V,காணப்படு,činiti se
1030,zu sehen sein::V,தோன்றுதல்,biti vidljiv
1031,vernehmen::V,கேள்,saznati
1032,frieren::V,குதுகுதுகு,zima je
1033,tun::V,செய்,raditi
1034,können::V,இயல்வது,moći
1035,wollen::V,விரும்பு,htjeti
1036,anfangen::V,தொடங்கு,početi
1037,beenden::V,முடி,svršiti
1038,beenden::V,முடி,dovršiti
1039,aufhören::V,நிறுத்து,prestati
1040,gelingen::V,வெற்றி,uspjeti
1041,geraten::V,ஏற்படுத்து,desiti se
1042,öffnen::V,திற,otvoriti
1043,schließen::V,மூடு,zatvoriti
1044,stellen::V,வை,metnuti
1045,stellen::V,வை,postaviti
1046,setzen::V,வை,posaditi
1047,legen::V,பரப்பி வை,polagati
1048,berühren::V,பதி,doticati
1049,berühren::V,பதி,dodirivati
1050,verbinden::V,சேர்,spojiti
1051,verbinden::V,சேர்,zavezati
1052,bedecken::V,உறைபோடு,pokriti
1053,aufhängen::V,தொங்கவிடு,objesiti
1054,anzünden::V,எரியூட்டு,upaliti
1055,anzünden::V,எரியூட்டு,zapaliti
1056,aufheben::V,பொறுக்கி எடு,podići
1057,aufheben::V,பொறுக்கி எடு,podignuti
1058,zurücklassen::V,விட்டுச் செல்,ostaviti
1059,zurücklassen::V,விட்டுச் செல்,pustiti natrag
1060,verlieren::V,இழ,izgubiti
1061,fallen lassen::V,அளவில் குறைவு,ispustiti
1062,machen::V,தயார்செய்,uraditi
1063,machen::V,தயார்செய்,načiniti
1064,machen::V,தயார்செய்,napraviti
1065,herstellen::V,உற்பத்தி செய்,proizvesti
1066,bauen::V,கட்டு,graditi
1067,reparieren::V,பழுது பார்,popraviti
1068,verbessern::V,மேம்படுத்து,poboljšati
1069,ändern::V,மாற்றி அமை,promijeniti
1070,graben::V,குழி வெட்டு,kopati
1071,graben::V,குழி வெட்டு,kopkati
1072,beugen::V,வனை,saviti
1073,biegen::V,வனை,saviti
1074,biegen::V,வனை,sagnuti
1075,drehen::V,சுழல்,vrtjeti
1076,wenden::V,குடைகவிழு,obrnuti
1077,umdrehen::V,சுற்றும் முற்றும் பார்,okrenuti
1078,umdrehen::V,சுற்றும் முற்றும் பார்,prevŕnuti
1079,heben::V,தூக்கு,dizati
1080,hochheben::V,தூக்கு,dignuti
1081,ergreifen::V,பறி,uhvatiti
1082,ergreifen::V,பறி,prihvatiti
1083,halten::V,பிடித்துக் கொள்,držati
1084,drücken::V,அழுத்து,pritiskivati
1085,schieben::V,தள்ளு,gurati
1086,kratzen::V,கீறு,česati
1087,kratzen::V,கீறு,grepsti
1088,lecken::V,நக்கு,lizati
1089,beißen::V,கடி,ujesti
1090,beißen::V,கடி,gristi
1091,abreißen::V,கிழி,otkinuti
1092,abschneiden::V,வெட்டி எடு,odrezati
1093,binden::V,கட்டு,vezati
1094,stecken::V,பதிய வை,turiti
1095,brechen::V,உடை,slomiti
1096,klopfen::V,தட்டு,lupati
1097,klopfen::V,தட்டு,kucati
1098,hauen::V,அடி,tući
1099,hauen::V,அடி,udarati
1100,kleben::V,ஒட்டு,lijepiti
1101,reiben::V,தேய்,trti
1102,streichen::V,பரவச்செய்,namazati
1103,schleifen::V,அரை,brusiti
1104,schneiden::V,துண்டாக்கு,rezati
1105,rütteln::V,மெல்ல தள்ளு,drmati
1106,schütteln::V,குலுக்கு,tresti
1107,schwenken::V,ஊஞ்சலாடு,mahati
1108,schütten::V,ஊற்று,sipati
1109,schütten::V,ஊற்று,lijevati
1110,füllen::V,நிரப்பு,napuniti
1111,einwickeln::V,சுற்று,umotati
1112,einwickeln::V,சுற்று,zamotati
1113,tragen::V,எடுத்துச் செல்,nositi
1114,schleppen::V,இழுத்துச் செல்,tegliti
1115,ziehen::V,இழு,vući
1116,aufbewahren::V,வைத்துக் கொள்,čuvati
1117,werfen::V,வீசி எறி,bacati
1118,fangen::V,பிடி,loviti
1119,fangen::V,பிடி,hvatati
1120,packen::V,பிடித்துக்கொள்,ščepati
1121,packen::V,பிடித்துக்கொள்,zgrabiti
1122,verstecken::V,மறை,sakriti
1123,teilen::V,பாகங்களாகப் பிரி,podijeliti
1124,schicken::V,அனுப்பு,slati
1125,bringen::V,கொண்டு வா,donijeti
1126,hinzufügen::V,சேர்,dodati
1127,hinzufügen::V,சேர்,pridati
1128,bekommen::V,பெறு,dobiti
1129,erhalten::V,பெறு,primiti
1130,nehmen::V,எடு,uzeti
1131,wählen::V,தேர்ந்தெடு,izabrati
1132,auswählen::V,தேர்ல்தெடு,odabrati
1133,bewahren::V,கெடாது பேணு,sačuvati
1134,behindern::V,தடங்கல் செய்,smetati
1135,verderben::V,நாசமாக்கு,pokvariti
1136,beschädigen::V,சேதப்படுத்து,oštetiti
1137,zerbrechen::V,உடை,razbiti
1138,zerbrechen::V,உடை,prelomiti
1139,zerreißen::V,கிழி,poderati
1140,zerreißen::V,கிழி,rastrgnuti
1141,zerstören::V,அழி,razoriti
1142,zerstören::V,அழி,razrušiti
1143,verbrennen::V,எரியூட்டு,spaliti
1144,verbrennen::V,எரியூட்டு,sagorjeti
1145,geben::V,கொடு,dati
1146,reichen::V,வழங்கு,pružiti
1147,schenken::V,மொயத்தல்,darivati
1148,versprechen::V,உறுதியளி,obećati
1149,wünschen::V,ஆசைப்படு,željeti
1150,loben::V,புகழ்ச்சி கூறு,hvaliti
1151,küssen::V,முத்தமிடு,ljubiti
1152,wiegen::V,ஆட்டுத்தல்,njihati
1153,wiegen::V,ஆட்டுத்தல்,ljuljati
1154,zudecken::V,உறைபோடு,pokriti
1155,wecken::V,எழுப்பு,probuditi
1156,zeigen::V,காட்டு,pokazati
1157,führen::V,வழிகாட்டி,voditi
1158,lehren::V,சொல்லிக் கொடு,učiti
1159,unterrichten::V,அறிவுரை கூறு,poučiti
1160,aufziehen::V,வளர்,uzgajati
1161,leiten::V,அழைத்துச் செல்,upravljati
1162,antreiben::V,தூண்டு,natjeravati
1163,lassen::V,விடு,dati
1164,einladen::V,அழை,pozvati
1165,vereinigen::V,ஒன்றாகச் சேர்,ujediniti
1166,besuchen::V,வருகை புரி,posjetiti
1167,treffen::V,சந்தி,sresti
1168,sich versammeln::V,தொகுப்பு,okupiti se
1169,spielen::V,விளையாடு,igrati se
1170,singen::V,பாடு,pjevati
1171,tanzen::V,நடனமாடு,plesati
1172,sich trennen::V,தனிப்படடுத்து,razići se
1173,verlassen::V,கைவிடு,ostaviti
1174,verlassen::V,கைவிடு,napustiti
1175,retten::V,காப்பாற்று,spasiti
1176,bewachen::V,காவல் செய்,čuvati
1177,bewachen::V,காவல் செய்,stražariti
1178,schützen::V,பாதுகாப்பு செய்,čuvati
1179,verteidigen::V,எதிர்த்து நில்,obraniti
1180,sich schlagen::V,பூசலிடு,biti se
1181,sich schlagen::V,பூசலிடு,udariti se
1182,schießen::V,சுட்டுக் கொல்,pucati
1183,schießen::V,சுட்டுக் கொல்,strijeljati
1184,siegen::V,வெற்றி பெறு,pobijediti
1185,ärgern::V,எரிச்சலூட்டு,ljutiti
1186,schlagen::V,அடி,biti
1187,schlagen::V,அடி,udariti
1188,treten::V,உதை,šutnuti
1189,stechen::V,கொட்டு,ubosti
1190,stoßen::V,நெருக்கு,gurnuti
1191,stehlen::V,திருடு,ukrasti
1192,stören::V,தொல்லைகொடு,smetati
1193,belästigen::V,தொல்லை கொடு,smetati
1194,belästigen::V,தொல்லை கொடு,dosaditi
1195,verbergen::V,மறை,skriti
1196,täuschen::V,ஏமாற்று,obmanuti
1197,betrügen::V,ஏமாற்று,prevarati
1198,töten::V,கொல்,ubiti
1199,wohnen::V,தங்கியிரு,stanovati
1200,arbeiten::V,வேலை செய்,raditi
1201,sammeln::V,ஒன்றுசேர்,sabrati
1202,pflücken::V,கொய்து எடு,ubrati
1203,jagen::V,வேட்டையாடு,loviti
1204,fischen::V,மீன் பிடி,ribati
1205,fischen::V,மீன் பிடி,loviti ribu
1206,fassen::V,பிடி,uloviti
1207,hüten::V,காவல் செய்,pasti
1208,treiben::V,ஓட்டு,goniti
1209,anbinden::V,கட்டு,privezati
1210,füttern::V,உணவளி,hraniti
1211,melken::V,பால் கற,musti
1212,hacken::V,வெட்டி எடு,sjeckati
1213,gießen::V,நீர்ப் பாய்ச்சு,politi
1214,reifen::V,பழு,sazreti
1215,zubereiten::V,சமையல் செய்,prigotoviti
1216,kochen::V,வேகவை,kuhati
1217,backen::V,வெப்பத்தில் வாட்டு,peći
1218,braten::V,பொரியச் செய்,peći
1219,braten::V,பொரியச் செய்,pržiti
1220,umrühren::V,கலக்கு,promiješati
1221,stricken::V,பின்னியிழை,plesti
1222,nähen::V,தையல் வேலை செய்,šiti
1223,färben::V,வண்ணம் பெறச் செய்,obojiti
1224,reinigen::V,சுத்தம் செய்,očistiti
1225,reinigen::V,சுத்தம் செய்,počistiti
1226,waschen::V,கழுவு,prati
1227,abwischen::V,துடை,otrti
1228,spülen::V,அலசு,isprati
1229,spülen::V,அலசு,oplakati
1230,fegen::V,பெறுக்கு,mesti
1231,fegen::V,பெறுக்கு,pomesti
1232,kehren::V,பெறுக்கு,mesti
1233,baden::V,குளி,kupati se
1234,sich waschen::V,கழுவு,umiti se
1235,sich waschen::V,கழுவு,prati se
1236,ausziehen::V,கழற்று,svući
1237,anziehen::V,புனைதல்,obući
1238,sich anziehen::V,உடுத்துதல்,obući se
1239,kämmen::V,தலை வாரிக் கொள்,češljati
1240,schmücken::V,அழகுபடுத்து,uresiti
1241,schmücken::V,அழகுபடுத்து,nakititi
1242,sagen::V,சொல்,reći
1243,sagen::V,சொல்,kazati
1244,sprechen::V,பேசு,govoriti
1245,reden::V,பெசு,govoriti
1246,reden::V,பெசு,besjediti
1247,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,razgovarati se
1248,fragen::V,கேள்,pitati
1249,bitten::V,வேண்டு,moliti
1250,erzählen::V,சொல்,ispričati
1251,erzählen::V,சொல்,pripovjediti
1252,mitteilen::V,சொல்,saopćiti
1253,nennen::V,பெயரிடுதல்,nazvati
1254,rufen::V,கூச்சலிடு,zvati
1255,rufen::V,கூச்சலிடு,dozvati
1256,prahlen::V,தற்பெருமை பேசு,hvalisati se
1257,übersetzen::V,மொழிபெயர்ப்பு செய்,prevesti
1258,denken::V,யோசி,misliti
1259,glauben::V,நம்பு,vjerovati
1260,bemerken::V,கவனி,zapaziti
1261,bemerken::V,கவனி,primijetiti
1262,erkennen::V,அடையாளம் கண்டுகொள்,prepoznati
1263,begreifen::V,பற்றிக்கொள்,pojmiti
1264,begreifen::V,பற்றிக்கொள்,shvatiti
1265,verstehen::V,புரிந்து கொள்,razabrati
1266,lernen::V,கற்றுக்கொள்,učiti se
1267,wissen::V,தெரிந்திரு,znati
1268,sich erinnern an::V,நினைவு கூர்,sjetiti se
1269,vergessen::V,மற,zaboraviti
1270,messen::V,அளவிடு,mjeriti
1271,zählen::V,எண்ணு,brojiti
1272,rechnen::V,கணக்கிடு,računati
1273,lesen::V,படி,čitati
1274,malen::V,வண்ணச்சித்திரம்,slikati
1275,zeichnen::V,வரை,crtati
1276,schreiben::V,எழுது,pisati
1277,besitzen::V,உடைமையாகக் கொண்டிரு,imati
1278,besitzen::V,உடைமையாகக் கொண்டிரு,posjedovati
1279,kaufen::V,வாங்கு,kupiti
1280,verkaufen::V,விற்பனை செய்,prodati
1281,verkaufen::V,விற்பனை செய்,raspačati
1282,bezahlen::V,இறுத்தல்,platiti
1283,zahlen::V,பணம் செலுத்து,plaćati
1284,beherrschen::V,ஆட்சிசெய்,vladati
1285,beherrschen::V,ஆட்சிசெய்,gospodariti
1286,ertragen::V,தாங்கு,trpjeti
1287,ertragen::V,தாங்கு,podnijeti
