,Concept_ID,te,nl
707,dorthin::ADV,అక్కడికి,daarheen
708,geradeaus::ADV,సూటిగా,rechtuit
709,geradeaus::ADV,సూటిగా,rechtdoor
710,vorwärts::ADV,ముందుకు,vooruit
711,vorwärts::ADV,ముందుకు,voorwaarts
712,rückwärts::ADV,వెనుకకు,achteruit
713,rückwärts::ADV,వెనుకకు,achterwaarts
714,zurück::ADV,వెనుకభాగము,terug
715,unten::ADV,క్రింద,beneden
716,unten::ADV,క్రింద,onderaan
717,hinab::ADV,కిందికి,omlaag
718,hinab::ADV,కిందికి,naar beneden
719,oben::ADV,మీద,boven
720,hinauf::ADV,పైకి,omhoog
721,hinauf::ADV,పైకి,naar boven
722,überall::ADV,అంతటా,alom
723,überall::ADV,అంతటా,overal
724,nicht::ADV,కాదు,niet
725,ein wenig::ADV,కొంచెము,wat
726,kaum::ADV,చాలిచాలక,amper
727,kaum::ADV,చాలిచాలక,nauwelijks
728,sehr::ADV,చాల,erg
729,sehr::ADV,చాల,zeer
730,so::ADV,ఆలాగున,zo
731,noch::ADV,ఇప్పటికిని,nog
732,nur::ADV,మాత్రము,maar
733,nur::ADV,మాత్రము,alleen
734,schon::ADV,ఇదివఱకే,al
735,schon::ADV,ఇదివఱకే,reeds
736,wieder::ADV,తిరిగి,weer
737,wieder::ADV,తిరిగి,terug
738,vergebens::ADV,నిష్ఫలముగా,vergeefs
739,vergebens::ADV,నిష్ఫలముగా,tevergeefs
740,vor::PRP,ముందు,voor
741,hinter::PRP,వెనుక,achter
742,unter::PRP,క్రింద,onder
743,unter::PRP,క్రింద,beneden
744,durch::PRP,ద్వారా,door
745,neben::PRP,దగ్గెర,naast
746,zwischen::PRP,మధ్య,tussen
747,wegen::PRP,కారణంగా,wegens
748,wegen::PRP,కారణంగా,vanwege
749,dies::PRN,ఇది,dit
750,das::PRN,అది,dat
751,alles::PRN,సకలము,alles
752,ich::PRN,నేను,ik
753,du::PRN,నీవు,je
754,du::PRN,నీవు,jij
755,er::PRN,అతడు,hij
756,wir::PRN,మనము,we
757,wir::PRN,మనము,wij
758,ihr::PRN,మీరు,jullie
759,sie::PRN,వారు,ze
760,sie::PRN,వారు,zij
761,was::FPRN,ఏమి,wat
762,wer::FPRN,ఎవడు,wie
763,wo::FADV,ఎక్కడ,waar
764,wohin::FADV,ఎందుకు,waarheen
765,wie::FADV,ఎట్టు,hoe
766,warum::FADV,ఏల,waarom
767,wieviel::FNUM,ఎంత,hoeveel
768,eins::NUM,ఒకటి,één
769,zwei::NUM,రెండు,twee
770,drei::NUM,మూడు,drie
771,vier::NUM,నాలుగు,vier
772,fünf::NUM,అయిదు,vijf
773,sechs::NUM,ఆఱు,zes
774,sieben::NUM,ఏరు,zeven
775,acht::NUM,ఎనిమదు,acht
776,neun::NUM,తొమ్మిది,negen
777,zehn::NUM,పది,tien
778,elf::NUM,పదునొకొండు,elf
779,zwölf::NUM,పండ్రండు,twaalf
780,zwanzig::NUM,ఇరుపది,twintig
781,dreißig::NUM,ముప్పది,dertig
782,vierzig::NUM,నలువది,veertig
783,fünfzig::NUM,ఏబది,vijftig
784,sechzig::NUM,అరుపది,zestig
785,siebzig::NUM,డెబ్బది,zeventig
786,achtzig::NUM,ఎనుబది,tachtig
787,neunzig::NUM,తొంబది,negentig
788,hundert::NUM,నూఱు,honderd
789,tausend::NUM,వేయి,duizend
790,und::CNJ,మఱియు,en
791,oder::CNJ,లేక,of
792,stehen::V,నిలుచు,staan
793,sitzen::V,కూర్చుండు,zitten
794,liegen::V,పండుకొనుట,liggen
795,hängen::V,వ్రేలాడదీయు,hangen
796,werden::V,అగు,worden
797,passieren::V,సంభవించు,gebeuren
798,beginnen::V,ఆరంభించు,beginnen
799,enden::V,తీరుట,eindigen
800,wechseln::V,మార్చు,wijzigen
801,wechseln::V,మార్చు,veranderen
802,aufgehen[Sonne]::V,ఉదయించు,opgaan
803,untergehen[Sonne]::V,అస్తమించు,ondergaan
804,scheinen[Sonne]::V,ప్రకాశించు,schijnen
805,donnern::V,ఉరుముట,donderen
806,wehen::V,దురద్పప్టము,waaien
807,strömen::V,పారుట,stromen
808,fließen::V,ప్రవహించు,vloeien
809,sich drehen::V,తిరుగు,draaien
810,sich drehen::V,తిరుగు,zich draaien
811,schwanken::V,ఆడించుట,wankelen
812,schwingen::V,ఊగుట,zwieren
813,fallen::V,పడు,vallen
814,brennen::V,కాలుట,branden
815,rauchen::V,పొగసుట,roken
816,regnen::V,కురిపించుట,regenen
817,gefrieren::V,గడ్డకట్టు,bevriezen
818,tauen::V,కరగు,dooien
819,schmelzen::V,కరగు,smelten
820,trocknen::V,యెండుట,drogen
821,sieden::V,ఉడుకు,koken
822,sieden::V,ఉడుకు,zieden
823,faulen::V,క్రుళ్లు,rotten
824,verfaulen::V,క్షిణించు,verrotten
825,reißen::V,చించు,scheuren
826,versinken::V,మునుగు,verzinken
827,vergehen::V,సంభవించు,vergaan
828,erscheinen::V,కనబడు,opdagen
829,erscheinen::V,కనబడు,verschijnen
830,verschwinden::V,అదృశ్యమగు,verdwijnen
831,sinken::V,ముణుగుట,zinken
832,abnehmen::V,తగ్గు,afnemen
833,abnehmen::V,తగ్గు,verminderen
834,zunehmen::V,పెరుగుట,toenemen
835,steigen::V,లేచు,stijgen
836,steigen::V,లేచు,omhooggaan
837,wachsen::V,పెరుగు,groeien
838,glänzen::V,ప్రకాశించు,glanzen
839,glänzen::V,ప్రకాశించు,schitteren
840,funkeln::V,ప్రకాశించు,fonkelen
841,lärmen::V,అరుచుట,lawaai maken
842,läuten::V,మేళవించుట,luiden
843,klingeln::V,వాయించుట,bellen
844,klirren::V,ఘంటానాదము,rinkelen
845,brausen::V,గర్జించు,bruisen
846,rauschen::V,చటచటమనుట,ruisen
847,klingen::V,ధ్వనించుట,klinken
848,bellen::V,అఱచు,blaffen
849,heulen::V,కూయు,huilen
850,blasen::V,దురద్పప్టము,blazen
851,pfeifen::V,ఈలవేయు,fluiten
852,schreien::V,అఱచు,gillen
853,schreien::V,అఱచు,schreeuwen
854,stöhnen::V,మూలుగు,steunen
855,zittern::V,వణకు,beven
856,zittern::V,వణకు,sidderen
857,leben::V,జీవించుట,leven
858,geboren werden::V,పుట్టుట,geboren worden
859,atmen::V,ఉపిరి తీయు,ademen
860,trinken::V,త్రాగు,drinken
861,essen::V,తిను,eten
862,schlucken::V,మ్రింగు,slikken
863,müde werden::V,అలయు,moe worden
864,einschlafen::V,నిద్రించు,inslapen
865,schlafen::V,నిద్రురించు,slapen
866,aufwachen::V,మేలుకొను,ontwaken
867,aufwachen::V,మేలుకొను,wakker worden
868,aufstehen::V,లేచు,opstaan
869,sich erholen::V,నడ్డి వాల్చు,zich ontspannen
870,krank werden::V,జబ్బుపడు,ziek worden
871,krank sein::V,జబ్బు చేయు,ziek zijn
872,schmerzen::V,నొచ్చుట,pijn doen
873,husten::V,దగ్గుట,hoesten
874,genesen::V,కుదురుట,genezen
875,sterben::V,మరణించు,sterven
876,sterben::V,మరణించు,overlijden
877,umkommen::V,నశించు,omkomen
878,sich bewegen::V,కదలు,zich bewegen
879,sich rühren::V,కదలు,zich verroeren
880,sich erheben::V,లేచు,oprijzen
881,sich erheben::V,లేచు,verrijzen
882,sich setzen::V,కూర్చుణ్డు,gaan zitten
883,hinfallen::V,దొర్లు,vallen
884,hinfallen::V,దొర్లు,neervallen
885,laufen::V,నడచు,lopen
886,schreiten::V,అడుగుపెట్టుట,stappen
887,schreiten::V,అడుగుపెట్టుట,schrijden
888,spazierengehen::V,పచారు చేయు,gaan wandelen
889,eilen::V,తొందరపడు,ijlen
890,eilen::V,తొందరపడు,haasten
891,sich beeilen::V,త్వరపెట్టు,zich haasten
892,sausen::V,విసరికొట్టు,stuiven
893,rennen::V,పరుగెత్తు,rennen
894,springen::V,దుముకు,springen
895,klettern::V,ఎక్కు,klimmen
896,klettern::V,ఎక్కు,klauteren
897,schaukeln::V,ఉయ్యాల ఊగు ,schommelen
898,kriechen::V,ప్రాకు,kruipen
899,schwimmen::V,ఈదు,zwemmen
900,tauchen::V,మునుగు,duiken
901,rudern::V,తెడ్లతోఁగడపు,roeien
902,fahren::V,నడపు,rijden
903,fliegen::V,ఎగురు,vliegen
904,gehen::V,పోవు,gaan
905,weggehen::V,బయలుదేరు,weggaan
906,abfahren::V,విడిచిపోవు,vertrekken
907,anhalten::V,నిలుపు,stoppen
908,anhalten::V,నిలుపు,stilhouden
909,hineingehen::V,ప్రవేశించు,ingaan
910,hineingehen::V,ప్రవేశించు,binnengaan
911,eintreten::V,ప్రవేశించు,binnenkomen
912,kommen::V,వచ్చు,komen
913,ankommen::V,వచ్చి చేరు,aankomen
914,zurückkommen::V,తిరిగీవచ్చుట,terugkomen
915,bleiben::V,ఉండు,blijven
916,warten::V,కనిపెట్టు,wachten
917,erwarten::V,నిరిక్షించు,verwachten
918,suchen::V,వెదకు,zoeken
919,finden::V,కనుగొను,vinden
920,versuchen::V,ప్రయత్నించు,proberen
921,versuchen::V,ప్రయత్నించు,beproeven
922,vorbereiten::V,తయారుచేయు,voorbereiden
923,lieben::V,ప్రేమించు,houden van
924,mögen::V,ఇష్టపడు,lusten
925,mögen::V,ఇష్టపడు,houden van
926,lachen::V,నవ్వు,lachen
927,rühren::V,గుండె తాకు,roeren
928,weinen::V,వీడ్చు,huilen
929,weinen::V,వీడ్చు,schreien
930,schimpfen::V,గొణుగు,kijven
931,schimpfen::V,గొణుగు,schelden
932,sich ärgern::V,అలుగు,zich ergeren
933,sich fürchten::V,భయపడు,bang zijn
934,fürchten::V,భయపడు,vrezen
935,fliehen::V,పాఱిపోపు,vluchten
936,flüchten::V,తప్పించుకొను,ontsnappen
937,flüchten::V,తప్పించుకొను,ontkomen
938,sehen::V,చూచు,zien
939,anschauen::V,చూచు,aankijken
940,ansehen::V,కాచియుండు,aanzien
941,ansehen::V,కాచియుండు,bekijken
942,hören::V,విను,horen
943,zuhören::V,విను,luisteren
944,probieren::V,చవిచూచుట,proeven
945,riechen::V,వాసనచూచు,ruiken
946,fühlen::V,స్పర్శించుట,voelen
947,scheinen::V,కనబడు,lijken
948,zu sehen sein::V,చూవు,te zien zijn
949,vernehmen::V,విను,vernemen
950,frieren::V,చలికి వడకు,het koud hebben
951,tun::V,చేయు,doen
952,können::V,గల,kunnen
953,wollen::V,కోరు,willen
954,anfangen::V,ఆరంభించు,beginnen
955,anfangen::V,ఆరంభించు,aanvangen
956,beenden::V,ముగించు,beëindigen
957,aufhören::V,నిలుపు,ophouden
958,gelingen::V,గెలుపాందు,lukken
959,gelingen::V,గెలుపాందు,gelukken
960,geraten::V,వెలువడు,uitvallen
961,öffnen::V,తెఱచు,openen
962,öffnen::V,తెఱచు,opendoen
963,schließen::V,మూయు,sluiten
964,schließen::V,మూయు,dichtdoen
965,stellen::V,ఉంచు,stellen
966,stellen::V,ఉంచు,plaatsen
967,setzen::V,ఉంచు,zetten
968,setzen::V,ఉంచు,plaatsen
969,legen::V,పెట్టు,leggen
970,berühren::V,తాకు,aanraken
971,verbinden::V,చేర్చుట,verbinden
972,bedecken::V,మూయు,bedekken
973,aufhängen::V,వ్రేలాడదీయు,ophangen
974,anzünden::V,వెలిగించు,aansteken
975,aufheben::V,సేకరించు,oprapen
976,zurücklassen::V,విడుచు,achterlaten
977,verlieren::V,పోగొట్టుకొను,verliezen
978,fallen lassen::V,జాఱవిడుచు,laten vallen
979,machen::V,చేయు,maken
980,herstellen::V,ఉత్పత్తిచేయు,produceren
981,herstellen::V,ఉత్పత్తిచేయు,voortbrengen
982,bauen::V,నిర్మించు,bouwen
983,reparieren::V,సరిచేయు,repareren
984,reparieren::V,సరిచేయు,herstellen
985,verbessern::V,వృద్ధి చేయు,verbeteren
986,ändern::V,మార్చు,wijzigen
987,ändern::V,మార్చు,veranderen
988,graben::V,త్రవ్వు,graven
989,beugen::V,వంచు,buigen
990,biegen::V,వంచు,buigen
991,drehen::V,నూలువడుకు,draaien
992,wenden::V,త్రిప్పు,keren
993,wenden::V,త్రిప్పు,wenden
994,umdrehen::V,త్రిప్పు,omdraaien
995,heben::V,ఎత్తు,heffen
996,heben::V,ఎత్తు,optillen
997,hochheben::V,ఎత్తు,tillen
998,ergreifen::V,వశపఱచుకొను,pakken
999,ergreifen::V,వశపఱచుకొను,grijpen
1000,halten::V,ఉంచు,houden
1001,drücken::V,అణచు,drukken
1002,schieben::V,నొక్కు,duwen
1003,schieben::V,నొక్కు,schuiven
1004,kratzen::V,గోకు,krassen
1005,lecken::V,నాకు,likken
1006,beißen::V,కఱచు,bijten
1007,abreißen::V,తెగతెంచు,afrukken
1008,abreißen::V,తెగతెంచు,afscheuren
1009,abschneiden::V,తెగకొట్టు,afsnijden
1010,binden::V,కట్టు,binden
1011,stecken::V,తగులుకొనివుండుట,steken
1012,brechen::V,పగులగొట్టు,breken
1013,klopfen::V,కొట్టు,kloppen
1014,hauen::V,కొట్టు,houwen
1015,kleben::V,అంటుకొను,plakken
1016,reiben::V,రాచు,wrijven
1017,streichen::V,వ్యాపింపజేయు,smeren
1018,schleifen::V,రాచు,slijpen
1019,schneiden::V,కోయు,snijden
1020,rütteln::V,కుదిలించుట,schudden
1021,schütteln::V,కదల్చు,schudden
1022,schwenken::V,ఊచుట,wuiven
1023,schwenken::V,ఊచుట,zwaaien
1024,schütten::V,పోయు,gieten
1025,schütten::V,పోయు,storten
1026,füllen::V,నింపు,vullen
1027,einwickeln::V,చుట్టు,inwikkelen
1028,tragen::V,మోయు,dragen
1029,schleppen::V,ఈడ్చు,slepen
1030,ziehen::V,ఈడ్చు,trekken
1031,aufbewahren::V,కాపాడు,bewaren
1032,werfen::V,విసరు,gooien
1033,fangen::V,పట్టుకొను,vangen
1034,packen::V,పట్టుకొను,pakken
1035,packen::V,పట్టుకొను,vastpakken
1036,verstecken::V,దాచు,verstoppen
1037,teilen::V,భాగించు,delen
1038,schicken::V,పంపు,sturen
1039,bringen::V,తెచ్చు,brengen
1040,hinzufügen::V,చేర్చు,toevoegen
1041,bekommen::V,సంపాదించు,verkrijgen
1042,erhalten::V,పుచ్చుకొను,krijgen
1043,nehmen::V,తీసికొను,nemen
1044,wählen::V,ఇష్టపడు,kiezen
1045,wählen::V,ఇష్టపడు,verkiezen
1046,auswählen::V,ఏరుకొను,uitkiezen
1047,bewahren::V,భద్రపఱుచు,bewaren
1048,behindern::V,అడ్డగించుట,hinderen
1049,verderben::V,చెఱచు,bederven
1050,beschädigen::V,చెరుపుట,beschadigen
1051,zerbrechen::V,పగులగొట్టు,breken
1052,zerbrechen::V,పగులగొట్టు,stukbreken
1053,zerreißen::V,చించు,scheuren
1054,zerreißen::V,చించు,verscheuren
1055,zerstören::V,వాశనము చేయు,vernielen
1056,verbrennen::V,కాల్చు,branden
1057,verbrennen::V,కాల్చు,verbranden
1058,geben::V,ఇచ్చు,geven
1059,reichen::V,అందుకొనుట,reiken
1060,reichen::V,అందుకొనుట,aanreiken
1061,schenken::V,అర్పించు,schenken
1062,versprechen::V,వాగ్దత్తము చేయు,beloven
1063,wünschen::V,కోరు,wensen
1064,loben::V,స్తుతించు,loven
1065,loben::V,స్తుతించు,prijzen
1066,küssen::V,ముద్దుపెట్టుకొను,kussen
1067,wiegen::V,ఊచుట,wiegen
1068,zudecken::V,మూయు,toedekken
1069,wecken::V,నిద్రపలేపుట,wekken
1070,zeigen::V,చూవు,tonen
1071,zeigen::V,చూవు,wijzen
1072,führen::V,దారిచూపు,voeren
1073,lehren::V,బోధించు,leren
1074,unterrichten::V,నేర్పు,onderwijzen
1075,aufziehen::V,పెంచు,grootbrengen
1076,leiten::V,తీసుకపోవుట,leiden
1077,antreiben::V,ప్రేరేపించు,aandrijven
1078,lassen::V,అనుమతించు,laten
1079,einladen::V,ఆహ్వానించు,uitnodigen
1080,vereinigen::V,కూడుట,verenigen
1081,besuchen::V,పోయి చూచు,bezoeken
1082,treffen::V,కలియు,treffen
1083,treffen::V,కలియు,ontmoeten
1084,sich versammeln::V,కూర్చు,zich verzamelen
1085,spielen::V,ఆట లాడు,spelen
1086,singen::V,పాడు,zingen
1087,tanzen::V,నృత్యముచేయు,dansen
1088,sich trennen::V,ఎడబాయుట,van elkaar gaan
1089,verlassen::V,విడుచు,verlaten
1090,retten::V,తప్పించుట,redden
1091,bewachen::V,కాపాడు,bewaken
1092,schützen::V,రక్షించు,beschermen
1093,verteidigen::V,రక్షించు,verdedigen
1094,sich schlagen::V,జగడమాడు,knokken
1095,schießen::V,కాల్చు,schieten
1096,siegen::V,గెలుచు,overwinnen
1097,ärgern::V,పీడించుట,ergeren
1098,schlagen::V,కొట్టు,slaan
1099,treten::V,తన్ను,trappen
1100,treten::V,తన్ను,schoppen
1101,stechen::V,కుట్టు,steken
1102,stechen::V,కుట్టు,prikken
1103,stoßen::V,గెంటు,stoten
1104,stehlen::V,దొంగిలించు,stelen
1105,stören::V,కలతపఱచు,storen
1106,stören::V,కలతపఱచు,verstoren
1107,belästigen::V,పీడించు,lastig vallen
1108,verbergen::V,దాచు,verbergen
1109,täuschen::V,మోసము చేయు,misleiden
1110,betrügen::V,మోసపుచ్చు,bedriegen
1111,töten::V,చంపు,doden
1112,wohnen::V,నివసించు,wonen
1113,arbeiten::V,పనిచేయు,werken
1114,sammeln::V,ప్రోగుచేయు,inzamelen
1115,sammeln::V,ప్రోగుచేయు,verzamelen
1116,pflücken::V,యేరుట,plukken
1117,jagen::V,వేటాడు,jagen
1118,fischen::V,వెదకు,vissen
1119,fassen::V,పట్టుకొమ,vangen
1120,hüten::V,మందచేరుట,hoeden
1121,treiben::V,నడపు,drijven
1122,anbinden::V,కట్టు,vastbinden
1123,füttern::V,భోజనము పెట్టు,voeren
1124,melken::V,పాలు పితుకు,melken
1125,hacken::V,నఱకు,hakken
1126,gießen::V,నీళ్ళుకట్టుట,gieten
1127,reifen::V,పండుట,rijpen
1128,zubereiten::V,వండు,klaarmaken
1129,zubereiten::V,వండు,toebereiden
1130,kochen::V,వండు,koken
1131,backen::V,రొట్టెకాల్చు,bakken
1132,braten::V,వేపు,braden
1133,umrühren::V,కదులుట,omroeren
1134,stricken::V,అల్లు,breien
1135,nähen::V,కుట్టు,naaien
1136,färben::V,రంగు వేయు,verven
1137,färben::V,రంగు వేయు,kleuren
1138,reinigen::V,శుభ్రము చేయు,reinigen
1139,waschen::V,కడుగు,wassen
1140,abwischen::V,తుడుచు,afvegen
1141,spülen::V,నీటిలో జడించు,spoelen
1142,spülen::V,నీటిలో జడించు,afwassen
1143,fegen::V,ఊడ్చు,vegen
1144,kehren::V,ఊడ్చు,vegen
1145,baden::V,స్నానము చేయు,baden
1146,sich waschen::V,కడుగు,zich wassen
1147,ausziehen::V,విప్పు,uittrekken
1148,anziehen::V,ధరించు,aantrekken
1149,sich anziehen::V,బట్టలు వేసుకొను,zich aankleden
1150,sich anziehen::V,తొడుగుకొను,zich aankleden
1151,kämmen::V,దువ్వుట,kammen
1152,schmücken::V,అలంకరించు,tooien
1153,sagen::V,చెప్పు,zeggen
1154,sprechen::V,చెప్పు,spreken
1155,reden::V,మాటలాడు,praten
1156,sich unterhalten::V,ముచ్చటలాడు,zich onderhouden
1157,fragen::V,ప్రశ్నించు,vragen
1158,bitten::V,కోరు,vragen
1159,bitten::V,కోరు,verzoeken
1160,erzählen::V,చెప్పు,vertellen
1161,mitteilen::V,తెలియజేయు,meedelen
1162,nennen::V,పేరు వెట్టు,noemen
1163,rufen::V,పిలుచు,roepen
1164,prahlen::V,జల్లి,pralen
1165,übersetzen::V,తర్జుమాచేయు,vertalen
1166,denken::V,ఆలోచించు,denken
1167,glauben::V,నమ్ము,geloven
1168,bemerken::V,గుర్తించు,bemerken
1169,erkennen::V,గుర్తించు,herkennen
1170,begreifen::V,గ్రహించు,begrijpen
1171,verstehen::V,గ్రహించు,verstaan
1172,lernen::V,నేర్చు కొను,leren
1173,wissen::V,తెలిసికొను,weten
1174,sich erinnern an::V,జ్ఞాపకముంచుకొను,zich herinneren aan
1175,vergessen::V,మఱచిపోవు,vergeten
1176,messen::V,కొలుచుట,meten
1177,zählen::V,లెక్కపెట్టు,tellen
1178,rechnen::V,లెక్కపెట్టు,rekenen
1179,lesen::V,చదువు,lezen
1180,malen::V,పూనుట,schilderen
1181,zeichnen::V,వ్రాసుట,tekenen
1182,schreiben::V,వ్రాయు,schrijven
1183,besitzen::V,కలిగియుండు,bezitten
1184,kaufen::V,కొను,kopen
1185,verkaufen::V,అమ్ము,verkopen
1186,bezahlen::V,చెల్లించు,betalen
1187,zahlen::V,చెల్లించు,betalen
1188,beherrschen::V,ఏలు,beheersen
1189,ertragen::V,భరించు,verdragen
