,Concept_ID,hu,he
822,zwölf::NUM,tizenkettő,שתים עשרה
823,zwanzig::NUM,húsz,עשרים
824,dreißig::NUM,harminc,שלושים
825,vierzig::NUM,negyven,ארבעים
826,fünfzig::NUM,ötven,חמשים
827,sechzig::NUM,hatvan,ששים
828,siebzig::NUM,hetven,שבעים
829,achtzig::NUM,nyolcvan,שמונים
830,neunzig::NUM,kilencven,תשעים
831,hundert::NUM,száz,מאה
832,tausend::NUM,ezer,אלף
833,und::CNJ,és,ו
834,und::CNJ,meg,ו
835,oder::CNJ,vagy,או
836,stehen::V,áll,עמד
837,sitzen::V,ül,ישב
838,liegen::V,fekszik,שכב
839,hängen::V,függ,היה תלוי
840,werden::V,lesz,הפך ל
841,passieren::V,történik,קרה
842,beginnen::V,kezdődik,התחיל
843,enden::V,végződik,הסתים
844,enden::V,befejeződik,הסתים
845,wechseln::V,változik,השתנה
846,aufgehen[Sonne]::V,kel,זרח
847,untergehen[Sonne]::V,lemegy,שקע
848,scheinen[Sonne]::V,süt,בהק
849,donnern::V,dörög,רעם
850,wehen::V,fúj,נשב
851,strömen::V,áramlik,זרם
852,fließen::V,folyik,זרם
853,sich drehen::V,forog,הסתובב
854,schwanken::V,inog,התנודד
855,schwanken::V,ingadozik,התנודד
856,schwingen::V,leng,התנענע
857,fallen::V,esik,נפל
858,brennen::V,ég,בער
859,rauchen::V,füstöl,עשן
860,regnen::V,esik,ירד גשם
861,gefrieren::V,megfagy,קפא
862,tauen::V,olvad,נמס
863,schmelzen::V,olvad,התיך
864,schmelzen::V,elolvad,התיך
865,trocknen::V,szárad,התיבש
866,sieden::V,forr,רתח
867,faulen::V,rothad,רקב
868,verfaulen::V,elrothad,רקב
869,verfaulen::V,megrothad,רקב
870,reißen::V,szakad,נקרע
871,versinken::V,süllyed,טבע
872,versinken::V,elsüllyed,טבע
873,vergehen::V,múlik,עבר
874,vergehen::V,elmúlik,עבר
875,erscheinen::V,feltűnik,נגלה
876,erscheinen::V,feltűnik,הופיע
877,erscheinen::V,megjelenik,נגלה
878,erscheinen::V,megjelenik,הופיע
879,verschwinden::V,letűnik,נעלם
880,sinken::V,süllyed,ירד
881,abnehmen::V,apad,הפחית
882,abnehmen::V,csökken,הפחית
883,zunehmen::V,növekszik,רבה
884,zunehmen::V,gyarapszik,רבה
885,steigen::V,emelkedik,עלה
886,wachsen::V,nő,גדל
887,wachsen::V,terem,גדל
888,wachsen::V,növekszik,גדל
889,glänzen::V,ragyog,נצץ
890,glänzen::V,ragyog,בהק
891,glänzen::V,fénylik,נצץ
892,glänzen::V,fénylik,בהק
893,funkeln::V,csillog,נצנץ
894,funkeln::V,tündöklik,נצנץ
895,lärmen::V,lármázik,רעש
896,läuten::V,cseng,צלצל
897,klingeln::V,csenget,צלצל
898,klirren::V,csörömpöl,קרקש
899,brausen::V,zúg,געש
900,brausen::V,morajlik,געש
901,rauschen::V,zúg,רשרש
902,klingen::V,hangzik,נשמע
903,bellen::V,ugat,נבח
904,heulen::V,bőg,ילל
905,heulen::V,üvölt,ילל
906,blasen::V,fúj,נשף
907,pfeifen::V,fütyül,שרק
908,schreien::V,kiált,צעק
909,schreien::V,kiabál,צעק
910,stöhnen::V,nyög,נאנק
911,zittern::V,remeg,רעד
912,zittern::V,reszket,רעד
913,leben::V,él,חי
914,geboren werden::V,születik,נולד
915,atmen::V,lélegzik,נשם
916,trinken::V,iszik,שתה
917,essen::V,eszik,אכל
918,schlucken::V,nyel,בלע
919,müde werden::V,elfárad,התעיף
920,müde werden::V,kifárad,התעיף
921,einschlafen::V,elalszik,נרדם
922,schlafen::V,alszik,ישן
923,aufwachen::V,felébred,התעורר
924,aufstehen::V,felkel,קם
925,sich erholen::V,pihen,נפש
926,krank werden::V,megbetegedik,חלה
927,krank werden::V,belebetegszik,חלה
928,krank sein::V,betegeskedik,היה חולה
929,schmerzen::V,fáj,כאב
930,husten::V,köhög,השתעל
931,genesen::V,meggyógyul,הבריא
932,sterben::V,hal,מת
933,umkommen::V,elpusztul,נספה
934,sich bewegen::V,mozog,נע
935,sich rühren::V,mozdul,זז
936,sich erheben::V,feláll,קם
937,sich erheben::V,felemelkedik,קם
938,sich setzen::V,ül,התישב
939,sich setzen::V,leül,התישב
940,hinfallen::V,bukik,נפל
941,hinfallen::V,elesik,נפל
942,laufen::V,jár,הלך ברגל
943,schreiten::V,lép,פסע
944,spazierengehen::V,sétál,טיל
945,eilen::V,siet,אץ
946,eilen::V,siet,מהר
947,sich beeilen::V,siet,מהר
948,sausen::V,robog,אץ
949,rennen::V,fut,רץ
950,rennen::V,szalad,רץ
951,springen::V,ugrik,קפץ
952,klettern::V,kúszik,טפס
953,schaukeln::V,hintázik,התנדנד
954,kriechen::V,kúszik,זחל
955,schwimmen::V,úszik,שחה
956,tauchen::V,merül,צלל
957,rudern::V,evez,חתר
958,fahren::V,jár,נסע
959,fahren::V,megy,נסע
960,fahren::V,utazik,נסע
961,fliegen::V,száll,עף
962,gehen::V,megy,הלך
963,weggehen::V,elmegy,עזב
964,abfahren::V,indul,יצא
965,anhalten::V,megáll,עצר
966,hineingehen::V,bemegy,נכנס
967,eintreten::V,belép,נכנס
968,kommen::V,jön,בא
969,ankommen::V,érkezik,הגיע
970,ankommen::V,megérkezik,הגיע
971,zurückkommen::V,visszajön,שב
972,zurückkommen::V,visszajön,חזר
973,bleiben::V,marad,נשאר
974,bleiben::V,megmarad,נשאר
975,warten::V,vár,חכה
976,warten::V,vár,המתין
977,warten::V,várakozik,חכה
978,warten::V,várakozik,המתין
979,erwarten::V,vár,צפה
980,erwarten::V,megvár,צפה
981,suchen::V,kutat,חפש
982,finden::V,talál,מצא
983,versuchen::V,megpróbál,נסה
984,versuchen::V,megkísérel,נסה
985,vorbereiten::V,előkészít,הכין
986,lieben::V,szeret,אהב
987,mögen::V,szeret,אהב
988,lachen::V,nevet,צחק
989,rühren::V,mozdít,נגע ללב
990,weinen::V,sír,בכה
991,schimpfen::V,szid,גער
992,schimpfen::V,szitkozódik,גער
993,sich ärgern::V,mérgelődik,זעם
994,sich ärgern::V,mérgelődik,כעס
995,sich ärgern::V,bosszankodik,זעם
996,sich ärgern::V,bosszankodik,כעס
997,sich fürchten::V,fél,פחד
998,sich fürchten::V,fél,חשש
999,sich fürchten::V,retteg,פחד
1000,sich fürchten::V,retteg,חשש
1001,fürchten::V,fél,פחד מ
1002,fürchten::V,fél,חשש מ
1003,fliehen::V,menekül,ברח
1004,flüchten::V,elmenekül,נמלט
1005,sehen::V,néz,ראה
1006,anschauen::V,megnéz,הביט
1007,ansehen::V,néz,התבונן
1008,ansehen::V,ránéz,התבונן
1009,ansehen::V,megnéz,התבונן
1010,hören::V,hall,שמע
1011,zuhören::V,hallgat,הקשיב
1012,zuhören::V,meghallgat,הקשיב
1013,probieren::V,kóstol,נסה
1014,probieren::V,megkóstol,נסה
1015,riechen::V,szagol,הריח
1016,fühlen::V,érez,חש
1017,scheinen::V,tűnik,נדמה
1018,scheinen::V,látszik,נדמה
1019,zu sehen sein::V,mutatkozik,נראה
1020,vernehmen::V,hall,נודע ל
1021,frieren::V,fázik,קר ל
1022,tun::V,csinál,פעל
1023,tun::V,cselekszik,פעל
1024,können::V,tud,יכל
1025,wollen::V,akar,רצה
1026,anfangen::V,kezd,התחיל
1027,beenden::V,befejez,גמר
1028,aufhören::V,megszűnik,סים
1029,gelingen::V,sikerül,הצליח
1030,geraten::V,kerül,עלה
1031,geraten::V,jut,עלה
1032,öffnen::V,nyit,פתח
1033,öffnen::V,kinyit,פתח
1034,schließen::V,csuk,סגר
1035,schließen::V,becsuk,סגר
1036,stellen::V,állít,העמיד
1037,stellen::V,helyez,העמיד
1038,setzen::V,ültet,הושיב
1039,setzen::V,helyez,הושיב
1040,legen::V,tesz,שם
1041,legen::V,fektet,שם
1042,berühren::V,érint,נגע
1043,verbinden::V,beköt,קשר
1044,verbinden::V,összeköt,קשר
1045,bedecken::V,betakar,כסה
1046,bedecken::V,beborít,כסה
1047,aufhängen::V,felakaszt,תלה
1048,anzünden::V,gyújt,הצית
1049,anzünden::V,meggyújt,הצית
1050,aufheben::V,felemel,אסף
1051,zurücklassen::V,hátrahagy,השאיר
1052,verlieren::V,veszít,אבד
1053,verlieren::V,elveszít,אבד
1054,fallen lassen::V,elejt,שמט
1055,fallen lassen::V,elejt,הפיל
1056,machen::V,tesz,עשה
1057,machen::V,csinál,עשה
1058,herstellen::V,gyárt,יצר
1059,herstellen::V,előállít,יצר
1060,bauen::V,épít,בנה
1061,reparieren::V,javít,תקן
1062,reparieren::V,kijavít,תקן
1063,reparieren::V,megjavít,תקן
1064,verbessern::V,megjavít,שפר
1065,ändern::V,változtat,שנה
1066,ändern::V,megváltoztat,שנה
1067,graben::V,ás,חפר
1068,beugen::V,meghajt,כפף
1069,biegen::V,hajlít,כופף
1070,drehen::V,forgat,סובב
1071,wenden::V,fordít,הפך
1072,wenden::V,megfordít,הפך
1073,umdrehen::V,megfordít,סובב
1074,umdrehen::V,megforgat,סובב
1075,heben::V,emel,הרים
1076,hochheben::V,felemel,הרים
1077,ergreifen::V,megfog,אחז
1078,halten::V,tart,החזיק
1079,drücken::V,nyom,לחץ
1080,drücken::V,megnyom,לחץ
1081,schieben::V,tol,הזיז
1082,kratzen::V,vakar,שרט
1083,kratzen::V,vakar,שפשף
1084,lecken::V,nyal,לקק
1085,beißen::V,harap,נשך
1086,abreißen::V,letép,קרע
1087,abschneiden::V,levág,חתך
1088,binden::V,köt,קשר
1089,binden::V,kötöz,קשר
1090,stecken::V,dug,תקע
1091,brechen::V,tör,שבר
1092,brechen::V,eltör,שבר
1093,klopfen::V,kopogtat,נקש
1094,hauen::V,vág,הכה
1095,hauen::V,levág,הכה
1096,kleben::V,tapaszt,הדביק
1097,reiben::V,dörzsöl,שפשף
1098,reiben::V,súrol,שפשף
1099,streichen::V,simít,מרח
1100,schleifen::V,fen,השחיז
1101,schleifen::V,csiszol,השחיז
1102,schleifen::V,köszörül,השחיז
1103,schneiden::V,vág,גזר
1104,schneiden::V,szel,גזר
1105,schneiden::V,metsz,גזר
1106,rütteln::V,ráz,נענע
1107,schütteln::V,ráz,נער
1108,schütteln::V,megráz,נער
1109,schwenken::V,lóbál,נופף
1110,schwenken::V,lóbál,טלטל
1111,schwenken::V,lobogtat,נופף
1112,schwenken::V,lobogtat,טלטל
1113,schütten::V,önt,שפך
1114,füllen::V,tölt,מלא
1115,füllen::V,megtölt,מלא
1116,einwickeln::V,becsavar,עטף
1117,tragen::V,hord,נשא
1118,schleppen::V,vonszol,סחב
1119,ziehen::V,húz,משך
1120,aufbewahren::V,megőriz,שמר
1121,werfen::V,dob,זרק
1122,werfen::V,hajít,זרק
1123,fangen::V,fog,תפס
1124,packen::V,megragad,אחז
1125,verstecken::V,eldug,החביא
1126,verstecken::V,elrejt,החביא
1127,teilen::V,oszt,חלק
1128,teilen::V,megoszt,חלק
1129,schicken::V,küld,שלח
1130,bringen::V,hoz,הביא
1131,bringen::V,visz,הביא
1132,hinzufügen::V,hozzáad,הוסיף
1133,bekommen::V,kap,תפס
1134,bekommen::V,megkap,תפס
1135,erhalten::V,kap,קבל
1136,erhalten::V,megkap,קבל
1137,nehmen::V,vesz,אחז
1138,wählen::V,választ,בחר
1139,auswählen::V,kiválaszt,בחר ב
1140,bewahren::V,megtart,קים
1141,behindern::V,akadályoz,מנע
1142,behindern::V,gátol,מנע
1143,verderben::V,elront,מנע
1144,beschädigen::V,rongál,הזיק
1145,zerbrechen::V,eltör,נשבר
1146,zerbrechen::V,széttör,נשבר
1147,zerbrechen::V,kettétör,נשבר
1148,zerreißen::V,eltép,קרע
1149,zerreißen::V,széttép,קרע
1150,zerstören::V,elpusztít,הרס
1151,zerstören::V,elpusztít,השמיד
1152,verbrennen::V,éget,שרף
1153,verbrennen::V,eléget,שרף
1154,geben::V,ad,נתן
1155,reichen::V,nyújt,העביר
1156,schenken::V,ajándékoz,נתן במתנה
1157,versprechen::V,ígér,הבטיח
1158,wünschen::V,kíván,אחל
1159,loben::V,dicsér,שבח
1160,küssen::V,csókol,נשק
1161,wiegen::V,ringat,נדנד
1162,zudecken::V,betakar,כסה
1163,wecken::V,kelt,עורר
1164,wecken::V,ébreszt,עורר
1165,zeigen::V,mutat,הראה
1166,führen::V,visz,הביא
1167,führen::V,visz,הוביל
1168,führen::V,vezet,הביא
1169,führen::V,vezet,הוביל
1170,lehren::V,tanít,למד
1171,unterrichten::V,tanít,למד
1172,aufziehen::V,felnevel,רומם
1173,leiten::V,vezet,נהל
1174,leiten::V,vezérel,נהל
1175,antreiben::V,hajt,המרץ
1176,lassen::V,-tat,נתן
1177,lassen::V,-at,נתן
1178,einladen::V,meghív,הזמין
1179,vereinigen::V,egyesít,אחד
1180,vereinigen::V,egyesít,לכד
1181,besuchen::V,látogat,בקר
1182,treffen::V,talál,פגש
1183,sich versammeln::V,gyülekezik,התאסף
1184,sich versammeln::V,összegyűlik,התאסף
1185,spielen::V,játszik,שחק
1186,singen::V,énekel,שר
1187,tanzen::V,táncol,רקד
1188,sich trennen::V,elválik,נפרד
1189,verlassen::V,elhagy,עזב
1190,retten::V,ment,הציל
1191,bewachen::V,őriz,שמר
1192,schützen::V,óv,אבטח
1193,schützen::V,véd,אבטח
1194,verteidigen::V,véd,הגן
1195,sich schlagen::V,verekszik,התכתש
1196,schießen::V,lő,ירה
1197,siegen::V,győz,גבר
1198,siegen::V,győz,נצח
1199,ärgern::V,bosszant,עצבן
1200,schlagen::V,üt,הכה
1201,schlagen::V,üt,הלקה
1202,schlagen::V,ver,הכה
1203,schlagen::V,ver,הלקה
1204,treten::V,rúg,בעט
1205,stechen::V,döf,דקר
1206,stechen::V,szúr,דקר
1207,stoßen::V,lök,דחק
1208,stehlen::V,lop,גנב
1209,stören::V,zavar,קטע
1210,stören::V,zavar,הפריע
1211,belästigen::V,zaklat,הציק
1212,belästigen::V,zaklat,הטריד
1213,verbergen::V,rejt,הצניע
1214,verbergen::V,elrejt,הצניע
1215,täuschen::V,megtéveszt,שגע
1216,betrügen::V,csal,הונה
1217,töten::V,öl,הרג
1218,wohnen::V,lakik,גר
1219,arbeiten::V,dolgozik,עבד
1220,sammeln::V,szed,אסף
1221,sammeln::V,gyűjt,אסף
1222,pflücken::V,szed,קטף
1223,jagen::V,vadászik,צד
1224,fischen::V,halászik,דג
1225,fassen::V,fog,תפס
1226,hüten::V,őriz,רעה
1227,hüten::V,legeltet,רעה
1228,treiben::V,hajt,הוציא
1229,anbinden::V,köt,קשר
1230,füttern::V,etet,הלעיט
1231,melken::V,fej,חלב
1232,hacken::V,vág,קצץ
1233,gießen::V,öntöz,השקה
1234,reifen::V,érik,בשל
1235,zubereiten::V,elkészít,הכין
1236,kochen::V,főz,בשל
1237,backen::V,süt,אפה
1238,braten::V,süt,צלה
1239,braten::V,süt,טגן
1240,umrühren::V,megkever,ערבב
1241,stricken::V,köt,סרג
1242,nähen::V,varr,תפר
1243,färben::V,fest,צבע
1244,reinigen::V,tisztít,נקה
1245,waschen::V,mos,רחץ
1246,waschen::V,mos,כבס
1247,abwischen::V,letöröl,נגב
1248,spülen::V,mosogat,שטף
1249,fegen::V,söpör,טאטא
1250,kehren::V,söpör,טאטא
1251,baden::V,fürdik,טבל
1252,baden::V,fürdik,שחה
1253,sich waschen::V,mosdik,התרחץ
1254,sich waschen::V,mosakszik,התרחץ
1255,ausziehen::V,levesz,הוריד
1256,anziehen::V,felölt,לבש
1257,anziehen::V,felvesz,לבש
1258,sich anziehen::V,öltözik,התלבש
1259,sich anziehen::V,felöltözik,התלבש
1260,kämmen::V,fésül,סרק
1261,schmücken::V,díszít,קשט
1262,sagen::V,mond,אמר
1263,sprechen::V,beszél,דבר
1264,reden::V,beszél,דבר
1265,sich unterhalten::V,beszélget,שוחח
1266,fragen::V,kérdez,שאל
1267,bitten::V,kér,בקש
1268,erzählen::V,mesél,ספר
1269,erzählen::V,elbeszél,ספר
1270,mitteilen::V,közöl,מסר
1271,mitteilen::V,közöl,הודיע
1272,nennen::V,hív,קרא בשם
1273,nennen::V,nevez,קרא בשם
1274,rufen::V,hív,גיס
1275,rufen::V,hív,הזמין לבוא
1276,prahlen::V,dicsekszik,התרברב
1277,übersetzen::V,fordít,תרגם
1278,denken::V,gondol,חשב
1279,glauben::V,hisz,האמין
1280,bemerken::V,észrevesz,הבחין
1281,erkennen::V,ráismer,זהה
1282,erkennen::V,felismer,זהה
1283,begreifen::V,felfog,קלט
1284,begreifen::V,felfog,הבין
1285,verstehen::V,ért,הבין
1286,verstehen::V,megért,הבין
1287,lernen::V,tanul,למד
1288,lernen::V,megtanul,למד
1289,wissen::V,tud,ידע
1290,sich erinnern an::V,emlékszik,זכר
1291,vergessen::V,felejt,שכח
1292,vergessen::V,elfelejt,שכח
1293,messen::V,mér,מדד
1294,messen::V,megmér,מדד
1295,zählen::V,számol,ספר
1296,zählen::V,megszámol,ספר
1297,rechnen::V,számít,חשב
1298,lesen::V,olvas,קרא
1299,malen::V,fest,ציר
1300,zeichnen::V,rajzol,שרטט
1301,schreiben::V,ír,כתב
1302,besitzen::V,birtokol,היה בעל של
1303,kaufen::V,vesz,קנה
1304,kaufen::V,vesz,רכש
1305,kaufen::V,megvesz,קנה
1306,kaufen::V,megvesz,רכש
1307,verkaufen::V,elad,מכר
1308,bezahlen::V,fizet,שלם
1309,bezahlen::V,kifizet,שלם
1310,zahlen::V,fizet,שלם
1311,zahlen::V,megfizet,שלם
1312,beherrschen::V,ural,שלט
1313,ertragen::V,elbír,סבל
1314,ertragen::V,elvisel,סבל
