,Concept_ID,bn,kl
670,dumm::A,মূর্খ,sikkilluppoq
671,dumm::A,মূর্খ,qaatusimasaqanngilaq
672,faul::A,শ্রমবিমুখ,eqiasuppoq
673,faul::A,শ্রমবিমুখ,eqiattortuvoq
674,fleißig::A,পরিশ্রমী,eqiasuippoq
675,geizig::A,ব্যয়কুণ্ঠ,iasilaarpoq
676,geizig::A,ব্যয়কুণ্ঠ,tukkuippoq
677,klug::A,দক্ষ,mallak
678,klug::A,দক্ষ,ittanneq
679,klug::A,দক্ষ,kutaappoq
680,klug::A,দক্ষ,kuttaappoq
681,klug::A,দক্ষ,qarasagippoq
682,geschickt::A,পটু,
683,lieb::A,প্রেয়,akisooq
684,lustig::A,প্রফুল্ল,piikulavoq
685,sanft::A,নম্র,isumagippoq
686,hungrig::A,ক্ষুধার্ত,kaappoq
687,hungrig::A,ক্ষুধার্ত,perlilerpoq
688,krank::A,অসুস্থ,napparsimavoq
689,nackt::A,উলঙ্গ,
690,traurig::A,দুঃখিত,aliasuppoq
691,lebendig::A,জীবিত,uumavoq
692,gut::A,ভালো,ajunngilaq
693,schlecht::A,মন্দ,sualuppoq
694,richtig::A,ঠিক,iluarpoq
695,schlimm::A,কদর্য,amiilaarnarpoq
696,wahr::A,বাস্তব,ilumoorpoq
697,alt::A,পুরাতন,pisoqaq
698,neu::A,নব,nutaavoq
699,neu::A,নূতন,nutaavoq
700,ehemalig::A,পূর্বকালীন,
701,alt[Lebewesen]::A,বৃদ্ধ,utoqqaq
702,jung::A,তরুণ,inuusuppoq
703,jung::A,তরুণ,kingulliarsuk
704,arm::A,ক্ষুদ্র,piillasoq
705,arm::A,ক্ষুদ্র,piitsuuvoq
706,reich::A,ধনবান্,pisuuvoq
707,bekannt::A,সুপরিচিত,
708,berühmt::A,বিখ্যাত,tusaamasaq
709,fremd::A,বিদেশি,ajasoornarpoq
710,verschieden::A,বিসদৃশ,allatut
711,verschieden::A,বিসদৃশ,tamalaat
712,nah::A,নিকটবতী,qanippoq
713,fern::A,দুরবতী,ungasippoq
714,linker::A,বাম,saamerleq
715,rechter::A,ডান,innarluissut
716,rechter::A,ডাইন,innarluissut
717,anderer::A,অন্যতর,
718,erster::A,প্রথম,siulleq
719,zweiter::A,দ্বিতীয়,qataatsup tullia
720,dritter::A,তৃতীয়,pingajorarterut
721,letzter::A,সর্বশেষ,kingulleq
722,allein::ADV,একক,kisimiippoq
723,auf einmal::ADV,জলদি,tassanngaannaq
724,zusammen::ADV,একসঙ্গে,attaasa
725,zusammen::ADV,একসঙ্গে,attarmik
726,lange::ADV,লম্বা,akuni
727,plötzlich::ADV,হঠাৎ,tassanngaannaq
728,sofort::ADV,মুহ্ণর্তমধ্যে,erniinnaq
729,später::ADV,পশ্চাতে,kingorna
730,jetzt::ADV,এখন,maanna
731,jetzt::ADV,এখন,massakkut
732,heute::ADV,আজ,ullumi
733,morgen::ADV,আগামিকাল,aqagu
734,bald::ADV,অস্পকালমধ্যে,erniinnaq
735,dann::ADV,তখন,taava
736,gestern::ADV,গতকাল,ippassaq
737,einst::ADV,একবার মাত্র,ataatsimik
738,einst::ADV,একবার মাত্র,ilaanni
739,damals::ADV,তখন,taamani
740,damals::ADV,তখন,taamanikkut
741,damals::ADV,তখন,taassumuunakkut
742,danach::ADV,পরে,taava
743,vorher::ADV,আগে,siornagut
744,zuerst::ADV,আগে,
745,einmal::ADV,একবার,ilaanni
746,einmal::ADV,একবার,ataatsimik
747,manchmal::ADV,কখনও কখনও,qaqutigu
748,manchmal::ADV,কখনও কখনও,qaqutigut
749,oft::ADV,ঘনঘন,akulikitsumik
750,immer::ADV,সর্বদা,tamatigut
751,niemals::ADV,কখলও নহে,
752,hier::ADV,এখানে,maani
753,hierhin::ADV,এখানে,maani
754,von hier::ADV,ত্রই স্তান হইতে,
755,dort::ADV,ওখানে,
756,dorthin::ADV,ওখানে,ikuuna
757,geradeaus::ADV,অগ্রগামী,narlumut
758,vorwärts::ADV,সন্মুখিকে,pilangavoc
759,rückwärts::ADV,খিরিয়া,kingumut
760,rückwärts::ADV,খিরিয়া,tunumut or tunummut
761,zurück::ADV,পিঠ,kingumut
762,zurück::ADV,পিঠ,tunumut or tunummut
763,unten::ADV,নীচে,kana
764,hinab::ADV,নিম্নগামী,qiviu
765,oben::ADV,উপরে,
766,hinauf::ADV,উচ্চতর অংশে,
767,überall::ADV,সর্বত্র,tamaginni
768,überall::ADV,সর্বত্র,tamani tamaani
769,nicht::ADV,না,
770,ein wenig::ADV,অল্প,
771,kaum::ADV,কষ্টসহকাবে,qaqutigorsuaq
772,sehr::ADV,খুব,assut
773,so::ADV,তত,
774,noch::ADV,এখন পর্যস্ত,qeratavoq
775,nur::ADV,শুধু,
776,schon::ADV,ইতঃপুর্বে,taava-una
777,wieder::ADV,আবার,kingumut
778,vergebens::ADV,বিফলে,angiluk
779,vor::PRP,সম্মুখে,
780,hinter::PRP,পশ্চাতে,
781,unter::PRP,নীচে,
782,durch::PRP,দ্বারা,
783,neben::PRP,কাছে,
784,zwischen::PRP,মধ্যে,
785,wegen::PRP,জন্য,
786,dies::PRN,এটা,manna
787,dies::PRN,এটা,matuma
788,das::PRN,ওটা,ua
789,alles::PRN,সব,
790,ich::PRN,আমি,uanga
791,du::PRN,তুমি,illit
792,er::PRN,উনি,una
793,wir::PRN,আমরা,uagut
794,ihr::PRN,তোমরা,ilissi
795,sie::PRN,তারা,uku
796,was::FPRN,কি,aat?
797,wer::FPRN,কে,kikkut
798,wo::FADV,কোথায়,sumi
799,wohin::FADV,কোথায়,sumut
800,wie::FADV,কেমন,qanoq
801,warum::FADV,কেন,sooq
802,wieviel::FNUM,কত,qassit
803,wieviel::FNUM,কত,qanoq atsigisumik?
804,eins::NUM,অক,ataaseq
805,zwei::NUM,দুই,marluk
806,drei::NUM,তিন,pingasut
807,vier::NUM,চার,sisamat
808,vier::NUM,চার,qajuusat
809,fünf::NUM,পাঁচ,tallimat
810,sechs::NUM,ছয়,arfineq
811,sechs::NUM,ছয়,arfinillit
812,sieben::NUM,সাত,arfineq-marluk
813,acht::NUM,আট,arfineq pingasut
814,neun::NUM,নয়,qulingiluat
815,neun::NUM,নয়,arfineq sisamat
816,zehn::NUM,দশ,qulit
817,elf::NUM,এগারো,aqqaneq
818,zwölf::NUM,দ্বাদশ,aqqaneq-marluk
819,zwanzig::NUM,বিশ,tyve
820,dreißig::NUM,ত্রিশ,tredive
821,dreißig::NUM,ত্রিশ,pingasunik qulillit
822,vierzig::NUM,চল্লিশ,fyrre
823,fünfzig::NUM,পঞ্চাশ,halvtreds
824,fünfzig::NUM,পঞ্চাশ,tallimanik qulillit
825,sechzig::NUM,ষাট,tres
826,siebzig::NUM,সত্তর,halvfjerds
827,achtzig::NUM,আশি,firs
828,neunzig::NUM,নব্বুই,halvfems
829,hundert::NUM,শত,et hundrede
830,tausend::NUM,হাজার,et tusinde
831,und::CNJ,আর,aamma
832,und::CNJ,এবং,aamma
833,oder::CNJ,বা,imalluunnit
834,stehen::V,দাঁড়ানো,sikingavoq
835,sitzen::V,বসা,ingippoq
836,liegen::V,শোয়া,nalavoq
837,liegen::V,শোয়া,aqupivoq
838,hängen::V,ঝোলা,nivinngarpaa
839,werden::V,হইয়া উঠা,pinngorpoq
840,passieren::V,ঘটা,pivoq
841,beginnen::V,আরম্ভ হওয়া,aallarnerpaa
842,enden::V,শেষ হওয়া,naggaserpaa
843,wechseln::V,রূপাস্তর করা,immikkut ilivoq
844,aufgehen[Sonne]::V,উদিত হওয়া,
845,untergehen[Sonne]::V,অস্ত যাওয়া,ilioqqaasoq
846,scheinen[Sonne]::V,আলো দেওয়া,qinnorpoq
847,scheinen[Sonne]::V,আলো দেওয়া,qinngorpoq
848,donnern::V,বজ্রধ্বনি করা,kalleq
849,wehen::V,প্রবাহিত হওয়া,timmivoq
850,strömen::V,প্রবাহিত হওয়া,
851,fließen::V,ছুটা,
852,sich drehen::V,পাক খাওয়া,ipippaa
853,schwanken::V,দোলা,aalavoq
854,schwingen::V,দোলা,issakajaat or issakatsiaarut
855,fallen::V,পড়া,quasivaa
856,brennen::V,সেঁকা,seerpoq
857,brennen::V,সেঁকা,uuppaa
858,rauchen::V,ধোঁয়া ছড়ান,pujoorpoq
859,regnen::V,বর্ষণ_করা,siallerpoq
860,gefrieren::V,হিমায়িত হওয়া,qiulerpoq
861,tauen::V,গলা,aappoq
862,schmelzen::V,গলা,aappoq
863,schmelzen::V,গলা,aatsippaa
864,trocknen::V,শুষ্ক করা,panerserpaa
865,sieden::V,ফোঁড়া,qalappoq
866,faulen::V,ক্ষয় হওয়া,
867,verfaulen::V,ক্ষয় হওয়া ,
868,reißen::V,ছিঁড়া,qulli
869,reißen::V,ছিঁড়া,alittorpaa
870,reißen::V,ছিঁড়া,kimillanneq
871,versinken::V,ডুবা,kivivaa
872,versinken::V,ডুবা,apparpoq
873,vergehen::V,যাওয়া,qaangerpaa
874,vergehen::V,যাওয়া,sarsuppoq
875,erscheinen::V,আসা,takutippoq
876,verschwinden::V,অদৃশ্য হওয়া,
877,sinken::V,হ্রাস হওয়া,kivivaa
878,sinken::V,হ্রাস হওয়া,apparpoq
879,abnehmen::V,হ্রাস হওয়া,ikillipput
880,zunehmen::V,বৃদ্ধি পাওয়া,allisippaa
881,steigen::V,ওঠা,allisippaa
882,wachsen::V,বড় হওয়া,allivoq
883,glänzen::V,জ্বলা,qinngorpoq
884,glänzen::V,জ্বলা,qinnorpoq
885,funkeln::V,জ্বল্জ্বল করা,uisorilavoq
886,läuten::V,রুসুঝুসু করা,avilualaarpoq
887,klingeln::V,বাজা,aviluarpoq
888,klingeln::V,বাজা,aviluarpaluppoq
889,klirren::V,টুংটাং-শব্দ করা,
890,brausen::V,গর্জন করা,ittuk
891,brausen::V,গর্জন করা,ittuppoq
892,brausen::V,গর্জন করা,ittuppaluppoq
893,rauschen::V,মর্মরধ্বনি করা,
894,klingen::V,শব্দ করা,
895,bellen::V,ঘেউ ঘেউ করা,qiluppoq
896,heulen::V,গর্জন করা,maarpoq
897,heulen::V,গর্জন করা,maalavoq
898,heulen::V,গর্জন করা,miaggoorpoq
899,blasen::V,ফুঁ দেওয়া,aporneq
900,pfeifen::V,শিস্ দেওয়া,siggartartitsivoq
901,pfeifen::V,শিস্ দেওয়া,siorsulavoq
902,schreien::V,চিৎকার করা,suaarpoq
903,stöhnen::V,গোঁ-গো করা,nipiliorpoq
904,stöhnen::V,গোঁ-গো করা,nipilliorpoq
905,zittern::V,কাঁপা,qarsulivik
906,leben::V,বাঁচা,inuuvoq
907,geboren werden::V,জন্মানো,inuuvoq
908,geboren werden::V,জন্মানো,inunngorpoq
909,atmen::V,শ্বাস ফেলা,anersaarpoq
910,trinken::V,পান করা,imerpoq
911,essen::V,ভক্ষণ করা,tamorpoq
912,schlucken::V,গেলা,tuluarnaq
913,müde werden::V,পরিশ্রান্ত হওয়া,
914,einschlafen::V,নিদ্রামগ্ন হওয়া,sinippoq
915,schlafen::V,নিদ্রা যাওয়া,sinik
916,aufwachen::V,জাগা,iterpoq
917,aufwachen::V,জাগা,eqqumavoq
918,aufstehen::V,জাগা,makippoq
919,sich erholen::V,আরাম করা,qasuerserpoq
920,krank werden::V,অসুস্থ হত্তয়া,
921,krank sein::V,রূগ্ণ হত্তয়া,
922,schmerzen::V,কন্কন করা,anneraa
923,schmerzen::V,কন্কন করা,annernarpoq
924,husten::V,কাশা,quersorpoq
925,genesen::V,আরোগ্য হওয়া,ajunngissivoq
926,genesen::V,আরোগ্য হওয়া,ilisimmarpoq
927,genesen::V,আরোগ্য হওয়া,ilorrippoq
928,sterben::V,মারা যাওয়া,toquvoq
929,umkommen::V,মারা যাওয়া,
930,sich bewegen::V,চলা,ingerlavoq
931,sich rühren::V,নড়া,
932,sich erheben::V,উদিত হওয়া,
933,sich setzen::V,বসা,ingippoq
934,hinfallen::V,পড়া,
935,laufen::V,হাঁটা,arpappoq
936,schreiten::V,হাঁটা,ingerlavoq
937,spazierengehen::V,পায়চারি করা,utertakajaarpoq
938,spazierengehen::V,পায়চারি করা,utertakattajaarpoq
939,eilen::V,ত্বরাম্বিত করা,qaa qaa
940,eilen::V,ত্বরাম্বিত করা,qiilasaarpoq
941,eilen::V,ত্বরাম্বিত করা,ingerlasaarpaa
942,sich beeilen::V,ত্বরাম্বিত করা,tuaviorpoq
943,sausen::V,ধেয়ে যাওয়া,uiguut
944,rennen::V,চলা,igivoq
945,springen::V,লাফানো,upernassaq
946,klettern::V,আরোহণ করা,pilaakkeerpoq
947,schaukeln::V,দোলা,aalavoq
948,kriechen::V,হামাগুড়ি দেওয়া,
949,schwimmen::V,সাঁতার কাটা,naluppoq
950,tauchen::V,ডোবা,allorpoq
951,rudern::V,দাঁড় টানা,ipuppaa
952,fahren::V,চালান,qimusserpoq
953,fliegen::V,ওড়া,timmivoq
954,gehen::V,যাওয়া,
955,weggehen::V,প্রস্থান করা,piiarpoq
956,abfahren::V,প্রস্থান করা,
957,anhalten::V,থামা,unitsippaa
958,hineingehen::V,ঢোকা,timaappaa
959,eintreten::V,ঢোকা,allattorpaa
960,kommen::V,আসা,qaa-
961,kommen::V,আসা,pivaa
962,ankommen::V,আসা,tikippoq
963,zurückkommen::V,ফিরা,angerlarpoq
964,bleiben::V,থাকা,uninngavoq
965,warten::V,অপেক্ষা করা,paavoq
966,warten::V,অপেক্ষা করা,utaqqivoq
967,erwarten::V,অপেক্ষা করা,
968,suchen::V,খোঁজ করা,nivivaa
969,finden::V,পাওয়া,nanivaa
970,versuchen::V,পরখ করা,uuppaa
971,versuchen::V,পরখ করা,ussersarpaa
972,vorbereiten::V,প্রস্তুত করা,piareersarpaa
973,lieben::V,ভালবাসা,asavaa
974,mögen::V,পছন্দ করা,akaaraa
975,lachen::V,হাসা,
976,rühren::V,হৃদয়ম্পর্শ করা,qeerlerpaa
977,weinen::V,কাঁদা,qiavoq
978,schimpfen::V,নালিশ করা,qatimaarpoq
979,sich ärgern::V,রাগ হত্তয়া,ugguutigaa
980,sich fürchten::V,ভয় করা,eqqanaarpoq
981,fürchten::V,ডরা,ersigaa
982,fliehen::V,পালানো,qimaavoq
983,flüchten::V,পালানো,allikarfigaa
984,sehen::V,দেখা,isigaa
985,anschauen::V,দেখা,
986,ansehen::V,দেখা,alaatsinaappaa
987,hören::V,শোনা,tusarpaa
988,zuhören::V,শোনা,naalappoq
989,probieren::V,পরখ করা,
990,riechen::V,শুঁকা,tipippoq
991,fühlen::V,অনুভব করা,misigaa
992,scheinen::V,মনে হত্তয়া,takutippoq
993,zu sehen sein::V,দেখা দেত্তয়া,
994,vernehmen::V,শোনা,
995,frieren::V,শীত লাগা,qiiavoq
996,tun::V,করা,iliorpoq
997,können::V,পারা,
998,wollen::V,ইচ্ছা করা,piumavaa
999,anfangen::V,আরম্ভ করা,pilerpoq
1000,beenden::V,শেষ করা,naggaserpaa
1001,aufhören::V,থামা,naammatsippaa
1002,gelingen::V,সিদ্ধিলাভ করা,
1003,geraten::V,পরিণত হত্তয়া,
1004,öffnen::V,খোলা,ammarpaa
1005,schließen::V,বন্ধ করা,matuaa
1006,stellen::V,স্থাপন করা,ilivaa
1007,stellen::V,স্থাপন করা,iliorarpai
1008,stellen::V,স্থাপন করা,ilioqqarpai
1009,setzen::V,স্থাপন করা,iliorarpai
1010,setzen::V,স্থাপন করা,ilioqqarpai
1011,legen::V,স্থাপন করা,ilivaa
1012,berühren::V,স্পর্শ করা,attorpaa
1013,verbinden::V,সংযুক্ত করা,taperserpaa
1014,bedecken::V,ঢাকা,iikkerpaa
1015,bedecken::V,ঢাকা,iikkersorpaa
1016,aufhängen::V,ঝুলানো,inivaa
1017,aufhängen::V,ঝুলানো,iniorarpai
1018,anzünden::V,জ্বালান,saggaavoq
1019,aufheben::V,কুড়াইয়া তোলা,allisippaa
1020,zurücklassen::V,পরিত্যাগ করা,aallarpoq
1021,verlieren::V,হারান,annaavaa
1022,fallen lassen::V,ফেলা,nakkaavaa
1023,machen::V,গঠন করা,iliorpoq
1024,herstellen::V,সৃষ্টি করা,anillatsippaa
1025,bauen::V,নির্মাণ করা,marrarterpaa
1026,reparieren::V,মেরামত করা,iluarsaappaa
1027,verbessern::V,উন্নতিলাভ করা,naqqippaa
1028,ändern::V,পরিবর্তিত করা,
1029,graben::V,খনন করা,assappaa
1030,beugen::V,নোয়া,qappappoq
1031,biegen::V,নোয়া,qappappoq
1032,drehen::V,ঘোরান,
1033,wenden::V,উলটাইয়া দেত্তয়া,assappaa
1034,wenden::V,উলটাইয়া দেত্তয়া,assakarpoq
1035,umdrehen::V,উলটানো,assakartippaa
1036,heben::V,উত্তোলন করা,kivippaa
1037,hochheben::V,উঁচু করা,kissumiarpaa
1038,ergreifen::V,দখল করা,isaappaa
1039,ergreifen::V,দখল করা,isaguppaa
1040,halten::V,ধরা,minarpaa
1041,drücken::V,টেপা,naqittaat
1042,schieben::V,ঠেলা,
1043,kratzen::V,চাঁচা,qitsuppaa
1044,lecken::V,চাটা,aluppaa
1045,beißen::V,দংশন করা,kiivaa
1046,abreißen::V,বিচ্ছিন্ন করা,aqqarpaa
1047,abreißen::V,বিচ্ছিন্ন করা,isaterpaa
1048,abschneiden::V,বিচ্ছিন্ন করা,kipivaa
1049,binden::V,বন্ধন করা,kakkersarpaa
1050,stecken::V,বিদ্ধ করা,kussunneq
1051,brechen::V,ভাঙা,nallorpaa
1052,klopfen::V,আঘাত করা,pattappaa
1053,hauen::V,আঘাত করা,aqivaa
1054,kleben::V,সাঁটা,qaappoq
1055,reiben::V,ঘষা,tagiarpaa
1056,reiben::V,ঘষা,tangiarpaa
1057,streichen::V,ছড়াইয়া,erlerpoq
1058,schleifen::V,ধার দেওয়া,sequppaa
1059,schneiden::V,কাটা,uullivoq
1060,rütteln::V,নাড়ান,
1061,schütteln::V,নড়া,aalavoq
1062,schwenken::V,দোলা,issarpoq
1063,schütten::V,বর্ষণ করা,
1064,füllen::V,পরিপূর্ণ করা,immerpaa
1065,einwickeln::V,মুড়া,immoqquserpaa
1066,tragen::V,বহন করা,maqippaa
1067,tragen::V,বহন করা,assartorpoq
1068,schleppen::V,টানা,assartorpoq
1069,ziehen::V,টানা,kalippaa
1070,ziehen::V,টানা,kalissarpoq
1071,aufbewahren::V,রাখা,toqqorpaa
1072,werfen::V,ছুড়া,kuivaa
1073,fangen::V,লোফা,anguaa
1074,packen::V,ধরা,
1075,verstecken::V,গোপন করা,anngigaa
1076,teilen::V,বিভক্ত করা,agguut
1077,teilen::V,বিভক্ত করা,agguusersorpaa
1078,schicken::V,প্রেরণ করা,nassiuppaa
1079,bringen::V,আনা,aggiuppaa
1080,bringen::V,আনা,nassataraa
1081,hinzufügen::V,একত্র করা,
1082,bekommen::V,পাওয়া,tiguaa
1083,erhalten::V,পাওয়া,tiguaa
1084,nehmen::V,নেওয়া,pivoq
1085,nehmen::V,নেওয়া,tiguaa
1086,wählen::V,বাছা,
1087,auswählen::V,বাছা,
1088,bewahren::V,বাঁচাইয়া রাখা,sukkunik simerserpaa
1089,behindern::V,বাধা দেওয়া,
1090,verderben::V,নষ্ট করা,asiutippaa
1091,verderben::V,নষ্ট করা,piuneerunnerit
1092,beschädigen::V,ক্ষতি করা,
1093,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ukuvoq
1094,zerreißen::V,ছিঁড়া,tisavaa
1095,zerreißen::V,ছিঁড়া,alittorpaa
1096,zerstören::V,বিনাশ করা,aserorpaa
1097,verbrennen::V,দহন করা,seerpoq
1098,geben::V,দেওয়া,pivoq
1099,reichen::V,দেওয়া,
1100,schenken::V,উপহার দেত্তয়া,
1101,versprechen::V,প্রতিশ্রুতি দেওয়া,neriorsorpaa
1102,wünschen::V,আকাঙ্ক্ষা করা,kissaat
1103,loben::V,প্রশংসা করা,nersorpaa
1104,loben::V,প্রশংসা করা,nersornaat
1105,küssen::V,চুম্বন করা,kunippaa
1106,küssen::V,চুম্বন করা,kunissorpaa
1107,wiegen::V,দুলানো,
1108,zudecken::V,ঢাকা,majorpaa
1109,wecken::V,জাগানো,itersarpaa
1110,zeigen::V,দেখানো,tikkuuppaa
1111,führen::V,পথ দেখানো,tasissiuppaa
1112,führen::V,পথ দেখানো,ilitsersorpaa
1113,führen::V,পথ দেখানো,tasissersuuppaa
1114,lehren::V,শেখানো,ilinniartippaa
1115,unterrichten::V,শিক্ষা দেওয়া,ajoqerpaa
1116,unterrichten::V,শিক্ষা দেওয়া,ajoqersorpaa
1117,unterrichten::V,শিক্ষা দেওয়া,ilinniartitsivoq
1118,aufziehen::V,পালন করা,inororsarpaa
1119,leiten::V,পরিচালনা করা,iluatsippaa
1120,antreiben::V,চালনা করা,ikusimmippaa
1121,lassen::V,অনুমতি দেওয়া,
1122,einladen::V,নিমন্ত্রণ করা,qaaqquaa
1123,einladen::V,নিমন্ত্রণ করা,qaasarpaa
1124,vereinigen::V,এক করা,taperserpaa
1125,besuchen::V,দেখিতে যাওয়া,tikeraarpaa
1126,treffen::V,সন্মুখীন হওয়া,aporappaa
1127,sich versammeln::V,জড়ো হওয়া,majorpoq
1128,spielen::V,খেলা,pinnguarpoq
1129,singen::V,গাওয়া,erinarsorpoq
1130,tanzen::V,নাচা,qitippoq
1131,sich trennen::V,পৃথক করা,immikkoortippaa
1132,verlassen::V,পরিত্যাগ করা,
1133,retten::V,উদ্ধার করা,annaappaa
1134,bewachen::V,পাহারা দেওয়া,
1135,schützen::V,রক্ষা করা,eriagaa
1136,schützen::V,রক্ষা করা,pineqartaalivaa
1137,verteidigen::V,রক্ষা করা,
1138,sich schlagen::V,লড়াই করা,
1139,schießen::V,তীরবেগে ছোটা,aallaavaa
1140,schießen::V,তীরবেগে ছোটা,piseriuppaa
1141,siegen::V,জেতা,
1142,ärgern::V,বিরক্ত করা,ninngassarpaa
1143,ärgern::V,বিরক্ত করা,ninngassaarpaa
1144,schlagen::V,আঘাত করা,unatarpaa
1145,treten::V,লাথি মারা,tukerpoq
1146,stechen::V,দংশন করা,iguppaa
1147,stechen::V,দংশন করা,qasilippoq
1148,stoßen::V,ঠেলা,ikuserpaa
1149,stoßen::V,ঠেলা,ikusimmippaa
1150,stehlen::V,অপহরণ করা,tillippaa
1151,stören::V,ঘাঁটান,akornuserpaa
1152,belästigen::V,বিরক্ত করা,
1153,verbergen::V,গোপন করা,anngigaa
1154,täuschen::V,প্রবঞ্চনা করা,
1155,betrügen::V,প্রতারণা করা,peqquserluttuliorfigaa
1156,töten::V,হত্যা করা,maappaa
1157,töten::V,হত্যা করা,toquppaa
1158,wohnen::V,বাস করা,najugaqarpoq
1159,arbeiten::V,কাজ করা,sulivoq
1160,sammeln::V,সংগ্রহ করা,katersorpai
1161,pflücken::V,চয়ন করা,
1162,jagen::V,শিকার করা,piniarpoq
1163,fischen::V,মাছ ধরা,aalisarpoq
1164,fassen::V,ধরা,
1165,hüten::V,যুথভুক্ত করা,
1166,treiben::V,চালনা করা,
1167,anbinden::V,বন্ধন করা,qilerut
1168,anbinden::V,বন্ধন করা,qilersorpaa
1169,anbinden::V,বন্ধন করা,ungerlatserpaa
1170,füttern::V,ভোজন করানো,nerlerpaa
1171,melken::V,দুগ্ধ দোহন করা,
1172,hacken::V,কাটা,
1173,gießen::V,বর্ষণ করা,imerterpaa
1174,reifen::V,পাকা,
1175,zubereiten::V,রন্ধন করা,
1176,kochen::V,রন্ধন করা,igavoq
1177,backen::V,সেকা,
1178,braten::V,ভাজা,siappaa
1179,umrühren::V,নড়ানো,qeerlerpaa
1180,stricken::V,বোনা,
1181,nähen::V,সেলাই করা,
1182,färben::V,রঞ্জিত করা,misuppaa
1183,reinigen::V,পরিষ্কার করা,sanniarpaa
1184,waschen::V,পরিষ্কার করা,asappaa
1185,abwischen::V,মুছা,saligarpaa
1186,abwischen::V,মুছা,saligartorpaa
1187,spülen::V,পরিষ্কার করা,
1188,fegen::V,ঝাঁট দেওয়া,sanngiarpaa
1189,kehren::V,ঝাঁট দেওয়া,
1190,baden::V,অবগাহন করা,uffarpoq
1191,sich waschen::V,ধোয়া,uffarpoq
1192,ausziehen::V,খুলা,annoraajarpaa
1193,anziehen::V,গায়ে দেত্তয়া,ativaa
1194,anziehen::V,গায়ে দেত্তয়া,atitippaa
1195,sich anziehen::V,পোশাক পরা,atisalersorpoq
1196,kämmen::V,আঁচড়ানো,
1197,schmücken::V,সাজান করা,
1198,sagen::V,উচ্চারণ করা,oqarpoq
1199,sprechen::V,বলা,oqaluttarpoq
1200,reden::V,আলাপ করা,oqaluppoq
1201,sich unterhalten::V,আড্ডা দেওয়া,
1202,fragen::V,জিজ্ঞাসা করা,aperaa
1203,bitten::V,প্রার্থনা করা,aperaa
1204,bitten::V,প্রার্থনা করা,qinnuigaa
1205,erzählen::V,বর্ণনা করা,oqaluttuaraa
1206,mitteilen::V,বলা,oqalualaarpoq
1207,nennen::V,নাম দেওয়া,
1208,rufen::V,আমন্ত্রণ করা,qaaqquaa
1209,prahlen::V,বড়াই করা,oqqartuvoq
1210,prahlen::V,বড়াই করা,oqallortuvoq
1211,übersetzen::V,ভাষাস্তরিত করা,ikaarpoq
1212,übersetzen::V,ভাষাস্তরিত করা,nutserpaa
1213,denken::V,ভাবা,isumaqarpoq
1214,glauben::V,বিশ্বাস করা,upperaa
1215,glauben::V,বিশ্বাস করা,isumaqarpoq
1216,bemerken::V,লক্ষ্য করা,
1217,erkennen::V,চিনিতে পারা,ilisaraa
1218,begreifen::V,উপলব্ধি করা,
1219,verstehen::V,উপলব্ধি করা,paasivaa
1220,lernen::V,শেখা,ilinniarpoq
1221,wissen::V,জানা,nalunngilaa
1222,sich erinnern an::V,মনে করা,eqqaavaa
1223,vergessen::V,বিস্মৃত হওয়া,puiorpaa
1224,messen::V,মাপা,ussersarpaa
1225,zählen::V,গণনা করা,kisitsivoq
1226,rechnen::V,হিসাব করা,kisitsivoq
1227,lesen::V,পাঠ করা,atuarpoq
1228,malen::V,আঁকা,qalipappaa
1229,zeichnen::V,ছকা,
1230,schreiben::V,লেখা,allappoq
1231,besitzen::V,অধিকার করা,
1232,kaufen::V,ক্রয় করা,pisiaraa
1233,verkaufen::V,বেচা,akigaa
1234,bezahlen::V,প্রদান করা,akilerpaa
1235,zahlen::V,প্রদান করা,
1236,beherrschen::V,শাসন করা,inappaa
1237,ertragen::V,বহন করা,ernertaaraa
