,Concept_ID,bn,sah
676,geradeaus::ADV,অগ্রগামী,быһа
677,geradeaus::ADV,অগ্রগামী,быһаччы
678,vorwärts::ADV,সন্মুখিকে,инники
679,rückwärts::ADV,খিরিয়া,төттөру
680,zurück::ADV,পিঠ,төттөрү
681,unten::ADV,নীচে,аллара
682,hinab::ADV,নিম্নগামী,аллара
683,oben::ADV,উপরে,үөһэ
684,hinauf::ADV,উচ্চতর অংশে,өрө
685,hinauf::ADV,উচ্চতর অংশে,үөһэ
686,überall::ADV,সর্বত্র,бэйдиэ
687,nicht::ADV,না,буолбатах
688,ein wenig::ADV,অল্প,кыратык
689,kaum::ADV,কষ্টসহকাবে,нэһиилэ
690,sehr::ADV,খুব,бэрт
691,sehr::ADV,খুব,наһаа
692,so::ADV,তত,оччо
693,so::ADV,তত,оннук
694,noch::ADV,এখন পর্যস্ত,өссө
695,nur::ADV,শুধু,эрэ
696,nur::ADV,শুধু,сыччах
697,schon::ADV,ইতঃপুর্বে,бэлиэр
698,wieder::ADV,আবার,эмиэ
699,vergebens::ADV,বিফলে,таак
700,vor::PRP,সম্মুখে,иннигэр
701,hinter::PRP,পশ্চাতে,кэлин
702,unter::PRP,নীচে,-ҕа
703,unter::PRP,নীচে,оһох түгэҕэ
704,durch::PRP,দ্বারা,курдары
705,neben::PRP,কাছে,аттыгар
706,zwischen::PRP,মধ্যে,ыккардынан
707,wegen::PRP,জন্য,уҥуортан
708,dies::PRN,এটা,ити
709,dies::PRN,এটা,бу
710,das::PRN,ওটা,били
711,alles::PRN,সব,барыта
712,ich::PRN,আমি,мин
713,du::PRN,তুমি,эн
714,er::PRN,উনি,кнни
715,wir::PRN,আমরা,биһиги
716,ihr::PRN,তোমরা,эһиги
717,sie::PRN,তারা,кинилэр
718,was::FPRN,কি,туох
719,wer::FPRN,কে,ким
720,wo::FADV,কোথায়,ханна
721,wohin::FADV,কোথায়,ханна
722,wie::FADV,কেমন,хайдах
723,warum::FADV,কেন,тоҕо
724,wieviel::FNUM,কত,төһө
725,eins::NUM,অক,биир
726,zwei::NUM,দুই,икки
727,drei::NUM,তিন,үс
728,vier::NUM,চার,түөрт
729,fünf::NUM,পাঁচ,биэс
730,sechs::NUM,ছয়,алта
731,sieben::NUM,সাত,сэттэ
732,acht::NUM,আট,аҕыс
733,neun::NUM,নয়,тоҕус
734,zehn::NUM,দশ,уон
735,elf::NUM,এগারো,уон биир
736,zwölf::NUM,দ্বাদশ,уон икки
737,zwanzig::NUM,বিশ,сүүрбэ
738,dreißig::NUM,ত্রিশ,отут
739,vierzig::NUM,চল্লিশ,түөрт уон
740,fünfzig::NUM,পঞ্চাশ,биэс уон
741,sechzig::NUM,ষাট,алта уон
742,siebzig::NUM,সত্তর,сэттэ уон
743,achtzig::NUM,আশি,аҕыс уон
744,neunzig::NUM,নব্বুই,тоҕус уонус
745,hundert::NUM,শত,сүүс
746,tausend::NUM,হাজার,тыһыынча
747,und::CNJ,আর,да
748,und::CNJ,আর,уонна
749,und::CNJ,আর,итиэннэ
750,und::CNJ,এবং,да
751,und::CNJ,এবং,уонна
752,und::CNJ,এবং,итиэннэ
753,oder::CNJ,বা,эбэтэр
754,stehen::V,দাঁড়ানো,тур
755,sitzen::V,বসা,олор
756,liegen::V,শোয়া,сыт
757,hängen::V,ঝোলা,санньылый
758,werden::V,হইয়া উঠা,буол
759,passieren::V,ঘটা,буол
760,beginnen::V,আরম্ভ হওয়া,саҕалан
761,enden::V,শেষ হওয়া,бүт
762,wechseln::V,রূপাস্তর করা,уларый
763,aufgehen[Sonne]::V,উদিত হওয়া,ой
764,untergehen[Sonne]::V,অস্ত যাওয়া,киир
765,scheinen[Sonne]::V,আলো দেওয়া,сырдат
766,donnern::V,বজ্রধ্বনি করা,эт
767,wehen::V,প্রবাহিত হওয়া,үр
768,strömen::V,প্রবাহিত হওয়া,кутулун
769,fließen::V,ছুটা,сүүр
770,sich drehen::V,পাক খাওয়া,эргий
771,schwanken::V,দোলা,биэтэҥнээ
772,schwingen::V,দোলা,эйэҥнээ
773,fallen::V,পড়া,оҕут
774,brennen::V,সেঁকা,умай
775,rauchen::V,ধোঁয়া ছড়ান,буруолаа
776,regnen::V,বর্ষণ_করা,самыырдаа
777,gefrieren::V,হিমায়িত হওয়া,тоҥ
778,tauen::V,গলা,ир
779,schmelzen::V,গলা,уулун
780,trocknen::V,শুষ্ক করা,куур
781,sieden::V,ফোঁড়া,оргуй
782,faulen::V,ক্ষয় হওয়া,сытый
783,verfaulen::V,ক্ষয় হওয়া ,сытыйан_хаал
784,reißen::V,ছিঁড়া,хайыт
785,reißen::V,ছিঁড়া,быһытталан
786,versinken::V,ডুবা,тимир
787,versinken::V,ডুবা,батылын
788,vergehen::V,যাওয়া,дьай
789,erscheinen::V,আসা,көһүн
790,verschwinden::V,অদৃশ্য হওয়া,сүт
791,sinken::V,হ্রাস হওয়া,намтаа
792,abnehmen::V,হ্রাস হওয়া,аччаа
793,zunehmen::V,বৃদ্ধি পাওয়া,элбээ
794,steigen::V,ওঠা,үрдээ
795,wachsen::V,বড় হওয়া,үүн
796,glänzen::V,জ্বলা,кылбай
797,funkeln::V,জ্বল্জ্বল করা,күлүмнээ
798,funkeln::V,জ্বল্জ্বল করা,күлүмүрдээ
799,läuten::V,রুসুঝুসু করা,собуоннаа
800,klingeln::V,বাজা,линкинээ
801,klirren::V,টুংটাং-শব্দ করা,айгырат
802,brausen::V,গর্জন করা,сирилээ
803,rauschen::V,মর্মরধ্বনি করা,суугунаа
804,klingen::V,শব্দ করা,доргуй
805,bellen::V,ঘেউ ঘেউ করা,үр
806,heulen::V,গর্জন করা,улуй
807,blasen::V,ফুঁ দেওয়া,үр
808,pfeifen::V,শিস্ দেওয়া,иһиир
809,schreien::V,চিৎকার করা,кылан
810,schreien::V,চিৎকার করা,хаһыытаа
811,stöhnen::V,গোঁ-গো করা,ынчыктаа
812,zittern::V,কাঁপা,титирээ
813,zittern::V,কাঁপা,дьигиһий
814,leben::V,বাঁচা,олор
815,geboren werden::V,জন্মানো,төрөө
816,atmen::V,শ্বাস ফেলা,тыын
817,trinken::V,পান করা,ис
818,essen::V,ভক্ষণ করা,аһаа
819,schlucken::V,গেলা,ыйыһын
820,müde werden::V,পরিশ্রান্ত হওয়া,сылай
821,einschlafen::V,নিদ্রামগ্ন হওয়া,утуйан хаал
822,schlafen::V,নিদ্রা যাওয়া,утуй
823,schlafen::V,নিদ্রা যাওয়া,утуйа сыт
824,aufwachen::V,জাগা,уһугун
825,aufstehen::V,জাগা,тур
826,sich erholen::V,আরাম করা,сынньан
827,krank werden::V,অসুস্থ হত্তয়া,ыарый
828,krank sein::V,রূগ্ণ হত্তয়া,ыарый
829,krank sein::V,রূগ্ণ হত্তয়া,ыарыт
830,schmerzen::V,কন্কন করা,ыарыт
831,husten::V,কাশা,сөтөлүн
832,genesen::V,আরোগ্য হওয়া,көн
833,sterben::V,মারা যাওয়া,өл
834,umkommen::V,মারা যাওয়া,өл
835,umkommen::V,মারা যাওয়া,оҕут
836,sich bewegen::V,চলা,хамсаа
837,sich rühren::V,নড়া,хамсаа
838,sich erheben::V,উদিত হওয়া,тур
839,sich setzen::V,বসা,олор
840,hinfallen::V,পড়া,оҕут
841,laufen::V,হাঁটা,хаам
842,schreiten::V,হাঁটা,атыллаа
843,spazierengehen::V,পায়চারি করা,дьаарбай
844,eilen::V,ত্বরাম্বিত করা,тиэтэй
845,sich beeilen::V,ত্বরাম্বিত করা,ыксаа
846,sausen::V,ধেয়ে যাওয়া,элээр
847,rennen::V,চলা,сүүрэкэлээ
848,springen::V,লাফানো,ой
849,springen::V,লাফানো,ыстан
850,klettern::V,আরোহণ করা,ытын
851,schaukeln::V,দোলা,эйэҥнээ
852,schaukeln::V,দোলা,биэрэҥнээ
853,kriechen::V,হামাগুড়ি দেওয়া,сыыл
854,schwimmen::V,সাঁতার কাটা,уһун
855,schwimmen::V,সাঁতার কাটা,харбаа
856,tauchen::V,ডোবা,умус
857,rudern::V,দাঁড় টানা,эрт
858,fahren::V,চালান,айаннаа
859,fliegen::V,ওড়া,көт
860,gehen::V,যাওয়া,бар
861,weggehen::V,প্রস্থান করা,бар
862,abfahren::V,প্রস্থান করা,бар
863,anhalten::V,থামা,тохтоо
864,hineingehen::V,ঢোকা,киир
865,eintreten::V,ঢোকা,киир
866,kommen::V,আসা,кэл
867,ankommen::V,আসা,кэл
868,ankommen::V,আসা,тиий
869,zurückkommen::V,ফিরা,төнүн
870,bleiben::V,থাকা,хаал
871,warten::V,অপেক্ষা করা,көһүт
872,erwarten::V,অপেক্ষা করা,күүт
873,erwarten::V,অপেক্ষা করা,көһүт
874,suchen::V,খোঁজ করা,ирдээ
875,suchen::V,খোঁজ করা,көрдөө
876,finden::V,পাওয়া,бул
877,versuchen::V,পরখ করা,сорун
878,vorbereiten::V,প্রস্তুত করা,бэлэмнээ
879,lieben::V,ভালবাসা,таптаа
880,mögen::V,পছন্দ করা,сөбүл
881,lachen::V,হাসা,күл
882,rühren::V,হৃদয়ম্পর্শ করা,долгут
883,weinen::V,কাঁদা,ытаа
884,schimpfen::V,নালিশ করা,үөҕүс
885,sich ärgern::V,রাগ হত্তয়া,кыыһыр
886,sich ärgern::V,রাগ হত্তয়া,кыйахан
887,sich fürchten::V,ভয় করা,куттан
888,sich fürchten::V,ভয় করা,дьиксин
889,fürchten::V,ডরা,дьиксин
890,fürchten::V,ডরা,куттан
891,fliehen::V,পালানো,күрээ
892,flüchten::V,পালানো,күрээ
893,sehen::V,দেখা,көр
894,anschauen::V,দেখা,көр
895,ansehen::V,দেখা,көр
896,hören::V,শোনা,бил
897,hören::V,শোনা,иһит
898,zuhören::V,শোনা,иһит
899,probieren::V,পরখ করা,боруобалаан көр
900,probieren::V,পরখ করা,амсайан көр
901,riechen::V,শুঁকা,сытырҕаа
902,fühlen::V,অনুভব করা,бил
903,scheinen::V,মনে হত্তয়া,көһүн
904,zu sehen sein::V,দেখা দেত্তয়া,көһүн
905,vernehmen::V,শোনা,иһит
906,frieren::V,শীত লাগা,тоҥ
907,frieren::V,শীত লাগা,үлүй
908,tun::V,করা,гын
909,können::V,পারা,кыай
910,wollen::V,ইচ্ছা করা,баҕар
911,anfangen::V,আরম্ভ করা,саҕалаа
912,beenden::V,শেষ করা,бүтэр
913,aufhören::V,থামা,уурай
914,gelingen::V,সিদ্ধিলাভ করা,сатан
915,geraten::V,পরিণত হত্তয়া,баар буолан биэр
916,geraten::V,পরিণত হত্তয়া,баар буола тус
917,geraten::V,পরিণত হত্তয়া,буолан таҕыс
918,öffnen::V,খোলা,ас
919,schließen::V,বন্ধ করা,сап
920,schließen::V,বন্ধ করা,хатаа
921,stellen::V,স্থাপন করা,уур
922,stellen::V,স্থাপন করা,туруор
923,setzen::V,স্থাপন করা,туруор
924,setzen::V,স্থাপন করা,уур
925,legen::V,স্থাপন করা,уур
926,berühren::V,স্পর্শ করা,тыыт
927,berühren::V,স্পর্শ করা,таарый
928,verbinden::V,সংযুক্ত করা,кэлгий
929,bedecken::V,ঢাকা,бүрүй
930,aufhängen::V,ঝুলানো,ыйаа
931,anzünden::V,জ্বালান,умат
932,aufheben::V,কুড়াইয়া তোলা,өрө тарт
933,zurücklassen::V,পরিত্যাগ করা,бырах
934,verlieren::V,হারান,сүтэр
935,fallen lassen::V,ফেলা,түһэр
936,fallen lassen::V,ফেলা,мүлчү тут
937,machen::V,গঠন করা,оҥор
938,machen::V,গঠন করা,оҥоһун
939,herstellen::V,সৃষ্টি করা,оҥор
940,bauen::V,নির্মাণ করা,тут
941,reparieren::V,মেরামত করা,абырахтаа
942,verbessern::V,উন্নতিলাভ করা,тупсар
943,ändern::V,পরিবর্তিত করা,уларыт
944,graben::V,খনন করা,хас
945,beugen::V,নোয়া,бокут
946,beugen::V,নোয়া,токурут
947,beugen::V,নোয়া,бүк баттаа
948,biegen::V,নোয়া,иэх
949,biegen::V,নোয়া,өҕүлүннэр
950,drehen::V,ঘোরান,эргит
951,drehen::V,ঘোরান,эргичит
952,wenden::V,উলটাইয়া দেত্তয়া,эргилин
953,umdrehen::V,উলটানো,түҥнэр
954,heben::V,উত্তোলন করা,көтөх
955,hochheben::V,উঁচু করা,таһаар
956,ergreifen::V,দখল করা,тут
957,halten::V,ধরা,тут
958,drücken::V,টেপা,ык
959,schieben::V,ঠেলা,ас
960,kratzen::V,চাঁচা,кыһыы
961,lecken::V,চাটা,салаа
962,beißen::V,দংশন করা,ытыр
963,abreißen::V,বিচ্ছিন্ন করা,быһа тарт
964,abreißen::V,বিচ্ছিন্ন করা,туура тарт
965,abschneiden::V,বিচ্ছিন্ন করা,быс
966,abschneiden::V,বিচ্ছিন্ন করা,быһан ыл
967,abschneiden::V,বিচ্ছিন্ন করা,быһа баттаа
968,binden::V,বন্ধন করা,кэлгий
969,stecken::V,বিদ্ধ করা,батары ас
970,brechen::V,ভাঙা,тоһут
971,klopfen::V,আঘাত করা,тоҥсуй
972,hauen::V,আঘাত করা,оҕус
973,kleben::V,সাঁটা,силимнээ
974,reiben::V,ঘষা,аал
975,streichen::V,ছড়াইয়া,сыбаа
976,schleifen::V,ধার দেওয়া,чочуй
977,schneiden::V,কাটা,быс
978,rütteln::V,নাড়ান,иэҕэҥнэт
979,schütteln::V,নড়া,сахсый
980,schwenken::V,দোলা,дайбаа
981,schütten::V,বর্ষণ করা,кут
982,füllen::V,পরিপূর্ণ করা,толор
983,einwickeln::V,মুড়া,суулаа
984,tragen::V,বহন করা,ит
985,schleppen::V,টানা,сос
986,ziehen::V,টানা,тарт
987,aufbewahren::V,রাখা,уур
988,aufbewahren::V,রাখা,харай
989,werfen::V,ছুড়া,бырах
990,fangen::V,লোফা,хап
991,packen::V,ধরা,тут
992,verstecken::V,গোপন করা,саһыар
993,teilen::V,বিভক্ত করা,үллэр
994,schicken::V,প্রেরণ করা,ыыт
995,bringen::V,আনা,аҕал
996,hinzufügen::V,একত্র করা,эп
997,bekommen::V,পাওয়া,ыл
998,bekommen::V,পাওয়া,булун
999,erhalten::V,পাওয়া,ыл
1000,nehmen::V,নেওয়া,ыл
1001,wählen::V,বাছা,быыбардаа
1002,auswählen::V,বাছা,тал
1003,bewahren::V,বাঁচাইয়া রাখা,харай
1004,behindern::V,বাধা দেওয়া,мэһэйдээ
1005,verderben::V,নষ্ট করা,буорту гын
1006,beschädigen::V,ক্ষতি করা,алдьат
1007,zerbrechen::V,ভাঙ্গিয়া যাওয়া,үлтүрүт
1008,zerreißen::V,ছিঁড়া,хайыта тарт
1009,zerstören::V,বিনাশ করা,алдьат
1010,verbrennen::V,দহন করা,уоттаа
1011,geben::V,দেওয়া,биэр
1012,reichen::V,দেওয়া,аҕал
1013,schenken::V,উপহার দেত্তয়া,бэлэхтээ
1014,versprechen::V,প্রতিশ্রুতি দেওয়া,эрэннэр
1015,wünschen::V,আকাঙ্ক্ষা করা,баҕар
1016,loben::V,প্রশংসা করা,хайҕаа
1017,küssen::V,চুম্বন করা,уураа
1018,wiegen::V,দুলানো,бигээ
1019,zudecken::V,ঢাকা,сап
1020,zudecken::V,ঢাকা,бүрүй
1021,wecken::V,জাগানো,уһугуннар
1022,zeigen::V,দেখানো,көрдөр
1023,führen::V,পথ দেখানো,салай
1024,lehren::V,শেখানো,үөрэт
1025,unterrichten::V,শিক্ষা দেওয়া,үөрэт
1026,aufziehen::V,পালন করা,иит
1027,leiten::V,পরিচালনা করা,салай
1028,antreiben::V,চালনা করা,кыһай
1029,lassen::V,অনুমতি দেওয়া,күһэй
1030,einladen::V,নিমন্ত্রণ করা,ыҥыр
1031,vereinigen::V,এক করা,холбоо
1032,vereinigen::V,এক করা,түм
1033,besuchen::V,দেখিতে যাওয়া,сырыт
1034,besuchen::V,দেখিতে যাওয়া,билсэ сырыт
1035,treffen::V,সন্মুখীন হওয়া,көрүс
1036,sich versammeln::V,জড়ো হওয়া,мүһүн
1037,sich versammeln::V,জড়ো হওয়া,түмүс
1038,spielen::V,খেলা,оонньоо
1039,singen::V,গাওয়া,ыллаа
1040,tanzen::V,নাচা,үҥкүүлээ
1041,sich trennen::V,পৃথক করা,араҕыс
1042,verlassen::V,পরিত্যাগ করা,хааллар
1043,retten::V,উদ্ধার করা,өрүһүй
1044,bewachen::V,পাহারা দেওয়া,араҥаччылаа
1045,schützen::V,রক্ষা করা,көмүскээ
1046,verteidigen::V,রক্ষা করা,көмүскээ
1047,sich schlagen::V,লড়াই করা,охсус
1048,schießen::V,তীরবেগে ছোটা,ытыалаа
1049,siegen::V,জেতা,хот
1050,siegen::V,জেতা,кыай
1051,ärgern::V,বিরক্ত করা,кыыһырт
1052,schlagen::V,আঘাত করা,оҕус
1053,treten::V,লাথি মারা,тэп
1054,stechen::V,দংশন করা,кэй
1055,stoßen::V,ঠেলা,кэп
1056,stoßen::V,ঠেলা,үтүрүй
1057,stehlen::V,অপহরণ করা,уор
1058,stören::V,ঘাঁটান,мэһэйдээ
1059,belästigen::V,বিরক্ত করা,батар
1060,verbergen::V,গোপন করা,кистээ
1061,täuschen::V,প্রবঞ্চনা করা,албыннаа
1062,betrügen::V,প্রতারণা করা,албыннаа
1063,töten::V,হত্যা করা,өлөр
1064,wohnen::V,বাস করা,олор
1065,arbeiten::V,কাজ করা,үлэлээ
1066,sammeln::V,সংগ্রহ করা,мус
1067,sammeln::V,সংগ্রহ করা,хомуй
1068,pflücken::V,চয়ন করা,үргээ
1069,jagen::V,শিকার করা,бултаа
1070,fischen::V,মাছ ধরা,балыктаа
1071,fassen::V,ধরা,тут
1072,hüten::V,যুথভুক্ত করা,манаа
1073,treiben::V,চালনা করা,үүр
1074,anbinden::V,বন্ধন করা,баай
1075,füttern::V,ভোজন করানো,аһат
1076,melken::V,দুগ্ধ দোহন করা,ыа
1077,hacken::V,কাটা,кэрт
1078,gießen::V,বর্ষণ করা,сиигирт
1079,reifen::V,পাকা,бус
1080,zubereiten::V,রন্ধন করা,бэлэмнээ
1081,kochen::V,রন্ধন করা,буһар
1082,backen::V,সেকা,буһар
1083,braten::V,ভাজা,хооруй
1084,braten::V,ভাজা,ыһаарылаа
1085,braten::V,ভাজা,соркуойдаа
1086,umrühren::V,নড়ানো,былаа
1087,stricken::V,বোনা,өр
1088,nähen::V,সেলাই করা,иистэн
1089,färben::V,রঞ্জিত করা,кырааскалаа
1090,reinigen::V,পরিষ্কার করা,ыраастаа
1091,waschen::V,পরিষ্কার করা,сууй
1092,abwischen::V,মুছা,сот
1093,spülen::V,পরিষ্কার করা,сайҕаа
1094,fegen::V,ঝাঁট দেওয়া,сиппий
1095,kehren::V,ঝাঁট দেওয়া,харбаа
1096,baden::V,অবগাহন করা,сөтүөлээ
1097,sich waschen::V,ধোয়া,суун
1098,ausziehen::V,খুলা,уһул
1099,anziehen::V,গায়ে দেত্তয়া,кэтэрт
1100,sich anziehen::V,পোশাক পরা,таҥын
1101,kämmen::V,আঁচড়ানো,тараа
1102,schmücken::V,সাজান করা,симээ
1103,sagen::V,উচ্চারণ করা,диэ
1104,sprechen::V,বলা,эт
1105,sprechen::V,বলা,саҥар
1106,reden::V,আলাপ করা,кэпсэт
1107,sich unterhalten::V,আড্ডা দেওয়া,кэпсэт
1108,fragen::V,জিজ্ঞাসা করা,ыйыт
1109,bitten::V,প্রার্থনা করা,көрдөс
1110,erzählen::V,বর্ণনা করা,кэпсээ
1111,erzählen::V,বর্ণনা করা,сэһэргээ
1112,mitteilen::V,বলা,биллэр
1113,nennen::V,নাম দেওয়া,ааттаа
1114,rufen::V,আমন্ত্রণ করা,ыҥыр
1115,prahlen::V,বড়াই করা,чабылан
1116,prahlen::V,বড়াই করা,киһиргээ
1117,übersetzen::V,ভাষাস্তরিত করা,тылбаастаа
1118,denken::V,ভাবা,санаа
1119,denken::V,ভাবা,толкуйдаа
1120,glauben::V,বিশ্বাস করা,итэҕэй
1121,bemerken::V,লক্ষ্য করা,бэлиэтээ
1122,erkennen::V,চিনিতে পারা,бил
1123,begreifen::V,উপলব্ধি করা,өйдөө
1124,verstehen::V,উপলব্ধি করা,өйдөө
1125,lernen::V,শেখা,үөрэн
1126,wissen::V,জানা,бил
1127,sich erinnern an::V,মনে করা,аҕын
1128,vergessen::V,বিস্মৃত হওয়া,умун
1129,messen::V,মাপা,кэмнээ
1130,messen::V,মাপা,кээмэйдээ
1131,zählen::V,গণনা করা,аах
1132,rechnen::V,হিসাব করা,аах
1133,lesen::V,পাঠ করা,аах
1134,malen::V,আঁকা,уруһуйдаа
1135,zeichnen::V,ছকা,уруһуйдаа
1136,schreiben::V,লেখা,суруй
1137,besitzen::V,অধিকার করা,баһылаа
1138,kaufen::V,ক্রয় করা,атыылас
1139,verkaufen::V,বেচা,атыылаа
1140,bezahlen::V,প্রদান করা,төлөө
1141,zahlen::V,প্রদান করা,төлөө
1142,beherrschen::V,শাসন করা,баһылаа
1143,ertragen::V,বহন করা,тулуй
1144,lärmen::V,,тыаһаа
