,Concept_ID,az,fr
829,manchmal::ADV,hərdənbir,parfois
830,manchmal::ADV,hərdənbir,quelquefois
831,oft::ADV,tez-tez,souvent
832,oft::ADV,çox vaxt,souvent
833,immer::ADV,daimi,toujours
834,immer::ADV,həmişə,toujours
835,niemals::ADV,əsla,ne ... jamais
836,niemals::ADV,heç bir zaman,ne ... jamais
837,hier::ADV,bura,ici
838,hier::ADV,burada,ici
839,hierhin::ADV,buraya,par ici
840,von hier::ADV,buradan,d'ici
841,dort::ADV,ora,là
842,dort::ADV,ora,là-bas
843,dort::ADV,orada,là
844,dort::ADV,orada,là-bas
845,dorthin::ADV,oraya,y
846,dorthin::ADV,oraya,par là
847,geradeaus::ADV,düz,tout droit
848,vorwärts::ADV,irəli,en avant
849,rückwärts::ADV,geri,en arrière
850,zurück::ADV,geriyə,de retour
851,unten::ADV,aşağıda,en bas
852,unten::ADV,aşağıda,au-dessous
853,hinab::ADV,aşağı,en bas
854,hinab::ADV,aşağı,vers le bas
855,oben::ADV,yuxarıda,dessus
856,oben::ADV,yuxarıda,en haut
857,hinauf::ADV,yuxarı,en haut
858,hinauf::ADV,yuxarı,vers le haut
859,überall::ADV,hər yerdə,partout
860,nicht::ADV,-ma-,ne ... pas
861,ein wenig::ADV,bir az,un peu
862,kaum::ADV,güclə,à peine
863,sehr::ADV,çox,très
864,so::ADV,belə,si
865,so::ADV,belə,ainsi
866,noch::ADV,hələ,encore
867,nur::ADV,yalnız,seulement
868,nur::ADV,yalnız,ne ... que
869,schon::ADV,artıq,déjà
870,wieder::ADV,yenə,de nouveau
871,vergebens::ADV,boş yerə,en vain
872,vor::PRP,önündə,devant
873,hinter::PRP,arxasında,derrière
874,unter::PRP,altında,sous
875,unter::PRP,altında,au-dessous de
876,durch::PRP,içindən,par
877,durch::PRP,içindən,à travers
878,neben::PRP,yanında,à côté de
879,zwischen::PRP,arasında,entre
880,wegen::PRP,üçün,à cause de
881,wegen::PRP,ötəri,à cause de
882,dies::PRN,bu,ceci
883,das::PRN,o,ce
884,das::PRN,o,cela
885,alles::PRN,hər şey,tout
886,ich::PRN,mən,je
887,ich::PRN,mən,moi
888,du::PRN,sən,tu
889,du::PRN,sən,toi
890,er::PRN,o,il
891,er::PRN,o,lui
892,wir::PRN,biz,nous
893,ihr::PRN,siz,vous
894,sie::PRN,onlar,ils
895,sie::PRN,onlar,elles
896,was::FPRN,nə,que
897,was::FPRN,nə,quoi
898,wer::FPRN,kim,qui
899,wo::FADV,harada,où
900,wohin::FADV,haraya,où
901,wie::FADV,necə,comment
902,warum::FADV,niyə,pourquoi
903,warum::FADV,nə üçün,pourquoi
904,wieviel::FNUM,neçə,combien
905,wieviel::FNUM,nə qədər,combien
906,eins::NUM,bir,un
907,zwei::NUM,iki,deux
908,drei::NUM,üç,trois
909,vier::NUM,dörd,quatre
910,fünf::NUM,beş,cinq
911,sechs::NUM,altı,six
912,sieben::NUM,yeddi,sept
913,acht::NUM,səkkiz,huit
914,neun::NUM,doqquz,neuf
915,zehn::NUM,on,dix
916,elf::NUM,on bir,onze
917,zwölf::NUM,on iki,douze
918,zwanzig::NUM,iyirmi,vingt
919,dreißig::NUM,otuz,trente
920,vierzig::NUM,qırx,quarante
921,fünfzig::NUM,əlli,cinquante
922,sechzig::NUM,altmış,soixante
923,siebzig::NUM,yetmiş,soixante-dix
924,achtzig::NUM,səksən,quatre-vingt
925,neunzig::NUM,doxsan,quatre-vingt-dix
926,hundert::NUM,yüz,cent
927,tausend::NUM,min,mille
928,und::CNJ,və,et
929,oder::CNJ,ya,ou
930,stehen::V,durmaq,être debout
931,sitzen::V,oturmaq,être assis
932,liegen::V,uzanmaq,être couché
933,hängen::V,asılmaq,pendre
934,werden::V,olmaq,devenir
935,passieren::V,olmaq,se passer
936,passieren::V,baş vermək,se passer
937,beginnen::V,başlamaq,commencer
938,enden::V,bitmək,finir
939,enden::V,bitmək,se terminer
940,wechseln::V,dəyişmək,changer
941,wechseln::V,dəyişmək,alterner
942,aufgehen[Sonne]::V,doğmaq,se lever
943,untergehen[Sonne]::V,batmaq,se coucher
944,scheinen[Sonne]::V,parlamaq,briller
945,donnern::V,guruldamaq,tonner
946,wehen::V,əsmək,souffler
947,strömen::V,axmaq,affluer
948,fließen::V,axmaq,couler
949,sich drehen::V,dönmək,tourner
950,schwanken::V,yellənmək,osciller
951,schwanken::V,yellənmək,chanceler
952,schwingen::V,yellənmək,vibrer
953,schwingen::V,yellənmək,osciller
954,fallen::V,düşmek,tomber
955,brennen::V,yanmaq,brûler
956,brennen::V,yanmaq,flamber
957,rauchen::V,tüstüləmək,fumer
958,regnen::V,yağmaq,pleuvoir
959,gefrieren::V,donmaq,geler
960,tauen::V,ərimək,dégeler
961,schmelzen::V,ərimək,fondre
962,trocknen::V,qurumaq,sécher
963,sieden::V,qaynamaq,bouillir
964,faulen::V,çürümək,pourrir
965,faulen::V,çürümək,se putréfier
966,verfaulen::V,çürümək,pourrir
967,reißen::V,yırtılmaq,rompre
968,reißen::V,yırtılmaq,se déchirer
969,versinken::V,batmaq,s'enfoncer
970,vergehen::V,ötmək,passer
971,erscheinen::V,görünmək,apparaître
972,verschwinden::V,yox olmaq,disparaître
973,sinken::V,enmək,descendre
974,sinken::V,enmək,s'abaisser
975,abnehmen::V,azalmaq,diminuer
976,zunehmen::V,artmaq,augmenter
977,steigen::V,yüksəlmək,monter
978,wachsen::V,böyümək,croître
979,glänzen::V,parlamaq,briller
980,funkeln::V,parıldamaq,étinceler
981,lärmen::V,səs-küy etmək,faire du bruit
982,läuten::V,çalmaq,sonner
983,klingeln::V,zəng etmək,sonner
984,klirren::V,cingildəmək,cliqueter
985,brausen::V,gurlamaq,mugir
986,rauschen::V,xışıldamaq,bruire
987,klingen::V,səslənmək,sonner
988,bellen::V,hürmək,aboyer
989,heulen::V,ulamaq,hurler
990,blasen::V,üfləmək,souffler
991,pfeifen::V,fit vermek,siffler
992,schreien::V,bağırmaq,crier
993,schreien::V,qışqırmaq,crier
994,stöhnen::V,inləmək,gémir
995,zittern::V,titrəmək,trembler
996,leben::V,yaşamaq,vivre
997,geboren werden::V,doğmaq,naître
998,atmen::V,nəfəs almaq,respirer
999,trinken::V,içmek,boire
1000,essen::V,yemək,manger
1001,schlucken::V,udmaq,avaler
1002,müde werden::V,yorulmaq,se lasser
1003,müde werden::V,yorulmaq,se fatiguer
1004,einschlafen::V,yuxuya getmək,s'endormir
1005,schlafen::V,uyumaq,dormir
1006,aufwachen::V,oyanmaq,se réveiller
1007,aufstehen::V,yuxudan durmaq,se lever
1008,sich erholen::V,dincəlmək,se reposer
1009,sich erholen::V,dincəlmək,se détendre
1010,krank werden::V,xəstə olmaq,tomber malade
1011,krank sein::V,azarlanmaq,être malade
1012,krank sein::V,xəstələnmək,être malade
1013,schmerzen::V,ağrimaq,faire mal
1014,husten::V,öksürmək,tousser
1015,genesen::V,sağalmaq,guérir
1016,genesen::V,sağalmaq,se remettre
1017,sterben::V,ölmək,mourir
1018,sterben::V,vəfat etmək,mourir
1019,umkommen::V,həlak olmaq,périr
1020,sich bewegen::V,hərəkət etmək,bouger
1021,sich rühren::V,tərpənmək,broncher
1022,sich erheben::V,qalxmaq,se lever
1023,sich setzen::V,oturmaq,s'asseoir
1024,hinfallen::V,yıxılmaq,tomber
1025,laufen::V,yerimək,marcher
1026,laufen::V,yerimək,aller à pied
1027,schreiten::V,addım atmaq,marcher
1028,spazierengehen::V,gəzmək,se promener
1029,eilen::V,atılmaq,courir
1030,sich beeilen::V,tələsmək,se hâter
1031,sich beeilen::V,tələsmək,se dépêcher
1032,sausen::V,çırpmaq,filer
1033,rennen::V,qaçmaq,courir
1034,springen::V,sıçramaq,sauter
1035,klettern::V,dırmanmaq,grimper
1036,schaukeln::V,sallanmaq,se balancer
1037,kriechen::V,sürünmək,ramper
1038,schwimmen::V,üzmek,nager
1039,tauchen::V,dalmaq,plonger
1040,rudern::V,avarlamaq,ramer
1041,fahren::V,sürmək,aller
1042,fahren::V,sürmək,rouler
1043,fliegen::V,uçmaq,voler
1044,gehen::V,getmək,aller
1045,weggehen::V,getmək,s'en aller
1046,abfahren::V,yola düşmək,partir
1047,anhalten::V,saxlamaq,s'arrêter
1048,hineingehen::V,girmək,entrer
1049,eintreten::V,girmək,entrer
1050,eintreten::V,daxil olmaq,entrer
1051,kommen::V,gəlmək,venir
1052,ankommen::V,gəlib çatmaq,arriver
1053,zurückkommen::V,qayıtmaq,revenir
1054,bleiben::V,qalmaq,rester
1055,bleiben::V,qalmaq,demeurer
1056,warten::V,gözləmək,attendre
1057,erwarten::V,bəkləmək,attendre
1058,suchen::V,aramaq,chercher
1059,suchen::V,axtarmaq,chercher
1060,finden::V,tapmaq,trouver
1061,versuchen::V,çalışmaq,essayer
1062,vorbereiten::V,hazırlamaq,préparer
1063,lieben::V,sevmək,aimer
1064,mögen::V,xoşlamaq,aimer
1065,mögen::V,xoşlamaq,vouloir
1066,lachen::V,gülmək,rire
1067,rühren::V,həyəcanlandırmaq,toucher
1068,rühren::V,həyəcanlandırmaq,attendrir
1069,weinen::V,ağlamaq,pleurer
1070,schimpfen::V,küfr etmək,gronder
1071,sich ärgern::V,acıqlanmaq,se fâcher
1072,sich fürchten::V,qorxmaq,avoir peur
1073,fürchten::V,qorxmaq,craindre
1074,fürchten::V,qorxmaq,avoir peur de
1075,fliehen::V,qaçmaq,fuir
1076,flüchten::V,qaçmaq,s'enfuir
1077,sehen::V,görmək,voir
1078,anschauen::V,baxmaq,regarder
1079,ansehen::V,baxmaq,regarder
1080,hören::V,duymaq,entendre
1081,hören::V,eşitmək,entendre
1082,zuhören::V,dinləmək,écouter
1083,probieren::V,dadına baxmaq,goûter
1084,riechen::V,qoxlamaq,sentir
1085,fühlen::V,duymaq,sentir
1086,scheinen::V,görünmək,sembler
1087,scheinen::V,görünmək,paraître
1088,zu sehen sein::V,görünmək,se voir
1089,zu sehen sein::V,görünmək,être visible
1090,vernehmen::V,eşitmək,entendre
1091,vernehmen::V,eşitmək,percevoir
1092,frieren::V,üşümək,avoir froid
1093,tun::V,etmək,faire
1094,können::V,bilmək,savoir
1095,können::V,bilmək,pouvoir
1096,können::V,bacarmaq,savoir
1097,können::V,bacarmaq,pouvoir
1098,wollen::V,istəmək,vouloir
1099,anfangen::V,başlamaq,commencer
1100,beenden::V,bitirmək,finir
1101,beenden::V,bitirmək,terminer
1102,aufhören::V,bitmək,cesser
1103,aufhören::V,bitmək,arrêter
1104,aufhören::V,qurtarmaq,cesser
1105,aufhören::V,qurtarmaq,arrêter
1106,gelingen::V,müvəffəq olmaq,réussir
1107,geraten::V,düşmək,réussir
1108,öffnen::V,açmaq,ouvrir
1109,schließen::V,qapamaq,fermer
1110,stellen::V,qoymaq,poser
1111,stellen::V,qoymaq,mettre
1112,setzen::V,oturtmaq,placer
1113,legen::V,qoymaq,placer
1114,berühren::V,toxunmaq,toucher
1115,verbinden::V,bağlamaq,lier
1116,bedecken::V,örtmək,couvrir
1117,aufhängen::V,asmaq,accrocher
1118,anzünden::V,yandırmaq,allumer
1119,aufheben::V,qaldırmaq,ramasser
1120,zurücklassen::V,buraxmaq,laisser
1121,verlieren::V,itirmək,perdre
1122,fallen lassen::V,düşürmək,lâcher
1123,fallen lassen::V,düşürmək,laisser tomber
1124,machen::V,etmək,faire
1125,herstellen::V,istehsal etmək,produire
1126,herstellen::V,istehsal etmək,fabriquer
1127,bauen::V,tikmək,bâtir
1128,bauen::V,tikmək,construire
1129,reparieren::V,təmir etmək,réparer
1130,verbessern::V,düzəltmək,améliorer
1131,ändern::V,dəyişdirmək,changer
1132,ändern::V,dəyişdirmək,modifier
1133,graben::V,qazımaq,creuser
1134,beugen::V,əymək,plier
1135,beugen::V,əymək,ployer
1136,biegen::V,bükmək,courber
1137,drehen::V,döndərmək,tordre
1138,drehen::V,döndərmək,tourner
1139,wenden::V,çevirmək,retourner
1140,umdrehen::V,çevirmək,tourner
1141,heben::V,qaldırmaq,soulever
1142,hochheben::V,qaldırmaq,lever
1143,ergreifen::V,tutmaq,saisir
1144,ergreifen::V,tutmaq,prendre
1145,halten::V,saxlamaq,tenir
1146,drücken::V,sıxmaq,presser
1147,schieben::V,sürmək,pousser
1148,kratzen::V,qaşımaq,gratter
1149,kratzen::V,qaşımaq,égratigner
1150,lecken::V,yalamaq,lécher
1151,beißen::V,dişləmək,mordre
1152,abreißen::V,qoparmaq,arracher
1153,abschneiden::V,ayırmaq,couper
1154,binden::V,bağlamaq,lier
1155,binden::V,bağlamaq,attacher
1156,stecken::V,soxmaq,enfoncer
1157,brechen::V,qırmaq,rompre
1158,klopfen::V,sındırmaq,frapper
1159,hauen::V,vurmaq,frapper
1160,kleben::V,apışdırmaq,coller
1161,reiben::V,ovmaq,frotter
1162,streichen::V,sürtmək,empâter
1163,schleifen::V,bülövləmək,affiler
1164,schleifen::V,bülövləmək,aiguiser
1165,schneiden::V,kəsmək,couper
1166,schneiden::V,kəsmək,trancher
1167,rütteln::V,sirkələmək,cahoter
1168,schütteln::V,çalxalamaq,secouer
1169,schwenken::V,yelləmək,agiter
1170,schütten::V,tökmək,verser
1171,füllen::V,doldurmaq,remplir
1172,einwickeln::V,sarımaq,envelopper
1173,tragen::V,daşımaq,porter
1174,schleppen::V,sürükləmək,traîner
1175,ziehen::V,çəkmək,tirer
1176,aufbewahren::V,gizlətmək,garder
1177,aufbewahren::V,gizlətmək,conserver
1178,werfen::V,atmaq,jeter
1179,werfen::V,atmaq,lancer
1180,fangen::V,tutmaq,attraper
1181,packen::V,yaxalamaq,agripper
1182,verstecken::V,gizlətmək,cacher
1183,teilen::V,bölmək,diviser
1184,schicken::V,yollamaq,envoyer
1185,schicken::V,göndərmək,envoyer
1186,bringen::V,gətirmək,apporter
1187,hinzufügen::V,əlavə etmək,ajouter
1188,bekommen::V,almaq,obtenir
1189,bekommen::V,əldə etmək,obtenir
1190,erhalten::V,almaq,recevoir
1191,nehmen::V,almaq,prendre
1192,wählen::V,seçmək,choisir
1193,auswählen::V,arımaq,choisir
1194,auswählen::V,arımaq,sélectionner
1195,bewahren::V,qorumaq,préserver
1196,behindern::V,mane olmaq,gêner
1197,verderben::V,pozmaq,gâter
1198,verderben::V,pozmaq,corrompre
1199,beschädigen::V,zədələmək,endommager
1200,zerbrechen::V,qırmaq,casser
1201,zerbrechen::V,sındırmaq,casser
1202,zerreißen::V,yırtmaq,déchirer
1203,zerstören::V,dağıtmaq,détruire
1204,verbrennen::V,yandırmaq,brûler
1205,geben::V,vermək,donner
1206,reichen::V,uzatmaq,tendre
1207,schenken::V,vermək,offrir
1208,versprechen::V,vəd vermək,promettre
1209,wünschen::V,arzulamaq,souhaiter
1210,loben::V,tərifləmək,louer
1211,küssen::V,öpmək,embrasser
1212,wiegen::V,tərpətmək,bercer
1213,zudecken::V,örtmək,couvrir
1214,wecken::V,oyatmaq,éveiller
1215,wecken::V,oyatmaq,réveiller
1216,zeigen::V,göstərmək,montrer
1217,zeigen::V,göstərmək,faire voir
1218,führen::V,rəhbərlik etmək,guider
1219,lehren::V,öyrətmək,apprendre
1220,unterrichten::V,öyrətmək,instruire
1221,unterrichten::V,dərs vermək,instruire
1222,aufziehen::V,tərbiyə etmək,élever
1223,leiten::V,idarə etmək,diriger
1224,leiten::V,idarə etmək,conduire
1225,antreiben::V,bizləmək,pousser
1226,lassen::V,-tırmaq,faire
1227,einladen::V,dəvət etmək,inviter
1228,vereinigen::V,birləşdirmək,unir
1229,vereinigen::V,birləşdirmək,réunir
1230,besuchen::V,baş çəkmək,visiter
1231,besuchen::V,baş çəkmək,aller voir
1232,besuchen::V,ziyarət etmək,visiter
1233,besuchen::V,ziyarət etmək,aller voir
1234,treffen::V,rastlaşmaq,rencontrer
1235,treffen::V,rast gəlmək,rencontrer
1236,sich versammeln::V,toplanmaq,s'assembler
1237,spielen::V,oynamaq,jouer
1238,singen::V,oxumaq,chanter
1239,tanzen::V,oynamaq,danser
1240,tanzen::V,rəqs etmək,danser
1241,sich trennen::V,ayrılmaq,se séparer
1242,verlassen::V,tərk etmək,quitter
1243,retten::V,xilas etmək,sauver
1244,bewachen::V,gözətmək,garder
1245,schützen::V,qorumaq,protéger
1246,verteidigen::V,qorumaq,défendre
1247,sich schlagen::V,döyüşmək,se taper
1248,schießen::V,atmaq,tirer
1249,schießen::V,atəş açmaq,tirer
1250,siegen::V,yenmək,vaincre
1251,ärgern::V,acışdırmaq,agacer
1252,schlagen::V,döymək,battre
1253,schlagen::V,döymək,frapper
1254,treten::V,təpmək,botter
1255,treten::V,təpmək,donner un coup de pied à
1256,stechen::V,soxmaq,piquer
1257,stoßen::V,itələmək,heurter
1258,stehlen::V,çalmaq,voler
1259,stehlen::V,oğurlamaq,voler
1260,stören::V,pozmaq,gêner
1261,stören::V,pozmaq,déranger
1262,belästigen::V,narahat etmək,molester
1263,belästigen::V,narahat etmək,importuner
1264,verbergen::V,gizləmək,cacher
1265,verbergen::V,gizləmək,dissimuler
1266,täuschen::V,aldatmaq,abuser
1267,täuschen::V,aldatmaq,tromper
1268,betrügen::V,aldatmaq,duper
1269,betrügen::V,aldatmaq,frauder
1270,töten::V,öldürmək,tuer
1271,wohnen::V,yaşamaq,habiter
1272,wohnen::V,yaşamaq,demeurer
1273,arbeiten::V,işləmək,travailler
1274,arbeiten::V,çalışmaq,travailler
1275,sammeln::V,yığmaq,collectionner
1276,sammeln::V,toplamaq,collectionner
1277,pflücken::V,qoparmaq,cueillir
1278,jagen::V,ovlamaq,chasser
1279,fischen::V,balıq tutmaq,pêcher
1280,fassen::V,tutmaq,capturer
1281,hüten::V,güdmək,garder
1282,treiben::V,haylamaq,mener
1283,anbinden::V,bağlamaq,attacher
1284,füttern::V,bəsləmək,faire manger
1285,melken::V,sağmaq,traire
1286,hacken::V,yarmaq,fendre
1287,gießen::V,sulamaq,arroser
1288,reifen::V,dəymək,mûrir
1289,zubereiten::V,bişirmək,préparer
1290,kochen::V,qaynatmaq,cuire
1291,backen::V,bişirmək,cuire
1292,braten::V,qızartmaq,rôtir
1293,umrühren::V,qarışdırmaq,remuer
1294,stricken::V,hörmək,tricoter
1295,nähen::V,tikmək,coudre
1296,färben::V,boyamaq,teindre
1297,reinigen::V,təmizləmək,nettoyer
1298,waschen::V,yumaq,laver
1299,abwischen::V,silmək,essuyer
1300,spülen::V,çalxamaq,rincer
1301,fegen::V,süpürmək,balayer
1302,kehren::V,süpürmək,balayer
1303,baden::V,çimmək,se baigner
1304,sich waschen::V,yuyunmaq,se laver
1305,ausziehen::V,soyunmaq,ôter
1306,ausziehen::V,soyunmaq,enlever
1307,anziehen::V,geymək,mettre
1308,sich anziehen::V,geyinmək,s'habiller
1309,kämmen::V,daramaq,peigner
1310,schmücken::V,bəzəmək,orner
1311,schmücken::V,bəzəmək,décorer
1312,sagen::V,demək,dire
1313,sagen::V,söymek,dire
1314,sprechen::V,danışmaq,parler
1315,reden::V,danışmaq,parler
1316,sich unterhalten::V,söhbət etmək,bavarder
1317,sich unterhalten::V,söhbət etmək,s'entretenir
1318,fragen::V,soruşmaq,demander
1319,bitten::V,diləmək,prier
1320,bitten::V,xahiş etmək,prier
1321,erzählen::V,bəhs etmək,raconter
1322,mitteilen::V,bildirmək,communiquer
1323,nennen::V,adlandırmaq,nommer
1324,nennen::V,adlandırmaq,appeler
1325,rufen::V,çağırmaq,appeler
1326,prahlen::V,öyünmək,se vanter
1327,übersetzen::V,tərcümə etmək,traduire
1328,denken::V,düşünmək,penser
1329,denken::V,fikirləşmək,penser
1330,glauben::V,inanmaq,croire
1331,bemerken::V,qeyd etmək,remarquer
1332,bemerken::V,qeyd etmək,apercevoir
1333,erkennen::V,tanımaq,reconnaître
1334,begreifen::V,anlamaq,concevoir
1335,verstehen::V,duymaq,entendre
1336,verstehen::V,duymaq,comprendre
1337,lernen::V,öyrənmək,apprendre
1338,wissen::V,bilmək,savoir
1339,sich erinnern an::V,xatırlamaq,se souvenir de
1340,vergessen::V,unutmaq,oublier
1341,messen::V,ölçmək,mesurer
1342,zählen::V,saymaq,compter
1343,rechnen::V,hesablamaq,calculer
1344,lesen::V,oxumaq,lire
1345,malen::V,şəkil çəkmək,peindre
1346,zeichnen::V,cızmaq,dessiner
1347,schreiben::V,yazmaq,écrire
1348,besitzen::V,yiyələnmək,posséder
1349,besitzen::V,malik olmaq,posséder
1350,kaufen::V,satın almaq,acheter
1351,verkaufen::V,satmaq,vendre
1352,bezahlen::V,ödəmək,payer
1353,zahlen::V,ödəmək,payer
1354,beherrschen::V,idarə etmək,dominer
1355,beherrschen::V,idarə etmək,maîtriser
1356,ertragen::V,dözmək,tolérer
1357,ertragen::V,dözmək,supporter
