,Concept_ID,ady,ca
704,oben::ADV,ышъхьагъы,dalt
705,hinauf::ADV,ышъхьагъыкӏэ,cap amunt
706,überall::ADV,тыди́,pertot
707,überall::ADV,тыди́,per tot arreu
708,überall::ADV,тыдэкӏи́,pertot
709,überall::ADV,тыдэкӏи́,per tot arreu
710,nicht::ADV,-п,no
711,nicht::ADV,мы-,no
712,ein wenig::ADV,тӏэкӏу,una mica
713,kaum::ADV,къоды́й,a penes
714,sehr::ADV,дэд,molt
715,so::ADV,ащ фэд,així
716,so::ADV,мыщ фэд,així
717,so::ADV,джащ фэд,així
718,noch::ADV,джыри,encara
719,nur::ADV,ныӏэ́п,només
720,wieder::ADV,джыри,de nou
721,vergebens::ADV,пкӏэнчъэ́у,en va
722,vor::PRP,пашъхьэ́,davānt
723,vor::PRP,пашъхьэ́,enfront de
724,hinter::PRP,кӏы́б,darrera
725,unter::PRP,чӏэ-,sota
726,durch::PRP,пхыры-,per
727,neben::PRP,дэжь,al costāt de
728,zwischen::PRP,азыфа́гу,entre
729,wegen::PRP,къы-,a causa de
730,dies::PRN,ар,aquest
731,das::PRN,а,això
732,das::PRN,мо,això
733,alles::PRN,зэкӏэ́,tot
734,ich::PRN,сэ,jo
735,du::PRN,о,tu
736,er::PRN,ар,ell
737,wir::PRN,тэ,nosaltres
738,ihr::PRN,шъо,vosaltres
739,sie::PRN,ахэр,ells
740,sie::PRN,ахэр,elles
741,was::FPRN,сыд,què
742,wer::FPRN,хэт,qui
743,wo::FADV,тыдэ́,on
744,wohin::FADV,тыдэ́,cap a on
745,wie::FADV,сыдэущтэ́у,com
746,warum::FADV,сыд пае́,per què
747,wieviel::FNUM,тхьапш,quant
748,wieviel::FNUM,сыд фэди́з,quant
749,eins::NUM,зы,u
750,zwei::NUM,тӏу,dos
751,drei::NUM,щы,tres
752,vier::NUM,плӏы,quatre
753,fünf::NUM,тфы,cinc
754,sechs::NUM,хы,sis
755,sieben::NUM,блы,set
756,acht::NUM,и,vuit
757,neun::NUM,бгъу,nou
758,zehn::NUM,пшӏы,deu
759,elf::NUM,пшӏыкӏузы́,onze
760,zwölf::NUM,пшӏыкӏутӏу,dotze
761,zwanzig::NUM,тӏокӏы́,vint
762,dreißig::NUM,щэкӏы,trenta
763,vierzig::NUM,тӏокӏи́тӏу,quaranta
764,fünfzig::NUM,шъэны́ыкъу,cinquanta
765,sechzig::NUM,тӏокӏи́щ,seixanta
766,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,setanta
767,achtzig::NUM,тӏокӏи́пӏ,vuitanta
768,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,noranta
769,hundert::NUM,шъэ,cent
770,tausend::NUM,мин,mil
771,und::CNJ,ыкӏи,i
772,oder::CNJ,е,o
773,stehen::V,ущытын,estar de peu
774,stehen::V,умыхъыен,estar de peu
775,sitzen::V,уисын,seure
776,sitzen::V,утесын,seure
777,liegen::V,телъы́н,jeure
778,hängen::V,къыщылэлын,penjar
779,hängen::V,къыщылэлын щыгъын быхъур,penjar
780,werden::V,хъун,fer-se
781,werden::V,хъун,posar-se
782,passieren::V,къэхъун,succeir
783,beginnen::V,къежьэн,iniciar-se
784,beginnen::V,къыублэн,iniciar-se
785,enden::V,ухы́н,acabar-se
786,enden::V,ухы́н,terminar-se
787,wechseln::V,зэхъожьы́н,canviar
788,aufgehen[Sonne]::V,къыкъокӏы́н,sortir
789,untergehen[Sonne]::V,къохьан,posar-se
790,scheinen[Sonne]::V,къепсыи,brillar
791,donnern::V,гъогъон,tronar
792,wehen::V,епщэ́н,bufar
793,strömen::V,чъэн,afluir
794,fließen::V,чъэн,fluir
795,sich drehen::V,зыгъэчэрэгъу́н,girar
796,schwanken::V,хъые́н,vacil·lar
797,schwingen::V,зыгъэхъые́н,oscil·lar
798,fallen::V,къефэхы́н,caure
799,fallen::V,къефэхы́н,tombar
800,brennen::V,стын,cremar
801,rauchen::V,ӏугъо къикӏын,fumejar
802,regnen::V,къещхы́н,ploure
803,gefrieren::V,дыкъын,gelar-se
804,tauen::V,жъун,fondre's
805,schmelzen::V,ткӏун,fondre's
806,trocknen::V,гъушъы́н,assecar-se
807,trocknen::V,чъэпхъу́н,assecar-se
808,sieden::V,жъон,bullir
809,faulen::V,шъун,podrir-se
810,verfaulen::V,шъун,podrir-se
811,reißen::V,зэӏэтхъы́н,trencar-se
812,versinken::V,чӏихьан,enfonsar-se
813,vergehen::V,блэкӏы́н,passar
814,erscheinen::V,къэлъэгъон,aparèixer
815,verschwinden::V,кӏодыжьы́н,desaparèixer
816,abnehmen::V,къыкӏичын,decréixer
817,zunehmen::V,хэхъо́н,augmentar
818,steigen::V,къежьэн,pujar
819,wachsen::V,хэхъо́н,créixer
820,wachsen::V,къэкӏы́н,créixer
821,glänzen::V,цӏыу́н,brillar
822,glänzen::V,цӏыу́н,resplendir
823,funkeln::V,жъыу́н,espurnejar
824,lärmen::V,бырсыры́н,fer soroll
825,läuten::V,теон,sonar
826,klingeln::V,теон,trucar
827,brausen::V,шъуин,rugir
828,rauschen::V,макъэ гъэӏун,murmurar
829,klingen::V,къыхэӏукӏын,sonar
830,bellen::V,хьакъу́н,lladrar
831,heulen::V,быун,udolar
832,blasen::V,епщэ́н,bufar
833,pfeifen::V,шъуин,xiular
834,schreien::V,куо́н,cridar
835,schreien::V,кӏыи́н,cridar
836,stöhnen::V,щэӏун,gemegar
837,zittern::V,кӏэзэзын,tremolar
838,leben::V,псэу́н,vīure
839,geboren werden::V,къэхъун,néixer
840,atmen::V,жьы къэщэ́н,respirar
841,trinken::V,ешъо́н,beure
842,essen::V,шхын,menjar
843,schlucken::V,бдырыин,empassar-se
844,müde werden::V,пшъын,cansar-se
845,einschlafen::V,хэчъыен,adormir-se
846,schlafen::V,чъые́н,dormir
847,aufwachen::V,къэущы́н,despertar-se
848,aufstehen::V,уцу́н,llevar-se
849,sich erholen::V,зыгъэпсэфын,descansar
850,krank werden::V,сымаджэ́ хъун,posar-se malalt
851,krank sein::V,сымэджэ́н,estar malalt
852,schmerzen::V,сымэджэ́н,doldre
853,husten::V,пскэ́н,tossir
854,genesen::V,хъужьын,recuperar-se
855,sterben::V,лӏэн,morir
856,umkommen::V,хэкӏодэн,perir
857,sich bewegen::V,хъые́н,moure's
858,sich rühren::V,хъые́н,moure's
859,sich erheben::V,къэтэджын,aixecar-se
860,sich setzen::V,тӏысы́н,asseure's
861,hinfallen::V,ебэджы́н,caure's
862,laufen::V,кӏон,caminar
863,schreiten::V,кӏон,procedir
864,spazierengehen::V,къэкӏухьэн,passejar
865,eilen::V,гузэжъон,anar corrent
866,sich beeilen::V,гуӏэ́н,afanyar-se
867,sausen::V,псынкӏэ́у чъэн,córrer
868,rennen::V,чъэн,córrer
869,springen::V,пкӏэн,saltar
870,klettern::V,дэцохъоен,escalar
871,schaukeln::V,уешӏэн,gronxar-se
872,schaukeln::V,уешӏэн,balancejar-se
873,kriechen::V,цохъо́н,reptar
874,kriechen::V,цохъо́н,arrossegar-se
875,schwimmen::V,есы́н,nadar
876,tauchen::V,зычӏэгъэо́н,bussejar
877,tauchen::V,зычӏэгъэо́н,submergir-se
878,rudern::V,къошъо бэщкӏэ фын,remar
879,fahren::V,кӏон,anar
880,fliegen::V,быбы́н,volar
881,gehen::V,кӏон,caminar
882,weggehen::V,ӏукӏын,anar-se'n
883,abfahren::V,ежьэн,partir
884,anhalten::V,къэуцу́н,aturar-se
885,hineingehen::V,ихьан,entrar
886,eintreten::V,чӏэхьан,entrar
887,kommen::V,къэкӏо́н,venir
888,ankommen::V,къэсы́н,arribar
889,zurückkommen::V,гъэзэжьын,tornar
890,bleiben::V,къэнэ́н,quedar-se
891,warten::V,пэплъэ́н,esperar
892,erwarten::V,ежэн,esperar
893,suchen::V,лъыхъу́н,buscar
894,finden::V,къэгъоты́н,trobar
895,finden::V,къыхэгъэщы́н,trobar
896,versuchen::V,пылъы́н,intentar
897,vorbereiten::V,гъэхьазыры́н,preparar
898,lieben::V,шӏу плъэгъу́н,estimar
899,mögen::V,шӏу плъэгъу́н,agradar a
900,lachen::V,щхын,riure
901,rühren::V,гур гъэузын,commoure
902,rühren::V,гур гъэузын,emocionar
903,weinen::V,гъын,plorar
904,schimpfen::V,хъонэн,renyar
905,sich ärgern::V,губжы́н,enfadar-se
906,sich fürchten::V,щынэ́н,tenir por
907,fürchten::V,щынэ́н,témer
908,sehen::V,льэгъу́н,veure
909,anschauen::V,плъэн,mirar
910,anschauen::V,еплъы́н,mirar
911,ansehen::V,плъэн,mirar
912,hören::V,зэхэхын,oir
913,zuhören::V,дэӏо́н,escoltar
914,probieren::V,хэӏэн,provar
915,riechen::V,пэмэ́н,olorar
916,fühlen::V,зэхэпшӏэн,sentīr
917,scheinen::V,уащыхъу́н,semblar
918,scheinen::V,уашӏошӏы́н,semblar
919,zu sehen sein::V,зэрэлъэгъу́н,poder-se veure
920,vernehmen::V,зэхэхын,percebre
921,frieren::V,дыкъын,tenir fred
922,frieren::V,пӏыкӏэн,tenir fred
923,frieren::V,чъыӏэ́ лӏэн,tenir fred
924,tun::V,шӏын,fer
925,können::V,лъэкӏы́н,poder
926,wollen::V,фэе́н,voler
927,anfangen::V,ублэн,iniciar
928,beenden::V,ухы́н,acabar
929,aufhören::V,щыгъэтын,deixar
930,gelingen::V,хъун,sortir bé
931,öffnen::V,ӏухы́н,obrir
932,schließen::V,игъэсэн,tancar
933,stellen::V,бгъэуцун,posar
934,stellen::V,бгъэуцун,col·locar
935,setzen::V,гъэтӏысы́н,assentar
936,legen::V,хэлъхьа́н,posar
937,berühren::V,эӏэн,tocar
938,berühren::V,нэсын,tocar
939,verbinden::V,зэхэпхэ́н,unir
940,verbinden::V,зэхэпхэ́н,connectar
941,verbinden::V,пхын,unir
942,verbinden::V,пхын,connectar
943,bedecken::V,техъо́н,tapar
944,bedecken::V,техъо́н,cobrir
945,aufhängen::V,пылъэ́н,penjar
946,anzünden::V,хэгъэнэ́н,encendre
947,zurücklassen::V,къэгъэнэ́н,deixar
948,verlieren::V,чӏэ́нэн,pērdre
949,verlieren::V,шӏокӏоды́н,pērdre
950,fallen lassen::V,чӏэунэн,deixar caure
951,fallen lassen::V,пӏэпызын,deixar caure
952,machen::V,шӏын,fer
953,herstellen::V,шӏы́н,producir
954,bauen::V,шӏы́н,construir
955,reparieren::V,дыжьы́н,reparar
956,verbessern::V,нахьышӏу пшӏын,millorar
957,verbessern::V,нахь дэгъу пшӏын,millorar
958,ändern::V,зэблэхъу́н,canviar
959,graben::V,тӏын,cavar
960,biegen::V,уфэн,corbar
961,biegen::V,уфэн,arquejar
962,drehen::V,гъэчэрегъу́,girar
963,wenden::V,пӏонтӏэн,girar
964,wenden::V,бгъэзэн,girar
965,wenden::V,уӏубын,girar
966,heben::V,ӏэты́н,pujar
967,heben::V,ӏэты́н,aixecar
968,hochheben::V,ӏэты́н,aixecar
969,ergreifen::V,къэубыты́н,agafar
970,halten::V,ӏыгъы́н,mantenir
971,drücken::V,тэӏункӏэн,prémer
972,drücken::V,тэӏункӏэн,estrènyer
973,schieben::V,уеӏункӏын,empènyer
974,schieben::V,уетӏыргун,empènyer
975,kratzen::V,цӏэнтхъун,raspar
976,lecken::V,бзэи́н,llepar
977,beißen::V,ецэкъэ́н,mossegar
978,abreißen::V,къичын,arrencar
979,abreißen::V,пытхъын,arrencar
980,abschneiden::V,пыупкӏын,tallar
981,abschneiden::V,гобзыкӏын,tallar
982,binden::V,епхын,lligar
983,stecken::V,хэсэн,ficar
984,brechen::V,зэпыпкӏын,trencar
985,klopfen::V,теон,trucar
986,hauen::V,теон,picar
987,hauen::V,теон,colpejar
988,kleben::V,щхэн,enganxar
989,reiben::V,пӏотын,fregar
990,streichen::V,щыфэн,untar
991,schleifen::V,гъэчаны́н,afilar
992,schleifen::V,гъэчаны́н,esmolar
993,schleifen::V,кӏэлыкӏы́н,afilar
994,schleifen::V,кӏэлыкӏы́н,esmolar
995,schneiden::V,бзын,tallar
996,rütteln::V,гъэсысын,sacsejar
997,schütteln::V,гъэсысын,agitar
998,schütteln::V,гъэсысын,sacsejar
999,schwenken::V,ӏэ шӏын,agitar
1000,schütten::V,икӏэ́н,abocar
1001,füllen::V,из шӏын,omplir
1002,einwickeln::V,кӏоцӏыщыхьа́н,embolicar
1003,tragen::V,хьын,dur
1004,tragen::V,хьын,portar
1005,schleppen::V,пхьын,arrossegar
1006,schleppen::V,плъэшъун,arrossegar
1007,ziehen::V,пкъудыин,tirar
1008,ziehen::V,пкъудыин,estirar
1009,ziehen::V,пщэн,tirar
1010,ziehen::V,пщэн,estirar
1011,ziehen::V,плъэшъун,tirar
1012,ziehen::V,плъэшъун,estirar
1013,aufbewahren::V,пӏыгъын,conservar
1014,aufbewahren::V,уухъумэн,conservar
1015,werfen::V,дзын,llançar
1016,fangen::V,къэубыты́н,agafar
1017,fangen::V,къэубыты́н,atrapar
1018,packen::V,къэубыты́н,engrapar
1019,verstecken::V,бгъэбылъын,amagar
1020,teilen::V,гощы́н,dividir
1021,schicken::V,гъахьы́н,enviar
1022,bringen::V,къэхьы́н,portar
1023,hinzufügen::V,хэгъэхъо́н,afegir
1024,nehmen::V,къытехы́н,prendre
1025,wählen::V,къыхэхы́н,triar
1026,wählen::V,къыхэхы́н,elegir
1027,auswählen::V,къыхэхы́н,escollir
1028,auswählen::V,къыхэхы́н,seleccionar
1029,bewahren::V,къэухъумэн,conservar
1030,behindern::V,пэрыохъу хъун,impedir
1031,behindern::V,пэрыохъу хъун,obstaculitzar
1032,verderben::V,къутэн,espatllar
1033,beschädigen::V,къутэн,danyar
1034,beschädigen::V,къутэн,destrossar
1035,zerbrechen::V,къутэн,trencar
1036,zerreißen::V,зэӏэтхъы́н,estripar
1037,zerstören::V,къутэ́н,destruir
1038,verbrennen::V,гъэсты́н,cremar
1039,geben::V,еты́н,donar
1040,reichen::V,еты́н,passar
1041,schenken::V,еты́н,regalar
1042,versprechen::V,гъэгугъэ́н,prometre
1043,wünschen::V,шӏоигъо́н,desitjar
1044,loben::V,щытхъун,elogiar
1045,küssen::V,ебэу́н,fer un petó a
1046,wiegen::V,гъэхъыен,bressolar
1047,zudecken::V,техъо́н,tapar
1048,zudecken::V,техъо́н,cobrir
1049,wecken::V,къэгъэущы́н,despertar
1050,zeigen::V,гъэлъэгъо́н,mostrar
1051,zeigen::V,гъэлъэгъо́н,ensenyar
1052,führen::V,щэн,guiar
1053,führen::V,щэн,conduir
1054,lehren::V,егъэджэ́н,ensenyar
1055,lehren::V,егъэшӏэн,ensenyar
1056,unterrichten::V,егъэджэ́н,ensenyar
1057,aufziehen::V,пӏун,criar
1058,leiten::V,гъэзекӏон,dirigir
1059,antreiben::V,къепфылӏэн,impel·lir
1060,lassen::V,еты́н,fer
1061,einladen::V,къегъэблэгъэн,invitar
1062,einladen::V,къегъэблэгъэн,convidar
1063,vereinigen::V,зэгогъэхьан,unir
1064,besuchen::V,щыӏэ́н,visitar
1065,besuchen::V,щыӏэ́н,anar a veure
1066,treffen::V,ӏукӏэ́н,trobar
1067,treffen::V,пэгъокӏы́н,trobar
1068,sich versammeln::V,зэхэхьан,reunir-se
1069,spielen::V,джэгу́н,jugar
1070,singen::V,орэ́д къэӏо́н,cantār
1071,tanzen::V,къэшъо́н,ballar
1072,sich trennen::V,зэгокӏыжьы́ных,separar-se
1073,verlassen::V,бгынэн,deixar
1074,verlassen::V,бгынэн,abandonar
1075,verlassen::V,хэкӏыжьын,deixar
1076,verlassen::V,хэкӏыжьын,abandonar
1077,retten::V,къыхэпхыжьын,salvar
1078,retten::V,къэбгъэнэжьын,salvar
1079,bewachen::V,къэгъэгъунэн,vigilar
1080,schützen::V,ухъумэ́н,protegir
1081,verteidigen::V,къэухъумэн,defensar
1082,sich schlagen::V,эзэон,barallar-se
1083,schießen::V,он,tirar
1084,schießen::V,он,disparar
1085,siegen::V,текӏо́н,vèncer
1086,ärgern::V,бгъэгубжын,enfadar
1087,schlagen::V,ео́н,pegar
1088,schlagen::V,ео́н,colpejar
1089,stechen::V,хэӏун,punxar
1090,stechen::V,хэӏун,apunyalar
1091,stoßen::V,тӏыро́н,empènyer
1092,stoßen::V,уеӏункӏын,empènyer
1093,stehlen::V,тыгъу́н,robar
1094,stören::V,бгъэгумэкӏын,molestar
1095,belästigen::V,бгъэгумэкӏын,importunar
1096,verbergen::V,ушъэфын,amagar
1097,verbergen::V,ушъэфын,ocultar
1098,täuschen::V,гъэпцӏэ́н,enganyar
1099,betrügen::V,гъэпцӏэ́н,estafar
1100,töten::V,уикӏын,matar
1101,wohnen::V,дэсын,vīure
1102,wohnen::V,дэсын,habitar
1103,arbeiten::V,лэжьэ́н,treballar
1104,sammeln::V,угъои́н,col·leccionar
1105,pflücken::V,къыпычы́н,collir
1106,jagen::V,шэкӏон,caçar
1107,jagen::V,ешэкӏон,caçar
1108,fischen::V,пцэжъые уешэн,pescar
1109,fassen::V,къэубыты́н,atrapar
1110,hüten::V,хэхъо́н,pasturar
1111,treiben::V,пфын,arriar
1112,anbinden::V,епхын,lligar
1113,füttern::V,гъэшхэ́н,donar menjar a
1114,melken::V,щын,munyir
1115,hacken::V,упкӏэтэн,picar
1116,hacken::V,упкӏэтэн,tallar
1117,gießen::V,тепкӏэн,regar
1118,reifen::V,игъо хъун,madurar
1119,zubereiten::V,бгъэхьазырын,preparar
1120,kochen::V,шӏы́н,coure
1121,backen::V,гъэжъэ́н,coure al forn
1122,braten::V,гъэжъэ́н,rostir
1123,umrühren::V,зэхэгъэкӏухьан,remenar
1124,stricken::V,хъын,tricotar
1125,stricken::V,хъын,fer punt de mitja
1126,nähen::V,дэн,cosir
1127,färben::V,бгъэлэн,tenyir
1128,reinigen::V,укъэбзы́н,netejar
1129,waschen::V,бгыкӏын,rentār
1130,abwischen::V,лъэкӏы́н,eixugar
1131,spülen::V,дэгъэчъыхьан,esbandir
1132,fegen::V,пхъэнкӏы́н,escombrar
1133,kehren::V,пхъэнкӏы́н,escombrar
1134,baden::V,зыгъэпскӏын,banyar-se
1135,sich waschen::V,зытхьакӏы́н,rentār-se
1136,ausziehen::V,къытехы́н,treure's
1137,anziehen::V,щылъэ́н,posar-se
1138,sich anziehen::V,зыфэпэн,vestir-se
1139,kämmen::V,жьын,pentinar
1140,schmücken::V,гъэдэхэ́н,adornar
1141,sagen::V,къэӏон,dir
1142,sprechen::V,псэлъэ́н,parlar
1143,reden::V,гущыӏэ́н,parlar
1144,sich unterhalten::V,зэдэгущыӏэн,conversar
1145,fragen::V,упчӏэ́н,preguntar
1146,bitten::V,лъэӏо́н,demanar
1147,erzählen::V,къэпӏотэ́н,contar
1148,erzählen::V,къэпӏотэ́н,explicar
1149,mitteilen::V,макъэ егъэӏун,comunicar
1150,nennen::V,цӏэ фэусы́н,nomenar
1151,rufen::V,джэн,cridar
1152,prahlen::V,узыщытхъужьы́н,lloar-se
1153,prahlen::V,узыщытхъужьы́н,jactar-se
1154,übersetzen::V,бгъэкӏотэн,traduir
1155,denken::V,егупшысэ́н,pensar
1156,glauben::V,уивыхъэ́ телъы́н,creure
1157,bemerken::V,гу лъыптэ́н,notar
1158,erkennen::V,зэхэпхын,reconèixer
1159,erkennen::V,зэбгъэшӏэн,reconèixer
1160,begreifen::V,гурыӏо́н,comprendre
1161,verstehen::V,зэхэхын,entendre
1162,lernen::V,еджэ́н,aprendre
1163,wissen::V,шӏэн,saber
1164,sich erinnern an::V,къэшӏэжьын,recordar
1165,vergessen::V,пщыгъупшэжьы́н,oblidar
1166,messen::V,шын,mesurar
1167,zählen::V,плъытэ́н,comptar
1168,rechnen::V,плъытэ́н,calcular
1169,rechnen::V,угугъэ́н,calcular
1170,lesen::V,еджэ́н,llegir
1171,malen::V,шӏын,pintar
1172,zeichnen::V,шӏын,dibuixar
1173,schreiben::V,тхын,escrīure
1174,besitzen::V,иӏэн,posseir
1175,kaufen::V,щэфы́н,comprar
1176,verkaufen::V,щэн,vendre
1177,bezahlen::V,птын,pagar
1178,bezahlen::V,лъыптын,pagar
1179,bezahlen::V,птыжьы́н,pagar
1180,zahlen::V,птын,pagar per
1181,zahlen::V,лъыптын,pagar per
1182,beherrschen::V,иунаеу иӏэн,dominar
1183,ertragen::V,щэчы́н,aguantar
1184,Schnurrbart::N,,bigoti
1185,Nabel::N,,llombrígol
1186,Wetter::N,,temps
1187,Frost::N,,glaçada
1188,Raureif::N,,gebre
1189,Adler::N,,àguila
1190,Schwan::N,,cigne
1191,Ton::N,,to
1192,Sache::N,,cosa
1193,Schlitten::N,,trineu
1194,Last::N,,càrrega
1195,Figur::N,,figura
1196,Bündel::N,,feix
1197,Bündel::N,,paquet
1198,Schuh::N,,sabata
1199,Arzt::N,,metge
1200,lebendig::A,,viu
1201,zuerst::ADV,,primer
1202,manchmal::ADV,,de vegades
1203,niemals::ADV,,no ... mai
1204,hier::ADV,,aquí
1205,hierhin::ADV,,per aquí
1206,von hier::ADV,,des d'aquí
1207,schon::ADV,,ja
1208,sinken::V,,baixar
1209,sinken::V,,descendir
1210,klirren::V,,dringar
1211,fliehen::V,,fugir
1212,flüchten::V,,refugiar-se
1213,geraten::V,,sortir
1214,aufheben::V,,aixecar
1215,beugen::V,,doblegar
1216,umdrehen::V,,voltar
1217,bekommen::V,,obtenir
1218,erhalten::V,,rebre
1219,treten::V,,donar un cop de peu a
