,Concept_ID,fa,ga
803,blind::A,نابینا,caoch
804,taub::A,کر,bodhar
805,taub::A,ناشنوا,bodhar
806,kräftig::A,قوی,cumhachtach
807,stark::A,قوی,tréan
808,stark::A,قوی,láidir
809,stark::A,نیرومند,tréan
810,stark::A,نیرومند,láidir
811,schwach::A,ضعیف,lag
812,schwach::A,ضعیف,fann
813,fett::A,چرب,ramhar
814,schlank::A,باریک‌اندام,caol
815,schlank::A,باریک‌اندام,seang
816,hübsch::A,قشنگ,álainn
817,hübsch::A,قشنگ,dathúil
818,hübsch::A,خوشگل,álainn
819,hübsch::A,خوشگل,dathúil
820,böse::A,بد,olc
821,dumm::A,احمق,dúr
822,dumm::A,احمق,amaideach
823,faul::A,لش,falsa
824,faul::A,لش,leisciúil
825,faul::A,تنبل,falsa
826,faul::A,تنبل,leisciúil
827,fleißig::A,زرنگ,dícheallach
828,geizig::A,خسیس,barainneach
829,geizig::A,خسیس,sprionlaithe
830,klug::A,عاقل,cliste
831,klug::A,باهوش,cliste
832,geschickt::A,ماهر,oilte
833,geschickt::A,ماهر,ealaíonta
834,lieb::A,عزیز,dil
835,lieb::A,عزیز,dílis
836,lustig::A,شاد,aerach
837,lustig::A,شاد,meidhreach
838,lustig::A,خوشحال,aerach
839,lustig::A,خوشحال,meidhreach
840,sanft::A,لطیف,bog
841,sanft::A,لطیف,séimh
842,hungrig::A,گرسنه,ocrach
843,krank::A,مریض,tinn
844,krank::A,مریض,breoite
845,krank::A,بیمار,tinn
846,krank::A,بیمار,breoite
847,nackt::A,لخت,nocht
848,nackt::A,برهنه,nocht
849,traurig::A,غمگین,brónach
850,lebendig::A,زنده,beo
851,gut::A,خوب,maith
852,schlecht::A,بد,dona
853,schlecht::A,بد,droch-
854,richtig::A,درست,ceart
855,schlimm::A,وخيم,gránna
856,schlimm::A,وخيم,tubaisteach
857,wahr::A,درست,fíor
858,wahr::A,حقیقی,fíor
859,alt::A,کهنه,sean
860,neu::A,نو,úr
861,neu::A,نو,nua
862,ehemalig::A,قبلی,iar-
863,ehemalig::A,قبلی,sean-
864,alt[Lebewesen]::A,پیر,sean
865,alt[Lebewesen]::A,پیر,aosta
866,jung::A,جوان,óg
867,arm::A,فقیر,bocht
868,reich::A,پولدار,saibhir
869,reich::A,پولدار,rachmasach
870,reich::A,ثروتمند,saibhir
871,reich::A,ثروتمند,rachmasach
872,bekannt::A,آشنا,atá eolas air
873,bekannt::A,معلوم,atá eolas air
874,berühmt::A,مشهور,cailiúil
875,berühmt::A,مشهور,clúiteach
876,fremd::A,خارجی,coimhthíoch
877,fremd::A,بیگانه,coimhthíoch
878,verschieden::A,مختلف,éagsúil
879,verschieden::A,مختلف,difriúil
880,verschieden::A,متفاوت,éagsúil
881,verschieden::A,متفاوت,difriúil
882,nah::A,نزدیک,gar
883,nah::A,نزدیک,deas
884,fern::A,دور,i bhfad uainn
885,fern::A,دور,i bhfad i gcéin
886,linker::A,چپ,clé
887,rechter::A,راست,deas
888,anderer::A,دیگر,eile
889,erster::A,اول,céad
890,zweiter::A,دوم,dóú
891,zweiter::A,دوم,dara
892,dritter::A,سوم,tríú
893,dritter::A,سوم,treas
894,letzter::A,آخر,déanach
895,letzter::A,آخر,deireanach
896,allein::ADV,تنها,i d'aonar
897,auf einmal::ADV,همزمان,ag an am céanna
898,zusammen::ADV,باهم,le chéile
899,zusammen::ADV,باهم,in eineacht
900,lange::ADV,مدت‌ها,fada
901,lange::ADV,مدت زیادی,fada
902,plötzlich::ADV,ناگهان,go tobann
903,plötzlich::ADV,ناگهان,i dtobainne
904,sofort::ADV,فوراً,ar an toirt
905,sofort::ADV,فوراً,ar an bpointe
906,später::ADV,بعدها,níos déanaí
907,jetzt::ADV,حالا,anois
908,jetzt::ADV,اکنون,anois
909,heute::ADV,امروز,inniu
910,morgen::ADV,فردا,amárach
911,bald::ADV,زود,go luath
912,bald::ADV,زود,gan mhoill
913,bald::ADV,بزودی,go luath
914,bald::ADV,بزودی,gan mhoill
915,dann::ADV,سپس,ansin
916,dann::ADV,آنوقت,ansin
917,gestern::ADV,دیروز,inné
918,einst::ADV,وقتی,tráth
919,einst::ADV,وقتی,uair amháin
920,einst::ADV,زمانی,tráth
921,einst::ADV,زمانی,uair amháin
922,damals::ADV,آنوقت,ag an am
923,damals::ADV,آنوقت,an t-am sin
924,damals::ADV,آنزمان,ag an am
925,damals::ADV,آنزمان,an t-am sin
926,danach::ADV,بعد,ina dhiaidh sin
927,vorher::ADV,قبلاً,cheana
928,vorher::ADV,قبلاً,roimhe sin
929,zuerst::ADV,اول,ar dtús
930,zuerst::ADV,ابتداء,ar dtús
931,einmal::ADV,یکدفعه,uair amháin
932,manchmal::ADV,گاهی,uaireanta
933,manchmal::ADV,بعضی اوقات,uaireanta
934,oft::ADV,اغلب,minic
935,immer::ADV,همیشه,i gcónaí
936,niemals::ADV,هرگز,riamh
937,hier::ADV,اینجا,anseo
938,hierhin::ADV,به اینجا,anseo
939,von hier::ADV,از اینجا,an áit seo
940,dort::ADV,آنجا,ann
941,dort::ADV,آنجا,ansin
942,dorthin::ADV,به آنجا,ann
943,dorthin::ADV,به آنجا,ansin
944,geradeaus::ADV,راست,ar aghaidh
945,vorwärts::ADV,جلو,
946,vorwärts::ADV,به پیش,
947,rückwärts::ADV,عقب,siar
948,zurück::ADV,پس,ar ais
949,zurück::ADV,عقب,ar ais
950,zurück::ADV,بالعکس,ar ais
951,unten::ADV,زیر,thíos
952,unten::ADV,پایین,thíos
953,hinab::ADV,به پایین,síos
954,oben::ADV,بالا,thuas
955,hinauf::ADV,به بالا,suas
956,überall::ADV,همه‌جا,i ngach áit
957,überall::ADV,همه‌جا,ar fud na háite
958,nicht::ADV,نه,ní
959,nicht::ADV,نه,cha
960,ein wenig::ADV,کمی,beagán
961,kaum::ADV,به سختی,ar éigean
962,sehr::ADV,خیلی,an-
963,sehr::ADV,بسیار,an-
964,so::ADV,چنین,chomh
965,so::ADV,چنین,mar sin
966,so::ADV,اینطور,chomh
967,so::ADV,اینطور,mar sin
968,noch::ADV,هنوز,fós
969,noch::ADV,هنوز,go fóill
970,nur::ADV,فقط,amháin
971,nur::ADV,فقط,níl ach
972,nur::ADV,تنها,amháin
973,nur::ADV,تنها,níl ach
974,schon::ADV,قبلاً,cheana
975,schon::ADV,قبلاً,cheana féin
976,schon::ADV,به این زودی,cheana
977,schon::ADV,به این زودی,cheana féin
978,wieder::ADV,باز,arís
979,wieder::ADV,باز,athuair
980,wieder::ADV,دوباره,arís
981,wieder::ADV,دوباره,athuair
982,vergebens::ADV,بیهوده,amú
983,vergebens::ADV,بیهوده,in aisce
984,vor::PRP,در جلوی,ar thosach
985,hinter::PRP,پشت,laistiar de
986,hinter::PRP,پشت,taobh thiar de
987,unter::PRP,تحت,faoi
988,durch::PRP,از وسط,trí
989,durch::PRP,از ميان,trí
990,neben::PRP,کنار,taobh le
991,neben::PRP,کنار,in aice le
992,neben::PRP,پهلوی,taobh le
993,neben::PRP,پهلوی,in aice le
994,zwischen::PRP,بین,idir
995,zwischen::PRP,میان,idir
996,wegen::PRP,برای,de bharr
997,wegen::PRP,برای,mar gheall ar
998,wegen::PRP,بخاطر,de bharr
999,wegen::PRP,بخاطر,mar gheall ar
1000,dies::PRN,این,seo
1001,das::PRN,آن,sin
1002,alles::PRN,تمام,gach rud
1003,alles::PRN,همه‌چیر,gach rud
1004,ich::PRN,من,mé
1005,ich::PRN,من,mise
1006,du::PRN,تو,tú
1007,du::PRN,تو,tusa
1008,er::PRN,او,sé
1009,er::PRN,او,seisean
1010,wir::PRN,ما,sinn
1011,ihr::PRN,شما,sibh
1012,ihr::PRN,شما,sibhse
1013,sie::PRN,آنها,siad
1014,sie::PRN,آنها,siadsan
1015,was::FPRN,چه,cad
1016,was::FPRN,چه,céard
1017,wer::FPRN,کی,cé
1018,wo::FADV,کجا,cá
1019,wo::FADV,کجا,cén áit
1020,wohin::FADV,بکجا,cá
1021,wohin::FADV,بکجا,cén áit
1022,wie::FADV,چطور,conas
1023,wie::FADV,چطور,cén chaoi
1024,wie::FADV,چگونه,conas
1025,wie::FADV,چگونه,cén chaoi
1026,warum::FADV,چرا,cén fáth
1027,warum::FADV,چرا,cad chuige
1028,warum::FADV,برای چه,cén fáth
1029,warum::FADV,برای چه,cad chuige
1030,wieviel::FNUM,چند,cá mhéad
1031,wieviel::FNUM,چقدر,cá mhéad
1032,eins::NUM,یک,aon
1033,zwei::NUM,دو,dhá
1034,drei::NUM,سه,trí
1035,vier::NUM,چهار,ceathair
1036,fünf::NUM,پنج,cúig
1037,sechs::NUM,شش,sé
1038,sieben::NUM,هفت,seacht
1039,acht::NUM,هشت,ocht
1040,neun::NUM,نه,naoi
1041,zehn::NUM,ده,deich
1042,elf::NUM,یازده,aon déag
1043,zwölf::NUM,دوازده,dó dhéag
1044,zwanzig::NUM,بیست,fiche
1045,dreißig::NUM,سی,tríocha
1046,vierzig::NUM,چهل,daichead
1047,vierzig::NUM,چهل,ceathracha
1048,fünfzig::NUM,پنجاه,caoga
1049,sechzig::NUM,شصت,seasca
1050,siebzig::NUM,هفتاد,seachtó
1051,achtzig::NUM,هشتاد,ochtó
1052,neunzig::NUM,نود,nócha
1053,hundert::NUM,صد,céad
1054,tausend::NUM,هزار,míle
1055,und::CNJ,و,agus
1056,oder::CNJ,یا,nó
1057,stehen::V,ایستادن,seas
1058,sitzen::V,نشستن,suigh
1059,liegen::V,خوابیدن,luigh
1060,liegen::V,دراز کشیدن,luigh
1061,hängen::V,آویزان بودن,tá crochta
1062,werden::V,شدن,éirigh
1063,passieren::V,گذشتن,tarlaigh
1064,passieren::V,اتفاق افتادن,tarlaigh
1065,beginnen::V,شروع شدن,tosaigh
1066,enden::V,تمام شدن,críochnaigh
1067,wechseln::V,عوض شدن,athraigh
1068,aufgehen[Sonne]::V,برآمدن,éirigh
1069,aufgehen[Sonne]::V,طلوع کردن,éirigh
1070,untergehen[Sonne]::V,غروب کردن,fuin
1071,untergehen[Sonne]::V,غروب کردن,téigh faoi
1072,scheinen[Sonne]::V,تابیدن,taitin
1073,scheinen[Sonne]::V,تابیدن,soilsigh
1074,donnern::V,رعد زدن,tá toirneach ann
1075,wehen::V,دمیدن,séid
1076,strömen::V,روان شدن,sil
1077,fließen::V,روان شدن,rith
1078,fließen::V,روان شدن,snigh
1079,sich drehen::V,چرخیدن,cas
1080,sich drehen::V,چرخیدن,imrothlaigh
1081,schwanken::V,خم و راست شدن,luasc
1082,schwingen::V,تاب خوردن,luasc
1083,schwingen::V,نوسان کردن,luasc
1084,fallen::V,افتادن,tit
1085,fallen::V,سقوط کردن,tit
1086,brennen::V,سوزاندن,dóigh
1087,rauchen::V,دود کردن,plúch toite
1088,regnen::V,باران آمدن,báistigh
1089,regnen::V,باران آمدن,tá ag cur báistí
1090,gefrieren::V,یخ بستن,sioc
1091,gefrieren::V,یخ بستن,reoigh
1092,tauen::V,آب شدن,leáigh
1093,tauen::V,آب شدن,coscair
1094,schmelzen::V,آب شدن,leáigh
1095,trocknen::V,خشک شدن,triomaigh
1096,sieden::V,جوشیدن,fiuch
1097,sieden::V,جوشیدن,beirigh
1098,faulen::V,فاسد شدن,lobh
1099,faulen::V,فاسد شدن,dreoigh
1100,verfaulen::V,پوسیدن,lobh
1101,verfaulen::V,پوسیدن,feoigh
1102,reißen::V,پاره شدن,bris
1103,versinken::V,غرق شدن,téigh síos
1104,vergehen::V,گذشتن,téigh thart
1105,erscheinen::V,ظاهر شدن,tar
1106,verschwinden::V,گم شدن,imigh
1107,verschwinden::V,از بین رفتن,imigh
1108,sinken::V,پایین آمدن,tit
1109,sinken::V,پایین آمدن,ísligh
1110,abnehmen::V,کم شدن,maolaigh
1111,abnehmen::V,کم شدن,laghdaigh
1112,zunehmen::V,زیاد شدن,méadaigh
1113,steigen::V,بالا رفتن,éirigh
1114,wachsen::V,قد کشیدن,fás
1115,glänzen::V,برق زدن,lonraigh
1116,funkeln::V,جرقه زدن,drithligh
1117,lärmen::V,شلوغ کردن,tóg callán
1118,läuten::V,زنگ زدن,buail
1119,klingeln::V,زنگ زدن,buail
1120,klirren::V,جرنگ جرنگ صدا کردن,cling
1121,brausen::V,طوفانی بودن,búir
1122,rauschen::V,خش‌خش کردن,tá ag siosarnach
1123,klingen::V,صدا دادن,tá glór ag
1124,bellen::V,عوعو کردن,amhastraigh
1125,heulen::V,زوزه کشیدن,glam
1126,blasen::V,فوت کردن,séid
1127,pfeifen::V,سوت زدن,lig fead
1128,schreien::V,فریاد زدن,béic
1129,schreien::V,فریاد زدن,glaoigh
1130,stöhnen::V,نالیدن,lig cnead
1131,zittern::V,لرزیدن,crith
1132,zittern::V,لرزیدن,creathnaigh
1133,leben::V,زیستن,mair
1134,leben::V,زندگی کردن,mair
1135,geboren werden::V,متولد شدن,rugadh
1136,atmen::V,تنفس کردن,análaigh
1137,trinken::V,نوشیدن,ól
1138,essen::V,خوردن,ith
1139,schlucken::V,بلعیدن,slog
1140,schlucken::V,قورت دادن,slog
1141,müde werden::V,خسته شدن,tuirsigh
1142,einschlafen::V,خواب رفتن,tit ina chodladh
1143,schlafen::V,خوابیدن,codail
1144,aufwachen::V,از خواب بیدار شدن,múscail
1145,aufstehen::V,بیدار شدن,éirigh
1146,sich erholen::V,استراحت کردن,lig scíth
1147,krank werden::V,مریض شدن,éirigh tinn
1148,krank sein::V,بیمار بودن,tá tinn
1149,schmerzen::V,درد کردن,tá pian i
1150,husten::V,سرفه کردن,déan casacht
1151,genesen::V,بهبود یافتن,téarnaigh
1152,sterben::V,مردن,éag
1153,sterben::V,مردن,faigh bás
1154,umkommen::V,کشته شدن,caill
1155,sich bewegen::V,حرکت کردن,bog
1156,sich bewegen::V,حرکت کردن,gluais
1157,sich rühren::V,تکان خوردن,corraigh
1158,sich erheben::V,برخواستن,seas suas
1159,sich setzen::V,نشستن,suigh
1160,hinfallen::V,زمین خوردن,tit
1161,laufen::V,پیاده رفتن,siúil
1162,schreiten::V,قدم زدن,siúil
1163,spazierengehen::V,گردش رفتن,téigh ag spaisteoireacht
1164,eilen::V,شتاب کردن,deifrigh
1165,eilen::V,شتاب کردن,brostaigh
1166,sich beeilen::V,عجله کردن,deifrigh
1167,sich beeilen::V,عجله کردن,déan deifir
1168,sausen::V,صفیر کشیدن,luathaigh
1169,rennen::V,دویدن,rith
1170,springen::V,پریدن,léim
1171,klettern::V,بالا رفتن,dreap
1172,schaukeln::V,تاب خوردن,téigh ar an maide corrach
1173,kriechen::V,خزیدن,snámh
1174,schwimmen::V,شنا کردن,snámh
1175,tauchen::V,غواصی کردن,tum
1176,rudern::V,پارو زدن,iomair
1177,rudern::V,پارو زدن,rámhaigh
1178,fahren::V,سواره رفتن,tiomáin
1179,fliegen::V,پریدن,eitil
1180,gehen::V,رفتن,téigh
1181,weggehen::V,رفتن,imigh
1182,abfahren::V,حرکت کردن,imigh
1183,anhalten::V,ایست کردن,stad
1184,hineingehen::V,داخل شدن,téigh isteach
1185,eintreten::V,وارد شدن,téigh isteach
1186,kommen::V,آمدن,tar
1187,ankommen::V,رسیدن,tar
1188,zurückkommen::V,برگشتن,fill
1189,bleiben::V,ماندن,fan
1190,warten::V,منتظر بودن,fan
1191,erwarten::V,انتظار داشتن,tá ag súil le
1192,erwarten::V,انتظار داشتن,tá ag dréim le
1193,suchen::V,جستجو کردن,lorg
1194,finden::V,یافتن,faigh
1195,finden::V,یافتن,aimsigh
1196,finden::V,پیدا کردن,faigh
1197,finden::V,پیدا کردن,aimsigh
1198,versuchen::V,سعی کردن,triail
1199,versuchen::V,کوشش کردن,triail
1200,vorbereiten::V,آماده کردن,réitigh
1201,lieben::V,عاشق بودن,gráigh
1202,mögen::V,میل داشتن,taitin le
1203,mögen::V,میل داشتن,is maith le
1204,mögen::V,دوست داشتن,taitin le
1205,mögen::V,دوست داشتن,is maith le
1206,lachen::V,خندیدن,gáir
1207,rühren::V,به رقت آوردن,téigh i bhfeidhm ar
1208,weinen::V,گریه کردن,goil
1209,weinen::V,گریه کردن,caoin
1210,schimpfen::V,فحاشی کردن,tá ag clamhsán
1211,sich ärgern::V,ناراحت شدن,tá corraithe
1212,sich fürchten::V,واهمه کردن,tá eagla ar
1213,fürchten::V,ترسیدن,tá eagla ar
1214,fliehen::V,گریختن,teith
1215,flüchten::V,فرار کردن,éalaigh
1216,sehen::V,دیدن,feic
1217,anschauen::V,نگاه کردن,dearc
1218,anschauen::V,نگاه کردن,féach ar
1219,ansehen::V,تماشا کردن,breathnaigh
1220,hören::V,شنیدن,cluin
1221,zuhören::V,گوش دادن,éist
1222,probieren::V,چشیدن,bliais
1223,riechen::V,بوییدن,bolaigh
1224,riechen::V,بو کردن,bolaigh
1225,fühlen::V,احساس کردن,braith
1226,fühlen::V,احساس کردن,mothaigh
1227,scheinen::V,بنظر آمدن,tá an chuma ar
1228,zu sehen sein::V,دیده شدن,tá le feiceáil
1229,vernehmen::V,شنیدن,clois
1230,frieren::V,سرد بودن,tá fuar
1231,tun::V,کردن,déan
1232,können::V,توانستن,féad
1233,können::V,توانستن,is féidir le
1234,wollen::V,خواستن,tá ag iarraidh
1235,anfangen::V,شروع کردن,tosaigh
1236,anfangen::V,شروع کردن,cuir tús le
1237,beenden::V,تمام کردن,críochnaigh
1238,beenden::V,تمام کردن,cuir deireadh le
1239,beenden::V,پایان دادن,críochnaigh
1240,beenden::V,پایان دادن,cuir deireadh le
1241,aufhören::V,دست کشیدن,stad
1242,gelingen::V,موفق شدن,éirigh le
1243,geraten::V,نتیجه دادن,tá deireadh ar
1244,öffnen::V,گشودن,oscail
1245,öffnen::V,باز کردن,oscail
1246,schließen::V,بستن,dún
1247,schließen::V,بستن,iaigh
1248,schließen::V,قفل کردن,dún
1249,schließen::V,قفل کردن,iaigh
1250,stellen::V,گذاردن,cuir
1251,setzen::V,نشاندن,cuir
1252,setzen::V,نشاندن,socraigh
1253,legen::V,گذاشتن,cuir
1254,berühren::V,دست زدن,teagmhaigh le
1255,berühren::V,لمس کردن,teagmhaigh le
1256,verbinden::V,وصل کردن,ceangail
1257,bedecken::V,پوشاندن,clúdaigh
1258,bedecken::V,پوشاندن,cumhdaigh
1259,aufhängen::V,آویختن,croch
1260,anzünden::V,سوزاندن,las
1261,anzünden::V,سوزاندن,adhain
1262,aufheben::V,برداشتن,tóg
1263,aufheben::V,برداشتن,ardaigh
1264,aufheben::V,بلند کردن,tóg
1265,aufheben::V,بلند کردن,ardaigh
1266,zurücklassen::V,گذاشتن,fág
1267,verlieren::V,گم کردن,caill
1268,fallen lassen::V,انداختن,lig uait
1269,fallen lassen::V,انداختن,caith uait
1270,machen::V,کردن,déan
1271,machen::V,کردن,réitigh
1272,machen::V,ساختن,déan
1273,machen::V,ساختن,réitigh
1274,herstellen::V,ساختن,táirg
1275,herstellen::V,تولید کردن,táirg
1276,bauen::V,ساختن,tóg
1277,bauen::V,بنا کردن,tóg
1278,reparieren::V,درست کردن,deisigh
1279,reparieren::V,تعمیر کردن,deisigh
1280,verbessern::V,بهتر کردن,feabhsaigh
1281,ändern::V,تغییر دادن,athraigh
1282,graben::V,کندن,tochail
1283,graben::V,گود کردن,tochail
1284,beugen::V,کج کردن,crom
1285,biegen::V,خم کردن,lúb
1286,drehen::V,چرخاندن,cas
1287,wenden::V,برگرداندن,tiontaigh
1288,umdrehen::V,برگرداندن,iompaigh
1289,umdrehen::V,برگرداندن,tiontaigh
1290,heben::V,برداشتن,ardaigh
1291,hochheben::V,برآوردن,tóg
1292,hochheben::V,بلند کردن,tóg
1293,ergreifen::V,گرفتن,beir ar
1294,halten::V,نگاه داشتن,coimeád
1295,halten::V,نگاه داشتن,coinnigh
1296,drücken::V,فشار دادن,brúigh
1297,drücken::V,فشار آوردن,brúigh
1298,schieben::V,هل دادن,brúigh
1299,kratzen::V,خاریدن,scríob
1300,lecken::V,لیسیدن,ligh
1301,lecken::V,لیسیدن,leadhb
1302,beißen::V,گاز زدن,bain greim as
1303,abreißen::V,پاره کردن,stróic
1304,abreißen::V,پاره کردن,tarraing
1305,abschneiden::V,بریدن,scoith
1306,abschneiden::V,قطع کردن,scoith
1307,binden::V,بستن,ceangail
1308,stecken::V,فرو کردن,sáigh
1309,brechen::V,شکستن,bris
1310,klopfen::V,کوبیدن,cnag
1311,hauen::V,زدن,buail
1312,kleben::V,چسباندن,gliúáil
1313,reiben::V,مالش دادن,cuimil
1314,streichen::V,مالیدن,leath
1315,schleifen::V,تیز کردن,líomh
1316,schneiden::V,چیدن,gearr
1317,schneiden::V,بریدن,gearr
1318,rütteln::V,لرزاندن,croith
1319,rütteln::V,تکان دادن,croith
1320,schütteln::V,تکان دادن,croith
1321,schwenken::V,تاب دادن,luasc
1322,schütten::V,ریختن,doirt
1323,füllen::V,پر کردن,líon
1324,einwickeln::V,پیچیدن,cuach
1325,einwickeln::V,پیچیدن,clúdaigh
1326,tragen::V,بردن,iompair
1327,tragen::V,حمل کردن,iompair
1328,schleppen::V,کشیدن,tarraing
1329,ziehen::V,کشیدن,tarraing
1330,aufbewahren::V,نگهداری کردن,coinnigh
1331,werfen::V,انداختن,caith
1332,werfen::V,پرتاب کردن,caith
1333,fangen::V,گرفتن,ceap
1334,packen::V,گرفتن,beir ar
1335,verstecken::V,قایم کردن,folaigh
1336,verstecken::V,قایم کردن,cuir i bhfolach
1337,verstecken::V,پنهان کردن,folaigh
1338,verstecken::V,پنهان کردن,cuir i bhfolach
1339,teilen::V,قسمت کردن,roinn
1340,teilen::V,تقسیم کردن,roinn
1341,schicken::V,فرستادن,seol
1342,schicken::V,ارسال کردن,seol
1343,bringen::V,آوردن,beir
1344,bringen::V,آوردن,tabhair
1345,hinzufügen::V,افزودن,cuir le
1346,hinzufügen::V,اضافه کردن,cuir le
1347,bekommen::V,گرفتن,faigh
1348,erhalten::V,دریافت کردن,faigh
1349,nehmen::V,گرفتن,tóg
1350,nehmen::V,گرفتن,glac
1351,nehmen::V,برداشتن,tóg
1352,nehmen::V,برداشتن,glac
1353,wählen::V,انتخاب کردن,pioc
1354,wählen::V,انتخاب کردن,roghnaigh
1355,auswählen::V,برگزیدن,roghnaigh
1356,bewahren::V,حفظ کردن,caomhnaigh
1357,bewahren::V,حفاظت کردن,caomhnaigh
1358,behindern::V,مانع بودن,cuir bac ar
1359,verderben::V,از بین بردن,mill
1360,beschädigen::V,صدمه زدن,loit
1361,beschädigen::V,صدمه زدن,déan damáiste do
1362,zerbrechen::V,شکستن,bris
1363,zerreißen::V,دریدن,stiall
1364,zerreißen::V,پاره کردن,stiall
1365,zerstören::V,خراب کردن,mill
1366,zerstören::V,خراب کردن,scrios
1367,zerstören::V,ویران کردن,mill
1368,zerstören::V,ویران کردن,scrios
1369,verbrennen::V,سوزاندن,las
1370,verbrennen::V,سوزاندن,dóigh
1371,geben::V,دادن,tabhair
1372,reichen::V,دادن,sín
1373,reichen::V,دادن,cuir
1374,schenken::V,هدیه دادن,bronn
1375,schenken::V,هدیه دادن,tabhair
1376,versprechen::V,قول دادن,geall
1377,versprechen::V,وعده دادن,geall
1378,wünschen::V,آرزو کردن,guigh
1379,loben::V,ستایش کردن,mol
1380,küssen::V,بوسیدن,póg
1381,wiegen::V,نوسان کردن,bog
1382,wiegen::V,نوسان کردن,luasc
1383,zudecken::V,پوشاندن,clúdaigh
1384,wecken::V,بیدار کردن,dúisigh
1385,zeigen::V,نشان دادن,taispeáin
1386,führen::V,رهنمائی کردن,treoraigh
1387,lehren::V,آموختن,múin
1388,lehren::V,آموختن,teagasc
1389,lehren::V,یاد دادن,múin
1390,lehren::V,یاد دادن,teagasc
1391,unterrichten::V,درس دادن,múin
1392,unterrichten::V,درس دادن,teagasc
1393,unterrichten::V,تدریس کردن,múin
1394,unterrichten::V,تدریس کردن,teagasc
1395,aufziehen::V,تربیت کردن,tóg
1396,leiten::V,اداره کردن,tá i gceannas ar
1397,antreiben::V,عجله دادن,gríosaigh
1398,lassen::V,وادار کردن,cuir ag
1399,einladen::V,دعوت کردن,cuir cuireadh ar
1400,einladen::V,مهمان کردن,cuir cuireadh ar
1401,vereinigen::V,یکی کردن,aontaigh
1402,vereinigen::V,متحد کردن,aontaigh
1403,besuchen::V,دیدار کردن,tabhair cuairt ar
1404,treffen::V,ملاقات کردن,cas ar
1405,treffen::V,ملاقات کردن,buail le
1406,sich versammeln::V,جمع شدن,bailigh
1407,sich versammeln::V,جمع شدن,cruinnigh
1408,spielen::V,بازی کردن,imir
1409,spielen::V,بازی کردن,tá ag spraoi
1410,singen::V,آواز خواندن,can
1411,tanzen::V,رقصیدن,rinc
1412,tanzen::V,رقصیدن,damhsaigh
1413,sich trennen::V,جدا شدن,scar
1414,verlassen::V,ترک کردن,fág
1415,retten::V,نجات دادن,tarrtháil
1416,bewachen::V,حراست کردن,cosain
1417,bewachen::V,حراست کردن,gardáil
1418,schützen::V,حفظ کردن,cosain
1419,verteidigen::V,دفاع کردن,cosain
1420,sich schlagen::V,کتک‌کاری کردن,tá ag bruíon
1421,schießen::V,تیر زدن,caith
1422,schießen::V,تیر زدن,scaoil
1423,siegen::V,پیروز شدن,bain
1424,siegen::V,پیروز شدن,buaigh
1425,ärgern::V,ناراحت کردن,cuir isteach ar
1426,schlagen::V,زدن,buail
1427,schlagen::V,کوبیدن,buail
1428,treten::V,لگد زدن,ciceáil
1429,stechen::V,چاقو زدن,sáigh
1430,stoßen::V,هل دادن,brúigh
1431,stoßen::V,هل دادن,soncáil
1432,stehlen::V,دزدیدن,goid
1433,stören::V,مزاحم شدن,cuir isteach ar
1434,belästigen::V,زحمت دادن,cuir as do
1435,verbergen::V,پنهان کردن,ceil
1436,täuschen::V,گول زدن,cuir dallamullóg ar
1437,täuschen::V,فریب دادن,cuir dallamullóg ar
1438,betrügen::V,گول زدن,déan calaois ar
1439,betrügen::V,فریب دادن,déan calaois ar
1440,töten::V,کشتن,maraigh
1441,wohnen::V,منزل داشتن,cuir faoi
1442,wohnen::V,منزل داشتن,tá ina chónaí
1443,wohnen::V,سکونت داشتن,cuir faoi
1444,wohnen::V,سکونت داشتن,tá ina chónaí
1445,arbeiten::V,کار کردن,oibrigh
1446,sammeln::V,جمع کردن,bailigh
1447,sammeln::V,جمع کردن,cruinnigh
1448,pflücken::V,چیدن,pioc
1449,jagen::V,شکار کردن,seilg
1450,fischen::V,صید کردن,iasc
1451,fischen::V,ماهی‌گیری کردن,iasc
1452,fassen::V,گرفتن,beir ar
1453,hüten::V,چراندن,aoirigh
1454,hüten::V,مراقبت کردن,aoirigh
1455,treiben::V,راندن,seol
1456,treiben::V,راندن,tiomáin
1457,anbinden::V,متصل کردن,ceangail
1458,füttern::V,غذا دادن,cothaigh
1459,füttern::V,غذا دادن,beathaigh
1460,melken::V,دوشیدن,bligh
1461,melken::V,دوشیدن,crúigh
1462,hacken::V,خرد کردن,gearr
1463,gießen::V,ریختن,uiscigh
1464,reifen::V,رسیدن,aibigh
1465,zubereiten::V,طبخ کردن,cócaráil
1466,zubereiten::V,آماده کردن,cócaráil
1467,kochen::V,پختن,bruith
1468,kochen::V,پختن,beirigh
1469,kochen::V,آشپزی کردن,bruith
1470,kochen::V,آشپزی کردن,beirigh
1471,backen::V,پختن,bácáil
1472,braten::V,سرخ کردن,róst
1473,braten::V,سرخ کردن,frioch
1474,umrühren::V,هم زدن,measc
1475,stricken::V,بافتن,cniotáil
1476,nähen::V,دوختن,fuaigh
1477,färben::V,رنگ زدن,dathaigh
1478,reinigen::V,پاک کردن,glan
1479,reinigen::V,تمیز کردن,glan
1480,waschen::V,شستن,nigh
1481,abwischen::V,زدودن,glan
1482,spülen::V,شستن,sruthlaigh
1483,fegen::V,جارو کردن,scuab
1484,kehren::V,جارو کردن,scuab
