,Concept_ID,ko,is
832,zunehmen::V,증가하다,aukast
833,steigen::V,상승하다,stíga
834,wachsen::V,생기하다,vaxa
835,glänzen::V,뛰오나다,glóa
836,glänzen::V,뛰오나다,glampa
837,funkeln::V,불티가잍어나다,leiftra
838,lärmen::V,떠들다,hafa hátt
839,läuten::V,울시다,hringja
840,klingeln::V,초닌총을울리다,hringja
841,klirren::V,탁탁울리다,glamra
842,klirren::V,탁탁울리다,skrölta
843,brausen::V,쏴쏴소리내다,ólga
844,rauschen::V,솨솨,suða
845,klingen::V,반향하다,hljóma
846,bellen::V,짖다,gelta
847,heulen::V,포효하다,væla
848,heulen::V,포효하다,ýlfra
849,blasen::V,불다,blása
850,pfeifen::V,피리를불다,blístra
851,schreien::V,절규하다,æpa
852,stöhnen::V,신음하다,stynja
853,zittern::V,저뉼하다,titra
854,zittern::V,저뉼하다,skjálfa
855,leben::V,살다,lifa
856,geboren werden::V,태어난,fæðast
857,atmen::V,숨쉬다,anda
858,atmen::V,숨쉬다,draga andann
859,trinken::V,마시다,drekka
860,essen::V,먹다,borða
861,schlucken::V,들이켜다,kingja
862,einschlafen::V,잠들다,sofna
863,schlafen::V,자다,sofa
864,aufwachen::V,눈트다,vakna
865,aufstehen::V,서다,fara á fætur
866,sich erholen::V,회복하다,hvíla sig
867,schmerzen::V,아프다,kenna til
868,husten::V,잔기침하다,hósta
869,genesen::V,낫다,batna
870,genesen::V,낫다,frískast
871,sterben::V,죽다,deyja
872,umkommen::V,못쓰게되다,farast
873,sich bewegen::V,움직이다,bifast
874,sich rühren::V,움직이다,hreyfast
875,sich erheben::V,이러서다,standa upp
876,sich setzen::V,앉히다,setjast
877,hinfallen::V,넘어지다,detta
878,laufen::V,걷다,labba
879,schreiten::V,보행하다,ganga
880,spazierengehen::V,산보하다,ganga sér til skemmtunar
881,eilen::V,서둘다,fara hratt
882,sich beeilen::V,서둘게하다,flýta sér
883,sausen::V,서들러 떠나다,þjóta
884,rennen::V,달리다,hlaupa
885,springen::V,도약하다,stökkva
886,klettern::V,갑겨오르다,klifra
887,schaukeln::V,흔들리게하다,róla
888,schaukeln::V,흔들리게하다,rugga
889,kriechen::V,기다,skríða
890,schwimmen::V,헤엄치다,synda
891,tauchen::V,잠기다,kafa
892,rudern::V,물을헤치다,róa
893,fahren::V,가다,aka
894,fahren::V,가다,fara
895,fahren::V,나르다,aka
896,fahren::V,나르다,fara
897,fliegen::V,날다,fljúga
898,gehen::V,가다,fara
899,gehen::V,가다,ganga
900,weggehen::V,팔리다,fara burt
901,weggehen::V,팔리다,ganga burt
902,abfahren::V,출발하다,aka burt
903,anhalten::V,멈추다,stöðva
904,hineingehen::V,(그리로)가다,ganga inn
905,eintreten::V,들러가다,koma inn
906,eintreten::V,들러가다,ganga inn
907,kommen::V,오다,koma
908,ankommen::V,고챀하다,koma til
909,zurückkommen::V,보기,koma til baka
910,bleiben::V,체류,haldast
911,bleiben::V,체류,vera kyrr
912,warten::V,기다리다,bíða
913,erwarten::V,기대하다,búast við
914,erwarten::V,기대하다,eiga von á
915,suchen::V,찾다,leita
916,suchen::V,구하다,leita
917,finden::V,찾아내다,finna
918,versuchen::V,시험하다,reyna
919,vorbereiten::V,재비하다,undirbúa
920,lieben::V,사랑하다,elska
921,mögen::V,줗아하다,þykja gott
922,mögen::V,줗아하다,falla í geð
923,lachen::V,웃다,hlæja
924,rühren::V,건드리다,snerta
925,weinen::V,울다,gráta
926,schimpfen::V,꾸짖다,skammast
927,sich ärgern::V,화를내게 하다,sárna
928,sich ärgern::V,화를내게 하다,gremjast
929,sich fürchten::V,두려원하다,óttast
930,fürchten::V,두려원하다,óttast
931,fliehen::V,도망치다,flýja
932,flüchten::V,도주하다,strjúka
933,sehen::V,보다,sjá
934,anschauen::V,바라보다,horfa á
935,ansehen::V,바라보다,líta á
936,hören::V,듣다,heyra
937,zuhören::V,듣다,hlusta
938,probieren::V,시식하다,smakka
939,riechen::V,내새를맡다,þefa
940,fühlen::V,느끼다,finna til
941,scheinen::V,...것같다,virðast
942,zu sehen sein::V,보이는,vera að sjá
943,vernehmen::V,듣다,heyra
944,vernehmen::V,듣다,greina
945,vernehmen::V,들어서일다,heyra
946,vernehmen::V,들어서일다,greina
947,frieren::V,춥다,frjósa
948,tun::V,하다,gera
949,können::V,할주릴다,geta
950,wollen::V,바라다,ætla
951,wollen::V,바라다,vilja
952,anfangen::V,시작하다,hefja
953,beenden::V,다하다,enda
954,beenden::V,다하다,ljúka
955,aufhören::V,그만두다,lykta
956,gelingen::V,성국하다,heppnast
957,geraten::V,잘되어가다,lukkast
958,öffnen::V,열다,opna
959,schließen::V,추측하다,loka
960,stellen::V,세우다,láta
961,stellen::V,세우다,setja
962,setzen::V,놓다,láta
963,setzen::V,놓다,setja
964,legen::V,눕히다,láta
965,legen::V,눕히다,leggja
966,berühren::V,대다,koma við
967,verbinden::V,옝열하다,sameina
968,bedecken::V,덮다,hylja
969,aufhängen::V,매달다,hengja
970,aufhängen::V,매달다,hengja upp
971,anzünden::V,점화하다,kveikja í
972,aufheben::V,위로올리다,taka upp
973,aufheben::V,위로올리다,lyfta upp
974,zurücklassen::V,튀에남기다,skilja eftir
975,verlieren::V,잃다,týna
976,verlieren::V,잃다,glata
977,fallen lassen::V,떨어뜨리다,missa
978,machen::V,하다,búa til
979,herstellen::V,제조하다,framleiða
980,bauen::V,짓다,smíða
981,bauen::V,짓다,byggja
982,reparieren::V,수셩자다,gera við
983,verbessern::V,정정하다,bæta
984,ändern::V,바꾸다,breyta
985,graben::V,파다,grafa
986,beugen::V,구부리다,beygja
987,biegen::V,굽히다,sveigja
988,drehen::V,회전,snúa
989,wenden::V,회전시키다,snúa
990,wenden::V,회전시키다,venda
991,umdrehen::V,회전시키다,venda
992,umdrehen::V,회전시키다,snúa við
993,heben::V,일으아키다,hefja
994,hochheben::V,틀어올리다,lyfta upp
995,ergreifen::V,잡다,grípa
996,halten::V,잡다,rúma
997,halten::V,잡다,halda
998,drücken::V,누르다,þjá
999,drücken::V,누르다,þrýsta
1000,schieben::V,밀다,ýta
1001,kratzen::V,긁다,klóra
1002,lecken::V,핥다,sleikja
1003,beißen::V,물다,bíta
1004,abschneiden::V,귾어내다,skera af
1005,abschneiden::V,귾어내다,klippa af
1006,binden::V,매다,binda
1007,stecken::V,찌르다,stinga
1008,brechen::V,금,brjóta
1009,klopfen::V,치다,berja
1010,klopfen::V,치다,klappa
1011,hauen::V,때리다,berja
1012,hauen::V,때리다,höggva
1013,kleben::V,들러붙다,líma
1014,reiben::V,문지르다,núa
1015,streichen::V,쓰다듬다,smyrja
1016,schleifen::V,갈다,slípa
1017,schneiden::V,베다,skera
1018,schneiden::V,베다,klippa
1019,rütteln::V,흔들다,skaka
1020,schütteln::V,흔들다,hrista
1021,schwenken::V,흔들다,sveifla
1022,schütten::V,따르다,hella
1023,füllen::V,담다,fylla
1024,einwickeln::V,싸다,vefja inn í
1025,tragen::V,지우다,bera
1026,schleppen::V,끌다,draga
1027,ziehen::V,당기다,toga
1028,ziehen::V,당기다,draga
1029,aufbewahren::V,간직하다,geyma
1030,werfen::V,던지다,kasta
1031,fangen::V,밥다,grípa
1032,packen::V,쥐다,þrífa í
1033,verstecken::V,숨기다,fela
1034,teilen::V,나누다,deila
1035,schicken::V,보내다,senda
1036,bringen::V,가겨,færa
1037,bringen::V,가겨,flytja
1038,hinzufügen::V,부가하다,bæta við
1039,bekommen::V,얻다,hljóta
1040,bekommen::V,얻다,ná
1041,erhalten::V,지니다,fá
1042,nehmen::V,잡다,taka
1043,wählen::V,선거하다,velja
1044,auswählen::V,선출하다,velja úr
1045,bewahren::V,저장보종,gæta
1046,bewahren::V,저장보종,vernda
1047,behindern::V,훼방하다,varna
1048,verderben::V,못쓰게 되다,spilla
1049,beschädigen::V,상하게하다,skemma
1050,zerbrechen::V,깨뜨리다,brjóta
1051,zerreißen::V,잡아쫓다,rífa
1052,zerreißen::V,잡아쫓다,rífa sundur
1053,zerstören::V,파괴하다,rífa niður
1054,verbrennen::V,소실하다,brenna
1055,geben::V,주다,gefa
1056,reichen::V,내일다,rétta
1057,schenken::V,주다,gefa
1058,versprechen::V,약속하다,lofa
1059,versprechen::V,약속하다,heita
1060,wünschen::V,바라다,óska
1061,loben::V,칭찬하다,lofa
1062,loben::V,칭찬하다,hrósa
1063,küssen::V,키스하다,kyssa
1064,wiegen::V,어르다,rugga
1065,zudecken::V,뚜꺼을하다,þekja
1066,zudecken::V,뚜꺼을하다,breiða yfir
1067,wecken::V,깨우다,vekja
1068,zeigen::V,보이다,sýna
1069,führen::V,가게하다,leiða
1070,lehren::V,가르치다,kenna
1071,unterrichten::V,가르지다,fræða
1072,aufziehen::V,사육하다,ala upp
1073,leiten::V,이끌다,stjórna
1074,antreiben::V,몰다,hvetja
1075,lassen::V,내버려두다,láta
1076,einladen::V,초청하다,bjóða heim
1077,vereinigen::V,하나로하다,sameina
1078,besuchen::V,방문하다,heimsækja
1079,treffen::V,만나다,hitta
1080,sich versammeln::V,조립하다,safnast saman
1081,spielen::V,눌다,leika sér
1082,singen::V,노래하다,syngja
1083,tanzen::V,춤추하다,dansa
1084,sich trennen::V,가르다,skiljast
1085,verlassen::V,버림받은,yfirgefa
1086,retten::V,구조하다,bjarga
1087,bewachen::V,치키다,gæta
1088,bewachen::V,치키다,hafa vörð á
1089,schützen::V,보호하다,vernda
1090,verteidigen::V,막다,verja
1091,sich schlagen::V,치다,slást
1092,sich schlagen::V,치다,berjast
1093,schießen::V,쏘다,skjóta
1094,siegen::V,이기다,sigra
1095,ärgern::V,성을내게하다,ergja
1096,ärgern::V,성을내게하다,skaprauna
1097,schlagen::V,치다,slá
1098,schlagen::V,치다,lemja
1099,treten::V,디디다,sparka
1100,stechen::V,찌르다,stinga
1101,stoßen::V,찌르다,hrinda
1102,stehlen::V,훔치다,stela
1103,stören::V,움직이다,trufla
1104,belästigen::V,괴롭히다,ónáða
1105,verbergen::V,숨기다,leyna
1106,täuschen::V,속이다,gabba
1107,täuschen::V,속이다,blekkja
1108,betrügen::V,속이다,svíkja
1109,betrügen::V,속이다,blekkja
1110,töten::V,죽이다,drepa
1111,wohnen::V,실다,búa
1112,arbeiten::V,일하다,vinna
1113,sammeln::V,모으다,safna
1114,pflücken::V,꿔다,tína
1115,pflücken::V,꿔다,reyta
1116,jagen::V,사냥하다,veiða
1117,fischen::V,고기를잡다,fiska
1118,fassen::V,움켜쥐다,veiða
1119,hüten::V,망보다,gæta
1120,hüten::V,망보다,vakta
1121,treiben::V,몰아세우다,reka
1122,anbinden::V,묶다,binda við
1123,anbinden::V,묶다,binda fast
1124,füttern::V,사료를주다,fóðra
1125,melken::V,젖을짜다,mjólka
1126,hacken::V,자르다,höggva
1127,gießen::V,물을대다,hella
1128,reifen::V,성숙하다,þroskast
1129,zubereiten::V,조제하다,elda
1130,zubereiten::V,조제하다,tilbúa
1131,kochen::V,요리하다,sjóða
1132,backen::V,쿱다,baka
1133,braten::V,굽다,steikja
1134,umrühren::V,교반하다,hræra í
1135,stricken::V,뜨개질하다,prjóna
1136,nähen::V,꿰매다,sauma
1137,färben::V,채색하다,lita
1138,reinigen::V,청소하다,hreinsa
1139,waschen::V,씻다,þvo
1140,abwischen::V,닦다,þerra
1141,spülen::V,씻다,skola
1142,spülen::V,씻다,þvo upp
1143,fegen::V,소체하다,sópa
1144,fegen::V,소체하다,hreinsa
1145,kehren::V,청소하다,sópa
1146,baden::V,감다,baða sig
1147,sich waschen::V,모믈 씻다,þvo sér
1148,ausziehen::V,벗다,fara úr
1149,anziehen::V,끌어움직이다,fara í
1150,kämmen::V,빗다,greiða
1151,schmücken::V,치레하다,prýða
1152,schmücken::V,치레하다,skreyta
1153,sagen::V,말하다,segja
1154,sprechen::V,말하다,tala
1155,reden::V,이야기하다,ræða
1156,fragen::V,질문하다,spyrja
1157,bitten::V,원하다,biðja
1158,erzählen::V,이야기하다,segja frá
1159,mitteilen::V,이야기하다,tilkynna
1160,nennen::V,부르다,nefna
1161,rufen::V,불러내다,kalla
1162,prahlen::V,자랑하다,gorta
1163,übersetzen::V,번역하다,þýða
1164,denken::V,생각하다,hugsa
1165,glauben::V,믿다,trúa
1166,bemerken::V,인자하다,taka eftir
1167,erkennen::V,인식하다,þekkja
1168,begreifen::V,파악하다,skilja
1169,verstehen::V,이해하다,skilja
1170,lernen::V,배우다,læra
1171,wissen::V,알다,vita
1172,sich erinnern an::V,상기하다,minnast
1173,vergessen::V,잊다,gleyma
1174,messen::V,측정하다,mæla
1175,zählen::V,세다,telja
1176,rechnen::V,게산하다,reikna
1177,lesen::V,읽다,lesa
1178,malen::V,그리다,mála
1179,zeichnen::V,소묘하다,teikna
1180,schreiben::V,쓰다,skrifa
1181,besitzen::V,소유하다,hafa
1182,kaufen::V,사다,kaupa
1183,verkaufen::V,팔다,selja
1184,bezahlen::V,지불하다,borga
1185,zahlen::V,치르다,borga
1186,beherrschen::V,지배하다,hafa á valdi sínu
1187,ertragen::V,참다,þola
1188,Raureif::N,,hrím
1189,Grube::N,,gryfja
1190,Lust::N,,fýsn
1191,Lust::N,,löngun
1192,Nachricht::N,,frétt
1193,klug::A,,hygginn
1194,von hier::ADV,,héðan
1195,müde werden::V,,þreytast
1196,krank werden::V,,veikjast
1197,krank werden::V,,verða veikur
1198,krank sein::V,,vera veikur
1199,abreißen::V,,rífa af
1200,abreißen::V,,rífa frá
1201,sich anziehen::V,,klæðast
1202,sich unterhalten::V,,spjalla
1203,sich unterhalten::V,,ræðast við
