,Concept_ID,bn,hy
668,dritter::A,তৃতীয়,երրորդ
669,letzter::A,সর্বশেষ,վերջին
670,allein::ADV,একক,միայնակ
671,auf einmal::ADV,জলদি,միասնաբար
672,zusammen::ADV,একসঙ্গে,միասին
673,zusammen::ADV,একসঙ্গে,իրար հետ
674,lange::ADV,লম্বা,երկար ժամանակ
675,plötzlich::ADV,হঠাৎ,հանկարծ
676,sofort::ADV,মুহ্ণর্তমধ্যে,իսկույն
677,später::ADV,পশ্চাতে,ավելի ուշ
678,später::ADV,পশ্চাতে,հետո
679,jetzt::ADV,এখন,այժմ
680,heute::ADV,আজ,այսօր
681,morgen::ADV,আগামিকাল,վաղը
682,bald::ADV,অস্পকালমধ্যে,շուտով
683,dann::ADV,তখন,ապա
684,dann::ADV,তখন,հետո
685,gestern::ADV,গতকাল,երեկ
686,einst::ADV,একবার মাত্র,հին ատեն
687,damals::ADV,তখন,ատէնին
688,danach::ADV,পরে,ապա
689,danach::ADV,পরে,այն ժամանակ
690,vorher::ADV,আগে,առաջ
691,zuerst::ADV,আগে,նախ
692,einmal::ADV,একবার,մի անգամ
693,manchmal::ADV,কখনও কখনও,երբեմն
694,oft::ADV,ঘনঘন,հաճախ
695,immer::ADV,সর্বদা,միշտ
696,niemals::ADV,কখলও নহে,երբեք
697,hier::ADV,এখানে,այստեղ
698,hierhin::ADV,এখানে,այստեղ
699,von hier::ADV,ত্রই স্তান হইতে,այդտեղից
700,dort::ADV,ওখানে,այնտեղ
701,dorthin::ADV,ওখানে,այնտեղ
702,geradeaus::ADV,অগ্রগামী,ուղիղ
703,vorwärts::ADV,সন্মুখিকে,առաջ
704,rückwärts::ADV,খিরিয়া,դեպի ետ
705,zurück::ADV,পিঠ,ետ
706,unten::ADV,নীচে,ներքեւում
707,hinab::ADV,নিম্নগামী,ներքեւ
708,oben::ADV,উপরে,վերեւում
709,hinauf::ADV,উচ্চতর অংশে,վերեւ
710,überall::ADV,সর্বত্র,ամենուր
711,nicht::ADV,না,չէ
712,ein wenig::ADV,অল্প,մի քիչ
713,kaum::ADV,কষ্টসহকাবে,հազիվ
714,sehr::ADV,খুব,շատ
715,so::ADV,তত,այդպես
716,noch::ADV,এখন পর্যস্ত,դեռ
717,nur::ADV,শুধু,միայն
718,schon::ADV,ইতঃপুর্বে,արդեն
719,wieder::ADV,আবার,նորից
720,wieder::ADV,আবার,դարձյալ
721,vergebens::ADV,বিফলে,իզուր
722,vor::PRP,সম্মুখে,դիմացը
723,hinter::PRP,পশ্চাতে,ետեւը
724,unter::PRP,নীচে,տակ
725,durch::PRP,দ্বারা,միջով
726,neben::PRP,কাছে,քովը
727,zwischen::PRP,মধ্যে,միջեւ
728,wegen::PRP,জন্য,պատճառով
729,wegen::PRP,জন্য,շնորհից
730,dies::PRN,এটা,սա
731,dies::PRN,এটা,այս
732,das::PRN,ওটা,դա
733,das::PRN,ওটা,այդ
734,alles::PRN,সব,ամեն ինչ
735,ich::PRN,আমি,ես
736,du::PRN,তুমি,դու
737,er::PRN,উনি,նա
738,wir::PRN,আমরা,մենք
739,ihr::PRN,তোমরা,դուք
740,sie::PRN,তারা,նրանք
741,was::FPRN,কি,ինչ
742,wer::FPRN,কে,ով
743,wo::FADV,কোথায়,ուր
744,wo::FADV,কোথায়,որտեղ
745,wohin::FADV,কোথায়,դեպի ուր
746,wie::FADV,কেমন,ինչպես
747,warum::FADV,কেন,ինչու
748,wieviel::FNUM,কত,որչափ
749,eins::NUM,অক,մեկ
750,zwei::NUM,দুই,երկու
751,drei::NUM,তিন,երեք
752,vier::NUM,চার,չորս
753,fünf::NUM,পাঁচ,հինգ
754,sechs::NUM,ছয়,վեց
755,sieben::NUM,সাত,յոթ
756,acht::NUM,আট,ութ
757,neun::NUM,নয়,ինը
758,zehn::NUM,দশ,տասը
759,elf::NUM,এগারো,տասնմեկ
760,zwölf::NUM,দ্বাদশ,տասներկու
761,zwanzig::NUM,বিশ,քսան
762,dreißig::NUM,ত্রিশ,երեսուն
763,vierzig::NUM,চল্লিশ,քառասուն
764,fünfzig::NUM,পঞ্চাশ,հիսուն
765,sechzig::NUM,ষাট,վաթսուն
766,siebzig::NUM,সত্তর,յոթանասուն
767,achtzig::NUM,আশি,ութսուն
768,neunzig::NUM,নব্বুই,իննսուն
769,hundert::NUM,শত,հարյուր
770,tausend::NUM,হাজার,հազար
771,und::CNJ,আর,ու
772,und::CNJ,এবং,ու
773,oder::CNJ,বা,կամ
774,stehen::V,দাঁড়ানো,կանգնել
775,sitzen::V,বসা,նստել
776,liegen::V,শোয়া,ստել
777,hängen::V,ঝোলা,կախվել
778,werden::V,হইয়া উঠা,դառնալ
779,passieren::V,ঘটা,պատահել
780,beginnen::V,আরম্ভ হওয়া,սկսվել
781,enden::V,শেষ হওয়া,վերջանալ
782,wechseln::V,রূপাস্তর করা,փոխվել
783,aufgehen[Sonne]::V,উদিত হওয়া,բարձրանալ
784,aufgehen[Sonne]::V,উদিত হওয়া,ելնել 
785,untergehen[Sonne]::V,অস্ত যাওয়া,մտնել
786,scheinen[Sonne]::V,আলো দেওয়া,շողալ
787,scheinen[Sonne]::V,আলো দেওয়া,փայլել
788,donnern::V,বজ্রধ্বনি করা,որոտալ
789,wehen::V,প্রবাহিত হওয়া,փչել
790,strömen::V,প্রবাহিত হওয়া,հոսել
791,fließen::V,ছুটা,հոսել
792,sich drehen::V,পাক খাওয়া,պտտվել
793,schwanken::V,দোলা,տատանվել
794,schwingen::V,দোলা,ճոճվել
795,fallen::V,পড়া,ընկնել
796,brennen::V,সেঁকা,այրվել
797,rauchen::V,ধোঁয়া ছড়ান,ծխել
798,regnen::V,বর্ষণ_করা,անձրեւ գալ
799,gefrieren::V,হিমায়িত হওয়া,սառչել
800,tauen::V,গলা,լկիլ
801,schmelzen::V,গলা,հալիլ
802,trocknen::V,শুষ্ক করা,չորանալ
803,sieden::V,ফোঁড়া,եռալ
804,faulen::V,ক্ষয় হওয়া,փտել
805,verfaulen::V,ক্ষয় হওয়া ,նեխել
806,reißen::V,ছিঁড়া,պատռվել
807,reißen::V,ছিঁড়া,ճղվել
808,versinken::V,ডুবা,սուզվել
809,vergehen::V,যাওয়া,անցնել 
810,erscheinen::V,আসা,հայտնվել
811,erscheinen::V,আসা,երեւալ
812,verschwinden::V,অদৃশ্য হওয়া,անհետանալ
813,sinken::V,হ্রাস হওয়া,ընկնել
814,abnehmen::V,হ্রাস হওয়া,փոքրանալ
815,zunehmen::V,বৃদ্ধি পাওয়া,մեծանալ
816,steigen::V,ওঠা,բարձրանալ
817,wachsen::V,বড় হওয়া,աճել
818,glänzen::V,জ্বলা,նշուլել
819,glänzen::V,জ্বলা,փայլիլ
820,funkeln::V,জ্বল্জ্বল করা,փայլատակել
821,läuten::V,রুসুঝুসু করা,զնգալ
822,klingeln::V,বাজা,զնգալ
823,klirren::V,টুংটাং-শব্দ করা,զնգզնգալ
824,brausen::V,গর্জন করা,մոլեգնել
825,rauschen::V,মর্মরধ্বনি করা,սոսափել
826,klingen::V,শব্দ করা,հնչել
827,bellen::V,ঘেউ ঘেউ করা,հաչել
828,heulen::V,গর্জন করা,ոռնալ 
829,blasen::V,ফুঁ দেওয়া,փչել 
830,pfeifen::V,শিস্ দেওয়া,սուլել
831,schreien::V,চিৎকার করা,գոռալ 
832,stöhnen::V,গোঁ-গো করা,տնքալ
833,zittern::V,কাঁপা,դողալ
834,leben::V,বাঁচা,ապրել
835,geboren werden::V,জন্মানো,ծնվել
836,atmen::V,শ্বাস ফেলা,շնչել
837,trinken::V,পান করা,խմել
838,essen::V,ভক্ষণ করা,ուտել
839,schlucken::V,গেলা,կլանել
840,schlucken::V,গেলা,կուլ տալ
841,müde werden::V,পরিশ্রান্ত হওয়া,հոգնել
842,einschlafen::V,নিদ্রামগ্ন হওয়া,քուն մտնել
843,schlafen::V,নিদ্রা যাওয়া,քնել
844,aufwachen::V,জাগা,արթննալ
845,aufstehen::V,জাগা,ելլել
846,sich erholen::V,আরাম করা,հանգստանալ
847,krank werden::V,অসুস্থ হত্তয়া,հիւանդանալ
848,krank sein::V,রূগ্ণ হত্তয়া,հիվանդ լինել
849,schmerzen::V,কন্কন করা,ցավել
850,husten::V,কাশা,հազալ
851,genesen::V,আরোগ্য হওয়া,ապաքինվել
852,sterben::V,মারা যাওয়া,մեռնել
853,sterben::V,মারা যাওয়া,վախճանվել
854,umkommen::V,মারা যাওয়া,կործանվել
855,sich bewegen::V,চলা,ընթանալ
856,sich rühren::V,নড়া,շարժվել
857,sich erheben::V,উদিত হওয়া,կանգնել
858,sich erheben::V,উদিত হওয়া,վեր կենալ
859,sich setzen::V,বসা,նստել
860,hinfallen::V,পড়া,ընկնել
861,laufen::V,হাঁটা,քայլել
862,schreiten::V,হাঁটা,ճեմել
863,spazierengehen::V,পায়চারি করা,շրջագայել
864,eilen::V,ত্বরাম্বিত করা,շտապել
865,sich beeilen::V,ত্বরাম্বিত করা,շտապել 
866,sausen::V,ধেয়ে যাওয়া,սլանալ
867,rennen::V,চলা,վազել
868,springen::V,লাফানো,ցատկել
869,klettern::V,আরোহণ করা,մագլցել
870,schaukeln::V,দোলা,ճոճվել
871,schaukeln::V,দোলা,օրորվել
872,kriechen::V,হামাগুড়ি দেওয়া,սողալ
873,schwimmen::V,সাঁতার কাটা,լողալ
874,tauchen::V,ডোবা,սուզվել
875,rudern::V,দাঁড় টানা,թիավարել
876,fahren::V,চালান,ընթանալ
877,fliegen::V,ওড়া,թռչել
878,gehen::V,যাওয়া,գնալ
879,weggehen::V,প্রস্থান করা,հեռանալ
880,abfahren::V,প্রস্থান করা,ճանապարհվել
881,anhalten::V,থামা,կանգնել
882,hineingehen::V,ঢোকা,մտնել
883,eintreten::V,ঢোকা,մտնել
884,kommen::V,আসা,գալ
885,ankommen::V,আসা,ժամանել
886,zurückkommen::V,ফিরা,վերադառնալ
887,bleiben::V,থাকা,մնալ
888,warten::V,অপেক্ষা করা,սպասել
889,erwarten::V,অপেক্ষা করা,սպասել
890,suchen::V,খোঁজ করা,որոնել
891,finden::V,পাওয়া,գտնել
892,versuchen::V,পরখ করা,փորձել
893,vorbereiten::V,প্রস্তুত করা,պատրաստել
894,lieben::V,ভালবাসা,սիրել
895,mögen::V,পছন্দ করা,հավանել
896,mögen::V,পছন্দ করা,սիրել
897,lachen::V,হাসা,ծիծաղել
898,rühren::V,হৃদয়ম্পর্শ করা,հուզել
899,weinen::V,কাঁদা,լալ
900,schimpfen::V,নালিশ করা,տրտնջալ
901,schimpfen::V,নালিশ করা,քրթմնջել
902,sich ärgern::V,রাগ হত্তয়া,զայրանալ
903,sich fürchten::V,ভয় করা,վախնալ
904,fürchten::V,ডরা,վախենալ
905,fliehen::V,পালানো,փախչել
906,flüchten::V,পালানো,փախչել
907,sehen::V,দেখা,տեսնել
908,anschauen::V,দেখা,դիտել
909,ansehen::V,দেখা,նայել
910,hören::V,শোনা,լսել
911,zuhören::V,শোনা,ունկնդրել
912,probieren::V,পরখ করা,համը տեսել
913,riechen::V,শুঁকা,հոտ առնել
914,fühlen::V,অনুভব করা,զգալ
915,scheinen::V,মনে হত্তয়া,երեւալ
916,zu sehen sein::V,দেখা দেত্তয়া,երեւալ
917,vernehmen::V,শোনা,իմանալ 
918,frieren::V,শীত লাগা,մրսել
919,tun::V,করা,անել
920,können::V,পারা,կարողանալ
921,wollen::V,ইচ্ছা করা,ուզել
922,wollen::V,ইচ্ছা করা,ցանկանալ
923,anfangen::V,আরম্ভ করা,սկսել
924,beenden::V,শেষ করা,վերջացնել
925,aufhören::V,থামা,դադարել
926,gelingen::V,সিদ্ধিলাভ করা,հաջողվել
927,gelingen::V,সিদ্ধিলাভ করা,գլուխ գալ
928,geraten::V,পরিণত হত্তয়া,ստացվել
929,öffnen::V,খোলা,բաց անել
930,schließen::V,বন্ধ করা,փակել 
931,stellen::V,স্থাপন করা,դնել
932,setzen::V,স্থাপন করা,նստեցնել
933,legen::V,স্থাপন করা,դնել
934,berühren::V,স্পর্শ করা,դիպչել
935,berühren::V,স্পর্শ করা,շոշափել
936,verbinden::V,সংযুক্ত করা,շաղկապել
937,bedecken::V,ঢাকা,ծածկել
938,aufhängen::V,ঝুলানো,կախել
939,anzünden::V,জ্বালান,վառել
940,aufheben::V,কুড়াইয়া তোলা,վերցնել
941,zurücklassen::V,পরিত্যাগ করা,թողնել
942,verlieren::V,হারান,կորցնել
943,fallen lassen::V,ফেলা,գցել
944,machen::V,গঠন করা,անել
945,herstellen::V,সৃষ্টি করা,արտադրել
946,bauen::V,নির্মাণ করা,կառուցել
947,reparieren::V,মেরামত করা,նորոգել
948,verbessern::V,উন্নতিলাভ করা,բարելավել
949,ändern::V,পরিবর্তিত করা,փոխել
950,graben::V,খনন করা,փորել
951,beugen::V,নোয়া,ծռել
952,biegen::V,নোয়া,թեքել
953,drehen::V,ঘোরান,ոլորել
954,wenden::V,উলটাইয়া দেত্তয়া,պտտել
955,umdrehen::V,উলটানো,շրջել
956,heben::V,উত্তোলন করা,բարձրացնել
957,hochheben::V,উঁচু করা,բարձրացնել
958,ergreifen::V,দখল করা,վարակվել
959,halten::V,ধরা,բռնել
960,drücken::V,টেপা,ճնշել
961,schieben::V,ঠেলা,հրել
962,kratzen::V,চাঁচা,քերել
963,lecken::V,চাটা,լիզել
964,beißen::V,দংশন করা,կծել
965,abreißen::V,বিচ্ছিন্ন করা,պոկել
966,abschneiden::V,বিচ্ছিন্ন করা,կտրել 
967,binden::V,বন্ধন করা,կապել
968,stecken::V,বিদ্ধ করা,խրել
969,brechen::V,ভাঙা,կոտրել 
970,klopfen::V,আঘাত করা,թակել
971,hauen::V,আঘাত করা,ծեծել
972,kleben::V,সাঁটা,կպցնել
973,reiben::V,ঘষা,շփել
974,streichen::V,ছড়াইয়া,վրան քսել
975,schleifen::V,ধার দেওয়া,սրել 
976,schneiden::V,কাটা,կտրել
977,rütteln::V,নাড়ান,ցնցել
978,schütteln::V,নড়া,թափահարել
979,schwenken::V,দোলা,ճոճել
980,schütten::V,বর্ষণ করা,լցնել
981,füllen::V,পরিপূর্ণ করা,լիքը լցնել
982,einwickeln::V,মুড়া,փաթաթել
983,tragen::V,বহন করা,կրել
984,tragen::V,বহন করা,տանել
985,schleppen::V,টানা,քաշել
986,ziehen::V,টানা,ձգել
987,ziehen::V,টানা,քաշել
988,aufbewahren::V,রাখা,պահել 
989,werfen::V,ছুড়া,նետել
990,fangen::V,লোফা,
991,packen::V,ধরা,հափշտակել
992,verstecken::V,গোপন করা,ծածկել
993,teilen::V,বিভক্ত করা,բաժանել
994,schicken::V,প্রেরণ করা,ուղարկել
995,bringen::V,আনা,բերել
996,hinzufügen::V,একত্র করা,ավելացնել
997,bekommen::V,পাওয়া,հայթայթել
998,erhalten::V,পাওয়া,ստանալ
999,nehmen::V,নেওয়া,վերցնել
1000,wählen::V,বাছা,ընտրել
1001,auswählen::V,বাছা,գերադասել
1002,bewahren::V,বাঁচাইয়া রাখা,պահպանել
1003,behindern::V,বাধা দেওয়া,խոչընդոտել
1004,verderben::V,নষ্ট করা,փչացնել
1005,beschädigen::V,ক্ষতি করা,վնասել
1006,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ջարդել
1007,zerbrechen::V,ভাঙ্গিয়া যাওয়া,կոտրել
1008,zerreißen::V,ছিঁড়া,պատռել
1009,zerstören::V,বিনাশ করা,քանդել
1010,verbrennen::V,দহন করা,այրել
1011,geben::V,দেওয়া,տալ
1012,reichen::V,দেওয়া,հանձնել
1013,schenken::V,উপহার দেত্তয়া,նվիրել
1014,versprechen::V,প্রতিশ্রুতি দেওয়া,խոստանալ
1015,wünschen::V,আকাঙ্ক্ষা করা,մաղթել
1016,loben::V,প্রশংসা করা,գովել
1017,küssen::V,চুম্বন করা,համբուրել
1018,wiegen::V,দুলানো,օրորել
1019,zudecken::V,ঢাকা,վրան գցել
1020,wecken::V,জাগানো,զարթնեցնել
1021,zeigen::V,দেখানো,ցույց տալ
1022,führen::V,পথ দেখানো,ուղեկցել
1023,lehren::V,শেখানো,սովորեցնել
1024,unterrichten::V,শিক্ষা দেওয়া,ավանդել
1025,aufziehen::V,পালন করা,դաստիարակել
1026,leiten::V,পরিচালনা করা,ղեկավարել
1027,leiten::V,পরিচালনা করা,կառավարել
1028,antreiben::V,চালনা করা,շտապեցնել
1029,lassen::V,অনুমতি দেওয়া,ստիպել
1030,einladen::V,নিমন্ত্রণ করা,հրավիրել
1031,vereinigen::V,এক করা,միացնել
1032,besuchen::V,দেখিতে যাওয়া,այցելել
1033,treffen::V,সন্মুখীন হওয়া,հանդիպել
1034,sich versammeln::V,জড়ো হওয়া,հավաքվել
1035,spielen::V,খেলা,խաղալ
1036,singen::V,গাওয়া,երգել
1037,tanzen::V,নাচা,պարել
1038,sich trennen::V,পৃথক করা,ցրվել
1039,verlassen::V,পরিত্যাগ করা,լքել
1040,retten::V,উদ্ধার করা,փրկել
1041,bewachen::V,পাহারা দেওয়া,պահել
1042,schützen::V,রক্ষা করা,պաշտպանել
1043,verteidigen::V,রক্ষা করা,պաշտպանել
1044,sich schlagen::V,লড়াই করা,կռվել
1045,schießen::V,তীরবেগে ছোটা,կրակել
1046,siegen::V,জেতা,հաղթել
1047,ärgern::V,বিরক্ত করা,ձանձրացնել
1048,schlagen::V,আঘাত করা,խփել
1049,treten::V,লাথি মারা,քացի տալ
1050,stechen::V,দংশন করা,խայթել
1051,stoßen::V,ঠেলা,մղել
1052,stehlen::V,অপহরণ করা,գողանալ
1053,stören::V,ঘাঁটান,խանգարել
1054,belästigen::V,বিরক্ত করা,անհանգստացնել
1055,verbergen::V,গোপন করা,թաքցնել
1056,täuschen::V,প্রবঞ্চনা করা,խաբել
1057,betrügen::V,প্রতারণা করা,խաբել
1058,töten::V,হত্যা করা,սպանել 
1059,wohnen::V,বাস করা,բնակվել
1060,arbeiten::V,কাজ করা,աշխատել
1061,sammeln::V,সংগ্রহ করা,հավաքել
1062,pflücken::V,চয়ন করা,քաղել
1063,jagen::V,শিকার করা,որս անել
1064,fischen::V,মাছ ধরা,ձուկ բռնել
1065,fassen::V,ধরা,բռնել
1066,hüten::V,যুথভুক্ত করা,արածեցնել
1067,treiben::V,চালনা করা,հովուել
1068,anbinden::V,বন্ধন করা,չուանել
1069,füttern::V,ভোজন করানো,կերակրել
1070,melken::V,দুগ্ধ দোহন করা,կթել
1071,hacken::V,কাটা,կոտորել
1072,gießen::V,বর্ষণ করা,ջրել
1073,reifen::V,পাকা,հասունանալ 
1074,zubereiten::V,রন্ধন করা,պատրաստել
1075,kochen::V,রন্ধন করা,եփել
1076,backen::V,সেকা,թխել
1077,braten::V,ভাজা,տապակել
1078,umrühren::V,নড়ানো,խառնել
1079,stricken::V,বোনা,գործել
1080,nähen::V,সেলাই করা,կարել
1081,färben::V,রঞ্জিত করা,ներկել
1082,reinigen::V,পরিষ্কার করা,մաքրել
1083,waschen::V,পরিষ্কার করা,լվանալ
1084,abwischen::V,মুছা,սրբել
1085,spülen::V,পরিষ্কার করা,ողողել
1086,spülen::V,পরিষ্কার করা,պարզաջրել
1087,fegen::V,ঝাঁট দেওয়া,ավլել
1088,kehren::V,ঝাঁট দেওয়া,ավլել
1089,baden::V,অবগাহন করা,լողանալ
1090,sich waschen::V,ধোয়া,լվացվել
1091,ausziehen::V,খুলা,հանել
1092,anziehen::V,গায়ে দেত্তয়া,հագնել
1093,sich anziehen::V,পোশাক পরা,հագնվել
1094,kämmen::V,আঁচড়ানো,սանրել
1095,schmücken::V,সাজান করা,զարդարել
1096,sagen::V,উচ্চারণ করা,ասել
1097,sprechen::V,বলা,խոսել
1098,reden::V,আলাপ করা,զրուցել
1099,sich unterhalten::V,আড্ডা দেওয়া,խոսակցել
1100,fragen::V,জিজ্ঞাসা করা,հարցնել
1101,bitten::V,প্রার্থনা করা,խնդրել
1102,erzählen::V,বর্ণনা করা,պատմել
1103,mitteilen::V,বলা,հաղորդել
1104,nennen::V,নাম দেওয়া,անվանել
1105,rufen::V,আমন্ত্রণ করা,կանչել
1106,prahlen::V,বড়াই করা,պարծենալ
1107,übersetzen::V,ভাষাস্তরিত করা,թարգմանել
1108,denken::V,ভাবা,մտածել
1109,glauben::V,বিশ্বাস করা,հավատալ
1110,bemerken::V,লক্ষ্য করা,նկատել
1111,erkennen::V,চিনিতে পারা,ճանաչել
1112,begreifen::V,উপলব্ধি করা,հասկանալ
1113,verstehen::V,উপলব্ধি করা,ըմբռնել
1114,lernen::V,শেখা,սովորել
1115,wissen::V,জানা,իմանալ
1116,sich erinnern an::V,মনে করা,հիշել
1117,sich erinnern an::V,মনে করা,մտաբերել
1118,vergessen::V,বিস্মৃত হওয়া,մոռանալ
1119,messen::V,মাপা,չափել
1120,zählen::V,গণনা করা,թվել
1121,zählen::V,গণনা করা,հաշվել
1122,rechnen::V,হিসাব করা,հաշվել
1123,rechnen::V,হিসাব করা,հաշվարկել
1124,lesen::V,পাঠ করা,կարդալ
1125,malen::V,আঁকা,նկարել
1126,zeichnen::V,ছকা,գծել
1127,schreiben::V,লেখা,գրել
1128,besitzen::V,অধিকার করা,ունենալ
1129,besitzen::V,অধিকার করা,տեր լինել
1130,kaufen::V,ক্রয় করা,գնել
1131,verkaufen::V,বেচা,վաճառել
1132,bezahlen::V,প্রদান করা,վճարել
1133,zahlen::V,প্রদান করা,վճարել
1134,beherrschen::V,শাসন করা,ղեկավարել
1135,ertragen::V,বহন করা,դիմանալ
1136,lärmen::V,,աղմուկ հանել
