,Concept_ID,fr,pt
867,berühmt::A,fameux,célebre
868,berühmt::A,célèbre,famoso
869,berühmt::A,célèbre,célebre
870,fremd::A,étranger,alheio
871,fremd::A,étranger,estranho
872,verschieden::A,différent,diverso
873,verschieden::A,différent,diferente
874,nah::A,lié,próximo
875,nah::A,proche,próximo
876,fern::A,éloigné,remoto
877,fern::A,éloigné,distante
878,fern::A,lointain,remoto
879,fern::A,lointain,distante
880,linker::A,gauche,esquerdo
881,rechter::A,droit,direito
882,anderer::A,autre,outro
883,erster::A,premier,primeiro
884,zweiter::A,second,segundo
885,zweiter::A,deuxième,segundo
886,dritter::A,troisième,terceiro
887,letzter::A,dernier,final
888,letzter::A,dernier,último
889,allein::ADV,seul,só
890,auf einmal::ADV,à la fois,de vez
891,zusammen::ADV,ensemble,juntos
892,lange::ADV,longtemps,muito tempo
893,plötzlich::ADV,tout à coup,de repente
894,sofort::ADV,immédiatement,imediatamente
895,später::ADV,plus tard,mais tarde
896,jetzt::ADV,maintenant,agora
897,heute::ADV,aujourd'hui,hoje
898,morgen::ADV,demain,amanhã
899,bald::ADV,bientôt,logo
900,bald::ADV,bientôt,breve
901,dann::ADV,puis,então
902,dann::ADV,puis,depois
903,dann::ADV,ensuite,então
904,dann::ADV,ensuite,depois
905,gestern::ADV,hier,ontem
906,einst::ADV,jadis,antigamente
907,einst::ADV,autrefois,antigamente
908,damals::ADV,alors,então
909,damals::ADV,à l'époque,então
910,danach::ADV,après,logo
911,danach::ADV,après,depois
912,danach::ADV,ensuite,logo
913,danach::ADV,ensuite,depois
914,vorher::ADV,auparavant,antes
915,zuerst::ADV,d'abord,primeiro
916,zuerst::ADV,premièrement,primeiro
917,einmal::ADV,une fois,uma vez
918,manchmal::ADV,parfois,às vezes
919,manchmal::ADV,quelquefois,às vezes
920,oft::ADV,souvent,muitas vezes
921,immer::ADV,toujours,sempre
922,niemals::ADV,ne ... jamais,nunca
923,hier::ADV,ici,cá
924,hier::ADV,ici,aqui
925,hierhin::ADV,par ici,para cá
926,von hier::ADV,d'ici,daqui
927,dort::ADV,là,lá
928,dort::ADV,là,ali
929,dort::ADV,là-bas,lá
930,dort::ADV,là-bas,ali
931,dorthin::ADV,y,lá
932,dorthin::ADV,y,para lá
933,dorthin::ADV,par là,lá
934,dorthin::ADV,par là,para lá
935,geradeaus::ADV,tout droit,em frente
936,vorwärts::ADV,en avant,avante
937,rückwärts::ADV,en arrière,para trás
938,zurück::ADV,de retour,atrás
939,unten::ADV,en bas,debaixo
940,unten::ADV,en bas,em baixo
941,unten::ADV,au-dessous,debaixo
942,unten::ADV,au-dessous,em baixo
943,hinab::ADV,en bas,para baixo
944,hinab::ADV,vers le bas,para baixo
945,oben::ADV,dessus,em cima
946,oben::ADV,en haut,em cima
947,hinauf::ADV,en haut,para cima
948,hinauf::ADV,vers le haut,para cima
949,überall::ADV,partout,em toda parte
950,nicht::ADV,ne ... pas,não
951,ein wenig::ADV,un peu,um pouco
952,ein wenig::ADV,un peu,um bocado
953,kaum::ADV,à peine,apenas
954,sehr::ADV,très,muito
955,so::ADV,si,tão
956,so::ADV,si,assim
957,so::ADV,ainsi,tão
958,so::ADV,ainsi,assim
959,noch::ADV,encore,ainda
960,nur::ADV,seulement,só
961,nur::ADV,seulement,apenas
962,nur::ADV,seulement,somente
963,nur::ADV,ne ... que,só
964,nur::ADV,ne ... que,apenas
965,nur::ADV,ne ... que,somente
966,schon::ADV,déjà,já
967,wieder::ADV,de nouveau,outra vez
968,vergebens::ADV,en vain,em vão
969,vor::PRP,devant,diante de
970,hinter::PRP,derrière,atrás de
971,unter::PRP,sous,sob
972,unter::PRP,sous,debaixo de
973,unter::PRP,au-dessous de,sob
974,unter::PRP,au-dessous de,debaixo de
975,durch::PRP,par,por
976,durch::PRP,par,através de
977,durch::PRP,à travers,por
978,durch::PRP,à travers,através de
979,neben::PRP,à côté de,junto de
980,neben::PRP,à côté de,ao lado de
981,zwischen::PRP,entre,entre
982,wegen::PRP,à cause de,por
983,wegen::PRP,à cause de,por causa de
984,dies::PRN,ceci,isto
985,das::PRN,ce,isso
986,das::PRN,ce,aquilo
987,das::PRN,cela,isso
988,das::PRN,cela,aquilo
989,alles::PRN,tout,todo
990,ich::PRN,je,eu
991,ich::PRN,moi,eu
992,du::PRN,tu,tu
993,du::PRN,toi,tu
994,er::PRN,il,ele
995,er::PRN,lui,ele
996,wir::PRN,nous,nós
997,ihr::PRN,vous,vós
998,ihr::PRN,vous,vocês
999,sie::PRN,ils,eles
1000,sie::PRN,elles,eles
1001,was::FPRN,que,quê
1002,was::FPRN,quoi,quê
1003,wer::FPRN,qui,quem
1004,wo::FADV,où,onde
1005,wohin::FADV,où,aonde
1006,wohin::FADV,où,para onde
1007,wie::FADV,comment,como
1008,warum::FADV,pourquoi,porquê
1009,warum::FADV,pourquoi,por que
1010,wieviel::FNUM,combien,quanto
1011,eins::NUM,un,um
1012,zwei::NUM,deux,dois
1013,drei::NUM,trois,três
1014,vier::NUM,quatre,quatro
1015,fünf::NUM,cinq,cinco
1016,sechs::NUM,six,seis
1017,sieben::NUM,sept,sete
1018,acht::NUM,huit,oito
1019,neun::NUM,neuf,nove
1020,zehn::NUM,dix,dez
1021,elf::NUM,onze,onze
1022,zwölf::NUM,douze,doze
1023,zwanzig::NUM,vingt,vinte
1024,dreißig::NUM,trente,trinta
1025,vierzig::NUM,quarante,quarenta
1026,fünfzig::NUM,cinquante,cinquenta
1027,sechzig::NUM,soixante,sessenta
1028,siebzig::NUM,soixante-dix,setenta
1029,achtzig::NUM,quatre-vingt,oitenta
1030,neunzig::NUM,quatre-vingt-dix,noventa
1031,hundert::NUM,cent,cem
1032,hundert::NUM,cent,cento
1033,tausend::NUM,mille,mil
1034,und::CNJ,et,e
1035,oder::CNJ,ou,ou
1036,stehen::V,être debout,estar em pé
1037,sitzen::V,être assis,estar sentado
1038,liegen::V,être couché,jazer
1039,liegen::V,être couché,estar deitado
1040,hängen::V,pendre,pender
1041,hängen::V,pendre,estar pendurado
1042,werden::V,devenir,tornar-se
1043,passieren::V,se passer,acontecer
1044,beginnen::V,commencer,começar
1045,enden::V,finir,acabar
1046,enden::V,finir,terminar
1047,enden::V,se terminer,acabar
1048,enden::V,se terminer,terminar
1049,wechseln::V,changer,variar
1050,wechseln::V,changer,alternar
1051,wechseln::V,alterner,variar
1052,wechseln::V,alterner,alternar
1053,aufgehen[Sonne]::V,se lever,nascer
1054,untergehen[Sonne]::V,se coucher,pôr-se
1055,scheinen[Sonne]::V,briller,brilhar
1056,donnern::V,tonner,trovejar
1057,wehen::V,souffler,soprar
1058,strömen::V,affluer,correr
1059,fließen::V,couler,fluir
1060,sich drehen::V,tourner,girar
1061,schwanken::V,osciller,oscilar
1062,schwanken::V,chanceler,oscilar
1063,schwingen::V,vibrer,vibrar
1064,schwingen::V,osciller,vibrar
1065,fallen::V,tomber,cair
1066,brennen::V,brûler,arder
1067,brennen::V,flamber,arder
1068,rauchen::V,fumer,fumegar
1069,regnen::V,pleuvoir,chover
1070,gefrieren::V,geler,gelar
1071,gefrieren::V,geler,congelar
1072,tauen::V,dégeler,derreter
1073,tauen::V,dégeler,descongelar
1074,schmelzen::V,fondre,fundir-se
1075,trocknen::V,sécher,secar
1076,sieden::V,bouillir,ferver
1077,faulen::V,pourrir,estragar-se
1078,faulen::V,se putréfier,estragar-se
1079,verfaulen::V,pourrir,apodrecer
1080,reißen::V,rompre,romper-se
1081,reißen::V,se déchirer,romper-se
1082,versinken::V,s'enfoncer,afundar-se
1083,vergehen::V,passer,passar
1084,erscheinen::V,apparaître,aparecer
1085,verschwinden::V,disparaître,desaparecer
1086,sinken::V,descendre,descer
1087,sinken::V,s'abaisser,descer
1088,abnehmen::V,diminuer,diminuir
1089,abnehmen::V,diminuer,decrescer
1090,zunehmen::V,augmenter,crescer
1091,zunehmen::V,augmenter,aumentar
1092,steigen::V,monter,subir
1093,wachsen::V,croître,crescer
1094,glänzen::V,briller,brilhar
1095,funkeln::V,étinceler,cintilar
1096,lärmen::V,faire du bruit,fazer barulho
1097,läuten::V,sonner,chocalhar
1098,klingeln::V,sonner,tocar
1099,klirren::V,cliqueter,tinir
1100,brausen::V,mugir,bramar
1101,rauschen::V,bruire,murmurar
1102,rauschen::V,bruire,rumorejar
1103,klingen::V,sonner,soar
1104,bellen::V,aboyer,ladrar
1105,heulen::V,hurler,uivar
1106,blasen::V,souffler,soprar
1107,pfeifen::V,siffler,assobiar
1108,schreien::V,crier,gritar
1109,stöhnen::V,gémir,gemer
1110,zittern::V,trembler,tremer
1111,leben::V,vivre,viver
1112,geboren werden::V,naître,nascer
1113,atmen::V,respirer,respirar
1114,trinken::V,boire,beber
1115,essen::V,manger,comer
1116,schlucken::V,avaler,engolir
1117,müde werden::V,se lasser,cansar-se
1118,müde werden::V,se fatiguer,cansar-se
1119,einschlafen::V,s'endormir,adormecer
1120,schlafen::V,dormir,dormir
1121,aufwachen::V,se réveiller,acordar
1122,aufstehen::V,se lever,levantar-se
1123,sich erholen::V,se reposer,descansar
1124,sich erholen::V,se détendre,descansar
1125,krank werden::V,tomber malade,adoecer
1126,krank werden::V,tomber malade,ficar doente
1127,krank sein::V,être malade,estar doente
1128,schmerzen::V,faire mal,doer
1129,husten::V,tousser,tossir
1130,genesen::V,guérir,convalescer
1131,genesen::V,se remettre,convalescer
1132,sterben::V,mourir,morrer
1133,umkommen::V,périr,perecer
1134,sich bewegen::V,bouger,mover-se
1135,sich rühren::V,broncher,mexer-se
1136,sich erheben::V,se lever,levantar-se
1137,sich setzen::V,s'asseoir,sentar-se
1138,hinfallen::V,tomber,cair
1139,laufen::V,marcher,andar
1140,laufen::V,marcher,caminhar
1141,laufen::V,aller à pied,andar
1142,laufen::V,aller à pied,caminhar
1143,schreiten::V,marcher,andar
1144,schreiten::V,marcher,caminhar
1145,spazierengehen::V,se promener,passear
1146,eilen::V,courir,apressar-se
1147,sich beeilen::V,se hâter,apressar-se
1148,sich beeilen::V,se hâter,despachar-se
1149,sich beeilen::V,se dépêcher,apressar-se
1150,sich beeilen::V,se dépêcher,despachar-se
1151,sausen::V,filer,correr
1152,rennen::V,courir,correr
1153,springen::V,sauter,saltar
1154,klettern::V,grimper,trepar
1155,schaukeln::V,se balancer,baloiçar
1156,kriechen::V,ramper,rastejar
1157,kriechen::V,ramper,arrastar-se
1158,schwimmen::V,nager,nadar
1159,tauchen::V,plonger,mergulhar
1160,rudern::V,ramer,remar
1161,fahren::V,aller,ir
1162,fahren::V,rouler,ir
1163,fliegen::V,voler,voar
1164,gehen::V,aller,ir
1165,gehen::V,aller,andar
1166,weggehen::V,s'en aller,partir
1167,weggehen::V,s'en aller,ir-se embora
1168,abfahren::V,partir,sair
1169,abfahren::V,partir,partir
1170,anhalten::V,s'arrêter,parar
1171,hineingehen::V,entrer,entrar
1172,eintreten::V,entrer,entrar
1173,kommen::V,venir,vir
1174,ankommen::V,arriver,chegar
1175,zurückkommen::V,revenir,voltar
1176,zurückkommen::V,revenir,regressar
1177,bleiben::V,rester,ficar
1178,bleiben::V,rester,permanecer
1179,bleiben::V,demeurer,ficar
1180,bleiben::V,demeurer,permanecer
1181,warten::V,attendre,esperar
1182,erwarten::V,attendre,esperar
1183,erwarten::V,attendre,aguardar
1184,suchen::V,chercher,buscar
1185,suchen::V,chercher,procurar
1186,finden::V,trouver,achar
1187,finden::V,trouver,encontrar
1188,versuchen::V,essayer,tentar
1189,vorbereiten::V,préparer,preparar
1190,lieben::V,aimer,amar
1191,lieben::V,aimer,querer
1192,mögen::V,aimer,gostar de
1193,mögen::V,vouloir,gostar de
1194,lachen::V,rire,rir
1195,lachen::V,rire,rir-se
1196,rühren::V,toucher,comover
1197,rühren::V,attendrir,comover
1198,weinen::V,pleurer,chorar
1199,schimpfen::V,gronder,ralhar
1200,sich ärgern::V,se fâcher,zangar-se
1201,sich fürchten::V,avoir peur,ter medo de
1202,sich fürchten::V,avoir peur,ter receio de
1203,fürchten::V,craindre,temer
1204,fürchten::V,craindre,recear
1205,fürchten::V,avoir peur de,temer
1206,fürchten::V,avoir peur de,recear
1207,fliehen::V,fuir,fugir
1208,flüchten::V,s'enfuir,refugiar-se
1209,sehen::V,voir,ver
1210,anschauen::V,regarder,olhar
1211,ansehen::V,regarder,mirar
1212,hören::V,entendre,ouvir
1213,zuhören::V,écouter,escutar
1214,probieren::V,goûter,provar
1215,probieren::V,goûter,saborear
1216,riechen::V,sentir,cheirar
1217,fühlen::V,sentir,sentir
1218,scheinen::V,sembler,parecer
1219,scheinen::V,paraître,parecer
1220,zu sehen sein::V,se voir,estar à vista
1221,zu sehen sein::V,être visible,estar à vista
1222,vernehmen::V,entendre,ouvir
1223,vernehmen::V,percevoir,ouvir
1224,frieren::V,avoir froid,ter frio
1225,tun::V,faire,fazer
1226,können::V,savoir,saber
1227,können::V,pouvoir,saber
1228,wollen::V,vouloir,querer
1229,anfangen::V,commencer,iniciar
1230,beenden::V,finir,acabar
1231,beenden::V,finir,terminar
1232,beenden::V,terminer,acabar
1233,beenden::V,terminer,terminar
1234,aufhören::V,cesser,cessar
1235,aufhören::V,cesser,desistir
1236,aufhören::V,arrêter,cessar
1237,aufhören::V,arrêter,desistir
1238,gelingen::V,réussir,sair bem
1239,gelingen::V,réussir,dar bom resultado
1240,geraten::V,réussir,sair
1241,geraten::V,réussir,dar resultado
1242,öffnen::V,ouvrir,abrir
1243,schließen::V,fermer,fechar
1244,stellen::V,poser,pôr
1245,stellen::V,poser,colocar
1246,stellen::V,mettre,pôr
1247,stellen::V,mettre,colocar
1248,setzen::V,placer,pôr
1249,setzen::V,placer,meter
1250,legen::V,placer,pôr
1251,legen::V,placer,meter
1252,berühren::V,toucher,tocar
1253,verbinden::V,lier,unir
1254,verbinden::V,lier,ligar
1255,bedecken::V,couvrir,cobrir
1256,aufhängen::V,accrocher,pendurar
1257,anzünden::V,allumer,acender
1258,aufheben::V,ramasser,apanhar
1259,aufheben::V,ramasser,levantar
1260,zurücklassen::V,laisser,deixar
1261,verlieren::V,perdre,perder
1262,fallen lassen::V,lâcher,deixar cair
1263,fallen lassen::V,laisser tomber,deixar cair
1264,machen::V,faire,fazer
1265,herstellen::V,produire,produzir
1266,herstellen::V,fabriquer,produzir
1267,bauen::V,bâtir,edificar
1268,bauen::V,bâtir,construir
1269,bauen::V,construire,edificar
1270,bauen::V,construire,construir
1271,reparieren::V,réparer,reparar
1272,reparieren::V,réparer,consertar
1273,verbessern::V,améliorer,melhorar
1274,ändern::V,changer,mudar
1275,ändern::V,changer,alterar
1276,ändern::V,modifier,mudar
1277,ändern::V,modifier,alterar
1278,graben::V,creuser,cavar
1279,beugen::V,plier,curvar
1280,beugen::V,ployer,curvar
1281,biegen::V,courber,vergar
1282,drehen::V,tordre,girar
1283,drehen::V,tourner,girar
1284,wenden::V,retourner,virar
1285,wenden::V,retourner,voltar
1286,umdrehen::V,tourner,virar
1287,umdrehen::V,tourner,revolver
1288,heben::V,soulever,levantar
1289,hochheben::V,lever,erguer
1290,hochheben::V,lever,levantar
1291,ergreifen::V,saisir,apanhar
1292,ergreifen::V,prendre,apanhar
1293,halten::V,tenir,segurar
1294,drücken::V,presser,apertar
1295,schieben::V,pousser,empurrar
1296,kratzen::V,gratter,raspar
1297,kratzen::V,égratigner,raspar
1298,lecken::V,lécher,lamber
1299,beißen::V,mordre,morder
1300,abreißen::V,arracher,arrancar
1301,abschneiden::V,couper,talhar
1302,binden::V,lier,ligar
1303,binden::V,attacher,ligar
1304,stecken::V,enfoncer,meter
1305,stecken::V,enfoncer,enfiar
1306,brechen::V,rompre,romper
1307,brechen::V,rompre,quebrar
1308,klopfen::V,frapper,bater
1309,hauen::V,frapper,bater
1310,kleben::V,coller,colar
1311,reiben::V,frotter,esfregar
1312,streichen::V,empâter,barrar
1313,schleifen::V,affiler,afiar
1314,schleifen::V,aiguiser,afiar
1315,schneiden::V,couper,cortar
1316,schneiden::V,trancher,cortar
1317,rütteln::V,cahoter,sacudir
1318,schütteln::V,secouer,abanar
1319,schütteln::V,secouer,sacudir
1320,schwenken::V,agiter,agitar
1321,schütten::V,verser,deitar
1322,füllen::V,remplir,encher
1323,einwickeln::V,envelopper,envolver
1324,einwickeln::V,envelopper,embrulhar
1325,tragen::V,porter,levar
1326,tragen::V,porter,trazer
1327,schleppen::V,traîner,arrastar
1328,ziehen::V,tirer,puxar
1329,aufbewahren::V,garder,guardar
1330,aufbewahren::V,garder,conservar
1331,aufbewahren::V,conserver,guardar
1332,aufbewahren::V,conserver,conservar
1333,werfen::V,jeter,lançar
1334,werfen::V,lancer,lançar
1335,fangen::V,attraper,apanhar
1336,packen::V,agripper,agarrar
1337,verstecken::V,cacher,esconder
1338,teilen::V,diviser,partir
1339,teilen::V,diviser,dividir
1340,schicken::V,envoyer,enviar
1341,bringen::V,apporter,trazer
1342,hinzufügen::V,ajouter,acrescentar
1343,bekommen::V,obtenir,obter
1344,erhalten::V,recevoir,receber
1345,nehmen::V,prendre,tomar
1346,wählen::V,choisir,eleger
1347,wählen::V,choisir,escolher
1348,auswählen::V,choisir,escolher
1349,auswählen::V,choisir,seleccionar
1350,auswählen::V,sélectionner,escolher
1351,auswählen::V,sélectionner,seleccionar
1352,bewahren::V,préserver,guardar
1353,bewahren::V,préserver,conservar
1354,behindern::V,gêner,impedir
1355,verderben::V,gâter,estragar
1356,verderben::V,gâter,corromper
1357,verderben::V,corrompre,estragar
1358,verderben::V,corrompre,corromper
1359,beschädigen::V,endommager,danificar
1360,zerbrechen::V,casser,romper
1361,zerbrechen::V,casser,quebrar
1362,zerreißen::V,déchirer,rasgar
1363,zerstören::V,détruire,destruir
1364,verbrennen::V,brûler,queimar
1365,geben::V,donner,dar
1366,reichen::V,tendre,passar
1367,schenken::V,offrir,oferecer
1368,versprechen::V,promettre,prometer
1369,wünschen::V,souhaiter,desejar
1370,loben::V,louer,louvar
1371,küssen::V,embrasser,beijar
1372,wiegen::V,bercer,embalar
1373,zudecken::V,couvrir,tapar
1374,zudecken::V,couvrir,cobrir
1375,wecken::V,éveiller,acordar
1376,wecken::V,éveiller,despertar
1377,wecken::V,réveiller,acordar
1378,wecken::V,réveiller,despertar
1379,zeigen::V,montrer,mostrar
1380,zeigen::V,faire voir,mostrar
1381,führen::V,guider,guiar
1382,führen::V,guider,conduzir
1383,lehren::V,apprendre,ensinar
1384,unterrichten::V,instruire,instruir
1385,aufziehen::V,élever,criar
1386,leiten::V,diriger,dirigir
1387,leiten::V,diriger,conduzir
1388,leiten::V,conduire,dirigir
1389,leiten::V,conduire,conduzir
1390,antreiben::V,pousser,impelir
1391,lassen::V,faire,fazer
1392,einladen::V,inviter,convidar
1393,vereinigen::V,unir,unir
1394,vereinigen::V,unir,reunir
1395,vereinigen::V,réunir,unir
1396,vereinigen::V,réunir,reunir
1397,besuchen::V,visiter,ir ver
1398,besuchen::V,visiter,visitar
1399,besuchen::V,aller voir,ir ver
1400,besuchen::V,aller voir,visitar
1401,treffen::V,rencontrer,encontrar
1402,sich versammeln::V,s'assembler,reunir-se
1403,spielen::V,jouer,jogar
1404,spielen::V,jouer,brincar
1405,singen::V,chanter,cantar
1406,tanzen::V,danser,bailar
1407,sich trennen::V,se séparer,apartar-se
1408,verlassen::V,quitter,deixar
1409,verlassen::V,quitter,abandonar
1410,retten::V,sauver,salvar
1411,bewachen::V,garder,vigiar
1412,bewachen::V,garder,guardar
1413,schützen::V,protéger,proteger
1414,verteidigen::V,défendre,defender
1415,sich schlagen::V,se taper,brigar
1416,sich schlagen::V,se taper,bater-se
1417,schießen::V,tirer,disparar
1418,siegen::V,vaincre,vencer
1419,ärgern::V,agacer,irritar
1420,ärgern::V,agacer,aborrecer
1421,schlagen::V,battre,bater
1422,schlagen::V,frapper,bater
1423,treten::V,botter,pisar
1424,treten::V,donner un coup de pied à,pisar
1425,stechen::V,piquer,picar
1426,stoßen::V,heurter,empurrar
1427,stehlen::V,voler,furtar
1428,stören::V,gêner,perturbar
1429,stören::V,déranger,perturbar
1430,belästigen::V,molester,incomodar
1431,belästigen::V,molester,importunar
1432,belästigen::V,importuner,incomodar
1433,belästigen::V,importuner,importunar
1434,verbergen::V,cacher,ocultar
1435,verbergen::V,cacher,esconder
1436,verbergen::V,dissimuler,ocultar
1437,verbergen::V,dissimuler,esconder
1438,täuschen::V,abuser,iludir
1439,täuschen::V,abuser,enganar
1440,täuschen::V,tromper,iludir
1441,täuschen::V,tromper,enganar
1442,betrügen::V,duper,burlar
1443,betrügen::V,duper,enganar
1444,betrügen::V,frauder,burlar
1445,betrügen::V,frauder,enganar
1446,töten::V,tuer,matar
1447,wohnen::V,habiter,morar
1448,wohnen::V,demeurer,morar
1449,arbeiten::V,travailler,trabalhar
1450,sammeln::V,collectionner,recolher
1451,sammeln::V,collectionner,coleccionar
1452,pflücken::V,cueillir,colher
1453,jagen::V,chasser,caçar
1454,fischen::V,pêcher,pescar
1455,fassen::V,capturer,apanhar
1456,hüten::V,garder,guardar
1457,treiben::V,mener,conduzir
1458,anbinden::V,attacher,atar
1459,füttern::V,faire manger,dar de comer a
1460,melken::V,traire,ordenhar
1461,hacken::V,fendre,rachar
1462,gießen::V,arroser,regar
1463,reifen::V,mûrir,amadurecer
1464,zubereiten::V,préparer,preparar
1465,kochen::V,cuire,cozer
1466,backen::V,cuire,cozer
1467,braten::V,rôtir,assar
1468,braten::V,rôtir,fritar
1469,umrühren::V,remuer,remexer
1470,stricken::V,tricoter,tricotar
1471,stricken::V,tricoter,fazer malha
1472,nähen::V,coudre,coser
1473,nähen::V,coudre,costurar
1474,färben::V,teindre,tingir
1475,färben::V,teindre,colorir
1476,reinigen::V,nettoyer,limpar
1477,reinigen::V,nettoyer,purificar
1478,waschen::V,laver,lavar
1479,abwischen::V,essuyer,limpar
1480,abwischen::V,essuyer,esfregar
1481,spülen::V,rincer,lavar
1482,spülen::V,rincer,enxaguar
1483,fegen::V,balayer,varrer
1484,kehren::V,balayer,varrer
1485,baden::V,se baigner,banhar
1486,baden::V,se baigner,tomar banho
1487,sich waschen::V,se laver,lavar-se
1488,ausziehen::V,ôter,despir
1489,ausziehen::V,enlever,despir
1490,anziehen::V,mettre,vestir
1491,sich anziehen::V,s'habiller,vestir-se
1492,kämmen::V,peigner,pentear
1493,schmücken::V,orner,adornar
1494,schmücken::V,décorer,adornar
1495,sagen::V,dire,dizer
1496,sprechen::V,parler,falar
1497,reden::V,parler,falar
1498,sich unterhalten::V,bavarder,conversar
1499,sich unterhalten::V,s'entretenir,conversar
1500,fragen::V,demander,perguntar
1501,bitten::V,prier,pedir
1502,erzählen::V,raconter,contar
1503,mitteilen::V,communiquer,comunicar
1504,mitteilen::V,communiquer,participar
1505,nennen::V,nommer,nomear
1506,nennen::V,nommer,apelidar
1507,nennen::V,appeler,nomear
1508,nennen::V,appeler,apelidar
1509,rufen::V,appeler,chamar
1510,prahlen::V,se vanter,gabar-se
1511,prahlen::V,se vanter,vangloriar-se
1512,übersetzen::V,traduire,traduzir
1513,denken::V,penser,pensar
1514,glauben::V,croire,crer
1515,bemerken::V,remarquer,notar
1516,bemerken::V,remarquer,observar
1517,bemerken::V,apercevoir,notar
1518,bemerken::V,apercevoir,observar
1519,erkennen::V,reconnaître,reconhecer
1520,begreifen::V,concevoir,apreender
1521,begreifen::V,concevoir,compreender
1522,verstehen::V,entendre,entender
1523,verstehen::V,entendre,compreender
1524,verstehen::V,comprendre,entender
1525,verstehen::V,comprendre,compreender
1526,lernen::V,apprendre,aprender
1527,wissen::V,savoir,saber
1528,sich erinnern an::V,se souvenir de,lembrar-se de
1529,sich erinnern an::V,se souvenir de,recordar-se de
1530,vergessen::V,oublier,esquecer
1531,messen::V,mesurer,medir
1532,zählen::V,compter,contar
1533,rechnen::V,calculer,calcular
1534,lesen::V,lire,ler
1535,malen::V,peindre,pintar
1536,zeichnen::V,dessiner,desenhar
1537,schreiben::V,écrire,escrever
1538,besitzen::V,posséder,possuir
1539,kaufen::V,acheter,comprar
1540,verkaufen::V,vendre,vender
1541,bezahlen::V,payer,pagar
1542,zahlen::V,payer,pagar
1543,beherrschen::V,dominer,imperar
1544,beherrschen::V,maîtriser,imperar
1545,ertragen::V,tolérer,suportar
1546,ertragen::V,supporter,suportar
