,Concept_ID,ady,bn
613,sofort::ADV,ардэдэм,মুহ্ণর্তমধ্যে
614,sofort::ADV,асыхьатым,মুহ্ণর্তমধ্যে
615,später::ADV,нэужым,পশ্চাতে
616,jetzt::ADV,джы,এখন
617,heute::ADV,непэ́,আজ
618,morgen::ADV,неу́щы,আগামিকাল
619,bald::ADV,псынкӏэу,অস্পকালমধ্যে
620,dann::ADV,нэужым,তখন
621,gestern::ADV,тыгъуа́с,গতকাল
622,einst::ADV,зэгорэ́м,একবার মাত্র
623,damals::ADV,армэ,তখন
624,damals::ADV,ащыгъум,তখন
625,danach::ADV,нэужым,পরে
626,vorher::ADV,нахьыпэм,আগে
627,einmal::ADV,зэ,একবার
628,oft::ADV,бэрэ,ঘনঘন
629,immer::ADV,ренэ́у,সর্বদা
630,dort::ADV,модэ,ওখানে
631,dorthin::ADV,модэ́,ওখানে
632,geradeaus::ADV,занкӏэу,অগ্রগামী
633,vorwärts::ADV,ыпэкӏэ,সন্মুখিকে
634,rückwärts::ADV,ыужыкӏэ́,খিরিয়া
635,zurück::ADV,ыужыкӏэ́,পিঠ
636,unten::ADV,ычӏэкӏэ́,নীচে
637,hinab::ADV,ычӏэгъы́,নিম্নগামী
638,hinab::ADV,ычӏэкӏэ́,নিম্নগামী
639,oben::ADV,ышъхьагъы,উপরে
640,hinauf::ADV,ышъхьагъыкӏэ,উচ্চতর অংশে
641,überall::ADV,тыди́,সর্বত্র
642,überall::ADV,тыдэкӏи́,সর্বত্র
643,nicht::ADV,-п,না
644,nicht::ADV,мы-,না
645,ein wenig::ADV,тӏэкӏу,অল্প
646,kaum::ADV,къоды́й,কষ্টসহকাবে
647,sehr::ADV,дэд,খুব
648,so::ADV,ащ фэд,তত
649,so::ADV,мыщ фэд,তত
650,so::ADV,джащ фэд,তত
651,noch::ADV,джыри,এখন পর্যস্ত
652,nur::ADV,ныӏэ́п,শুধু
653,wieder::ADV,джыри,আবার
654,vergebens::ADV,пкӏэнчъэ́у,বিফলে
655,vor::PRP,пашъхьэ́,সম্মুখে
656,hinter::PRP,кӏы́б,পশ্চাতে
657,unter::PRP,чӏэ-,নীচে
658,durch::PRP,пхыры-,দ্বারা
659,neben::PRP,дэжь,কাছে
660,zwischen::PRP,азыфа́гу,মধ্যে
661,wegen::PRP,къы-,জন্য
662,dies::PRN,ар,এটা
663,das::PRN,а,ওটা
664,das::PRN,мо,ওটা
665,alles::PRN,зэкӏэ́,সব
666,ich::PRN,сэ,আমি
667,du::PRN,о,তুমি
668,er::PRN,ар,উনি
669,wir::PRN,тэ,আমরা
670,ihr::PRN,шъо,তোমরা
671,sie::PRN,ахэр,তারা
672,was::FPRN,сыд,কি
673,wer::FPRN,хэт,কে
674,wo::FADV,тыдэ́,কোথায়
675,wohin::FADV,тыдэ́,কোথায়
676,wie::FADV,сыдэущтэ́у,কেমন
677,warum::FADV,сыд пае́,কেন
678,wieviel::FNUM,тхьапш,কত
679,wieviel::FNUM,сыд фэди́з,কত
680,eins::NUM,зы,অক
681,zwei::NUM,тӏу,দুই
682,drei::NUM,щы,তিন
683,vier::NUM,плӏы,চার
684,fünf::NUM,тфы,পাঁচ
685,sechs::NUM,хы,ছয়
686,sieben::NUM,блы,সাত
687,acht::NUM,и,আট
688,neun::NUM,бгъу,নয়
689,zehn::NUM,пшӏы,দশ
690,elf::NUM,пшӏыкӏузы́,এগারো
691,zwölf::NUM,пшӏыкӏутӏу,দ্বাদশ
692,zwanzig::NUM,тӏокӏы́,বিশ
693,dreißig::NUM,щэкӏы,ত্রিশ
694,vierzig::NUM,тӏокӏи́тӏу,চল্লিশ
695,fünfzig::NUM,шъэны́ыкъу,পঞ্চাশ
696,sechzig::NUM,тӏокӏи́щ,ষাট
697,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,সত্তর
698,achtzig::NUM,тӏокӏи́пӏ,আশি
699,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,নব্বুই
700,hundert::NUM,шъэ,শত
701,tausend::NUM,мин,হাজার
702,und::CNJ,ыкӏи,আর
703,und::CNJ,ыкӏи,এবং
704,oder::CNJ,е,বা
705,stehen::V,ущытын,দাঁড়ানো
706,stehen::V,умыхъыен,দাঁড়ানো
707,sitzen::V,уисын,বসা
708,sitzen::V,утесын,বসা
709,liegen::V,телъы́н,শোয়া
710,hängen::V,къыщылэлын,ঝোলা
711,hängen::V,къыщылэлын щыгъын быхъур,ঝোলা
712,werden::V,хъун,হইয়া উঠা
713,passieren::V,къэхъун,ঘটা
714,beginnen::V,къежьэн,আরম্ভ হওয়া
715,beginnen::V,къыублэн,আরম্ভ হওয়া
716,enden::V,ухы́н,শেষ হওয়া
717,wechseln::V,зэхъожьы́н,রূপাস্তর করা
718,aufgehen[Sonne]::V,къыкъокӏы́н,উদিত হওয়া
719,untergehen[Sonne]::V,къохьан,অস্ত যাওয়া
720,scheinen[Sonne]::V,къепсыи,আলো দেওয়া
721,donnern::V,гъогъон,বজ্রধ্বনি করা
722,wehen::V,епщэ́н,প্রবাহিত হওয়া
723,strömen::V,чъэн,প্রবাহিত হওয়া
724,fließen::V,чъэн,ছুটা
725,sich drehen::V,зыгъэчэрэгъу́н,পাক খাওয়া
726,schwanken::V,хъые́н,দোলা
727,schwingen::V,зыгъэхъые́н,দোলা
728,fallen::V,къефэхы́н,পড়া
729,brennen::V,стын,সেঁকা
730,rauchen::V,ӏугъо къикӏын,ধোঁয়া ছড়ান
731,regnen::V,къещхы́н,বর্ষণ_করা
732,gefrieren::V,дыкъын,হিমায়িত হওয়া
733,tauen::V,жъун,গলা
734,schmelzen::V,ткӏун,গলা
735,trocknen::V,гъушъы́н,শুষ্ক করা
736,trocknen::V,чъэпхъу́н,শুষ্ক করা
737,sieden::V,жъон,ফোঁড়া
738,faulen::V,шъун,ক্ষয় হওয়া
739,verfaulen::V,шъун,ক্ষয় হওয়া 
740,reißen::V,зэӏэтхъы́н,ছিঁড়া
741,versinken::V,чӏихьан,ডুবা
742,vergehen::V,блэкӏы́н,যাওয়া
743,erscheinen::V,къэлъэгъон,আসা
744,verschwinden::V,кӏодыжьы́н,অদৃশ্য হওয়া
745,abnehmen::V,къыкӏичын,হ্রাস হওয়া
746,zunehmen::V,хэхъо́н,বৃদ্ধি পাওয়া
747,steigen::V,къежьэн,ওঠা
748,wachsen::V,хэхъо́н,বড় হওয়া
749,wachsen::V,къэкӏы́н,বড় হওয়া
750,glänzen::V,цӏыу́н,জ্বলা
751,funkeln::V,жъыу́н,জ্বল্জ্বল করা
752,lärmen::V,бырсыры́н,
753,läuten::V,теон,রুসুঝুসু করা
754,klingeln::V,теон,বাজা
755,brausen::V,шъуин,গর্জন করা
756,rauschen::V,макъэ гъэӏун,মর্মরধ্বনি করা
757,klingen::V,къыхэӏукӏын,শব্দ করা
758,bellen::V,хьакъу́н,ঘেউ ঘেউ করা
759,heulen::V,быун,গর্জন করা
760,blasen::V,епщэ́н,ফুঁ দেওয়া
761,pfeifen::V,шъуин,শিস্ দেওয়া
762,schreien::V,куо́н,চিৎকার করা
763,schreien::V,кӏыи́н,চিৎকার করা
764,stöhnen::V,щэӏун,গোঁ-গো করা
765,zittern::V,кӏэзэзын,কাঁপা
766,leben::V,псэу́н,বাঁচা
767,geboren werden::V,къэхъун,জন্মানো
768,atmen::V,жьы къэщэ́н,শ্বাস ফেলা
769,trinken::V,ешъо́н,পান করা
770,essen::V,шхын,ভক্ষণ করা
771,schlucken::V,бдырыин,গেলা
772,müde werden::V,пшъын,পরিশ্রান্ত হওয়া
773,einschlafen::V,хэчъыен,নিদ্রামগ্ন হওয়া
774,schlafen::V,чъые́н,নিদ্রা যাওয়া
775,aufwachen::V,къэущы́н,জাগা
776,aufstehen::V,уцу́н,জাগা
777,sich erholen::V,зыгъэпсэфын,আরাম করা
778,krank werden::V,сымаджэ́ хъун,অসুস্থ হত্তয়া
779,krank sein::V,сымэджэ́н,রূগ্ণ হত্তয়া
780,schmerzen::V,сымэджэ́н,কন্কন করা
781,husten::V,пскэ́н,কাশা
782,genesen::V,хъужьын,আরোগ্য হওয়া
783,sterben::V,лӏэн,মারা যাওয়া
784,umkommen::V,хэкӏодэн,মারা যাওয়া
785,sich bewegen::V,хъые́н,চলা
786,sich rühren::V,хъые́н,নড়া
787,sich erheben::V,къэтэджын,উদিত হওয়া
788,sich setzen::V,тӏысы́н,বসা
789,hinfallen::V,ебэджы́н,পড়া
790,laufen::V,кӏон,হাঁটা
791,schreiten::V,кӏон,হাঁটা
792,spazierengehen::V,къэкӏухьэн,পায়চারি করা
793,eilen::V,гузэжъон,ত্বরাম্বিত করা
794,sich beeilen::V,гуӏэ́н,ত্বরাম্বিত করা
795,sausen::V,псынкӏэ́у чъэн,ধেয়ে যাওয়া
796,rennen::V,чъэн,চলা
797,springen::V,пкӏэн,লাফানো
798,klettern::V,дэцохъоен,আরোহণ করা
799,schaukeln::V,уешӏэн,দোলা
800,kriechen::V,цохъо́н,হামাগুড়ি দেওয়া
801,schwimmen::V,есы́н,সাঁতার কাটা
802,tauchen::V,зычӏэгъэо́н,ডোবা
803,rudern::V,къошъо бэщкӏэ фын,দাঁড় টানা
804,fahren::V,кӏон,চালান
805,fliegen::V,быбы́н,ওড়া
806,gehen::V,кӏон,যাওয়া
807,weggehen::V,ӏукӏын,প্রস্থান করা
808,abfahren::V,ежьэн,প্রস্থান করা
809,anhalten::V,къэуцу́н,থামা
810,hineingehen::V,ихьан,ঢোকা
811,eintreten::V,чӏэхьан,ঢোকা
812,kommen::V,къэкӏо́н,আসা
813,ankommen::V,къэсы́н,আসা
814,zurückkommen::V,гъэзэжьын,ফিরা
815,bleiben::V,къэнэ́н,থাকা
816,warten::V,пэплъэ́н,অপেক্ষা করা
817,erwarten::V,ежэн,অপেক্ষা করা
818,suchen::V,лъыхъу́н,খোঁজ করা
819,finden::V,къэгъоты́н,পাওয়া
820,finden::V,къыхэгъэщы́н,পাওয়া
821,versuchen::V,пылъы́н,পরখ করা
822,vorbereiten::V,гъэхьазыры́н,প্রস্তুত করা
823,lieben::V,шӏу плъэгъу́н,ভালবাসা
824,mögen::V,шӏу плъэгъу́н,পছন্দ করা
825,lachen::V,щхын,হাসা
826,rühren::V,гур гъэузын,হৃদয়ম্পর্শ করা
827,weinen::V,гъын,কাঁদা
828,schimpfen::V,хъонэн,নালিশ করা
829,sich ärgern::V,губжы́н,রাগ হত্তয়া
830,sich fürchten::V,щынэ́н,ভয় করা
831,fürchten::V,щынэ́н,ডরা
832,sehen::V,льэгъу́н,দেখা
833,anschauen::V,плъэн,দেখা
834,anschauen::V,еплъы́н,দেখা
835,ansehen::V,плъэн,দেখা
836,hören::V,зэхэхын,শোনা
837,zuhören::V,дэӏо́н,শোনা
838,probieren::V,хэӏэн,পরখ করা
839,riechen::V,пэмэ́н,শুঁকা
840,fühlen::V,зэхэпшӏэн,অনুভব করা
841,scheinen::V,уащыхъу́н,মনে হত্তয়া
842,scheinen::V,уашӏошӏы́н,মনে হত্তয়া
843,zu sehen sein::V,зэрэлъэгъу́н,দেখা দেত্তয়া
844,vernehmen::V,зэхэхын,শোনা
845,frieren::V,дыкъын,শীত লাগা
846,frieren::V,пӏыкӏэн,শীত লাগা
847,frieren::V,чъыӏэ́ лӏэн,শীত লাগা
848,tun::V,шӏын,করা
849,können::V,лъэкӏы́н,পারা
850,wollen::V,фэе́н,ইচ্ছা করা
851,anfangen::V,ублэн,আরম্ভ করা
852,beenden::V,ухы́н,শেষ করা
853,aufhören::V,щыгъэтын,থামা
854,gelingen::V,хъун,সিদ্ধিলাভ করা
855,öffnen::V,ӏухы́н,খোলা
856,schließen::V,игъэсэн,বন্ধ করা
857,stellen::V,бгъэуцун,স্থাপন করা
858,setzen::V,гъэтӏысы́н,স্থাপন করা
859,legen::V,хэлъхьа́н,স্থাপন করা
860,berühren::V,эӏэн,স্পর্শ করা
861,berühren::V,нэсын,স্পর্শ করা
862,verbinden::V,зэхэпхэ́н,সংযুক্ত করা
863,verbinden::V,пхын,সংযুক্ত করা
864,bedecken::V,техъо́н,ঢাকা
865,aufhängen::V,пылъэ́н,ঝুলানো
866,anzünden::V,хэгъэнэ́н,জ্বালান
867,zurücklassen::V,къэгъэнэ́н,পরিত্যাগ করা
868,verlieren::V,чӏэ́нэн,হারান
869,verlieren::V,шӏокӏоды́н,হারান
870,fallen lassen::V,чӏэунэн,ফেলা
871,fallen lassen::V,пӏэпызын,ফেলা
872,machen::V,шӏын,গঠন করা
873,herstellen::V,шӏы́н,সৃষ্টি করা
874,bauen::V,шӏы́н,নির্মাণ করা
875,reparieren::V,дыжьы́н,মেরামত করা
876,verbessern::V,нахьышӏу пшӏын,উন্নতিলাভ করা
877,verbessern::V,нахь дэгъу пшӏын,উন্নতিলাভ করা
878,ändern::V,зэблэхъу́н,পরিবর্তিত করা
879,graben::V,тӏын,খনন করা
880,biegen::V,уфэн,নোয়া
881,drehen::V,гъэчэрегъу́,ঘোরান
882,wenden::V,пӏонтӏэн,উলটাইয়া দেত্তয়া
883,wenden::V,бгъэзэн,উলটাইয়া দেত্তয়া
884,wenden::V,уӏубын,উলটাইয়া দেত্তয়া
885,heben::V,ӏэты́н,উত্তোলন করা
886,hochheben::V,ӏэты́н,উঁচু করা
887,ergreifen::V,къэубыты́н,দখল করা
888,halten::V,ӏыгъы́н,ধরা
889,drücken::V,тэӏункӏэн,টেপা
890,schieben::V,уеӏункӏын,ঠেলা
891,schieben::V,уетӏыргун,ঠেলা
892,kratzen::V,цӏэнтхъун,চাঁচা
893,lecken::V,бзэи́н,চাটা
894,beißen::V,ецэкъэ́н,দংশন করা
895,abreißen::V,къичын,বিচ্ছিন্ন করা
896,abreißen::V,пытхъын,বিচ্ছিন্ন করা
897,abschneiden::V,пыупкӏын,বিচ্ছিন্ন করা
898,abschneiden::V,гобзыкӏын,বিচ্ছিন্ন করা
899,binden::V,епхын,বন্ধন করা
900,stecken::V,хэсэн,বিদ্ধ করা
901,brechen::V,зэпыпкӏын,ভাঙা
902,klopfen::V,теон,আঘাত করা
903,hauen::V,теон,আঘাত করা
904,kleben::V,щхэн,সাঁটা
905,reiben::V,пӏотын,ঘষা
906,streichen::V,щыфэн,ছড়াইয়া
907,schleifen::V,гъэчаны́н,ধার দেওয়া
908,schleifen::V,кӏэлыкӏы́н,ধার দেওয়া
909,schneiden::V,бзын,কাটা
910,rütteln::V,гъэсысын,নাড়ান
911,schütteln::V,гъэсысын,নড়া
912,schwenken::V,ӏэ шӏын,দোলা
913,schütten::V,икӏэ́н,বর্ষণ করা
914,füllen::V,из шӏын,পরিপূর্ণ করা
915,einwickeln::V,кӏоцӏыщыхьа́н,মুড়া
916,tragen::V,хьын,বহন করা
917,schleppen::V,пхьын,টানা
918,schleppen::V,плъэшъун,টানা
919,ziehen::V,пкъудыин,টানা
920,ziehen::V,пщэн,টানা
921,ziehen::V,плъэшъун,টানা
922,aufbewahren::V,пӏыгъын,রাখা
923,aufbewahren::V,уухъумэн,রাখা
924,werfen::V,дзын,ছুড়া
925,fangen::V,къэубыты́н,লোফা
926,packen::V,къэубыты́н,ধরা
927,verstecken::V,бгъэбылъын,গোপন করা
928,teilen::V,гощы́н,বিভক্ত করা
929,schicken::V,гъахьы́н,প্রেরণ করা
930,bringen::V,къэхьы́н,আনা
931,hinzufügen::V,хэгъэхъо́н,একত্র করা
932,nehmen::V,къытехы́н,নেওয়া
933,wählen::V,къыхэхы́н,বাছা
934,auswählen::V,къыхэхы́н,বাছা
935,bewahren::V,къэухъумэн,বাঁচাইয়া রাখা
936,behindern::V,пэрыохъу хъун,বাধা দেওয়া
937,verderben::V,къутэн,নষ্ট করা
938,beschädigen::V,къутэн,ক্ষতি করা
939,zerbrechen::V,къутэн,ভাঙ্গিয়া যাওয়া
940,zerreißen::V,зэӏэтхъы́н,ছিঁড়া
941,zerstören::V,къутэ́н,বিনাশ করা
942,verbrennen::V,гъэсты́н,দহন করা
943,geben::V,еты́н,দেওয়া
944,reichen::V,еты́н,দেওয়া
945,schenken::V,еты́н,উপহার দেত্তয়া
946,versprechen::V,гъэгугъэ́н,প্রতিশ্রুতি দেওয়া
947,wünschen::V,шӏоигъо́н,আকাঙ্ক্ষা করা
948,loben::V,щытхъун,প্রশংসা করা
949,küssen::V,ебэу́н,চুম্বন করা
950,wiegen::V,гъэхъыен,দুলানো
951,zudecken::V,техъо́н,ঢাকা
952,wecken::V,къэгъэущы́н,জাগানো
953,zeigen::V,гъэлъэгъо́н,দেখানো
954,führen::V,щэн,পথ দেখানো
955,lehren::V,егъэджэ́н,শেখানো
956,lehren::V,егъэшӏэн,শেখানো
957,unterrichten::V,егъэджэ́н,শিক্ষা দেওয়া
958,aufziehen::V,пӏун,পালন করা
959,leiten::V,гъэзекӏон,পরিচালনা করা
960,antreiben::V,къепфылӏэн,চালনা করা
961,lassen::V,еты́н,অনুমতি দেওয়া
962,einladen::V,къегъэблэгъэн,নিমন্ত্রণ করা
963,vereinigen::V,зэгогъэхьан,এক করা
964,besuchen::V,щыӏэ́н,দেখিতে যাওয়া
965,treffen::V,ӏукӏэ́н,সন্মুখীন হওয়া
966,treffen::V,пэгъокӏы́н,সন্মুখীন হওয়া
967,sich versammeln::V,зэхэхьан,জড়ো হওয়া
968,spielen::V,джэгу́н,খেলা
969,singen::V,орэ́д къэӏо́н,গাওয়া
970,tanzen::V,къэшъо́н,নাচা
971,sich trennen::V,зэгокӏыжьы́ных,পৃথক করা
972,verlassen::V,бгынэн,পরিত্যাগ করা
973,verlassen::V,хэкӏыжьын,পরিত্যাগ করা
974,retten::V,къыхэпхыжьын,উদ্ধার করা
975,retten::V,къэбгъэнэжьын,উদ্ধার করা
976,bewachen::V,къэгъэгъунэн,পাহারা দেওয়া
977,schützen::V,ухъумэ́н,রক্ষা করা
978,verteidigen::V,къэухъумэн,রক্ষা করা
979,sich schlagen::V,эзэон,লড়াই করা
980,schießen::V,он,তীরবেগে ছোটা
981,siegen::V,текӏо́н,জেতা
982,ärgern::V,бгъэгубжын,বিরক্ত করা
983,schlagen::V,ео́н,আঘাত করা
984,stechen::V,хэӏун,দংশন করা
985,stoßen::V,тӏыро́н,ঠেলা
986,stoßen::V,уеӏункӏын,ঠেলা
987,stehlen::V,тыгъу́н,অপহরণ করা
988,stören::V,бгъэгумэкӏын,ঘাঁটান
989,belästigen::V,бгъэгумэкӏын,বিরক্ত করা
990,verbergen::V,ушъэфын,গোপন করা
991,täuschen::V,гъэпцӏэ́н,প্রবঞ্চনা করা
992,betrügen::V,гъэпцӏэ́н,প্রতারণা করা
993,töten::V,уикӏын,হত্যা করা
994,wohnen::V,дэсын,বাস করা
995,arbeiten::V,лэжьэ́н,কাজ করা
996,sammeln::V,угъои́н,সংগ্রহ করা
997,pflücken::V,къыпычы́н,চয়ন করা
998,jagen::V,шэкӏон,শিকার করা
999,jagen::V,ешэкӏон,শিকার করা
1000,fischen::V,пцэжъые уешэн,মাছ ধরা
1001,fassen::V,къэубыты́н,ধরা
1002,hüten::V,хэхъо́н,যুথভুক্ত করা
1003,treiben::V,пфын,চালনা করা
1004,anbinden::V,епхын,বন্ধন করা
1005,füttern::V,гъэшхэ́н,ভোজন করানো
1006,melken::V,щын,দুগ্ধ দোহন করা
1007,hacken::V,упкӏэтэн,কাটা
1008,gießen::V,тепкӏэн,বর্ষণ করা
1009,reifen::V,игъо хъун,পাকা
1010,zubereiten::V,бгъэхьазырын,রন্ধন করা
1011,kochen::V,шӏы́н,রন্ধন করা
1012,backen::V,гъэжъэ́н,সেকা
1013,braten::V,гъэжъэ́н,ভাজা
1014,umrühren::V,зэхэгъэкӏухьан,নড়ানো
1015,stricken::V,хъын,বোনা
1016,nähen::V,дэн,সেলাই করা
1017,färben::V,бгъэлэн,রঞ্জিত করা
1018,reinigen::V,укъэбзы́н,পরিষ্কার করা
1019,waschen::V,бгыкӏын,পরিষ্কার করা
1020,abwischen::V,лъэкӏы́н,মুছা
1021,spülen::V,дэгъэчъыхьан,পরিষ্কার করা
1022,fegen::V,пхъэнкӏы́н,ঝাঁট দেওয়া
1023,kehren::V,пхъэнкӏы́н,ঝাঁট দেওয়া
1024,baden::V,зыгъэпскӏын,অবগাহন করা
1025,sich waschen::V,зытхьакӏы́н,ধোয়া
1026,ausziehen::V,къытехы́н,খুলা
1027,anziehen::V,щылъэ́н,গায়ে দেত্তয়া
1028,sich anziehen::V,зыфэпэн,পোশাক পরা
1029,kämmen::V,жьын,আঁচড়ানো
1030,schmücken::V,гъэдэхэ́н,সাজান করা
1031,sagen::V,къэӏон,উচ্চারণ করা
1032,sprechen::V,псэлъэ́н,বলা
1033,reden::V,гущыӏэ́н,আলাপ করা
1034,sich unterhalten::V,зэдэгущыӏэн,আড্ডা দেওয়া
1035,fragen::V,упчӏэ́н,জিজ্ঞাসা করা
1036,bitten::V,лъэӏо́н,প্রার্থনা করা
1037,erzählen::V,къэпӏотэ́н,বর্ণনা করা
1038,mitteilen::V,макъэ егъэӏун,বলা
1039,nennen::V,цӏэ фэусы́н,নাম দেওয়া
1040,rufen::V,джэн,আমন্ত্রণ করা
1041,prahlen::V,узыщытхъужьы́н,বড়াই করা
1042,übersetzen::V,бгъэкӏотэн,ভাষাস্তরিত করা
1043,denken::V,егупшысэ́н,ভাবা
1044,glauben::V,уивыхъэ́ телъы́н,বিশ্বাস করা
1045,bemerken::V,гу лъыптэ́н,লক্ষ্য করা
1046,erkennen::V,зэхэпхын,চিনিতে পারা
1047,erkennen::V,зэбгъэшӏэн,চিনিতে পারা
1048,begreifen::V,гурыӏо́н,উপলব্ধি করা
1049,verstehen::V,зэхэхын,উপলব্ধি করা
1050,lernen::V,еджэ́н,শেখা
1051,wissen::V,шӏэн,জানা
1052,sich erinnern an::V,къэшӏэжьын,মনে করা
1053,vergessen::V,пщыгъупшэжьы́н,বিস্মৃত হওয়া
1054,messen::V,шын,মাপা
1055,zählen::V,плъытэ́н,গণনা করা
1056,rechnen::V,плъытэ́н,হিসাব করা
1057,rechnen::V,угугъэ́н,হিসাব করা
1058,lesen::V,еджэ́н,পাঠ করা
1059,malen::V,шӏын,আঁকা
1060,zeichnen::V,шӏын,ছকা
1061,schreiben::V,тхын,লেখা
1062,besitzen::V,иӏэн,অধিকার করা
1063,kaufen::V,щэфы́н,ক্রয় করা
1064,verkaufen::V,щэн,বেচা
1065,bezahlen::V,птын,প্রদান করা
1066,bezahlen::V,лъыптын,প্রদান করা
1067,bezahlen::V,птыжьы́н,প্রদান করা
1068,zahlen::V,птын,প্রদান করা
1069,zahlen::V,лъыптын,প্রদান করা
1070,beherrschen::V,иунаеу иӏэн,শাসন করা
1071,ertragen::V,щэчы́н,বহন করা
1072,Schnurrbart::N,,গোঁফ
1073,Nabel::N,,নাভি
1074,Wetter::N,,আবহাওয়া
1075,Frost::N,,তুষার
1076,Raureif::N,,তুহিন
1077,Adler::N,,ইগল
1078,Schwan::N,,মরাল
1079,Ton::N,,স্বর
1080,Sache::N,,বস্তু
1081,Schlitten::N,,স্নেজ্-গাড়ি
1082,Last::N,,বোঝা
1083,Figur::N,,আকার
1084,Bündel::N,,আঁটি
1085,Schuh::N,,জুতো
1086,Arzt::N,,চিকিৎসক
1087,lebendig::A,,জীবিত
1088,zuerst::ADV,,আগে
1089,manchmal::ADV,,কখনও কখনও
1090,niemals::ADV,,কখলও নহে
1091,hier::ADV,,এখানে
1092,hierhin::ADV,,এখানে
1093,von hier::ADV,,ত্রই স্তান হইতে
1094,schon::ADV,,ইতঃপুর্বে
1095,sinken::V,,হ্রাস হওয়া
1096,klirren::V,,টুংটাং-শব্দ করা
1097,fliehen::V,,পালানো
1098,flüchten::V,,পালানো
1099,geraten::V,,পরিণত হত্তয়া
1100,aufheben::V,,কুড়াইয়া তোলা
1101,beugen::V,,নোয়া
1102,umdrehen::V,,উলটানো
1103,bekommen::V,,পাওয়া
1104,erhalten::V,,পাওয়া
1105,treten::V,,লাথি মারা
