,Concept_ID,fi,bn
711,zuerst::ADV,ensin,আগে
712,zuerst::ADV,ensiksi,আগে
713,einmal::ADV,kerran,একবার
714,manchmal::ADV,joskus,কখনও কখনও
715,oft::ADV,usein,ঘনঘন
716,immer::ADV,aina,সর্বদা
717,niemals::ADV,ei koskaan,কখলও নহে
718,hier::ADV,tässä,এখানে
719,hier::ADV,täällä,এখানে
720,hierhin::ADV,tähän,এখানে
721,von hier::ADV,tästä,ত্রই স্তান হইতে
722,von hier::ADV,täältä,ত্রই স্তান হইতে
723,dort::ADV,siinä,ওখানে
724,dort::ADV,siellä,ওখানে
725,dorthin::ADV,sinne,ওখানে
726,dorthin::ADV,tuonne,ওখানে
727,geradeaus::ADV,suoraan,অগ্রগামী
728,vorwärts::ADV,eteenpäin,সন্মুখিকে
729,rückwärts::ADV,taaksepäin,খিরিয়া
730,zurück::ADV,takaisin,পিঠ
731,unten::ADV,alhaalla,নীচে
732,hinab::ADV,alas,নিম্নগামী
733,oben::ADV,ylhäällä,উপরে
734,hinauf::ADV,ylös,উচ্চতর অংশে
735,überall::ADV,kaikkialla,সর্বত্র
736,nicht::ADV,ei,না
737,ein wenig::ADV,vähän,অল্প
738,kaum::ADV,tuskin,কষ্টসহকাবে
739,sehr::ADV,kovin,খুব
740,sehr::ADV,oikein,খুব
741,so::ADV,näin,তত
742,noch::ADV,vielä,এখন পর্যস্ত
743,nur::ADV,vain,শুধু
744,nur::ADV,ainoastaan,শুধু
745,schon::ADV,jo,ইতঃপুর্বে
746,wieder::ADV,taas,আবার
747,wieder::ADV,jälleen,আবার
748,vergebens::ADV,turhaan,বিফলে
749,vor::PRP,edessä,সম্মুখে
750,hinter::PRP,takana,পশ্চাতে
751,unter::PRP,alla,নীচে
752,durch::PRP,läpi,দ্বারা
753,durch::PRP,kautta,দ্বারা
754,neben::PRP,vieressä,কাছে
755,zwischen::PRP,välillä,মধ্যে
756,wegen::PRP,takia,জন্য
757,wegen::PRP,vuoksi,জন্য
758,dies::PRN,tämä,এটা
759,das::PRN,se,ওটা
760,alles::PRN,kaikki,সব
761,ich::PRN,minä,আমি
762,du::PRN,sinä,তুমি
763,er::PRN,hän,উনি
764,wir::PRN,me,আমরা
765,ihr::PRN,te,তোমরা
766,sie::PRN,he,তারা
767,was::FPRN,mikä,কি
768,wer::FPRN,ken,কে
769,wer::FPRN,kuka,কে
770,wo::FADV,missä,কোথায়
771,wohin::FADV,mihin,কোথায়
772,wie::FADV,miten,কেমন
773,wie::FADV,kuinka,কেমন
774,warum::FADV,miksi,কেন
775,wieviel::FNUM,paljonko,কত
776,wieviel::FNUM,kuinka paljon,কত
777,eins::NUM,yksi,অক
778,zwei::NUM,kaksi,দুই
779,drei::NUM,kolme,তিন
780,vier::NUM,neljä,চার
781,fünf::NUM,viisi,পাঁচ
782,sechs::NUM,kuusi,ছয়
783,sieben::NUM,seitsemän,সাত
784,acht::NUM,kahdeksan,আট
785,neun::NUM,yhdeksän,নয়
786,zehn::NUM,kymmenen,দশ
787,elf::NUM,yksitoista,এগারো
788,zwölf::NUM,kaksitoista,দ্বাদশ
789,zwanzig::NUM,kaksikymmentä,বিশ
790,dreißig::NUM,kolmekymmentä,ত্রিশ
791,vierzig::NUM,neljäkymmentä,চল্লিশ
792,fünfzig::NUM,viisikymmentä,পঞ্চাশ
793,sechzig::NUM,kuusikymmentä,ষাট
794,siebzig::NUM,seitsemänkymmentä,সত্তর
795,achtzig::NUM,kahdeksankymmentä,আশি
796,neunzig::NUM,yhdeksänkymmentä,নব্বুই
797,hundert::NUM,sata,শত
798,tausend::NUM,tuhat,হাজার
799,und::CNJ,ja,আর
800,und::CNJ,ja,এবং
801,oder::CNJ,tai,বা
802,stehen::V,seisoa,দাঁড়ানো
803,sitzen::V,istua,বসা
804,liegen::V,maata,শোয়া
805,hängen::V,riippua,ঝোলা
806,werden::V,tulla,হইয়া উঠা
807,werden::V,joutua,হইয়া উঠা
808,passieren::V,sattua,ঘটা
809,passieren::V,tapahtua,ঘটা
810,beginnen::V,alkaa,আরম্ভ হওয়া
811,enden::V,loppua,শেষ হওয়া
812,enden::V,päättyä,শেষ হওয়া
813,wechseln::V,vaihtua,রূপাস্তর করা
814,wechseln::V,vaihdella,রূপাস্তর করা
815,aufgehen[Sonne]::V,nousta,উদিত হওয়া
816,untergehen[Sonne]::V,laskea,অস্ত যাওয়া
817,scheinen[Sonne]::V,paistaa,আলো দেওয়া
818,donnern::V,jyristä,বজ্রধ্বনি করা
819,wehen::V,tuulla,প্রবাহিত হওয়া
820,wehen::V,puhaltaa,প্রবাহিত হওয়া
821,strömen::V,virrata,প্রবাহিত হওয়া
822,fließen::V,valua,ছুটা
823,fließen::V,juosta,ছুটা
824,sich drehen::V,pyöriä,পাক খাওয়া
825,schwanken::V,horjua,দোলা
826,schwingen::V,heilua,দোলা
827,schwingen::V,värähdellä,দোলা
828,fallen::V,pudota,পড়া
829,fallen::V,langeta,পড়া
830,brennen::V,palaa,সেঁকা
831,rauchen::V,savuta,ধোঁয়া ছড়ান
832,regnen::V,sataa,বর্ষণ_করা
833,gefrieren::V,jäätyä,হিমায়িত হওয়া
834,tauen::V,sulaa,গলা
835,schmelzen::V,sulaa,গলা
836,trocknen::V,kuivua,শুষ্ক করা
837,sieden::V,kiehua,ফোঁড়া
838,faulen::V,mädätä,ক্ষয় হওয়া
839,verfaulen::V,mädätä,ক্ষয় হওয়া 
840,verfaulen::V,mädäntyä,ক্ষয় হওয়া 
841,reißen::V,revetä,ছিঁড়া
842,versinken::V,upota,ডুবা
843,versinken::V,vajota,ডুবা
844,vergehen::V,kulua,যাওয়া
845,erscheinen::V,ilmestyä,আসা
846,verschwinden::V,kadota,অদৃশ্য হওয়া
847,sinken::V,vajota,হ্রাস হওয়া
848,abnehmen::V,vähetä,হ্রাস হওয়া
849,zunehmen::V,kasvaa,বৃদ্ধি পাওয়া
850,zunehmen::V,lisääntyä,বৃদ্ধি পাওয়া
851,steigen::V,nousta,ওঠা
852,wachsen::V,kasvaa,বড় হওয়া
853,glänzen::V,kiiltää,জ্বলা
854,funkeln::V,kipinöidä,জ্বল্জ্বল করা
855,lärmen::V,meluta,
856,läuten::V,soida,রুসুঝুসু করা
857,klingeln::V,soida,বাজা
858,klirren::V,kalista,টুংটাং-শব্দ করা
859,brausen::V,kohista,গর্জন করা
860,rauschen::V,kohista,মর্মরধ্বনি করা
861,klingen::V,soida,শব্দ করা
862,bellen::V,haukkua,ঘেউ ঘেউ করা
863,heulen::V,ulvoa,গর্জন করা
864,blasen::V,puhaltaa,ফুঁ দেওয়া
865,pfeifen::V,viheltää,শিস্ দেওয়া
866,schreien::V,kirkua,চিৎকার করা
867,stöhnen::V,voihkia,গোঁ-গো করা
868,zittern::V,vapista,কাঁপা
869,leben::V,elää,বাঁচা
870,geboren werden::V,syntyä,জন্মানো
871,atmen::V,hengittää,শ্বাস ফেলা
872,trinken::V,juoda,পান করা
873,essen::V,syödä,ভক্ষণ করা
874,schlucken::V,niellä,গেলা
875,müde werden::V,uupua,পরিশ্রান্ত হওয়া
876,einschlafen::V,uinahtaa,নিদ্রামগ্ন হওয়া
877,schlafen::V,maata,নিদ্রা যাওয়া
878,schlafen::V,nukkua,নিদ্রা যাওয়া
879,aufwachen::V,herätä,জাগা
880,aufstehen::V,nousta,জাগা
881,aufstehen::V,nousta ylös,জাগা
882,sich erholen::V,levätä,আরাম করা
883,krank werden::V,sairastua,অসুস্থ হত্তয়া
884,krank sein::V,potea,রূগ্ণ হত্তয়া
885,krank sein::V,sairastaa,রূগ্ণ হত্তয়া
886,schmerzen::V,särkeä,কন্কন করা
887,schmerzen::V,kivistää,কন্কন করা
888,husten::V,yskiä,কাশা
889,genesen::V,toipua,আরোগ্য হওয়া
890,sterben::V,kuolla,মারা যাওয়া
891,umkommen::V,saada surmansa,মারা যাওয়া
892,umkommen::V,kuolla,মারা যাওয়া
893,sich bewegen::V,liikkua,চলা
894,sich rühren::V,liikahtaa,নড়া
895,sich erheben::V,nousta,উদিত হওয়া
896,sich setzen::V,istuutua,বসা
897,hinfallen::V,kaatua,পড়া
898,laufen::V,kävellä,হাঁটা
899,schreiten::V,astua,হাঁটা
900,schreiten::V,astella,হাঁটা
901,spazierengehen::V,kävellä,পায়চারি করা
902,eilen::V,kiirehtiä,ত্বরাম্বিত করা
903,sich beeilen::V,kiirehtiä,ত্বরাম্বিত করা
904,sich beeilen::V,olla kiireissään,ত্বরাম্বিত করা
905,sausen::V,rynnätä,ধেয়ে যাওয়া
906,sausen::V,viilettää,ধেয়ে যাওয়া
907,rennen::V,juosta,চলা
908,springen::V,hypätä,লাফানো
909,klettern::V,kiivetä,আরোহণ করা
910,schaukeln::V,kiikkua,দোলা
911,kriechen::V,ryömiä,হামাগুড়ি দেওয়া
912,schwimmen::V,uida,সাঁতার কাটা
913,tauchen::V,sukeltaa,ডোবা
914,rudern::V,soutaa,দাঁড় টানা
915,fahren::V,ajaa,চালান
916,fahren::V,kulkea,চালান
917,fliegen::V,lentää,ওড়া
918,gehen::V,käydä,যাওয়া
919,weggehen::V,lähteä,প্রস্থান করা
920,weggehen::V,poistua,প্রস্থান করা
921,abfahren::V,lähteä,প্রস্থান করা
922,anhalten::V,pysähtyä,থামা
923,anhalten::V,seisahtua,থামা
924,hineingehen::V,mennä sisään,ঢোকা
925,eintreten::V,astua sisään,ঢোকা
926,kommen::V,tulla,আসা
927,ankommen::V,saapua,আসা
928,zurückkommen::V,palata,ফিরা
929,bleiben::V,jäädä,থাকা
930,bleiben::V,viipyä,থাকা
931,warten::V,odottaa,অপেক্ষা করা
932,erwarten::V,odottaa,অপেক্ষা করা
933,suchen::V,etsiä,খোঁজ করা
934,finden::V,löytää,পাওয়া
935,versuchen::V,yrittää,পরখ করা
936,vorbereiten::V,valmistaa,প্রস্তুত করা
937,lieben::V,pitää,ভালবাসা
938,lieben::V,rakastaa,ভালবাসা
939,mögen::V,pitää,পছন্দ করা
940,mögen::V,tykätä,পছন্দ করা
941,lachen::V,nauraa,হাসা
942,rühren::V,liikuttaa,হৃদয়ম্পর্শ করা
943,weinen::V,itkeä,কাঁদা
944,schimpfen::V,haukkua,নালিশ করা
945,sich ärgern::V,suuttua,রাগ হত্তয়া
946,sich fürchten::V,pelätä,ভয় করা
947,fürchten::V,pelätä,ডরা
948,fliehen::V,paeta,পালানো
949,flüchten::V,paeta,পালানো
950,sehen::V,nähdä,দেখা
951,anschauen::V,katsoa,দেখা
952,ansehen::V,katsoa,দেখা
953,hören::V,kuulla,শোনা
954,zuhören::V,kuunnella,শোনা
955,probieren::V,maistaa,পরখ করা
956,riechen::V,haistaa,শুঁকা
957,fühlen::V,tuntea,অনুভব করা
958,scheinen::V,tuntua,মনে হত্তয়া
959,zu sehen sein::V,näkyä,দেখা দেত্তয়া
960,vernehmen::V,kuulla,শোনা
961,frieren::V,palella,শীত লাগা
962,tun::V,tehdä,করা
963,können::V,osata,পারা
964,wollen::V,tahtoa,ইচ্ছা করা
965,anfangen::V,ruveta,আরম্ভ করা
966,anfangen::V,aloittaa,আরম্ভ করা
967,beenden::V,lopettaa,শেষ করা
968,aufhören::V,loppua,থামা
969,gelingen::V,onnistua,সিদ্ধিলাভ করা
970,geraten::V,sujua,পরিণত হত্তয়া
971,geraten::V,joutua,পরিণত হত্তয়া
972,öffnen::V,avata,খোলা
973,öffnen::V,aukaista,খোলা
974,schließen::V,sulkea,বন্ধ করা
975,stellen::V,panna,স্থাপন করা
976,stellen::V,asettaa,স্থাপন করা
977,setzen::V,panna,স্থাপন করা
978,setzen::V,istuttaa,স্থাপন করা
979,legen::V,panna,স্থাপন করা
980,legen::V,asettaa,স্থাপন করা
981,berühren::V,koskea,স্পর্শ করা
982,berühren::V,koskettaa,স্পর্শ করা
983,verbinden::V,liittää,সংযুক্ত করা
984,verbinden::V,yhdistää,সংযুক্ত করা
985,bedecken::V,kattaa,ঢাকা
986,bedecken::V,peittää,ঢাকা
987,aufhängen::V,ripustaa,ঝুলানো
988,anzünden::V,sytyttää,জ্বালান
989,aufheben::V,ylös nostaa,কুড়াইয়া তোলা
990,aufheben::V,nostaa,কুড়াইয়া তোলা
991,zurücklassen::V,jättää,পরিত্যাগ করা
992,verlieren::V,kadottaa,হারান
993,fallen lassen::V,pudottaa,ফেলা
994,machen::V,tehdä,গঠন করা
995,herstellen::V,tuottaa,সৃষ্টি করা
996,herstellen::V,valmistaa,সৃষ্টি করা
997,bauen::V,rakentaa,নির্মাণ করা
998,reparieren::V,korjata,মেরামত করা
999,verbessern::V,parantaa,উন্নতিলাভ করা
1000,ändern::V,muuttaa,পরিবর্তিত করা
1001,graben::V,kaivaa,খনন করা
1002,beugen::V,taivuttaa,নোয়া
1003,biegen::V,taivuttaa,নোয়া
1004,drehen::V,kääntää,ঘোরান
1005,wenden::V,kääntää,উলটাইয়া দেত্তয়া
1006,umdrehen::V,kääntää,উলটানো
1007,heben::V,nostaa,উত্তোলন করা
1008,heben::V,kohottaa,উত্তোলন করা
1009,hochheben::V,nostaa,উঁচু করা
1010,ergreifen::V,tarttua,দখল করা
1011,halten::V,pitää,ধরা
1012,drücken::V,painaa,টেপা
1013,drücken::V,puristaa,টেপা
1014,schieben::V,työntää,ঠেলা
1015,kratzen::V,raapia,চাঁচা
1016,lecken::V,nuolla,চাটা
1017,beißen::V,purra,দংশন করা
1018,abreißen::V,repiä,বিচ্ছিন্ন করা
1019,abschneiden::V,leikata poikki,বিচ্ছিন্ন করা
1020,abschneiden::V,leikata,বিচ্ছিন্ন করা
1021,binden::V,sitoa,বন্ধন করা
1022,stecken::V,pistää,বিদ্ধ করা
1023,brechen::V,murtaa,ভাঙা
1024,klopfen::V,koputtaa,আঘাত করা
1025,klopfen::V,kolkuttaa,আঘাত করা
1026,hauen::V,lyödä,আঘাত করা
1027,kleben::V,liimata,সাঁটা
1028,reiben::V,hieroa,ঘষা
1029,reiben::V,hangata,ঘষা
1030,streichen::V,sivellä,ছড়াইয়া
1031,schleifen::V,hioa,ধার দেওয়া
1032,schneiden::V,leikata,কাটা
1033,rütteln::V,ravistaa,নাড়ান
1034,schütteln::V,pudistaa,নড়া
1035,schwenken::V,heiluttaa,দোলা
1036,schütten::V,kaataa,বর্ষণ করা
1037,füllen::V,täyttää,পরিপূর্ণ করা
1038,einwickeln::V,kääriä,মুড়া
1039,tragen::V,kantaa,বহন করা
1040,schleppen::V,raahata,টানা
1041,ziehen::V,vetää,টানা
1042,aufbewahren::V,säilyttää,রাখা
1043,werfen::V,viskata,ছুড়া
1044,fangen::V,napata,লোফা
1045,fangen::V,ottaa kiinni,লোফা
1046,packen::V,tarttua,ধরা
1047,verstecken::V,kätkeä,গোপন করা
1048,verstecken::V,piilottaa,গোপন করা
1049,teilen::V,jakaa,বিভক্ত করা
1050,schicken::V,lähettää,প্রেরণ করা
1051,bringen::V,viedä,আনা
1052,hinzufügen::V,lisätä,একত্র করা
1053,bekommen::V,saada,পাওয়া
1054,erhalten::V,saada,পাওয়া
1055,nehmen::V,ottaa,নেওয়া
1056,wählen::V,valita,বাছা
1057,auswählen::V,valikoida,বাছা
1058,bewahren::V,säilyttää,বাঁচাইয়া রাখা
1059,behindern::V,estää,বাধা দেওয়া
1060,verderben::V,pilata,নষ্ট করা
1061,verderben::V,turmella,নষ্ট করা
1062,beschädigen::V,vioittaa,ক্ষতি করা
1063,beschädigen::V,vahingoittaa,ক্ষতি করা
1064,zerbrechen::V,rikkoa,ভাঙ্গিয়া যাওয়া
1065,zerreißen::V,repiä rikki,ছিঁড়া
1066,zerreißen::V,repiä palasiksi,ছিঁড়া
1067,zerstören::V,hävittää,বিনাশ করা
1068,verbrennen::V,polttaa,দহন করা
1069,geben::V,antaa,দেওয়া
1070,reichen::V,ojentaa,দেওয়া
1071,schenken::V,lahjoittaa,উপহার দেত্তয়া
1072,versprechen::V,luvata,প্রতিশ্রুতি দেওয়া
1073,wünschen::V,toivottaa,আকাঙ্ক্ষা করা
1074,loben::V,ylistää,প্রশংসা করা
1075,küssen::V,suudella,চুম্বন করা
1076,wiegen::V,tuudittaa,দুলানো
1077,wiegen::V,keinuttaa,দুলানো
1078,zudecken::V,peittää,ঢাকা
1079,wecken::V,herättää,জাগানো
1080,zeigen::V,näyttää,দেখানো
1081,zeigen::V,osoittaa,দেখানো
1082,führen::V,johdattaa,পথ দেখানো
1083,lehren::V,opettaa,শেখানো
1084,unterrichten::V,opettaa,শিক্ষা দেওয়া
1085,aufziehen::V,kasvattaa,পালন করা
1086,leiten::V,johtaa,পরিচালনা করা
1087,antreiben::V,hoputtaa,চালনা করা
1088,lassen::V,antaa,অনুমতি দেওয়া
1089,einladen::V,kutsua,নিমন্ত্রণ করা
1090,vereinigen::V,yhdistää,এক করা
1091,besuchen::V,vierailla,দেখিতে যাওয়া
1092,treffen::V,tavata,সন্মুখীন হওয়া
1093,sich versammeln::V,kokoontua,জড়ো হওয়া
1094,spielen::V,pelata,খেলা
1095,spielen::V,leikkiä,খেলা
1096,singen::V,laulaa,গাওয়া
1097,tanzen::V,tanssia,নাচা
1098,sich trennen::V,erota,পৃথক করা
1099,verlassen::V,jättää,পরিত্যাগ করা
1100,retten::V,pelastaa,উদ্ধার করা
1101,bewachen::V,vartioida,পাহারা দেওয়া
1102,schützen::V,suojella,রক্ষা করা
1103,verteidigen::V,puolustaa,রক্ষা করা
1104,sich schlagen::V,tapella,লড়াই করা
1105,schießen::V,ampua,তীরবেগে ছোটা
1106,siegen::V,voittaa,জেতা
1107,ärgern::V,ärsyttää,বিরক্ত করা
1108,schlagen::V,lyödä,আঘাত করা
1109,treten::V,potkaista,লাথি মারা
1110,stechen::V,pistää,দংশন করা
1111,stoßen::V,sysätä,ঠেলা
1112,stoßen::V,työntää,ঠেলা
1113,stehlen::V,varastaa,অপহরণ করা
1114,stören::V,häiritä,ঘাঁটান
1115,belästigen::V,häiritä,বিরক্ত করা
1116,verbergen::V,kätkeä,গোপন করা
1117,täuschen::V,harhauttaa,প্রবঞ্চনা করা
1118,betrügen::V,pettää,প্রতারণা করা
1119,betrügen::V,petkuttaa,প্রতারণা করা
1120,töten::V,tappaa,হত্যা করা
1121,wohnen::V,asua,বাস করা
1122,arbeiten::V,tehdä työtä,কাজ করা
1123,arbeiten::V,työskennellä,কাজ করা
1124,sammeln::V,koota,সংগ্রহ করা
1125,sammeln::V,kerätä,সংগ্রহ করা
1126,pflücken::V,poimia,চয়ন করা
1127,jagen::V,metsästää,শিকার করা
1128,fischen::V,kalastaa,মাছ ধরা
1129,fassen::V,pyydystää,ধরা
1130,fassen::V,saalistaa,ধরা
1131,hüten::V,paimentaa,যুথভুক্ত করা
1132,treiben::V,ajaa,চালনা করা
1133,anbinden::V,kytkeä,বন্ধন করা
1134,füttern::V,ruokkia,ভোজন করানো
1135,melken::V,lypsää,দুগ্ধ দোহন করা
1136,hacken::V,hakata,কাটা
1137,gießen::V,kastella,বর্ষণ করা
1138,reifen::V,kypsyä,পাকা
1139,zubereiten::V,valmistaa,রন্ধন করা
1140,kochen::V,keittää,রন্ধন করা
1141,backen::V,leipoa,সেকা
1142,braten::V,paistaa,ভাজা
1143,umrühren::V,hämmentää,নড়ানো
1144,stricken::V,kutoa,বোনা
1145,stricken::V,neuloa,বোনা
1146,nähen::V,ommella,সেলাই করা
1147,färben::V,värjätä,রঞ্জিত করা
1148,färben::V,värittää,রঞ্জিত করা
1149,reinigen::V,puhdistaa,পরিষ্কার করা
1150,waschen::V,pestä,পরিষ্কার করা
1151,abwischen::V,pyyhkiä,মুছা
1152,spülen::V,huuhtoa,পরিষ্কার করা
1153,fegen::V,pyyhkäistä,ঝাঁট দেওয়া
1154,kehren::V,lakaista,ঝাঁট দেওয়া
1155,baden::V,kylpeä,অবগাহন করা
1156,sich waschen::V,peseytyä,ধোয়া
1157,ausziehen::V,riisua,খুলা
1158,anziehen::V,pukea ylleen,গায়ে দেত্তয়া
1159,sich anziehen::V,pukeutua,পোশাক পরা
1160,kämmen::V,kammata,আঁচড়ানো
1161,schmücken::V,koristaa,সাজান করা
1162,schmücken::V,kaunistaa,সাজান করা
1163,sagen::V,sanoa,উচ্চারণ করা
1164,sprechen::V,puhua,বলা
1165,reden::V,keskustella,আলাপ করা
1166,sich unterhalten::V,jutella,আড্ডা দেওয়া
1167,fragen::V,kysyä,জিজ্ঞাসা করা
1168,bitten::V,pyytää,প্রার্থনা করা
1169,erzählen::V,kertoa,বর্ণনা করা
1170,mitteilen::V,ilmoittaa,বলা
1171,nennen::V,kutsua,নাম দেওয়া
1172,nennen::V,nimittää,নাম দেওয়া
1173,rufen::V,kutsua,আমন্ত্রণ করা
1174,prahlen::V,kerskailla,বড়াই করা
1175,übersetzen::V,kääntää,ভাষাস্তরিত করা
1176,denken::V,miettiä,ভাবা
1177,denken::V,ajatella,ভাবা
1178,glauben::V,uskoa,বিশ্বাস করা
1179,bemerken::V,huomata,লক্ষ্য করা
1180,erkennen::V,tunnistaa,চিনিতে পারা
1181,begreifen::V,ymmärtää,উপলব্ধি করা
1182,verstehen::V,ymmärtää,উপলব্ধি করা
1183,lernen::V,oppia,শেখা
1184,wissen::V,tietää,জানা
1185,sich erinnern an::V,muistaa,মনে করা
1186,vergessen::V,unohtaa,বিস্মৃত হওয়া
1187,messen::V,mitata,মাপা
1188,zählen::V,laskea,গণনা করা
1189,rechnen::V,laskea,হিসাব করা
1190,lesen::V,lukea,পাঠ করা
1191,malen::V,maalata,আঁকা
1192,zeichnen::V,piirtää,ছকা
1193,zeichnen::V,piirustaa,ছকা
1194,schreiben::V,kirjoittaa,লেখা
1195,besitzen::V,omistaa,অধিকার করা
1196,kaufen::V,ostaa,ক্রয় করা
1197,verkaufen::V,myydä,বেচা
1198,bezahlen::V,maksaa,প্রদান করা
1199,zahlen::V,maksaa,প্রদান করা
1200,beherrschen::V,hallita,শাসন করা
1201,ertragen::V,kestää,বহন করা
