,Concept_ID,is,de
798,tauen::V,þiðna,tauen
799,schmelzen::V,bráðna,schmelzen
800,trocknen::V,þorna,trocknen
801,sieden::V,sjóða,sieden
802,faulen::V,rotna,faulen
803,verfaulen::V,rotna,verfaulen
804,reißen::V,rifna,reißen
805,versinken::V,sökkva,versinken
806,vergehen::V,líða,vergehen
807,erscheinen::V,birtast,erscheinen
808,verschwinden::V,hverfa,verschwinden
809,sinken::V,síga,sinken
810,abnehmen::V,lækka,abnehmen
811,abnehmen::V,minnka,abnehmen
812,zunehmen::V,aukast,zunehmen
813,steigen::V,stíga,steigen
814,wachsen::V,vaxa,wachsen
815,glänzen::V,glóa,glänzen
816,glänzen::V,glampa,glänzen
817,funkeln::V,leiftra,funkeln
818,lärmen::V,hafa hátt,lärmen
819,läuten::V,hringja,läuten
820,klingeln::V,hringja,klingeln
821,klirren::V,glamra,klirren
822,klirren::V,skrölta,klirren
823,brausen::V,ólga,brausen
824,rauschen::V,suða,rauschen
825,klingen::V,hljóma,klingen
826,bellen::V,gelta,bellen
827,heulen::V,væla,heulen
828,heulen::V,ýlfra,heulen
829,blasen::V,blása,blasen
830,pfeifen::V,blístra,pfeifen
831,schreien::V,æpa,schreien
832,stöhnen::V,stynja,stöhnen
833,zittern::V,titra,zittern
834,zittern::V,skjálfa,zittern
835,leben::V,lifa,leben
836,geboren werden::V,fæðast,geboren werden
837,atmen::V,anda,atmen
838,atmen::V,draga andann,atmen
839,trinken::V,drekka,trinken
840,essen::V,borða,essen
841,schlucken::V,kingja,schlucken
842,müde werden::V,þreytast,müde werden
843,einschlafen::V,sofna,einschlafen
844,schlafen::V,sofa,schlafen
845,aufwachen::V,vakna,aufwachen
846,aufstehen::V,fara á fætur,aufstehen
847,sich erholen::V,hvíla sig,sich erholen
848,krank werden::V,veikjast,krank werden
849,krank werden::V,verða veikur,krank werden
850,krank sein::V,vera veikur,krank sein
851,schmerzen::V,kenna til,schmerzen
852,husten::V,hósta,husten
853,genesen::V,batna,genesen
854,genesen::V,frískast,genesen
855,sterben::V,deyja,sterben
856,umkommen::V,farast,umkommen
857,sich bewegen::V,bifast,sich bewegen
858,sich rühren::V,hreyfast,sich rühren
859,sich erheben::V,standa upp,sich erheben
860,sich setzen::V,setjast,sich setzen
861,hinfallen::V,detta,hinfallen
862,laufen::V,labba,laufen
863,schreiten::V,ganga,schreiten
864,spazierengehen::V,ganga sér til skemmtunar,spazierengehen
865,eilen::V,fara hratt,eilen
866,sich beeilen::V,flýta sér,sich beeilen
867,sausen::V,þjóta,sausen
868,rennen::V,hlaupa,rennen
869,springen::V,stökkva,springen
870,klettern::V,klifra,klettern
871,schaukeln::V,róla,schaukeln
872,schaukeln::V,rugga,schaukeln
873,kriechen::V,skríða,kriechen
874,schwimmen::V,synda,schwimmen
875,tauchen::V,kafa,tauchen
876,rudern::V,róa,rudern
877,fahren::V,aka,fahren
878,fahren::V,fara,fahren
879,fliegen::V,fljúga,fliegen
880,gehen::V,fara,gehen
881,gehen::V,ganga,gehen
882,weggehen::V,fara burt,weggehen
883,weggehen::V,ganga burt,weggehen
884,abfahren::V,aka burt,abfahren
885,anhalten::V,stöðva,anhalten
886,hineingehen::V,ganga inn,hineingehen
887,eintreten::V,koma inn,eintreten
888,eintreten::V,ganga inn,eintreten
889,kommen::V,koma,kommen
890,ankommen::V,koma til,ankommen
891,zurückkommen::V,koma til baka,zurückkommen
892,bleiben::V,haldast,bleiben
893,bleiben::V,vera kyrr,bleiben
894,warten::V,bíða,warten
895,erwarten::V,búast við,erwarten
896,erwarten::V,eiga von á,erwarten
897,suchen::V,leita,suchen
898,finden::V,finna,finden
899,versuchen::V,reyna,versuchen
900,vorbereiten::V,undirbúa,vorbereiten
901,lieben::V,elska,lieben
902,mögen::V,þykja gott,mögen
903,mögen::V,falla í geð,mögen
904,lachen::V,hlæja,lachen
905,rühren::V,snerta,rühren
906,weinen::V,gráta,weinen
907,schimpfen::V,skammast,schimpfen
908,sich ärgern::V,sárna,sich ärgern
909,sich ärgern::V,gremjast,sich ärgern
910,sich fürchten::V,óttast,sich fürchten
911,fürchten::V,óttast,fürchten
912,fliehen::V,flýja,fliehen
913,flüchten::V,strjúka,flüchten
914,sehen::V,sjá,sehen
915,anschauen::V,horfa á,anschauen
916,ansehen::V,líta á,ansehen
917,hören::V,heyra,hören
918,zuhören::V,hlusta,zuhören
919,probieren::V,smakka,probieren
920,riechen::V,þefa,riechen
921,fühlen::V,finna til,fühlen
922,scheinen::V,virðast,scheinen
923,zu sehen sein::V,vera að sjá,zu sehen sein
924,vernehmen::V,heyra,vernehmen
925,vernehmen::V,greina,vernehmen
926,frieren::V,frjósa,frieren
927,tun::V,gera,tun
928,können::V,geta,können
929,wollen::V,ætla,wollen
930,wollen::V,vilja,wollen
931,anfangen::V,hefja,anfangen
932,beenden::V,enda,beenden
933,beenden::V,ljúka,beenden
934,aufhören::V,lykta,aufhören
935,gelingen::V,heppnast,gelingen
936,geraten::V,lukkast,geraten
937,öffnen::V,opna,öffnen
938,schließen::V,loka,schließen
939,stellen::V,láta,stellen
940,stellen::V,setja,stellen
941,setzen::V,láta,setzen
942,setzen::V,setja,setzen
943,legen::V,láta,legen
944,legen::V,leggja,legen
945,berühren::V,koma við,berühren
946,verbinden::V,sameina,verbinden
947,bedecken::V,hylja,bedecken
948,aufhängen::V,hengja,aufhängen
949,aufhängen::V,hengja upp,aufhängen
950,anzünden::V,kveikja í,anzünden
951,aufheben::V,taka upp,aufheben
952,aufheben::V,lyfta upp,aufheben
953,zurücklassen::V,skilja eftir,zurücklassen
954,verlieren::V,týna,verlieren
955,verlieren::V,glata,verlieren
956,fallen lassen::V,missa,fallen lassen
957,machen::V,búa til,machen
958,herstellen::V,framleiða,herstellen
959,bauen::V,smíða,bauen
960,bauen::V,byggja,bauen
961,reparieren::V,gera við,reparieren
962,verbessern::V,bæta,verbessern
963,ändern::V,breyta,ändern
964,graben::V,grafa,graben
965,beugen::V,beygja,beugen
966,biegen::V,sveigja,biegen
967,drehen::V,snúa,drehen
968,wenden::V,snúa,wenden
969,wenden::V,venda,wenden
970,umdrehen::V,venda,umdrehen
971,umdrehen::V,snúa við,umdrehen
972,heben::V,hefja,heben
973,hochheben::V,lyfta upp,hochheben
974,ergreifen::V,grípa,ergreifen
975,halten::V,rúma,halten
976,halten::V,halda,halten
977,drücken::V,þjá,drücken
978,drücken::V,þrýsta,drücken
979,schieben::V,ýta,schieben
980,kratzen::V,klóra,kratzen
981,lecken::V,sleikja,lecken
982,beißen::V,bíta,beißen
983,abreißen::V,rífa af,abreißen
984,abreißen::V,rífa frá,abreißen
985,abschneiden::V,skera af,abschneiden
986,abschneiden::V,klippa af,abschneiden
987,binden::V,binda,binden
988,stecken::V,stinga,stecken
989,brechen::V,brjóta,brechen
990,klopfen::V,berja,klopfen
991,klopfen::V,klappa,klopfen
992,hauen::V,berja,hauen
993,hauen::V,höggva,hauen
994,kleben::V,líma,kleben
995,reiben::V,núa,reiben
996,streichen::V,smyrja,streichen
997,schleifen::V,slípa,schleifen
998,schneiden::V,skera,schneiden
999,schneiden::V,klippa,schneiden
1000,rütteln::V,skaka,rütteln
1001,schütteln::V,hrista,schütteln
1002,schwenken::V,sveifla,schwenken
1003,schütten::V,hella,schütten
1004,füllen::V,fylla,füllen
1005,einwickeln::V,vefja inn í,einwickeln
1006,tragen::V,bera,tragen
1007,schleppen::V,draga,schleppen
1008,ziehen::V,toga,ziehen
1009,ziehen::V,draga,ziehen
1010,aufbewahren::V,geyma,aufbewahren
1011,werfen::V,kasta,werfen
1012,fangen::V,grípa,fangen
1013,packen::V,þrífa í,packen
1014,verstecken::V,fela,verstecken
1015,teilen::V,deila,teilen
1016,schicken::V,senda,schicken
1017,bringen::V,færa,bringen
1018,bringen::V,flytja,bringen
1019,hinzufügen::V,bæta við,hinzufügen
1020,bekommen::V,hljóta,bekommen
1021,bekommen::V,ná,bekommen
1022,erhalten::V,fá,erhalten
1023,nehmen::V,taka,nehmen
1024,wählen::V,velja,wählen
1025,auswählen::V,velja úr,auswählen
1026,bewahren::V,gæta,bewahren
1027,bewahren::V,vernda,bewahren
1028,behindern::V,varna,behindern
1029,verderben::V,spilla,verderben
1030,beschädigen::V,skemma,beschädigen
1031,zerbrechen::V,brjóta,zerbrechen
1032,zerreißen::V,rífa,zerreißen
1033,zerreißen::V,rífa sundur,zerreißen
1034,zerstören::V,rífa niður,zerstören
1035,verbrennen::V,brenna,verbrennen
1036,geben::V,gefa,geben
1037,reichen::V,rétta,reichen
1038,schenken::V,gefa,schenken
1039,versprechen::V,lofa,versprechen
1040,versprechen::V,heita,versprechen
1041,wünschen::V,óska,wünschen
1042,loben::V,lofa,loben
1043,loben::V,hrósa,loben
1044,küssen::V,kyssa,küssen
1045,wiegen::V,rugga,wiegen
1046,zudecken::V,þekja,zudecken
1047,zudecken::V,breiða yfir,zudecken
1048,wecken::V,vekja,wecken
1049,zeigen::V,sýna,zeigen
1050,führen::V,leiða,führen
1051,lehren::V,kenna,lehren
1052,unterrichten::V,fræða,unterrichten
1053,aufziehen::V,ala upp,aufziehen
1054,leiten::V,stjórna,leiten
1055,antreiben::V,hvetja,antreiben
1056,lassen::V,láta,lassen
1057,einladen::V,bjóða heim,einladen
1058,vereinigen::V,sameina,vereinigen
1059,besuchen::V,heimsækja,besuchen
1060,treffen::V,hitta,treffen
1061,sich versammeln::V,safnast saman,sich versammeln
1062,spielen::V,leika sér,spielen
1063,singen::V,syngja,singen
1064,tanzen::V,dansa,tanzen
1065,sich trennen::V,skiljast,sich trennen
1066,verlassen::V,yfirgefa,verlassen
1067,retten::V,bjarga,retten
1068,bewachen::V,gæta,bewachen
1069,bewachen::V,hafa vörð á,bewachen
1070,schützen::V,vernda,schützen
1071,verteidigen::V,verja,verteidigen
1072,sich schlagen::V,slást,sich schlagen
1073,sich schlagen::V,berjast,sich schlagen
1074,schießen::V,skjóta,schießen
1075,siegen::V,sigra,siegen
1076,ärgern::V,ergja,ärgern
1077,ärgern::V,skaprauna,ärgern
1078,schlagen::V,slá,schlagen
1079,schlagen::V,lemja,schlagen
1080,treten::V,sparka,treten
1081,stechen::V,stinga,stechen
1082,stoßen::V,hrinda,stoßen
1083,stehlen::V,stela,stehlen
1084,stören::V,trufla,stören
1085,belästigen::V,ónáða,belästigen
1086,verbergen::V,leyna,verbergen
1087,täuschen::V,gabba,täuschen
1088,täuschen::V,blekkja,täuschen
1089,betrügen::V,svíkja,betrügen
1090,betrügen::V,blekkja,betrügen
1091,töten::V,drepa,töten
1092,wohnen::V,búa,wohnen
1093,arbeiten::V,vinna,arbeiten
1094,sammeln::V,safna,sammeln
1095,pflücken::V,tína,pflücken
1096,pflücken::V,reyta,pflücken
1097,jagen::V,veiða,jagen
1098,fischen::V,fiska,fischen
1099,fassen::V,veiða,fassen
1100,hüten::V,gæta,hüten
1101,hüten::V,vakta,hüten
1102,treiben::V,reka,treiben
1103,anbinden::V,binda við,anbinden
1104,anbinden::V,binda fast,anbinden
1105,füttern::V,fóðra,füttern
1106,melken::V,mjólka,melken
1107,hacken::V,höggva,hacken
1108,gießen::V,hella,gießen
1109,reifen::V,þroskast,reifen
1110,zubereiten::V,elda,zubereiten
1111,zubereiten::V,tilbúa,zubereiten
1112,kochen::V,sjóða,kochen
1113,backen::V,baka,backen
1114,braten::V,steikja,braten
1115,umrühren::V,hræra í,umrühren
1116,stricken::V,prjóna,stricken
1117,nähen::V,sauma,nähen
1118,färben::V,lita,färben
1119,reinigen::V,hreinsa,reinigen
1120,waschen::V,þvo,waschen
1121,abwischen::V,þerra,abwischen
1122,spülen::V,skola,spülen
1123,spülen::V,þvo upp,spülen
1124,fegen::V,sópa,fegen
1125,fegen::V,hreinsa,fegen
1126,kehren::V,sópa,kehren
1127,baden::V,baða sig,baden
1128,sich waschen::V,þvo sér,sich waschen
1129,ausziehen::V,fara úr,ausziehen
1130,anziehen::V,fara í,anziehen
1131,sich anziehen::V,klæðast,sich anziehen
1132,kämmen::V,greiða,kämmen
1133,schmücken::V,prýða,schmücken
1134,schmücken::V,skreyta,schmücken
1135,sagen::V,segja,sagen
1136,sprechen::V,tala,sprechen
1137,reden::V,ræða,reden
1138,sich unterhalten::V,spjalla,sich unterhalten
1139,sich unterhalten::V,ræðast við,sich unterhalten
1140,fragen::V,spyrja,fragen
1141,bitten::V,biðja,bitten
1142,erzählen::V,segja frá,erzählen
1143,mitteilen::V,tilkynna,mitteilen
1144,nennen::V,nefna,nennen
1145,rufen::V,kalla,rufen
1146,prahlen::V,gorta,prahlen
1147,übersetzen::V,þýða,übersetzen
1148,denken::V,hugsa,denken
1149,glauben::V,trúa,glauben
1150,bemerken::V,taka eftir,bemerken
1151,erkennen::V,þekkja,erkennen
1152,begreifen::V,skilja,begreifen
1153,verstehen::V,skilja,verstehen
1154,lernen::V,læra,lernen
1155,wissen::V,vita,wissen
1156,sich erinnern an::V,minnast,sich erinnern an
1157,vergessen::V,gleyma,vergessen
1158,messen::V,mæla,messen
1159,zählen::V,telja,zählen
1160,rechnen::V,reikna,rechnen
1161,lesen::V,lesa,lesen
1162,malen::V,mála,malen
1163,zeichnen::V,teikna,zeichnen
1164,schreiben::V,skrifa,schreiben
1165,besitzen::V,hafa,besitzen
1166,kaufen::V,kaupa,kaufen
1167,verkaufen::V,selja,verkaufen
1168,bezahlen::V,borga,bezahlen
1169,zahlen::V,borga,zahlen
1170,beherrschen::V,hafa á valdi sínu,beherrschen
1171,ertragen::V,þola,ertragen
