,Concept_ID,sk,it
829,verschieden::A,rozličný,differente
830,nah::A,blízky,vicino
831,nah::A,blízky,propinquo
832,fern::A,ďaleký,lontano
833,linker::A,ľavý,sinistro
834,rechter::A,pravý,destro
835,anderer::A,iný,altro
836,anderer::A,druhý,altro
837,erster::A,prvý,primo
838,zweiter::A,druhý,secondo
839,dritter::A,tretí,terzo
840,letzter::A,ostatný,ùltimo
841,letzter::A,posledný,ùltimo
842,allein::ADV,sám,solo
843,allein::ADV,sám,da solo
844,auf einmal::ADV,zároveň,insieme
845,zusammen::ADV,spolu,insieme
846,zusammen::ADV,spoločne,insieme
847,lange::ADV,dlho,a lungo
848,plötzlich::ADV,náhle,all'improvviso
849,sofort::ADV,hneď,sùbito
850,sofort::ADV,hneď,all'istante
851,sofort::ADV,ihneď,sùbito
852,sofort::ADV,ihneď,all'istante
853,später::ADV,neskoršie,più tardi
854,jetzt::ADV,teraz,ora
855,jetzt::ADV,teraz,adesso
856,heute::ADV,dnes,oggi
857,morgen::ADV,zajtra,domani
858,bald::ADV,skoro,presto
859,bald::ADV,skoro,tra poco
860,dann::ADV,nato,allora
861,dann::ADV,potom,allora
862,gestern::ADV,včera,ieri
863,einst::ADV,kedysi,prima
864,einst::ADV,kedysi,un tempo
865,einst::ADV,niekedy,prima
866,einst::ADV,niekedy,un tempo
867,damals::ADV,vtedy,allora
868,danach::ADV,potom,poi
869,danach::ADV,potom,dopo
870,danach::ADV,podľa toho,poi
871,danach::ADV,podľa toho,dopo
872,vorher::ADV,napred,prima
873,vorher::ADV,predtým,prima
874,zuerst::ADV,najprv,prima
875,zuerst::ADV,najprv,dapprima
876,einmal::ADV,raz,una volta
877,einmal::ADV,jedenkrát,una volta
878,manchmal::ADV,občas,talvolta
879,manchmal::ADV,občas,qualche volta
880,manchmal::ADV,niekedy,talvolta
881,manchmal::ADV,niekedy,qualche volta
882,oft::ADV,často,spesso
883,immer::ADV,vždy,sempre
884,immer::ADV,ustavične,sempre
885,niemals::ADV,nikdy,non mai
886,hier::ADV,tu,qua
887,hierhin::ADV,sem,qua
888,hierhin::ADV,tade,qua
889,von hier::ADV,odtiaľto,ne
890,von hier::ADV,odtiaľto,da qui
891,dort::ADV,tam,lì
892,dorthin::ADV,ta,là
893,dorthin::ADV,tam,là
894,geradeaus::ADV,rovno,diritto
895,geradeaus::ADV,priamo,diritto
896,vorwärts::ADV,napred,avanti
897,rückwärts::ADV,nazad,all'indietro
898,zurück::ADV,späť,di indietro
899,zurück::ADV,naspäť,di indietro
900,unten::ADV,dolu,giù
901,unten::ADV,dolu,sotto
902,unten::ADV,naspodku,giù
903,unten::ADV,naspodku,sotto
904,hinab::ADV,dolu,giù
905,hinab::ADV,dolu,in giù
906,oben::ADV,hore,su
907,oben::ADV,hore,sopra
908,oben::ADV,navrchu,su
909,oben::ADV,navrchu,sopra
910,hinauf::ADV,hore,in sù
911,hinauf::ADV,hore,in alto
912,hinauf::ADV,navrch,in sù
913,hinauf::ADV,navrch,in alto
914,überall::ADV,všade,dappertutto
915,nicht::ADV,nie,non
916,ein wenig::ADV,trocha,un po'
917,ein wenig::ADV,trocha,un poco
918,kaum::ADV,ledva,a appena
919,sehr::ADV,veľmi,molto
920,so::ADV,tak,così
921,so::ADV,tak,tanto
922,so::ADV,takto,così
923,so::ADV,takto,tanto
924,noch::ADV,ešte,ancora
925,nur::ADV,len,solo
926,nur::ADV,len,soltanto
927,schon::ADV,už,già
928,wieder::ADV,zasa,di nuovo
929,vergebens::ADV,márne,invano
930,vergebens::ADV,nadarmo,invano
931,vor::PRP,pred,davanti a
932,hinter::PRP,za,dietro
933,unter::PRP,pod,sotto
934,durch::PRP,cez,per
935,durch::PRP,cez,attraverso
936,neben::PRP,pri,a accanto a
937,neben::PRP,vedľa,a accanto a
938,zwischen::PRP,medzi,fra
939,wegen::PRP,pre,a causa di
940,wegen::PRP,kvôli,a causa di
941,dies::PRN,to,ciò
942,dies::PRN,to,questo
943,dies::PRN,táto,ciò
944,dies::PRN,táto,questo
945,das::PRN,to,ciò
946,das::PRN,to,quello
947,alles::PRN,všetko,tutto
948,ich::PRN,ja,ìo
949,du::PRN,ty,tu
950,er::PRN,on,lui
951,er::PRN,on,egli
952,wir::PRN,my,noi
953,ihr::PRN,vy,voi
954,sie::PRN,oni,loro
955,was::FPRN,čo,che
956,was::FPRN,čo,che cosa
957,wer::FPRN,kto,chi
958,wo::FADV,kde,dove
959,wohin::FADV,kam,dove
960,wie::FADV,ako,come
961,warum::FADV,prečo,perche
962,wieviel::FNUM,koľko,quanto
963,eins::NUM,jeden,uno
964,zwei::NUM,dva,due
965,drei::NUM,tri,tre
966,vier::NUM,štyri,quattro
967,fünf::NUM,päť,cinque
968,sechs::NUM,šesť,sei
969,sieben::NUM,sedem,sette
970,acht::NUM,osem,otto
971,neun::NUM,deväť,nove
972,zehn::NUM,desať,dieci
973,elf::NUM,jedenásť,ùndici
974,zwölf::NUM,dvanásť,dodici
975,zwanzig::NUM,dvadsať,venti
976,dreißig::NUM,tridsať,trenta
977,vierzig::NUM,štyridsať,quaranta
978,fünfzig::NUM,päťdesiat,cinquanta
979,sechzig::NUM,šesťdesiat,sessanta
980,siebzig::NUM,sedemdesiat,settanta
981,achtzig::NUM,osemdesiat,ottanta
982,neunzig::NUM,deväťdesiat,novanta
983,hundert::NUM,sto,cento
984,tausend::NUM,tisíc,mille
985,und::CNJ,i,e
986,oder::CNJ,alebo,o
987,stehen::V,stáť,stare in piedi
988,sitzen::V,sedieť,sedere
989,sitzen::V,sedieť,stare seduto
990,liegen::V,ležať,giacere
991,hängen::V,visieť,pèndere
992,hängen::V,visieť,èssere appeso
993,werden::V,stať sa,farsi
994,werden::V,stať sa,diventare
995,passieren::V,stať sa,succèdere
996,beginnen::V,začať sa,cominciare
997,enden::V,končiť sa,finire
998,enden::V,končiť sa,terminare
999,wechseln::V,meniť sa,variare
1000,wechseln::V,meniť sa,cambiare
1001,aufgehen[Sonne]::V,vychádzať,sòrgere
1002,aufgehen[Sonne]::V,vychádzať,spuntare
1003,untergehen[Sonne]::V,zapadnúť,tramontare
1004,scheinen[Sonne]::V,svietiť,splèndere
1005,donnern::V,hrmieť,tonare
1006,wehen::V,viať,soffiare
1007,strömen::V,prúdiť,fluire
1008,fließen::V,tiecť,fluire
1009,fließen::V,tiecť,scorrere
1010,sich drehen::V,točiť sa,girarsi
1011,sich drehen::V,krútiť sa,girarsi
1012,schwanken::V,kolísať,oscillare
1013,schwanken::V,kolísať,barcollare
1014,schwanken::V,klátiť sa,oscillare
1015,schwanken::V,klátiť sa,barcollare
1016,schwingen::V,kývať sa,vibrare
1017,schwingen::V,kývať sa,oscillare
1018,schwingen::V,chvieť sa,vibrare
1019,schwingen::V,chvieť sa,oscillare
1020,fallen::V,padať,cadere
1021,brennen::V,páliť,àrdere
1022,brennen::V,páliť,bruciare
1023,brennen::V,horieť,àrdere
1024,brennen::V,horieť,bruciare
1025,rauchen::V,dymiť sa,fumare
1026,regnen::V,pršať,piòvere
1027,gefrieren::V,zamrznút,gelarsi
1028,gefrieren::V,zamrznút,congelarsi
1029,tauen::V,taviť sa,sciògliersi
1030,schmelzen::V,taviť sa,fòndere
1031,schmelzen::V,taviť sa,sciògliersi
1032,trocknen::V,schnúť,asciugarsi
1033,sieden::V,vrieť,bollire
1034,faulen::V,hniť,marcire
1035,verfaulen::V,zhniť,imputridire
1036,reißen::V,pretrhnúť sa,strapparsi
1037,versinken::V,zapadnúť,affondare
1038,versinken::V,potopiť sa,affondare
1039,vergehen::V,plynúť,passare
1040,erscheinen::V,objaviť sa,apparire
1041,erscheinen::V,objaviť sa,comparire
1042,verschwinden::V,zmiznúť,sparire
1043,verschwinden::V,zmiznúť,scomparire
1044,sinken::V,klesať,calare
1045,sinken::V,klesať,scendere
1046,abnehmen::V,ubúdať,diminuire
1047,zunehmen::V,pribúdať,aumentare
1048,steigen::V,stúpať,salire
1049,steigen::V,stúpať,montare
1050,wachsen::V,rásť,crescere
1051,glänzen::V,jagať sa,splèndere
1052,glänzen::V,lesknúť sa,splèndere
1053,funkeln::V,iskriť sa,brillare
1054,funkeln::V,iskriť sa,scintillare
1055,lärmen::V,lomoziť,strepitare
1056,lärmen::V,lomoziť,fare chiasso
1057,läuten::V,cengať,suonare
1058,klingeln::V,zvoniť,suonare
1059,klirren::V,rinčať,tintinnare
1060,brausen::V,hučať,rombare
1061,brausen::V,hučať,rumoreggiare
1062,rauschen::V,šumieť,frusciare
1063,klingen::V,znieť,suonare
1064,klingen::V,zvoniť,suonare
1065,bellen::V,štekať,latrare
1066,bellen::V,štekať,abbaiare
1067,bellen::V,brechať,latrare
1068,bellen::V,brechať,abbaiare
1069,heulen::V,vyť,urlare
1070,heulen::V,vyť,ululare
1071,blasen::V,duť,soffiare
1072,blasen::V,fúkať,soffiare
1073,pfeifen::V,pískať,fischiare
1074,pfeifen::V,hvízdať,fischiare
1075,schreien::V,kričať,gridare
1076,stöhnen::V,stenať,gèmere
1077,zittern::V,triasť sa,tremare
1078,leben::V,žiť,vìvere
1079,geboren werden::V,narodiť sa,nàscere
1080,atmen::V,dýchať,respirare
1081,trinken::V,piť,bere
1082,essen::V,jesť,mangiare
1083,schlucken::V,zhltnuť,inghiottire
1084,müde werden::V,unaviť sa,stancarsi
1085,einschlafen::V,usnúť,addormentarsi
1086,einschlafen::V,zaspať,addormentarsi
1087,schlafen::V,spať,dormire
1088,aufwachen::V,zobudiť sa,svegliarsi
1089,aufstehen::V,vstať,levarsi
1090,sich erholen::V,zotavovať sa,riposarsi
1091,sich erholen::V,oddýchovať si,riposarsi
1092,krank werden::V,ochorieť,ammalarsi
1093,krank sein::V,chorieť,èssere malato
1094,krank sein::V,byť chorý,èssere malato
1095,schmerzen::V,bolieť,dolere
1096,husten::V,kašľať,tossire
1097,genesen::V,uzdraviť sa,guarire
1098,sterben::V,umrieť,morire
1099,sterben::V,zomrieť,morire
1100,umkommen::V,zahynúť,perire
1101,sich bewegen::V,pohybovať sa,agitarsi
1102,sich rühren::V,hnúť sa,muòversi
1103,sich erheben::V,zdvihnúť sa,alzarsi
1104,sich setzen::V,sadnúť si,sedersi
1105,hinfallen::V,spadnúť,cadere
1106,laufen::V,bežať,camminare
1107,laufen::V,bežať,andare a piedi
1108,schreiten::V,kráčať,andare
1109,schreiten::V,kráčať,procedere
1110,spazierengehen::V,prechádzať sa,passeggiare
1111,spazierengehen::V,prechádzať sa,andare a passeggio
1112,eilen::V,súriť,andare in fretta
1113,sich beeilen::V,ponáhľať sa,affrettarsi
1114,sausen::V,hučať,volare
1115,sausen::V,hučať,correre
1116,rennen::V,bežať,correre
1117,springen::V,skákať,saltare
1118,klettern::V,liezť,arrampicarsi
1119,schaukeln::V,húpať,fare l'altalena
1120,schaukeln::V,hojdať,fare l'altalena
1121,kriechen::V,liezť,strisciare
1122,kriechen::V,plaziť sa,strisciare
1123,schwimmen::V,plávať,nuotare
1124,tauchen::V,ponoriť sa,tuffarsi
1125,tauchen::V,ponoriť sa,immèrgersi
1126,rudern::V,veslovať,remare
1127,fahren::V,ísť,andare
1128,fahren::V,ísť,viaggiare
1129,fahren::V,jazdiť,andare
1130,fahren::V,jazdiť,viaggiare
1131,fliegen::V,letieť,volare
1132,gehen::V,ísť,andare
1133,weggehen::V,odísť,andàrsene
1134,weggehen::V,odísť,andare via
1135,weggehen::V,odchádzať,andàrsene
1136,weggehen::V,odchádzať,andare via
1137,abfahren::V,odcestovať,partire
1138,anhalten::V,zadržať sa,fermarsi
1139,anhalten::V,zastaviť sa,fermarsi
1140,hineingehen::V,vchádzať,entrare
1141,eintreten::V,vojsť,entrare
1142,eintreten::V,vstúpiť,entrare
1143,kommen::V,prísť,venire
1144,ankommen::V,prísť,arrivare
1145,ankommen::V,doraziť,arrivare
1146,zurückkommen::V,vrátiť sa,ritornare
1147,bleiben::V,ostať,restare
1148,bleiben::V,ostať,rimanere
1149,bleiben::V,zostať,restare
1150,bleiben::V,zostať,rimanere
1151,warten::V,čakať,aspettare
1152,erwarten::V,očakávať,attèndere
1153,suchen::V,hľadať,cercare
1154,finden::V,nájsť,trovare
1155,versuchen::V,skúsiť,tentare
1156,versuchen::V,pokúsiť sa,tentare
1157,vorbereiten::V,pripraviť,preparare
1158,lieben::V,ľúbiť,amare
1159,lieben::V,milovať,amare
1160,mögen::V,mať rád,piacere a
1161,mögen::V,mať rád,volere bene a
1162,lachen::V,smiať sa,rìdere
1163,rühren::V,dojať,commuòvere
1164,weinen::V,plakať,piàngere
1165,schimpfen::V,nadávať,imprecare
1166,sich ärgern::V,hnevať sa,stizzirsi
1167,sich ärgern::V,hnevať sa,arrabbiarsi
1168,sich ärgern::V,zlostiť sa,stizzirsi
1169,sich ärgern::V,zlostiť sa,arrabbiarsi
1170,sich fürchten::V,báť sa,avere paura
1171,fürchten::V,báť sa,temere
1172,fliehen::V,utekať,fuggire
1173,flüchten::V,utiecť,sfuggire
1174,sehen::V,vidieť,vedere
1175,anschauen::V,pozrieť sa na,guardare
1176,ansehen::V,pozrieť,guardare
1177,hören::V,počúvať,udire
1178,hören::V,počúvať,sentire
1179,zuhören::V,počúvať,ascoltare
1180,probieren::V,ochutnať,degustare
1181,probieren::V,ochutnať,assaggiare
1182,riechen::V,ňuchať,sentire
1183,fühlen::V,cítiť,sentire
1184,fühlen::V,pociťovať,sentire
1185,scheinen::V,zdať sa,parere
1186,scheinen::V,zdať sa,sembrare
1187,zu sehen sein::V,byť vidieť,vedersi
1188,vernehmen::V,počuť,sentire
1189,vernehmen::V,počuť,percepire
1190,frieren::V,mrznúť,aver freddo
1191,frieren::V,oziabať,aver freddo
1192,tun::V,robiť,fare
1193,können::V,môcť,sapere
1194,wollen::V,chcieť,volere
1195,anfangen::V,začať,iniziare
1196,anfangen::V,začať,cominciare
1197,beenden::V,skončiť,finire
1198,beenden::V,skončiť,terminare
1199,aufhören::V,prestať,finire
1200,aufhören::V,prestať,cessare
1201,gelingen::V,podariť sa,riuscire
1202,geraten::V,dariť sa,stare
1203,öffnen::V,otvoriť,aprire
1204,schließen::V,zavrieť,chiùdere
1205,stellen::V,postaviť,porre
1206,stellen::V,postaviť,mettere
1207,setzen::V,posadiť,porre
1208,setzen::V,posadiť,mettere
1209,legen::V,klásť,posare
1210,legen::V,klásť,mettere
1211,legen::V,položiť,posare
1212,legen::V,položiť,mettere
1213,berühren::V,dotykať sa,toccare
1214,verbinden::V,spojiť,unire
1215,verbinden::V,spojiť,congiùngere
1216,bedecken::V,pokryť,coprire
1217,bedecken::V,pokryť,ricoprire
1218,aufhängen::V,zavesiť,attaccare
1219,anzünden::V,zapáliť,accèndere
1220,anzünden::V,zapáliť,incendiare
1221,aufheben::V,zdvihnúť,raccògliere
1222,zurücklassen::V,zanechať,lasciare
1223,zurücklassen::V,zanechať,lasciare indietro
1224,verlieren::V,stratiť,pèrdere
1225,fallen lassen::V,pustiť,lasciare cadere
1226,machen::V,robiť,fare
1227,herstellen::V,vyrobiť,produrre
1228,herstellen::V,vyrobiť,fabbricare
1229,bauen::V,stavať,costruire
1230,bauen::V,budovať,costruire
1231,reparieren::V,opraviť,riparare
1232,verbessern::V,zlepšiť,migliorare
1233,ändern::V,zmeniť,mutare
1234,ändern::V,zmeniť,cambiare
1235,ändern::V,preinačiť,mutare
1236,ändern::V,preinačiť,cambiare
1237,graben::V,ryť,scavare
1238,graben::V,kopať,scavare
1239,beugen::V,ohnúť,chinare
1240,beugen::V,ohnúť,flettere
1241,biegen::V,ohnúť,tòrcere
1242,drehen::V,točiť,girare
1243,drehen::V,krútiť,girare
1244,wenden::V,obrátiť,girare
1245,wenden::V,obrátiť,voltare
1246,wenden::V,prevrátiť,girare
1247,wenden::V,prevrátiť,voltare
1248,umdrehen::V,otočiť,rivoltare
1249,umdrehen::V,obrátiť,rivoltare
1250,heben::V,dvíhať,levare
1251,heben::V,povzniesť,levare
1252,hochheben::V,zdvihnúť,levare
1253,hochheben::V,zdvihnúť,sollevare
1254,ergreifen::V,uchopiť sa,afferrare
1255,halten::V,držať,tenere
1256,drücken::V,tisnúť,premere
1257,schieben::V,posunovať,spìngere
1258,kratzen::V,škrabať,grattare
1259,kratzen::V,škrabať,graffiare
1260,lecken::V,lízať,leccare
1261,beißen::V,kúsať,mòrdere
1262,abreißen::V,odtrhnúť,staccarsi
1263,abreißen::V,odtrhnúť,strapparsi
1264,abschneiden::V,odrezať,tagliare
1265,abschneiden::V,odkrojiť,tagliare
1266,binden::V,zaviazať,legare
1267,binden::V,zaviazať,bendare
1268,binden::V,priviazať,legare
1269,binden::V,priviazať,bendare
1270,stecken::V,strčiť,ficcare
1271,brechen::V,zlomiť,rompere
1272,klopfen::V,tĺcť,bàttere
1273,klopfen::V,klopať,bàttere
1274,hauen::V,nabiť,picchiare
1275,kleben::V,lepiť,incollare
1276,kleben::V,nalepiť,incollare
1277,reiben::V,trieť,fregare
1278,streichen::V,namazať,spalmare
1279,schleifen::V,ostríť,arrotare
1280,schneiden::V,rezať,tagliare
1281,schneiden::V,strihať,tagliare
1282,rütteln::V,triasť,scuòtere
1283,rütteln::V,lomcovať,scuòtere
1284,schütteln::V,triasť,agitare
1285,schütteln::V,triasť,scuòtere
1286,schütteln::V,potriasť,agitare
1287,schütteln::V,potriasť,scuòtere
1288,schwenken::V,mávať,agitare
1289,schwenken::V,mávať,sventolare
1290,schütten::V,sypať,versare
1291,füllen::V,plniť,riempire
1292,einwickeln::V,zabaliť,involtare
1293,tragen::V,niesť,portare
1294,schleppen::V,vliecť,trainare
1295,schleppen::V,vliecť,trascinare
1296,ziehen::V,ťahať,tirare
1297,aufbewahren::V,uložiť,custodire
1298,aufbewahren::V,uložiť,conservare
1299,aufbewahren::V,uschovať,custodire
1300,aufbewahren::V,uschovať,conservare
1301,werfen::V,hodiť,gettare
1302,werfen::V,hodiť,lanciare
1303,werfen::V,vrhnúť,gettare
1304,werfen::V,vrhnúť,lanciare
1305,fangen::V,chytať,prèndere
1306,fangen::V,chytať,acchiappare
1307,packen::V,baliť,pigliare
1308,packen::V,baliť,afferrare
1309,packen::V,chytiť,pigliare
1310,packen::V,chytiť,afferrare
1311,verstecken::V,skryť,nascondere
1312,verstecken::V,schovať,nascondere
1313,teilen::V,podeliť,divìdere
1314,teilen::V,rozdeliť,divìdere
1315,schicken::V,posielať,inviare
1316,bringen::V,priniesť,portare
1317,bringen::V,priniesť,apportare
1318,hinzufügen::V,pripojiť,aggiùngere
1319,bekommen::V,dostať,ricevere
1320,erhalten::V,prijať,ricevere
1321,nehmen::V,vziať,prèndere
1322,wählen::V,voliť,elèggere
1323,wählen::V,voliť,scegliere
1324,auswählen::V,vybrať,scegliere
1325,auswählen::V,vyvoliť,scegliere
1326,bewahren::V,zachovať,conservare
1327,behindern::V,zavadzať,impedire
1328,behindern::V,byť v ceste,impedire
1329,verderben::V,skaziť,guastare
1330,beschädigen::V,ublížiť,danneggiare
1331,beschädigen::V,poškodiť,danneggiare
1332,zerbrechen::V,rozbiť,rompere
1333,zerbrechen::V,rozbiť,spezzare
1334,zerbrechen::V,prelomiť,rompere
1335,zerbrechen::V,prelomiť,spezzare
1336,zerreißen::V,pretrhnúť,stracciare
1337,zerstören::V,zničiť,distrùggere
1338,verbrennen::V,spáliť,bruciare
1339,geben::V,dať,dare
1340,reichen::V,podať,pòrgere
1341,schenken::V,darovať,regalare
1342,versprechen::V,sľúbiť,promettere
1343,wünschen::V,želať,augurare
1344,loben::V,chváliť,lodare
1345,küssen::V,bozkať,baciare
1346,wiegen::V,kolísať,cullare
1347,wiegen::V,kolísať,dondolare
1348,zudecken::V,prikryť,coprire
1349,wecken::V,zobudiť,svegliare
1350,zeigen::V,ukázať,indicare
1351,führen::V,viesť,guidare
1352,führen::V,viesť,condurre
1353,lehren::V,učiť,insegnare
1354,unterrichten::V,vyučovať,istruire
1355,unterrichten::V,vyučovať,insegnare
1356,aufziehen::V,vychovať,allevare
1357,leiten::V,viesť,avviare
1358,leiten::V,viesť,dirìgere
1359,antreiben::V,popudiť,incitare
1360,lassen::V,dať,fare
1361,einladen::V,pozvať,invitare
1362,einladen::V,povolať,invitare
1363,vereinigen::V,spojiť,unire
1364,vereinigen::V,zjednotiť,unire
1365,besuchen::V,navštíviť,visitare
1366,besuchen::V,navštíviť,far vìsita a
1367,treffen::V,stretnúť,incontrare
1368,sich versammeln::V,zhromaždiť sa,rinunirsi
1369,spielen::V,hrať,giocare
1370,singen::V,spievať,cantare
1371,tanzen::V,tancovať,danzare
1372,sich trennen::V,rozísť sa,separarsi
1373,verlassen::V,opustiť,lasciare
1374,verlassen::V,opustiť,abbandonare
1375,retten::V,zachrániť,salvare
1376,bewachen::V,strážiť,custodire
1377,schützen::V,chrániť,protèggere
1378,verteidigen::V,brániť,difèndere
1379,sich schlagen::V,biť sa,bàttersi
1380,schießen::V,streliť,sparare
1381,schießen::V,strieľať,sparare
1382,siegen::V,zvíťaziť,vìncere
1383,ärgern::V,hnevať,stizzire
1384,ärgern::V,zlostiť,stizzire
1385,schlagen::V,biť,bàttere
1386,schlagen::V,udrieť,bàttere
1387,treten::V,kopnúť,calciare
1388,stechen::V,bodnúť,pùngere
1389,stechen::V,pichnúť,pùngere
1390,stoßen::V,udrieť,urtare
1391,stoßen::V,udrieť,spìngere
1392,stehlen::V,kradnúť,rubare
1393,stören::V,vyrušiť,disturbare
1394,belästigen::V,obťažovať,molestare
1395,belästigen::V,obťažovať,importunare
1396,verbergen::V,skryť,celare
1397,verbergen::V,skryť,nascondere
1398,täuschen::V,sklamať,ingannare
1399,betrügen::V,klamať,frodare
1400,betrügen::V,klamať,truffare
1401,betrügen::V,podvádzať,frodare
1402,betrügen::V,podvádzať,truffare
1403,töten::V,zabiť,uccìdere
1404,töten::V,usmrtiť,uccìdere
1405,wohnen::V,bývať,abitare
1406,arbeiten::V,pracovať,lavorare
1407,sammeln::V,zbierať,raccògliere
1408,sammeln::V,zbierať,collezionare
1409,pflücken::V,trhať,cògliere
1410,pflücken::V,oberať,cògliere
1411,jagen::V,poľovať,cacciare
1412,fischen::V,loviť ryby,pescare
1413,fischen::V,chytať ryby,pescare
1414,fassen::V,uloviť,catturare
1415,fassen::V,uloviť,acchiappare
1416,hüten::V,pásť,pascolare
1417,treiben::V,hnať,spìngere
1418,anbinden::V,priviazať,legare
1419,anbinden::V,priviazať,attaccare
1420,füttern::V,kŕmiť,dar da mangiare a
1421,melken::V,dojiť,mùngere
1422,hacken::V,seknúť,tritare
1423,hacken::V,seknúť,spaccare
1424,gießen::V,polievať,annaffiare
1425,reifen::V,dozrieť,maturare
1426,zubereiten::V,pripraviť,preparare
1427,kochen::V,variť,cuòcere
1428,backen::V,piecť,cuòcere
1429,backen::V,piecť,cuòcere al forno
1430,backen::V,smažiť,cuòcere
1431,backen::V,smažiť,cuòcere al forno
1432,braten::V,piecť,frìggere
1433,braten::V,piecť,arrostire
1434,braten::V,pražiť,frìggere
1435,braten::V,pražiť,arrostire
1436,umrühren::V,pomiešať,mescolare
1437,stricken::V,pliesť,llavorare a maglia
1438,nähen::V,šiť,cucire
1439,färben::V,zafarbiť,tìngere
1440,reinigen::V,čistiť,pulire
1441,reinigen::V,čistiť,nettare
1442,waschen::V,myť,lavare
1443,abwischen::V,utrieť,asciugare
1444,spülen::V,vyplachovať,lavare
1445,spülen::V,vyplachovať,sciacquare
1446,fegen::V,zametať,spazzare
1447,kehren::V,zametať,spazzare
1448,baden::V,kúpať sa,bagnarsi
1449,baden::V,kúpať sa,fare il bagno
1450,sich waschen::V,umývať sa,lavarsi
1451,ausziehen::V,zobliecť,tògliersi
1452,anziehen::V,obliecť,mettersi
1453,anziehen::V,obliecť,indossare
1454,sich anziehen::V,obliecť sa,vestirsi
1455,kämmen::V,česať,pettinare
1456,schmücken::V,ozdobiť,ornare
1457,schmücken::V,ozdobiť,decorare
1458,sagen::V,povedať,dire
1459,sprechen::V,hovoriť,parlare
1460,reden::V,rozprávať,parlare
1461,sich unterhalten::V,rozprávať sa,conversare
1462,fragen::V,spýtať sa,chièdere
1463,fragen::V,spýtať sa,domandare
1464,bitten::V,prosiť,pregare
1465,erzählen::V,rozprávať,narrare
1466,erzählen::V,rozprávať,raccontare
1467,mitteilen::V,oznámiť,comunicare
1468,nennen::V,nazvať,nominare
1469,nennen::V,menovať,nominare
1470,rufen::V,volať,chiamare
1471,rufen::V,zavolať,chiamare
1472,prahlen::V,vystatovať sa,vantarsi
1473,übersetzen::V,preložiť,tradurre
1474,denken::V,myslieť,pensare
1475,glauben::V,veriť,credere
1476,bemerken::V,podotknuť,notare
1477,bemerken::V,podotknuť,osservare
1478,bemerken::V,spozorovať,notare
1479,bemerken::V,spozorovať,osservare
1480,erkennen::V,poznať,riconoscere
1481,begreifen::V,pochopiť,capire
1482,begreifen::V,pochopiť,comprèndere
1483,begreifen::V,porozumieť,capire
1484,begreifen::V,porozumieť,comprèndere
1485,verstehen::V,rozumieť,intèndere
1486,verstehen::V,rozumieť,comprèndere
1487,lernen::V,učiť sa,imparare
1488,lernen::V,učiť sa,apprèndere
1489,wissen::V,vedieť,sapere
1490,sich erinnern an::V,pamätať si na,ricordare
1491,sich erinnern an::V,pamätať si na,ricordarsi di
1492,vergessen::V,zabudnuť,dimenticare
1493,messen::V,merať,misurare
1494,zählen::V,počítať,contare
1495,rechnen::V,rátať,contare
1496,rechnen::V,rátať,calcolare
1497,rechnen::V,počítať,contare
1498,rechnen::V,počítať,calcolare
1499,lesen::V,čítať,lèggere
1500,malen::V,maľovať,dipìngere
1501,zeichnen::V,kresliť,disegnare
1502,schreiben::V,písať,scrìvere
1503,besitzen::V,mať,possedere
1504,besitzen::V,vlastniť,possedere
1505,kaufen::V,kúpiť,comprare
1506,kaufen::V,kúpiť,acquistare
1507,verkaufen::V,predať,vendere
1508,bezahlen::V,zaplatiť,pagare
1509,zahlen::V,platiť,pagare
1510,beherrschen::V,ovládať,dominare
1511,ertragen::V,znášať,sopportare
1512,ertragen::V,vydržať,sopportare
