,Concept_ID,az,ga
804,arm::A,kasıb,bocht
805,arm::A,yoxsul,bocht
806,reich::A,zəngin,saibhir
807,reich::A,zəngin,rachmasach
808,bekannt::A,tanış,atá eolas air
809,berühmt::A,məşhur,cailiúil
810,berühmt::A,məşhur,clúiteach
811,fremd::A,yad,coimhthíoch
812,verschieden::A,dürlü,éagsúil
813,verschieden::A,dürlü,difriúil
814,nah::A,yaxın,gar
815,nah::A,yaxın,deas
816,fern::A,uzaq,i bhfad uainn
817,fern::A,uzaq,i bhfad i gcéin
818,linker::A,sol,clé
819,rechter::A,sağ,deas
820,anderer::A,başqa,eile
821,erster::A,birinci,céad
822,zweiter::A,ikinci,dóú
823,zweiter::A,ikinci,dara
824,dritter::A,üçüncü,tríú
825,dritter::A,üçüncü,treas
826,letzter::A,sonuncu,déanach
827,letzter::A,sonuncu,deireanach
828,letzter::A,axırıncı,déanach
829,letzter::A,axırıncı,deireanach
830,allein::ADV,tək,i d'aonar
831,allein::ADV,yalqız,i d'aonar
832,auf einmal::ADV,birdən,ag an am céanna
833,zusammen::ADV,birlikdə,le chéile
834,zusammen::ADV,birlikdə,in eineacht
835,lange::ADV,uzun,fada
836,plötzlich::ADV,qəfildən,go tobann
837,plötzlich::ADV,qəfildən,i dtobainne
838,sofort::ADV,həmən,ar an toirt
839,sofort::ADV,həmən,ar an bpointe
840,sofort::ADV,dərhal,ar an toirt
841,sofort::ADV,dərhal,ar an bpointe
842,später::ADV,sonra,níos déanaí
843,jetzt::ADV,indi,anois
844,heute::ADV,bugün,inniu
845,morgen::ADV,sabah,amárach
846,bald::ADV,yaxında,go luath
847,bald::ADV,yaxında,gan mhoill
848,bald::ADV,tezliklə,go luath
849,bald::ADV,tezliklə,gan mhoill
850,dann::ADV,onda,ansin
851,gestern::ADV,dünən,inné
852,einst::ADV,əvvəllər,tráth
853,einst::ADV,əvvəllər,uair amháin
854,damals::ADV,o vaxt,ag an am
855,damals::ADV,o vaxt,an t-am sin
856,danach::ADV,sonra,ina dhiaidh sin
857,vorher::ADV,qabaqcadan,cheana
858,vorher::ADV,qabaqcadan,roimhe sin
859,zuerst::ADV,əvvəl,ar dtús
860,einmal::ADV,bir dəfə,uair amháin
861,manchmal::ADV,hərdənbir,uaireanta
862,oft::ADV,tez-tez,minic
863,oft::ADV,çox vaxt,minic
864,immer::ADV,daimi,i gcónaí
865,immer::ADV,həmişə,i gcónaí
866,niemals::ADV,əsla,riamh
867,niemals::ADV,heç bir zaman,riamh
868,hier::ADV,bura,anseo
869,hier::ADV,burada,anseo
870,hierhin::ADV,buraya,anseo
871,von hier::ADV,buradan,an áit seo
872,dort::ADV,ora,ann
873,dort::ADV,ora,ansin
874,dort::ADV,orada,ann
875,dort::ADV,orada,ansin
876,dorthin::ADV,oraya,ann
877,dorthin::ADV,oraya,ansin
878,geradeaus::ADV,düz,ar aghaidh
879,vorwärts::ADV,irəli,
880,rückwärts::ADV,geri,siar
881,zurück::ADV,geriyə,ar ais
882,unten::ADV,aşağıda,thíos
883,hinab::ADV,aşağı,síos
884,oben::ADV,yuxarıda,thuas
885,hinauf::ADV,yuxarı,suas
886,überall::ADV,hər yerdə,i ngach áit
887,überall::ADV,hər yerdə,ar fud na háite
888,nicht::ADV,-ma-,ní
889,nicht::ADV,-ma-,cha
890,ein wenig::ADV,bir az,beagán
891,kaum::ADV,güclə,ar éigean
892,sehr::ADV,çox,an-
893,so::ADV,belə,chomh
894,so::ADV,belə,mar sin
895,noch::ADV,hələ,fós
896,noch::ADV,hələ,go fóill
897,nur::ADV,yalnız,amháin
898,nur::ADV,yalnız,níl ach
899,schon::ADV,artıq,cheana
900,schon::ADV,artıq,cheana féin
901,wieder::ADV,yenə,arís
902,wieder::ADV,yenə,athuair
903,vergebens::ADV,boş yerə,amú
904,vergebens::ADV,boş yerə,in aisce
905,vor::PRP,önündə,ar thosach
906,hinter::PRP,arxasında,laistiar de
907,hinter::PRP,arxasında,taobh thiar de
908,unter::PRP,altında,faoi
909,durch::PRP,içindən,trí
910,neben::PRP,yanında,taobh le
911,neben::PRP,yanında,in aice le
912,zwischen::PRP,arasında,idir
913,wegen::PRP,üçün,de bharr
914,wegen::PRP,üçün,mar gheall ar
915,wegen::PRP,ötəri,de bharr
916,wegen::PRP,ötəri,mar gheall ar
917,dies::PRN,bu,seo
918,das::PRN,o,sin
919,alles::PRN,hər şey,gach rud
920,ich::PRN,mən,mé
921,ich::PRN,mən,mise
922,du::PRN,sən,tú
923,du::PRN,sən,tusa
924,er::PRN,o,sé
925,er::PRN,o,seisean
926,wir::PRN,biz,sinn
927,ihr::PRN,siz,sibh
928,ihr::PRN,siz,sibhse
929,sie::PRN,onlar,siad
930,sie::PRN,onlar,siadsan
931,was::FPRN,nə,cad
932,was::FPRN,nə,céard
933,wer::FPRN,kim,cé
934,wo::FADV,harada,cá
935,wo::FADV,harada,cén áit
936,wohin::FADV,haraya,cá
937,wohin::FADV,haraya,cén áit
938,wie::FADV,necə,conas
939,wie::FADV,necə,cén chaoi
940,warum::FADV,niyə,cén fáth
941,warum::FADV,niyə,cad chuige
942,warum::FADV,nə üçün,cén fáth
943,warum::FADV,nə üçün,cad chuige
944,wieviel::FNUM,neçə,cá mhéad
945,wieviel::FNUM,nə qədər,cá mhéad
946,eins::NUM,bir,aon
947,zwei::NUM,iki,dhá
948,drei::NUM,üç,trí
949,vier::NUM,dörd,ceathair
950,fünf::NUM,beş,cúig
951,sechs::NUM,altı,sé
952,sieben::NUM,yeddi,seacht
953,acht::NUM,səkkiz,ocht
954,neun::NUM,doqquz,naoi
955,zehn::NUM,on,deich
956,elf::NUM,on bir,aon déag
957,zwölf::NUM,on iki,dó dhéag
958,zwanzig::NUM,iyirmi,fiche
959,dreißig::NUM,otuz,tríocha
960,vierzig::NUM,qırx,daichead
961,vierzig::NUM,qırx,ceathracha
962,fünfzig::NUM,əlli,caoga
963,sechzig::NUM,altmış,seasca
964,siebzig::NUM,yetmiş,seachtó
965,achtzig::NUM,səksən,ochtó
966,neunzig::NUM,doxsan,nócha
967,hundert::NUM,yüz,céad
968,tausend::NUM,min,míle
969,und::CNJ,və,agus
970,oder::CNJ,ya,nó
971,stehen::V,durmaq,seas
972,sitzen::V,oturmaq,suigh
973,liegen::V,uzanmaq,luigh
974,hängen::V,asılmaq,tá crochta
975,werden::V,olmaq,éirigh
976,passieren::V,olmaq,tarlaigh
977,passieren::V,baş vermək,tarlaigh
978,beginnen::V,başlamaq,tosaigh
979,enden::V,bitmək,críochnaigh
980,wechseln::V,dəyişmək,athraigh
981,aufgehen[Sonne]::V,doğmaq,éirigh
982,untergehen[Sonne]::V,batmaq,fuin
983,untergehen[Sonne]::V,batmaq,téigh faoi
984,scheinen[Sonne]::V,parlamaq,taitin
985,scheinen[Sonne]::V,parlamaq,soilsigh
986,donnern::V,guruldamaq,tá toirneach ann
987,wehen::V,əsmək,séid
988,strömen::V,axmaq,sil
989,fließen::V,axmaq,rith
990,fließen::V,axmaq,snigh
991,sich drehen::V,dönmək,cas
992,sich drehen::V,dönmək,imrothlaigh
993,schwanken::V,yellənmək,luasc
994,schwingen::V,yellənmək,luasc
995,fallen::V,düşmek,tit
996,brennen::V,yanmaq,dóigh
997,rauchen::V,tüstüləmək,plúch toite
998,regnen::V,yağmaq,báistigh
999,regnen::V,yağmaq,tá ag cur báistí
1000,gefrieren::V,donmaq,sioc
1001,gefrieren::V,donmaq,reoigh
1002,tauen::V,ərimək,leáigh
1003,tauen::V,ərimək,coscair
1004,schmelzen::V,ərimək,leáigh
1005,trocknen::V,qurumaq,triomaigh
1006,sieden::V,qaynamaq,fiuch
1007,sieden::V,qaynamaq,beirigh
1008,faulen::V,çürümək,lobh
1009,faulen::V,çürümək,dreoigh
1010,verfaulen::V,çürümək,lobh
1011,verfaulen::V,çürümək,feoigh
1012,reißen::V,yırtılmaq,bris
1013,versinken::V,batmaq,téigh síos
1014,vergehen::V,ötmək,téigh thart
1015,erscheinen::V,görünmək,tar
1016,verschwinden::V,yox olmaq,imigh
1017,sinken::V,enmək,tit
1018,sinken::V,enmək,ísligh
1019,abnehmen::V,azalmaq,maolaigh
1020,abnehmen::V,azalmaq,laghdaigh
1021,zunehmen::V,artmaq,méadaigh
1022,steigen::V,yüksəlmək,éirigh
1023,wachsen::V,böyümək,fás
1024,glänzen::V,parlamaq,lonraigh
1025,funkeln::V,parıldamaq,drithligh
1026,lärmen::V,səs-küy etmək,tóg callán
1027,läuten::V,çalmaq,buail
1028,klingeln::V,zəng etmək,buail
1029,klirren::V,cingildəmək,cling
1030,brausen::V,gurlamaq,búir
1031,rauschen::V,xışıldamaq,tá ag siosarnach
1032,klingen::V,səslənmək,tá glór ag
1033,bellen::V,hürmək,amhastraigh
1034,heulen::V,ulamaq,glam
1035,blasen::V,üfləmək,séid
1036,pfeifen::V,fit vermek,lig fead
1037,schreien::V,bağırmaq,béic
1038,schreien::V,bağırmaq,glaoigh
1039,schreien::V,qışqırmaq,béic
1040,schreien::V,qışqırmaq,glaoigh
1041,stöhnen::V,inləmək,lig cnead
1042,zittern::V,titrəmək,crith
1043,zittern::V,titrəmək,creathnaigh
1044,leben::V,yaşamaq,mair
1045,geboren werden::V,doğmaq,rugadh
1046,atmen::V,nəfəs almaq,análaigh
1047,trinken::V,içmek,ól
1048,essen::V,yemək,ith
1049,schlucken::V,udmaq,slog
1050,müde werden::V,yorulmaq,tuirsigh
1051,einschlafen::V,yuxuya getmək,tit ina chodladh
1052,schlafen::V,uyumaq,codail
1053,aufwachen::V,oyanmaq,múscail
1054,aufstehen::V,yuxudan durmaq,éirigh
1055,sich erholen::V,dincəlmək,lig scíth
1056,krank werden::V,xəstə olmaq,éirigh tinn
1057,krank sein::V,azarlanmaq,tá tinn
1058,krank sein::V,xəstələnmək,tá tinn
1059,schmerzen::V,ağrimaq,tá pian i
1060,husten::V,öksürmək,déan casacht
1061,genesen::V,sağalmaq,téarnaigh
1062,sterben::V,ölmək,éag
1063,sterben::V,ölmək,faigh bás
1064,sterben::V,vəfat etmək,éag
1065,sterben::V,vəfat etmək,faigh bás
1066,umkommen::V,həlak olmaq,caill
1067,sich bewegen::V,hərəkət etmək,bog
1068,sich bewegen::V,hərəkət etmək,gluais
1069,sich rühren::V,tərpənmək,corraigh
1070,sich erheben::V,qalxmaq,seas suas
1071,sich setzen::V,oturmaq,suigh
1072,hinfallen::V,yıxılmaq,tit
1073,laufen::V,yerimək,siúil
1074,schreiten::V,addım atmaq,siúil
1075,spazierengehen::V,gəzmək,téigh ag spaisteoireacht
1076,eilen::V,atılmaq,deifrigh
1077,eilen::V,atılmaq,brostaigh
1078,sich beeilen::V,tələsmək,deifrigh
1079,sich beeilen::V,tələsmək,déan deifir
1080,sausen::V,çırpmaq,luathaigh
1081,rennen::V,qaçmaq,rith
1082,springen::V,sıçramaq,léim
1083,klettern::V,dırmanmaq,dreap
1084,schaukeln::V,sallanmaq,téigh ar an maide corrach
1085,kriechen::V,sürünmək,snámh
1086,schwimmen::V,üzmek,snámh
1087,tauchen::V,dalmaq,tum
1088,rudern::V,avarlamaq,iomair
1089,rudern::V,avarlamaq,rámhaigh
1090,fahren::V,sürmək,tiomáin
1091,fliegen::V,uçmaq,eitil
1092,gehen::V,getmək,téigh
1093,weggehen::V,getmək,imigh
1094,abfahren::V,yola düşmək,imigh
1095,anhalten::V,saxlamaq,stad
1096,hineingehen::V,girmək,téigh isteach
1097,eintreten::V,girmək,téigh isteach
1098,eintreten::V,daxil olmaq,téigh isteach
1099,kommen::V,gəlmək,tar
1100,ankommen::V,gəlib çatmaq,tar
1101,zurückkommen::V,qayıtmaq,fill
1102,bleiben::V,qalmaq,fan
1103,warten::V,gözləmək,fan
1104,erwarten::V,bəkləmək,tá ag súil le
1105,erwarten::V,bəkləmək,tá ag dréim le
1106,suchen::V,aramaq,lorg
1107,suchen::V,axtarmaq,lorg
1108,finden::V,tapmaq,faigh
1109,finden::V,tapmaq,aimsigh
1110,versuchen::V,çalışmaq,triail
1111,vorbereiten::V,hazırlamaq,réitigh
1112,lieben::V,sevmək,gráigh
1113,mögen::V,xoşlamaq,taitin le
1114,mögen::V,xoşlamaq,is maith le
1115,lachen::V,gülmək,gáir
1116,rühren::V,həyəcanlandırmaq,téigh i bhfeidhm ar
1117,weinen::V,ağlamaq,goil
1118,weinen::V,ağlamaq,caoin
1119,schimpfen::V,küfr etmək,tá ag clamhsán
1120,sich ärgern::V,acıqlanmaq,tá corraithe
1121,sich fürchten::V,qorxmaq,tá eagla ar
1122,fürchten::V,qorxmaq,tá eagla ar
1123,fliehen::V,qaçmaq,teith
1124,flüchten::V,qaçmaq,éalaigh
1125,sehen::V,görmək,feic
1126,anschauen::V,baxmaq,dearc
1127,anschauen::V,baxmaq,féach ar
1128,ansehen::V,baxmaq,breathnaigh
1129,hören::V,duymaq,cluin
1130,hören::V,eşitmək,cluin
1131,zuhören::V,dinləmək,éist
1132,probieren::V,dadına baxmaq,bliais
1133,riechen::V,qoxlamaq,bolaigh
1134,fühlen::V,duymaq,braith
1135,fühlen::V,duymaq,mothaigh
1136,scheinen::V,görünmək,tá an chuma ar
1137,zu sehen sein::V,görünmək,tá le feiceáil
1138,vernehmen::V,eşitmək,clois
1139,frieren::V,üşümək,tá fuar
1140,tun::V,etmək,déan
1141,können::V,bilmək,féad
1142,können::V,bilmək,is féidir le
1143,können::V,bacarmaq,féad
1144,können::V,bacarmaq,is féidir le
1145,wollen::V,istəmək,tá ag iarraidh
1146,anfangen::V,başlamaq,tosaigh
1147,anfangen::V,başlamaq,cuir tús le
1148,beenden::V,bitirmək,críochnaigh
1149,beenden::V,bitirmək,cuir deireadh le
1150,aufhören::V,bitmək,stad
1151,aufhören::V,qurtarmaq,stad
1152,gelingen::V,müvəffəq olmaq,éirigh le
1153,geraten::V,düşmək,tá deireadh ar
1154,öffnen::V,açmaq,oscail
1155,schließen::V,qapamaq,dún
1156,schließen::V,qapamaq,iaigh
1157,stellen::V,qoymaq,cuir
1158,setzen::V,oturtmaq,cuir
1159,setzen::V,oturtmaq,socraigh
1160,legen::V,qoymaq,cuir
1161,berühren::V,toxunmaq,teagmhaigh le
1162,verbinden::V,bağlamaq,ceangail
1163,bedecken::V,örtmək,clúdaigh
1164,bedecken::V,örtmək,cumhdaigh
1165,aufhängen::V,asmaq,croch
1166,anzünden::V,yandırmaq,las
1167,anzünden::V,yandırmaq,adhain
1168,aufheben::V,qaldırmaq,tóg
1169,aufheben::V,qaldırmaq,ardaigh
1170,zurücklassen::V,buraxmaq,fág
1171,verlieren::V,itirmək,caill
1172,fallen lassen::V,düşürmək,lig uait
1173,fallen lassen::V,düşürmək,caith uait
1174,machen::V,etmək,déan
1175,machen::V,etmək,réitigh
1176,herstellen::V,istehsal etmək,táirg
1177,bauen::V,tikmək,tóg
1178,reparieren::V,təmir etmək,deisigh
1179,verbessern::V,düzəltmək,feabhsaigh
1180,ändern::V,dəyişdirmək,athraigh
1181,graben::V,qazımaq,tochail
1182,beugen::V,əymək,crom
1183,biegen::V,bükmək,lúb
1184,drehen::V,döndərmək,cas
1185,wenden::V,çevirmək,tiontaigh
1186,umdrehen::V,çevirmək,iompaigh
1187,umdrehen::V,çevirmək,tiontaigh
1188,heben::V,qaldırmaq,ardaigh
1189,hochheben::V,qaldırmaq,tóg
1190,ergreifen::V,tutmaq,beir ar
1191,halten::V,saxlamaq,coimeád
1192,halten::V,saxlamaq,coinnigh
1193,drücken::V,sıxmaq,brúigh
1194,schieben::V,sürmək,brúigh
1195,kratzen::V,qaşımaq,scríob
1196,lecken::V,yalamaq,ligh
1197,lecken::V,yalamaq,leadhb
1198,beißen::V,dişləmək,bain greim as
1199,abreißen::V,qoparmaq,stróic
1200,abreißen::V,qoparmaq,tarraing
1201,abschneiden::V,ayırmaq,scoith
1202,binden::V,bağlamaq,ceangail
1203,stecken::V,soxmaq,sáigh
1204,brechen::V,qırmaq,bris
1205,klopfen::V,sındırmaq,cnag
1206,hauen::V,vurmaq,buail
1207,kleben::V,apışdırmaq,gliúáil
1208,reiben::V,ovmaq,cuimil
1209,streichen::V,sürtmək,leath
1210,schleifen::V,bülövləmək,líomh
1211,schneiden::V,kəsmək,gearr
1212,rütteln::V,sirkələmək,croith
1213,schütteln::V,çalxalamaq,croith
1214,schwenken::V,yelləmək,luasc
1215,schütten::V,tökmək,doirt
1216,füllen::V,doldurmaq,líon
1217,einwickeln::V,sarımaq,cuach
1218,einwickeln::V,sarımaq,clúdaigh
1219,tragen::V,daşımaq,iompair
1220,schleppen::V,sürükləmək,tarraing
1221,ziehen::V,çəkmək,tarraing
1222,aufbewahren::V,gizlətmək,coinnigh
1223,werfen::V,atmaq,caith
1224,fangen::V,tutmaq,ceap
1225,packen::V,yaxalamaq,beir ar
1226,verstecken::V,gizlətmək,folaigh
1227,verstecken::V,gizlətmək,cuir i bhfolach
1228,teilen::V,bölmək,roinn
1229,schicken::V,yollamaq,seol
1230,schicken::V,göndərmək,seol
1231,bringen::V,gətirmək,beir
1232,bringen::V,gətirmək,tabhair
1233,hinzufügen::V,əlavə etmək,cuir le
1234,bekommen::V,almaq,faigh
1235,bekommen::V,əldə etmək,faigh
1236,erhalten::V,almaq,faigh
1237,nehmen::V,almaq,tóg
1238,nehmen::V,almaq,glac
1239,wählen::V,seçmək,pioc
1240,wählen::V,seçmək,roghnaigh
1241,auswählen::V,arımaq,roghnaigh
1242,bewahren::V,qorumaq,caomhnaigh
1243,behindern::V,mane olmaq,cuir bac ar
1244,verderben::V,pozmaq,mill
1245,beschädigen::V,zədələmək,loit
1246,beschädigen::V,zədələmək,déan damáiste do
1247,zerbrechen::V,qırmaq,bris
1248,zerbrechen::V,sındırmaq,bris
1249,zerreißen::V,yırtmaq,stiall
1250,zerstören::V,dağıtmaq,mill
1251,zerstören::V,dağıtmaq,scrios
1252,verbrennen::V,yandırmaq,las
1253,verbrennen::V,yandırmaq,dóigh
1254,geben::V,vermək,tabhair
1255,reichen::V,uzatmaq,sín
1256,reichen::V,uzatmaq,cuir
1257,schenken::V,vermək,bronn
1258,schenken::V,vermək,tabhair
1259,versprechen::V,vəd vermək,geall
1260,wünschen::V,arzulamaq,guigh
1261,loben::V,tərifləmək,mol
1262,küssen::V,öpmək,póg
1263,wiegen::V,tərpətmək,bog
1264,wiegen::V,tərpətmək,luasc
1265,zudecken::V,örtmək,clúdaigh
1266,wecken::V,oyatmaq,dúisigh
1267,zeigen::V,göstərmək,taispeáin
1268,führen::V,rəhbərlik etmək,treoraigh
1269,lehren::V,öyrətmək,múin
1270,lehren::V,öyrətmək,teagasc
1271,unterrichten::V,öyrətmək,múin
1272,unterrichten::V,öyrətmək,teagasc
1273,unterrichten::V,dərs vermək,múin
1274,unterrichten::V,dərs vermək,teagasc
1275,aufziehen::V,tərbiyə etmək,tóg
1276,leiten::V,idarə etmək,tá i gceannas ar
1277,antreiben::V,bizləmək,gríosaigh
1278,lassen::V,-tırmaq,cuir ag
1279,einladen::V,dəvət etmək,cuir cuireadh ar
1280,vereinigen::V,birləşdirmək,aontaigh
1281,besuchen::V,baş çəkmək,tabhair cuairt ar
1282,besuchen::V,ziyarət etmək,tabhair cuairt ar
1283,treffen::V,rastlaşmaq,cas ar
1284,treffen::V,rastlaşmaq,buail le
1285,treffen::V,rast gəlmək,cas ar
1286,treffen::V,rast gəlmək,buail le
1287,sich versammeln::V,toplanmaq,bailigh
1288,sich versammeln::V,toplanmaq,cruinnigh
1289,spielen::V,oynamaq,imir
1290,spielen::V,oynamaq,tá ag spraoi
1291,singen::V,oxumaq,can
1292,tanzen::V,oynamaq,rinc
1293,tanzen::V,oynamaq,damhsaigh
1294,tanzen::V,rəqs etmək,rinc
1295,tanzen::V,rəqs etmək,damhsaigh
1296,sich trennen::V,ayrılmaq,scar
1297,verlassen::V,tərk etmək,fág
1298,retten::V,xilas etmək,tarrtháil
1299,bewachen::V,gözətmək,cosain
1300,bewachen::V,gözətmək,gardáil
1301,schützen::V,qorumaq,cosain
1302,verteidigen::V,qorumaq,cosain
1303,sich schlagen::V,döyüşmək,tá ag bruíon
1304,schießen::V,atmaq,caith
1305,schießen::V,atmaq,scaoil
1306,schießen::V,atəş açmaq,caith
1307,schießen::V,atəş açmaq,scaoil
1308,siegen::V,yenmək,bain
1309,siegen::V,yenmək,buaigh
1310,ärgern::V,acışdırmaq,cuir isteach ar
1311,schlagen::V,döymək,buail
1312,treten::V,təpmək,ciceáil
1313,stechen::V,soxmaq,sáigh
1314,stoßen::V,itələmək,brúigh
1315,stoßen::V,itələmək,soncáil
1316,stehlen::V,çalmaq,goid
1317,stehlen::V,oğurlamaq,goid
1318,stören::V,pozmaq,cuir isteach ar
1319,belästigen::V,narahat etmək,cuir as do
1320,verbergen::V,gizləmək,ceil
1321,täuschen::V,aldatmaq,cuir dallamullóg ar
1322,betrügen::V,aldatmaq,déan calaois ar
1323,töten::V,öldürmək,maraigh
1324,wohnen::V,yaşamaq,cuir faoi
1325,wohnen::V,yaşamaq,tá ina chónaí
1326,arbeiten::V,işləmək,oibrigh
1327,arbeiten::V,çalışmaq,oibrigh
1328,sammeln::V,yığmaq,bailigh
1329,sammeln::V,yığmaq,cruinnigh
1330,sammeln::V,toplamaq,bailigh
1331,sammeln::V,toplamaq,cruinnigh
1332,pflücken::V,qoparmaq,pioc
1333,jagen::V,ovlamaq,seilg
1334,fischen::V,balıq tutmaq,iasc
1335,fassen::V,tutmaq,beir ar
1336,hüten::V,güdmək,aoirigh
1337,treiben::V,haylamaq,seol
1338,treiben::V,haylamaq,tiomáin
1339,anbinden::V,bağlamaq,ceangail
1340,füttern::V,bəsləmək,cothaigh
1341,füttern::V,bəsləmək,beathaigh
1342,melken::V,sağmaq,bligh
1343,melken::V,sağmaq,crúigh
1344,hacken::V,yarmaq,gearr
1345,gießen::V,sulamaq,uiscigh
1346,reifen::V,dəymək,aibigh
1347,zubereiten::V,bişirmək,cócaráil
1348,kochen::V,qaynatmaq,bruith
1349,kochen::V,qaynatmaq,beirigh
1350,backen::V,bişirmək,bácáil
1351,braten::V,qızartmaq,róst
1352,braten::V,qızartmaq,frioch
1353,umrühren::V,qarışdırmaq,measc
1354,stricken::V,hörmək,cniotáil
1355,nähen::V,tikmək,fuaigh
1356,färben::V,boyamaq,dathaigh
1357,reinigen::V,təmizləmək,glan
1358,waschen::V,yumaq,nigh
1359,abwischen::V,silmək,glan
1360,spülen::V,çalxamaq,sruthlaigh
1361,fegen::V,süpürmək,scuab
1362,kehren::V,süpürmək,scuab
1363,baden::V,çimmək,folc
1364,sich waschen::V,yuyunmaq,nigh é féin
1365,ausziehen::V,soyunmaq,bain de
1366,anziehen::V,geymək,cuir ar
1367,sich anziehen::V,geyinmək,gléas é féin
1368,kämmen::V,daramaq,cíor
1369,schmücken::V,bəzəmək,maisigh
1370,sagen::V,demək,abair
1371,sagen::V,söymek,abair
1372,sprechen::V,danışmaq,labhair
1373,reden::V,danışmaq,caintigh
1374,sich unterhalten::V,söhbət etmək,caintigh
1375,sich unterhalten::V,söhbət etmək,tá ag comhrá
1376,fragen::V,soruşmaq,fiafraigh
1377,fragen::V,soruşmaq,cuir ceist
1378,bitten::V,diləmək,iarr
1379,bitten::V,xahiş etmək,iarr
1380,erzählen::V,bəhs etmək,inis
1381,erzählen::V,bəhs etmək,eachtraigh
1382,mitteilen::V,bildirmək,aithris
1383,mitteilen::V,bildirmək,cuir in iúl
1384,nennen::V,adlandırmaq,ainmnigh
1385,rufen::V,çağırmaq,glaoigh
1386,prahlen::V,öyünmək,maígh
1387,übersetzen::V,tərcümə etmək,aistrigh
1388,denken::V,düşünmək,síl
1389,denken::V,düşünmək,ceap
1390,denken::V,fikirləşmək,síl
1391,denken::V,fikirləşmək,ceap
1392,glauben::V,inanmaq,creid
1393,bemerken::V,qeyd etmək,tabhair faoi deara
1394,erkennen::V,tanımaq,aithin
1395,begreifen::V,anlamaq,tuig
1396,verstehen::V,duymaq,tuig
1397,lernen::V,öyrənmək,foghlaim
1398,wissen::V,bilmək,tá a fhios ag
1399,sich erinnern an::V,xatırlamaq,cuimhnigh ar
1400,sich erinnern an::V,xatırlamaq,is cuimhne ar
1401,vergessen::V,unutmaq,dearmad
1402,messen::V,ölçmək,tomhais
1403,zählen::V,saymaq,cuntais
1404,rechnen::V,hesablamaq,ríomh
1405,rechnen::V,hesablamaq,áirigh
1406,lesen::V,oxumaq,léigh
1407,malen::V,şəkil çəkmək,péinteáil
1408,zeichnen::V,cızmaq,línigh
1409,zeichnen::V,cızmaq,tarraing
1410,schreiben::V,yazmaq,scríobh
1411,besitzen::V,yiyələnmək,is le
1412,besitzen::V,malik olmaq,is le
1413,kaufen::V,satın almaq,ceannaigh
1414,verkaufen::V,satmaq,díol
1415,bezahlen::V,ödəmək,íoc as
1416,zahlen::V,ödəmək,íoc
1417,beherrschen::V,idarə etmək,rialaigh
1418,ertragen::V,dözmək,seas
1419,ertragen::V,dözmək,fulaing
1420,ertragen::V,dözmək,foighnigh
