,Concept_ID,lez,sk
794,hinauf::ADV,виниз,navrch
795,überall::ADV,вирина,všade
796,nicht::ADV,ваъ,nie
797,ein wenig::ADV,са тӏимил,trocha
798,kaum::ADV,жизви,ledva
799,sehr::ADV,лап,veľmi
800,so::ADV,икӏ,tak
801,so::ADV,икӏ,takto
802,noch::ADV,гьеле,ešte
803,nur::ADV,анжах,len
804,schon::ADV,хъувуна,už
805,schon::ADV,мадни дардиз,už
806,schon::ADV,мадни гуьтӏуьз,už
807,schon::ADV,мадни гуьтӏуь я,už
808,vergebens::ADV,нагьакь,márne
809,vergebens::ADV,нагьакь,nadarmo
810,vergebens::ADV,нагьакьа,márne
811,vergebens::ADV,нагьакьа,nadarmo
812,vor::PRP,вилик,pred
813,hinter::PRP,кьулухъ,za
814,unter::PRP,кӏаник,pod
815,durch::PRP,арадай,cez
816,durch::PRP,-кай хкатна,cez
817,neben::PRP,патав,pri
818,neben::PRP,патав,vedľa
819,neben::PRP,мукьув,pri
820,neben::PRP,мукьув,vedľa
821,zwischen::PRP,ара,medzi
822,zwischen::PRP,арада,medzi
823,wegen::PRP,гъиляй,pre
824,wegen::PRP,гъиляй,kvôli
825,dies::PRN,и,to
826,dies::PRN,и,táto
827,dies::PRN,им,to
828,dies::PRN,им,táto
829,das::PRN,а,to
830,das::PRN,ам,to
831,alles::PRN,вири,všetko
832,alles::PRN,михьиз,všetko
833,ich::PRN,за,ja
834,ich::PRN,зун,ja
835,du::PRN,вун,ty
836,er::PRN,ам,on
837,er::PRN,гьа,on
838,wir::PRN,чун,my
839,ihr::PRN,куьн,vy
840,sie::PRN,абур,oni
841,was::FPRN,вуч,čo
842,wer::FPRN,вуж,kto
843,wo::FADV,гьина,kde
844,wohin::FADV,гьиниз,kam
845,wie::FADV,гьикӏ,ako
846,warum::FADV,вучиз,prečo
847,wieviel::FNUM,шумуд,koľko
848,eins::NUM,са,jeden
849,zwei::NUM,кьвед,dva
850,drei::NUM,пуд,tri
851,vier::NUM,кьуд,štyri
852,fünf::NUM,вад,päť
853,sechs::NUM,ругуд,šesť
854,sieben::NUM,ирид,sedem
855,acht::NUM,муьжуьд,osem
856,neun::NUM,кӏуьд,deväť
857,zehn::NUM,цӏуд,desať
858,elf::NUM,цӏусад,jedenásť
859,zwölf::NUM,цӏикьвед,dvanásť
860,zwanzig::NUM,къад,dvadsať
861,dreißig::NUM,къанницӏуд,tridsať
862,vierzig::NUM,яхцӏур,štyridsať
863,fünfzig::NUM,яхцӏурни цӏуд,päťdesiat
864,sechzig::NUM,пудкъад,šesťdesiat
865,siebzig::NUM,пудкъанни цӏуд,sedemdesiat
866,achtzig::NUM,кьудкъад,osemdesiat
867,neunzig::NUM,кьудкъанни цӏуд,deväťdesiat
868,hundert::NUM,виш,sto
869,tausend::NUM,агъзур,tisíc
870,und::CNJ,ва,i
871,oder::CNJ,я,alebo
872,stehen::V,акъвазун,stáť
873,sitzen::V,ацукьун,sedieť
874,liegen::V,къаткун,ležať
875,hängen::V,куьрс хьун,visieť
876,werden::V,хьун,stať sa
877,passieren::V,хьун,stať sa
878,beginnen::V,башламиш хьун,začať sa
879,enden::V,куьтягь хьун,končiť sa
880,wechseln::V,дегиш хьун,meniť sa
881,aufgehen[Sonne]::V,экъечӏун,vychádzať
882,untergehen[Sonne]::V,акӏун,zapadnúť
883,scheinen[Sonne]::V,ишигь гун,svietiť
884,donnern::V,къукърумар авун,hrmieť
885,strömen::V,авахьун,prúdiť
886,fließen::V,авахьун,tiecť
887,sich drehen::V,элкъуьн,točiť sa
888,sich drehen::V,элкъуьн,krútiť sa
889,schwanken::V,юзун,kolísať
890,schwanken::V,юзун,klátiť sa
891,schwingen::V,галтад хьун,kývať sa
892,schwingen::V,галтад хьун,chvieť sa
893,fallen::V,аватун,padať
894,brennen::V,кун,páliť
895,brennen::V,кун,horieť
896,brennen::V,ккун,páliť
897,brennen::V,ккун,horieť
898,regnen::V,къун,pršať
899,gefrieren::V,муркӏади кьун,zamrznút
900,tauen::V,цӏурун,taviť sa
901,schmelzen::V,цӏурун,taviť sa
902,trocknen::V,кьурун,schnúť
903,sieden::V,ругун,vrieť
904,faulen::V,кутӏун,hniť
905,verfaulen::V,чуьруьтмиш хьун,zhniť
906,verfaulen::V,кутӏун,zhniť
907,reißen::V,атӏун,pretrhnúť sa
908,reißen::V,къазунун,pretrhnúť sa
909,versinken::V,батмиш хьун,zapadnúť
910,versinken::V,батмиш хьун,potopiť sa
911,vergehen::V,алатун,plynúť
912,erscheinen::V,майдандиз акъатун,objaviť sa
913,verschwinden::V,квахьун,zmiznúť
914,sinken::V,элекьун,klesať
915,abnehmen::V,тӏимил хьун,ubúdať
916,abnehmen::V,гъвечӏи хьун,ubúdať
917,zunehmen::V,артух хьун,pribúdať
918,steigen::V,хкаж хьун,stúpať
919,wachsen::V,экъечӏун,rásť
920,glänzen::V,цӏарцӏар гун,jagať sa
921,glänzen::V,цӏарцӏар гун,lesknúť sa
922,funkeln::V,нур гун,iskriť sa
923,lärmen::V,ван авун,lomoziť
924,läuten::V,зенг ягъун,cengať
925,klingeln::V,зенг ягъун,zvoniť
926,klirren::V,зигринг авун,rinčať
927,brausen::V,къати хьун,hučať
928,rauschen::V,вишриш авун,šumieť
929,klingen::V,ван авун,znieť
930,klingen::V,ван авун,zvoniť
931,bellen::V,элуькьун,štekať
932,bellen::V,элуькьун,brechať
933,heulen::V,къув ягъун,vyť
934,blasen::V,уф гун,duť
935,blasen::V,уф гун,fúkať
936,pfeifen::V,уьфт ягъун,pískať
937,pfeifen::V,уьфт ягъун,hvízdať
938,schreien::V,гьараюн,kričať
939,stöhnen::V,суза авун,stenať
940,zittern::V,зурзун,triasť sa
941,leben::V,яшамиш хьун,žiť
942,geboren werden::V,хьун,narodiť sa
943,atmen::V,нефес чӏугун,dýchať
944,trinken::V,хъун,piť
945,essen::V,тӏуьн,jesť
946,schlucken::V,туькьуьнун,zhltnuť
947,müde werden::V,галатун,unaviť sa
948,müde werden::V,юргъун хьун,unaviť sa
949,einschlafen::V,ксун,usnúť
950,einschlafen::V,ксун,zaspať
951,schlafen::V,ксун,spať
952,aufwachen::V,ахварай аватун,zobudiť sa
953,aufstehen::V,къарагъун,vstať
954,sich erholen::V,ял ягъун,zotavovať sa
955,sich erholen::V,ял ягъун,oddýchovať si
956,krank werden::V,кефсуз хьун,ochorieť
957,krank sein::V,тӏа хьун,chorieť
958,krank sein::V,тӏа хьун,byť chorý
959,schmerzen::V,тӏа хьун,bolieť
960,husten::V,уьгьуь ягъун,kašľať
961,genesen::V,сагъ хъхьун,uzdraviť sa
962,sterben::V,кьин,umrieť
963,sterben::V,кьин,zomrieť
964,umkommen::V,терг хьун,zahynúť
965,sich bewegen::V,юзун,pohybovať sa
966,sich rühren::V,юзун,hnúť sa
967,sich erheben::V,къарагъун,zdvihnúť sa
968,sich setzen::V,ацукьун,sadnúť si
969,hinfallen::V,алукьун,spadnúť
970,laufen::V,къекъуьн,bežať
971,schreiten::V,ккамар къачун,kráčať
972,spazierengehen::V,сейр авун,prechádzať sa
973,eilen::V,тади авун,súriť
974,sich beeilen::V,гьерекатун,ponáhľať sa
975,sausen::V,чкурун,hučať
976,rennen::V,катун,bežať
977,rennen::V,зверун,bežať
978,springen::V,хкадарун,skákať
979,klettern::V,акьахун,liezť
980,kriechen::V,капаралди фин,liezť
981,kriechen::V,капаралди фин,plaziť sa
982,schwimmen::V,сирнав авун,plávať
983,tauchen::V,кьилихъди циз вегьин,ponoriť sa
984,rudern::V,кьусуйралди лодка гьалун,veslovať
985,rudern::V,цуьруьгъуьлдалди кӏватӏун,veslovať
986,fahren::V,фин,ísť
987,fahren::V,фин,jazdiť
988,fliegen::V,лув гун,letieť
989,fliegen::V,цавай фин,letieť
990,gehen::V,фин,ísť
991,weggehen::V,хъфин,odísť
992,weggehen::V,хъфин,odchádzať
993,abfahren::V,фин,odcestovať
994,abfahren::V,рекье гьатун,odcestovať
995,anhalten::V,акъвазун,zadržať sa
996,anhalten::V,акъвазун,zastaviť sa
997,hineingehen::V,гьахьун,vchádzať
998,eintreten::V,гьахьун,vojsť
999,eintreten::V,гьахьун,vstúpiť
1000,kommen::V,атун,prísť
1001,ankommen::V,атун,prísť
1002,ankommen::V,атун,doraziť
1003,zurückkommen::V,хтун,vrátiť sa
1004,bleiben::V,амукьун,ostať
1005,bleiben::V,амукьун,zostať
1006,warten::V,гуьзлемишун,čakať
1007,erwarten::V,вил алаз акъвазун,očakávať
1008,suchen::V,къекъуьн,hľadať
1009,finden::V,жугъун,nájsť
1010,versuchen::V,алахъун,skúsiť
1011,versuchen::V,алахъун,pokúsiť sa
1012,vorbereiten::V,гьазурун,pripraviť
1013,lieben::V,кӏан хьун,ľúbiť
1014,lieben::V,кӏан хьун,milovať
1015,mögen::V,рикӏ ацукьун,mať rád
1016,lachen::V,хъуьруьн,smiať sa
1017,weinen::V,шехьун,plakať
1018,schimpfen::V,сеперар гун,nadávať
1019,schimpfen::V,экъуьгъунар авун,nadávať
1020,sich ärgern::V,хъел акатун,hnevať sa
1021,sich ärgern::V,хъел акатун,zlostiť sa
1022,sich fürchten::V,кичӏе хьун,báť sa
1023,fürchten::V,къурхутмиш хьун,báť sa
1024,fliehen::V,катун,utekať
1025,flüchten::V,катун,utiecť
1026,sehen::V,акун,vidieť
1027,anschauen::V,вил вегьин,pozrieť sa na
1028,ansehen::V,килигун,pozrieť
1029,hören::V,ван хьун,počúvať
1030,zuhören::V,яб гун,počúvať
1031,probieren::V,дад акун,ochutnať
1032,riechen::V,ни чӏугун,ňuchať
1033,fühlen::V,гьисс авун,cítiť
1034,fühlen::V,гьисс авун,pociťovať
1035,frieren::V,кьун,mrznúť
1036,frieren::V,кьун,oziabať
1037,frieren::V,мекьи хьун,mrznúť
1038,frieren::V,мекьи хьун,oziabať
1039,tun::V,авун,robiť
1040,können::V,хьун,môcť
1041,können::V,акъакьун,môcť
1042,wollen::V,кӏан хьун,chcieť
1043,anfangen::V,башламишун,začať
1044,beenden::V,куьтягьун,skončiť
1045,aufhören::V,акъвазун,prestať
1046,gelingen::V,арадал атун,podariť sa
1047,geraten::V,акъатун,dariť sa
1048,öffnen::V,ахъаюн,otvoriť
1049,schließen::V,акьалун,zavrieť
1050,stellen::V,эцигун,postaviť
1051,setzen::V,ацукьарун,posadiť
1052,legen::V,эцигун,klásť
1053,legen::V,эцигун,položiť
1054,berühren::V,хкӏурун,dotykať sa
1055,verbinden::V,гилигун,spojiť
1056,bedecken::V,кӏевун,pokryť
1057,aufhängen::V,куьрсарун,zavesiť
1058,anzünden::V,куькӏуьрун,zapáliť
1059,aufheben::V,хкажун,zdvihnúť
1060,zurücklassen::V,тун,zanechať
1061,verlieren::V,квадарун,stratiť
1062,fallen lassen::V,авадрун,pustiť
1063,machen::V,авун,robiť
1064,machen::V,кар авун,robiť
1065,herstellen::V,расун,vyrobiť
1066,bauen::V,туькӏуьрун,stavať
1067,bauen::V,туькӏуьрун,budovať
1068,reparieren::V,расун,opraviť
1069,verbessern::V,хъсанрун,zlepšiť
1070,ändern::V,табдил авун,zmeniť
1071,ändern::V,табдил авун,preinačiť
1072,graben::V,эгъуьнун,ryť
1073,graben::V,эгъуьнун,kopať
1074,beugen::V,акӏажарун,ohnúť
1075,beugen::V,кангур авун,ohnúť
1076,biegen::V,патахъарун,ohnúť
1077,drehen::V,алчударун,točiť
1078,drehen::V,алчударун,krútiť
1079,umdrehen::V,элкъуьрун,otočiť
1080,umdrehen::V,элкъуьрун,obrátiť
1081,heben::V,хкажун,dvíhať
1082,heben::V,хкажун,povzniesť
1083,hochheben::V,хкажун,zdvihnúť
1084,ergreifen::V,агалчна кьун,uchopiť sa
1085,halten::V,кьун,držať
1086,drücken::V,чуькьуьн,tisnúť
1087,schieben::V,хуртӏ гун,posunovať
1088,kratzen::V,къадгъунун,škrabať
1089,lecken::V,мез гун,lízať
1090,beißen::V,кӏасун,kúsať
1091,abreißen::V,галудун,odtrhnúť
1092,abschneiden::V,атӏун,odrezať
1093,abschneiden::V,атӏун,odkrojiť
1094,stecken::V,сухун,strčiť
1095,brechen::V,хун,zlomiť
1096,brechen::V,кукӏварун,zlomiť
1097,klopfen::V,тахъ-тахъ авун,tĺcť
1098,klopfen::V,тахъ-тахъ авун,klopať
1099,hauen::V,ягъун,nabiť
1100,kleben::V,алкӏурун,lepiť
1101,kleben::V,алкӏурун,nalepiť
1102,kleben::V,кукӏурун,lepiť
1103,kleben::V,кукӏурун,nalepiť
1104,reiben::V,тӏушунун,trieť
1105,streichen::V,алтадун,namazať
1106,schleifen::V,кӏвенкӏв авун,ostríť
1107,schneiden::V,атӏун,rezať
1108,schneiden::V,атӏун,strihať
1109,rütteln::V,къарсурун,triasť
1110,rütteln::V,къарсурун,lomcovať
1111,schütteln::V,къарсурун,triasť
1112,schütteln::V,къарсурун,potriasť
1113,schwenken::V,элягъун,mávať
1114,schwenken::V,галтадун,mávať
1115,schütten::V,цун,sypať
1116,füllen::V,ацӏурун,plniť
1117,einwickeln::V,кутун,zabaliť
1118,einwickeln::V,элкъуьрун,zabaliť
1119,tragen::V,тухун,niesť
1120,schleppen::V,галчӏурун,vliecť
1121,ziehen::V,ялун,ťahať
1122,ziehen::V,чӏугун,ťahať
1123,aufbewahren::V,хуьн,uložiť
1124,aufbewahren::V,хуьн,uschovať
1125,werfen::V,гадрун,hodiť
1126,werfen::V,гадрун,vrhnúť
1127,fangen::V,кьун,chytať
1128,packen::V,кьун,baliť
1129,packen::V,кьун,chytiť
1130,verstecken::V,кӏевун,skryť
1131,verstecken::V,кӏевун,schovať
1132,teilen::V,паюн,podeliť
1133,teilen::V,паюн,rozdeliť
1134,schicken::V,ракъурун,posielať
1135,bringen::V,гъун,priniesť
1136,hinzufügen::V,алава авун,pripojiť
1137,bekommen::V,къачун,dostať
1138,bekommen::V,жугъурун,dostať
1139,erhalten::V,къачун,prijať
1140,nehmen::V,къачун,vziať
1141,wählen::V,хкягъун,voliť
1142,auswählen::V,хкягъун,vybrať
1143,auswählen::V,хкягъун,vyvoliť
1144,bewahren::V,хуьн,zachovať
1145,behindern::V,манийвал авун,zavadzať
1146,behindern::V,манийвал авун,byť v ceste
1147,verderben::V,чӏурун,skaziť
1148,beschädigen::V,нукьсанвал гун,ublížiť
1149,beschädigen::V,нукьсанвал гун,poškodiť
1150,zerbrechen::V,хун,rozbiť
1151,zerbrechen::V,хун,prelomiť
1152,zerreißen::V,къазунун,pretrhnúť
1153,zerstören::V,чӏурун,zničiť
1154,zerstören::V,барбатӏун,zničiť
1155,verbrennen::V,ккун,spáliť
1156,geben::V,гун,dať
1157,reichen::V,вугун,podať
1158,reichen::V,гун,podať
1159,schenken::V,пишкеш авун,darovať
1160,versprechen::V,гаф гун,sľúbiť
1161,wünschen::V,дуьа авун,želať
1162,loben::V,тариф авун,chváliť
1163,küssen::V,темен гун,bozkať
1164,wiegen::V,эчӏягъун,kolísať
1165,zudecken::V,гьалдун,prikryť
1166,wecken::V,ахварай авудун,zobudiť
1167,zeigen::V,къалурун,ukázať
1168,führen::V,тухун,viesť
1169,lehren::V,кӏелиз тун,učiť
1170,unterrichten::V,тарс гун,vyučovať
1171,aufziehen::V,тербия гун,vychovať
1172,aufziehen::V,тербияламишун,vychovať
1173,leiten::V,идара авун,viesť
1174,antreiben::V,тади кутун,popudiť
1175,einladen::V,теклиф авун,pozvať
1176,einladen::V,теклиф авун,povolať
1177,vereinigen::V,сад авун,spojiť
1178,vereinigen::V,сад авун,zjednotiť
1179,besuchen::V,кьилив атун,navštíviť
1180,treffen::V,гьалтун,stretnúť
1181,sich versammeln::V,алтӏушун,zhromaždiť sa
1182,spielen::V,къугъун,hrať
1183,singen::V,лугьун,spievať
1184,singen::V,мани лугьун,spievať
1185,tanzen::V,кьуьл авун,tancovať
1186,sich trennen::V,къакъатун,rozísť sa
1187,verlassen::V,гъил къачун,opustiť
1188,retten::V,къутармишун,zachrániť
1189,bewachen::V,хуьн,strážiť
1190,schützen::V,хуьн,chrániť
1191,verteidigen::V,хуьн,brániť
1192,sich schlagen::V,кукӏун,biť sa
1193,schießen::V,акъатун,streliť
1194,schießen::V,акъатун,strieľať
1195,siegen::V,гъалиб хьун,zvíťaziť
1196,ärgern::V,хъел гъун,hnevať
1197,ärgern::V,хъел гъун,zlostiť
1198,ärgern::V,хъел кутун,hnevať
1199,ärgern::V,хъел кутун,zlostiť
1200,schlagen::V,ягъун,biť
1201,schlagen::V,ягъун,udrieť
1202,schlagen::V,галукьарун,biť
1203,schlagen::V,галукьарун,udrieť
1204,treten::V,кьуьл къекъягъун,kopnúť
1205,treten::V,кьуьл эцягъун,kopnúť
1206,stechen::V,акьадарун,bodnúť
1207,stechen::V,акьадарун,pichnúť
1208,stoßen::V,эцягъун,udrieť
1209,stehlen::V,чуьнуьхун,kradnúť
1210,stören::V,хкуьрун,vyrušiť
1211,belästigen::V,хкуьрун,obťažovať
1212,belästigen::V,азият гун,obťažovať
1213,verbergen::V,далдаламишун,skryť
1214,täuschen::V,алцурарун,sklamať
1215,täuschen::V,алцуррун,sklamať
1216,betrügen::V,алцурарун,klamať
1217,betrügen::V,алцурарун,podvádzať
1218,betrügen::V,гьарамзадавал авун,klamať
1219,betrügen::V,гьарамзадавал авун,podvádzať
1220,töten::V,яна кьин,zabiť
1221,töten::V,яна кьин,usmrtiť
1222,wohnen::V,дуланмиш хьун,bývať
1223,arbeiten::V,кӏвалахун,pracovať
1224,arbeiten::V,кӏвалах авун,pracovať
1225,sammeln::V,кӏватӏун,zbierať
1226,pflücken::V,атӏун,trhať
1227,pflücken::V,атӏун,oberať
1228,jagen::V,гъуьрч авун,poľovať
1229,fischen::V,гъетер кьун,loviť ryby
1230,fischen::V,гъетер кьун,chytať ryby
1231,fassen::V,кьун,uloviť
1232,hüten::V,чӏура хуьн,pásť
1233,treiben::V,гьалун,hnať
1234,anbinden::V,акалун,priviazať
1235,füttern::V,ем гун,kŕmiť
1236,melken::V,ацун,dojiť
1237,hacken::V,куьткуьнун,seknúť
1238,gießen::V,яд гун,polievať
1239,reifen::V,чурун,dozrieť
1240,reifen::V,агакьун,dozrieť
1241,zubereiten::V,гьазурун,pripraviť
1242,kochen::V,ругун,variť
1243,backen::V,чурун,piecť
1244,backen::V,чурун,smažiť
1245,braten::V,чурун,piecť
1246,braten::V,чурун,pražiť
1247,umrühren::V,какадарун,pomiešať
1248,stricken::V,хурун,pliesť
1249,nähen::V,цун,šiť
1250,färben::V,шир ягъун,zafarbiť
1251,reinigen::V,михьун,čistiť
1252,waschen::V,чуьхуьн,myť
1253,abwischen::V,гуьцӏун,utrieť
1254,spülen::V,экъуьрун,vyplachovať
1255,fegen::V,шуткун,zametať
1256,kehren::V,кул алтадун,zametať
1257,baden::V,эхъуьн,kúpať sa
1258,sich waschen::V,жендек чуьхуьн,umývať sa
1259,ausziehen::V,хутӏунун,zobliecť
1260,ausziehen::V,галудун,zobliecť
1261,anziehen::V,алукӏун,obliecť
1262,sich anziehen::V,алукӏун,obliecť sa
1263,sich anziehen::V,парталар алукӏун,obliecť sa
1264,kämmen::V,эвягъун,česať
1265,schmücken::V,безетмишун,ozdobiť
1266,schmücken::V,гуьрчегарун,ozdobiť
1267,sagen::V,лугьун,povedať
1268,sprechen::V,рахун,hovoriť
1269,reden::V,рахун,rozprávať
1270,sich unterhalten::V,ихтилат авун,rozprávať sa
1271,fragen::V,жузун,spýtať sa
1272,bitten::V,тӏалабун,prosiť
1273,erzählen::V,ахъаюн,rozprávať
1274,mitteilen::V,хабар гун,oznámiť
1275,nennen::V,тӏвар гун,nazvať
1276,nennen::V,тӏвар гун,menovať
1277,rufen::V,эверун,volať
1278,rufen::V,эверун,zavolať
1279,prahlen::V,яцӏу гафар авун,vystatovať sa
1280,übersetzen::V,таржума авун,preložiť
1281,übersetzen::V,гафладун,preložiť
1282,denken::V,фикир авун,myslieť
1283,glauben::V,агъун,veriť
1284,bemerken::V,фикир гун,podotknuť
1285,bemerken::V,фикир гун,spozorovať
1286,begreifen::V,гъавурда акьун,pochopiť
1287,begreifen::V,гъавурда акьун,porozumieť
1288,lernen::V,кӏелун,učiť sa
1289,wissen::V,чир хьун,vedieť
1290,wissen::V,чирхьун,vedieť
1291,sich erinnern an::V,рикӏел хуьн,pamätať si na
1292,vergessen::V,рикӏелай фин,zabudnuť
1293,vergessen::V,рикӏелай алатун,zabudnuť
1294,messen::V,алцумун,merať
1295,zählen::V,гьисабун,počítať
1296,rechnen::V,гьисабун,rátať
1297,rechnen::V,гьисабун,počítať
1298,lesen::V,кӏелун,čítať
1299,malen::V,кхьин,maľovať
1300,malen::V,шикилар чӏугун,maľovať
1301,zeichnen::V,чӏугун,kresliť
1302,schreiben::V,кхьин,písať
1303,besitzen::V,иеси хьун,mať
1304,besitzen::V,иеси хьун,vlastniť
1305,kaufen::V,къачун,kúpiť
1306,kaufen::V,маса къачун,kúpiť
1307,verkaufen::V,гун,predať
1308,verkaufen::V,маса гун,predať
1309,bezahlen::V,къимет гун,zaplatiť
1310,bezahlen::V,эвезда авун,zaplatiť
1311,bezahlen::V,гьакъи агакьрун,zaplatiť
1312,zahlen::V,къимет гун,platiť
1313,zahlen::V,эвезда авун,platiť
1314,zahlen::V,гьакъи агакьрун,platiť
1315,beherrschen::V,иеси хьун,ovládať
1316,ertragen::V,таб гун,znášať
1317,ertragen::V,таб гун,vydržať
1318,Oberschenkel::N,,stehno
1319,Strömung::N,,prúdenie
1320,Moor::N,,močiar
1321,Gedächtnis::N,,pamäť
1322,Ski::N,,lyža
1323,Platte::N,,doska
1324,Platte::N,,platňa
1325,Leine::N,,vodidlo
1326,Geschäft::N,,obchod
1327,dick[Gegenstand]::A,,tlstý
1328,auf einmal::ADV,,zároveň
1329,zurück::ADV,,späť
1330,zurück::ADV,,naspäť
1331,wieder::ADV,,zasa
1332,wehen::V,,viať
1333,rauchen::V,,dymiť sa
1334,schaukeln::V,,húpať
1335,schaukeln::V,,hojdať
1336,rühren::V,,dojať
1337,scheinen::V,,zdať sa
1338,zu sehen sein::V,,byť vidieť
1339,vernehmen::V,,počuť
1340,wenden::V,,obrátiť
1341,wenden::V,,prevrátiť
1342,binden::V,,zaviazať
1343,binden::V,,priviazať
1344,lassen::V,,dať
1345,erkennen::V,,poznať
1346,verstehen::V,,rozumieť
