,Concept_ID,bn,fa
706,verschieden::A,বিসদৃশ,متفاوت
707,nah::A,নিকটবতী,نزدیک
708,fern::A,দুরবতী,دور
709,linker::A,বাম,چپ
710,rechter::A,ডান,راست
711,rechter::A,ডাইন,راست
712,anderer::A,অন্যতর,دیگر
713,erster::A,প্রথম,اول
714,zweiter::A,দ্বিতীয়,دوم
715,dritter::A,তৃতীয়,سوم
716,letzter::A,সর্বশেষ,آخر
717,allein::ADV,একক,تنها
718,auf einmal::ADV,জলদি,همزمان
719,zusammen::ADV,একসঙ্গে,باهم
720,lange::ADV,লম্বা,مدت‌ها
721,lange::ADV,লম্বা,مدت زیادی
722,plötzlich::ADV,হঠাৎ,ناگهان
723,sofort::ADV,মুহ্ণর্তমধ্যে,فوراً
724,später::ADV,পশ্চাতে,بعدها
725,jetzt::ADV,এখন,حالا
726,jetzt::ADV,এখন,اکنون
727,heute::ADV,আজ,امروز
728,morgen::ADV,আগামিকাল,فردا
729,bald::ADV,অস্পকালমধ্যে,زود
730,bald::ADV,অস্পকালমধ্যে,بزودی
731,dann::ADV,তখন,سپس
732,dann::ADV,তখন,آنوقت
733,gestern::ADV,গতকাল,دیروز
734,einst::ADV,একবার মাত্র,وقتی
735,einst::ADV,একবার মাত্র,زمانی
736,damals::ADV,তখন,آنوقت
737,damals::ADV,তখন,آنزمان
738,danach::ADV,পরে,بعد
739,vorher::ADV,আগে,قبلاً
740,zuerst::ADV,আগে,اول
741,zuerst::ADV,আগে,ابتداء
742,einmal::ADV,একবার,یکدفعه
743,manchmal::ADV,কখনও কখনও,گاهی
744,manchmal::ADV,কখনও কখনও,بعضی اوقات
745,oft::ADV,ঘনঘন,اغلب
746,immer::ADV,সর্বদা,همیشه
747,niemals::ADV,কখলও নহে,هرگز
748,hier::ADV,এখানে,اینجا
749,hierhin::ADV,এখানে,به اینجا
750,von hier::ADV,ত্রই স্তান হইতে,از اینجا
751,dort::ADV,ওখানে,آنجا
752,dorthin::ADV,ওখানে,به آنجا
753,geradeaus::ADV,অগ্রগামী,راست
754,vorwärts::ADV,সন্মুখিকে,جلو
755,vorwärts::ADV,সন্মুখিকে,به پیش
756,rückwärts::ADV,খিরিয়া,عقب
757,zurück::ADV,পিঠ,پس
758,zurück::ADV,পিঠ,عقب
759,zurück::ADV,পিঠ,بالعکس
760,unten::ADV,নীচে,زیر
761,unten::ADV,নীচে,پایین
762,hinab::ADV,নিম্নগামী,به پایین
763,oben::ADV,উপরে,بالا
764,hinauf::ADV,উচ্চতর অংশে,به بالا
765,überall::ADV,সর্বত্র,همه‌جا
766,nicht::ADV,না,نه
767,ein wenig::ADV,অল্প,کمی
768,kaum::ADV,কষ্টসহকাবে,به سختی
769,sehr::ADV,খুব,خیلی
770,sehr::ADV,খুব,بسیار
771,so::ADV,তত,چنین
772,so::ADV,তত,اینطور
773,noch::ADV,এখন পর্যস্ত,هنوز
774,nur::ADV,শুধু,فقط
775,nur::ADV,শুধু,تنها
776,schon::ADV,ইতঃপুর্বে,قبلاً
777,schon::ADV,ইতঃপুর্বে,به این زودی
778,wieder::ADV,আবার,باز
779,wieder::ADV,আবার,دوباره
780,vergebens::ADV,বিফলে,بیهوده
781,vor::PRP,সম্মুখে,در جلوی
782,hinter::PRP,পশ্চাতে,پشت
783,unter::PRP,নীচে,تحت
784,durch::PRP,দ্বারা,از وسط
785,durch::PRP,দ্বারা,از ميان
786,neben::PRP,কাছে,کنار
787,neben::PRP,কাছে,پهلوی
788,zwischen::PRP,মধ্যে,بین
789,zwischen::PRP,মধ্যে,میان
790,wegen::PRP,জন্য,برای
791,wegen::PRP,জন্য,بخاطر
792,dies::PRN,এটা,این
793,das::PRN,ওটা,آن
794,alles::PRN,সব,تمام
795,alles::PRN,সব,همه‌چیر
796,ich::PRN,আমি,من
797,du::PRN,তুমি,تو
798,er::PRN,উনি,او
799,wir::PRN,আমরা,ما
800,ihr::PRN,তোমরা,شما
801,sie::PRN,তারা,آنها
802,was::FPRN,কি,چه
803,wer::FPRN,কে,کی
804,wo::FADV,কোথায়,کجا
805,wohin::FADV,কোথায়,بکجا
806,wie::FADV,কেমন,چطور
807,wie::FADV,কেমন,چگونه
808,warum::FADV,কেন,چرا
809,warum::FADV,কেন,برای چه
810,wieviel::FNUM,কত,چند
811,wieviel::FNUM,কত,چقدر
812,eins::NUM,অক,یک
813,zwei::NUM,দুই,دو
814,drei::NUM,তিন,سه
815,vier::NUM,চার,چهار
816,fünf::NUM,পাঁচ,پنج
817,sechs::NUM,ছয়,شش
818,sieben::NUM,সাত,هفت
819,acht::NUM,আট,هشت
820,neun::NUM,নয়,نه
821,zehn::NUM,দশ,ده
822,elf::NUM,এগারো,یازده
823,zwölf::NUM,দ্বাদশ,دوازده
824,zwanzig::NUM,বিশ,بیست
825,dreißig::NUM,ত্রিশ,سی
826,vierzig::NUM,চল্লিশ,چهل
827,fünfzig::NUM,পঞ্চাশ,پنجاه
828,sechzig::NUM,ষাট,شصت
829,siebzig::NUM,সত্তর,هفتاد
830,achtzig::NUM,আশি,هشتاد
831,neunzig::NUM,নব্বুই,نود
832,hundert::NUM,শত,صد
833,tausend::NUM,হাজার,هزار
834,und::CNJ,আর,و
835,und::CNJ,এবং,و
836,oder::CNJ,বা,یا
837,stehen::V,দাঁড়ানো,ایستادن
838,sitzen::V,বসা,نشستن
839,liegen::V,শোয়া,خوابیدن
840,liegen::V,শোয়া,دراز کشیدن
841,hängen::V,ঝোলা,آویزان بودن
842,werden::V,হইয়া উঠা,شدن
843,passieren::V,ঘটা,گذشتن
844,passieren::V,ঘটা,اتفاق افتادن
845,beginnen::V,আরম্ভ হওয়া,شروع شدن
846,enden::V,শেষ হওয়া,تمام شدن
847,wechseln::V,রূপাস্তর করা,عوض شدن
848,aufgehen[Sonne]::V,উদিত হওয়া,برآمدن
849,aufgehen[Sonne]::V,উদিত হওয়া,طلوع کردن
850,untergehen[Sonne]::V,অস্ত যাওয়া,غروب کردن
851,scheinen[Sonne]::V,আলো দেওয়া,تابیدن
852,donnern::V,বজ্রধ্বনি করা,رعد زدن
853,wehen::V,প্রবাহিত হওয়া,دمیدن
854,strömen::V,প্রবাহিত হওয়া,روان شدن
855,fließen::V,ছুটা,روان شدن
856,sich drehen::V,পাক খাওয়া,چرخیدن
857,schwanken::V,দোলা,خم و راست شدن
858,schwingen::V,দোলা,تاب خوردن
859,schwingen::V,দোলা,نوسان کردن
860,fallen::V,পড়া,افتادن
861,fallen::V,পড়া,سقوط کردن
862,brennen::V,সেঁকা,سوزاندن
863,rauchen::V,ধোঁয়া ছড়ান,دود کردن
864,regnen::V,বর্ষণ_করা,باران آمدن
865,gefrieren::V,হিমায়িত হওয়া,یخ بستن
866,tauen::V,গলা,آب شدن
867,schmelzen::V,গলা,آب شدن
868,trocknen::V,শুষ্ক করা,خشک شدن
869,sieden::V,ফোঁড়া,جوشیدن
870,faulen::V,ক্ষয় হওয়া,فاسد شدن
871,verfaulen::V,ক্ষয় হওয়া ,پوسیدن
872,reißen::V,ছিঁড়া,پاره شدن
873,versinken::V,ডুবা,غرق شدن
874,vergehen::V,যাওয়া,گذشتن
875,erscheinen::V,আসা,ظاهر شدن
876,verschwinden::V,অদৃশ্য হওয়া,گم شدن
877,verschwinden::V,অদৃশ্য হওয়া,از بین رفتن
878,sinken::V,হ্রাস হওয়া,پایین آمدن
879,abnehmen::V,হ্রাস হওয়া,کم شدن
880,zunehmen::V,বৃদ্ধি পাওয়া,زیاد شدن
881,steigen::V,ওঠা,بالا رفتن
882,wachsen::V,বড় হওয়া,قد کشیدن
883,glänzen::V,জ্বলা,برق زدن
884,funkeln::V,জ্বল্জ্বল করা,جرقه زدن
885,läuten::V,রুসুঝুসু করা,زنگ زدن
886,klingeln::V,বাজা,زنگ زدن
887,klirren::V,টুংটাং-শব্দ করা,جرنگ جرنگ صدا کردن
888,brausen::V,গর্জন করা,طوفانی بودن
889,rauschen::V,মর্মরধ্বনি করা,خش‌خش کردن
890,klingen::V,শব্দ করা,صدا دادن
891,bellen::V,ঘেউ ঘেউ করা,عوعو کردن
892,heulen::V,গর্জন করা,زوزه کشیدن
893,blasen::V,ফুঁ দেওয়া,فوت کردن
894,pfeifen::V,শিস্ দেওয়া,سوت زدن
895,schreien::V,চিৎকার করা,فریاد زدن
896,stöhnen::V,গোঁ-গো করা,نالیدن
897,zittern::V,কাঁপা,لرزیدن
898,leben::V,বাঁচা,زیستن
899,leben::V,বাঁচা,زندگی کردن
900,geboren werden::V,জন্মানো,متولد شدن
901,atmen::V,শ্বাস ফেলা,تنفس کردن
902,trinken::V,পান করা,نوشیدن
903,essen::V,ভক্ষণ করা,خوردن
904,schlucken::V,গেলা,بلعیدن
905,schlucken::V,গেলা,قورت دادن
906,müde werden::V,পরিশ্রান্ত হওয়া,خسته شدن
907,einschlafen::V,নিদ্রামগ্ন হওয়া,خواب رفتن
908,schlafen::V,নিদ্রা যাওয়া,خوابیدن
909,aufwachen::V,জাগা,از خواب بیدار شدن
910,aufstehen::V,জাগা,بیدار شدن
911,sich erholen::V,আরাম করা,استراحت کردن
912,krank werden::V,অসুস্থ হত্তয়া,مریض شدن
913,krank sein::V,রূগ্ণ হত্তয়া,بیمار بودن
914,schmerzen::V,কন্কন করা,درد کردن
915,husten::V,কাশা,سرفه کردن
916,genesen::V,আরোগ্য হওয়া,بهبود یافتن
917,sterben::V,মারা যাওয়া,مردن
918,umkommen::V,মারা যাওয়া,کشته شدن
919,sich bewegen::V,চলা,حرکت کردن
920,sich rühren::V,নড়া,تکان خوردن
921,sich erheben::V,উদিত হওয়া,برخواستن
922,sich setzen::V,বসা,نشستن
923,hinfallen::V,পড়া,زمین خوردن
924,laufen::V,হাঁটা,پیاده رفتن
925,schreiten::V,হাঁটা,قدم زدن
926,spazierengehen::V,পায়চারি করা,گردش رفتن
927,eilen::V,ত্বরাম্বিত করা,شتاب کردن
928,sich beeilen::V,ত্বরাম্বিত করা,عجله کردن
929,sausen::V,ধেয়ে যাওয়া,صفیر کشیدن
930,rennen::V,চলা,دویدن
931,springen::V,লাফানো,پریدن
932,klettern::V,আরোহণ করা,بالا رفتن
933,schaukeln::V,দোলা,تاب خوردن
934,kriechen::V,হামাগুড়ি দেওয়া,خزیدن
935,schwimmen::V,সাঁতার কাটা,شنا کردن
936,tauchen::V,ডোবা,غواصی کردن
937,rudern::V,দাঁড় টানা,پارو زدن
938,fahren::V,চালান,سواره رفتن
939,fliegen::V,ওড়া,پریدن
940,gehen::V,যাওয়া,رفتن
941,weggehen::V,প্রস্থান করা,رفتن
942,abfahren::V,প্রস্থান করা,حرکت کردن
943,anhalten::V,থামা,ایست کردن
944,hineingehen::V,ঢোকা,داخل شدن
945,eintreten::V,ঢোকা,وارد شدن
946,kommen::V,আসা,آمدن
947,ankommen::V,আসা,رسیدن
948,zurückkommen::V,ফিরা,برگشتن
949,bleiben::V,থাকা,ماندن
950,warten::V,অপেক্ষা করা,منتظر بودن
951,erwarten::V,অপেক্ষা করা,انتظار داشتن
952,suchen::V,খোঁজ করা,جستجو کردن
953,finden::V,পাওয়া,یافتن
954,finden::V,পাওয়া,پیدا کردن
955,versuchen::V,পরখ করা,سعی کردن
956,versuchen::V,পরখ করা,کوشش کردن
957,vorbereiten::V,প্রস্তুত করা,آماده کردن
958,lieben::V,ভালবাসা,عاشق بودن
959,mögen::V,পছন্দ করা,میل داشتن
960,mögen::V,পছন্দ করা,دوست داشتن
961,lachen::V,হাসা,خندیدن
962,rühren::V,হৃদয়ম্পর্শ করা,به رقت آوردن
963,weinen::V,কাঁদা,گریه کردن
964,schimpfen::V,নালিশ করা,فحاشی کردن
965,sich ärgern::V,রাগ হত্তয়া,ناراحت شدن
966,sich fürchten::V,ভয় করা,واهمه کردن
967,fürchten::V,ডরা,ترسیدن
968,fliehen::V,পালানো,گریختن
969,flüchten::V,পালানো,فرار کردن
970,sehen::V,দেখা,دیدن
971,anschauen::V,দেখা,نگاه کردن
972,ansehen::V,দেখা,تماشا کردن
973,hören::V,শোনা,شنیدن
974,zuhören::V,শোনা,گوش دادن
975,probieren::V,পরখ করা,چشیدن
976,riechen::V,শুঁকা,بوییدن
977,riechen::V,শুঁকা,بو کردن
978,fühlen::V,অনুভব করা,احساس کردن
979,scheinen::V,মনে হত্তয়া,بنظر آمدن
980,zu sehen sein::V,দেখা দেত্তয়া,دیده شدن
981,vernehmen::V,শোনা,شنیدن
982,frieren::V,শীত লাগা,سرد بودن
983,tun::V,করা,کردن
984,können::V,পারা,توانستن
985,wollen::V,ইচ্ছা করা,خواستن
986,anfangen::V,আরম্ভ করা,شروع کردن
987,beenden::V,শেষ করা,تمام کردن
988,beenden::V,শেষ করা,پایان دادن
989,aufhören::V,থামা,دست کشیدن
990,gelingen::V,সিদ্ধিলাভ করা,موفق شدن
991,geraten::V,পরিণত হত্তয়া,نتیجه دادن
992,öffnen::V,খোলা,گشودن
993,öffnen::V,খোলা,باز کردن
994,schließen::V,বন্ধ করা,بستن
995,schließen::V,বন্ধ করা,قفل کردن
996,stellen::V,স্থাপন করা,گذاردن
997,setzen::V,স্থাপন করা,نشاندن
998,legen::V,স্থাপন করা,گذاشتن
999,berühren::V,স্পর্শ করা,دست زدن
1000,berühren::V,স্পর্শ করা,لمس کردن
1001,verbinden::V,সংযুক্ত করা,وصل کردن
1002,bedecken::V,ঢাকা,پوشاندن
1003,aufhängen::V,ঝুলানো,آویختن
1004,anzünden::V,জ্বালান,سوزاندن
1005,aufheben::V,কুড়াইয়া তোলা,برداشتن
1006,aufheben::V,কুড়াইয়া তোলা,بلند کردن
1007,zurücklassen::V,পরিত্যাগ করা,گذاشتن
1008,verlieren::V,হারান,گم کردن
1009,fallen lassen::V,ফেলা,انداختن
1010,machen::V,গঠন করা,کردن
1011,machen::V,গঠন করা,ساختن
1012,herstellen::V,সৃষ্টি করা,ساختن
1013,herstellen::V,সৃষ্টি করা,تولید کردن
1014,bauen::V,নির্মাণ করা,ساختن
1015,bauen::V,নির্মাণ করা,بنا کردن
1016,reparieren::V,মেরামত করা,درست کردن
1017,reparieren::V,মেরামত করা,تعمیر کردن
1018,verbessern::V,উন্নতিলাভ করা,بهتر کردن
1019,ändern::V,পরিবর্তিত করা,تغییر دادن
1020,graben::V,খনন করা,کندن
1021,graben::V,খনন করা,گود کردن
1022,beugen::V,নোয়া,کج کردن
1023,biegen::V,নোয়া,خم کردن
1024,drehen::V,ঘোরান,چرخاندن
1025,wenden::V,উলটাইয়া দেত্তয়া,برگرداندن
1026,umdrehen::V,উলটানো,برگرداندن
1027,heben::V,উত্তোলন করা,برداشتن
1028,hochheben::V,উঁচু করা,برآوردن
1029,hochheben::V,উঁচু করা,بلند کردن
1030,ergreifen::V,দখল করা,گرفتن
1031,halten::V,ধরা,نگاه داشتن
1032,drücken::V,টেপা,فشار دادن
1033,drücken::V,টেপা,فشار آوردن
1034,schieben::V,ঠেলা,هل دادن
1035,kratzen::V,চাঁচা,خاریدن
1036,lecken::V,চাটা,لیسیدن
1037,beißen::V,দংশন করা,گاز زدن
1038,abreißen::V,বিচ্ছিন্ন করা,پاره کردن
1039,abschneiden::V,বিচ্ছিন্ন করা,بریدن
1040,abschneiden::V,বিচ্ছিন্ন করা,قطع کردن
1041,binden::V,বন্ধন করা,بستن
1042,stecken::V,বিদ্ধ করা,فرو کردن
1043,brechen::V,ভাঙা,شکستن
1044,klopfen::V,আঘাত করা,کوبیدن
1045,hauen::V,আঘাত করা,زدن
1046,kleben::V,সাঁটা,چسباندن
1047,reiben::V,ঘষা,مالش دادن
1048,streichen::V,ছড়াইয়া,مالیدن
1049,schleifen::V,ধার দেওয়া,تیز کردن
1050,schneiden::V,কাটা,چیدن
1051,schneiden::V,কাটা,بریدن
1052,rütteln::V,নাড়ান,لرزاندن
1053,rütteln::V,নাড়ান,تکان دادن
1054,schütteln::V,নড়া,تکان دادن
1055,schwenken::V,দোলা,تاب دادن
1056,schütten::V,বর্ষণ করা,ریختن
1057,füllen::V,পরিপূর্ণ করা,پر کردن
1058,einwickeln::V,মুড়া,پیچیدن
1059,tragen::V,বহন করা,بردن
1060,tragen::V,বহন করা,حمل کردن
1061,schleppen::V,টানা,کشیدن
1062,ziehen::V,টানা,کشیدن
1063,aufbewahren::V,রাখা,نگهداری کردن
1064,werfen::V,ছুড়া,انداختن
1065,werfen::V,ছুড়া,پرتاب کردن
1066,fangen::V,লোফা,گرفتن
1067,packen::V,ধরা,گرفتن
1068,verstecken::V,গোপন করা,قایم کردن
1069,verstecken::V,গোপন করা,پنهان کردن
1070,teilen::V,বিভক্ত করা,قسمت کردن
1071,teilen::V,বিভক্ত করা,تقسیم کردن
1072,schicken::V,প্রেরণ করা,فرستادن
1073,schicken::V,প্রেরণ করা,ارسال کردن
1074,bringen::V,আনা,آوردن
1075,hinzufügen::V,একত্র করা,افزودن
1076,hinzufügen::V,একত্র করা,اضافه کردن
1077,bekommen::V,পাওয়া,گرفتن
1078,erhalten::V,পাওয়া,دریافت کردن
1079,nehmen::V,নেওয়া,گرفتن
1080,nehmen::V,নেওয়া,برداشتن
1081,wählen::V,বাছা,انتخاب کردن
1082,auswählen::V,বাছা,برگزیدن
1083,bewahren::V,বাঁচাইয়া রাখা,حفظ کردن
1084,bewahren::V,বাঁচাইয়া রাখা,حفاظت کردن
1085,behindern::V,বাধা দেওয়া,مانع بودن
1086,verderben::V,নষ্ট করা,از بین بردن
1087,beschädigen::V,ক্ষতি করা,صدمه زدن
1088,zerbrechen::V,ভাঙ্গিয়া যাওয়া,شکستن
1089,zerreißen::V,ছিঁড়া,دریدن
1090,zerreißen::V,ছিঁড়া,پاره کردن
1091,zerstören::V,বিনাশ করা,خراب کردن
1092,zerstören::V,বিনাশ করা,ویران کردن
1093,verbrennen::V,দহন করা,سوزاندن
1094,geben::V,দেওয়া,دادن
1095,reichen::V,দেওয়া,دادن
1096,schenken::V,উপহার দেত্তয়া,هدیه دادن
1097,versprechen::V,প্রতিশ্রুতি দেওয়া,قول دادن
1098,versprechen::V,প্রতিশ্রুতি দেওয়া,وعده دادن
1099,wünschen::V,আকাঙ্ক্ষা করা,آرزو کردن
1100,loben::V,প্রশংসা করা,ستایش کردن
1101,küssen::V,চুম্বন করা,بوسیدن
1102,wiegen::V,দুলানো,نوسان کردن
1103,zudecken::V,ঢাকা,پوشاندن
1104,wecken::V,জাগানো,بیدار کردن
1105,zeigen::V,দেখানো,نشان دادن
1106,führen::V,পথ দেখানো,رهنمائی کردن
1107,lehren::V,শেখানো,آموختن
1108,lehren::V,শেখানো,یاد دادن
1109,unterrichten::V,শিক্ষা দেওয়া,درس دادن
1110,unterrichten::V,শিক্ষা দেওয়া,تدریس کردن
1111,aufziehen::V,পালন করা,تربیت کردن
1112,leiten::V,পরিচালনা করা,اداره کردن
1113,antreiben::V,চালনা করা,عجله دادن
1114,lassen::V,অনুমতি দেওয়া,وادار کردن
1115,einladen::V,নিমন্ত্রণ করা,دعوت کردن
1116,einladen::V,নিমন্ত্রণ করা,مهمان کردن
1117,vereinigen::V,এক করা,یکی کردن
1118,vereinigen::V,এক করা,متحد کردن
1119,besuchen::V,দেখিতে যাওয়া,دیدار کردن
1120,treffen::V,সন্মুখীন হওয়া,ملاقات کردن
1121,sich versammeln::V,জড়ো হওয়া,جمع شدن
1122,spielen::V,খেলা,بازی کردن
1123,singen::V,গাওয়া,آواز خواندن
1124,tanzen::V,নাচা,رقصیدن
1125,sich trennen::V,পৃথক করা,جدا شدن
1126,verlassen::V,পরিত্যাগ করা,ترک کردن
1127,retten::V,উদ্ধার করা,نجات دادن
1128,bewachen::V,পাহারা দেওয়া,حراست کردن
1129,schützen::V,রক্ষা করা,حفظ کردن
1130,verteidigen::V,রক্ষা করা,دفاع کردن
1131,sich schlagen::V,লড়াই করা,کتک‌کاری کردن
1132,schießen::V,তীরবেগে ছোটা,تیر زدن
1133,siegen::V,জেতা,پیروز شدن
1134,ärgern::V,বিরক্ত করা,ناراحت کردن
1135,schlagen::V,আঘাত করা,زدن
1136,schlagen::V,আঘাত করা,کوبیدن
1137,treten::V,লাথি মারা,لگد زدن
1138,stechen::V,দংশন করা,چاقو زدن
1139,stoßen::V,ঠেলা,هل دادن
1140,stehlen::V,অপহরণ করা,دزدیدن
1141,stören::V,ঘাঁটান,مزاحم شدن
1142,belästigen::V,বিরক্ত করা,زحمت دادن
1143,verbergen::V,গোপন করা,پنهان کردن
1144,täuschen::V,প্রবঞ্চনা করা,گول زدن
1145,täuschen::V,প্রবঞ্চনা করা,فریب دادن
1146,betrügen::V,প্রতারণা করা,گول زدن
1147,betrügen::V,প্রতারণা করা,فریب دادن
1148,töten::V,হত্যা করা,کشتن
1149,wohnen::V,বাস করা,منزل داشتن
1150,wohnen::V,বাস করা,سکونت داشتن
1151,arbeiten::V,কাজ করা,کار کردن
1152,sammeln::V,সংগ্রহ করা,جمع کردن
1153,pflücken::V,চয়ন করা,چیدن
1154,jagen::V,শিকার করা,شکار کردن
1155,fischen::V,মাছ ধরা,صید کردن
1156,fischen::V,মাছ ধরা,ماهی‌گیری کردن
1157,fassen::V,ধরা,گرفتن
1158,hüten::V,যুথভুক্ত করা,چراندن
1159,hüten::V,যুথভুক্ত করা,مراقبت کردن
1160,treiben::V,চালনা করা,راندن
1161,anbinden::V,বন্ধন করা,متصل کردن
1162,füttern::V,ভোজন করানো,غذا دادن
1163,melken::V,দুগ্ধ দোহন করা,دوشیدن
1164,hacken::V,কাটা,خرد کردن
1165,gießen::V,বর্ষণ করা,ریختن
1166,reifen::V,পাকা,رسیدن
1167,zubereiten::V,রন্ধন করা,طبخ کردن
1168,zubereiten::V,রন্ধন করা,آماده کردن
1169,kochen::V,রন্ধন করা,پختن
1170,kochen::V,রন্ধন করা,آشپزی کردن
1171,backen::V,সেকা,پختن
1172,braten::V,ভাজা,سرخ کردن
1173,umrühren::V,নড়ানো,هم زدن
1174,stricken::V,বোনা,بافتن
1175,nähen::V,সেলাই করা,دوختن
1176,färben::V,রঞ্জিত করা,رنگ زدن
1177,reinigen::V,পরিষ্কার করা,پاک کردن
1178,reinigen::V,পরিষ্কার করা,تمیز کردن
1179,waschen::V,পরিষ্কার করা,شستن
1180,abwischen::V,মুছা,زدودن
1181,spülen::V,পরিষ্কার করা,شستن
1182,fegen::V,ঝাঁট দেওয়া,جارو کردن
1183,kehren::V,ঝাঁট দেওয়া,جارو کردن
1184,baden::V,অবগাহন করা,شنا کردن
1185,baden::V,অবগাহন করা,حمام کردن
1186,sich waschen::V,ধোয়া,شستشو کردن
1187,ausziehen::V,খুলা,درآوردن
1188,anziehen::V,গায়ে দেত্তয়া,پوشیدن
1189,sich anziehen::V,পোশাক পরা,لباس پوشیدن
1190,kämmen::V,আঁচড়ানো,شانه زدن
1191,schmücken::V,সাজান করা,زینت دادن
1192,sagen::V,উচ্চারণ করা,گفتن
1193,sprechen::V,বলা,حرف زدن
1194,sprechen::V,বলা,صحبت کردن
1195,reden::V,আলাপ করা,حرف زدن
1196,reden::V,আলাপ করা,صحبت کردن
1197,sich unterhalten::V,আড্ডা দেওয়া,گپ زدن
1198,fragen::V,জিজ্ঞাসা করা,پرسیدن
1199,fragen::V,জিজ্ঞাসা করা,سؤال کردن
1200,bitten::V,প্রার্থনা করা,خواهش کردن
1201,bitten::V,প্রার্থনা করা,درخواست کردن
1202,erzählen::V,বর্ণনা করা,نقل کردن
1203,erzählen::V,বর্ণনা করা,حکایت کردن
1204,mitteilen::V,বলা,خبر دادن
1205,nennen::V,নাম দেওয়া,نامیدن
1206,rufen::V,আমন্ত্রণ করা,صدا کردن
1207,prahlen::V,বড়াই করা,پز آمدن
1208,übersetzen::V,ভাষাস্তরিত করা,ترجمه کردن
1209,denken::V,ভাবা,فکر کردن
1210,glauben::V,বিশ্বাস করা,باور کردن
1211,glauben::V,বিশ্বাস করা,عقیده داشتن
1212,bemerken::V,লক্ষ্য করা,متوجه شدن
1213,erkennen::V,চিনিতে পারা,شناختن
1214,erkennen::V,চিনিতে পারা,تشخیص دادن
1215,begreifen::V,উপলব্ধি করা,فهمیدن
1216,begreifen::V,উপলব্ধি করা,درک کردن
1217,verstehen::V,উপলব্ধি করা,فهمیدن
1218,lernen::V,শেখা,آموختن
1219,lernen::V,শেখা,یاد گرفتن
1220,wissen::V,জানা,دانستن
1221,sich erinnern an::V,মনে করা,به یاد آوردن
1222,vergessen::V,বিস্মৃত হওয়া,فراموش کردن
1223,messen::V,মাপা,اندازه گرفتن
1224,zählen::V,গণনা করা,شمردن
1225,rechnen::V,হিসাব করা,حساب کردن
1226,lesen::V,পাঠ করা,خواندن
1227,malen::V,আঁকা,نقاشی کردن
1228,zeichnen::V,ছকা,کشیدن
1229,zeichnen::V,ছকা,رسم کردن
1230,schreiben::V,লেখা,نوشتن
1231,besitzen::V,অধিকার করা,داشتن
1232,kaufen::V,ক্রয় করা,خریدن
1233,kaufen::V,ক্রয় করা,خرید کردن
1234,verkaufen::V,বেচা,فروختن
1235,bezahlen::V,প্রদান করা,پرداختن
1236,zahlen::V,প্রদান করা,پرداخت کردن
1237,beherrschen::V,শাসন করা,مسلط بودن
1238,ertragen::V,বহন করা,تحمل کردن
1239,lärmen::V,,شلوغ کردن
