,Concept_ID,udm,el
725,arm::A,начар,φτωχός
726,arm::A,куанер,φτωχός
727,reich::A,узыр,πλούσιος
728,bekannt::A,тодмо,γνωστός
729,berühmt::A,дано,περίφημος
730,berühmt::A,дано,ξακουσμένος
731,fremd::A,ят,ξένος
732,verschieden::A,пӧртэм,διαφορετικός
733,nah::A,матысь,κοντινός
734,fern::A,кыдёкысь,μακριά
735,linker::A,паллян,αριστερός
736,rechter::A,бур,δεξιός
737,rechter::A,бурпал,δεξιός
738,anderer::A,мукет,άλλος
739,erster::A,нырысетӥез,πρώτος
740,zweiter::A,кыктэтӥез,δεύτερος
741,dritter::A,кунньметӥез,τρίτος
742,letzter::A,берло,τελευταίος
743,letzter::A,берпум,τελευταίος
744,allein::ADV,огназ,μόνος
745,auf einmal::ADV,огдыре,εφάπαξ
746,zusammen::ADV,ӵош,μαζί
747,zusammen::ADV,валче,μαζί
748,lange::ADV,кема,πολύν καιρό
749,plötzlich::ADV,мапламтэ шорысь,έξαφνα
750,sofort::ADV,али ик,αμέσως
751,später::ADV,бергес,αργότερα
752,später::ADV,берлогес,αργότερα
753,jetzt::ADV,али,τώρα
754,jetzt::ADV,табере,τώρα
755,heute::ADV,туннэ,σήμερα
756,morgen::ADV,ӵуказе,αύριο
757,bald::ADV,ӝоген,σε λίγο
758,bald::ADV,ӝоген,εντός ολίγου
759,dann::ADV,берло,ύστερα
760,gestern::ADV,толон,χτες
761,einst::ADV,огпол,ποτέ
762,einst::ADV,огпол,άλλοτε
763,einst::ADV,одӥг пол,ποτέ
764,einst::ADV,одӥг пол,άλλοτε
765,damals::ADV,соку,τότε
766,danach::ADV,собере,μετά
767,danach::ADV,собере,ύστερα
768,vorher::ADV,азьло,πριν
769,vorher::ADV,азьло,προηγουμένως
770,vorher::ADV,азьвыл,πριν
771,vorher::ADV,азьвыл,προηγουμένως
772,zuerst::ADV,азьло,πρώτα
773,einmal::ADV,огпол,μία φορά
774,manchmal::ADV,куддыръя,κάποτε
775,oft::ADV,ӵем,συχνά
776,oft::ADV,ӵем,πολλές φορές
777,immer::ADV,пыр,πάντα
778,immer::ADV,пыр,πάντοτε
779,immer::ADV,котьку,πάντα
780,immer::ADV,котьку,πάντοτε
781,niemals::ADV,уз ноку,ποτέ
782,hier::ADV,татын,εδώ
783,hierhin::ADV,татчы,εδώ
784,von hier::ADV,татысь,από δω
785,dort::ADV,отӥ,εκεί
786,dort::ADV,отын,εκεί
787,dorthin::ADV,отчы,προς τα κει
788,geradeaus::ADV,меӵак,κατευθείαν
789,vorwärts::ADV,азьлань,εμπρός
790,rückwärts::ADV,берлань,πίσω
791,zurück::ADV,берен,πίσω
792,zurück::ADV,берлань,πίσω
793,unten::ADV,улын,κάτω
794,hinab::ADV,улэ,προς τα κάτω
795,oben::ADV,вылын,πάνω
796,oben::ADV,вылын,επάνω
797,oben::ADV,вылӥын,πάνω
798,oben::ADV,вылӥын,επάνω
799,hinauf::ADV,вылэ,προς τα πάνω
800,hinauf::ADV,вылӥе,προς τα πάνω
801,hinauf::ADV,выллань,προς τα πάνω
802,überall::ADV,котькытын,παντού
803,überall::ADV,пасьтана,παντού
804,nicht::ADV,уз,δεν
805,ein wenig::ADV,ичи,λιγάκι
806,ein wenig::ADV,ӧжыт,λιγάκι
807,ein wenig::ADV,огшап,λιγάκι
808,kaum::ADV,муртса,μόλις
809,sehr::ADV,туж,πολύ
810,sehr::ADV,лекос,πολύ
811,so::ADV,озьы,έτσι
812,so::ADV,тазьы,έτσι
813,noch::ADV,на,ακόμα
814,nur::ADV,гинэ,μόνο
815,schon::ADV,ни,ήδη
816,schon::ADV,ни,κιόλας
817,schon::ADV,ини,ήδη
818,schon::ADV,ини,κιόλας
819,wieder::ADV,нош,ξανά
820,wieder::ADV,кайта,ξανά
821,vergebens::ADV,юнме,μάταια
822,vor::PRP,азьын,μπροστά σε
823,vor::PRP,азьын,μπροστά από
824,hinter::PRP,берын,πίσω από 
825,hinter::PRP,бӧрсьы,πίσω από 
826,unter::PRP,улын,υπό
827,unter::PRP,улын,κάτω από
828,durch::PRP,пыр,διά
829,durch::PRP,пыр,διά μέσου
830,durch::PRP,пыртӥ,διά
831,durch::PRP,пыртӥ,διά μέσου
832,neben::PRP,бордын,δίπλα σε
833,zwischen::PRP,вискын,μεταξύ
834,zwischen::PRP,вискын,ανάμεσα σε
835,wegen::PRP,сэрен,για
836,wegen::PRP,сэрен,λόγω
837,dies::PRN,та,αυτό
838,das::PRN,со,το
839,alles::PRN,ваньмыз,όλα
840,ich::PRN,мон,εγώ
841,du::PRN,тон,σύ
842,du::PRN,тон,εσύ
843,er::PRN,со,αυτός
844,wir::PRN,ми,εμείς
845,ihr::PRN,тӥ,εσείς
846,sie::PRN,соос,αυτοί
847,was::FPRN,ма,τι
848,wer::FPRN,кин,ποιος
849,wo::FADV,кытын,πού
850,wohin::FADV,кытчы,πού
851,wohin::FADV,кытчы,για πού
852,wie::FADV,кызьы,πώς
853,warum::FADV,малы,γιατί
854,wieviel::FNUM,кӧня,πόσος
855,eins::NUM,одӥг,ένα
856,zwei::NUM,кык,δύο
857,drei::NUM,куинь,τρία
858,drei::NUM,куинь,τρεις
859,vier::NUM,ньыль,τέσσερα
860,vier::NUM,ньыль,τέσσερις
861,fünf::NUM,вить,πέντε
862,sechs::NUM,куать,έξι
863,sieben::NUM,сизьым,εφτά
864,acht::NUM,тямыс,οχτώ
865,neun::NUM,укмыс,εννιά
866,zehn::NUM,дас,δέκα
867,elf::NUM,дас одӥг,έντεκα
868,zwölf::NUM,дас кык,δώδεκα
869,zwanzig::NUM,кызь,είκοσι
870,dreißig::NUM,куамын,τριάντα
871,vierzig::NUM,ньыльдон,σαράντα
872,fünfzig::NUM,витьтон,πενήντα
873,sechzig::NUM,куатьтон,εξήντα
874,siebzig::NUM,сизьымдон,εβδομήντα
875,achtzig::NUM,тямыстон,ογδόντα
876,neunzig::NUM,укмыстон,ενενήντα
877,hundert::NUM,сю,εκατό
878,tausend::NUM,сюрс,χίλιοι
879,und::CNJ,и,και
880,und::CNJ,но,και
881,oder::CNJ,яке,ή
882,stehen::V,сылыны,στέκομαι
883,stehen::V,сылыны,είμαι όρθιος
884,sitzen::V,пукыны,κάθομαι
885,liegen::V,кылльыны,είμαι ξαπλωμένος
886,hängen::V,ошкыса улыны,κρέμομαι
887,werden::V,луыны,γίνομαι
888,passieren::V,луыны,συμβαίνω
889,beginnen::V,кутскыны,αρχίζω
890,enden::V,бырыны,τελειώνω
891,wechseln::V,воштӥськыны,αλλάζω
892,aufgehen[Sonne]::V,ӝужаны,βγαίνω
893,aufgehen[Sonne]::V,ӝужаны,ανατέλλω
894,untergehen[Sonne]::V,пуксьыны,δύω
895,untergehen[Sonne]::V,пуксьыны,βασιλεύω
896,scheinen[Sonne]::V,пиштыны,λάμπω
897,scheinen[Sonne]::V,чиляны,λάμπω
898,donnern::V,гудыръяны,βροντώ
899,wehen::V,пелляськыны,φυσώ
900,strömen::V,киськыны,ρέω
901,strömen::V,киськыны,τρέχω
902,strömen::V,исьтӥськыны,ρέω
903,strömen::V,исьтӥськыны,τρέχω
904,fließen::V,бызьыны,ρέω
905,sich drehen::V,берганы,γυρίζω
906,sich drehen::V,берганы,στρέφομαι
907,schwanken::V,вошъяськыны,ταλαντεύομαι
908,schwingen::V,шонаськыны,αιωρούμαι
909,schwingen::V,шонаськыны,ταλαντεύομαι
910,fallen::V,усьыны,πέφτω
911,brennen::V,ӝуаны,καίω
912,rauchen::V,ӵындыны,καπνίζω
913,regnen::V,зорыны,βρέχω
914,gefrieren::V,кынмыны,παγώνω
915,tauen::V,шунаны,λειώνω
916,schmelzen::V,шунаны,λειώνω
917,trocknen::V,куасьмыны,στεγνώνω
918,sieden::V,пӧзьыны,βράζω
919,faulen::V,сисьмыны,σαπίζω
920,verfaulen::V,сисьмыны,σαπίζω
921,reißen::V,кеськыны,σχίζω
922,versinken::V,выйыны,βουλιάζω
923,versinken::V,выйыны,βυθίζομαι
924,vergehen::V,ортчыны,περνώ
925,erscheinen::V,адскыны,εμφανίζομαι
926,verschwinden::V,бырыны,χάνομαι
927,verschwinden::V,бырыны,εξαφανίζομαι
928,sinken::V,усьыны,κατεβαίνω
929,abnehmen::V,синыны,μειώνομαι 
930,zunehmen::V,йылыны,αυξάνω
931,zunehmen::V,йылыны,μεγαλώνω
932,steigen::V,лӧпкыны,ανεβαίνω
933,wachsen::V,будыны,μεγαλώνω
934,glänzen::V,чиляны,γυαλίζω
935,glänzen::V,пиштыны,γυαλίζω
936,funkeln::V,чилекъяны,αστράφτω
937,funkeln::V,чилекъяны,σπιθοβολώ
938,lärmen::V,уретыны,θορυβώ
939,lärmen::V,ӵашетыны,θορυβώ
940,läuten::V,жингыртыны,χτυπώ 
941,klingeln::V,жингыртыны,κουδουνίζω
942,klirren::V,жильккетыны,κουδουνίζω
943,brausen::V,лекъяськыны,βουΐζω
944,rauschen::V,ӵашетыны,βουΐζω
945,klingen::V,кылӥськыны,ηχώ
946,bellen::V,утыны,γαυγίζω
947,heulen::V,вузыны,ουρλιάζω
948,blasen::V,пельтыны,φυσώ
949,pfeifen::V,шуланы,σφυρίζω
950,schreien::V,черекъяны,κραυγάζω
951,schreien::V,кесяськыны,κραυγάζω
952,stöhnen::V,ӝуштыны,βογγώ
953,zittern::V,дырекъяны,τρέμω
954,zittern::V,куалекъяны,τρέμω
955,leben::V,улыны,ζω
956,geboren werden::V,вордӥськыны,γεννιέμαι
957,atmen::V,шоканы,αναπνέω
958,trinken::V,юыны,πίνω
959,essen::V,сиыны,τρώω
960,schlucken::V,ньылыны,καταπίνω
961,müde werden::V,жадьыны,κουράζομαι
962,einschlafen::V,умме усьыны,αποκοιμιέμαι
963,schlafen::V,кӧлыны,κοιμάμαι
964,aufwachen::V,сайканы,ξυπνώ
965,aufstehen::V,султыны,σηκώνομαι
966,sich erholen::V,шутэтскыны,ξεκουράζομαι
967,krank werden::V,висьыны,αρρωσταίνω
968,krank sein::V,висьыны,ασθενώ
969,schmerzen::V,висьыны,πονώ
970,husten::V,кызыны,βήχω
971,genesen::V,юнматскыны,θεραπεύομαι
972,genesen::V,бурмытскылыны,θεραπεύομαι
973,sterben::V,кулыны,πεθαίνω
974,umkommen::V,бырыны,πεθαίνω
975,sich bewegen::V,вырыны,κουνιέμαι
976,sich rühren::V,вырӟыны,σαλεύω
977,sich rühren::V,вырӟылыны,σαλεύω
978,sich erheben::V,султыны,επαναστατώ
979,sich setzen::V,пуксьыны,κάθομαι
980,hinfallen::V,усьыны,πέφτω κάτω
981,laufen::V,мыныны,τρέχω
982,schreiten::V,вамышъяны,βαδίζω
983,spazierengehen::V,мыныны,κάνω βόλτα
984,spazierengehen::V,мыныны,πηγαίνω περίπατο
985,spazierengehen::V,ветлыны,κάνω βόλτα
986,spazierengehen::V,ветлыны,πηγαίνω περίπατο
987,eilen::V,дыртыны,σπεύδω
988,sich beeilen::V,дыртыны,βιάζομαι
989,sausen::V,туж ӝог мыныны,τρέχω γρήγορα
990,rennen::V,бызьылыны,τρέχω
991,springen::V,тэтчаны,πηδώ
992,klettern::V,тубаны,σκαρφαλώνω
993,schaukeln::V,лэйканы,κουνιέμαι
994,schaukeln::V,шонаськыны,κουνιέμαι
995,kriechen::V,нюж ветлыны,έρπω
996,kriechen::V,нюж ветлыны,σέρνομαι
997,schwimmen::V,уяны,κολυμπώ
998,tauchen::V,зумылыны,βουτώ
999,rudern::V,полсаны,κωπηλατώ
1000,fahren::V,ветлыны,πηγαίνω
1001,fliegen::V,лобаны,πετώ
1002,gehen::V,мыныны,βαδίζω
1003,gehen::V,мыныны,πηγαίνω
1004,weggehen::V,кошкыны,φεύγω
1005,abfahren::V,кошкыны,ξεκινώ
1006,abfahren::V,кошкыны,αναχωρώ
1007,anhalten::V,дугдыны,σταματώ
1008,hineingehen::V,пырыны,μπαίνω
1009,eintreten::V,пырыны,μπαίνω
1010,eintreten::V,пырыны,εισέρχομαι
1011,kommen::V,вуыны,έρχομαι
1012,kommen::V,лыктыны,έρχομαι
1013,ankommen::V,вуыны,φτάνω
1014,zurückkommen::V,берытскыны,επιστρέφω
1015,bleiben::V,кыльыны,μένω
1016,warten::V,витьыны,περιμένω
1017,erwarten::V,витьыны,αναμένω
1018,erwarten::V,витьыны,περιμένω
1019,erwarten::V,возьманы,αναμένω
1020,erwarten::V,возьманы,περιμένω
1021,suchen::V,утчаны,ψάχνω
1022,finden::V,шедьтыны,βρίσκω
1023,versuchen::V,турттыны,προσπαθώ
1024,vorbereiten::V,дасяны,προετοιμάζω
1025,lieben::V,гажаны,αγαπώ
1026,mögen::V,яратыны,μου αρέσει
1027,lachen::V,серекъяны,γελώ
1028,rühren::V,сюлме йӧтыны,συγκινώ
1029,weinen::V,бӧрдыны,κλαίω
1030,schimpfen::V,даллашыны,βρίζω
1031,sich ärgern::V,лекъяськыны,θυμώνω
1032,sich fürchten::V,кышканы,φοβάμαι
1033,sich fürchten::V,курданы,φοβάμαι
1034,fürchten::V,курданы,φοβάμαι
1035,fürchten::V,кышканы,φοβάμαι
1036,fliehen::V,пегӟыны,φεύγω
1037,flüchten::V,пегӟыны,δραπετεύω
1038,sehen::V,адӟыны,βλέπω
1039,anschauen::V,учкыны,κοιτάζω
1040,ansehen::V,учкыны,βλέπω
1041,hören::V,кылыны,ακούω
1042,zuhören::V,кылзыны,ακούω
1043,probieren::V,веръяны,δοκιμάζω
1044,riechen::V,зынъяны,μυρίζω
1045,riechen::V,зынъяны,οσφραίνομαι
1046,fühlen::V,шӧдыны,αισθάνομαι
1047,scheinen::V,адскыны,φαίνομαι
1048,zu sehen sein::V,адӟиськыны,φαίνομαι
1049,vernehmen::V,кылыны,ακούω
1050,vernehmen::V,кылыны,μαθαίνω
1051,frieren::V,кынмыны,κρυώνω
1052,tun::V,карыны,κάνω
1053,können::V,быгатыны,ξέρω
1054,können::V,быгатыны,μπορώ
1055,wollen::V,потыны,θέλω
1056,anfangen::V,кутскыны,αρχίζω
1057,beenden::V,быдтыны,τελειώνω
1058,beenden::V,быдэстыны,τελειώνω
1059,aufhören::V,дугдыны,παύω
1060,gelingen::V,быгатыны,πετυχαίνω
1061,gelingen::V,луыны,πετυχαίνω
1062,geraten::V,лэсяны,γίνομαι
1063,öffnen::V,усьтыны,ανοίγω
1064,schließen::V,пытсаны,κλείνω
1065,stellen::V,пуктыны,θέτω
1066,setzen::V,пуктыны,θέτω
1067,legen::V,поныны,θέτω
1068,berühren::V,исаны,εγγίζω
1069,verbinden::V,герӟаны,συνδέω
1070,bedecken::V,пытсаны,σκεπάζω
1071,aufhängen::V,ошыны,κρεμώ
1072,anzünden::V,ӝуатыны,ανάβω
1073,aufheben::V,ӝутыны,σηκώνω
1074,zurücklassen::V,кельтыны,εγκαταλείπω
1075,verlieren::V,ыштыны,χάνω
1076,fallen lassen::V,уськытыны,αφήνω να πέσει
1077,machen::V,лэсьтыны,κάνω
1078,machen::V,лэсьтыны,φτιάχνω
1079,herstellen::V,лэсьтыны,κατασκευάζω
1080,bauen::V,пуктыны,χτίζω
1081,bauen::V,пуктыны,οικοδομώ
1082,reparieren::V,тупатыны,επισκευάζω
1083,reparieren::V,тупатыны,επιδιορθώνω
1084,verbessern::V,умоятыны,βελτιώνω
1085,verbessern::V,умоятыны,καλυτερεύω
1086,ändern::V,воштыны,αλλάζω
1087,graben::V,копаны,σκάβω
1088,beugen::V,губыртыны,λυγίζω
1089,biegen::V,куасаны,κάμπτω
1090,drehen::V,бергатыны,στρέφω
1091,wenden::V,берыктыны,γυρίζω
1092,umdrehen::V,берыктыны,γυρίζω
1093,heben::V,ӝутыны,υψώνω
1094,heben::V,ӝутыны,σηκώνω
1095,hochheben::V,ӝутъяны,υψώνω
1096,hochheben::V,ӝутъяны,σηκώνω
1097,ergreifen::V,кутыны,πιάνω
1098,ergreifen::V,кутыны,αρπάζω
1099,ergreifen::V,кырмыны,πιάνω
1100,ergreifen::V,кырмыны,αρπάζω
1101,halten::V,возьыны,βαστώ
1102,drücken::V,зӥбыны,πιέζω
1103,drücken::V,пачкатыны,πιέζω
1104,schieben::V,донганы,σπρώχνω
1105,kratzen::V,вуштыны,γρατσουνίζω
1106,lecken::V,нюлыны,γλείφω
1107,beißen::V,куртчыны,δαγκάνω
1108,abreißen::V,ишкалтыны,κόβω
1109,abreißen::V,ишкалтыны,σχίζω
1110,abschneiden::V,шорыны,αποκόπτω
1111,abschneiden::V,вандыны,αποκόπτω
1112,binden::V,керттыны,δένω
1113,stecken::V,мертчытыны,χώνω
1114,brechen::V,тӥяны,σπάζω
1115,klopfen::V,йыганы,χτυπώ
1116,klopfen::V,йыганы,τινάζω
1117,klopfen::V,шарккетыны,χτυπώ
1118,klopfen::V,шарккетыны,τινάζω
1119,hauen::V,жугыны,χτυπώ
1120,hauen::V,тышканы,χτυπώ
1121,kleben::V,лякыны,κολλώ
1122,reiben::V,зыраны,τρίβω
1123,reiben::V,вуштыны,τρίβω
1124,streichen::V,зыраны,αλείφω
1125,schleifen::V,шерыны,ακονίζω
1126,schneiden::V,вандыны,κόβω
1127,rütteln::V,зуркатыны,σείω
1128,rütteln::V,зуркатыны,τινάζω
1129,schütteln::V,куалекъятыны,σείω
1130,schütteln::V,куалекъятыны,κουνώ
1131,schwenken::V,шонаны,κουνώ
1132,schütten::V,лэзьыны,χύνω
1133,füllen::V,тырмытыны,γεμίζω
1134,einwickeln::V,биньыны,τυλίγω
1135,tragen::V,нуыны,φέρνω
1136,schleppen::V,кыскыны,κουβαλώ
1137,ziehen::V,кыскыны,τραβώ
1138,aufbewahren::V,возьыны,φυλάω
1139,werfen::V,куяны,ρίχνω
1140,werfen::V,лэзяны,ρίχνω
1141,fangen::V,кутыны,πιάνω
1142,packen::V,кутыны,τσακώνω
1143,packen::V,кырмыны,τσακώνω
1144,verstecken::V,ватыны,κρύβω
1145,teilen::V,люкыны,μερίζω
1146,schicken::V,ыстыны,στέλνω
1147,bringen::V,вайыны,φέρνω
1148,hinzufügen::V,ватсаны,προσθέτω
1149,bekommen::V,басьтыны,προσκομίζω
1150,erhalten::V,басьтыны,παίρνω
1151,erhalten::V,басьтыны,λαμβάνω
1152,nehmen::V,кутыны,πιάνω
1153,nehmen::V,кутыны,παίρνω
1154,nehmen::V,басьтыны,πιάνω
1155,nehmen::V,басьтыны,παίρνω
1156,wählen::V,бырйыны,εκλέγω
1157,auswählen::V,бырйыны,διαλέγω
1158,bewahren::V,возьыны,διατηρώ
1159,behindern::V,могӟытыны,εμποδίζω
1160,verderben::V,сӧрыны,χαλώ
1161,beschädigen::V,урод лэсьтыны,ζημιώνω
1162,zerbrechen::V,сӧрыны,σπάζω
1163,zerreißen::V,кесяны,σχίζω
1164,zerstören::V,куашкатыны,καταστρέφω
1165,verbrennen::V,сутыны,καίω
1166,geben::V,сётыны,δίνω
1167,reichen::V,сётыны,δίνω
1168,schenken::V,кузьманы,χαρίζω
1169,versprechen::V,кыл сётыны,υπόσχομαι
1170,wünschen::V,сӥзьыны,εύχομαι
1171,loben::V,ушъяны,επαινώ
1172,küssen::V,чупаны,φιλώ
1173,wiegen::V,веттаны,κουνώ
1174,wiegen::V,веттаны,νανουρίζω
1175,wiegen::V,лэйкатыны,κουνώ
1176,wiegen::V,лэйкатыны,νανουρίζω
1177,zudecken::V,шобыртыны,σκεπάζω
1178,wecken::V,сайкатыны,ξυπνώ
1179,zeigen::V,возьматыны,δείχνω
1180,führen::V,нуыны,οδηγώ
1181,lehren::V,дышетыны,διδάσκω
1182,unterrichten::V,дышетыны,διδάσκω
1183,aufziehen::V,будэтыны,ανατρέφω
1184,leiten::V,кивалтыны,ηγούμαι
1185,leiten::V,кивалтыны,διευθύνω
1186,antreiben::V,дыртытыны,σπρώχνω
1187,antreiben::V,дыртытыны,παρακινώ
1188,lassen::V,-ытыны,αφήνω
1189,einladen::V,ӧтьыны,προσκαλώ
1190,vereinigen::V,огазеяны,ενώνω
1191,besuchen::V,адӟыськыны,επισκέπτομαι
1192,treffen::V,пумитаны,συναντώ
1193,sich versammeln::V,люкаськыны,μαζεύομαι
1194,spielen::V,шудыны,παίζω
1195,singen::V,кырӟаны,τραγουδώ
1196,tanzen::V,эктыны,χορεύω
1197,sich trennen::V,люкиськыны,αποχωρίζομαι
1198,verlassen::V,куштыны,εγκαταλείπω
1199,retten::V,утьыны,σώζω
1200,bewachen::V,возьманы,φρουρώ
1201,schützen::V,утялтыны,προστατεύω
1202,verteidigen::V,возьманы,υπερασπίζω
1203,sich schlagen::V,жугиськыны,χτυπιέμαι
1204,schießen::V,ыбылӥськны,πυροβολώ
1205,siegen::V,вормыны,νικώ
1206,ärgern::V,вожпоттыны,τσαντίζω
1207,schlagen::V,жуккыны,χτυπώ
1208,treten::V,лёганы,κλοτσώ
1209,stechen::V,бышкалтыны,τρυπώ
1210,stoßen::V,донгыны,ωθώ
1211,stoßen::V,донгыны,σπρώχνω
1212,stehlen::V,вораны,κλέβω
1213,stehlen::V,лушканы,κλέβω
1214,stören::V,люкетыны,διαταράσσω
1215,belästigen::V,акыльтыны,ενοχλώ
1216,belästigen::V,вукылмыны,ενοχλώ
1217,verbergen::V,ватыны,κρύβω
1218,täuschen::V,алданы,παραπλανώ
1219,betrügen::V,пӧяны,απατώ
1220,töten::V,виыны,σκοτώνω
1221,töten::V,виыны,θανατώνω
1222,wohnen::V,улыны,μένω
1223,wohnen::V,улыны,κατοικώ
1224,arbeiten::V,ужаны,δουλεύω
1225,arbeiten::V,ужаны,εργάζομαι
1226,sammeln::V,бичаны,μαζεύω
1227,sammeln::V,бичаны,συλλέγω
1228,pflücken::V,ишкыны,κόβω
1229,jagen::V,пӧйшураны,κυνηγώ
1230,fischen::V,чорыганы,ψαρεύω
1231,fassen::V,кутыны,πιάνω
1232,hüten::V,возьманы,φυλάγω
1233,hüten::V,возьманы,προσέχω
1234,treiben::V,улляны,οδηγώ
1235,anbinden::V,думыны,δένω
1236,füttern::V,сюдыны,ταΐζω
1237,melken::V,кыскыны,αρμέγω
1238,hacken::V,кораны,κόβω
1239,gießen::V,киськаны,ποτίζω
1240,reifen::V,вуыны,ωριμάζω
1241,reifen::V,кисьманы,ωριμάζω
1242,zubereiten::V,лесьтыны,ετοιμάζω
1243,kochen::V,пӧзьтыны,βράζω
1244,backen::V,пыжыны,ψήνω
1245,braten::V,пыжыны,τηγανίζω
1246,umrühren::V,сураны,ανακατεύω
1247,stricken::V,керттыны,πλέκω
1248,nähen::V,вурыны,ράβω
1249,färben::V,буяны,βάφω
1250,färben::V,буяны,χρωματίζω
1251,reinigen::V,сузяны,καθαρίζω
1252,waschen::V,мисьтаськыны,πλένω
1253,abwischen::V,ӵушылыны,σφουγγίζω
1254,spülen::V,гылъяны,ξεπλένω
1255,fegen::V,ӵужыны,σκουπίζω
1256,kehren::V,ӵужыны,σκουπίζω
1257,baden::V,пыласькыны,κάνω μπάνιο
1258,sich waschen::V,пыласькыны,πλένομαι
1259,ausziehen::V,кыльыны,βγάζω
1260,anziehen::V,дӥсяны,φορώ
1261,sich anziehen::V,дӥсьяськыны,ντύνομαι
1262,kämmen::V,сынаны,χτενίζω
1263,schmücken::V,чеберъяны,στολίζω
1264,sagen::V,шуыны,λέω
1265,sagen::V,вераны,λέω
1266,sprechen::V,вераськыны,μιλώ
1267,reden::V,вераськыны,μιλώ
1268,reden::V,вераськыны,κουβεντιάζω
1269,sich unterhalten::V,вераськыны,συνομιλώ
1270,sich unterhalten::V,вераськыны,κουβεντιάζω
1271,fragen::V,юаны,ρωτώ
1272,bitten::V,курыны,ζητώ
1273,bitten::V,курыны,παρακαλώ
1274,erzählen::V,вераны,διηγούμαι
1275,erzählen::V,мадьыны,διηγούμαι
1276,mitteilen::V,ивортыны,πληροφορώ
1277,nennen::V,шуыны,ονομάζω
1278,rufen::V,ӧтьыны,φωνάζω
1279,prahlen::V,ушъяськыны,καυχιέμαι
1280,übersetzen::V,берыктыны,μεταφράζω
1281,denken::V,малпаны,σκέφτομαι
1282,glauben::V,оскыны,πιστεύω
1283,bemerken::V,адӟыны,παρατηρώ
1284,erkennen::V,тодыны,αναγνωρίζω
1285,begreifen::V,валаны,καταλαβαίνω
1286,verstehen::V,валаны,ακούω
1287,lernen::V,дышетскыны,μαθαίνω
1288,wissen::V,тодыны,ξέρω
1289,sich erinnern an::V,тодэ вайыны,θυμάμαι
1290,vergessen::V,вунэтыны,ξεχνώ
1291,messen::V,мертаны,μετρώ
1292,zählen::V,лыдъяны,μετρώ
1293,rechnen::V,лыдъяны,λογαριάζω
1294,lesen::V,лыдӟыны,διαβάζω
1295,malen::V,суреданы,ζωγραφίζω
1296,zeichnen::V,суреданы,σχεδιάζω
1297,schreiben::V,гожъяны,γράφω
1298,besitzen::V,луыны,κατέχω
1299,kaufen::V,басьтыны,αγοράζω
1300,verkaufen::V,вузаны,πουλώ
1301,bezahlen::V,тырыны,πληρώνω
1302,zahlen::V,тырыны,πληρώνω
1303,beherrschen::V,кузёяськыны,κυριαρχώ
1304,ertragen::V,чиданы,βαστώ
1305,ertragen::V,чиданы,αντέχω
