,Concept_ID,hu,cy
817,manchmal::ADV,néha,ar brydiau
818,manchmal::ADV,olykor,weithiau
819,manchmal::ADV,olykor,ar brydiau
820,oft::ADV,sokszor,yn aml
821,oft::ADV,sokszor,yn fynych
822,immer::ADV,mindig,bob amser
823,niemals::ADV,sohasem,ni ... byth
824,niemals::ADV,sohasem,ni ... erioed
825,hier::ADV,itt,yma
826,hierhin::ADV,erre,hyd yma
827,von hier::ADV,innen,oddi yma
828,dort::ADV,ott,acw
829,dorthin::ADV,oda,tuag yno
830,geradeaus::ADV,egyenesen,syth ymlaen
831,vorwärts::ADV,előre,ymlaen
832,rückwärts::ADV,hátrafelé,yn ôl
833,zurück::ADV,hátra,yn ôl
834,zurück::ADV,vissza,yn ôl
835,unten::ADV,alul,isod
836,unten::ADV,alul,oddi tanodd
837,hinab::ADV,le,i lawr
838,hinab::ADV,le,i waered
839,hinab::ADV,lefelé,i lawr
840,hinab::ADV,lefelé,i waered
841,oben::ADV,fenn,fry
842,oben::ADV,felül,fry
843,hinauf::ADV,fel,i fyny
844,hinauf::ADV,fel,i'r lan
845,hinauf::ADV,felfelé,i fyny
846,hinauf::ADV,felfelé,i'r lan
847,überall::ADV,mindenütt,ym mhobman
848,nicht::ADV,nem,ni
849,nicht::ADV,nem,nid
850,ein wenig::ADV,egy kicsit,tipyn
851,ein wenig::ADV,egy kicsit,ychydig
852,kaum::ADV,alig,prin
853,sehr::ADV,nagyon,iawn
854,so::ADV,úgy,fel
855,so::ADV,úgy,felly
856,noch::ADV,még,eto
857,nur::ADV,csak,yn unig
858,nur::ADV,csupán,yn unig
859,schon::ADV,már,eisoes
860,schon::ADV,már,yn barod
861,wieder::ADV,ismét,drachefn
862,wieder::ADV,megint,drachefn
863,vergebens::ADV,hiába,yn ofer
864,vor::PRP,előtt,o flaen
865,hinter::PRP,mögött,ar ôl
866,unter::PRP,alatt,islaw
867,durch::PRP,át,trwy
868,durch::PRP,keresztül,trwy
869,neben::PRP,mellett,ar bwys
870,zwischen::PRP,között,rhwng
871,zwischen::PRP,között,cydrhwng
872,wegen::PRP,miatt,o achos
873,wegen::PRP,miatt,oherwydd
874,wegen::PRP,végett,o achos
875,wegen::PRP,végett,oherwydd
876,dies::PRN,ez,hyn
877,das::PRN,az,hynny
878,alles::PRN,minden,popeth
879,ich::PRN,én,fi
880,du::PRN,te,ti
881,er::PRN,ő,fe
882,wir::PRN,mi,ni
883,ihr::PRN,ti,chi
884,sie::PRN,ők,hwy
885,was::FPRN,mi,pa beth
886,wer::FPRN,ki,pwy
887,wo::FADV,hol,ble
888,wo::FADV,hol,ym mha le
889,wohin::FADV,hova,i ble
890,wohin::FADV,hova,i ba le
891,wie::FADV,hogy,sut
892,wie::FADV,hogyan,sut
893,warum::FADV,miért,pam
894,wieviel::FNUM,hány,faint
895,wieviel::FNUM,mennyi,faint
896,eins::NUM,egy,un
897,zwei::NUM,kettő,dau
898,drei::NUM,három,tri
899,vier::NUM,négy,pedwar
900,fünf::NUM,öt,pump
901,sechs::NUM,hat,chwech
902,sieben::NUM,hét,saith
903,acht::NUM,nyolc,wyth
904,neun::NUM,kilenc,naw
905,zehn::NUM,tíz,deg
906,elf::NUM,tizenegy,un ar ddeg
907,zwölf::NUM,tizenkettő,deuddeg
908,zwölf::NUM,tizenkettő,un deg dau
909,zwanzig::NUM,húsz,ugain
910,dreißig::NUM,harminc,tri deg
911,dreißig::NUM,harminc,deg ar hugain
912,vierzig::NUM,negyven,deugain
913,fünfzig::NUM,ötven,hanner cant
914,sechzig::NUM,hatvan,chwe deg
915,siebzig::NUM,hetven,saith deg
916,siebzig::NUM,hetven,deg a thrigain
917,achtzig::NUM,nyolcvan,wyth deg
918,achtzig::NUM,nyolcvan,pedar ugain
919,neunzig::NUM,kilencven,naw deg
920,neunzig::NUM,kilencven,deg a phedwar ugain
921,hundert::NUM,száz,cant
922,tausend::NUM,ezer,mil
923,und::CNJ,és,a
924,und::CNJ,meg,a
925,oder::CNJ,vagy,neu
926,stehen::V,áll,sefyll
927,sitzen::V,ül,eistedd
928,liegen::V,fekszik,gorwedd
929,hängen::V,függ,hongian
930,werden::V,lesz,dod yn
931,werden::V,lesz,mynd yn
932,passieren::V,történik,digwydd
933,beginnen::V,kezdődik,cychwyn
934,enden::V,végződik,gorffen
935,enden::V,befejeződik,gorffen
936,wechseln::V,változik,newid
937,aufgehen[Sonne]::V,kel,codi
938,untergehen[Sonne]::V,lemegy,machlud
939,scheinen[Sonne]::V,süt,tywynnu
940,donnern::V,dörög,taranu
941,wehen::V,fúj,chwythu
942,strömen::V,áramlik,ffrydio
943,fließen::V,folyik,llifo
944,sich drehen::V,forog,troi
945,sich drehen::V,forog,cylchdroi
946,schwanken::V,inog,siglo
947,schwanken::V,ingadozik,siglo
948,schwingen::V,leng,siglo
949,fallen::V,esik,cwympo
950,brennen::V,ég,llosgi
951,rauchen::V,füstöl,mygu
952,regnen::V,esik,glawio
953,gefrieren::V,megfagy,rhewi
954,tauen::V,olvad,toddi
955,tauen::V,olvad,meirioli
956,schmelzen::V,olvad,toddi
957,schmelzen::V,elolvad,toddi
958,trocknen::V,szárad,sychu
959,sieden::V,forr,berwi
960,faulen::V,rothad,pydru
961,faulen::V,rothad,braenu
962,verfaulen::V,elrothad,pydru
963,verfaulen::V,elrothad,dadfeilio
964,verfaulen::V,megrothad,pydru
965,verfaulen::V,megrothad,dadfeilio
966,reißen::V,szakad,clecian
967,reißen::V,szakad,torri'n glats
968,versinken::V,süllyed,suddo
969,versinken::V,elsüllyed,suddo
970,vergehen::V,múlik,myned heibio
971,vergehen::V,múlik,pasio
972,vergehen::V,elmúlik,myned heibio
973,vergehen::V,elmúlik,pasio
974,erscheinen::V,feltűnik,ymddangos
975,erscheinen::V,megjelenik,ymddangos
976,verschwinden::V,letűnik,diflannu
977,sinken::V,süllyed,syrthio
978,abnehmen::V,apad,lleihau
979,abnehmen::V,csökken,lleihau
980,zunehmen::V,növekszik,cynyddu
981,zunehmen::V,gyarapszik,cynyddu
982,steigen::V,emelkedik,codi
983,wachsen::V,nő,tyfu
984,wachsen::V,terem,tyfu
985,wachsen::V,növekszik,tyfu
986,glänzen::V,ragyog,disgleirio
987,glänzen::V,fénylik,disgleirio
988,funkeln::V,csillog,pefrio
989,funkeln::V,tündöklik,pefrio
990,lärmen::V,lármázik,cadw sŵn
991,lärmen::V,lármázik,gwneud twrw
992,läuten::V,cseng,canu
993,klingeln::V,csenget,canu
994,klingeln::V,csenget,seinio
995,klirren::V,csörömpöl,tincian
996,brausen::V,zúg,rhuo
997,brausen::V,morajlik,rhuo
998,rauschen::V,zúg,siffrwd
999,rauschen::V,zúg,chwithrwd
1000,klingen::V,hangzik,seinio
1001,bellen::V,ugat,cyfarth
1002,heulen::V,bőg,udo
1003,heulen::V,bőg,oernadu
1004,heulen::V,üvölt,udo
1005,heulen::V,üvölt,oernadu
1006,blasen::V,fúj,chwythu
1007,pfeifen::V,fütyül,chwibanu
1008,schreien::V,kiált,gweiddi
1009,schreien::V,kiált,bloeddio
1010,schreien::V,kiabál,gweiddi
1011,schreien::V,kiabál,bloeddio
1012,stöhnen::V,nyög,griddfan
1013,zittern::V,remeg,crynu
1014,zittern::V,reszket,crynu
1015,leben::V,él,byw
1016,geboren werden::V,születik,cael eich geni
1017,atmen::V,lélegzik,anadlu
1018,trinken::V,iszik,yfed
1019,essen::V,eszik,bwyta
1020,schlucken::V,nyel,llyncu
1021,müde werden::V,elfárad,blino
1022,müde werden::V,kifárad,blino
1023,einschlafen::V,elalszik,mynd i gysgu
1024,einschlafen::V,elalszik,syrthio i gysgu
1025,schlafen::V,alszik,huno
1026,schlafen::V,alszik,cysgu
1027,aufwachen::V,felébred,dihuno
1028,aufstehen::V,felkel,codi
1029,sich erholen::V,pihen,ymlacio
1030,sich erholen::V,pihen,dadflino
1031,krank werden::V,megbetegedik,mynd yn sâl
1032,krank werden::V,megbetegedik,mynd yn wael
1033,krank werden::V,belebetegszik,mynd yn sâl
1034,krank werden::V,belebetegszik,mynd yn wael
1035,krank sein::V,betegeskedik,gwaelu
1036,schmerzen::V,fáj,brifo
1037,husten::V,köhög,pesychu
1038,genesen::V,meggyógyul,gwella
1039,genesen::V,meggyógyul,cael yn ôl
1040,sterben::V,hal,marw
1041,umkommen::V,elpusztul,trengi
1042,sich bewegen::V,mozog,symud
1043,sich rühren::V,mozdul,syflyd
1044,sich erheben::V,feláll,codi
1045,sich erheben::V,felemelkedik,codi
1046,sich setzen::V,ül,eistedd
1047,sich setzen::V,leül,eistedd
1048,hinfallen::V,bukik,cwympo
1049,hinfallen::V,elesik,cwympo
1050,laufen::V,jár,cerdded
1051,schreiten::V,lép,camu
1052,spazierengehen::V,sétál,mynd am dro
1053,eilen::V,siet,rhuthro
1054,sich beeilen::V,siet,brysio
1055,sausen::V,robog,rhuthro
1056,rennen::V,fut,rhedeg
1057,rennen::V,szalad,rhedeg
1058,springen::V,ugrik,llamu
1059,springen::V,ugrik,neidio
1060,klettern::V,kúszik,dringo
1061,schaukeln::V,hintázik,siglo
1062,kriechen::V,kúszik,cropian
1063,schwimmen::V,úszik,nofio
1064,tauchen::V,merül,plymio
1065,tauchen::V,merül,ymsuddo
1066,rudern::V,evez,rhwyfo
1067,fahren::V,jár,gyrru
1068,fahren::V,jár,dreifio
1069,fahren::V,megy,gyrru
1070,fahren::V,megy,dreifio
1071,fahren::V,utazik,gyrru
1072,fahren::V,utazik,dreifio
1073,fliegen::V,száll,hedfan
1074,gehen::V,megy,mynd
1075,weggehen::V,elmegy,mynd
1076,weggehen::V,elmegy,ymadael
1077,abfahren::V,indul,ymadael
1078,anhalten::V,megáll,stopio
1079,hineingehen::V,bemegy,mynd i mewn
1080,eintreten::V,belép,mynd i
1081,kommen::V,jön,dod
1082,ankommen::V,érkezik,cyrraedd
1083,ankommen::V,megérkezik,cyrraedd
1084,zurückkommen::V,visszajön,dychwelyd
1085,bleiben::V,marad,aros
1086,bleiben::V,marad,sefyll
1087,bleiben::V,megmarad,aros
1088,bleiben::V,megmarad,sefyll
1089,warten::V,vár,aros
1090,warten::V,vár,disgwyl
1091,warten::V,várakozik,aros
1092,warten::V,várakozik,disgwyl
1093,erwarten::V,vár,disgwyl
1094,erwarten::V,megvár,disgwyl
1095,suchen::V,kutat,chwilio am
1096,finden::V,talál,darganfod
1097,versuchen::V,megpróbál,profi
1098,versuchen::V,megpróbál,ceisio
1099,versuchen::V,megkísérel,profi
1100,versuchen::V,megkísérel,ceisio
1101,vorbereiten::V,előkészít,paratoi
1102,lieben::V,szeret,caru
1103,mögen::V,szeret,hoffi
1104,lachen::V,nevet,chwerthin
1105,rühren::V,mozdít,cynhyrfu
1106,weinen::V,sír,wylo
1107,weinen::V,sír,llefain
1108,schimpfen::V,szid,grwgnach
1109,schimpfen::V,szitkozódik,grwgnach
1110,sich ärgern::V,mérgelődik,gofidio
1111,sich ärgern::V,bosszankodik,gofidio
1112,sich fürchten::V,fél,ofni
1113,sich fürchten::V,retteg,ofni
1114,fürchten::V,fél,arswydo
1115,fliehen::V,menekül,ffoi
1116,flüchten::V,elmenekül,dianc
1117,sehen::V,néz,gweld
1118,anschauen::V,megnéz,syllu
1119,anschauen::V,megnéz,edrych
1120,ansehen::V,néz,gwylio
1121,ansehen::V,ránéz,gwylio
1122,ansehen::V,megnéz,gwylio
1123,hören::V,hall,clywed
1124,zuhören::V,hallgat,gwrando
1125,zuhören::V,meghallgat,gwrando
1126,probieren::V,kóstol,profi
1127,probieren::V,megkóstol,profi
1128,riechen::V,szagol,arogli
1129,fühlen::V,érez,teimlo
1130,fühlen::V,érez,clywed
1131,scheinen::V,tűnik,ymddangos
1132,scheinen::V,látszik,ymddangos
1133,zu sehen sein::V,mutatkozik,dod i'r golwg
1134,vernehmen::V,hall,clywed sôn am
1135,frieren::V,fázik,bod yn oer
1136,tun::V,csinál,gwneud
1137,tun::V,cselekszik,gwneud
1138,können::V,tud,gallu
1139,wollen::V,akar,bod mewn angen
1140,anfangen::V,kezd,dechrau
1141,beenden::V,befejez,darfod
1142,beenden::V,befejez,gorffen
1143,aufhören::V,megszűnik,peidio
1144,gelingen::V,sikerül,llwyddo
1145,geraten::V,kerül,diweddu
1146,geraten::V,jut,diweddu
1147,öffnen::V,nyit,agor
1148,öffnen::V,kinyit,agor
1149,schließen::V,csuk,cau
1150,schließen::V,becsuk,cau
1151,stellen::V,állít,gosod
1152,stellen::V,helyez,gosod
1153,setzen::V,ültet,gosod
1154,setzen::V,helyez,gosod
1155,legen::V,tesz,gosod
1156,legen::V,fektet,gosod
1157,berühren::V,érint,cyffwrdd
1158,verbinden::V,beköt,cysylltu
1159,verbinden::V,összeköt,cysylltu
1160,bedecken::V,betakar,gorchuddio
1161,bedecken::V,beborít,gorchuddio
1162,aufhängen::V,felakaszt,crogi
1163,aufhängen::V,felakaszt,hongian
1164,anzünden::V,gyújt,cynnau
1165,anzünden::V,meggyújt,cynnau
1166,aufheben::V,felemel,codi
1167,zurücklassen::V,hátrahagy,gadael
1168,verlieren::V,veszít,colli
1169,verlieren::V,elveszít,colli
1170,fallen lassen::V,elejt,gollwng
1171,machen::V,tesz,gwneud
1172,machen::V,csinál,gwneud
1173,herstellen::V,gyárt,cynhyrchu
1174,herstellen::V,előállít,cynhyrchu
1175,bauen::V,épít,adeiladu
1176,reparieren::V,javít,trwsio
1177,reparieren::V,javít,atgyweirio
1178,reparieren::V,kijavít,trwsio
1179,reparieren::V,kijavít,atgyweirio
1180,reparieren::V,megjavít,trwsio
1181,reparieren::V,megjavít,atgyweirio
1182,verbessern::V,megjavít,diwygio
1183,ändern::V,változtat,altro
1184,ändern::V,megváltoztat,altro
1185,graben::V,ás,palu
1186,graben::V,ás,cloddio
1187,beugen::V,meghajt,plygu
1188,biegen::V,hajlít,plygu
1189,drehen::V,forgat,troelli
1190,wenden::V,fordít,troi
1191,wenden::V,megfordít,troi
1192,umdrehen::V,megfordít,troi
1193,umdrehen::V,megforgat,troi
1194,heben::V,emel,codi
1195,hochheben::V,felemel,dyrchafu
1196,ergreifen::V,megfog,gafael
1197,halten::V,tart,dal
1198,drücken::V,nyom,pwyso
1199,drücken::V,nyom,gwasgu
1200,drücken::V,megnyom,pwyso
1201,drücken::V,megnyom,gwasgu
1202,schieben::V,tol,gwthio
1203,kratzen::V,vakar,crafu
1204,lecken::V,nyal,llyfu
1205,beißen::V,harap,cnoi
1206,beißen::V,harap,brathu
1207,abreißen::V,letép,tynnu ymaith
1208,abschneiden::V,levág,torri
1209,binden::V,köt,clymu
1210,binden::V,kötöz,clymu
1211,stecken::V,dug,plannu
1212,brechen::V,tör,torri
1213,brechen::V,eltör,torri
1214,klopfen::V,kopogtat,taro
1215,hauen::V,vág,taro
1216,hauen::V,levág,taro
1217,kleben::V,tapaszt,gludio
1218,reiben::V,dörzsöl,rhwbio
1219,reiben::V,súrol,rhwbio
1220,streichen::V,simít,taenu
1221,schleifen::V,fen,hogi
1222,schleifen::V,csiszol,hogi
1223,schleifen::V,köszörül,hogi
1224,schneiden::V,vág,torri
1225,schneiden::V,szel,torri
1226,schneiden::V,metsz,torri
1227,rütteln::V,ráz,ysgytio
1228,schütteln::V,ráz,siglo
1229,schütteln::V,ráz,ysgwyd
1230,schütteln::V,megráz,siglo
1231,schütteln::V,megráz,ysgwyd
1232,schwenken::V,lóbál,siglo
1233,schwenken::V,lobogtat,siglo
1234,schütten::V,önt,tywallt
1235,füllen::V,tölt,llenwi
1236,füllen::V,megtölt,llenwi
1237,einwickeln::V,becsavar,lapio
1238,tragen::V,hord,cludo
1239,schleppen::V,vonszol,llusgo
1240,ziehen::V,húz,tynnu
1241,aufbewahren::V,megőriz,cadw
1242,werfen::V,dob,taflu
1243,werfen::V,hajít,taflu
1244,fangen::V,fog,dal
1245,packen::V,megragad,cipio
1246,packen::V,megragad,crafangu
1247,verstecken::V,eldug,celu
1248,verstecken::V,eldug,cuddio
1249,verstecken::V,elrejt,celu
1250,verstecken::V,elrejt,cuddio
1251,teilen::V,oszt,rhannu
1252,teilen::V,megoszt,rhannu
1253,schicken::V,küld,anfon
1254,bringen::V,hoz,dod â
1255,bringen::V,visz,dod â
1256,hinzufügen::V,hozzáad,chwanegu
1257,bekommen::V,kap,cael
1258,bekommen::V,megkap,cael
1259,erhalten::V,kap,derbyn
1260,erhalten::V,megkap,derbyn
1261,nehmen::V,vesz,cymryd
1262,wählen::V,választ,dewis
1263,auswählen::V,kiválaszt,dethol
1264,bewahren::V,megtart,cadw
1265,behindern::V,akadályoz,atal
1266,behindern::V,akadályoz,rhwystro
1267,behindern::V,gátol,atal
1268,behindern::V,gátol,rhwystro
1269,verderben::V,elront,difetha
1270,beschädigen::V,rongál,niweidio
1271,zerbrechen::V,eltör,torri
1272,zerbrechen::V,széttör,torri
1273,zerbrechen::V,kettétör,torri
1274,zerreißen::V,eltép,rhwygo
1275,zerreißen::V,széttép,rhwygo
1276,zerstören::V,elpusztít,dinistrio
1277,verbrennen::V,éget,llosgi
1278,verbrennen::V,eléget,llosgi
1279,geben::V,ad,rhoi
1280,reichen::V,nyújt,estyn
1281,schenken::V,ajándékoz,rhoddi
1282,versprechen::V,ígér,addo
1283,wünschen::V,kíván,dymuno
1284,loben::V,dicsér,canmol
1285,küssen::V,csókol,cusanu
1286,wiegen::V,ringat,siglo
1287,zudecken::V,betakar,gorchuddio
1288,wecken::V,kelt,deffro
1289,wecken::V,ébreszt,deffro
1290,zeigen::V,mutat,dangos
1291,führen::V,visz,arwain
1292,führen::V,vezet,arwain
1293,lehren::V,tanít,dysgu
1294,unterrichten::V,tanít,hyfforddi
1295,aufziehen::V,felnevel,dod i fyny
1296,leiten::V,vezet,arwain
1297,leiten::V,vezérel,arwain
1298,antreiben::V,hajt,annog
1299,lassen::V,-tat,gadael
1300,lassen::V,-at,gadael
1301,einladen::V,meghív,gwahodd
1302,vereinigen::V,egyesít,uno
1303,vereinigen::V,egyesít,cyfuno
1304,besuchen::V,látogat,ymweld â
1305,treffen::V,talál,cwrdd
1306,treffen::V,talál,cyfarfod
1307,sich versammeln::V,gyülekezik,casglu
1308,sich versammeln::V,gyülekezik,cynnull
1309,sich versammeln::V,összegyűlik,casglu
1310,sich versammeln::V,összegyűlik,cynnull
1311,spielen::V,játszik,chwarae
1312,singen::V,énekel,canu
1313,tanzen::V,táncol,dawnsio
1314,sich trennen::V,elválik,ymwahanu
1315,verlassen::V,elhagy,gadael
1316,retten::V,ment,achub
1317,bewachen::V,őriz,gwarchod
1318,schützen::V,óv,noddi
1319,schützen::V,véd,noddi
1320,verteidigen::V,véd,amddiffyn
1321,sich schlagen::V,verekszik,ffraeo
1322,sich schlagen::V,verekszik,terfysgu
1323,schießen::V,lő,saethu
1324,siegen::V,győz,ennill
1325,ärgern::V,bosszant,cythruddo
1326,schlagen::V,üt,curo
1327,schlagen::V,ver,curo
1328,treten::V,rúg,cicio
1329,stechen::V,döf,pigo
1330,stechen::V,szúr,pigo
1331,stoßen::V,lök,gwthio
1332,stehlen::V,lop,dwyn
1333,stehlen::V,lop,lladrata
1334,stören::V,zavar,aflonyddu
1335,belästigen::V,zaklat,trafferthu
1336,verbergen::V,rejt,cuddio
1337,verbergen::V,elrejt,cuddio
1338,täuschen::V,megtéveszt,twyllo
1339,betrügen::V,csal,hocedu
1340,töten::V,öl,lladd
1341,wohnen::V,lakik,byw
1342,arbeiten::V,dolgozik,gweithio
1343,sammeln::V,szed,casglu
1344,sammeln::V,gyűjt,casglu
1345,pflücken::V,szed,casglu
1346,jagen::V,vadászik,hela
1347,fischen::V,halászik,pysgota
1348,fassen::V,fog,dal
1349,hüten::V,őriz,bugeilio
1350,hüten::V,legeltet,bugeilio
1351,treiben::V,hajt,gyrru
1352,anbinden::V,köt,clymu
1353,füttern::V,etet,porthi
1354,melken::V,fej,godro
1355,hacken::V,vág,torri
1356,gießen::V,öntöz,dyfrhau
1357,reifen::V,érik,aeddfedu
1358,zubereiten::V,elkészít,coginio
1359,kochen::V,főz,berwi
1360,backen::V,süt,pobi
1361,backen::V,süt,crasu
1362,braten::V,süt,ffrio
1363,umrühren::V,megkever,cyffroi
1364,stricken::V,köt,gwau
1365,nähen::V,varr,gwnïo
1366,färben::V,fest,lliwio
1367,reinigen::V,tisztít,glanhau
1368,waschen::V,mos,golchi
1369,abwischen::V,letöröl,sychu
1370,spülen::V,mosogat,streulio
1371,fegen::V,söpör,ysgubo
1372,kehren::V,söpör,ysgubo
1373,baden::V,fürdik,cael bath
1374,sich waschen::V,mosdik,ymolchi
1375,sich waschen::V,mosakszik,ymolchi
1376,ausziehen::V,levesz,tynnu
1377,anziehen::V,felölt,gwisgo
1378,anziehen::V,felvesz,gwisgo
1379,sich anziehen::V,öltözik,ymwisgo
1380,sich anziehen::V,felöltözik,ymwisgo
1381,kämmen::V,fésül,cribo
1382,schmücken::V,díszít,harddu
1383,schmücken::V,díszít,addurno
1384,sagen::V,mond,dweud
1385,sprechen::V,beszél,llefaru
1386,reden::V,beszél,siarad
1387,sich unterhalten::V,beszélget,sgwrsio
1388,fragen::V,kérdez,gofyn
1389,bitten::V,kér,gofyn am
1390,erzählen::V,mesél,dweud
1391,erzählen::V,elbeszél,dweud
1392,mitteilen::V,közöl,cyfleu
1393,nennen::V,hív,enwi
1394,nennen::V,nevez,enwi
1395,rufen::V,hív,galw
1396,prahlen::V,dicsekszik,brolio
1397,prahlen::V,dicsekszik,ymffrostio
1398,übersetzen::V,fordít,cyfieithu
1399,denken::V,gondol,meddwl
1400,glauben::V,hisz,credu
1401,glauben::V,hisz,coelio
1402,bemerken::V,észrevesz,sylwi
1403,erkennen::V,ráismer,adnabod
1404,erkennen::V,felismer,adnabod
1405,begreifen::V,felfog,amgyffred
1406,verstehen::V,ért,deall
1407,verstehen::V,megért,deall
1408,lernen::V,tanul,dysgu
1409,lernen::V,megtanul,dysgu
1410,wissen::V,tud,gwybod
1411,sich erinnern an::V,emlékszik,cofio
1412,vergessen::V,felejt,anghofio
1413,vergessen::V,elfelejt,anghofio
1414,messen::V,mér,mesur
1415,messen::V,megmér,mesur
1416,zählen::V,számol,cyfrif
1417,zählen::V,megszámol,cyfrif
1418,rechnen::V,számít,cyfrifo
1419,lesen::V,olvas,darllen
1420,malen::V,fest,peintio
1421,zeichnen::V,rajzol,tynnu
1422,schreiben::V,ír,ysgrifennu
1423,besitzen::V,birtokol,meddu
1424,kaufen::V,vesz,prynu
1425,kaufen::V,megvesz,prynu
1426,verkaufen::V,elad,gwerthu
1427,bezahlen::V,fizet,talu am
1428,bezahlen::V,kifizet,talu am
1429,zahlen::V,fizet,talu
1430,zahlen::V,megfizet,talu
1431,beherrschen::V,ural,rheoli
1432,beherrschen::V,ural,llywodraethu
1433,ertragen::V,elbír,dioddef
1434,ertragen::V,elvisel,dioddef
