,Concept_ID,ga,mn
792,nass::A,fliuch,нойтон
793,trocken::A,tirim,хатсан
794,voll::A,lán,дүүрэн
795,leer::A,folamh,хоосон
796,offen::A,oscailte,онгорхой
797,geschlossen::A,dúnta,битүү
798,geschlossen::A,dúnta,хаалтай
799,geschlossen::A,druidte,битүү
800,geschlossen::A,druidte,хаалтай
801,sauber::A,glan,цэвэр
802,sauber::A,glan,хиргүй
803,schmutzig::A,salach,бохир
804,schmutzig::A,salach,хиртэй
805,roh::A,amh,түүхий
806,reif::A,aibí,болсон
807,lecker::A,blasta,амттай
808,süß::A,milis,амттай
809,süß::A,milis,чихэрлэг
810,bitter::A,searbh,гашуун
811,sauer::A,géar,эсгэлэн
812,sauer::A,searbh,эсгэлэн
813,hell::A,geal,гэгээн
814,hell::A,geal,гэрэлтэй
815,hell::A,soilseach,гэгээн
816,hell::A,soilseach,гэрэлтэй
817,dunkel::A,dorcha,бараан
818,dunkel::A,dorcha,харанхуй
819,schwarz::A,dubh,хар
820,weiß::A,bán,цагаан
821,rot::A,dearg,улаан
822,gelb::A,buí,шар
823,blau::A,gorm,хөх
824,blau::A,gorm,цэнхэр
825,grün::A,glas,ногоон
826,grün::A,uaine,ногоон
827,grau::A,liath,орог
828,grau::A,liath,саарал
829,bunt::A,ildathach,эрээн
830,bunt::A,dathannach,эрээн
831,billig::A,saor,хямд
832,teuer::A,daor,үнэтэй
833,teuer::A,costasach,үнэтэй
834,wertvoll::A,luachmhar,үнэт
835,blind::A,dall,сохор
836,blind::A,caoch,сохор
837,taub::A,bodhar,чих хатуу
838,kräftig::A,cumhachtach,чийрэг
839,stark::A,tréan,хүчтэй
840,stark::A,tréan,чадалтай
841,stark::A,láidir,хүчтэй
842,stark::A,láidir,чадалтай
843,schwach::A,lag,сул
844,schwach::A,fann,сул
845,fett::A,ramhar,тарган
846,fett::A,ramhar,голигор
847,schlank::A,caol,голшиг
848,schlank::A,seang,голшиг
849,hübsch::A,álainn,сайхан
850,hübsch::A,álainn,хөөрхөн
851,hübsch::A,dathúil,сайхан
852,hübsch::A,dathúil,хөөрхөн
853,böse::A,olc,муу
854,böse::A,olc,хортой
855,dumm::A,dúr,тэнэг
856,dumm::A,amaideach,тэнэг
857,faul::A,falsa,залхуу
858,faul::A,leisciúil,залхуу
859,fleißig::A,dícheallach,чармайлтгай
860,geizig::A,barainneach,харамч
861,geizig::A,sprionlaithe,харамч
862,klug::A,cliste,цэцэн
863,geschickt::A,oilte,дүйтэй
864,geschickt::A,ealaíonta,дүйтэй
865,lieb::A,dil,хайрт
866,lieb::A,dílis,хайрт
867,lustig::A,aerach,цэнгэлтэй
868,lustig::A,meidhreach,цэнгэлтэй
869,sanft::A,bog,наалинхай
870,sanft::A,séimh,наалинхай
871,hungrig::A,ocrach,өлөн
872,hungrig::A,ocrach,өлссөн
873,krank::A,tinn,өвчтэй
874,krank::A,breoite,өвчтэй
875,nackt::A,nocht,нүцгэн
876,traurig::A,brónach,гунигт
877,lebendig::A,beo,амьд
878,lebendig::A,beo,амьтай
879,gut::A,maith,сайн
880,schlecht::A,dona,муу
881,schlecht::A,dona,өөдгүй
882,schlecht::A,droch-,муу
883,schlecht::A,droch-,өөдгүй
884,richtig::A,ceart,зөв
885,richtig::A,ceart,зүйтэй
886,schlimm::A,gránna,муухай
887,schlimm::A,tubaisteach,муухай
888,wahr::A,fíor,үнэн
889,wahr::A,fíor,жинхэнэ
890,alt::A,sean,хуучин
891,neu::A,úr,шинэ
892,neu::A,nua,шинэ
893,ehemalig::A,iar-,агсан
894,ehemalig::A,iar-,байсан
895,ehemalig::A,sean-,агсан
896,ehemalig::A,sean-,байсан
897,alt[Lebewesen]::A,sean,өвгөн
898,alt[Lebewesen]::A,sean,хижээл
899,alt[Lebewesen]::A,aosta,өвгөн
900,alt[Lebewesen]::A,aosta,хижээл
901,jung::A,óg,залуу
902,arm::A,bocht,ядуу
903,reich::A,saibhir,баян
904,reich::A,saibhir,баялаг
905,reich::A,rachmasach,баян
906,reich::A,rachmasach,баялаг
907,bekannt::A,atá eolas air,танил
908,berühmt::A,cailiúil,цуутай
909,berühmt::A,cailiúil,алдартай
910,berühmt::A,clúiteach,цуутай
911,berühmt::A,clúiteach,алдартай
912,fremd::A,coimhthíoch,харь
913,fremd::A,coimhthíoch,гадаад
914,verschieden::A,éagsúil,ондоо
915,verschieden::A,éagsúil,янз янзын
916,verschieden::A,difriúil,ондоо
917,verschieden::A,difriúil,янз янзын
918,nah::A,gar,ойрын
919,nah::A,gar,дөтийн
920,nah::A,deas,ойрын
921,nah::A,deas,дөтийн
922,fern::A,i bhfad uainn,холын
923,fern::A,i bhfad i gcéin,холын
924,linker::A,clé,буруу
925,rechter::A,deas,баруун
926,anderer::A,eile,өөр
927,anderer::A,eile,нөгөө
928,erster::A,céad,нэгдэх
929,erster::A,céad,нэгдүгээр
930,zweiter::A,dóú,хоёрдугаар
931,zweiter::A,dara,хоёрдугаар
932,dritter::A,tríú,гуравдугаар
933,dritter::A,treas,гуравдугаар
934,letzter::A,déanach,сүүлийн
935,letzter::A,deireanach,сүүлийн
936,allein::ADV,i d'aonar,ганцаараа
937,auf einmal::ADV,ag an am céanna,нэгмөсөн
938,zusammen::ADV,le chéile,цуг
939,zusammen::ADV,le chéile,хамт
940,zusammen::ADV,in eineacht,цуг
941,zusammen::ADV,in eineacht,хамт
942,lange::ADV,fada,удаан
943,plötzlich::ADV,go tobann,гэнэт
944,plötzlich::ADV,i dtobainne,гэнэт
945,sofort::ADV,ar an toirt,дороо
946,sofort::ADV,ar an bpointe,дороо
947,später::ADV,níos déanaí,дараа
948,jetzt::ADV,anois,өнөө
949,heute::ADV,inniu,өнөө
950,heute::ADV,inniu,өнөөдөр
951,morgen::ADV,amárach,маргааш
952,morgen::ADV,amárach,маргаадар
953,bald::ADV,go luath,түргэн
954,bald::ADV,go luath,удахгүй
955,bald::ADV,gan mhoill,түргэн
956,bald::ADV,gan mhoill,удахгүй
957,dann::ADV,ansin,хожим
958,dann::ADV,ansin,тэгээд
959,gestern::ADV,inné,өчигдөр
960,einst::ADV,tráth,нэг
961,einst::ADV,uair amháin,нэг
962,damals::ADV,ag an am,тэгэхэд
963,damals::ADV,an t-am sin,тэгэхэд
964,danach::ADV,ina dhiaidh sin,тэгээд
965,danach::ADV,ina dhiaidh sin,дараа нь
966,vorher::ADV,cheana,урьд
967,vorher::ADV,roimhe sin,урьд
968,zuerst::ADV,ar dtús,анх
969,zuerst::ADV,ar dtús,эхлээд
970,einmal::ADV,uair amháin,нэг удаа
971,manchmal::ADV,uaireanta,хааяа
972,manchmal::ADV,uaireanta,заримдаа
973,oft::ADV,minic,олонтоо
974,immer::ADV,i gcónaí,байнга
975,niemals::ADV,riamh,хэзээ ч
976,niemals::ADV,riamh,хэдийд ч
977,hier::ADV,anseo,энд
978,hierhin::ADV,anseo,нааш
979,von hier::ADV,an áit seo,эндээс
980,dort::ADV,ann,тэнд
981,dort::ADV,ansin,тэнд
982,dorthin::ADV,ann,тийш
983,dorthin::ADV,ansin,тийш
984,geradeaus::ADV,ar aghaidh,шулуун
985,rückwärts::ADV,siar,буцаан
986,rückwärts::ADV,siar,сөөргөө
987,zurück::ADV,ar ais,буцаж
988,zurück::ADV,ar ais,гэдрэг
989,unten::ADV,thíos,дор
990,hinab::ADV,síos,уруу
991,oben::ADV,thuas,дээр
992,hinauf::ADV,suas,өөд
993,hinauf::ADV,suas,дээш
994,überall::ADV,i ngach áit,хааяагүй
995,überall::ADV,i ngach áit,энд тэндгүй
996,überall::ADV,ar fud na háite,хааяагүй
997,überall::ADV,ar fud na háite,энд тэндгүй
998,nicht::ADV,ní,эс
999,nicht::ADV,ní,-гүй
1000,nicht::ADV,cha,эс
1001,nicht::ADV,cha,-гүй
1002,ein wenig::ADV,beagán,жаахан
1003,kaum::ADV,ar éigean,арай
1004,kaum::ADV,ar éigean,арай гэж
1005,sehr::ADV,an-,тун
1006,so::ADV,chomh,тэгж
1007,so::ADV,chomh,ингээд
1008,so::ADV,mar sin,тэгж
1009,so::ADV,mar sin,ингээд
1010,noch::ADV,fós,дахин
1011,noch::ADV,fós,дахиад
1012,noch::ADV,go fóill,дахин
1013,noch::ADV,go fóill,дахиад
1014,nur::ADV,amháin,зөвхөн
1015,nur::ADV,amháin,гагцхүү
1016,nur::ADV,níl ach,зөвхөн
1017,nur::ADV,níl ach,гагцхүү
1018,schon::ADV,cheana,нэгэнт
1019,schon::ADV,cheana féin,нэгэнт
1020,wieder::ADV,arís,дахин
1021,wieder::ADV,arís,дахиад
1022,wieder::ADV,athuair,дахин
1023,wieder::ADV,athuair,дахиад
1024,vergebens::ADV,amú,хий
1025,vergebens::ADV,in aisce,хий
1026,vor::PRP,ar thosach,өмнө
1027,hinter::PRP,laistiar de,ард
1028,hinter::PRP,taobh thiar de,ард
1029,unter::PRP,faoi,доор
1030,durch::PRP,trí,дундуур
1031,neben::PRP,taobh le,хажууд
1032,neben::PRP,in aice le,хажууд
1033,zwischen::PRP,idir,завсар
1034,zwischen::PRP,idir,хооронд
1035,wegen::PRP,de bharr,төлөө
1036,wegen::PRP,de bharr,дээрээс
1037,wegen::PRP,mar gheall ar,төлөө
1038,wegen::PRP,mar gheall ar,дээрээс
1039,dies::PRN,seo,энэ
1040,das::PRN,sin,тэр
1041,alles::PRN,gach rud,цөм
1042,alles::PRN,gach rud,бүгд
1043,ich::PRN,mé,би
1044,ich::PRN,mise,би
1045,du::PRN,tú,чи
1046,du::PRN,tusa,чи
1047,er::PRN,sé,тэр
1048,er::PRN,sé,тэр хүн
1049,er::PRN,seisean,тэр
1050,er::PRN,seisean,тэр хүн
1051,wir::PRN,sinn,бид
1052,ihr::PRN,sibh,та нар
1053,ihr::PRN,sibhse,та нар
1054,sie::PRN,siad,тэд
1055,sie::PRN,siadsan,тэд
1056,was::FPRN,cad,юу
1057,was::FPRN,céard,юу
1058,wer::FPRN,cé,хэн
1059,wo::FADV,cá,хаа
1060,wo::FADV,cá,хаана
1061,wo::FADV,cén áit,хаа
1062,wo::FADV,cén áit,хаана
1063,wohin::FADV,cá,хааш
1064,wohin::FADV,cá,хаана
1065,wohin::FADV,cén áit,хааш
1066,wohin::FADV,cén áit,хаана
1067,wie::FADV,conas,яаж
1068,wie::FADV,conas,хэрхэн
1069,wie::FADV,cén chaoi,яаж
1070,wie::FADV,cén chaoi,хэрхэн
1071,warum::FADV,cén fáth,юунд
1072,warum::FADV,cén fáth,яагаад
1073,warum::FADV,cad chuige,юунд
1074,warum::FADV,cad chuige,яагаад
1075,wieviel::FNUM,cá mhéad,хэдий
1076,wieviel::FNUM,cá mhéad,хэд
1077,eins::NUM,aon,нэг
1078,zwei::NUM,dhá,хоёр
1079,drei::NUM,trí,гурав
1080,vier::NUM,ceathair,дөрөв
1081,fünf::NUM,cúig,тав
1082,sechs::NUM,sé,зургаа
1083,sieben::NUM,seacht,долоо
1084,acht::NUM,ocht,найм
1085,neun::NUM,naoi,ес
1086,zehn::NUM,deich,арав
1087,elf::NUM,aon déag,арван нэг
1088,zwölf::NUM,dó dhéag,арван хоёр
1089,zwanzig::NUM,fiche,хорь
1090,dreißig::NUM,tríocha,гуч
1091,vierzig::NUM,daichead,дөч
1092,vierzig::NUM,ceathracha,дөч
1093,fünfzig::NUM,caoga,тавь
1094,sechzig::NUM,seasca,жар
1095,siebzig::NUM,seachtó,дал
1096,achtzig::NUM,ochtó,ная
1097,neunzig::NUM,nócha,ер
1098,hundert::NUM,céad,зуу
1099,tausend::NUM,míle,мянга
1100,und::CNJ,agus,ч
1101,und::CNJ,agus,болон
1102,oder::CNJ,nó,буюу
1103,stehen::V,seas,зогсох
1104,sitzen::V,suigh,суух
1105,liegen::V,luigh,хэвтэх
1106,hängen::V,tá crochta,өлгөөтэй байх
1107,hängen::V,tá crochta,дүүжлээтэй байх
1108,werden::V,éirigh,болох
1109,passieren::V,tarlaigh,тохиох
1110,beginnen::V,tosaigh,эхлэх
1111,enden::V,críochnaigh,дүүрэх
1112,wechseln::V,athraigh,хувирах
1113,aufgehen[Sonne]::V,éirigh,мандах
1114,untergehen[Sonne]::V,fuin,жаргах
1115,untergehen[Sonne]::V,téigh faoi,жаргах
1116,scheinen[Sonne]::V,taitin,гэрэлтэх
1117,scheinen[Sonne]::V,soilsigh,гэрэлтэх
1118,donnern::V,tá toirneach ann,дуугарах
1119,wehen::V,séid,салхилах
1120,wehen::V,séid,хөөрөгдөх
1121,strömen::V,sil,гүйх
1122,strömen::V,sil,урсах
1123,fließen::V,rith,урсах
1124,fließen::V,snigh,урсах
1125,sich drehen::V,cas,эргэлдэх
1126,sich drehen::V,imrothlaigh,эргэлдэх
1127,schwanken::V,luasc,хэлбэлзэх
1128,schwingen::V,luasc,ганхах
1129,schwingen::V,luasc,хэлбэлзэх
1130,fallen::V,tit,унах
1131,brennen::V,dóigh,шатах
1132,rauchen::V,plúch toite,баагих
1133,regnen::V,báistigh,бороо орно
1134,regnen::V,tá ag cur báistí,бороо орно
1135,gefrieren::V,sioc,хөлдөх
1136,gefrieren::V,reoigh,хөлдөх
1137,tauen::V,leáigh,хайлах
1138,tauen::V,coscair,хайлах
1139,schmelzen::V,leáigh,уярах
1140,trocknen::V,triomaigh,хатах
1141,sieden::V,fiuch,буцлах
1142,sieden::V,fiuch,даргилах
1143,sieden::V,beirigh,буцлах
1144,sieden::V,beirigh,даргилах
1145,faulen::V,lobh,үжрэх
1146,faulen::V,lobh,өмхийрөх
1147,faulen::V,dreoigh,үжрэх
1148,faulen::V,dreoigh,өмхийрөх
1149,verfaulen::V,lobh,бээх
1150,verfaulen::V,lobh,өгрөх
1151,verfaulen::V,feoigh,бээх
1152,verfaulen::V,feoigh,өгрөх
1153,reißen::V,bris,цуурах
1154,versinken::V,téigh síos,живэх
1155,vergehen::V,téigh thart,нөгчих
1156,vergehen::V,téigh thart,өнгөрөх
1157,erscheinen::V,tar,гарах
1158,erscheinen::V,tar,бултайх
1159,verschwinden::V,imigh,далд орох
1160,verschwinden::V,imigh,алга болох
1161,sinken::V,tit,татрах
1162,sinken::V,tit,доошлох
1163,sinken::V,ísligh,татрах
1164,sinken::V,ísligh,доошлох
1165,abnehmen::V,maolaigh,багасах
1166,abnehmen::V,maolaigh,хорогдох
1167,abnehmen::V,laghdaigh,багасах
1168,abnehmen::V,laghdaigh,хорогдох
1169,zunehmen::V,méadaigh,ихсэх
1170,steigen::V,éirigh,нэмэгдэх
1171,wachsen::V,fás,өсөх
1172,wachsen::V,fás,ургах
1173,glänzen::V,lonraigh,гилгэнэх
1174,glänzen::V,lonraigh,гилбэгнэх
1175,funkeln::V,drithligh,гялжах
1176,funkeln::V,drithligh,гялалзах
1177,lärmen::V,tóg callán,шуугих
1178,läuten::V,buail,цохих
1179,klingeln::V,buail,хонхдох
1180,klingeln::V,buail,дуугарах
1181,klirren::V,cling,хангир жингэр хийх
1182,brausen::V,búir,бургилах
1183,rauschen::V,tá ag siosarnach,сэржигнэх
1184,klingen::V,tá glór ag,хангинах
1185,bellen::V,amhastraigh,хуцах
1186,heulen::V,glam,улих
1187,blasen::V,séid,үлзэх
1188,pfeifen::V,lig fead,исгэрэх
1189,schreien::V,béic,хашгирах
1190,schreien::V,glaoigh,хашгирах
1191,stöhnen::V,lig cnead,ёолох
1192,stöhnen::V,lig cnead,гэнгэнэх
1193,zittern::V,crith,дагжих
1194,zittern::V,creathnaigh,дагжих
1195,leben::V,mair,амьдрах
1196,geboren werden::V,rugadh,төрөх
1197,atmen::V,análaigh,амьсгалах
1198,trinken::V,ól,уух
1199,essen::V,ith,идэх
1200,schlucken::V,slog,залгих
1201,müde werden::V,tuirsigh,ядрах
1202,einschlafen::V,tit ina chodladh,унтчих
1203,schlafen::V,codail,унтах
1204,aufwachen::V,múscail,сэрэх
1205,aufstehen::V,éirigh,босох
1206,sich erholen::V,lig scíth,амрах
1207,krank werden::V,éirigh tinn,өвдөж эхлэх
1208,krank sein::V,tá tinn,өвдөх
1209,schmerzen::V,tá pian i,өвдөх
1210,schmerzen::V,tá pian i,шархирах
1211,husten::V,déan casacht,ханиах
1212,genesen::V,téarnaigh,засрах
1213,sterben::V,éag,үхэх
1214,sterben::V,éag,нас барах
1215,sterben::V,faigh bás,үхэх
1216,sterben::V,faigh bás,нас барах
1217,umkommen::V,caill,үхэх
1218,sich bewegen::V,bog,хөдлөх
1219,sich bewegen::V,gluais,хөдлөх
1220,sich rühren::V,corraigh,хөдлөх
1221,sich erheben::V,seas suas,босох
1222,sich setzen::V,suigh,суух
1223,hinfallen::V,tit,ойчих
1224,laufen::V,siúil,явган явах
1225,schreiten::V,siúil,алхах
1226,spazierengehen::V,téigh ag spaisteoireacht,зугаалах
1227,eilen::V,deifrigh,хурдлах
1228,eilen::V,brostaigh,хурдлах
1229,sich beeilen::V,deifrigh,яарах
1230,sich beeilen::V,deifrigh,шамдах
1231,sich beeilen::V,déan deifir,яарах
1232,sich beeilen::V,déan deifir,шамдах
1233,sausen::V,luathaigh,давхих
1234,rennen::V,rith,гүйх
1235,springen::V,léim,харайх
1236,springen::V,léim,дэвхрэх
1237,klettern::V,dreap,авирах
1238,schaukeln::V,téigh ar an maide corrach,ганхалзах
1239,kriechen::V,snámh,мөлхөх
1240,schwimmen::V,snámh,сэлэх
1241,tauchen::V,tum,шунгах
1242,rudern::V,iomair,сэлүүрдэх
1243,rudern::V,rámhaigh,сэлүүрдэх
1244,fahren::V,tiomáin,явах
1245,fliegen::V,eitil,нисэх
1246,gehen::V,téigh,явах
1247,weggehen::V,imigh,явах
1248,abfahren::V,imigh,одох
1249,abfahren::V,imigh,хөдлөх
1250,anhalten::V,stad,зогсох
1251,hineingehen::V,téigh isteach,орох
1252,eintreten::V,téigh isteach,орох
1253,kommen::V,tar,ирэх
1254,ankommen::V,tar,хүрэх
1255,zurückkommen::V,fill,харих
1256,zurückkommen::V,fill,буцаж ирэх
1257,bleiben::V,fan,үлдэх
1258,warten::V,fan,хүлээх
1259,erwarten::V,tá ag súil le,хүлээх
1260,erwarten::V,tá ag dréim le,хүлээх
1261,suchen::V,lorg,эрэх
1262,suchen::V,lorg,бэдрэх
1263,finden::V,faigh,олох
1264,finden::V,aimsigh,олох
1265,versuchen::V,triail,оролдох
1266,vorbereiten::V,réitigh,бэлтгэх
1267,lieben::V,gráigh,янаглах
1268,mögen::V,taitin le,таалах
1269,mögen::V,is maith le,таалах
1270,lachen::V,gáir,инээх
1271,rühren::V,téigh i bhfeidhm ar,сэтгэл уяруулах
1272,weinen::V,goil,уйлах
1273,weinen::V,caoin,уйлах
1274,schimpfen::V,tá ag clamhsán,хараах
1275,sich ärgern::V,tá corraithe,уурлах
1276,sich fürchten::V,tá eagla ar,айх
1277,fürchten::V,tá eagla ar,айх
1278,fliehen::V,teith,зугтах
1279,fliehen::V,teith,гүйж очих
1280,flüchten::V,éalaigh,оргох
1281,sehen::V,feic,үзэх
1282,anschauen::V,dearc,харах
1283,anschauen::V,féach ar,харах
1284,ansehen::V,breathnaigh,харах
1285,hören::V,cluin,дуулах
1286,zuhören::V,éist,чагнах
1287,probieren::V,bliais,амсаж үзэх
1288,riechen::V,bolaigh,үнэрлэх
1289,fühlen::V,braith,мэдрэх
1290,fühlen::V,mothaigh,мэдрэх
1291,scheinen::V,tá an chuma ar,шиг үзэгдэх
1292,zu sehen sein::V,tá le feiceáil,үзэгдэх
1293,zu sehen sein::V,tá le feiceáil,харагдах
1294,vernehmen::V,clois,дуулах
1295,frieren::V,tá fuar,даарах
1296,tun::V,déan,хийх
1297,tun::V,déan,үйлдэх
1298,können::V,féad,болох
1299,können::V,is féidir le,болох
1300,wollen::V,tá ag iarraidh,хүсэх
1301,anfangen::V,tosaigh,эхлэх
1302,anfangen::V,cuir tús le,эхлэх
1303,beenden::V,críochnaigh,дуусгах
1304,beenden::V,cuir deireadh le,дуусгах
1305,aufhören::V,stad,болих
1306,aufhören::V,stad,зогсох
1307,gelingen::V,éirigh le,бүтэх
1308,geraten::V,tá deireadh ar,илрэх
1309,öffnen::V,oscail,нээх
1310,öffnen::V,oscail,тайлах
1311,schließen::V,dún,хаах
1312,schließen::V,iaigh,хаах
1313,stellen::V,cuir,тавих
1314,stellen::V,cuir,босгох
1315,setzen::V,cuir,суулгах
1316,setzen::V,socraigh,суулгах
1317,legen::V,cuir,хийх
1318,legen::V,cuir,тавих
1319,berühren::V,teagmhaigh le,шүргэх
1320,verbinden::V,ceangail,залгах
1321,bedecken::V,clúdaigh,бүрэх
1322,bedecken::V,cumhdaigh,бүрэх
1323,aufhängen::V,croch,өлгөх
1324,aufhängen::V,croch,дүүжлэх
1325,anzünden::V,las,асаах
1326,anzünden::V,las,ноцоох
1327,anzünden::V,adhain,асаах
1328,anzünden::V,adhain,ноцоох
1329,aufheben::V,tóg,өргөх
1330,aufheben::V,ardaigh,өргөх
1331,zurücklassen::V,fág,орхих
1332,zurücklassen::V,fág,үлдээх
1333,verlieren::V,caill,гээх
1334,fallen lassen::V,lig uait,унагах
1335,fallen lassen::V,caith uait,унагах
1336,machen::V,déan,хийх
1337,machen::V,déan,гаргах
1338,machen::V,réitigh,хийх
1339,machen::V,réitigh,гаргах
1340,herstellen::V,táirg,бүтээх
1341,bauen::V,tóg,барих
1342,reparieren::V,deisigh,засах
1343,reparieren::V,deisigh,сэлбэх
1344,verbessern::V,feabhsaigh,засах
1345,verbessern::V,feabhsaigh,сайжруулах
1346,ändern::V,athraigh,өөрчлөх
1347,graben::V,tochail,малтах
1348,beugen::V,crom,бөгтийлгөх
1349,biegen::V,lúb,матах
1350,biegen::V,lúb,муруйлгах
1351,drehen::V,cas,эргүүлэх
1352,wenden::V,tiontaigh,эргүүлэх
1353,umdrehen::V,iompaigh,хөрвүүлэх
1354,umdrehen::V,tiontaigh,хөрвүүлэх
1355,heben::V,ardaigh,өргөх
1356,hochheben::V,tóg,өргөх
1357,ergreifen::V,beir ar,атгах
1358,halten::V,coimeád,барих
1359,halten::V,coinnigh,барих
1360,drücken::V,brúigh,дарах
1361,schieben::V,brúigh,түлхэх
1362,kratzen::V,scríob,хусах
1363,kratzen::V,scríob,маажих
1364,lecken::V,ligh,долоох
1365,lecken::V,leadhb,долоох
1366,beißen::V,bain greim as,зуух
1367,beißen::V,bain greim as,хазах
1368,abreißen::V,stróic,таслах
1369,abreißen::V,tarraing,таслах
1370,abschneiden::V,scoith,тайрах
1371,binden::V,ceangail,боох
1372,binden::V,ceangail,хүлэх
1373,stecken::V,sáigh,шаах
1374,stecken::V,sáigh,шигтгэх
1375,brechen::V,bris,хугалах
1376,klopfen::V,cnag,цохих
1377,klopfen::V,cnag,тогших
1378,hauen::V,buail,дэлдэх
1379,kleben::V,gliúáil,наах
1380,reiben::V,cuimil,нухах
1381,reiben::V,cuimil,нидчих
1382,streichen::V,leath,нялах
1383,streichen::V,leath,түрхэх
1384,schleifen::V,líomh,билүүдэх
1385,schleifen::V,líomh,гуранздах
1386,schneiden::V,gearr,огтлох
1387,rütteln::V,croith,холхнулах
1388,schütteln::V,croith,сэгсрэх
1389,schwenken::V,luasc,дэвэх
1390,schwenken::V,luasc,даллах
1391,schütten::V,doirt,цутгах
1392,schütten::V,doirt,аягалах
1393,füllen::V,líon,дүүргэх
1394,einwickeln::V,cuach,боох
1395,einwickeln::V,cuach,ороох
1396,einwickeln::V,clúdaigh,боох
1397,einwickeln::V,clúdaigh,ороох
1398,tragen::V,iompair,авчрах
1399,schleppen::V,tarraing,чирэх
1400,ziehen::V,tarraing,татах
1401,aufbewahren::V,coinnigh,хадгалах
1402,werfen::V,caith,хаях
1403,werfen::V,caith,шидэх
1404,fangen::V,ceap,барих
1405,packen::V,beir ar,шүүрэх
1406,verstecken::V,folaigh,нуух
1407,verstecken::V,cuir i bhfolach,нуух
1408,teilen::V,roinn,хуваах
1409,schicken::V,seol,илгээх
1410,schicken::V,seol,явуулах
1411,bringen::V,beir,авчрах
1412,bringen::V,beir,аваачих
1413,bringen::V,tabhair,авчрах
1414,bringen::V,tabhair,аваачих
1415,hinzufügen::V,cuir le,нэмэх
1416,bekommen::V,faigh,хүлээн авах
1417,erhalten::V,faigh,хүлээн авах
1418,nehmen::V,tóg,авах
1419,nehmen::V,glac,авах
1420,wählen::V,pioc,сонгох
1421,wählen::V,roghnaigh,сонгох
1422,auswählen::V,roghnaigh,шилэх
1423,bewahren::V,caomhnaigh,гамнах
1424,behindern::V,cuir bac ar,саад хийх
1425,behindern::V,cuir bac ar,тотгор болох
1426,verderben::V,mill,эвдэх
1427,beschädigen::V,loit,гэмтээх
1428,beschädigen::V,déan damáiste do,гэмтээх
1429,zerbrechen::V,bris,хагалах
1430,zerbrechen::V,bris,хага цохих
1431,zerreißen::V,stiall,урах
1432,zerstören::V,mill,эвдэх
1433,zerstören::V,mill,сүйтгэх
1434,zerstören::V,scrios,эвдэх
1435,zerstören::V,scrios,сүйтгэх
1436,verbrennen::V,las,шатаах
1437,verbrennen::V,dóigh,шатаах
1438,geben::V,tabhair,өгөх
1439,reichen::V,sín,өгөх
1440,reichen::V,sín,дамжуулах
1441,reichen::V,cuir,өгөх
1442,reichen::V,cuir,дамжуулах
1443,schenken::V,bronn,бэлэглэх
1444,schenken::V,tabhair,бэлэглэх
1445,versprechen::V,geall,амлах
1446,wünschen::V,guigh,ерөөх
1447,loben::V,mol,магтах
1448,loben::V,mol,сайшаах
1449,küssen::V,póg,озох
1450,küssen::V,póg,үнсэх
1451,wiegen::V,bog,бүүвэйлэх
1452,wiegen::V,luasc,бүүвэйлэх
1453,zudecken::V,clúdaigh,хучих
1454,zudecken::V,clúdaigh,бүтээх
1455,wecken::V,dúisigh,сэрээх
1456,zeigen::V,taispeáin,үзүүлэх
1457,führen::V,treoraigh,хөтлөх
1458,lehren::V,múin,заах
1459,lehren::V,teagasc,заах
1460,unterrichten::V,múin,сургах
1461,unterrichten::V,teagasc,сургах
1462,aufziehen::V,tóg,өсгөх
1463,aufziehen::V,tóg,хүмүүжүүлэх
1464,leiten::V,tá i gceannas ar,удирдах
1465,antreiben::V,gríosaigh,шамдуулах
1466,lassen::V,cuir ag,-уулах
1467,einladen::V,cuir cuireadh ar,залах
1468,vereinigen::V,aontaigh,нэгтгэх
1469,vereinigen::V,aontaigh,хамтруулах
1470,besuchen::V,tabhair cuairt ar,зочлох
1471,treffen::V,cas ar,учрах
1472,treffen::V,cas ar,дайралдах
1473,treffen::V,buail le,учрах
1474,treffen::V,buail le,дайралдах
1475,sich versammeln::V,bailigh,хуралдах
1476,sich versammeln::V,cruinnigh,хуралдах
1477,spielen::V,imir,наадах
1478,spielen::V,tá ag spraoi,наадах
1479,singen::V,can,дуулах
1480,tanzen::V,rinc,бүжиглэх
1481,tanzen::V,damhsaigh,бүжиглэх
1482,sich trennen::V,scar,салах
1483,verlassen::V,fág,хаях
1484,retten::V,tarrtháil,гэтэлгэх
1485,bewachen::V,cosain,сахих
1486,bewachen::V,gardáil,сахих
1487,schützen::V,cosain,хамгаалах
1488,verteidigen::V,cosain,хамгаалах
1489,sich schlagen::V,tá ag bruíon,зодолдох
1490,schießen::V,caith,харвах
1491,schießen::V,caith,буу буудах
1492,schießen::V,scaoil,харвах
1493,schießen::V,scaoil,буу буудах
1494,siegen::V,bain,ялах
1495,siegen::V,buaigh,ялах
1496,ärgern::V,cuir isteach ar,уурлуулах
1497,ärgern::V,cuir isteach ar,уур хүргэх
1498,schlagen::V,buail,цохих
1499,treten::V,ciceáil,өшиглөх
1500,stechen::V,sáigh,хатгах
1501,stoßen::V,brúigh,ёврох
1502,stoßen::V,brúigh,нудрах
1503,stoßen::V,soncáil,ёврох
1504,stoßen::V,soncáil,нудрах
1505,stehlen::V,goid,хулгайлах
